Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Jorge Bonifacio","PHI","AAA",29,112,383,444,92,59,17,1,15,44,57,47,0,125,10,4,0,2,8,2,0.240208877,"12174"
"Jake Hager","ARI","AAA",29,72,261,303,68,44,19,0,5,38,45,32,0,60,3,5,2,4,8,2,0.260536398,"12198"
"Scott Schebler","COL","AAA",31,57,214,238,52,35,5,5,7,32,28,17,0,69,4,3,0,5,3,0,0.242990654,"12225"
"Cory Spangenberg","STL","AAA",31,106,382,414,90,58,17,5,10,53,42,27,0,135,3,2,0,4,14,3,0.235602094,"12294"
"Beau Taylor","OAK","AAA",32,50,171,211,38,25,7,0,6,31,18,35,0,55,4,1,0,5,0,0,0.222222222,"12384"
"Jason Krizan","SFG","AAA",33,97,357,395,95,48,30,2,15,58,55,35,0,61,0,3,0,6,1,1,0.266106442,"12394"
"Taylor Motter","ATL","AAA",32,81,279,333,71,36,15,0,20,42,54,48,0,73,0,6,0,9,2,0,0.254480286,"12399"
"Kevin Pillar","LAD","AAA",33,42,149,176,47,27,7,3,10,42,40,20,0,22,3,4,0,5,2,1,0.315436241,"12434"
"John Hicks","CHC","AAA",32,95,357,387,93,46,25,2,20,49,56,26,0,108,2,2,0,6,10,4,0.260504201,"12547"
"Alex Dickerson","ATL","AAA",32,92,322,357,77,43,20,2,12,36,43,29,0,76,3,3,0,8,1,0,0.239130434,"12649"
"Dillon Thomas","HOU","AAA",29,113,414,492,112,69,23,2,18,75,78,56,0,127,18,4,0,6,6,4,0.2705314,"12719"
"Andy Burns","LAD","AAA",31,90,283,332,63,42,14,0,7,44,37,46,1,86,1,2,0,6,5,3,0.22261484,"12779"
"Taylor Davis","PIT","AAA",32,40,121,144,33,29,4,0,0,9,15,16,0,21,1,3,3,5,0,0,0.272727272,"12782"
"Phillip Evans","NYY","AAA",29,103,361,400,88,62,17,0,9,45,33,31,0,57,5,3,0,16,2,2,0.243767313,"12950"
"Michael Perez","NYM","AAA",29,25,77,92,16,11,3,0,2,6,12,13,0,23,1,1,0,6,0,0,0.207792207,"12977"
"Cam Gallagher","SDP","AAA",29,31,105,119,21,12,6,0,3,13,18,12,0,31,0,2,0,5,0,0,0.2,"12981"
"Erick Castillo","CHC","AAA",29,36,114,127,27,25,2,0,0,7,12,5,0,22,5,1,2,4,0,0,0.236842105,"12990"
"John Andreoli","MIN","AAA",32,110,337,421,62,34,11,2,15,60,43,78,0,150,1,2,3,6,19,3,0.183976261,"13012"
"Jose Briceno","KCR","AAA",29,41,131,141,33,21,8,0,4,18,21,6,0,31,3,1,0,0,0,0,0.251908396,"13151"
"Robel Garcia","CHC","AAA",29,41,139,165,41,21,7,1,12,26,30,24,1,51,0,2,0,2,0,1,0.294964028,"13167"
"Ildemaro Vargas","WSN","AAA",30,73,278,309,68,47,14,4,3,37,25,27,0,37,0,3,1,5,3,2,0.244604316,"13324"
"Deven Marrero","NYM","AAA",31,44,144,166,33,27,1,2,3,23,19,20,0,34,0,0,2,1,5,1,0.229166666,"13325"
"Jake Lamb","LAD","AAA",31,61,231,276,67,40,12,0,15,44,50,39,0,74,3,3,0,6,1,1,0.29004329,"13329"
"Stephen Piscotty","CIN","AAA",31,29,109,119,30,21,4,0,5,10,15,8,0,27,2,0,0,5,0,0,0.275229357,"13367"
"Erik Gonzalez","MIA","AAA",30,99,370,402,105,81,19,1,4,42,38,28,0,86,2,2,0,6,9,2,0.283783783,"13369"
"Wynton Bernard","COL","AAA",31,108,429,475,143,83,31,8,21,95,92,39,0,67,2,5,0,7,30,5,0.333333333,"13408"
"Christian Lopes","OAK","AAA",29,53,187,216,48,31,14,1,2,24,22,23,0,56,4,2,0,2,4,1,0.256684491,"13472"
"Dwight Smith Jr.","CHW","AAA",29,14,55,60,13,10,2,0,1,6,5,5,0,13,0,0,0,0,0,0,0.236363636,"13473"
"Roman Quinn","KCR","AAA",29,14,44,61,13,6,3,0,4,15,10,15,0,15,1,1,0,0,1,1,0.295454545,"13546"
"Jose Peraza","BOS","AAA",28,71,237,259,56,38,13,0,5,22,31,12,0,31,7,3,0,9,3,1,0.236286919,"13593"
"Mallex Smith","TOR","AAA",29,25,77,91,15,14,1,0,0,15,5,13,0,23,1,0,0,2,11,2,0.194805194,"13608"
"Preston Tucker","ATL","AAA",31,75,270,311,72,47,16,0,9,37,47,30,1,49,6,5,0,7,1,0,0.266666666,"13633"
"Terrance Gore","NYM","AAA",31,26,58,66,14,14,0,0,0,15,4,6,0,19,0,0,2,0,9,2,0.24137931,"13658"
"Jack Lopez","DET","AAA",29,95,293,311,49,28,13,2,6,32,34,12,1,118,2,1,3,7,11,2,0.167235494,"13663"
"David Dahl","MIL","AAA",28,85,319,359,89,58,20,1,10,54,51,34,0,84,1,5,0,5,4,0,0.278996865,"13744"
"Elier Hernandez","TEX","AAA",27,89,319,351,95,55,21,6,13,56,57,24,0,64,6,2,0,11,10,2,0.297805642,"13750"
"Travis Jankowski","NYM","AAA",31,36,131,165,31,26,3,1,1,27,6,31,0,36,1,0,1,3,15,1,0.236641221,"13768"
"Rob Refsnyder","BOS","AAA",31,42,147,182,45,25,14,0,6,31,28,28,0,42,5,2,0,2,4,0,0.306122448,"13770"
"Eric Stamets","TOR","AAA",30,66,193,224,34,20,9,0,5,24,17,21,0,68,7,1,2,0,7,0,0.176165803,"13795"
"Anthony Bemboom","BAL","AAA",32,34,123,137,28,19,6,0,3,18,15,10,0,28,2,2,0,1,0,0,0.227642276,"13854"
"Albert Almora Jr.","CIN","AAA",28,20,81,83,24,20,4,0,0,9,7,2,0,8,0,0,0,4,0,0,0.296296296,"14109"
"Greg Bird","NYY","AAA",29,59,206,240,45,30,8,1,6,16,22,31,1,61,2,1,0,6,2,0,0.218446601,"14131"
"Tim Lopes","COL","AAA",28,70,266,299,72,45,15,3,9,52,34,23,0,69,4,4,1,6,10,5,0.270676691,"14137"
"Daniel Robertson","MIN","AAA",28,58,201,229,42,23,13,0,6,31,26,23,0,53,4,1,0,7,0,1,0.208955223,"14145"
"Wilmer Difo","ARI","AAA",30,72,279,306,75,53,15,0,7,33,43,20,0,41,0,6,1,10,4,2,0.268817204,"14320"
"Lewis Brinson","SFG","AAA",28,87,339,373,101,56,21,2,22,62,63,27,0,106,4,1,2,8,5,3,0.297935103,"14352"
"Joey Meneses","WSN","AAA",30,96,374,414,107,72,14,1,20,51,64,32,2,89,2,6,0,17,1,0,0.286096256,"14366"
"Ronald Guzman","NYY","AAA",27,105,322,373,82,42,24,0,16,51,53,41,0,100,5,4,0,3,2,0,0.254658385,"14388"
"Joe Hudson","TBR","AAA",31,49,137,165,31,17,3,0,11,24,27,25,0,49,1,2,0,6,1,0,0.226277372,"14412"
"Scott Heineman","SEA","AAA",29,29,100,112,19,11,6,0,2,16,15,11,1,40,1,0,0,4,5,3,0.19,"14453"
"Jake Cave","MIN","AAA",29,85,322,373,88,47,20,7,14,63,57,43,3,93,7,1,0,10,10,0,0.273291925,"14477"
"Pedro Severino","MIL","AAA",28,31,117,126,36,22,10,0,4,20,17,6,0,27,2,1,0,4,2,0,0.307692307,"14523"
"Nomar Mazara","SDP","AAA",27,35,128,152,47,26,14,0,7,32,27,21,0,29,1,2,0,1,0,0,0.3671875,"14553"
"Wyatt Mathisen","SFG","AAA",28,38,112,134,19,9,5,0,5,19,18,16,0,45,2,4,0,2,0,0,0.169642857,"14555"
"Franchy Cordero","BOS","AAA",27,31,117,136,38,21,10,0,7,23,36,15,0,42,1,3,0,1,4,2,0.324786324,"14567"
"David Bote","CHC","AAA",29,38,143,160,36,24,8,1,3,14,22,10,0,39,5,2,0,5,5,1,0.251748251,"14593"
"Webster Rivas","SDP","AAA",31,15,46,55,13,11,2,0,0,5,8,8,0,12,0,1,0,1,0,0,0.282608695,"14636"
"Tzu-Wei Lin","NYM","AAA",28,28,92,106,14,9,3,0,2,8,8,13,0,28,0,0,1,2,4,1,0.152173913,"14678"
"Brett Phillips","BAL","AAA",28,24,65,88,18,9,1,2,6,16,17,17,0,25,3,3,0,0,1,0,0.276923076,"14735"
"JaCoby Jones","KCR","AAA",30,38,126,137,27,17,6,0,4,12,13,9,0,55,1,1,0,2,2,0,0.214285714,"14818"
"Pat Valaika","ATL","AAA",29,114,421,466,102,69,23,0,10,51,54,38,0,96,1,6,0,10,2,1,0.242280285,"14885"
"Daniel Palka","NYM","AAA",30,109,395,445,104,60,18,0,26,68,79,48,1,105,1,1,0,8,0,2,0.263291139,"14897"
"Andrew Knapp","SFG","AAA",30,56,208,230,51,25,14,0,12,28,37,17,0,57,4,1,0,3,1,1,0.245192307,"14942"
"Johan Camargo","PHI","AAA",28,41,141,167,30,22,6,0,2,19,23,21,0,25,1,4,0,4,0,0,0.212765957,"14950"
"Zach Green","SEA","AAA",28,91,339,378,77,35,23,1,18,44,52,28,0,113,5,6,0,8,1,0,0.227138643,"14973"
"Dom Nunez","COL","AAA",27,62,247,285,55,34,13,3,5,36,29,34,0,70,2,2,0,1,1,1,0.222672064,"15055"
"Jonathan Davis","MIL","AAA",30,48,184,221,54,38,11,1,4,27,22,28,0,44,5,3,1,2,14,1,0.29347826,"15104"
"Tim Locastro","NYY","AAA",29,47,167,191,40,22,13,2,3,27,18,12,0,38,11,0,0,2,7,1,0.239520958,"15124"
"Dustin Peterson","PHI","AAA",27,105,400,448,97,63,23,2,9,50,47,44,2,102,3,1,0,15,6,2,0.2425,"15189"
"Jake Bauers","NYY","AAA",26,61,202,244,37,22,6,1,8,21,28,39,0,76,1,2,0,2,8,3,0.183168316,"15194"
"Brandon Dixon","SDP","AAA",30,25,97,114,36,14,9,0,13,24,32,14,2,27,1,2,0,1,3,1,0.37113402,"15214"
"Austin Wynns","PHI","AAA",31,33,104,134,38,30,5,0,3,21,20,28,0,18,1,0,0,0,1,0,0.365384615,"15271"
"Jack Mayfield","LAA","AAA",31,54,223,241,55,32,14,3,6,31,31,12,0,47,3,2,1,11,6,3,0.246636771,"15402"
"Aristides Aquino","CIN","AAA",28,22,77,91,24,10,6,0,8,18,19,9,0,33,4,1,0,1,2,1,0.311688311,"15482"
"Justin Williams","PHI","AAA",26,19,62,74,12,9,3,0,0,8,9,10,0,20,2,0,0,3,0,0,0.193548387,"15490"
"Jamie Westbrook","MIL","AAA",27,123,429,511,109,76,22,0,11,58,48,54,3,80,14,4,0,7,1,2,0.254079254,"15504"
"Franklin Barreto","HOU","AAA",26,73,241,274,39,25,7,1,6,27,21,30,0,102,2,1,0,7,11,4,0.161825726,"15519"
"Joseph Odom","SEA","AAA",30,62,208,238,48,23,15,0,10,30,25,28,1,95,2,0,0,2,2,0,0.23076923,"15535"
"Tyler White","MIL","AAA",31,103,357,437,82,51,13,2,16,48,58,70,0,88,4,6,0,3,5,1,0.229691876,"15564"
"Mike Ford","ATL","AAA",29,34,113,137,28,18,8,0,2,14,8,23,0,17,1,0,0,4,0,0,0.24778761,"15585"
"Willians Astudillo","MIA","AAA",30,75,283,315,87,53,18,0,16,36,53,17,0,16,13,2,0,10,4,1,0.307420494,"15608"
"Dominic Smith","NYM","AAA",27,54,218,248,62,41,11,0,10,42,38,25,2,39,4,1,0,3,4,1,0.284403669,"15653"
"Billy McKinney","OAK","AAA",27,69,251,293,74,44,13,5,12,48,49,36,1,83,6,0,0,1,2,0,0.294820717,"15654"
"Gosuke Katoh","NYM","AAA",27,81,292,329,64,38,15,2,9,42,34,32,2,73,4,0,1,5,7,1,0.219178082,"15697"
"Allen Cordoba","CIN","AAA",26,34,99,114,16,11,2,0,3,15,13,9,0,22,5,1,0,1,9,3,0.161616161,"15722"
"Tyler Wade","LAA","AAA",27,44,145,174,33,21,7,1,4,27,16,27,0,37,1,1,0,2,15,1,0.227586206,"15730"
"Jose Godoy","MIN","AAA",27,53,176,193,40,28,6,0,6,20,26,14,2,48,2,1,0,5,0,0,0.227272727,"15808"
"Erick Mejia","SEA","AAA",27,120,464,521,121,74,29,3,15,72,58,49,0,103,1,4,3,6,19,7,0.260775862,"15817"
"Miguel Andujar","NYY","AAA",27,71,277,297,79,49,17,0,13,42,51,17,1,35,2,1,0,3,5,0,0.285198555,"15878"
"Luis Torrens","SEA","AAA",26,16,61,68,17,9,5,0,3,7,15,5,0,18,0,2,0,1,0,0,0.278688524,"15905"
"Travis Demeritte","ATL","AAA",27,38,140,158,29,14,11,2,2,14,13,17,0,54,0,1,0,5,6,0,0.207142857,"15958"
"Ivan Castillo","KCR","AAA",27,113,392,447,95,66,23,0,6,58,37,45,1,53,3,4,3,8,9,4,0.242346938,"15971"
"Ryder Jones","CHW","AAA",28,67,214,242,42,30,5,0,7,22,27,19,1,79,4,5,0,6,0,1,0.196261682,"15982"
"Clint Frazier","CHC","AAA",27,66,232,265,44,30,8,0,6,26,35,25,0,92,6,2,0,3,5,0,0.189655172,"15983"
"Deivy Grullon","BOS","AAA",26,20,56,63,14,6,5,0,3,6,13,6,0,23,0,1,0,2,0,0,0.25,"15988"
"Kean Wong","LAA","AAA",27,128,497,565,130,105,18,4,3,70,53,61,1,125,2,4,1,9,41,6,0.261569416,"15994"
"Mark Payton","CHW","AAA",30,119,471,539,138,77,31,5,25,85,95,54,1,76,6,6,2,7,15,6,0.29299363,"16042"
"Taylor Gushue","WSN","AAA",28,57,174,208,35,23,8,0,4,17,21,32,1,65,0,1,1,3,0,0,0.201149425,"16098"
"Derek Fisher","MIN","AAA",28,27,95,108,15,7,5,0,3,13,11,12,0,37,1,0,0,3,0,0,0.157894736,"16192"
"Alex Blandino","SEA","AAA",29,71,220,285,43,25,13,1,4,37,31,56,0,89,6,3,0,1,8,2,0.195454545,"16271"
"Nick Ciuffo","CHW","AAA",27,42,141,151,39,30,4,0,5,16,20,8,0,47,2,0,0,3,0,0,0.276595744,"16291"
"Yairo Munoz","PHI","AAA",27,72,277,292,86,64,15,1,6,41,37,9,0,48,3,1,2,5,13,3,0.310469314,"16313"
"Pablo Reyes","MIL","AAA",28,99,385,432,105,65,27,2,11,63,59,39,0,67,6,1,1,7,15,7,0.272727272,"16357"
"Oscar Mercado","CLE","AAA",27,49,167,190,47,32,7,3,5,25,31,18,0,28,4,1,0,3,9,4,0.281437125,"16375"
"Brian Navarreto","MIL","AAA",27,43,130,142,35,30,1,0,4,21,18,10,0,20,1,1,0,3,1,0,0.269230769,"16398"
"Richard Urena","WSN","AAA",26,37,134,142,31,23,6,0,2,9,21,6,0,29,1,1,0,2,2,0,0.231343283,"16411"
"Jason Martin","LAD","AAA",26,129,470,544,134,72,25,5,32,100,107,68,0,135,1,4,1,11,8,5,0.285106382,"16429"
"Johneshwy Fargas","NYM","AAA",27,38,132,146,30,20,5,0,5,22,21,6,1,39,5,1,2,1,10,2,0.227272727,"16446"
"Jacob Nottingham","BAL","AAA",27,89,301,354,69,41,12,1,15,41,51,37,0,98,12,4,0,8,12,3,0.22923588,"16448"
"Forrest Wall","SEA","AAA",26,120,412,467,105,79,17,3,6,67,41,42,1,125,8,3,2,3,52,12,0.254854368,"16496"
"Shed Long Jr.","BAL","AAA",26,22,76,88,16,11,5,0,0,9,11,11,0,24,1,0,0,1,2,2,0.210526315,"16542"
"Kevin Padlo","PIT","AAA",25,82,306,344,78,48,16,2,12,49,51,32,0,90,4,2,0,9,13,2,0.25490196,"16593"
"Brian O'Keefe","SEA","AAA",28,83,316,352,80,46,19,2,13,42,40,32,0,80,4,0,0,7,1,1,0.253164556,"16680"
"Jason Vosler","SFG","AAA",28,94,360,398,87,55,13,1,18,52,47,34,0,100,2,0,2,8,4,0,0.241666666,"16686"
"John Nogowski","ATL","AAA",29,87,286,351,76,55,17,0,4,42,38,51,0,53,6,8,0,6,12,3,0.265734265,"16852"
"Joshua Fuentes","TOR","AAA",29,29,105,112,17,15,1,0,1,11,5,4,0,43,2,1,0,0,1,0,0.161904761,"16885"
"Colin Moran","CIN","AAA",29,53,193,213,48,30,11,0,7,21,26,18,0,54,0,2,0,5,0,0,0.248704663,"16909"
"Derek Hill","SEA","AAA",26,65,227,255,52,31,10,4,7,38,29,22,0,68,1,3,2,1,8,2,0.229074889,"16947"
"Chadwick Tromp","ATL","AAA",27,70,249,266,63,40,11,0,12,34,41,16,0,55,0,1,0,11,0,1,0.253012048,"16953"
"Eddy Alvarez","LAD","AAA",32,47,177,215,57,36,9,4,8,40,29,28,0,55,9,0,1,2,3,3,0.322033898,"16959"
"Magneuris Sierra","LAA","AAA",26,76,279,311,83,62,10,4,7,49,45,24,0,51,4,3,1,3,22,5,0.297491039,"17023"
"Jose Herrera","ARI","AAA",25,26,91,104,31,26,3,0,2,16,14,12,0,10,1,0,0,4,0,0,0.34065934,"17040"
"Grayson Greiner","ARI","AAA",29,45,151,170,35,23,6,0,6,20,20,18,1,67,1,0,0,2,1,0,0.231788079,"17062"
"Meibrys Viloria","TEX","AAA",25,54,175,218,49,31,13,0,5,38,28,40,1,49,3,0,0,7,2,0,0.28,"17109"
"Chad Wallach","LAA","AAA",30,89,319,365,70,44,16,1,9,40,43,36,0,95,5,5,0,12,3,0,0.219435736,"17161"
"Monte Harrison","LAA","AAA",26,82,288,331,68,44,13,2,9,52,40,39,0,113,1,3,0,4,28,4,0.236111111,"17216"
"Alex Jackson","MIA","AAA",26,32,106,123,23,12,8,1,2,9,18,12,0,29,3,2,0,1,1,0,0.216981132,"17276"
"Bobby Bradley","CLE","AAA",26,47,167,198,29,12,10,0,7,24,30,19,0,74,5,7,0,0,0,1,0.173652694,"17278"
"Luis Liberato","SDP","AAA",26,99,329,390,86,36,28,2,20,68,59,48,0,99,2,5,6,8,6,1,0.261398176,"17307"
"Cole Tucker","PIT","AAA",25,45,151,170,32,25,5,0,2,19,17,16,0,47,0,3,0,5,5,2,0.211920529,"17326"
"Yermin Mercedes","CHW","AAA",29,62,229,267,58,36,10,0,12,31,32,33,1,58,2,3,0,6,7,1,0.253275109,"17423"
"Jose Siri","HOU","AAA",26,16,71,78,21,7,3,2,9,17,22,6,0,20,0,1,0,2,2,0,0.295774647,"17452"
"Kelvin Gutierrez","BAL","AAA",27,60,211,238,51,35,8,2,6,34,26,24,0,51,0,3,0,9,5,2,0.241706161,"17468"
"Narciso Crook","CHC","AAA",26,101,362,409,94,51,21,3,19,61,67,36,0,124,11,0,0,5,13,6,0.259668508,"17473"
"Eloy Jimenez","CHW","AAA",25,17,57,63,14,12,0,0,2,8,6,6,0,12,0,0,0,5,0,0,0.245614035,"17484"
"JT Riddle","NYM","AAA",30,88,332,350,80,46,21,2,11,39,35,10,0,71,4,4,0,6,0,0,0.240963855,"17642"
"Vimael Machin","OAK","AAA",28,64,256,292,83,60,16,3,4,41,49,33,0,30,1,2,0,10,0,0,0.32421875,"17684"
"Kevin Newman","PIT","AAA",28,13,48,53,19,16,3,0,0,6,6,3,0,6,1,1,0,2,0,0,0.395833333,"17696"
"Matt Beaty","SDP","AAA",29,35,126,145,34,29,2,1,2,19,13,14,0,27,5,0,0,6,0,0,0.269841269,"17710"
"Christin Stewart","BOS","AAA",28,103,338,409,80,46,15,0,19,55,55,61,0,130,8,2,0,3,9,2,0.23668639,"17714"
"Steven Duggar","TEX","AAA",28,35,121,140,22,14,4,0,4,16,12,17,0,45,1,1,0,2,6,0,0.181818181,"17719"
"Skye Bolt","OAK","AAA",28,24,95,104,31,20,7,0,4,15,23,7,0,23,2,0,0,2,1,1,0.326315789,"17723"
"Richie Martin","BAL","AAA",27,80,292,334,73,45,20,6,2,51,25,32,0,66,9,1,0,9,29,5,0.25,"17736"
"Josh Lester","DET","AAA",27,145,557,621,137,67,39,2,29,84,99,51,3,137,5,7,0,10,7,3,0.245960502,"17737"
"Max Schrock","CIN","AAA",27,20,69,73,21,16,3,0,2,14,9,3,0,10,1,0,0,0,0,0,0.304347826,"17750"
"DJ Stewart","BAL","AAA",28,29,86,105,22,14,2,0,6,18,17,16,0,28,3,0,0,1,2,0,0.255813953,"17766"
"Braden Bishop","ARI","AAA",28,78,256,284,59,43,8,2,6,36,27,24,0,66,3,1,0,3,12,2,0.23046875,"17806"
"Drew Jackson","OAK","AAA",28,60,178,204,42,32,6,0,4,26,19,24,0,71,2,0,0,7,8,1,0.235955056,"17807"
"Jakson Reetz","KCR","AAA",26,40,136,153,32,17,6,1,8,16,24,9,0,36,5,3,0,4,1,0,0.235294117,"17837"
"Willie Calhoun","SFG","AAA",27,63,231,261,61,41,10,0,10,42,43,25,0,35,2,3,0,6,0,0,0.264069264,"17838"
"Tyler Nevin","BAL","AAA",25,44,165,191,48,32,8,1,7,30,36,21,0,36,4,1,0,8,4,0,0.29090909,"17893"
"Marcus Wilson","SEA","AAA",25,91,293,355,64,27,18,3,16,50,47,53,0,126,5,4,0,5,14,2,0.218430034,"17910"
"Isan Diaz","MIA","AAA",26,85,291,340,78,41,12,2,23,60,61,44,0,88,4,1,0,5,7,2,0.268041237,"17922"
"Andrew Stevenson","WSN","AAA",28,135,545,604,152,96,31,9,16,81,67,46,3,136,10,3,0,6,39,7,0.278899082,"17932"
"Sam Hilliard","COL","AAA",28,37,133,158,41,21,5,2,13,27,32,21,0,39,2,2,0,4,4,1,0.308270676,"17954"
"Scott Kingery","PHI","AAA",28,95,305,366,70,45,14,4,7,51,34,54,0,108,2,1,4,1,18,2,0.229508196,"17975"
"David Fletcher","LAA","AAA",28,13,49,51,10,9,1,0,0,3,1,2,0,7,0,0,0,1,1,0,0.204081632,"17992"
"Paul DeJong","STL","AAA",28,51,201,230,50,23,10,0,17,36,54,20,0,52,2,7,0,4,1,1,0.248756218,"18015"
"Hoy Park","PIT","AAA",26,89,316,375,71,50,11,0,10,48,37,52,2,99,0,2,1,4,14,0,0.224683544,"18027"
"Mark Mathias","MIL","AAA",27,58,199,237,64,44,10,1,9,27,34,31,1,57,5,2,0,7,13,3,0.32160804,"18032"
"Sam Haggerty","SEA","AAA",28,39,152,179,43,24,11,2,6,28,25,18,0,34,4,2,3,2,15,1,0.282894736,"18054"
"Austin Allen","OAK","AAA",28,55,195,223,56,34,15,0,7,24,40,21,0,56,4,2,1,3,0,0,0.287179487,"18083"
"Nathan Lukes","TOR","AAA",27,111,428,484,122,85,25,1,11,62,61,47,3,89,7,2,0,15,20,3,0.285046728,"18123"
"LaMonte Wade Jr.","SFG","AAA",28,14,44,58,11,5,4,0,2,11,11,10,2,6,2,2,0,1,0,0,0.25,"18126"
"Ka'ai Tom","SFG","AAA",28,78,268,311,64,37,17,0,10,40,47,35,0,80,6,1,1,5,6,3,0.23880597,"18136"
"Patrick Mazeika","NYM","AAA",28,46,162,188,41,33,4,0,4,19,18,18,0,23,8,0,0,5,0,0,0.253086419,"18142"
"Nick Dini","NYM","AAA",28,50,177,201,41,25,5,0,11,31,37,21,0,36,3,0,0,5,1,0,0.231638418,"18206"
"Brett Sullivan","SDP","AAA",28,113,421,475,120,77,28,6,9,73,81,38,1,58,3,13,0,8,3,0,0.285035629,"18217"
"Austin Dean","SFG","AAA",28,115,392,438,105,66,17,5,17,68,55,38,3,94,8,0,0,9,10,2,0.267857142,"18288"
"Edwin Rios","LAD","AAA",28,48,189,218,49,23,17,0,9,32,39,20,0,66,5,4,0,4,0,1,0.259259259,"18316"
"Daz Cameron","DET","AAA",25,98,383,430,92,56,24,2,10,56,50,37,0,123,5,5,0,5,19,4,0.240208877,"18353"
"Lewin Diaz","MIA","AAA",25,82,325,368,82,43,19,1,19,55,64,32,0,75,5,6,0,5,0,0,0.252307692,"18365"
"Jermaine Palacios","MIN","AAA",25,102,392,428,111,69,28,0,14,70,60,34,0,102,1,1,0,11,12,9,0.283163265,"18371"
"Travis Blankenhorn","NYM","AAA",25,91,329,369,88,53,20,0,15,44,55,32,1,88,6,1,1,7,10,1,0.267477203,"18395"
"Juan Yepez","STL","AAA",24,50,188,208,52,27,9,0,16,34,53,17,0,46,2,1,0,4,0,0,0.276595744,"18400"
"Trey Amburgey","SEA","AAA",27,59,197,218,41,26,5,1,9,30,19,19,0,66,1,1,0,5,1,1,0.208121827,"18425"
"P.J. Higgins","CHC","AAA",29,22,72,86,30,21,8,0,1,9,17,12,0,16,1,1,0,1,1,0,0.416666666,"18433"
"Ali Sanchez","DET","AAA",25,74,252,291,66,46,14,0,6,38,33,35,1,77,2,2,0,9,2,0,0.261904761,"18551"
