Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Elliot Soto","LAD","AAA",31,198,0.298507462,1.970588235,0.229007633,0.511450381,0.259541984,0.205882352,0,0.35555556,0.24444444,0.4,0.09011264,302,497,799,"11155"
"Mike Freeman","CIN","AAA",33,217,0.291338582,0.830188679,0.253846153,0.338461538,0.407692307,0.075471698,0.113207547,0.39849624,0.27067669,0.33082707,0.11027027,391,534,925,"11241"
"Matt Szczur","STL","AAA",31,112,0.20289855,0.909090909,0.136986301,0.410958904,0.452054794,0.212121212,0.151515151,0.48,0.2,0.32,0.1286031,157,294,451,"11255"
"Bryan Holaday","ARI","AAA",33,108,0.246575342,0.7,0.15,0.35,0.5,0.175,0.175,0.5375,0.25,0.2125,0.07881773,149,257,406,"11287"
"Adrian Sanchez","WSN","AAA",30,174,0.362204724,1.685714285,0.271317829,0.457364341,0.271317829,0.228571428,0.114285714,0.42222222,0.25925926,0.31851852,0.10696095,198,391,589,"11338"
"Delino DeShields","BOS","AAA",28,381,0.330275229,0.775510204,0.209090909,0.345454545,0.445454545,0.153061224,0.061224489,0.40265487,0.32743363,0.2699115,0.08464329,700,954,1654,"11379"
"Drew Maggi","MIN","AAA",32,370,0.338624338,1.260869565,0.235294117,0.426470588,0.338235294,0.144927536,0.231884057,0.51707317,0.27317073,0.2097561,0.1414914,632,937,1569,"11381"
"Tony Wolters","CHC","AAA",29,245,0.293333333,1.283018867,0.224358974,0.435897435,0.339743589,0.132075471,0.113207547,0.47770701,0.21019108,0.31210191,0.08735868,403,570,973,"11470"
"Henry Ramos","ARI","AAA",29,294,0.415,1.627118644,0.265402843,0.454976303,0.279620853,0.118644067,0.20338983,0.38785047,0.27102804,0.3411215,0.11324201,419,676,1095,"11481"
"Andrew Romine","CHC","AAA",35,243,0.356725146,2.146341463,0.232142857,0.523809523,0.244047619,0.268292682,0.024390243,0.31843575,0.29608939,0.38547486,0.10958904,303,573,876,"1159"
"Yolmer Sanchez","ATL","AAA",29,355,0.271028037,0.977528089,0.196347031,0.397260273,0.406392694,0.292134831,0.101123595,0.43111111,0.25333333,0.31555556,0.12817089,549,949,1498,"11602"
"Brandon Drury","NYM","AAA",28,236,0.29113924,1.263157894,0.203703703,0.444444444,0.351851851,0.210526315,0.157894736,0.50595238,0.2202381,0.27380952,0.1,357,593,950,"11615"
"Drew Robinson","SFG","AAA",29,111,0.242424242,1,0.151515151,0.424242424,0.424242424,0.071428571,0.214285714,0.47222222,0.27777778,0.25,0.23347107,184,300,484,"11761"
"Mason Williams","NYM","AAA",29,233,0.343949044,1.016666666,0.248447204,0.378881987,0.372670807,0.216666666,0.083333333,0.45398773,0.26380368,0.28220859,0.10377358,313,535,848,"11859"
"Yadiel Rivera","HOU","AAA",29,73,0.301886792,3.555555555,0.226415094,0.603773584,0.16981132,0.222222222,0,0.45283019,0.20754717,0.33962264,0.17120623,83,174,257,"11863"
"Orlando Calixte","NYM","AAA",29,220,0.289473684,1.519230769,0.143790849,0.516339869,0.339869281,0.076923076,0.038461538,0.36942675,0.26751592,0.36305732,0.11706102,307,496,803,"11905"
"Nick Martini","CHC","AAA",31,323,0.322751322,1.359375,0.229591836,0.443877551,0.326530612,0.15625,0.171875,0.395,0.27,0.335,0.08468336,549,809,1358,"12005"
"Niko Goodrum","DET","AAA",29,62,0.256410256,2,0.189189189,0.54054054,0.27027027,0.1,0,0.38461538,0.17948718,0.43589744,0.15019763,90,163,253,"12092"
"Juniel Querecuto","ARI","AAA",28,396,0.331034482,1.109090909,0.226666666,0.406666666,0.366666666,0.127272727,0.118181818,0.47019868,0.22847682,0.3013245,0.11267606,502,918,1420,"12140"
"Eddie Rosario","ATL","AAA",29,53,0.146341463,0.576923076,0.088888888,0.333333333,0.577777777,0.115384615,0.153846153,0.46666667,0.22222222,0.31111111,0.10714286,55,113,168,"12155"
"Jorge Bonifacio","PHI","AAA",28,183,0.324074074,0.686274509,0.225225225,0.315315315,0.459459459,0.274509803,0.098039215,0.48672566,0.24778761,0.26548673,0.10997442,333,449,782,"12174"
"Jake Hager","NYM","AAA",28,344,0.2718894,1.103448275,0.200873362,0.419213973,0.379912663,0.195402298,0.172413793,0.46551724,0.23706897,0.29741379,0.12046444,517,861,1378,"12198"
"Scott Schebler","LAA","AAA",30,285,0.276729559,1.225806451,0.178571428,0.452380952,0.369047619,0.258064516,0.177419354,0.51764706,0.18823529,0.29411765,0.20019342,358,676,1034,"12225"
"Jace Peterson","MIL","AAA",31,64,0.258064516,1.6,0.235294117,0.470588235,0.294117647,0,0.5,0.41666667,0.36111111,0.22222222,0.13669065,119,159,278,"12325"
"Beau Taylor","CIN","AAA",31,234,0.3,2.027777777,0.237762237,0.51048951,0.251748251,0.138888888,0.111111111,0.42758621,0.2,0.37241379,0.10430108,384,546,930,"12384"
"Jason Krizan","SFG","AAA",32,480,0.339943342,1.141791044,0.217983651,0.416893732,0.365122615,0.111940298,0.119402985,0.40108401,0.29268293,0.30623306,0.06195147,699,1238,1937,"12394"
"Taylor Motter","BOS","AAA",31,319,0.327586206,0.706521739,0.198979591,0.331632653,0.469387755,0.195652173,0.260869565,0.51010101,0.28282828,0.20707071,0.0845283,598,727,1325,"12399"
"T.J. Rivera","PIT","AAA",32,311,0.301369863,1.093023255,0.2,0.417777777,0.382222222,0.244186046,0.104651162,0.47598253,0.22270742,0.30131004,0.11046512,409,795,1204,"12495"
"Jett Bandy","BOS","AAA",31,121,0.272727272,0.923076923,0.264705882,0.352941176,0.382352941,0.115384615,0.115384615,0.47826087,0.23188406,0.28985507,0.10630631,210,345,555,"12508"
"John Hicks","TEX","AAA",31,268,0.373417721,0.794520547,0.233918128,0.339181286,0.426900584,0.260273972,0.178082191,0.47953216,0.24561404,0.2748538,0.22035573,293,719,1012,"12547"
"Dillon Thomas","SEA","AAA",28,395,0.373786407,1.724137931,0.268518518,0.462962962,0.268518518,0.103448275,0.224137931,0.42009132,0.21917808,0.36073059,0.14215686,634,998,1632,"12719"
"Breyvic Valera","TOR","AAA",29,180,0.333333333,1,0.253731343,0.373134328,0.373134328,0.18,0.06,0.48148148,0.21481481,0.3037037,0.03937008,304,458,762,"12758"
"Andy Burns","LAD","AAA",30,216,0.289256198,0.727272727,0.221311475,0.327868852,0.450819672,0.327272727,0.109090909,0.45238095,0.23809524,0.30952381,0.09931507,363,513,876,"12779"
"Taylor Davis","BAL","AAA",31,180,0.276119402,1.525,0.240601503,0.458646616,0.300751879,0.25,0.05,0.47794118,0.18382353,0.33823529,0.07814761,267,424,691,"12782"
"Brian Goodwin","CHW","AAA",30,95,0.346153846,0.863636363,0.24074074,0.351851851,0.407407407,0.181818181,0.136363636,0.4,0.27272727,0.32727273,0.14669927,161,248,409,"12858"
"Gregory Polanco","TOR","AAA",29,101,0.396825396,0.857142857,0.267605633,0.338028169,0.394366197,0.071428571,0.321428571,0.38888889,0.25,0.36111111,0.13740458,147,246,393,"12907"
"Alen Hanson","SEA","AAA",28,156,0.327272727,1.23076923,0.194444444,0.444444444,0.361111111,0.205128205,0.051282051,0.43362832,0.24778761,0.31858407,0.10564663,197,352,549,"12926"
"Socrates Brito","NYY","AAA",28,419,0.306859205,1.085714285,0.223404255,0.404255319,0.372340425,0.266666666,0.085714285,0.42160279,0.24390244,0.33449477,0.12839975,555,1026,1581,"12944"
"Phillip Evans","PIT","AAA",28,144,0.323232323,1.517241379,0.239583333,0.458333333,0.302083333,0.24137931,0,0.54,0.2,0.26,0.11895911,202,336,538,"12950"
"Charlie Tilson","PHI","AAA",28,232,0.375796178,3.321428571,0.224358974,0.596153846,0.179487179,0.25,0.035714285,0.42857143,0.19875776,0.37267081,0.09953162,305,549,854,"12983"
"Erick Castillo","CHC","AAA",28,136,0.223404255,2.08,0.17204301,0.559139784,0.268817204,0.28,0,0.42708333,0.19791667,0.375,0.11741683,178,333,511,"12990"
"Mitch Walding","LAA","AAA",28,138,0.450980392,1.157894736,0.280701754,0.385964912,0.333333333,0.157894736,0.315789473,0.45614035,0.28070175,0.26315789,0.23132969,210,339,549,"13006"
"John Andreoli","SDP","AAA",31,171,0.324324324,0.617647058,0.276315789,0.276315789,0.447368421,0.205882352,0.117647058,0.37974684,0.3164557,0.30379747,0.12401055,307,451,758,"13012"
"Mikie Mahtook","CHW","AAA",31,410,0.271604938,1.009345794,0.182509505,0.410646387,0.406844106,0.140186915,0.242990654,0.49070632,0.26022305,0.24907063,0.12340426,595,1050,1645,"13130"
"Jose Briceno","COL","AAA",28,111,0.226666666,0.969696969,0.177215189,0.405063291,0.417721518,0.181818181,0.151515151,0.62962963,0.19753086,0.17283951,0.13033175,134,288,422,"13151"
"Marco Hernandez","CHW","AAA",28,354,0.304347826,1.551724137,0.201438848,0.48561151,0.31294964,0.32183908,0.057471264,0.43971631,0.24822695,0.31205674,0.12921348,357,889,1246,"13154"
"Nicky Delmonico","CIN","AAA",28,77,0.302325581,0.894736842,0.2,0.377777777,0.422222222,0.157894736,0.105263157,0.46666667,0.24444444,0.28888889,0.10942249,138,191,329,"13157"
"Robel Garcia","HOU","AAA",28,136,0.19402985,0.571428571,0.09589041,0.328767123,0.575342465,0.19047619,0.142857142,0.56164384,0.21917808,0.21917808,0.14215686,237,375,612,"13167"
"Blake Swihart","WSN","AAA",29,204,0.245901639,0.84,0.264,0.336,0.4,0.3,0.1,0.43650794,0.24603175,0.31746032,0.12060302,307,489,796,"13176"
"Orlando Arcia","ATL","AAA",26,322,0.272340425,1.02,0.195219123,0.406374501,0.398406374,0.24,0.17,0.46031746,0.23015873,0.30952381,0.09845403,486,743,1229,"13185"
"Jacob Wilson","OAK","AAA",30,301,0.274193548,0.755319148,0.175,0.355,0.47,0.234042553,0.159574468,0.54726368,0.23880597,0.21393035,0.10258549,470,729,1199,"13254"
"Ildemaro Vargas","ARI","AAA",29,268,0.316279069,1.378378378,0.2,0.463636363,0.336363636,0.229729729,0.135135135,0.52678571,0.24107143,0.23214286,0.04848485,348,642,990,"13324"
"Deven Marrero","MIA","AAA",30,207,0.29059829,1.181818181,0.2,0.433333333,0.366666666,0.159090909,0.113636363,0.42741935,0.2016129,0.37096774,0.11630695,319,515,834,"13325"
"Jake Lamb","CHW","AAA",30,69,0.279069767,1.058823529,0.222222222,0.4,0.377777777,0.117647058,0.176470588,0.45652174,0.34782609,0.19565217,0.09782609,105,171,276,"13329"
"Luke Maile","MIL","AAA",30,155,0.358974358,1.809523809,0.22368421,0.5,0.276315789,0.238095238,0.047619047,0.4875,0.2125,0.3,0.12339744,245,379,624,"13355"
"Bubba Starling","KCR","AAA",28,105,0.272727272,0.931034482,0.232876712,0.369863013,0.397260273,0.137931034,0.24137931,0.57534247,0.26027397,0.16438356,0.14285714,144,248,392,"13356"
"Erik Gonzalez","PIT","AAA",29,50,0.176470588,1.818181818,0.088235294,0.588235294,0.323529411,0.181818181,0,0.52941176,0.08823529,0.38235294,0.0994152,59,112,171,"13369"
"Wynton Bernard","COL","AAA",30,351,0.312236286,1.444444444,0.168067226,0.491596638,0.340336134,0.24691358,0.086419753,0.53278689,0.17622951,0.29098361,0.124613,452,840,1292,"13408"
"Christian Lopes","ARI","AAA",28,219,0.350877192,0.453125,0.237704918,0.237704918,0.524590163,0.171875,0.140625,0.3495935,0.29268293,0.35772358,0.12140575,374,565,939,"13472"
"Dwight Smith Jr.","CIN","AAA",28,147,0.29347826,1.333333333,0.239130434,0.434782608,0.326086956,0.233333333,0.033333333,0.35483871,0.17204301,0.47311828,0.11034483,242,338,580,"13473"
"Humberto Arteaga","WSN","AAA",27,219,0.225165562,1.1,0.171052631,0.434210526,0.394736842,0.266666666,0.033333333,0.39215686,0.25490196,0.35294118,0.1202454,264,551,815,"13595"
"Mallex Smith","TOR","AAA",28,94,0.327586206,2.125,0.152542372,0.576271186,0.27118644,0.125,0.1875,0.37704918,0.24590164,0.37704918,0.10810811,163,244,407,"13608"
"Terrance Gore","ATL","AAA",30,85,0.4,1.23076923,0.236842105,0.421052631,0.342105263,0.384615384,0,0.53658537,0.26829268,0.19512195,0.07216495,161,227,388,"13658"
"Jack Lopez","BOS","AAA",28,252,0.343195266,1.206896551,0.247058823,0.411764705,0.34117647,0.24137931,0.051724137,0.43930636,0.24855491,0.31213873,0.14420063,330,627,957,"13663"
"David Dahl","MIL","AAA",27,131,0.353535353,1.555555555,0.303030303,0.424242424,0.272727272,0.222222222,0.111111111,0.42156863,0.23529412,0.34313725,0.12473573,151,322,473,"13744"
"Elier Hernandez","TEX","AAA",26,358,0.288461538,1.057471264,0.190045248,0.416289592,0.393665158,0.229885057,0.183908045,0.49777778,0.22666667,0.27555556,0.15698479,496,950,1446,"13750"
"Travis Jankowski","PHI","AAA",30,72,0.361702127,8,0.2,0.711111111,0.088888888,0.25,0,0.40425532,0.17021277,0.42553191,0.02839117,154,163,317,"13768"
"Adalberto Mondesi","KCR","AAA",25,51,0.235294117,2,0.083333333,0.611111111,0.305555555,0.454545454,0.181818181,0.61111111,0.13888889,0.25,0.22404372,58,125,183,"13769"
"Rob Refsnyder","MIN","AAA",30,80,0.326530612,1.647058823,0.166666666,0.518518518,0.314814814,0.117647058,0.294117647,0.44444444,0.22222222,0.33333333,0.08544304,132,184,316,"13770"
"Matt Reynolds","CHW","AAA",30,367,0.362790697,1.142857142,0.239631336,0.405529953,0.354838709,0.207792207,0.064935064,0.34090909,0.28636364,0.37272727,0.09770115,611,955,1566,"13788"
"Eric Stamets","COL","AAA",29,118,0.171052631,0.555555555,0.078947368,0.328947368,0.592105263,0.355555555,0.066666666,0.49367089,0.24050633,0.26582278,0.08237986,159,278,437,"13795"
"Anthony Bemboom","LAA","AAA",31,256,0.269736842,0.788732394,0.180645161,0.361290322,0.458064516,0.211267605,0.112676056,0.44375,0.225,0.33125,0.09712587,414,595,1009,"13854"
"Tyler Heineman","PHI","AAA",30,151,0.333333333,1.516129032,0.235294117,0.460784313,0.303921568,0.29032258,0,0.48571429,0.24761905,0.26666667,0.09,214,386,600,"13897"
"Seth Mejias-Brean","BAL","AAA",30,190,0.25,1.452380952,0.162601626,0.495934959,0.341463414,0.238095238,0.119047619,0.38461538,0.20769231,0.40769231,0.11567164,297,507,804,"13905"
"Sherman Johnson","MIN","AAA",30,239,0.291338582,0.98,0.2265625,0.3828125,0.390625,0.26,0.1,0.50757576,0.20454545,0.28787879,0.10660377,467,593,1060,"13906"
"Patrick Kivlehan","SDP","AAA",31,364,0.306976744,1.043956043,0.194805194,0.411255411,0.393939393,0.219780219,0.23076923,0.46610169,0.25423729,0.27966102,0.16735823,513,933,1446,"13910"
"Rio Ruiz","COL","AAA",27,249,0.337016574,1.396551724,0.248648648,0.437837837,0.313513513,0.224137931,0.120689655,0.37566138,0.27513228,0.34920635,0.14739229,331,551,882,"14103"
"Albert Almora Jr.","NYM","AAA",27,169,0.269230769,0.888888888,0.25,0.352941176,0.397058823,0.351851851,0.111111111,0.49264706,0.26470588,0.24264706,0.06581059,242,381,623,"14109"
"Daniel Vogelbach","MIL","AAA",28,65,0.363636363,1.454545454,0.25,0.444444444,0.305555555,0.181818181,0.272727272,0.18918919,0.37837838,0.43243243,0.05610561,135,168,303,"14130"
"Greg Bird","COL","AAA",28,461,0.293233082,0.786259541,0.195876288,0.35395189,0.450171821,0.167938931,0.20610687,0.40955631,0.2559727,0.33447099,0.10436137,804,1122,1926,"14131"
"Tim Lopes","MIL","AAA",27,370,0.276315789,1,0.222222222,0.388888888,0.388888888,0.219780219,0.12087912,0.43514644,0.28451883,0.28033473,0.12786657,543,896,1439,"14137"
"Jose Rondon","STL","AAA",27,93,0.245614035,0.551724137,0.285714285,0.253968253,0.46031746,0.379310344,0.206896551,0.36507937,0.23809524,0.3968254,0.11570248,134,229,363,"14140"
"Daniel Robertson","MIL","AAA",27,88,0.16981132,1.642857142,0.301886792,0.433962264,0.264150943,0.357142857,0,0.43396226,0.24528302,0.32075472,0.12345679,122,202,324,"14145"
"Andrew Velazquez","NYY","AAA",26,306,0.377906976,1.09090909,0.211428571,0.411428571,0.377142857,0.196969696,0.106060606,0.33701657,0.32044199,0.34254144,0.1484127,484,776,1260,"14196"
"Anthony Alford","PIT","AAA",26,226,0.453608247,1.076923076,0.263636363,0.381818181,0.354545454,0.205128205,0.358974358,0.41071429,0.32142857,0.26785714,0.16839917,385,577,962,"14329"
"Wilson Ramos","CLE","AAA",33,62,0.31372549,2.153846153,0.24074074,0.518518518,0.24074074,0.23076923,0.23076923,0.48148148,0.27777778,0.24074074,0.11682243,63,151,214,"1433"
"Nick Williams","CHW","AAA",27,138,0.333333333,1.03030303,0.238636363,0.386363636,0.375,0.242424242,0.121212121,0.51086957,0.2173913,0.27173913,0.13737374,157,338,495,"14330"
"Dilson Herrera","TOR","AAA",27,196,0.259615384,0.78,0.21238938,0.345132743,0.442477876,0.26,0.2,0.5,0.27192982,0.22807018,0.15235792,302,525,827,"14335"
"Joey Meneses","BOS","AAA",29,162,0.314285714,1.5625,0.24074074,0.462962962,0.296296296,0.25,0.15625,0.50909091,0.22727273,0.26363636,0.1177394,227,410,637,"14366"
"Joe Hudson","PIT","AAA",30,175,0.23853211,0.829787234,0.218181818,0.354545454,0.427272727,0.361702127,0.063829787,0.5625,0.20535714,0.23214286,0.10285714,274,426,700,"14412"
"Scott Heineman","CIN","AAA",28,68,0.333333333,1.055555555,0.229166666,0.395833333,0.375,0.444444444,0.055555555,0.3877551,0.26530612,0.34693878,0.11353712,74,155,229,"14453"
"Renato Nunez","MIL","AAA",27,386,0.306306306,0.726415094,0.227848101,0.324894514,0.447257383,0.226415094,0.198113207,0.5204918,0.26229508,0.21721311,0.12523364,595,1010,1605,"14503"
"Luis Marte","MIA","AAA",27,88,0.222222222,0.896551724,0.140625,0.40625,0.453125,0.206896551,0.103448275,0.42424242,0.21212121,0.36363636,0.16607774,64,219,283,"14515"
"Wyatt Mathisen","SFG","AAA",27,282,0.25949367,0.734939759,0.116564417,0.374233128,0.509202453,0.204819277,0.120481927,0.48214286,0.30357143,0.21428571,0.10209424,468,678,1146,"14555"
"Carlos Tocci","WSN","AAA",25,74,0.212765957,1.352941176,0.14893617,0.489361702,0.361702127,0.352941176,0.058823529,0.375,0.27083333,0.35416667,0.12456747,107,182,289,"14558"
"Franchy Cordero","BOS","AAA",26,335,0.405555555,1.305084745,0.291666666,0.401041666,0.307291666,0.152542372,0.220338983,0.45595855,0.20725389,0.33678756,0.15075377,573,820,1393,"14567"
"Webster Rivas","SDP","AAA",30,186,0.3,1.764705882,0.241935483,0.483870967,0.274193548,0.117647058,0.147058823,0.3968254,0.3015873,0.3015873,0.10666667,292,458,750,"14636"
"Phillip Ervin","ATL","AAA",28,266,0.236842105,1.56,0.174193548,0.503225806,0.322580645,0.26,0.16,0.5375,0.2,0.2625,0.12370242,456,700,1156,"14738"
"Yu Chang","CLE","AAA",25,66,0.416666666,1.888888888,0.35,0.425,0.225,0.333333333,0.444444444,0.45,0.325,0.225,0.16733068,102,149,251,"14773"
"JaCoby Jones","DET","AAA",29,301,0.345911949,1.462962962,0.18902439,0.481707317,0.329268292,0.185185185,0.129629629,0.42168675,0.27108434,0.30722892,0.13094245,457,742,1199,"14818"
"Pat Valaika","BAL","AAA",28,82,0.285714285,0.807692307,0.175438596,0.368421052,0.45614035,0.307692307,0.076923076,0.44827586,0.24137931,0.31034483,0.1462585,85,209,294,"14885"
"Daniel Palka","WSN","AAA",29,420,0.292,1.2,0.211320754,0.430188679,0.358490566,0.305263157,0.189473684,0.34328358,0.26492537,0.39179104,0.08896797,718,968,1686,"14897"
"Jack Reinheimer","SEA","AAA",28,366,0.308641975,0.864077669,0.20661157,0.367768595,0.425619834,0.320388349,0.038834951,0.44129555,0.22672065,0.33198381,0.10607071,551,948,1499,"14938"
"Johan Camargo","ATL","AAA",27,436,0.361486486,1.240384615,0.253205128,0.413461538,0.333333333,0.211538461,0.182692307,0.5047619,0.2031746,0.29206349,0.10080183,685,1061,1746,"14950"
"Zach Green","MIL","AAA",27,378,0.327380952,0.786666666,0.251396648,0.329608938,0.418994413,0.226666666,0.2,0.49180328,0.23497268,0.27322404,0.18049667,645,1006,1651,"14973"
"Adam Engel","CHW","AAA",29,60,0.27027027,0.823529411,0.162162162,0.378378378,0.459459459,0.058823529,0.117647058,0.48717949,0.23076923,0.28205128,0.11489362,83,152,235,"15082"
"Jonathan Davis","NYY","AAA",29,86,0.255813953,1.176470588,0.159090909,0.454545454,0.386363636,0.176470588,0.117647058,0.44444444,0.2,0.35555556,0.08086253,162,209,371,"15104"
"Dylan Cozens","MIL","AAA",27,100,0.352941176,0.833333333,0.083333333,0.416666666,0.5,0.333333333,0.111111111,0.40540541,0.21621622,0.37837838,0.18961625,187,256,443,"15115"
"Ian Miller","CHC","AAA",29,413,0.317406143,1.925925925,0.18556701,0.536082474,0.278350515,0.24691358,0.037037037,0.34113712,0.2173913,0.44147157,0.0814951,628,1004,1632,"15156"
"Josh VanMeter","ARI","AAA",26,91,0.447368421,0.333333333,0.319148936,0.170212765,0.510638297,0.166666666,0.375,0.40425532,0.40425532,0.19148936,0.05741627,198,220,418,"15170"
"Ryan Cordell","PHI","AAA",29,226,0.27,0.543859649,0.16981132,0.29245283,0.537735849,0.228070175,0.210526315,0.46428571,0.29464286,0.24107143,0.15416667,365,595,960,"15181"
"Dustin Peterson","MIL","AAA",26,329,0.290456431,1.333333333,0.216,0.448,0.336,0.333333333,0.107142857,0.45418327,0.21115538,0.33466135,0.08360129,465,779,1244,"15189"
"Carlos Asuaje","LAD","AAA",29,300,0.28251121,1.552238805,0.233183856,0.466367713,0.30044843,0.164179104,0.029850746,0.44888889,0.24888889,0.30222222,0.05318221,476,671,1147,"15197"
"Austin Wynns","BAL","AAA",30,59,0.382352941,1.5,0.189189189,0.486486486,0.324324324,0.083333333,0.25,0.47368421,0.21052632,0.31578947,0.09128631,91,150,241,"15271"
"Mike Tauchman","SFG","AAA",30,154,0.336956521,1.176470588,0.221052631,0.421052631,0.357894736,0.088235294,0.088235294,0.44210526,0.28421053,0.27368421,0.07828656,279,398,677,"15274"
"Frank Schwindel","CHC","AAA",29,246,0.297619047,0.932432432,0.218579234,0.37704918,0.404371584,0.189189189,0.229729729,0.47567568,0.3027027,0.22162162,0.12030905,314,592,906,"15351"
"Jack Mayfield","LAA","AAA",30,82,0.338709677,0.666666666,0.21875,0.3125,0.46875,0.133333333,0.166666666,0.3880597,0.3880597,0.2238806,0.09246575,102,190,292,"15402"
"Victor Reyes","DET","AAA",26,91,0.475409836,1.866666666,0.306451612,0.451612903,0.241935483,0.066666666,0.066666666,0.40322581,0.22580645,0.37096774,0.10315186,134,215,349,"15487"
"Justin Williams","STL","AAA",25,88,0.309090909,2.058823529,0.147540983,0.573770491,0.278688524,0.117647058,0.352941176,0.5,0.22580645,0.27419355,0.12684366,114,225,339,"15490"
"Abiatal Avelino","CHC","AAA",26,433,0.310457516,1.965116279,0.172077922,0.548701298,0.279220779,0.26744186,0.069767441,0.40064103,0.24358974,0.35576923,0.12233719,589,1054,1643,"15496"
"Jamie Westbrook","MIL","AAA",26,287,0.301980198,1.197368421,0.208530805,0.43127962,0.360189573,0.184210526,0.144736842,0.45539906,0.22065728,0.32394366,0.11043566,350,637,987,"15504"
"Joseph Odom","TBR","AAA",29,105,0.354166666,1.642857142,0.244897959,0.469387755,0.285714285,0.142857142,0.214285714,0.43137255,0.31372549,0.25490196,0.17874396,146,268,414,"15535"
"Tyler White","TOR","AAA",30,443,0.330882352,0.955357142,0.223404255,0.379432624,0.39716312,0.178571428,0.116071428,0.42807018,0.25964912,0.3122807,0.06967419,865,1130,1995,"15564"
"Mike Ford","WSN","AAA",28,307,0.247126436,0.714285714,0.170212765,0.34574468,0.484042553,0.23076923,0.153846153,0.36170213,0.29255319,0.34574468,0.07753165,536,728,1264,"15585"
"Willians Astudillo","MIN","AAA",29,94,0.277108433,1.952380952,0.253012048,0.493975903,0.253012048,0.285714285,0.095238095,0.50588235,0.22352941,0.27058824,0.05725191,89,173,262,"15608"
"Rowdy Tellez","MIL","AAA",26,63,0.305555555,0.578947368,0.268292682,0.268292682,0.463414634,0.157894736,0.263157894,0.51219512,0.2195122,0.26829268,0.07843137,108,147,255,"15679"
"Chance Sisco","BAL","AAA",26,174,0.237623762,0.936170212,0.133333333,0.419047619,0.447619047,0.212765957,0.127659574,0.42990654,0.24299065,0.3271028,0.13489736,266,416,682,"15694"
"Gosuke Katoh","SDP","AAA",26,402,0.38076923,1.119565217,0.261363636,0.390151515,0.348484848,0.130434782,0.086956521,0.47037037,0.24444444,0.28518519,0.10649351,601,939,1540,"15697"
