Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Chance Sisco","BAL","AAA",24,45,168,196,49,29,10,0,10,31,37,20,0,44,7,1,0,4,0,0,0.291666666,"15694"
"Gosuke Katoh","NYY","AAA",24,83,262,307,73,52,10,0,11,45,39,42,1,82,2,0,1,2,8,4,0.278625954,"15697"
"Tyler O'Neill","STL","AAA",24,41,151,166,40,24,5,0,11,26,26,14,0,51,0,1,0,3,3,0,0.264900662,"15711"
"Tyler Wade","NYY","AAA",24,79,301,335,89,62,19,4,4,51,38,23,1,76,4,2,4,2,13,5,0.295681063,"15730"
"Raudy Read","WSN","AAA",25,82,306,328,84,44,17,3,20,52,60,17,3,58,3,2,0,10,1,1,0.274509803,"15766"
"Jose Marmolejos","WSN","AAA",26,101,352,382,111,64,29,2,16,53,63,28,2,80,1,1,0,8,1,0,0.315340909,"15767"
"Yonathan Daza","COL","AAA",25,89,387,418,141,96,30,4,11,67,48,25,0,52,2,2,2,5,12,9,0.364341085,"15794"
"Jose Godoy","STL","AAA",24,27,79,87,25,17,6,0,2,10,9,7,0,16,0,1,0,3,0,0,0.316455696,"15808"
"Erick Mejia","KCR","AAA",24,128,495,556,134,99,22,6,7,83,63,50,0,103,3,3,5,4,19,6,0.27070707,"15817"
"Austin Nola","SEA","AAA",29,55,196,229,64,41,15,1,7,36,37,29,0,40,2,2,0,7,4,1,0.326530612,"15941"
"Travis Demeritte","ATL","AAA",24,96,339,399,97,47,28,2,20,68,73,51,0,106,6,2,1,5,4,3,0.286135693,"15958"
"Clint Frazier","NYY","AAA",24,61,247,269,61,32,20,1,8,35,26,17,0,56,4,1,0,5,1,2,0.246963562,"15983"
"Deivy Grullon","PHI","AAA",23,108,407,457,115,70,24,0,21,55,77,45,0,133,2,3,0,5,1,0,0.282555282,"15988"
"Kean Wong","TBR","AAA",24,113,453,506,139,94,29,6,10,71,63,42,1,112,8,1,2,6,6,3,0.306843267,"15994"
"Stevie Wilkerson","BAL","AAA",27,16,62,67,20,17,0,1,2,13,10,3,0,9,0,0,2,2,3,0,0.322580645,"16041"
"Mark Payton","OAK","AAA",27,118,395,447,132,69,30,3,30,80,97,45,0,76,1,4,2,5,7,4,0.334177215,"16042"
"Taylor Gushue","WSN","AAA",25,74,263,288,82,51,19,1,11,35,39,20,1,63,1,4,0,7,0,0,0.311787072,"16098"
"Mike Gerber","SFG","AAA",26,119,464,513,143,75,41,1,26,95,83,39,0,140,7,3,0,10,5,4,0.308189655,"16115"
"Austin Slater","SFG","AAA",26,70,240,296,74,45,17,0,12,47,45,46,1,69,9,1,0,9,6,2,0.308333333,"16153"
"Derek Fisher","HOU","AAA",25,60,224,270,64,40,9,1,14,44,36,40,1,67,4,1,1,3,8,3,0.285714285,"16192"
"Kevin Cron","ARI","AAA",26,82,305,377,101,42,20,1,38,81,105,61,5,77,6,2,0,7,1,2,0.33114754,"16211"
"AJ Reed","CHW","AAA",26,66,231,267,50,25,12,0,13,36,37,29,1,84,5,2,0,9,0,0,0.216450216,"16246"
"Sam Travis","BOS","AAA",25,68,236,268,65,43,14,1,7,36,33,31,0,62,1,0,0,5,5,1,0.275423728,"16263"
"Alex Blandino","CIN","AAA",26,70,239,293,59,40,13,1,5,36,24,40,0,73,14,0,0,5,1,3,0.246861924,"16271"
"Michael Hermosillo","LAA","AAA",24,62,259,296,63,37,8,3,15,51,43,26,0,88,9,2,0,3,6,4,0.243243243,"16285"
"Nick Ciuffo","CIN","AAA",24,41,143,159,33,19,10,1,3,18,19,14,0,43,0,2,0,2,1,1,0.23076923,"16291"
"Nick Gordon","MIN","AAA",23,70,292,319,87,51,29,3,4,49,40,18,0,65,4,5,0,6,14,4,0.297945205,"16337"
"Pablo Reyes","PIT","AAA",25,51,175,191,50,25,15,0,10,22,30,13,0,37,2,0,1,2,5,3,0.285714285,"16357"
"Oscar Mercado","CLE","AAA",24,30,119,140,35,20,10,1,4,24,15,16,0,32,4,0,1,1,14,3,0.294117647,"16375"
"Francisco Mejia","SDP","AAA",23,18,63,73,23,9,8,2,4,14,12,5,0,10,2,3,0,3,0,0,0.365079365,"16403"
"Domingo Leyba","ARI","AAA",23,112,457,498,137,78,37,3,19,85,77,32,1,78,6,3,0,8,0,2,0.299781181,"16404"
"Richard Urena","TOR","AAA",23,98,369,403,101,73,18,4,6,43,52,23,1,85,1,5,4,11,3,2,0.273712737,"16411"
"Jordan Luplow","CLE","AAA",25,13,45,57,14,9,3,0,2,12,7,10,0,14,2,0,0,4,2,1,0.311111111,"16424"
"Thairo Estrada","NYY","AAA",23,60,241,259,64,37,17,2,8,39,32,14,0,50,3,1,0,3,3,1,0.265560165,"16426"
"Jason Martin","PIT","AAA",23,101,370,406,96,58,25,5,8,47,50,29,1,79,1,4,2,3,9,6,0.259459459,"16429"
"Christian Arroyo","TBR","AAA",24,33,121,134,38,20,9,1,8,21,29,12,0,26,1,0,0,5,1,0,0.314049586,"16434"
"Ryan O'Hearn","KCR","AAA",25,35,129,149,38,18,10,1,9,20,28,17,1,31,2,1,0,2,0,0,0.294573643,"16442"
"Jacob Nottingham","MIL","AAA",24,83,290,332,67,41,21,0,5,40,40,28,1,95,9,5,0,8,6,1,0.231034482,"16448"
"Luis Guillorme","NYM","AAA",24,69,228,278,70,51,12,0,7,33,32,39,0,42,4,3,3,5,4,4,0.307017543,"16451"
"Forrest Wall","TOR","AAA",23,14,47,53,12,7,3,0,2,9,4,6,1,14,0,0,0,0,1,0,0.255319148,"16496"
"Ryan McBroom","NYY","AAA",27,117,413,482,130,75,29,0,26,87,66,58,3,100,6,5,0,9,2,2,0.314769975,"16524"
"Mauricio Dubon","MIL","AAA",24,123,503,539,152,105,26,1,20,82,56,28,2,68,5,0,1,6,10,8,0.302186878,"16530"
"Shed Long Jr.","SEA","AAA",23,56,226,250,62,42,7,4,9,38,36,20,0,65,1,1,2,3,1,3,0.274336283,"16542"
"Mark Zagunis","CHC","AAA",26,68,255,285,75,42,26,1,6,35,43,24,1,94,4,2,0,7,6,3,0.294117647,"16565"
"Connor Joe","LAD","AAA",26,105,360,446,108,66,26,1,15,82,68,72,0,81,10,4,0,10,1,2,0.3,"16572"
"Kevin Padlo","TBR","AAA",22,40,131,155,38,17,11,1,9,25,27,21,0,46,3,0,0,3,1,0,0.290076335,"16593"
"Luis Urias","SDP","AAA",22,73,295,339,93,51,19,4,19,62,50,36,2,62,6,2,0,3,7,2,0.315254237,"16622"
"Greg Allen","CLE","AAA",26,48,198,226,53,36,9,3,5,37,17,20,1,44,8,0,0,0,10,5,0.267676767,"16623"
"Jason Vosler","SDP","AAA",25,116,375,426,109,66,19,4,20,73,63,45,0,102,2,3,0,8,0,1,0.290666666,"16686"
"Jose Trevino","TEX","AAA",26,40,146,156,33,21,10,0,2,16,22,8,0,28,0,2,0,5,2,0,0.226027397,"16725"
"Brian O'Grady","CIN","AAA",27,112,429,489,120,61,30,1,28,71,77,51,2,136,4,4,0,1,20,4,0.279720279,"16729"
"Braxton Lee","NYM","AAA",25,39,119,133,31,23,7,0,1,13,12,10,0,29,1,0,3,1,3,1,0.260504201,"16839"
"John Nogowski","STL","AAA",26,117,380,463,112,74,22,1,15,77,75,69,0,54,10,4,0,14,1,2,0.294736842,"16852"
"Joshua Fuentes","COL","AAA",26,101,402,437,102,60,23,2,17,66,64,25,1,118,2,4,4,8,1,1,0.253731343,"16885"
"Aramis Garcia","SFG","AAA",26,89,332,371,90,52,20,2,16,52,55,34,0,114,3,1,1,11,0,2,0.271084337,"16925"
"Jonah Heim","OAK","AAA",24,35,106,119,38,25,9,0,4,22,19,11,0,18,0,2,0,2,0,0,0.358490566,"16930"
"Lane Thomas","STL","AAA",23,75,265,304,71,42,17,2,10,42,44,32,0,80,4,3,0,2,11,6,0.267924528,"16939"
"Chadwick Tromp","CIN","AAA",24,26,77,90,22,12,2,1,7,15,21,11,0,25,2,0,0,1,0,1,0.285714285,"16953"
"Eddy Alvarez","MIA","AAA",29,66,235,271,76,44,18,2,12,45,43,30,1,53,4,1,1,4,12,3,0.323404255,"16959"
"Rusney Castillo","BOS","AAA",31,120,460,493,128,85,25,1,17,63,64,25,1,63,5,2,0,17,5,9,0.278260869,"17016"
"Edmundo Sosa","STL","AAA",23,118,453,496,132,92,18,5,17,70,62,17,0,96,16,6,4,9,2,3,0.291390728,"17022"
"Magneuris Sierra","MIA","AAA",23,81,336,352,91,67,11,7,6,56,21,15,0,58,1,0,0,2,26,10,0.270833333,"17023"
"Grayson Greiner","DET","AAA",26,13,48,53,12,9,1,0,2,8,4,4,0,16,1,0,0,2,0,0,0.25,"17062"
"Dustin Fowler","OAK","AAA",24,130,556,606,154,100,22,7,25,98,89,42,1,145,6,2,0,6,12,4,0.276978417,"17098"
"Yasmany Tomas","ARI","AAA",28,102,405,431,122,66,24,3,29,63,82,22,1,110,3,1,0,14,2,0,0.301234567,"17171"
"Monte Harrison","MIA","AAA",23,56,215,244,59,41,7,2,9,41,24,25,0,73,3,1,0,4,20,2,0.274418604,"17216"
"Jorge Mateo","OAK","AAA",24,119,532,566,154,92,29,14,19,95,78,29,1,145,4,1,0,5,24,11,0.289473684,"17273"
"Alex Jackson","ATL","AAA",23,85,306,345,70,33,9,0,28,52,65,20,0,118,18,1,0,6,1,0,0.228758169,"17276"
"Bobby Bradley","CLE","AAA",23,107,402,453,106,50,23,0,33,65,74,46,2,153,4,1,0,8,0,0,0.263681592,"17278"
"Michael Chavis","BOS","AAA",23,21,70,79,18,7,4,0,7,11,11,8,0,21,0,1,0,1,0,0,0.257142857,"17321"
"Cole Tucker","PIT","AAA",22,77,310,353,81,54,15,4,8,51,28,38,1,73,2,0,3,6,11,3,0.261290322,"17326"
"Willi Castro","DET","AAA",22,119,465,525,140,93,28,8,11,75,62,37,0,110,14,6,3,4,17,4,0.301075268,"17338"
"Yermin Mercedes","CHW","AAA",26,53,187,220,58,29,12,0,17,35,62,24,3,42,3,6,0,7,0,0,0.310160427,"17423"
"Jose Siri","CIN","AAA",23,30,102,112,19,14,4,1,0,10,3,9,1,39,0,0,1,1,5,2,0.186274509,"17452"
"Kelvin Gutierrez","KCR","AAA",24,75,286,327,82,62,9,2,9,41,43,35,0,71,3,3,0,8,12,1,0.286713286,"17468"
"Narciso Crook","CIN","AAA",23,84,275,298,75,43,16,6,10,38,35,19,0,84,4,0,0,0,9,2,0.272727272,"17473"
"Troy Stokes Jr.","MIL","AAA",23,95,322,381,75,44,22,0,9,50,40,47,0,87,8,4,0,4,14,3,0.232919254,"17478"
"Taylor Ward","LAA","AAA",25,106,421,512,129,67,34,1,27,102,71,80,1,101,9,1,0,7,11,5,0.306413301,"17548"
"Blake Trahan","CIN","AAA",25,101,354,386,80,59,14,2,5,34,29,22,0,84,5,3,2,6,3,5,0.2259887,"17588"
"Myles Straw","HOU","AAA",24,66,277,313,89,74,11,3,1,46,33,32,0,50,1,2,1,5,19,4,0.321299638,"17620"
"JT Riddle","MIA","AAA",27,32,121,131,29,14,10,1,4,22,19,6,1,20,1,2,1,3,3,0,0.239669421,"17642"
"Kevin Kramer","PIT","AAA",25,113,393,448,102,61,30,1,10,49,54,43,0,116,5,7,0,7,4,5,0.259541984,"17689"
"Matt Beaty","LAD","AAA",26,32,121,135,37,26,7,1,3,17,18,10,0,12,4,0,0,3,0,0,0.305785123,"17710"
"Christin Stewart","DET","AAA",25,22,83,102,24,18,2,0,4,14,14,18,1,25,1,0,0,3,1,0,0.289156626,"17714"
"Steven Duggar","SFG","AAA",25,23,83,102,28,18,6,1,3,24,13,18,0,21,1,0,0,1,2,3,0.337349397,"17719"
"Skye Bolt","OAK","AAA",25,89,305,347,82,49,19,3,11,57,61,37,0,94,2,2,1,5,7,5,0.268852459,"17723"
"Josh Lester","DET","AAA",24,18,72,88,17,10,5,0,2,7,14,11,2,26,1,4,0,0,0,0,0.236111111,"17737"
"Chris Shaw","SFG","AAA",25,75,282,310,84,44,18,1,21,52,70,20,1,78,6,2,0,4,0,0,0.29787234,"17738"
"Max Schrock","STL","AAA",24,85,265,303,73,50,20,1,2,42,31,37,0,49,1,0,0,5,12,2,0.275471698,"17750"
"DJ Stewart","BAL","AAA",25,63,230,277,67,34,19,2,12,42,47,38,0,51,4,3,2,5,5,4,0.291304347,"17766"
"Braden Bishop","SEA","AAA",25,43,185,211,51,28,15,0,8,29,31,23,0,44,2,1,0,1,2,2,0.275675675,"17806"
"Drew Jackson","LAD","AAA",25,85,273,311,57,40,10,1,6,40,28,31,1,92,5,1,1,6,9,5,0.208791208,"17807"
"Willie Calhoun","TEX","AAA",24,41,138,172,41,25,8,0,8,23,28,32,0,24,1,0,1,4,1,1,0.297101449,"17838"
"Brendan Rodgers","COL","AAA",22,37,143,160,50,30,10,1,9,34,21,14,1,27,2,1,0,0,0,0,0.349650349,"17907"
"Ian Happ","CHC","AAA",24,99,359,429,87,52,18,1,16,66,53,65,0,113,4,1,0,0,9,2,0.242339832,"17919"
"Isan Diaz","MIA","AAA",23,102,377,435,115,66,21,2,26,89,70,49,3,96,7,0,2,4,5,4,0.305039787,"17922"
"Cedric Mullins","BAL","AAA",24,66,268,306,55,40,8,2,5,40,24,25,0,51,1,4,6,4,13,4,0.20522388,"17929"
"Andrew Stevenson","WSN","AAA",25,73,302,333,101,70,17,8,6,50,44,24,0,76,1,2,4,8,10,4,0.334437086,"17932"
"Sam Hilliard","COL","AAA",25,126,500,559,131,60,29,7,35,109,101,54,1,164,2,3,0,7,22,5,0.262,"17954"
"Ty France","SDP","AAA",24,76,296,348,118,63,27,1,27,83,89,30,1,51,18,4,0,4,1,0,0.398648648,"17982"
"Harrison Bader","STL","AAA",25,16,63,75,20,10,3,0,7,23,15,8,0,16,4,0,0,1,3,0,0.317460317,"18030"
"Mark Mathias","CLE","AAA",24,115,412,478,111,66,31,2,12,62,59,51,0,91,7,6,2,8,13,2,0.269417475,"18032"
"Jake Cronenworth","TBR","AAA",25,94,344,406,115,75,26,4,10,75,45,49,0,62,10,3,0,4,12,5,0.334302325,"18036"
"Kyle Garlick","LAD","AAA",27,81,271,304,85,35,25,2,23,54,59,25,1,84,6,2,0,11,2,1,0.313653136,"18063"
"Garrett Stubbs","HOU","AAA",26,63,204,235,49,31,11,0,7,33,23,24,0,38,5,2,0,6,12,2,0.240196078,"18067"
"Austin Allen","SDP","AAA",25,67,270,298,89,41,27,0,21,52,67,22,0,56,2,4,0,7,0,0,0.329629629,"18083"
"Nathan Lukes","TBR","AAA",24,91,260,295,57,42,8,3,4,26,31,26,0,56,3,4,2,8,7,3,0.219230769,"18123"
"LaMonte Wade Jr.","MIN","AAA",25,77,264,334,65,47,12,1,5,47,24,56,0,48,9,3,2,8,7,2,0.246212121,"18126"
"Ka'ai Tom","CLE","AAA",25,51,188,211,56,28,15,4,9,33,44,21,2,53,1,1,0,2,2,3,0.29787234,"18136"
"Seth Brown","OAK","AAA",26,112,451,500,134,62,29,6,37,101,104,38,1,127,4,7,0,3,8,1,0.297117516,"18171"
"Nick Dini","KCR","AAA",25,58,186,213,55,31,11,0,13,34,36,21,1,29,2,2,2,4,7,2,0.295698924,"18206"
"Austin Dean","MIA","AAA",25,73,252,282,85,47,19,1,18,48,57,28,0,52,0,2,0,5,4,3,0.337301587,"18288"
"Edwin Rios","LAD","AAA",25,104,393,444,106,50,23,2,31,72,91,37,0,153,8,6,0,3,2,2,0.269720101,"18316"
"Kyle Tucker","HOU","AAA",22,125,463,536,123,60,26,3,34,92,97,60,1,116,6,5,0,6,30,5,0.265658747,"18345"
"Daz Cameron","DET","AAA",22,120,448,528,96,55,22,6,13,68,43,62,0,152,16,2,0,6,17,8,0.214285714,"18353"
"Austin Riley","ATL","AAA",22,44,174,194,51,23,13,0,15,39,41,20,0,39,0,0,0,6,0,0,0.293103448,"18360"
"Ryan Mountcastle","BAL","AAA",22,127,520,553,162,101,35,1,25,81,83,24,1,130,4,5,0,10,2,1,0.311538461,"18373"
"Joe McCarthy","TBR","AAA",25,65,227,271,42,24,9,2,7,34,27,37,0,84,4,3,0,0,1,0,0.185022026,"18399"
"Trey Amburgey","NYY","AAA",24,124,470,510,129,73,31,3,22,73,62,32,1,112,6,0,2,12,6,2,0.274468085,"18425"
"P.J. Higgins","CHC","AAA",26,36,117,140,34,19,8,2,5,18,19,17,0,29,1,4,1,4,0,2,0.29059829,"18433"
"Ali Sanchez","NYM","AAA",22,21,56,65,10,6,4,0,0,5,3,5,0,11,3,1,0,2,0,1,0.178571428,"18551"
"Trent Grisham","MIL","AAA",22,34,134,158,51,27,8,3,13,37,30,23,1,22,0,0,1,2,6,1,0.380597014,"18564"
"Luis Arraez","MIN","AAA",22,16,66,73,23,19,4,0,0,8,8,6,0,2,0,1,0,2,1,0,0.348484848,"18568"
"Ke'Bryan Hayes","PIT","AAA",22,110,427,480,113,71,30,2,10,64,53,43,0,90,5,4,1,8,12,1,0.264637002,"18577"
"Jared Walsh","LAA","AAA",25,98,382,454,124,58,30,0,36,90,86,59,0,115,9,4,0,8,0,0,0.324607329,"18607"
"Ramon Urias","STL","AAA",25,96,316,375,83,50,24,0,9,51,52,44,1,71,11,3,1,12,4,1,0.262658227,"18795"
"Andy Ibanez","TEX","AAA",26,121,467,529,140,89,30,1,20,91,65,53,1,91,4,2,3,8,7,7,0.299785867,"18819"
"Josh Naylor","SDP","AAA",22,54,223,252,70,39,20,1,10,51,42,28,1,30,0,1,0,6,1,0,0.313901345,"18839"
"Seby Zavala","CHW","AAA",25,82,297,331,66,32,14,0,20,49,45,26,0,116,6,2,0,6,1,1,0.222222222,"18887"
"Danny Mendick","CHW","AAA",25,133,477,558,133,89,26,1,17,75,64,66,0,96,5,7,3,20,19,8,0.278825995,"18889"
"Andres Blanco","ATL","AAA",35,118,454,530,119,76,23,1,19,78,61,57,0,109,17,2,0,13,2,4,0.262114537,"1907"
"Corey Ray","MIL","AAA",24,53,207,230,39,24,8,0,7,23,21,20,1,89,1,2,0,2,3,1,0.188405797,"19170"
"Zack Collins","CHW","AAA",24,88,294,367,83,44,19,1,19,56,74,62,1,98,3,8,0,2,0,0,0.282312925,"19181"
"Will Smith","LAD","AAA",24,62,224,270,60,27,11,2,20,48,54,40,1,49,3,3,0,5,1,0,0.267857142,"19197"
"Lourdes Gurriel Jr.","TOR","AAA",25,31,123,130,34,17,13,0,4,18,26,3,0,23,3,1,0,4,0,2,0.276422764,"19238"
"Trent Giambrone","CHC","AAA",25,126,431,478,104,54,27,0,23,66,66,42,2,131,4,0,1,10,17,4,0.241299303,"19250"
"Cavan Biggio","TOR","AAA",24,43,138,174,43,28,8,1,6,23,27,34,0,28,1,1,0,1,5,1,0.311594202,"19252"
"Jake Fraley","SEA","AAA",24,38,152,168,42,19,12,3,8,28,33,11,1,34,3,2,0,1,6,2,0.276315789,"19260"
"Garrett Hampson","COL","AAA",24,26,109,117,29,17,9,1,2,15,9,5,0,25,2,0,1,4,7,2,0.266055045,"19262"
"Will Craig","PIT","AAA",24,131,494,556,123,77,23,0,23,69,78,44,1,146,14,4,0,15,2,3,0.248987854,"19267"
"Adolis Garcia","STL","AAA",26,132,491,529,124,64,22,6,32,96,96,22,0,159,13,2,1,5,14,10,0.252545824,"19287"
"Randy Arozarena","STL","AAA",24,64,246,283,88,56,18,2,12,51,38,24,0,48,11,2,0,5,9,7,0.357723577,"19290"
"Armando Alvarez","NYY","AAA",24,66,238,260,66,42,18,0,6,31,44,18,0,39,1,3,0,14,1,2,0.277310924,"19292"
"Nick Solak","TEX","AAA",24,115,419,477,121,74,19,1,27,79,74,45,0,105,6,5,1,8,5,2,0.288782816,"19294"
"Matt Thaiss","LAA","AAA",24,79,310,372,85,52,17,2,14,63,49,59,0,64,1,2,0,7,1,0,0.274193548,"19318"
"Bryan Reynolds","PIT","AAA",24,13,49,57,18,11,1,1,5,10,11,7,0,11,0,0,0,1,3,2,0.367346938,"19326"
"Jose Rojas","LAA","AAA",26,126,515,578,151,74,39,7,31,101,107,58,2,131,0,5,0,8,4,4,0.293203883,"19331"
"Yadiel Hernandez","WSN","AAA",31,126,439,508,142,86,22,1,33,87,90,63,5,106,1,5,0,10,7,5,0.323462414,"19334"
"Nicky Lopez","KCR","AAA",24,31,116,138,41,31,6,1,3,27,13,20,0,5,2,0,0,2,9,3,0.353448275,"19339"
"Eli White","TEX","AAA",25,116,438,499,111,72,20,5,14,63,43,43,0,138,14,3,1,9,14,5,0.253424657,"19346"
"DJ Peters","LAD","AAA",23,57,208,255,54,31,10,1,12,40,39,33,0,75,12,2,0,2,1,1,0.259615384,"19348"
"Sean Murphy","OAK","AAA",24,31,120,140,37,20,6,1,10,25,30,15,0,31,2,3,0,2,0,1,0.308333333,"19352"
"Luke Raley","MIN","AAA",24,33,126,138,38,25,6,0,7,28,21,7,1,42,5,0,0,0,4,0,0.301587301,"19354"
"Lucas Erceg","MIL","AAA",24,116,357,406,78,45,17,1,15,55,52,44,0,102,2,3,0,10,2,2,0.218487394,"19360"
"Austin Hays","BAL","AAA",23,59,240,257,61,34,16,1,10,43,27,11,0,61,6,0,0,5,6,4,0.254166666,"19363"
"Zach McKinstry","LAD","AAA",24,26,89,95,34,17,8,2,7,17,26,6,0,18,0,0,0,3,0,1,0.382022471,"19392"
"Jake Rogers","DET","AAA",24,48,166,191,37,17,10,1,9,29,31,18,0,53,6,0,1,2,0,0,0.222891566,"19452"
"Tommy Edman","STL","AAA",24,49,197,218,60,37,12,4,7,39,29,15,0,33,2,2,2,2,9,0,0.304568527,"19470"
"Alex De Goti","HOU","AAA",24,127,481,548,133,86,29,3,15,83,70,52,0,105,5,9,1,14,4,4,0.276507276,"19477"
"Andrew Knizner","STL","AAA",24,66,246,280,68,46,10,0,12,41,34,24,1,37,8,2,0,6,2,0,0.276422764,"19514"
"Andrew Young","ARI","AAA",25,68,239,277,67,33,10,3,21,53,53,24,0,68,12,1,1,4,2,2,0.280334728,"19521"
"Jacob Robson","DET","AAA",24,112,409,473,109,76,21,3,9,61,52,53,1,132,3,4,4,2,25,10,0.266503667,"19528"
"Taylor Jones","HOU","AAA",25,125,447,531,130,80,28,0,22,86,84,68,1,112,8,8,0,13,0,1,0.29082774,"19533"
"Jaylin Davis","MIN","AAA",24,68,256,290,85,42,17,1,25,60,69,29,2,74,5,0,0,7,3,1,0.33203125,"19552"
"Yordan Alvarez","HOU","AAA",22,56,213,253,73,34,16,0,23,50,71,38,11,50,1,1,0,5,2,1,0.342723004,"19556"
"Zack Short","CHC","AAA",24,41,133,160,28,13,9,0,6,22,17,21,0,50,5,1,0,2,2,1,0.210526315,"19562"
"Nathaniel Lowe","TBR","AAA",23,93,329,406,95,55,24,0,16,63,63,72,1,82,4,1,0,11,1,0,0.288753799,"19566"
"Nick Heath","KCR","AAA",25,21,78,97,20,13,4,1,2,17,9,17,0,27,1,1,0,0,10,4,0.256410256,"19577"
"Chas McCormick","HOU","AAA",24,57,191,225,50,34,3,3,10,39,44,28,0,34,0,6,0,1,7,1,0.261780104,"19599"
"Bo Bichette","TOR","AAA",21,56,222,244,61,35,16,2,8,34,32,19,0,48,1,1,1,2,15,5,0.274774774,"19612"
"Brent Rooker","MIN","AAA",24,65,228,274,64,34,16,0,14,41,47,35,0,95,10,1,0,4,2,0,0.280701754,"19627"
"Sheldon Neuse","OAK","AAA",24,126,498,560,158,98,31,2,27,99,102,56,1,132,4,2,0,9,3,3,0.317269076,"19635"
"Daniel Johnson","CLE","AAA",23,84,337,380,103,62,27,5,9,51,44,34,1,79,4,5,0,4,6,7,0.305637982,"19643"
"Ben DeLuzio","ARI","AAA",24,39,126,145,45,27,12,4,2,33,20,14,0,38,2,3,0,0,3,5,0.357142857,"19644"
"Zach Reks","LAD","AAA",25,89,331,385,94,55,19,1,19,57,71,48,0,104,5,1,0,3,2,0,0.283987915,"19667"
"Mike Brosseau","TBR","AAA",25,73,270,315,82,44,21,1,16,53,60,34,0,58,8,3,0,10,2,3,0.303703703,"19683"
"Jake Noll","WSN","AAA",25,118,456,489,130,95,24,0,11,69,54,26,0,89,4,3,0,12,5,2,0.285087719,"19703"
"Josh Rojas","HOU","AAA",25,61,245,284,83,44,20,4,15,60,53,35,0,42,3,1,0,5,20,4,0.33877551,"19734"
"Rylan Bannon","BAL","AAA",23,20,82,90,26,13,10,0,3,18,17,3,0,14,2,3,0,1,0,1,0.31707317,"19768"
"Esteban Quiroz","SDP","AAA",27,96,306,366,83,39,25,0,19,64,66,52,1,82,5,2,1,2,3,1,0.27124183,"19780"
"Abraham Toro","HOU","AAA",22,16,66,79,28,18,9,0,1,17,10,10,0,5,2,1,0,0,0,1,0.424242424,"19844"
"Luis Rengifo","LAA","AAA",22,27,110,122,30,20,4,1,5,16,14,11,0,24,0,1,0,2,3,3,0.272727272,"19858"
"Adam Haseley","PHI","AAA",23,18,68,78,20,12,6,0,2,8,9,8,1,14,1,0,1,1,1,1,0.294117647,"19878"
"Jesus Sanchez","MIA","AAA",21,35,128,149,29,20,3,1,5,17,14,15,0,35,2,3,1,8,0,0,0.2265625,"19913"
"Cristian Pache","ATL","AAA",20,26,95,105,26,16,8,1,1,13,8,9,0,18,0,0,1,3,0,0,0.27368421,"19948"
"Gavin Lux","LAD","AAA",21,49,199,232,78,43,18,4,13,54,39,33,0,42,0,0,0,2,3,3,0.391959798,"19955"
"Carter Kieboom","WSN","AAA",21,109,412,494,125,82,24,3,16,79,79,68,1,100,9,5,0,11,5,2,0.303398058,"19958"
"Bobby Dalbec","BOS","AAA",24,30,113,123,29,18,4,0,7,12,16,5,0,29,3,2,0,3,0,2,0.256637168,"19966"
"Santiago Espinal","TOR","AAA",24,28,104,112,33,25,6,0,2,11,14,7,0,23,0,0,1,1,2,2,0.317307692,"19997"
"Keston Hiura","MIL","AAA",22,57,213,243,70,34,16,1,19,44,46,23,2,64,6,1,0,3,7,2,0.328638497,"20003"
"Kramer Robertson","STL","AAA",24,66,179,209,42,27,10,0,5,28,24,27,0,42,3,0,0,1,2,4,0.234636871,"20022"
"Hunter Owen","PIT","AAA",25,42,120,138,23,15,4,0,4,12,9,10,0,45,8,0,0,1,0,0,0.191666666,"20034"
"Luis Robert Jr.","CHW","AAA",21,47,202,223,60,29,10,5,16,44,39,11,0,55,5,5,0,6,7,3,0.297029702,"20043"
"Dylan Carlson","STL","AAA",20,18,72,79,26,15,4,2,5,14,9,6,0,18,1,0,0,0,2,1,0.361111111,"20126"
"Matthew Batten","SDP","AAA",24,109,354,393,106,77,20,3,6,59,48,28,1,86,3,5,3,7,7,8,0.299435028,"20157"
"Brendan McKay","TBR","AAA",23,27,67,78,16,9,2,0,5,11,11,10,0,24,1,0,0,1,1,0,0.23880597,"20186"
"Jo Adell","LAA","AAA",20,27,121,132,32,21,11,0,0,22,8,10,0,43,0,0,0,0,1,0,0.264462809,"20220"
"Irving Lopez","STL","AAA",24,21,60,70,18,12,3,2,1,13,5,9,0,14,0,1,0,1,0,1,0.3,"20463"
"Drew Waters","ATL","AAA",20,26,107,119,29,22,5,0,2,17,11,11,0,43,0,1,0,3,3,0,0.271028037,"20505"
"Nick Madrigal","CHW","AAA",22,29,118,134,39,31,6,1,1,26,12,13,0,5,1,1,1,3,4,3,0.330508474,"20521"
"Lucas Duda","KCR","AAA",33,28,99,114,20,14,4,0,2,9,9,10,1,34,2,3,0,3,0,0,0.202020202,"2502"
"Pete Kozma","DET","AAA",31,88,278,322,73,47,17,2,7,44,51,32,0,49,4,7,1,8,2,0,0.262589928,"2539"
"Jordan Pacheco","SEA","AAA",33,46,171,187,45,34,10,0,1,14,16,9,0,35,5,2,0,7,1,0,0.263157894,"2677"
