Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Christian Bethancourt","PIT","AAA",29,363,0.077134986,0.201101928,0.383561643,0.280966767,0.338842975,0.468277945,0.80712092,0.187311178,3.993813425650225,0.321138211,-0.05118249449878931,53.39286672127251,6.849653338909187,0.3528726439173885,115.04440641305594,"10028"
"Tomas Telis","MIN","AAA",30,453,0.057395143,0.12803532,0.448275862,0.295508274,0.339955849,0.418439716,0.758395565,0.122931442,3.879932527503187,0.319209039,-0.022125735878944397,60.59334061941083,2.510487555469832,0.33698443479622175,99.36475418404314,"10067"
"Rafael Ortega","CHC","AAA",30,73,0.109589041,0.178082191,0.615384615,0.25,0.333333333,0.484375,0.817708333,0.234375,3.1808271196877413,0.255319148,-0.3227915340103209,10.952491253871193,1.592561289924849,0.3563850447535515,112.52707742758194,"10323"
"Wilfredo Tovar","NYM","AAA",29,407,0.11056511,0.113022113,0.978260869,0.276056338,0.358722358,0.38028169,0.739004048,0.104225352,4.2438382884410935,0.29738562,0.26141603710129857,53.899412614309384,1.7145976098414215,0.33539993024868225,100.57790771791962,"10416"
"Cheslor Cuthbert","CIN","AAA",28,350,0.122857142,0.194285714,0.632352941,0.221854304,0.328571428,0.430463576,0.759035004,0.208609272,2.678689811963558,0.233944954,-0.6286899712868035,46.890114036415085,2.0137374969463258,0.3372367126601083,101.72147730748107,"10473"
"Rocky Gale","CIN","AAA",33,80,0.0125,0.1875,0.066666666,0.207792207,0.227848101,0.246753246,0.474601347,0.038961039,0.14285714,0.258064516,-0.06747759645804763,2.5224581829522075,-7.73499931178351,0.21511435357830191,22.810927467328078,"10533"
"Derek Dietrich","NYY","AAA",31,303,0.132013201,0.320132013,0.412371134,0.163179916,0.337748344,0.292887029,0.630635373,0.129707113,1.63053319625,0.231343283,-0.39137005945667624,32.64194052898348,-6.208179732328046,0.30616082260940247,83.88605149475899,"10542"
"David Freitas","TBR","AAA",32,66,0.166666666,0.166666666,1,0.245283018,0.363636363,0.433962264,0.797598627,0.188679246,4.90684832814258,0.243902439,0.11002987436950207,9.711609478535902,1.2492070453789343,0.3529415618289601,110.5290058398306,"10619"
"Carlos Perez","OAK","AAA",30,418,0.081339712,0.150717703,0.539682539,0.268617021,0.337320574,0.57180851,0.909129084,0.303191489,1.8207417525,0.246478873,-0.1924069905653596,71.56079748172138,9.889213233178591,0.3716952260449636,104.77365194225024,"10642"
"Rob Brantly","NYY","AAA",31,264,0.075757575,0.15530303,0.487804878,0.289473684,0.378787878,0.45614035,0.834928228,0.166666666,3.5148463033181847,0.316666666,-0.15988051146268845,42.797819041975615,8.94820930934774,0.3707844952666714,126.8234010997574,"10655"
"Ryan LaMarre","NYY","AAA",32,240,0.1125,0.258333333,0.43548387,0.276699029,0.379166666,0.446601941,0.825768607,0.169902912,6.153297673192332,0.369565217,-0.18829846801236272,38.38646869314797,7.614096208940818,0.3681983843009342,125.15497242637072,"10700"
"Arismendy Alcantara","SFG","AAA",29,255,0.082352941,0.321568627,0.25609756,0.280172413,0.337254901,0.586206896,0.923461797,0.306034483,6.208851497623768,0.355555555,0.2832586858421564,44.6150268181201,6.992409633004289,0.37570716353023753,125.24672935849728,"10711"
"Rangel Ravelo","LAD","AAA",29,113,0.150442477,0.097345132,1.545454545,0.406593406,0.504424778,0.758241758,1.262666536,0.351648352,1.14829192125,0.391891891,-0.08863692823797464,34.27021067773221,17.59822737609265,0.512517975494925,205.03278440898157,"10839"
"Christian Colon","TOR","AAA",32,413,0.0968523,0.118644067,0.81632653,0.257703081,0.344660194,0.428571428,0.773231622,0.170868347,2.743801298580701,0.258389261,-2.823552695568651,57.48258015115624,4.528455834583103,0.3434491645074585,106.23808849195831,"11145"
"Elliot Soto","LAD","AAA",31,198,0.095959595,0.207070707,0.463414634,0.229885057,0.314720812,0.281609195,0.596330007,0.051724138,3.983241397048249,0.298507462,-0.02899773884564638,16.55687643980625,-12.655979256871912,0.2783194029996843,58.24966480834244,"11155"
"Mike Freeman","CIN","AAA",33,217,0.170506912,0.211981566,0.804347826,0.241573033,0.373271889,0.410112359,0.783384248,0.168539326,4.78002608222736,0.291338582,0.11659410083666444,31.981039035747493,4.157685581276861,0.35321868514573135,111.90889339328683,"11241"
"Matt Szczur","STL","AAA",31,112,0.0625,0.258928571,0.24137931,0.186274509,0.236363636,0.382352941,0.618716577,0.196078432,2.1607142775,0.20289855,-0.07647460931912065,8.454563677300522,-5.905876815329483,0.2675158701159737,57.87790658212456,"11255"
"Bryan Holaday","ARI","AAA",33,108,0.083333333,0.175925925,0.47368421,0.263157894,0.314814814,0.578947368,0.893762182,0.315789474,4.633132685185572,0.246575342,0.16108622960746288,16.88970666568647,0.9554217402256571,0.35590265194574994,97.95910783203551,"11287"
"Adrian Sanchez","WSN","AAA",30,174,0.06321839,0.16091954,0.392857142,0.314465408,0.362573099,0.44654088,0.809113979,0.132075472,3.853173754844271,0.362204724,-0.11306065553799272,26.518128293488623,4.208158242438435,0.3592090774000737,117.25177402096334,"11338"
"Delino DeShields","BOS","AAA",28,381,0.16535433,0.225721784,0.732558139,0.252427184,0.384615384,0.365695792,0.750311176,0.113268608,6.563197119708938,0.330275229,2.407704633194953,55.52294550883849,0.7787599419363279,0.3453785440333642,102.38855363168064,"11379"
"Drew Maggi","MIN","AAA",32,370,0.108108108,0.308108108,0.350877192,0.251572327,0.354054054,0.455974842,0.810028896,0.204402515,6.268653217459871,0.338624338,-0.28143524564802647,56.2914793491749,8.8507384360222,0.35889447266991076,113.50000820359777,"11381"
"Tony Wolters","CHC","AAA",29,245,0.106122448,0.21632653,0.490566037,0.240384615,0.348360655,0.384615384,0.732976039,0.144230769,3.144620737536798,0.293333333,-1.0060560363344848,31.38909537165152,-2.0917640569926603,0.3295014260237109,93.43985524327141,"11470"
"Henry Ramos","ARI","AAA",29,294,0.098639455,0.163265306,0.604166666,0.37109375,0.43877551,0.58203125,1.02080676,0.2109375,4.214762890322249,0.415,-1.9882791377604008,67.00493697813462,23.62827245882463,0.43215974212503755,145.7529669872213,"11481"
"Andrew Romine","CHC","AAA",35,243,0.082304526,0.172839506,0.476190476,0.289719626,0.355932203,0.355140186,0.711072389,0.06542056,3.9893159527409376,0.356725146,-1.7181571805849671,30.179169405949274,-0.9778577343104697,0.32558055600877533,92.6535712355724,"1159"
"Yolmer Sanchez","ATL","AAA",29,355,0.098591549,0.247887323,0.397727272,0.216129032,0.308781869,0.351612903,0.660394772,0.135483871,5.088140698176173,0.271028037,-0.5348193310201168,36.58734848858065,-8.930119144309094,0.3003896037512393,80.37196200961044,"11602"
