Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Ramon Flores","BOS","AAA",26,223,0.256578947,1.326923076,0.209150326,0.450980392,0.339869281,0.115384615,0.057692307,0.47770701,0.21656051,0.30573248,0.05621622,341,584,925,"11165"
"Josh Rutledge","SFG","AAA",29,54,0.129032258,0.666666666,0.193548387,0.322580645,0.483870967,0.266666666,0,0.51612903,0.22580645,0.25806452,0.16826923,63,145,208,"11167"
"Brett Nicholas","SDP","AAA",29,456,0.33226837,1.073170731,0.210526315,0.40866873,0.380804953,0.186991869,0.1300813,0.40909091,0.22424242,0.36666667,0.1369863,611,1141,1752,"11192"
"Stephen Cardullo","COL","AAA",30,226,0.3375,0.983870967,0.24074074,0.376543209,0.382716049,0.209677419,0.048387096,0.41104294,0.29447853,0.29447853,0.14368482,289,574,863,"11204"
"Mike Freeman","CHC","AAA",30,331,0.334782608,1.459459459,0.201754385,0.47368421,0.324561403,0.013513513,0.081081081,0.34599156,0.27848101,0.37552743,0.09741248,485,829,1314,"11241"
"Jabari Blash","LAA","AAA",28,346,0.394904458,0.786666666,0.259668508,0.32596685,0.41436464,0.24,0.386666666,0.4893617,0.31914894,0.19148936,0.15814917,632,816,1448,"11247"
"Andy Wilkins","MIN","AAA",29,80,0.204081632,0.72,0.156862745,0.352941176,0.490196078,0.24,0.08,0.60784314,0.23529412,0.15686275,0.12612613,132,201,333,"11251"
"Aaron Altherr","PHI","AAA",27,134,0.333333333,1.03030303,0.182926829,0.414634146,0.402439024,0.181818181,0.06060606,0.43373494,0.31325301,0.25301205,0.14365672,202,334,536,"11270"
"Adrian Sanchez","WSN","AAA",27,295,0.259911894,1.567567567,0.170305676,0.506550218,0.323144104,0.175675675,0.054054054,0.35319149,0.24680851,0.4,0.08401826,407,688,1095,"11338"
"Jake Marisnick","HOU","AAA",27,82,0.396226415,0.818181818,0.298245614,0.315789473,0.385964912,0.181818181,0.181818181,0.45614035,0.26315789,0.28070175,0.12380952,112,203,315,"11339"
"Drew Maggi","CLE","AAA",29,260,0.354285714,1.653061224,0.252873563,0.465517241,0.281609195,0.285714285,0.020408163,0.53333333,0.26666667,0.2,0.10147783,360,655,1015,"11381"
"Matthew den Dekker","NYM","AAA",30,339,0.336405529,1.154761904,0.199115044,0.429203539,0.371681415,0.178571428,0.166666666,0.40772532,0.26609442,0.32618026,0.13171081,519,878,1397,"11385"
"Ronald Torreyes","NYY","AAA",25,106,0.275862068,1.321428571,0.244186046,0.430232558,0.325581395,0.25,0,0.49425287,0.20689655,0.29885057,0.06944444,117,243,360,"11400"
"Rob Segedin","LAD","AAA",29,134,0.23076923,0.702127659,0.14893617,0.351063829,0.5,0.106382978,0.063829787,0.44086022,0.31182796,0.24731183,0.09126214,200,315,515,"11446"
"Dixon Machado","DET","AAA",26,171,0.27118644,1.435897435,0.188034188,0.478632478,0.333333333,0.23076923,0.025641025,0.56302521,0.24369748,0.19327731,0.07643312,237,391,628,"11472"
"Henry Ramos","LAD","AAA",26,393,0.344086021,1.30927835,0.216783216,0.444055944,0.339160839,0.103092783,0.103092783,0.40955631,0.24573379,0.3447099,0.10721649,530,925,1455,"11481"
"Kaleb Cowart","LAA","AAA",26,279,0.336633663,0.916666666,0.225961538,0.370192307,0.403846153,0.238095238,0.071428571,0.47115385,0.27884615,0.25,0.11930165,383,648,1031,"11494"
"Rosell Herrera","KCR","AAA",25,139,0.3,1,0.165048543,0.417475728,0.417475728,0.186046511,0.093023255,0.41346154,0.20192308,0.38461538,0.09586466,208,324,532,"11611"
"Brandon Drury","NYY","AAA",25,235,0.389705882,1.763157894,0.233576642,0.489051094,0.277372262,0.210526315,0.131578947,0.39160839,0.23076923,0.37762238,0.08517034,396,602,998,"11615"
"Drew Robinson","TEX","AAA",26,241,0.453781512,0.916666666,0.1015625,0.4296875,0.46875,0.116666666,0.166666666,0.46923077,0.26153846,0.26923077,0.13333333,402,618,1020,"11761"
"Tyler Austin","MIN","AAA",26,148,0.302325581,0.972222222,0.252631578,0.368421052,0.378947368,0.166666666,0.25,0.46315789,0.25263158,0.28421053,0.15548282,223,388,611,"11850"
"Mason Williams","CIN","AAA",26,356,0.32421875,1.261363636,0.225680933,0.431906614,0.342412451,0.170454545,0.068181818,0.44237918,0.25650558,0.30111524,0.07195301,509,853,1362,"11859"
"Ronny Rodriguez","DET","AAA",26,275,0.383495145,1.148648648,0.246445497,0.402843601,0.3507109,0.27027027,0.121621621,0.46759259,0.21759259,0.31481481,0.11269036,294,691,985,"11875"
"Noel Cuevas","COL","AAA",26,177,0.360902255,1.725,0.198529411,0.507352941,0.294117647,0.15,0.125,0.42028986,0.29710145,0.2826087,0.1127451,221,391,612,"11894"
"Hanser Alberto","TEX","AAA",25,384,0.337349397,1.029629629,0.182089552,0.414925373,0.402985074,0.2,0.051851851,0.47230321,0.25072886,0.27696793,0.0859375,303,849,1152,"11902"
"Orlando Calixte","SFG","AAA",26,437,0.326599326,1.510416666,0.207236842,0.476973684,0.315789473,0.1875,0.114583333,0.47727273,0.24025974,0.28246753,0.12688442,595,997,1592,"11905"
"Travis Taijeron","LAD","AAA",29,318,0.403726708,0.536585365,0.258823529,0.258823529,0.482352941,0.036585365,0.134146341,0.37209302,0.30232558,0.3255814,0.14502658,512,805,1317,"11935"
"Cody Asche","NYM","AAA",28,368,0.271111111,0.675675675,0.198275862,0.323275862,0.478448275,0.234234234,0.099099099,0.48945148,0.2742616,0.23628692,0.12035159,573,906,1479,"11997"
"Nick Martini","OAK","AAA",28,330,0.372549019,1.5,0.258373205,0.444976076,0.296650717,0.177419354,0.096774193,0.41428571,0.20952381,0.37619048,0.06144068,575,841,1416,"12005"
"Jon Berti","CLE","AAA",28,81,0.283018867,3.555555555,0.211538461,0.615384615,0.173076923,0.111111111,0,0.47169811,0.22641509,0.30188679,0.09152542,116,179,295,"12037"
"Kennys Vargas","MIN","AAA",27,533,0.284810126,1.418181818,0.205970149,0.465671641,0.328358208,0.181818181,0.19090909,0.39762611,0.25519288,0.34718101,0.11156836,869,1318,2187,"12101"
"Matt Skole","CHW","AAA",28,500,0.298305084,0.945736434,0.187702265,0.394822006,0.417475728,0.224806201,0.108527131,0.42903226,0.2516129,0.31935484,0.10888785,869,1280,2149,"12119"
"Juniel Querecuto","ARI","AAA",25,274,0.357798165,1.981818181,0.251141552,0.497716894,0.251141552,0.163636363,0.018181818,0.36363636,0.24090909,0.39545455,0.08004053,344,643,987,"12140"
"Ben Gamel","SEA","AAA",26,94,0.394366197,1.52173913,0.194444444,0.486111111,0.319444444,0.173913043,0.04347826,0.34722222,0.20833333,0.44444444,0.07648725,144,209,353,"12160"
"Jorge Bonifacio","KCR","AAA",25,58,0.512820512,0.6875,0.307692307,0.282051282,0.41025641,0.1875,0,0.33333333,0.35897436,0.30769231,0.09090909,86,134,220,"12174"
"Jake Hager","MIL","AAA",25,123,0.303030303,1.097560975,0.122448979,0.459183673,0.418367346,0.292682926,0.024390243,0.39,0.26,0.35,0.07888041,130,263,393,"12198"
"Danny Muno","SEA","AAA",29,241,0.275362318,2.516129032,0.192592592,0.577777777,0.229629629,0.193548387,0.032258064,0.34285714,0.27857143,0.37857143,0.10265487,458,672,1130,"12214"
"Brock Stassi","MIN","AAA",28,217,0.348148148,1.204081632,0.205882352,0.433823529,0.360294117,0.204081632,0.040816326,0.48905109,0.21167883,0.29927007,0.06126915,398,516,914,"12244"
"Ryan Court","CHC","AAA",30,450,0.397379912,0.988372093,0.281512605,0.357142857,0.361344537,0.069767441,0.127906976,0.4,0.32083333,0.27916667,0.11836115,762,1215,1977,"12268"
"Kevan Smith","CHW","AAA",30,124,0.285714285,2.041666666,0.223404255,0.521276595,0.255319148,0.083333333,0.166666666,0.36458333,0.22916667,0.40625,0.10762332,154,292,446,"12284"
"Cory Spangenberg","SDP","AAA",27,95,0.481481481,1.210526315,0.275862068,0.396551724,0.327586206,0.157894736,0.210526315,0.39655172,0.32758621,0.27586207,0.16304348,133,235,368,"12294"
"Beau Taylor","OAK","AAA",28,356,0.341232227,2.055555555,0.218009478,0.52606635,0.25592417,0.166666666,0.055555555,0.39719626,0.23364486,0.36915888,0.08507853,632,896,1528,"12384"
"Jason Krizan","DET","AAA",29,415,0.285714285,1.288461538,0.198653198,0.451178451,0.35016835,0.173076923,0.076923076,0.48344371,0.22847682,0.28807947,0.06730197,650,1029,1679,"12394"
"Taylor Motter","MIN","AAA",28,348,0.207792207,0.555555555,0.179916317,0.292887029,0.527196652,0.277777777,0.079365079,0.49377593,0.23651452,0.26970954,0.0807666,583,878,1461,"12399"
"Ryan Rua","TEX","AAA",28,83,0.291666666,1.294117647,0.22,0.44,0.34,0.117647058,0.176470588,0.50980392,0.29411765,0.19607843,0.12418301,117,189,306,"12409"
"Tyler Smith","ATL","AAA",26,178,0.281818181,1.416666666,0.223214285,0.455357142,0.321428571,0.194444444,0.111111111,0.42105263,0.22807018,0.35087719,0.10449927,259,430,689,"12490"
"Jett Bandy","MIL","AAA",28,216,0.305194805,0.505617977,0.1625,0.28125,0.55625,0.213483146,0.101123595,0.48466258,0.25766871,0.25766871,0.11139241,243,547,790,"12508"
"Curt Casali","TBR","AAA",29,104,0.301369863,1.608695652,0.22077922,0.48051948,0.298701298,0.086956521,0.173913043,0.45454545,0.25974026,0.28571429,0.0990099,155,249,404,"12510"
"Taylor Featherston","MIN","AAA",28,213,0.236363636,0.836734693,0.203539823,0.362831858,0.433628318,0.224489795,0.081632653,0.40517241,0.25,0.34482759,0.12722949,300,541,841,"12590"
"Mike Marjama","SEA","AAA",28,173,0.285714285,1.357142857,0.195121951,0.463414634,0.341463414,0.285714285,0.119047619,0.54032258,0.22580645,0.23387097,0.13170732,208,407,615,"12594"
"Raffy Lopez","SDP","AAA",30,202,0.324786324,0.428571428,0.193548387,0.241935483,0.564516129,0.128571428,0.128571428,0.42063492,0.28571429,0.29365079,0.14516129,318,488,806,"12606"
"Billy Burns","KCR","AAA",28,426,0.284829721,1.557692307,0.1661442,0.50783699,0.326018808,0.288461538,0.038461538,0.35820896,0.23880597,0.40298507,0.05830721,548,1047,1595,"12701"
"Tyler Collins","KCR","AAA",28,62,0.175,0.7,0.15,0.35,0.5,0.2,0,0.45,0.2,0.35,0.13114754,94,150,244,"12723"
"Breyvic Valera","LAD","AAA",26,383,0.266666666,0.887218045,0.17704918,0.386885245,0.436065573,0.240601503,0.067669172,0.47741935,0.23548387,0.28709677,0.03191489,603,995,1598,"12758"
"Taylor Davis","CHC","AAA",28,409,0.315436241,1.935064935,0.233898305,0.505084745,0.261016949,0.207792207,0.051948051,0.32142857,0.25324675,0.42532468,0.07858048,582,996,1578,"12782"
"Dalton Pompey","TOR","AAA",25,168,0.317307692,1.676470588,0.14953271,0.53271028,0.317757009,0.147058823,0.117647058,0.26605505,0.34862385,0.3853211,0.09502924,255,429,684,"12797"
"Alen Hanson","SFG","AAA",25,71,0.423076923,1.352941176,0.259259259,0.425925925,0.314814814,0.294117647,0.176470588,0.43636364,0.32727273,0.23636364,0.06137184,120,157,277,"12926"
"Jose Osuna","PIT","AAA",25,342,0.353413654,1.091836734,0.19921875,0.41796875,0.3828125,0.173469387,0.091836734,0.43846154,0.23076923,0.33076923,0.09583952,502,844,1346,"12937"
"Socrates Brito","ARI","AAA",25,478,0.383870967,0.983333333,0.265432098,0.36419753,0.37037037,0.191666666,0.141666666,0.41641337,0.28571429,0.29787234,0.11164788,681,1182,1863,"12944"
"Phillip Evans","NYM","AAA",25,245,0.254545454,1.071428571,0.176136363,0.426136363,0.397727272,0.257142857,0.2,0.45810056,0.24581006,0.29608939,0.11653718,329,572,901,"12950"
"Steve Selsky","CIN","AAA",28,300,0.335164835,0.87804878,0.189473684,0.378947368,0.431578947,0.109756097,0.121951219,0.36979167,0.265625,0.36458333,0.14452424,381,733,1114,"12957"
"Michael Perez","ARI","AAA",25,240,0.32183908,1.048387096,0.290502793,0.363128491,0.346368715,0.096774193,0.096774193,0.43333333,0.29444444,0.27222222,0.07508939,323,516,839,"12977"
"Cam Gallagher","KCR","AAA",25,303,0.293859649,0.912621359,0.14347826,0.408695652,0.447826086,0.300970873,0.038834951,0.47435897,0.21794872,0.30769231,0.06877828,399,706,1105,"12981"
"Charlie Tilson","CHW","AAA",25,292,0.301369863,3.743589743,0.135514018,0.68224299,0.18224299,0.282051282,0,0.34234234,0.23873874,0.41891892,0.08226691,360,734,1094,"12983"
"Kelby Tomlinson","SFG","AAA",28,204,0.398550724,2.451612903,0.213235294,0.558823529,0.227941176,0.225806451,0,0.31914894,0.18439716,0.4964539,0.09494451,300,511,811,"13005"
"Mitch Walding","PHI","AAA",25,472,0.375,0.957894736,0.225,0.379166666,0.395833333,0.094736842,0.2,0.44032922,0.28395062,0.27572016,0.1370844,814,1141,1955,"13006"
"John Andreoli","SEA","AAA",28,388,0.380753138,1.06741573,0.226890756,0.399159663,0.373949579,0.168539325,0.033707865,0.44214876,0.26033058,0.29752066,0.08372642,705,991,1696,"13012"
"Mikie Mahtook","DET","AAA",28,316,0.3125,0.776595744,0.169154228,0.363184079,0.467661691,0.234042553,0.117021276,0.47783251,0.22660099,0.2955665,0.09358491,485,840,1325,"13130"
"Andrew Susac","BAL","AAA",28,158,0.333333333,0.818181818,0.268292682,0.329268292,0.402439024,0.06060606,0.181818181,0.46428571,0.17857143,0.35714286,0.12869822,306,370,676,"13132"
"Jose Briceno","LAA","AAA",25,118,0.273809523,0.711111111,0.153846153,0.351648351,0.494505494,0.244444444,0.177777777,0.47311828,0.2688172,0.25806452,0.12723214,159,289,448,"13151"
"Luis Sardinas","BAL","AAA",25,247,0.306451612,1.884615384,0.202127659,0.521276595,0.276595744,0.076923076,0.076923076,0.45876289,0.20618557,0.33505155,0.11876485,249,593,842,"13153"
"Tyler Goeddel","CIN","AAA",25,104,0.289855072,1.478260869,0.136363636,0.515151515,0.348484848,0.217391304,0.04347826,0.50704225,0.25352113,0.23943662,0.1012987,143,242,385,"13180"
"Orlando Arcia","MIL","AAA",23,96,0.397058823,1.59090909,0.173913043,0.507246376,0.318840579,0.272727272,0.09090909,0.38028169,0.35211268,0.26760563,0.08967391,153,215,368,"13185"
"Michael Reed","ATL","AAA",25,229,0.477272727,1.085106382,0.289855072,0.369565217,0.34057971,0.127659574,0.14893617,0.36690647,0.27338129,0.35971223,0.10695742,399,564,963,"13228"
"Jacob Wilson","WSN","AAA",27,364,0.333333333,0.831858407,0.2007722,0.362934362,0.436293436,0.221238938,0.026548672,0.49236641,0.2519084,0.25572519,0.10100287,511,885,1396,"13254"
"Nolan Fontana","LAA","AAA",27,191,0.289719626,0.843137254,0.145454545,0.39090909,0.463636363,0.098039215,0.058823529,0.36036036,0.34234234,0.2972973,0.06950207,412,552,964,"13267"
"Zach Vincej","SEA","AAA",27,430,0.280757097,1.0390625,0.179245283,0.418238993,0.402515723,0.3359375,0.046875,0.45731707,0.25304878,0.28963415,0.07634069,590,995,1585,"13269"
"Jayson Werth","SEA","AAA",39,145,0.241758241,0.6,0.234042553,0.287234042,0.478723404,0.177777777,0.088888888,0.41666667,0.23958333,0.34375,0.08823529,243,403,646,"1327"
"Richie Shaffer","MIL","AAA",27,183,0.21875,0.863636363,0.154639175,0.391752577,0.453608247,0.113636363,0.136363636,0.54901961,0.25490196,0.19607843,0.15897436,291,489,780,"13271"
"Joey Rickard","BAL","AAA",27,185,0.317460317,0.777777777,0.238095238,0.333333333,0.428571428,0.222222222,0.037037037,0.4375,0.21875,0.34375,0.07077326,302,461,763,"13277"
"Darnell Sweeney","TOR","AAA",27,332,0.339080459,0.767123287,0.295081967,0.306010928,0.398907103,0.123287671,0.136986301,0.38502674,0.2459893,0.36898396,0.1541271,505,864,1369,"13284"
"Peter O'Brien","MIA","AAA",27,135,0.328125,0.758620689,0.291666666,0.305555555,0.402777777,0.103448275,0.344827586,0.54054054,0.2027027,0.25675676,0.13872832,219,300,519,"13288"
"Spencer Kieboom","WSN","AAA",27,95,0.273972602,0.9,0.229729729,0.364864864,0.405405405,0.166666666,0.033333333,0.41891892,0.25675676,0.32432432,0.07162534,146,217,363,"13300"
"Ildemaro Vargas","ARI","AAA",26,572,0.328542094,1.830882352,0.20781893,0.512345679,0.27983539,0.19117647,0.051470588,0.48785425,0.21255061,0.29959514,0.04981203,752,1376,2128,"13324"
"Deven Marrero","ARI","AAA",27,76,0.304347826,1.25,0.2,0.444444444,0.355555555,0.3125,0.0625,0.40816327,0.26530612,0.32653061,0.11784512,107,190,297,"13325"
"Wynton Bernard","CHC","AAA",27,156,0.254385964,3.238095238,0.21238938,0.601769911,0.185840707,0.333333333,0.047619047,0.56140351,0.18421053,0.25438596,0.11480865,183,418,601,"13408"
"Andrew Toles","LAD","AAA",26,275,0.367346938,1.587301587,0.189054726,0.497512437,0.313432835,0.063492063,0.111111111,0.38118812,0.22772277,0.39108911,0.11838006,315,648,963,"13414"
"Christian Walker","ARI","AAA",27,359,0.351111111,0.609523809,0.298755186,0.265560165,0.435684647,0.161904761,0.171428571,0.38683128,0.31687243,0.2962963,0.14745509,492,844,1336,"13419"
"Tony Renda","BOS","AAA",27,184,0.34057971,0.943396226,0.248175182,0.364963503,0.386861313,0.226415094,0.037735849,0.37142857,0.20714286,0.42142857,0.07485876,263,445,708,"13443"
"Cameron Perkins","SEA","AAA",27,397,0.288194444,1.099099099,0.212837837,0.412162162,0.375,0.216216216,0.09009009,0.48160535,0.24749164,0.27090301,0.09610028,504,932,1436,"13444"
"Christian Lopes","TEX","AAA",25,508,0.287356321,0.965753424,0.186968838,0.399433427,0.413597733,0.171232876,0.08219178,0.41828255,0.29085873,0.29085873,0.07017544,790,1148,1938,"13472"
"Dwight Smith Jr.","TOR","AAA",25,361,0.301960784,1.813333333,0.185328185,0.525096525,0.289575289,0.2,0.08,0.41762452,0.2183908,0.36398467,0.08888889,549,846,1395,"13473"
"Oscar Hernandez","BOS","AAA",24,171,0.263157894,0.642857142,0.178571428,0.321428571,0.5,0.375,0.017857142,0.56034483,0.18965517,0.25,0.07898659,235,436,671,"13490"
"Tom Murphy","COL","AAA",27,264,0.305555555,0.546511627,0.147435897,0.301282051,0.551282051,0.186046511,0.197674418,0.56521739,0.22981366,0.20496894,0.1500466,416,657,1073,"13499"
"Roman Quinn","PHI","AAA",25,107,0.35064935,3.058823529,0.126582278,0.658227848,0.215189873,0.117647058,0.117647058,0.4125,0.2,0.3875,0.10352941,156,269,425,"13546"
"Humberto Arteaga","KCR","AAA",24,445,0.336257309,1.353448275,0.208695652,0.455072463,0.336231884,0.172413793,0.051724137,0.42735043,0.24501425,0.32763533,0.09500308,507,1114,1621,"13595"
"Patrick Wisdom","STL","AAA",26,421,0.370967741,0.729729729,0.261538461,0.311538461,0.426923076,0.243243243,0.135135135,0.4486692,0.28897338,0.26235741,0.14251208,653,1003,1656,"13602"
"Carson Kelly","STL","AAA",23,349,0.298755186,1.123595505,0.228571428,0.408163265,0.363265306,0.191011235,0.078651685,0.4497992,0.26907631,0.2811245,0.06785714,587,813,1400,"13620"
"Preston Tucker","ATL","AAA",27,71,0.274193548,1.25,0.262295081,0.409836065,0.327868852,0.45,0,0.4516129,0.19354839,0.35483871,0.08759124,93,181,274,"13633"
"Terrance Gore","KCR","AAA",27,205,0.267716535,2.393939393,0.096774193,0.637096774,0.266129032,0.212121212,0,0.42748092,0.29007634,0.28244275,0.08877285,282,484,766,"13658"
"Jack Lopez","KCR","AAA",25,424,0.319298245,1.46875,0.18275862,0.486206896,0.331034482,0.229166666,0.083333333,0.40802676,0.23745819,0.35451505,0.13677419,418,1132,1550,"13663"
"Tyrone Taylor","MIL","AAA",24,481,0.292134831,0.719780219,0.149456521,0.35597826,0.494565217,0.175824175,0.109890109,0.49206349,0.24074074,0.26719577,0.07793633,634,1188,1822,"13675"
"Christopher Bostick","MIA","AAA",25,398,0.37090909,1.08080808,0.248175182,0.390510948,0.361313868,0.09090909,0.04040404,0.44128114,0.2633452,0.29537367,0.0978399,565,1009,1574,"13718"
"Jacob Stallings","PIT","AAA",28,278,0.343137254,1.09589041,0.246305418,0.394088669,0.359605911,0.191780821,0.04109589,0.39903846,0.30288462,0.29807692,0.1036961,340,634,974,"13723"
"David Dahl","COL","AAA",24,78,0.357142857,1.19047619,0.178571428,0.446428571,0.375,0.19047619,0.095238095,0.34482759,0.37931034,0.27586207,0.16602317,74,185,259,"13744"
"Elier Hernandez","KCR","AAA",23,147,0.382978723,0.825,0.206521739,0.358695652,0.434782608,0.225,0,0.45263158,0.21052632,0.33684211,0.10406504,216,399,615,"13750"
"Travis Jankowski","SDP","AAA",27,94,0.48275862,3.3,0.245614035,0.578947368,0.175438596,0,0.1,0.28333333,0.31666667,0.4,0.08571429,158,227,385,"13768"
"Adalberto Mondesi","KCR","AAA",22,133,0.290697674,0.772727272,0.133333333,0.377777777,0.488888888,0.204545454,0.113636363,0.4893617,0.28723404,0.22340426,0.17324561,151,305,456,"13769"
"Rob Refsnyder","TBR","AAA",27,208,0.355555555,1.348837209,0.268115942,0.420289855,0.311594202,0.302325581,0.093023255,0.41726619,0.23741007,0.34532374,0.0952381,311,508,819,"13770"
