Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Dalton Guthrie","BOS","AAA",28,51,142,156,36,31,4,0,1,19,12,13,0,32,1,0,0,2,11,3,0.253521126,"21293"
"Mark Kolozsvary","BOS","AAA",28,27,65,83,12,7,2,0,3,12,10,11,0,26,6,1,0,1,2,0,0.184615384,"21304"
"David Peralta","SDP","AAA",36,23,80,98,17,12,3,0,2,13,9,14,0,18,2,2,0,3,1,1,0.2125,"2136"
"Michael Papierski","SEA","AAA",28,83,277,336,67,43,18,0,6,42,46,49,0,67,4,5,1,7,1,0,0.241877256,"21386"
"Hayden Senger","NYM","AAA",27,48,147,166,37,22,11,1,3,20,27,12,0,39,4,1,2,4,0,0,0.25170068,"21489"
"Brandon Lockridge","SDP","AAA",27,104,340,402,104,79,21,2,2,61,45,57,0,92,3,0,2,3,46,6,0.305882352,"21496"
"Luken Baker","STL","AAA",27,108,376,452,87,37,18,0,32,54,79,67,2,110,2,7,0,16,0,0,0.231382978,"21497"
"Connor Kaiser","COL","AAA",27,90,289,347,64,44,12,2,6,39,28,49,1,110,5,1,3,8,5,1,0.221453287,"21535"
"Coco Montes","COL","AAA",27,64,254,297,85,54,16,6,9,43,47,37,0,54,1,5,0,7,5,2,0.334645669,"21547"
"Alfonso Rivas III","STL","AAA",27,96,315,381,72,46,21,2,3,51,38,50,0,92,12,2,2,6,1,0,0.228571428,"21560"
"Romy Gonzalez","BOS","AAA",27,13,51,57,19,12,2,2,3,8,17,4,0,10,1,1,0,0,3,2,0.372549019,"21562"
"Cesar Salazar","HOU","AAA",28,78,261,321,66,43,13,2,8,37,50,45,1,45,10,4,1,9,1,2,0.252873563,"21587"
"Griffin Conine","MIA","AAA",26,112,385,437,103,62,21,1,19,59,68,47,0,129,3,2,0,6,0,0,0.267532467,"21626"
"Nick Maton","BAL","AAA",27,87,291,344,75,46,12,1,16,44,56,45,1,70,5,3,0,4,1,1,0.257731958,"21635"
"Rafael Marchan","PHI","AAA",25,34,118,141,27,23,2,0,2,16,11,19,0,28,2,2,0,3,0,0,0.228813559,"21646"
"Luis De Los Santos","TOR","AAA",26,43,127,154,33,22,5,0,6,25,16,21,0,35,3,1,0,6,3,1,0.259842519,"21682"
"Enmanuel Valdez","BOS","AAA",25,50,193,225,45,26,8,0,11,26,30,27,0,53,2,2,1,3,3,0,0.233160621,"21716"
"Jair Camargo","MIN","AAA",24,74,283,317,60,31,16,1,12,36,51,25,2,94,7,2,0,9,2,1,0.212014134,"21730"
"Sebastian Rivero","ATL","AAA",25,29,89,97,19,15,4,0,0,8,7,7,0,20,0,0,1,1,1,0,0.213483146,"21735"
"Jose Fermin","STL","AAA",25,61,196,240,61,40,13,0,8,40,27,34,0,22,6,2,2,2,18,2,0.311224489,"21746"
"Esteury Ruiz","OAK","AAA",25,11,43,52,14,9,2,0,3,6,8,6,0,10,2,1,0,0,7,1,0.325581395,"21780"
"Andres Chaparro","ARI","AAA",25,105,402,457,132,81,27,1,23,76,85,49,2,82,4,2,0,13,3,0,0.328358208,"21797"
"Jonathan Aranda","TBR","AAA",26,32,118,144,28,20,1,0,7,22,19,23,0,47,2,1,0,2,0,0,0.237288135,"21837"
"Carlos Cortes","NYM","AAA",27,83,281,321,69,42,11,0,16,52,52,37,0,60,0,3,0,6,3,1,0.245551601,"21842"
"Jerar Encarnacion","SFG","AAA",26,33,125,146,44,31,3,0,10,21,33,18,0,35,2,1,0,4,1,0,0.352,"21871"
"Rodolfo Castro","PHI","AAA",25,19,67,73,14,11,1,0,2,9,7,5,0,18,1,0,0,1,0,2,0.208955223,"21987"
"Grant Koch","PIT","AAA",27,30,89,100,17,13,2,0,2,9,8,8,0,34,1,0,0,1,0,0,0.191011235,"22045"
"Dane Myers","MIA","AAA",28,29,105,121,26,18,5,0,3,20,10,14,0,34,2,0,0,1,4,0,0.247619047,"22054"
"Nick Pratto","KCR","AAA",25,115,429,490,104,66,20,2,16,70,61,53,0,149,1,4,3,5,15,1,0.242424242,"22117"
"Payton Henry","TOR","AAA",27,27,95,104,26,17,6,0,3,13,18,7,0,19,2,0,0,6,0,0,0.27368421,"22164"
"Ryan Vilade","DET","AAA",25,108,392,442,109,70,24,2,13,47,64,39,2,108,5,6,0,11,20,7,0.278061224,"22165"
"Akil Baddoo","DET","AAA",25,82,323,377,77,42,21,5,9,57,35,48,1,100,3,2,0,4,29,8,0.238390092,"22168"
"Cal Mitchell","SDP","AAA",25,122,408,469,113,63,26,2,22,69,70,55,0,95,0,5,1,9,12,6,0.276960784,"22169"
"Mark Vientos","NYM","AAA",24,31,116,133,33,21,5,1,6,21,30,16,0,38,1,0,0,1,0,0,0.284482758,"22184"
"Jeter Downs","NYY","AAA",25,69,227,274,60,30,17,3,10,43,38,30,0,68,8,7,2,1,15,6,0.26431718,"22202"
"Sam Huff","TEX","AAA",26,111,435,477,107,60,33,1,13,49,69,39,0,150,2,1,0,9,0,0,0.245977011,"22209"
"Mason McCoy","SDP","AAA",29,108,385,432,100,66,26,3,5,52,50,39,0,105,2,2,4,12,25,8,0.259740259,"22232"
"Jack Suwinski","PIT","AAA",25,48,180,202,43,23,10,3,7,24,27,17,1,59,2,3,0,1,3,0,0.238888888,"22244"
"Nolan Gorman","STL","AAA",24,23,88,98,18,7,4,0,7,16,16,9,0,23,0,1,0,1,0,0,0.204545454,"22263"
"Xavier Edwards","MIA","AAA",24,26,109,119,36,26,8,1,1,11,6,8,0,11,0,0,2,1,5,1,0.330275229,"22266"
"Samad Taylor","SEA","AAA",25,136,508,599,133,99,19,4,11,93,75,68,0,156,6,6,11,12,50,15,0.261811023,"22274"
"Nick Allen","OAK","AAA",25,81,322,379,111,77,26,1,7,64,51,49,0,41,3,4,1,8,16,8,0.344720496,"22277"
"Cal Stevenson","PHI","AAA",27,101,321,397,97,59,25,5,8,68,44,68,2,66,0,3,5,1,29,5,0.302180685,"22411"
"Livan Soto","LAA","AAA",24,88,315,370,89,67,17,1,4,29,42,46,1,62,4,4,1,4,4,3,0.282539682,"22471"
"Buddy Kennedy","PHI","AAA",25,106,389,463,106,61,31,1,13,69,49,60,1,84,8,6,0,9,4,2,0.272493573,"22505"
"Heliot Ramos","SFG","AAA",24,30,115,134,34,21,3,2,8,23,21,16,0,37,2,1,0,0,2,0,0.295652173,"22515"
"Johnathan Rodriguez","CLE","AAA",24,118,439,508,132,85,18,0,29,84,94,64,1,128,2,3,0,13,8,2,0.300683371,"22530"
"George Valera","CLE","AAA",23,90,323,374,80,48,15,0,17,51,50,45,0,101,1,5,0,6,6,2,0.247678018,"22541"
"Lawrence Butler","OAK","AAA",23,27,110,126,28,18,6,0,4,25,9,16,0,25,0,0,0,1,7,1,0.254545454,"22542"
"Gabriel Arias","CLE","AAA",24,43,167,178,53,32,10,5,6,24,20,8,1,40,3,0,0,7,11,0,0.317365269,"22563"
"Tirso Ornelas","SDP","AAA",24,128,485,548,144,95,24,2,23,76,89,53,2,88,4,6,0,12,7,2,0.296907216,"22566"
"Jordan Diaz","OAK","AAA",23,102,395,436,119,74,22,1,22,60,85,34,0,78,5,2,0,26,0,0,0.301265822,"22650"
"Gustavo Campero","LAA","AAA",26,14,50,59,14,11,3,0,0,8,5,5,0,9,3,0,1,0,4,0,0.28,"22707"
"Steward Berroa","TOR","AAA",25,79,260,300,73,51,9,3,10,54,47,35,0,71,3,1,1,4,34,8,0.28076923,"22766"
"Oswald Peraza","NYY","AAA",24,92,350,406,86,60,13,0,13,62,60,43,1,85,9,3,1,9,24,7,0.245714285,"22823"
"Alexander Canario","CHC","AAA",24,64,247,283,60,29,13,0,18,46,47,32,0,86,3,1,0,4,5,2,0.242914979,"22842"
"Wenceel Perez","DET","AAA",24,15,55,63,9,3,2,2,2,10,8,8,0,15,0,0,0,4,4,0,0.163636363,"22857"
"Lenyn Sosa","CHW","AAA",24,24,102,113,28,14,8,0,6,18,18,9,0,20,0,1,1,3,2,1,0.274509803,"22896"
"David Banuelos","BAL","AAA",27,22,71,86,16,11,3,0,2,11,11,13,0,25,2,0,0,1,1,0,0.225352112,"23250"
"Canaan Smith-Njigba","CHW","AAA",25,62,202,247,44,28,12,2,2,29,20,41,0,68,0,2,1,10,9,0,0.217821782,"23264"
"Jacob Amaya","HOU","AAA",25,76,267,302,59,42,10,2,5,36,34,32,0,72,2,1,0,6,6,0,0.220973782,"23296"
"Ryan Noda","OAK","AAA",28,101,348,447,78,33,21,2,22,81,54,89,1,134,8,2,0,6,5,1,0.224137931,"23312"
"Nelson Velazquez","KCR","AAA",25,56,188,225,45,27,10,1,7,22,33,34,1,47,1,2,0,3,6,3,0.239361702,"23359"
"Hunter Feduccia","LAD","AAA",27,82,285,350,81,55,17,3,6,41,50,59,1,72,3,3,0,6,2,1,0.284210526,"23372"
"Jose Barrero","TEX","AAA",26,49,165,188,31,18,6,1,6,25,25,13,0,63,8,2,0,4,10,1,0.187878787,"23378"
"Eric Wagaman","LAA","AAA",26,27,100,107,32,22,5,2,3,15,14,6,0,14,0,1,0,5,1,1,0.32,"23395"
"Luis Vazquez","CHC","AAA",24,64,236,273,62,38,16,0,8,33,24,25,0,60,6,1,5,10,1,2,0.262711864,"23442"
"Chandler Seagle","SDP","AAA",28,38,100,107,18,10,7,0,1,10,5,5,0,40,0,0,2,1,0,1,0.18,"23552"
"Chris Roller","MIL","AAA",27,94,334,372,67,39,15,3,10,47,41,33,0,151,2,2,1,3,9,1,0.200598802,"23557"
"Jose Tena","WSN","AAA",23,100,408,448,117,76,21,2,18,60,68,34,0,115,2,1,3,9,15,8,0.286764705,"23691"
"Everson Pereira","NYY","AAA",23,40,162,182,43,24,8,1,10,33,27,16,0,59,4,0,0,2,5,2,0.265432098,"23695"
"Ezequiel Duran","TEX","AAA",25,19,83,86,23,12,4,2,5,18,16,3,0,19,0,0,0,3,5,1,0.277108433,"23733"
"Leo Jimenez","TOR","AAA",23,57,181,226,49,34,8,0,7,40,23,30,0,34,15,0,0,6,3,1,0.270718232,"23782"
"Jordyn Adams","LAA","AAA",24,123,482,549,126,90,22,4,10,78,58,51,0,148,4,6,4,5,28,11,0.261410788,"23788"
"Blaze Alexander","ARI","AAA",25,51,196,225,54,34,12,3,5,27,20,19,0,69,6,3,0,5,4,1,0.275510204,"23789"
"Will Banfield","MIA","AAA",24,93,340,371,84,59,14,2,9,40,41,24,0,105,2,5,0,8,0,0,0.247058823,"23790"
"Alek Thomas","ARI","AAA",24,16,63,69,18,12,4,0,2,14,12,5,0,11,0,1,0,0,1,0,0.285714285,"23792"
"Jordan Groshans","NYY","AAA",24,17,57,63,13,10,2,0,1,8,7,6,0,11,0,0,0,2,0,1,0.228070175,"23794"
"Parker Meadows","DET","AAA",24,51,202,237,59,37,11,3,8,39,25,30,1,45,3,2,0,1,19,5,0.292079207,"23800"
"Ji Hwan Bae","PIT","AAA",24,66,246,293,84,62,11,4,7,49,41,41,2,63,1,3,1,0,14,3,0.341463414,"23818"
"Jorbit Vivas","NYY","AAA",23,93,347,422,78,49,18,2,9,57,45,58,0,70,9,4,0,4,20,5,0.224783861,"23917"
"Jorge Barrosa","ARI","AAA",23,75,285,329,77,51,17,1,8,46,43,38,0,59,3,2,1,6,12,4,0.270175438,"23968"
"Osleivis Basabe","TBR","AAA",23,66,262,283,65,52,8,0,5,26,29,14,0,51,4,3,0,3,4,3,0.248091603,"23985"
"Curtis Mead","TBR","AAA",23,91,364,410,105,67,19,6,13,60,41,29,1,64,13,4,0,6,11,6,0.288461538,"23986"
"Jhonkensy Noel","CLE","AAA",22,65,258,284,76,41,15,2,18,41,59,19,0,60,7,0,0,5,1,0,0.294573643,"24257"
"Liover Peguero","PIT","AAA",23,128,495,555,127,81,29,4,13,68,79,46,0,139,3,8,3,11,14,3,0.256565656,"24273"
"Terrin Vavra","BAL","AAA",27,58,202,237,47,35,5,3,4,29,30,29,0,62,3,1,2,2,2,3,0.232673267,"24400"
"J.P. Martinez","ATL","AAA",28,107,377,438,88,58,22,2,6,62,30,53,0,118,5,2,1,5,37,8,0.23342175,"24451"
"DaShawn Keirsey Jr.","MIN","AAA",27,111,443,505,133,90,22,7,14,71,81,48,0,116,5,9,0,13,36,7,0.300225733,"24496"
"Jonathan Ornelas","TEX","AAA",24,88,331,368,83,67,10,3,3,42,29,30,1,87,5,1,1,9,9,2,0.250755287,"24597"
"Addison Barger","TOR","AAA",24,57,204,249,53,29,15,0,9,41,38,40,0,48,4,0,0,3,4,1,0.259803921,"24598"
"Michael Helman","MIN","AAA",28,72,277,314,75,43,18,0,14,49,47,29,0,76,6,2,0,3,12,1,0.270758122,"24605"
"Ryan Fitzgerald","KCR","AAA",30,108,373,431,91,57,17,3,14,54,54,43,1,99,10,2,3,3,3,3,0.243967828,"24622"
"Willie MacIver","COL","AAA",27,89,317,369,94,55,19,5,15,49,56,37,0,90,9,4,2,9,9,3,0.296529968,"24641"
"Owen Miller","MIL","AAA",27,91,337,381,93,67,18,3,5,56,37,37,0,70,5,2,0,8,9,5,0.275964391,"24655"
"Jonah Bride","MIA","AAA",28,75,262,330,70,44,14,1,11,40,39,60,0,56,5,3,0,6,2,0,0.267175572,"24703"
"Mickey Gasper","BOS","AAA",28,48,169,204,62,40,14,0,8,38,36,30,0,20,4,1,0,2,1,1,0.366863905,"24759"
"Bryan Lavastida","CLE","AAA",25,87,297,345,69,41,18,2,8,46,42,37,0,79,9,1,1,9,27,5,0.232323232,"24765"
"James Outman","LAD","AAA",27,69,265,319,74,40,15,2,17,62,46,44,1,81,6,3,0,3,11,1,0.279245283,"24770"
"David Villar","SFG","AAA",27,106,408,482,106,64,26,0,16,70,77,60,1,124,8,6,0,5,2,1,0.259803921,"24782"
"Andy Pages","LAD","AAA",23,24,101,114,36,22,5,1,8,25,22,10,0,21,2,1,0,1,3,1,0.356435643,"24816"
"Heriberto Hernandez","TBR","AAA",24,44,150,183,28,14,4,1,9,26,20,27,0,49,4,2,0,3,2,0,0.186666666,"24878"
"Justin Dean","ATL","AAA",27,25,74,90,19,15,3,1,0,13,7,12,0,30,2,2,0,1,14,1,0.256756756,"25005"
"Vinny Capra","MIL","AAA",27,110,429,489,112,77,26,1,8,61,53,52,1,91,6,2,0,8,10,2,0.261072261,"25040"
"Nate Eaton","KCR","AAA",27,116,428,464,108,61,30,1,16,65,60,27,0,108,2,2,5,5,27,4,0.252336448,"25055"
"David Hensley","HOU","AAA",28,81,303,358,71,43,20,1,7,63,35,54,0,89,1,0,0,13,17,2,0.234323432,"25111"
"Levi Jordan","CIN","AAA",28,95,352,401,108,71,23,1,13,59,52,30,0,78,15,4,0,6,10,4,0.306818181,"25138"
"Daniel Schneemann","CLE","AAA",27,53,180,223,53,27,15,1,10,39,39,41,0,52,1,0,1,3,4,3,0.294444444,"25180"
"Drew Avans","LAD","AAA",28,133,541,625,147,104,27,8,8,105,52,80,1,157,2,2,0,8,35,6,0.271719038,"25183"
"Ronny Simon","TBR","AAA",24,130,466,527,132,88,30,4,10,72,56,47,0,99,7,3,4,9,20,7,0.283261802,"25346"
"Michael Stefanic","LAA","AAA",28,40,157,183,61,46,13,0,2,27,33,19,1,16,3,3,1,3,4,0,0.388535031,"25353"
"Austin Shenton","TBR","AAA",26,83,310,363,80,47,12,1,20,49,65,48,0,110,3,2,0,5,0,0,0.258064516,"25425"
"Will Wilson","SFG","AAA",25,26,85,100,16,13,3,0,0,6,5,10,0,26,4,1,0,2,0,0,0.188235294,"25434"
"Greg Jones","COL","AAA",26,86,361,406,97,62,17,2,16,78,42,37,0,143,6,1,1,3,46,3,0.26869806,"25448"
"Peyton Burdick","CIN","AAA",27,63,219,258,41,23,7,0,11,36,25,32,1,108,5,2,0,3,5,0,0.187214611,"25459"
"Will Robertson","TOR","AAA",26,119,403,464,91,48,23,1,19,64,71,50,2,145,7,4,0,8,3,2,0.225806451,"25467"
"Logan Driscoll","TBR","AAA",26,70,260,294,76,44,24,1,7,40,37,28,1,61,4,2,0,6,1,0,0.292307692,"25475"
"Cam Eden","TOR","AAA",26,114,322,375,65,43,11,3,8,42,38,42,1,96,3,3,4,10,33,8,0.201863354,"25476"
"Isaac Collins","MIL","AAA",26,113,417,500,114,65,28,7,14,75,76,71,2,96,8,4,0,4,24,5,0.273381294,"25477"
"Nick Sogard","BOS","AAA",26,96,368,440,104,71,19,1,13,69,59,64,1,90,3,4,1,8,10,6,0.282608695,"25483"
"Cade Marlowe","SEA","AAA",27,90,344,411,81,56,8,4,13,60,45,55,3,133,4,7,1,0,43,7,0.235465116,"25505"
"Aaron Schunk","COL","AAA",26,69,275,299,80,47,24,2,7,36,43,19,0,53,2,2,1,5,11,5,0.29090909,"25524"
"Jake Alu","WSN","AAA",27,60,196,221,45,31,11,0,3,24,24,21,0,30,0,4,0,6,8,1,0.229591836,"25569"
"Marco Luciano","SFG","AAA",22,83,316,384,79,59,9,1,10,55,42,65,1,103,2,1,0,8,4,3,0.25,"25616"
"Bryan Ramos","CHW","AAA",22,64,243,279,64,43,13,0,8,34,33,24,0,58,5,2,0,5,6,3,0.263374485,"25621"
"Drew Millas","WSN","AAA",26,60,222,241,69,44,13,3,9,32,35,18,1,34,0,1,0,5,10,1,0.31081081,"25643"
"Cam Devanney","KCR","AAA",27,136,461,524,117,69,27,2,19,69,77,47,1,136,11,2,3,8,8,4,0.253796095,"25688"
"Grant McCray","SFG","AAA",23,47,191,213,52,30,12,4,6,35,29,21,0,54,1,0,0,2,8,3,0.272251308,"25690"
"Dustin Harris","TEX","AAA",24,131,486,564,132,97,22,3,10,81,53,61,4,123,8,7,2,5,35,10,0.271604938,"25705"
"Blaine Crim","TEX","AAA",27,134,505,586,140,85,33,2,20,87,86,70,0,101,7,4,0,15,7,1,0.277227722,"25714"
"Tyler Tolbert","KCR","AAA",26,27,78,90,11,9,2,0,0,10,3,9,0,25,2,0,1,1,8,1,0.141025641,"25779"
"Blake Sabol","SFG","AAA",26,97,345,403,85,59,14,1,11,50,54,48,0,98,3,4,3,4,11,1,0.246376811,"25805"
"Grae Kessinger","HOU","AAA",26,67,263,294,69,49,13,1,6,46,22,30,1,68,0,1,0,6,7,2,0.262357414,"25813"
"Andre Lipcius","LAD","AAA",26,140,561,636,152,99,26,2,25,86,89,68,1,145,3,4,0,11,10,3,0.270944741,"25822"
"Logan Davidson","OAK","AAA",26,87,310,347,93,52,23,4,14,59,51,27,3,108,7,3,0,9,7,2,0.3,"25844"
"Michael Toglia","COL","AAA",25,30,119,135,33,18,4,2,9,20,27,15,0,35,1,0,0,2,1,2,0.277310924,"25845"
"Matt Gorski","PIT","AAA",26,113,389,433,100,48,24,5,23,68,67,38,1,124,0,5,1,9,15,9,0.257069408,"25855"
"Ryan Kreidler","DET","AAA",26,48,170,201,34,23,4,2,5,20,14,25,0,59,5,0,1,1,7,0,0.2,"25867"
"Orelvis Martinez","TOR","AAA",22,74,281,319,75,38,19,1,17,54,49,27,2,76,8,2,0,7,0,0,0.266903914,"25967"
"Kevin Alcantara","CHC","AAA",21,35,130,148,38,25,8,0,5,23,22,17,0,43,1,0,0,2,7,1,0.292307692,"25971"
"Matthew Lugo","LAA","AAA",23,36,129,146,33,16,11,0,6,23,22,12,0,38,5,0,0,3,7,0,0.255813953,"25980"
"Victor Mesa Jr.","MIA","AAA",22,80,321,355,83,55,14,1,13,47,51,28,0,77,2,3,1,6,5,2,0.258566978,"25999"
"Vaughn Grissom","BOS","AAA",23,55,193,234,50,40,4,0,6,27,34,36,0,45,4,1,0,7,10,1,0.259067357,"26031"
"Maverick Handley","BAL","AAA",26,84,272,330,55,39,12,1,3,34,26,44,0,74,8,5,1,9,5,3,0.202205882,"26106"
"Brett Baty","NYM","AAA",24,62,230,269,58,32,10,0,16,37,45,33,0,57,3,3,0,3,1,0,0.252173913,"26123"
"Troy Johnston","MIA","AAA",27,125,479,528,132,87,30,4,11,65,63,37,0,100,10,2,0,17,17,3,0.275574112,"26143"
"Tristin English","ARI","AAA",27,111,434,479,114,78,18,2,16,73,63,32,0,95,10,3,0,13,3,4,0.262672811,"26148"
"Dominic Fletcher","CHW","AAA",26,24,95,106,25,17,6,0,2,13,7,10,0,15,0,0,1,1,0,1,0.263157894,"26149"
"Kyle Stowers","BAL","AAA",26,58,229,264,55,20,16,1,18,41,55,26,0,66,4,5,0,5,0,0,0.240174672,"26151"
"Jake Mangum","TBR","AAA",28,104,398,428,126,89,30,1,6,57,56,23,0,73,4,3,0,7,20,8,0.316582914,"26202"
"Tyler Fitzgerald","SFG","AAA",26,17,71,87,22,9,5,0,8,17,21,9,0,24,4,3,0,1,1,2,0.309859154,"26208"
"Darell Hernaiz","OAK","AAA",22,35,142,157,47,34,8,0,5,23,19,12,0,22,0,3,0,2,6,1,0.330985915,"26224"
"Kenedy Corona","HOU","AAA",24,20,63,71,12,10,1,0,1,5,6,5,0,19,1,1,1,1,3,1,0.19047619,"26244"
"John Rave","KCR","AAA",26,131,498,578,129,71,32,5,21,93,60,65,0,125,3,4,8,2,17,5,0.259036144,"26284"
"Kameron Misner","TBR","AAA",26,113,439,519,109,62,26,4,17,77,55,73,1,152,5,2,0,5,30,3,0.248291571,"26374"
"Kyren Paris","LAA","AAA",22,37,139,159,29,18,5,2,4,20,19,16,0,52,0,2,2,6,8,1,0.208633093,"26420"
"Dominic Canzone","SEA","AAA",26,29,115,130,33,21,5,0,7,19,22,12,0,24,1,2,0,2,2,0,0.286956521,"26438"
"Matt Wallner","MIN","AAA",26,67,259,297,67,32,15,1,19,45,53,32,0,91,3,3,0,4,5,0,0.258687258,"26466"
"Luis Matos","SFG","AAA",22,80,328,375,84,48,22,0,14,42,53,28,0,40,11,8,0,13,8,2,0.25609756,"26467"
"Davis Wendzel","CIN","AAA",27,76,278,323,74,50,16,0,8,34,42,33,1,53,8,4,0,4,5,1,0.26618705,"26469"
"Spencer Horwitz","TOR","AAA",26,57,212,259,71,43,22,2,4,41,38,44,0,41,3,0,0,7,3,3,0.33490566,"26477"
"Noelvi Marte","CIN","AAA",22,12,53,53,8,7,1,0,0,3,2,0,0,15,0,0,0,5,1,0,0.150943396,"26517"
"Angel Martinez","CLE","AAA",22,55,215,249,59,35,16,1,7,36,27,25,0,40,4,3,2,7,5,4,0.274418604,"26540"
"Agustin Ramirez","MIA","AAA",22,68,248,287,61,39,12,1,9,34,44,33,0,59,5,1,0,8,9,1,0.245967741,"26546"
"Luisangel Acuna","NYM","AAA",22,131,547,587,141,108,20,6,7,90,50,32,0,96,2,4,2,12,40,14,0.257769652,"26548"
"Jonatan Clase","SEA","AAA",22,94,369,426,97,60,21,4,12,66,45,49,0,110,0,7,1,7,38,13,0.262872628,"26599"
"Austin Martin","MIN","AAA",25,28,95,130,29,24,4,0,1,19,10,28,1,15,4,3,0,2,8,1,0.305263157,"27462"
"Dillon Dingler","DET","AAA",25,71,263,301,81,49,15,0,17,44,52,30,0,61,3,5,0,9,5,1,0.30798479,"27464"
"Spencer Torkelson","DET","AAA",24,58,226,275,54,30,13,0,11,41,43,42,1,85,2,5,0,3,1,0,0.238938053,"27465"
"Tyler Soderstrom","OAK","AAA",22,33,122,143,34,15,8,1,10,22,27,16,1,35,5,0,0,1,0,1,0.278688524,"27467"
"Zach DeLoach","CHW","AAA",25,97,356,411,102,72,22,2,6,65,54,48,0,107,4,3,0,3,20,2,0.286516853,"27471"
"Jordan Walker","STL","AAA",22,84,342,377,90,55,23,3,9,37,37,31,0,73,2,2,0,8,4,3,0.263157894,"27475"
"Robert Hassell III","WSN","AAA",22,17,64,69,8,6,2,0,0,5,3,5,0,17,0,0,0,0,3,0,0.125,"27482"
"Nick Gonzales","PIT","AAA",25,34,135,154,48,27,14,2,5,37,20,15,0,25,3,1,0,0,0,3,0.355555555,"27490"
"Rece Hinds","CIN","AAA",23,99,380,422,79,45,18,2,14,48,47,37,1,160,3,2,0,7,20,3,0.207894736,"27493"
"Owen Caissie","CHC","AAA",21,127,472,549,131,80,29,3,19,69,75,71,3,156,4,2,0,3,11,2,0.277542372,"27496"
"Justin Foscue","TEX","AAA",25,48,174,219,48,31,8,0,9,35,33,39,0,37,5,1,0,4,2,2,0.275862068,"27501"
"Nick Yorke","BOS","AAA",22,78,297,344,99,66,25,0,8,58,45,42,2,65,3,1,0,8,13,5,0.333333333,"27504"
"Edouard Julien","MIN","AAA",25,49,186,233,45,29,8,1,7,33,20,46,1,73,1,0,0,2,6,0,0.241935483,"27534"
"Duke Ellis","CHW","AAA",26,42,118,131,23,15,2,2,4,20,20,11,0,35,1,1,0,4,23,2,0.194915254,"27543"
"Garrett Mitchell","MIL","AAA",25,12,44,52,14,8,2,0,4,7,10,6,0,10,1,1,0,1,4,1,0.318181818,"27555"
"Casey Schmitt","SFG","AAA",25,74,292,335,80,50,16,1,13,45,58,31,1,70,4,8,0,11,11,2,0.273972602,"27577"
"Jacob Hurtubise","CIN","AAA",26,51,192,234,52,43,5,2,2,37,12,31,2,43,6,0,3,1,15,1,0.270833333,"27599"
"Alika Williams","PIT","AAA",25,41,164,186,51,39,10,2,0,27,13,20,0,34,0,1,1,3,2,0,0.310975609,"27604"
"Nick Loftin","KCR","AAA",25,58,212,254,64,44,13,0,7,34,35,37,0,37,3,2,0,9,4,2,0.301886792,"27630"
"Christian Koss","SFG","AAA",26,54,171,197,44,28,10,1,5,32,19,14,0,45,6,2,4,5,5,0,0.257309941,"27653"
"Michael Massey","KCR","AAA",26,12,51,54,17,8,7,0,2,11,10,3,0,7,0,0,0,0,1,0,0.333333333,"27684"
"Joey Wiemer","MIL","AAA",25,83,295,353,66,47,15,1,3,41,24,55,0,98,3,0,0,3,10,4,0.223728813,"27690"
"Eric Yang","CIN","AAA",26,24,64,72,16,11,4,0,1,6,10,7,0,20,1,0,0,3,1,0,0.25,"27698"
"Brett Wisely","SFG","AAA",25,41,156,181,47,31,9,1,6,30,21,23,0,28,0,1,1,3,5,4,0.301282051,"27735"
"Drew Romo","COL","AAA",22,85,343,370,102,65,19,4,14,51,60,16,0,66,7,3,1,7,3,1,0.297376093,"27763"
"Pete Crow-Armstrong","CHC","AAA",22,26,110,117,28,12,9,2,5,22,14,6,1,32,1,0,0,0,10,0,0.254545454,"27769"
"Zac Veen","COL","AAA",22,21,82,92,18,9,3,0,6,12,15,7,0,24,0,0,3,2,6,1,0.219512195,"27770"
"Pedro Leon","HOU","AAA",26,118,469,533,140,89,25,2,24,78,90,43,1,144,14,4,3,5,29,11,0.298507462,"27781"
"Tyler Gentry","KCR","AAA",25,121,431,489,108,67,24,1,16,68,59,53,0,149,4,0,1,11,8,1,0.250580046,"27784"
"Shay Whitcomb","HOU","AAA",25,108,413,481,121,75,19,2,25,73,91,53,1,95,8,7,0,7,26,8,0.292978208,"27789"
"Matt Mervis","CHC","AAA",26,81,302,350,71,41,15,0,15,35,43,37,0,105,7,4,0,3,4,2,0.235099337,"27845"
"Thomas Saggese","STL","AAA",22,125,479,528,121,75,23,3,20,75,67,31,0,122,13,4,1,19,9,4,0.252609603,"27883"
"Edgar Quero","CHW","AAA",21,26,95,110,28,20,4,0,4,13,17,13,0,21,1,1,0,2,0,0,0.294736842,"28022"
"Jasson Dominguez","NYY","AAA",21,44,175,193,54,39,7,1,7,33,25,16,0,36,1,1,0,5,15,1,0.308571428,"28080"
"Junior Caminero","TBR","AAA",20,53,217,236,60,38,9,0,13,33,34,16,0,50,2,1,0,6,1,1,0.276497695,"28163"
"Javier Sanoja","MIA","AAA",21,111,436,492,127,84,31,6,6,51,58,44,0,30,2,7,3,13,14,6,0.291284403,"28253"
"Coby Mayo","BAL","AAA",22,89,345,390,99,51,23,3,22,61,67,40,2,97,3,2,0,4,4,4,0.286956521,"28312"
