Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Grant Green","MIA","AAA",29,295,0.091525423,0.210169491,0.43548387,0.244360902,0.311864406,0.304511278,0.616375684,0.060150376,1.8589019020298885,0.312195121,-1.548317815293558,24.56171991863396,-9.908051019524077,0.28370175941460796,67.92205728424148,"10053"
"Max Stassi","HOU","AAA",26,287,0.132404181,0.233449477,0.567164179,0.265560165,0.383275261,0.473029045,0.856304306,0.20746888,3.147438972271461,0.320987654,-0.37759795505553484,47.53140123167558,9.743441790132954,0.37917185411220644,126.72074336739286,"10059"
"Tomas Telis","MIA","AAA",26,306,0.058823529,0.094771241,0.620689655,0.278571428,0.325657894,0.396428571,0.722086465,0.117857143,5.692105352199053,0.29317269,0.8901979704387486,34.90211716108596,-5.387484194705133,0.31959647665682595,92.05583269736246,"10067"
"Dustin Ackley","LAA","AAA",29,505,0.106930693,0.140594059,0.76056338,0.260770975,0.339960238,0.376417233,0.716377471,0.115646258,4.154426553265046,0.294594594,-0.5059257589746267,58.05625065881162,-8.434758114634464,0.3206407168430245,81.38175377474836,"10099"
"Randal Grichuk","STL","AAA",25,67,0.044776119,0.298507462,0.15,0.269841269,0.313432835,0.603174603,0.916607438,0.333333334,1.7499999962500001,0.297297297,-0.015484903706237674,11.002339681342193,2.1807602995186524,0.37755336183490174,128.89747157683772,"10243"
"Francisco Arcia","LAA","AAA",27,57,0.052631578,0.175438596,0.3,0.192307692,0.263157894,0.211538461,0.474696355,0.019230769,4.187918399099797,0.238095238,0.18029194371774793,2.0320279243329873,-5.472897818412412,0.22898951329683004,22.629539554938923,"10286"
"Adrian Nieto","CIN","AAA",27,101,0.04950495,0.168316831,0.294117647,0.204301075,0.25,0.236559139,0.486559139,0.032258064,1.9772662654199145,0.246753246,-0.4239776392932981,3.8334908670618164,-7.662577610568799,0.22630340695381165,32.80165791954827,"10294"
"Eury Perez","PIT","AAA",27,270,0.062962962,0.148148148,0.425,0.352941176,0.404580152,0.453781512,0.858361664,0.100840336,7.9255018121003316,0.417085427,2.7183412419399247,44.0727690635798,11.288770887124297,0.3811818418594507,139.283028629531,"10299"
"Oswaldo Arcia","ARI","AAA",26,400,0.1125,0.215,0.523255813,0.325513196,0.41,0.639296187,1.049296187,0.313782991,4.372023802499999,0.367088607,-0.15344131854362786,87.13336016705453,34.46721460392892,0.4395137488991396,154.07547223421375,"10306"
"Danny Ortiz","PIT","AAA",27,441,0.0430839,0.181405895,0.2375,0.270072992,0.302961275,0.457420924,0.760382199,0.187347932,3.611354304284783,0.298136645,0.11033442872576416,52.33789073404542,2.1421857970642204,0.32911087991455185,109.8585686132248,"10317"
"Rafael Ortega","SDP","AAA",26,472,0.097457627,0.103813559,0.93877551,0.317422434,0.382978723,0.467780429,0.850759152,0.150357995,7.349252323754668,0.345108695,1.79591857874766,75.48120683413678,13.335155069648575,0.37258883024382794,113.49809001004371,"10323"
"Ramon Cabrera","MIA","AAA",27,216,0.064814814,0.157407407,0.411764705,0.217171717,0.277777777,0.353535353,0.63131313,0.136363636,3.147373870314973,0.2375,-0.32128921430557966,17.352402436624914,-11.08731616746292,0.28062637122692885,67.07438244033591,"10327"
"Rey Fuentes","ARI","AAA",26,192,0.0625,0.15625,0.4,0.342857142,0.385416666,0.44,0.825416666,0.097142858,8.281852233755911,0.405405405,2.057595043675974,29.19577972320654,3.9160298529062514,0.3635102238954674,105.35406749864221,"10329"
"Slade Heathcott","SFG","AAA",26,84,0.13095238,0.261904761,0.5,0.289855072,0.402439024,0.434782608,0.837221632,0.144927536,5.752667916358069,0.4,0.10123428795486689,13.818211005833724,2.758320437577347,0.37788672563506337,128.79973958369288,"10336"
"Gift Ngoepe","PIT","AAA",27,299,0.093645484,0.304347826,0.307692307,0.219696969,0.298657718,0.382575757,0.681233475,0.162878788,5.113759878631564,0.305882352,-1.2684695593779907,30.01062653692778,-4.022289055265823,0.30579200427004155,93.85858279911817,"10340"
"John Ryan Murphy","MIN","AAA",26,293,0.098976109,0.146757679,0.674418604,0.237547892,0.311643835,0.340996168,0.652640003,0.103448276,0.9884453712500001,0.261682242,-0.08945478894747794,27.611437585626298,-7.076761025513953,0.29677135120962084,76.13639352371737,"10346"
"Mike Ohlman","TOR","AAA",26,332,0.144578313,0.346385542,0.417391304,0.216312056,0.334337349,0.400709219,0.735046568,0.184397163,3.2450210718488406,0.316129032,0.7088959190296009,40.93612412214724,3.147067344193136,0.3349966931055827,109.16286963091378,"10347"
"Wilfredo Tovar","STL","AAA",25,391,0.069053708,0.163682864,0.421875,0.252777777,0.305912596,0.355555555,0.661468151,0.102777778,4.81222037897513,0.292096219,0.4522272986359894,36.81354268308649,-14.667614604868792,0.2965928391196734,76.99842617570015,"10416"
"Cheslor Cuthbert","KCR","AAA",24,68,0.102941176,0.161764705,0.636363636,0.27118644,0.352941176,0.559322033,0.912263209,0.288135593,3.99154134625,0.266666666,-0.02252349629998207,11.607863333353187,2.6546185876218344,0.38505276774658875,126.1903102551469,"10473"
"Rocky Gale","SDP","AAA",29,377,0.063660477,0.145888594,0.436363636,0.277777777,0.328,0.365497076,0.693497076,0.087719299,2.7080280775,0.320689655,-0.13795641483739018,39.74195298288272,-9.895889210363165,0.30960910683647197,73.12548105386854,"10533"
"Rico Noel","HOU","AAA",28,73,0.02739726,0.205479452,0.133333333,0.25,0.291666666,0.338235294,0.62990196,0.088235294,6.8463156361338635,0.320754716,-0.54122269526124,5.989493771467079,-3.6220777938033457,0.28260545598136055,64.81768601627704,"10585"
"Joey Terdoslavich","PIT","AAA",28,397,0.10579345,0.148614609,0.711864406,0.277456647,0.356060606,0.401734104,0.75779471,0.124277457,2.397581240233646,0.312280701,-0.3171065690694377,49.88189940796569,4.694382718665155,0.3379838506279089,115.94665826672909,"10593"
"Bryce Brentz","BOS","AAA",28,494,0.085020242,0.220647773,0.3853211,0.271111111,0.334008097,0.528888888,0.862896985,0.257777777,2.6569310996529225,0.292604501,-0.3227652069181204,77.7302840243695,21.50198869813658,0.37835771267713325,142.02349310091907,"10607"
"David Freitas","ATL","AAA",28,270,0.092592592,0.129629629,0.714285714,0.262711864,0.338289962,0.355932203,0.694222165,0.093220339,1.37797618375,0.292079207,-0.08232297550421208,29.5513221244047,-1.180742122726651,0.31735507817073383,95.94153036792315,"10619"
"Carlos Perez","LAA","AAA",26,300,0.106666666,0.126666666,0.842105263,0.352490421,0.423333333,0.501915708,0.925249041,0.149425287,5.005232894843164,0.391891891,0.19847083906643093,56.801961966788596,17.30235279444439,0.40658777832984927,136.47737688341763,"10642"
"Rob Brantly","CHW","AAA",27,321,0.062305295,0.121495327,0.512820512,0.292682926,0.352024922,0.44250871,0.794533632,0.149825784,3.382016219673796,0.304526748,-0.699373900773935,44.51003016997119,7.973020453937249,0.3545571942567083,116.6134037547621,"10655"
"Gio Urshela","CLE","AAA",25,325,0.061538461,0.138461538,0.444444444,0.265993265,0.320987654,0.373737373,0.694725027,0.107744108,2.149577565,0.294354838,-0.09220173256471753,34.537995166306615,-2.454304390425562,0.3133069664332151,89.32184172136775,"10681"
"Ryan LaMarre","LAA","AAA",28,194,0.087628865,0.298969072,0.293103448,0.247058823,0.328125,0.3,0.628125,0.052941177,6.463453320076217,0.371681415,-1.0363375435117632,17.636054257896774,-7.907026340219147,0.29298428911715746,73.6254909854303,"10700"
"Lane Adams","ATL","AAA",27,194,0.077319587,0.30927835,0.25,0.264044943,0.319587628,0.460674157,0.780261785,0.196629214,7.21722660295708,0.357142857,1.7533128393115476,25.38430913935739,3.3027518654926458,0.34460615958135155,114.6395552056513,"10767"
