Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Domingo Santana","MIL","AAA",25,55,187,227,53,33,10,2,8,30,35,36,1,75,2,2,0,5,2,0,0.283422459,"10348"
"Tommy Joseph","TEX","AAA",26,84,317,357,90,48,21,0,21,47,67,28,1,77,8,4,0,5,0,0,0.283911671,"10349"
"Wilfredo Tovar","STL","AAA",26,108,360,389,107,86,15,1,5,41,47,24,0,42,2,3,0,8,11,5,0.297222222,"10416"
"Rocky Gale","LAD","AAA",30,85,295,318,83,63,14,2,4,24,34,12,0,50,0,4,7,5,1,2,0.281355932,"10533"
"Bryce Brentz","NYM","AAA",29,55,193,214,51,20,16,0,15,39,47,19,0,67,1,1,0,7,1,0,0.264248704,"10607"
"David Freitas","SEA","AAA",29,39,146,167,51,34,12,1,4,15,23,17,1,27,3,0,0,4,0,0,0.349315068,"10619"
"Carlos Perez","TEX","AAA",27,22,79,87,25,19,2,0,4,10,13,7,0,12,0,1,0,4,0,0,0.316455696,"10642"
"Rob Brantly","CLE","AAA",28,74,229,246,48,35,11,0,2,20,21,8,0,49,6,3,0,11,0,0,0.209606986,"10655"
"Gio Urshela","NYY","AAA",26,62,224,240,64,46,14,2,2,27,24,13,0,31,1,1,1,6,0,0,0.285714285,"10681"
"Mike Olt","BOS","AAA",29,71,228,279,51,26,14,0,11,37,27,45,1,86,3,1,1,4,0,0,0.22368421,"10698"
"Ryan LaMarre","MIN","AAA",29,25,93,104,25,16,6,3,0,12,7,9,1,29,1,0,1,2,3,0,0.268817204,"10700"
"Lane Adams","CHC","AAA",28,62,175,199,29,20,7,2,0,17,12,18,0,69,3,3,0,0,12,4,0.165714285,"10767"
"Tyler Saladino","MIL","AAA",28,36,130,154,34,24,4,3,3,23,19,21,0,28,2,1,0,4,10,0,0.261538461,"10807"
"Todd Cunningham","CHW","AAA",29,18,49,60,8,6,2,0,0,5,3,5,0,9,1,2,3,1,2,2,0.163265306,"10822"
"Rangel Ravelo","STL","AAA",26,100,347,399,107,73,19,2,13,57,67,42,0,49,7,2,0,9,0,1,0.308357348,"10839"
"Phil Gosselin","ATL","AAA",29,84,292,325,74,48,19,2,5,39,40,28,0,63,1,3,1,7,0,2,0.253424657,"10953"
"Christian Colon","ATL","AAA",29,98,319,368,92,63,22,1,6,47,41,40,1,38,7,1,1,9,12,5,0.288401253,"11145"
"Cameron Rupp","MIN","AAA",29,86,287,334,64,37,11,1,15,35,44,42,0,107,1,4,0,9,0,0,0.222996515,"11146"
"Elliot Soto","COL","AAA",28,81,238,268,68,52,10,5,1,33,28,24,0,41,0,3,3,16,2,1,0.285714285,"11155"
"Ramon Flores","BOS","AAA",26,56,195,223,42,31,7,1,3,13,17,23,2,42,1,2,2,6,2,1,0.215384615,"11165"
"Josh Rutledge","SFG","AAA",29,18,52,54,4,4,0,0,0,2,0,2,0,21,0,0,0,0,0,1,0.076923076,"11167"
"Brett Nicholas","SDP","AAA",29,117,412,456,120,73,30,1,16,65,83,37,0,86,4,3,0,13,1,1,0.291262135,"11192"
"Stephen Cardullo","COL","AAA",30,73,199,226,57,37,13,4,3,34,30,17,0,42,1,6,1,6,3,0,0.28643216,"11204"
"Mike Freeman","CHC","AAA",30,78,303,331,83,60,15,2,6,51,38,25,1,68,1,1,1,3,6,6,0.273927392,"11241"
"Jabari Blash","LAA","AAA",28,83,287,346,91,40,21,1,29,73,68,49,1,102,9,1,0,8,5,7,0.31707317,"11247"
"Andy Wilkins","MIN","AAA",29,22,74,80,12,8,2,0,2,5,8,6,0,23,0,0,0,1,1,0,0.162162162,"11251"
"Aaron Altherr","PHI","AAA",27,34,119,134,29,22,5,0,2,15,12,14,0,37,0,1,0,3,4,0,0.243697478,"11270"
"Adrian Sanchez","WSN","AAA",27,70,269,295,63,42,15,2,4,21,27,16,2,42,3,4,3,12,10,6,0.234200743,"11338"
"Jake Marisnick","HOU","AAA",27,19,73,82,25,11,8,2,4,18,13,6,0,17,2,1,0,0,3,1,0.342465753,"11339"
"Drew Maggi","CLE","AAA",29,64,232,260,63,49,12,1,1,37,14,21,0,57,1,1,5,6,11,5,0.271551724,"11381"
"Matthew den Dekker","NYM","AAA",30,87,313,339,87,49,19,5,14,52,44,21,0,85,0,3,1,3,8,3,0.277955271,"11385"
"Ronald Torreyes","NYY","AAA",25,26,97,106,24,21,3,0,0,9,8,7,0,11,1,1,0,2,0,0,0.24742268,"11400"
"Rob Segedin","LAD","AAA",29,35,114,134,24,17,4,0,3,13,15,15,0,24,1,4,0,4,0,0,0.210526315,"11446"
"Dixon Machado","DET","AAA",26,43,147,171,33,27,5,0,1,19,8,18,0,28,3,0,3,1,4,2,0.224489795,"11472"
"Henry Ramos","LAD","AAA",26,106,357,393,106,70,22,4,10,45,58,31,2,69,0,1,4,9,8,4,0.296918767,"11481"
"Kaleb Cowart","LAA","AAA",26,64,258,279,74,45,20,3,6,36,45,18,0,52,1,2,0,4,8,1,0.286821705,"11494"
"Rosell Herrera","KCR","AAA",25,33,126,139,34,15,11,4,4,19,16,11,0,22,1,0,1,2,6,2,0.269841269,"11611"
"Brandon Drury","NYY","AAA",25,56,199,235,58,39,13,1,5,30,30,32,2,58,4,0,0,3,3,1,0.291457286,"11615"
"Drew Robinson","TEX","AAA",26,53,211,241,64,33,16,5,10,40,28,27,0,84,0,2,1,0,5,6,0.303317535,"11761"
"Tyler Austin","MIN","AAA",26,35,137,148,35,14,11,1,9,20,22,9,1,42,2,0,0,3,0,0,0.255474452,"11850"
"Mason Williams","CIN","AAA",26,87,318,356,89,61,18,4,6,52,30,29,0,57,1,1,7,7,5,8,0.279874213,"11859"
"Ronny Rodriguez","DET","AAA",26,63,260,275,88,54,20,5,9,42,40,10,0,47,2,2,1,2,10,8,0.338461538,"11875"
"Noel Cuevas","COL","AAA",26,44,160,177,53,34,10,4,5,17,29,16,0,23,0,1,0,3,3,5,0.33125,"11894"
"Hanser Alberto","TEX","AAA",25,101,361,384,119,92,17,3,7,45,58,9,1,28,3,6,5,11,0,3,0.329639889,"11902"
"Orlando Calixte","SFG","AAA",26,125,400,437,108,79,15,3,11,52,48,32,0,96,1,4,0,10,14,1,0.27,"11905"
"Travis Taijeron","LAD","AAA",29,87,280,318,76,45,18,2,11,40,44,33,0,110,3,2,0,4,1,3,0.271428571,"11935"
"Cody Asche","NYM","AAA",28,105,328,368,72,39,18,4,11,50,39,37,1,92,3,0,0,4,0,4,0.219512195,"11997"
"Nick Martini","OAK","AAA",28,76,276,330,82,62,12,2,6,44,40,51,0,68,1,2,0,6,5,1,0.297101449,"12005"
"Jon Berti","CLE","AAA",28,29,68,81,15,14,1,0,0,11,4,9,0,16,2,1,1,4,8,1,0.220588235,"12037"
"Kennys Vargas","MIN","AAA",27,130,463,533,111,67,23,0,21,41,73,58,3,133,5,7,0,21,0,0,0.23974082,"12101"
"Matt Skole","CHW","AAA",28,121,431,500,102,59,28,1,14,50,44,61,1,125,5,3,0,5,3,1,0.236658932,"12119"
"Juniel Querecuto","ARI","AAA",25,68,251,274,79,68,8,2,1,33,22,18,0,35,1,3,1,14,8,3,0.314741035,"12140"
"Ben Gamel","SEA","AAA",26,21,83,94,29,17,8,3,1,19,16,10,1,12,0,1,0,1,4,0,0.34939759,"12160"
"Jorge Bonifacio","KCR","AAA",25,13,51,58,20,14,5,1,0,11,9,7,0,12,0,0,0,1,0,0,0.392156862,"12174"
"Jake Hager","MIL","AAA",25,33,116,123,31,21,8,1,1,18,11,5,0,17,1,1,0,4,2,3,0.267241379,"12198"
"Danny Muno","SEA","AAA",29,62,200,241,39,28,9,1,1,20,23,36,0,63,2,2,1,8,1,1,0.195,"12214"
"Brock Stassi","MIN","AAA",28,53,178,217,49,31,16,0,2,25,24,34,1,42,4,1,0,4,0,1,0.275280898,"12244"
"Ryan Court","CHC","AAA",30,114,386,450,102,69,21,1,11,50,63,56,1,148,6,2,0,6,5,2,0.264248704,"12268"
"Kevan Smith","CHW","AAA",30,30,112,124,30,22,4,0,4,12,16,8,0,18,3,1,0,4,0,0,0.267857142,"12284"
"Cory Spangenberg","SDP","AAA",27,21,88,95,30,16,8,2,4,14,16,6,0,30,0,0,1,1,3,0,0.34090909,"12294"
"Beau Taylor","OAK","AAA",28,90,302,356,75,54,15,3,3,39,39,50,2,89,3,1,0,8,2,0,0.24834437,"12384"
"Jason Krizan","DET","AAA",29,106,368,415,92,63,19,2,8,49,55,46,1,67,0,1,0,4,4,0,0.25,"12394"
"Taylor Motter","MIN","AAA",28,84,306,348,58,29,16,3,10,44,35,38,1,67,2,2,0,6,7,6,0.189542483,"12399"
"Ryan Rua","TEX","AAA",28,18,72,83,17,8,5,1,3,12,17,7,0,22,3,1,0,1,4,0,0.236111111,"12409"
"Tyler Smith","ATL","AAA",26,52,160,178,35,21,9,1,4,14,19,16,2,46,2,0,0,4,0,0,0.21875,"12490"
"Jett Bandy","MIL","AAA",28,59,192,216,56,32,15,0,9,23,35,10,1,32,10,3,0,1,3,0,0.291666666,"12508"
"Curt Casali","TBR","AAA",29,28,95,104,26,17,5,0,4,13,20,7,0,19,1,1,0,4,0,0,0.27368421,"12510"
"Taylor Featherston","MIN","AAA",28,55,180,213,30,20,4,2,4,17,21,20,0,70,7,4,2,4,7,1,0.166666666,"12590"
"Mike Marjama","SEA","AAA",28,43,158,173,39,23,9,2,5,22,23,11,0,35,2,1,0,9,2,0,0.246835443,"12594"
"Raffy Lopez","SDP","AAA",30,50,180,202,47,25,12,1,9,27,38,18,2,56,1,2,0,3,0,0,0.261111111,"12606"
"Billy Burns","KCR","AAA",28,102,377,426,96,82,9,1,4,51,36,30,0,54,4,4,11,1,10,8,0.254641909,"12701"
"Tyler Collins","KCR","AAA",28,18,53,62,7,7,0,0,0,3,2,7,0,14,1,1,0,2,0,1,0.132075471,"12723"
"Breyvic Valera","LAD","AAA",26,94,341,383,89,62,14,4,9,50,39,37,1,34,1,2,2,7,7,8,0.260997067,"12758"
"Taylor Davis","CHC","AAA",28,107,356,409,98,76,18,0,4,38,41,40,1,57,1,3,8,16,0,2,0.275280898,"12782"
"Dalton Pompey","TOR","AAA",25,41,145,168,37,25,8,0,4,22,17,14,0,41,3,4,2,2,8,2,0.255172413,"12797"
"Alen Hanson","SFG","AAA",25,18,62,71,25,16,5,1,3,17,9,8,0,7,1,0,0,0,6,1,0.403225806,"12926"
"Jose Osuna","PIT","AAA",25,82,302,342,97,62,26,0,9,45,59,31,0,51,1,7,1,8,5,3,0.321192052,"12937"
"Socrates Brito","ARI","AAA",25,114,428,478,136,80,34,5,17,85,69,44,0,104,3,3,0,3,15,4,0.317757009,"12944"
"Phillip Evans","NYM","AAA",25,62,219,245,56,33,8,1,14,34,39,21,0,42,3,2,0,12,4,3,0.255707762,"12950"
"Steve Selsky","CIN","AAA",28,82,268,300,71,44,15,2,10,37,35,27,0,79,2,3,0,7,1,3,0.264925373,"12957"
"Michael Perez","ARI","AAA",25,58,218,240,62,46,9,1,6,30,29,20,0,40,0,2,0,4,0,1,0.284403669,"12977"
"Cam Gallagher","KCR","AAA",25,77,268,303,71,54,13,0,4,28,42,26,0,38,3,2,4,6,1,0,0.264925373,"12981"
"Charlie Tilson","CHW","AAA",25,67,270,292,66,54,12,0,0,27,25,16,0,52,1,1,4,2,10,2,0.244444444,"12983"
"Kelby Tomlinson","SFG","AAA",28,48,181,204,55,53,2,0,0,15,10,18,0,44,0,1,4,5,7,4,0.303867403,"13005"
"Mitch Walding","PHI","AAA",25,119,388,472,103,62,20,2,19,70,69,73,0,148,8,3,0,1,2,0,0.265463917,"13006"
"John Andreoli","SEA","AAA",28,89,327,388,94,68,18,5,3,54,36,55,1,86,5,1,0,6,19,5,0.287461773,"13012"
"Mikie Mahtook","DET","AAA",28,72,283,316,71,42,12,6,11,40,35,25,2,82,5,2,0,8,6,4,0.250883392,"13130"
"Andrew Susac","BAL","AAA",28,42,125,158,32,19,7,0,6,15,26,31,1,42,1,1,0,4,0,0,0.256,"13132"
"Jose Briceno","LAA","AAA",25,29,112,118,31,18,5,0,8,22,25,4,0,22,0,2,0,4,3,0,0.276785714,"13151"
"Luis Sardinas","BAL","AAA",25,63,231,247,61,42,15,0,4,25,21,10,0,41,1,0,5,8,2,3,0.264069264,"13153"
"Tyler Goeddel","CIN","AAA",25,31,91,104,21,14,5,1,1,9,10,11,0,21,1,0,1,3,1,1,0.23076923,"13180"
"Orlando Arcia","MIL","AAA",23,22,85,96,29,21,5,1,2,16,8,10,2,15,1,0,0,1,2,1,0.34117647,"13185"
"Michael Reed","ATL","AAA",25,53,193,229,70,50,13,0,7,36,25,32,2,55,3,1,0,3,4,0,0.3626943,"13228"
"Jacob Wilson","WSN","AAA",27,89,316,364,89,61,24,1,3,37,42,33,2,63,6,8,1,8,1,1,0.281645569,"13254"
"Nolan Fontana","LAA","AAA",27,45,145,191,34,17,11,3,3,27,24,40,0,38,1,3,2,1,4,1,0.234482758,"13267"
"Zach Vincej","SEA","AAA",27,109,385,430,95,72,14,3,6,46,51,33,0,64,6,2,4,11,7,5,0.246753246,"13269"
"Jayson Werth","SEA","AAA",39,36,126,145,26,11,11,0,4,16,19,15,0,33,2,2,0,2,0,0,0.206349206,"1327"
"Richie Shaffer","MIL","AAA",27,51,164,183,27,13,8,0,6,18,19,18,0,63,0,1,0,6,0,0,0.164634146,"13271"
"Joey Rickard","BAL","AAA",27,44,153,185,42,26,13,1,2,25,27,26,3,28,3,3,0,0,3,0,0.274509803,"13277"
"Darnell Sweeney","TOR","AAA",27,88,292,332,69,42,13,4,10,47,37,31,0,113,3,5,1,3,6,5,0.236301369,"13284"
"Peter O'Brien","MIA","AAA",27,36,112,135,31,15,6,0,10,22,33,20,1,40,1,2,0,2,1,0,0.276785714,"13288"
"Spencer Kieboom","WSN","AAA",27,25,84,95,21,16,4,0,1,8,10,10,0,10,1,0,0,5,0,0,0.25,"13300"
"Ildemaro Vargas","ARI","AAA",26,124,537,572,167,119,31,10,7,78,54,30,0,46,2,3,0,14,10,4,0.310986964,"13324"
"Deven Marrero","ARI","AAA",27,21,66,76,15,9,4,1,1,10,7,7,0,20,0,1,2,1,0,0,0.227272727,"13325"
"Wynton Bernard","CHC","AAA",27,61,147,156,30,16,10,3,1,17,13,6,0,32,1,0,1,7,11,2,0.204081632,"13408"
"Andrew Toles","LAD","AAA",26,71,258,275,79,54,17,1,7,43,39,13,1,56,3,1,0,4,3,2,0.30620155,"13414"
"Christian Walker","ARI","AAA",27,84,324,359,97,50,25,4,18,68,71,26,0,86,4,5,0,5,1,0,0.299382716,"13419"
"Tony Renda","BOS","AAA",27,42,170,184,49,38,8,1,2,30,11,11,0,31,2,1,0,0,6,1,0.288235294,"13443"
"Cameron Perkins","SEA","AAA",27,94,362,397,93,56,25,2,10,51,48,25,0,68,6,4,0,10,8,4,0.256906077,"13444"
"Christian Lopes","TEX","AAA",25,123,429,508,112,76,21,3,12,62,52,68,0,74,5,5,1,9,16,9,0.261072261,"13472"
"Dwight Smith Jr.","TOR","AAA",25,85,310,361,83,51,25,1,6,39,42,44,0,53,2,4,1,7,9,3,0.267741935,"13473"
"Oscar Hernandez","BOS","AAA",24,47,151,171,31,23,7,0,1,16,14,14,0,37,3,1,2,1,1,0,0.205298013,"13490"
"Tom Murphy","COL","AAA",27,64,236,264,61,25,16,3,17,40,49,22,0,76,5,1,0,1,4,2,0.258474576,"13499"
"Roman Quinn","PHI","AAA",25,25,98,107,29,22,2,3,2,14,11,8,0,19,0,0,1,2,13,1,0.295918367,"13546"
"Humberto Arteaga","KCR","AAA",24,118,414,445,121,95,19,1,6,42,49,21,0,72,0,6,4,12,2,3,0.292270531,"13595"
"Patrick Wisdom","STL","AAA",26,107,371,421,107,67,24,1,15,65,61,43,1,112,3,4,0,4,11,2,0.288409703,"13602"
"Carson Kelly","STL","AAA",23,83,294,349,79,57,14,1,7,38,41,48,4,48,5,2,0,9,0,0,0.268707482,"13620"
"Preston Tucker","ATL","AAA",27,18,69,71,17,12,4,1,0,7,7,2,0,7,0,0,0,1,0,0,0.246376811,"13633"
"Terrance Gore","KCR","AAA",27,78,176,205,34,30,2,2,0,32,5,19,0,49,3,0,7,4,21,5,0.193181818,"13658"
"Jack Lopez","KCR","AAA",25,113,395,424,99,78,10,3,8,53,34,14,0,106,3,4,8,8,14,6,0.250632911,"13663"
"Tyrone Taylor","MIL","AAA",24,119,446,481,124,72,23,9,20,73,80,27,0,74,3,4,1,11,13,4,0.278026905,"13675"
"Christopher Bostick","MIA","AAA",25,94,362,398,106,74,25,3,4,38,38,29,1,85,3,2,2,12,7,4,0.292817679,"13718"
"Jacob Stallings","PIT","AAA",28,68,256,278,73,47,22,1,3,37,40,15,0,51,5,2,0,7,1,2,0.28515625,"13723"
"David Dahl","COL","AAA",24,19,77,78,22,13,7,0,2,7,9,1,0,19,0,0,0,1,1,0,0.285714285,"13744"
"Elier Hernandez","KCR","AAA",23,40,129,147,36,27,8,1,0,13,15,14,0,37,1,2,1,2,0,1,0.279069767,"13750"
"Travis Jankowski","SDP","AAA",27,22,80,94,29,24,4,0,1,17,11,11,0,21,2,0,1,0,4,3,0.3625,"13768"
"Adalberto Mondesi","KCR","AAA",22,29,120,133,30,14,8,3,5,19,21,8,0,30,0,1,4,3,10,0,0.25,"13769"
"Rob Refsnyder","TBR","AAA",27,51,184,208,52,38,10,0,4,31,15,18,1,46,4,1,0,4,0,0,0.282608695,"13770"
"Matt Reynolds","WSN","AAA",27,86,309,355,82,44,31,3,4,55,29,40,1,75,4,2,0,8,2,1,0.265372168,"13788"
"Eric Stamets","CLE","AAA",26,78,238,269,48,31,10,2,5,22,16,18,0,63,5,0,8,1,5,2,0.201680672,"13795"
"Micah Johnson","TBR","AAA",27,74,232,254,46,25,13,3,5,25,31,15,0,74,1,0,5,2,3,4,0.198275862,"13809"
"Ian Parmley","TOR","AAA",28,40,118,124,31,25,3,3,0,15,14,4,1,30,1,0,1,1,2,1,0.262711864,"13821"
"Anthony Bemboom","COL","AAA",28,70,211,249,49,34,10,0,5,25,29,32,2,49,3,2,1,5,0,0,0.232227488,"13854"
"Devon Travis","TOR","AAA",27,14,62,64,13,11,1,0,1,9,4,2,0,7,0,0,0,1,1,0,0.209677419,"13862"
"Bruce Maxwell","OAK","AAA",27,51,178,200,39,30,8,0,1,9,17,21,0,61,0,1,0,9,0,0,0.219101123,"13866"
"Alex D. Mejia","STL","AAA",27,108,322,349,88,79,4,1,4,39,35,19,0,54,3,4,1,12,6,3,0.273291925,"13877"
"Mike Miller","BOS","AAA",28,102,320,361,91,75,12,0,4,42,31,30,0,53,3,5,3,8,10,5,0.284375,"13891"
"Trevor Brown","SFG","AAA",26,41,128,145,31,27,4,0,0,11,12,16,1,24,1,0,0,6,2,0,0.2421875,"13895"
"Seth Mejias-Brean","SEA","AAA",27,96,350,400,93,69,13,3,8,45,44,42,0,67,4,4,0,9,4,2,0.265714285,"13905"
"Sherman Johnson","LAA","AAA",27,47,148,171,41,26,7,4,4,32,14,20,0,47,0,2,1,2,2,0,0.277027027,"13906"
"Patrick Kivlehan","CIN","AAA",28,113,396,437,118,65,29,4,20,62,71,32,0,99,7,2,0,6,5,3,0.297979797,"13910"
"Rio Ruiz","ATL","AAA",24,130,498,541,134,96,25,4,9,72,72,40,3,90,0,3,0,15,2,1,0.269076305,"14103"
"Eric Haase","CLE","AAA",25,120,433,477,102,55,24,3,20,54,71,31,0,143,4,7,2,12,3,1,0.235565819,"14111"
"Ramon Torres","KCR","AAA",25,97,370,405,86,58,20,2,6,44,27,25,0,59,1,2,7,10,6,3,0.232432432,"14113"
"Daniel Vogelbach","SEA","AAA",25,84,297,378,86,50,16,0,20,54,60,77,3,59,1,3,0,6,0,1,0.289562289,"14130"
"Tim Lopes","TOR","AAA",24,104,354,385,98,74,19,3,2,41,29,26,0,58,1,4,0,7,18,8,0.276836158,"14137"
"Jose Rondon","CHW","AAA",24,80,313,336,78,41,15,4,18,41,38,16,0,82,3,3,1,10,5,6,0.249201277,"14140"
"Mac Williamson","SFG","AAA",27,52,182,215,49,28,7,1,13,31,44,23,1,44,8,2,0,4,1,0,0.269230769,"14158"
"Byron Buxton","MIN","AAA",24,35,136,148,37,21,11,1,4,22,14,9,0,42,3,0,0,0,4,1,0.272058823,"14161"
"Andrew Velazquez","TBR","AAA",23,117,423,461,109,75,16,6,12,63,41,34,0,124,3,0,1,2,29,3,0.257683215,"14196"
"Alfredo Gonzalez","CHW","AAA",25,33,109,126,21,19,2,0,0,12,5,13,0,37,2,1,1,1,0,0,0.19266055,"14267"
"Jason Coats","TBR","AAA",28,108,397,426,98,52,27,4,15,50,60,24,1,93,3,2,0,4,3,0,0.246851385,"14282"
"Anthony Alford","TOR","AAA",23,105,375,417,90,62,22,1,5,52,34,30,0,112,10,2,0,5,17,7,0.24,"14329"
"Dilson Herrera","CIN","AAA",24,50,185,208,55,38,10,0,7,23,27,19,1,50,2,1,1,5,0,1,0.297297297,"14335"
"Raimel Tapia","COL","AAA",24,105,434,473,131,78,33,9,11,81,62,32,2,85,2,1,3,12,21,3,0.301843317,"14350"
"Joey Meneses","PHI","AAA",26,130,492,536,153,102,27,1,23,75,82,40,5,110,0,4,0,32,0,0,0.310975609,"14366"
"Joe Hudson","LAA","AAA",27,42,141,161,40,28,9,0,3,18,17,18,1,33,0,0,2,2,0,0,0.283687943,"14412"
"Scott Heineman","TEX","AAA",25,107,424,469,125,92,20,2,11,68,57,32,0,93,9,3,1,13,16,8,0.29481132,"14453"
"Jake Cave","MIN","AAA",25,59,216,250,58,42,9,1,6,26,28,26,1,55,4,4,0,3,4,2,0.268518518,"14477"
"Renato Nunez","BAL","AAA",24,63,229,258,68,48,14,1,5,28,29,25,0,55,1,2,0,4,1,0,0.296943231,"14503"
"Luis Marte","ATL","AAA",24,45,188,195,50,39,8,1,2,20,21,5,0,33,1,0,1,4,5,2,0.265957446,"14515"
"Pedro Severino","WSN","AAA",24,33,130,136,35,23,5,1,6,14,13,5,0,23,0,1,0,4,0,0,0.269230769,"14523"
"Gabriel Guerrero","CIN","AAA",24,104,404,432,118,82,15,4,17,64,65,23,1,97,0,5,0,16,1,3,0.292079207,"14528"
"Jesmuel Valentin","PHI","AAA",24,37,129,154,31,23,5,1,2,17,13,19,0,27,3,2,1,4,3,0,0.240310077,"14548"
"Wyatt Mathisen","PIT","AAA",24,78,242,282,60,38,13,0,9,34,45,23,0,59,9,5,3,6,2,2,0.247933884,"14555"
"Max Moroff","PIT","AAA",25,74,247,297,55,31,14,2,8,38,38,43,0,68,0,3,4,3,5,0,0.222672064,"14556"
"Franmil Reyes","SDP","AAA",22,58,210,250,68,40,11,1,16,50,52,37,4,59,2,1,0,7,0,0,0.323809523,"14566"
"David Bote","CHC","AAA",25,61,235,263,63,38,10,2,13,34,41,26,2,63,1,1,0,7,3,1,0.268085106,"14593"
"Tzu-Wei Lin","BOS","AAA",24,68,277,302,85,58,20,2,5,33,25,23,1,64,1,0,1,0,3,4,0.306859205,"14678"
"Harold Castro","DET","AAA",24,74,241,251,62,52,8,0,2,24,19,5,0,47,0,2,3,8,3,3,0.25726141,"14691"
"Dawel Lugo","DET","AAA",23,123,509,523,137,105,26,3,3,56,59,9,0,66,2,3,0,10,12,4,0.269155206,"14713"
"Brett Phillips","MIL","AAA",24,71,258,299,62,37,12,7,6,42,25,36,1,94,1,4,0,1,11,0,0.240310077,"14735"
"Phillip Ervin","CIN","AAA",25,48,173,202,50,29,12,4,5,25,38,20,1,39,5,3,1,4,10,7,0.289017341,"14738"
"Yu Chang","CLE","AAA",22,127,457,518,117,74,28,2,13,56,62,44,1,144,9,5,3,9,4,3,0.256017505,"14773"
"Luke Voit","NYY","AAA",27,76,263,303,79,49,18,2,10,37,39,34,1,56,5,1,0,6,0,1,0.300380228,"14811"
"Kyle Farmer","LAD","AAA",27,79,288,312,83,51,24,1,7,37,36,17,0,50,4,3,0,8,1,1,0.288194444,"14813"
"Mike Yastrzemski","BAL","AAA",27,94,324,374,86,53,18,6,9,48,49,44,3,75,4,1,1,1,6,4,0.265432098,"14854"
"Jacob May","CHW","AAA",26,81,314,342,80,58,19,1,2,30,30,20,0,73,2,1,5,2,15,11,0.25477707,"14876"
"Pat Valaika","COL","AAA",25,37,139,147,30,17,4,1,8,13,20,7,0,30,0,1,0,4,1,1,0.215827338,"14885"
"Tony Kemp","HOU","AAA",26,38,161,183,54,43,6,5,0,33,19,19,1,15,1,1,1,3,13,2,0.335403726,"14894"
"Daniel Palka","CHW","AAA",26,17,63,73,18,12,3,0,3,11,7,10,1,21,0,0,0,1,1,2,0.285714285,"14897"
"Jaycob Brugman","BAL","AAA",26,66,218,243,54,38,8,3,5,32,25,23,0,59,1,1,0,1,6,1,0.247706422,"14936"
"Jack Reinheimer","ARI","AAA",25,66,245,279,63,44,12,2,5,39,26,24,1,55,4,5,1,1,13,4,0.257142857,"14938"
"Victor Caratini","CHC","AAA",24,32,115,137,36,25,7,0,4,13,22,18,0,25,2,2,0,2,0,0,0.313043478,"14968"
"Zach Green","PHI","AAA",24,37,125,138,31,15,12,1,3,16,22,10,0,49,2,1,0,1,0,2,0.248,"14973"
"Johnny Field","TBR","AAA",26,25,89,100,23,16,6,0,1,14,9,9,0,18,2,0,0,1,2,1,0.258426966,"15048"
"Boog Powell","OAK","AAA",25,38,147,174,33,31,2,0,0,18,8,23,0,36,1,0,3,3,5,6,0.224489795,"15103"
"Jonathan Davis","TOR","AAA",26,46,185,202,46,32,7,2,5,26,23,12,0,41,4,0,1,4,7,1,0.248648648,"15104"
