Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Ramon Flores","MIN","AAA",27,131,0.365853658,1.68,0.182926829,0.512195121,0.304878048,0.16,0.12,0.42352941,0.25882353,0.31764706,0.04891304,234,318,552,"11165"
"Matt Szczur","ARI","AAA",29,172,0.33898305,0.86,0.231404958,0.3553719,0.41322314,0.18,0.16,0.58730159,0.19047619,0.22222222,0.10028249,271,437,708,"11255"
"Aaron Altherr","NYM","AAA",28,88,0.29090909,1.19047619,0.220338983,0.423728813,0.355932203,0.047619047,0.19047619,0.47457627,0.18644068,0.33898305,0.1510574,136,195,331,"11270"
"Bryan Holaday","MIA","AAA",31,118,0.259259259,0.888888888,0.170731707,0.390243902,0.43902439,0.361111111,0.055555555,0.41666667,0.21428571,0.36904762,0.07173913,190,270,460,"11287"
"Delino DeShields","TEX","AAA",26,75,0.304347826,1.307692307,0.347826086,0.369565217,0.282608695,0,0.23076923,0.48,0.26,0.26,0.09393939,133,197,330,"11379"
"Drew Maggi","MIN","AAA",30,472,0.318021201,1.225490196,0.214532871,0.432525951,0.352941176,0.235294117,0.098039215,0.51351351,0.24662162,0.23986486,0.08282828,785,1195,1980,"11381"
"Ronald Torreyes","MIN","AAA",26,330,0.252788104,1.133333333,0.19133574,0.429602888,0.379061371,0.266666666,0.104761904,0.50533808,0.23843416,0.25622776,0.0778098,323,718,1041,"11400"
"Dixon Machado","CHC","AAA",27,393,0.294871794,1.451219512,0.182926829,0.483739837,0.333333333,0.134146341,0.207317073,0.49011858,0.26086957,0.24901186,0.09605598,624,948,1572,"11472"
"Henry Ramos","SFG","AAA",27,366,0.309523809,1.161616161,0.183206106,0.438931297,0.377862595,0.141414141,0.121212121,0.42696629,0.23595506,0.33707865,0.10960758,552,926,1478,"11481"
"Kaleb Cowart","LAA","AAA",27,317,0.330396475,1.191011235,0.159482758,0.456896551,0.383620689,0.15730337,0.08988764,0.46186441,0.26271186,0.27542373,0.11479821,409,706,1115,"11494"
"Andrew Romine","PHI","AAA",33,417,0.331168831,1.586956521,0.234726688,0.469453376,0.295819935,0.195652173,0.086956521,0.39811912,0.22257053,0.37931034,0.10564784,508,997,1505,"1159"
"Rosell Herrera","MIA","AAA",26,180,0.359375,1.104166666,0.229007633,0.404580152,0.366412213,0.1875,0.104166666,0.51879699,0.21052632,0.27067669,0.1276901,265,432,697,"11611"
"Jarrett Parker","LAA","AAA",30,424,0.34,1.194805194,0.231818181,0.418181818,0.35,0.181818181,0.311688311,0.38222222,0.28888889,0.32888889,0.11665762,827,1016,1843,"11624"
"Drew Robinson","STL","AAA",27,234,0.382608695,0.754716981,0.205128205,0.341880341,0.452991452,0.264150943,0.113207547,0.36885246,0.2704918,0.36065574,0.11156602,397,580,977,"11761"
"Tyler Austin","MIL","AAA",27,63,0.411764705,1.545454545,0.263157894,0.447368421,0.289473684,0,0.363636363,0.57894737,0.23684211,0.18421053,0.12040134,125,174,299,"11850"
"Mason Williams","BAL","AAA",27,494,0.346041055,1.49090909,0.232492997,0.459383753,0.308123249,0.118181818,0.163636363,0.45730028,0.24793388,0.29476584,0.08019118,717,1166,1883,"11859"
"Yadiel Rivera","MIA","AAA",27,312,0.357487922,2.56,0.175925925,0.592592592,0.231481481,0.16,0.28,0.47297297,0.22072072,0.30630631,0.20500928,290,788,1078,"11863"
"Ronny Rodriguez","DET","AAA",27,181,0.360655737,0.927272727,0.190839694,0.389312977,0.419847328,0.272727272,0.2,0.52631579,0.2481203,0.22556391,0.18890555,190,477,667,"11875"
"Noel Cuevas","COL","AAA",27,233,0.33548387,1.6875,0.183544303,0.512658227,0.303797468,0.3125,0.104166666,0.39130435,0.27950311,0.32919255,0.12249443,362,536,898,"11894"
"Orlando Calixte","SEA","AAA",27,104,0.352112676,3.307692307,0.222222222,0.597222222,0.180555555,0.23076923,0.153846153,0.32432432,0.18918919,0.48648649,0.10309278,135,253,388,"11905"
"Travis Taijeron","NYM","AAA",30,453,0.331521739,0.636363636,0.205882352,0.308823529,0.485294117,0.111111111,0.242424242,0.45673077,0.24038462,0.30288462,0.1358209,824,1186,2010,"11935"
"Travis Shaw","MIL","AAA",29,174,0.298850574,0.462962962,0.193877551,0.25510204,0.551020408,0.259259259,0.222222222,0.44444444,0.27272727,0.28282828,0.10598504,346,456,802,"11982"
"Nick Martini","OAK","AAA",29,329,0.376146788,1.7,0.27027027,0.459459459,0.27027027,0.1,0.133333333,0.40969163,0.26431718,0.32599119,0.06410256,575,829,1404,"12005"
"Jon Berti","MIA","AAA",29,79,0.291666666,1.095238095,0.153846153,0.442307692,0.403846153,0.142857142,0.19047619,0.48076923,0.25,0.26923077,0.08064516,137,173,310,"12037"
"Matt Skole","CHW","AAA",29,392,0.28643216,0.931034482,0.236363636,0.368181818,0.395454545,0.206896551,0.24137931,0.42272727,0.27727273,0.3,0.12621951,703,937,1640,"12119"
"Juniel Querecuto","ARI","AAA",26,408,0.329032258,1.233009708,0.265175718,0.405750798,0.329073482,0.048543689,0.08737864,0.371875,0.3,0.328125,0.08423913,481,991,1472,"12140"
"Austin Barnes","LAD","AAA",29,104,0.274193548,1,0.134328358,0.43283582,0.43283582,0.172413793,0.206896551,0.41176471,0.33823529,0.25,0.06872038,185,237,422,"12158"
"Jorge Bonifacio","KCR","AAA",26,500,0.25236593,0.50802139,0.145454545,0.287878787,0.566666666,0.213903743,0.106951871,0.40356083,0.28189911,0.31454006,0.12798054,782,1273,2055,"12174"
"Jake Hager","MIL","AAA",26,366,0.316037735,1.023809523,0.23076923,0.389140271,0.380090497,0.178571428,0.142857142,0.46491228,0.25438596,0.28070175,0.15085324,525,940,1465,"12198"
"Scott Schebler","CIN","AAA",28,212,0.264285714,1.354166666,0.220689655,0.448275862,0.331034482,0.270833333,0.104166666,0.46206897,0.24137931,0.29655172,0.12436548,291,497,788,"12225"
"Ryan Court","SEA","AAA",31,228,0.316666666,1.142857142,0.186046511,0.434108527,0.379844961,0.040816326,0.224489795,0.46564885,0.28244275,0.2519084,0.10589411,420,581,1001,"12268"
"Cory Spangenberg","MIL","AAA",28,476,0.422382671,1.477272727,0.243055555,0.451388888,0.305555555,0.170454545,0.159090909,0.37113402,0.27491409,0.35395189,0.16365569,679,1203,1882,"12294"
"Jace Peterson","BAL","AAA",29,377,0.349809885,1.493975903,0.236162361,0.457564575,0.306273062,0.13253012,0.120481927,0.44322344,0.21611722,0.34065934,0.08226568,583,900,1483,"12325"
"Beau Taylor","TOR","AAA",29,279,0.338129496,1.815789473,0.246478873,0.485915492,0.267605633,0.105263157,0.210526315,0.40136054,0.27210884,0.32653061,0.10446571,527,727,1254,"12384"
"Jason Krizan","NYM","AAA",30,76,0.403846153,1.157894736,0.24074074,0.407407407,0.351851851,0.105263157,0.105263157,0.52727273,0.18181818,0.29090909,0.05479452,119,173,292,"12394"
"Jett Bandy","TEX","AAA",29,269,0.270440251,0.574712643,0.184523809,0.297619047,0.517857142,0.24137931,0.149425287,0.4566474,0.28901734,0.25433526,0.14765101,345,698,1043,"12508"
"Taylor Featherston","KCR","AAA",29,56,0.4,0.538461538,0.166666666,0.291666666,0.541666666,0,0.307692307,0.25,0.41666667,0.33333333,0.16742081,85,136,221,"12590"
"Raffy Lopez","ATL","AAA",31,55,0.393939393,0.4375,0.342857142,0.2,0.457142857,0.3125,0.125,0.51428571,0.22857143,0.25714286,0.10313901,88,135,223,"12606"
"Alex Dickerson","SDP","AAA",29,137,0.366666666,1.28125,0.231578947,0.431578947,0.336842105,0.1875,0.15625,0.34736842,0.32631579,0.32631579,0.07939509,220,309,529,"12649"
"Billy Burns","NYY","AAA",29,304,0.295154185,1.035294117,0.234513274,0.38938053,0.376106194,0.352941176,0.023529411,0.42857143,0.26406926,0.30735931,0.06747891,387,680,1067,"12701"
"Tyler Pill","TEX","AAA",29,121,0.26506024,2.388888888,0.273809523,0.511904761,0.214285714,0.111111111,0.111111111,0.54117647,0.24705882,0.21176471,0.11088296,174,313,487,"12751"
"Breyvic Valera","SFG","AAA",27,440,0.313664596,1.024390243,0.245454545,0.381818181,0.372727272,0.325203252,0.113821138,0.41764706,0.25,0.33235294,0.03577611,676,1057,1733,"12758"
"Brad Miller","NYY","AAA",29,163,0.34090909,0.868421052,0.260416666,0.34375,0.395833333,0.078947368,0.263157894,0.43877551,0.31632653,0.24489796,0.12461059,264,378,642,"12775"
"Andy Burns","TOR","AAA",28,474,0.301282051,1.059322033,0.245341614,0.388198757,0.366459627,0.330508474,0.161016949,0.51661631,0.21752266,0.26586103,0.09790576,741,1169,1910,"12779"
"Taylor Davis","CHC","AAA",29,241,0.265432098,2.487804878,0.12804878,0.621951219,0.25,0.073170731,0.121951219,0.35087719,0.26900585,0.38011696,0.08376422,383,584,967,"12782"
"Gregory Polanco","PIT","AAA",27,54,0.392857142,0.818181818,0.310344827,0.310344827,0.379310344,0.181818181,0.09090909,0.51724138,0.17241379,0.31034483,0.14522822,96,145,241,"12907"
"Alen Hanson","TOR","AAA",26,180,0.224,1.22,0.119047619,0.484126984,0.396825396,0.38,0.06,0.3740458,0.2519084,0.3740458,0.12732919,212,432,644,"12926"
"Jose Osuna","PIT","AAA",26,83,0.354166666,1.5625,0.18,0.5,0.32,0,0.125,0.56,0.08,0.36,0.13353116,128,209,337,"12937"
"Socrates Brito","TOR","AAA",26,428,0.333333333,1.440860215,0.227891156,0.455782312,0.31632653,0.193548387,0.17204301,0.37953795,0.27062706,0.34983498,0.11892209,566,1141,1707,"12944"
"Phillip Evans","CHC","AAA",26,539,0.302631578,1.019480519,0.208651399,0.399491094,0.391857506,0.357142857,0.11038961,0.47355164,0.22921914,0.29722922,0.09013944,772,1236,2008,"12950"
"Michael Perez","TBR","AAA",26,216,0.258064516,0.909090909,0.233576642,0.364963503,0.401459854,0.163636363,0.236363636,0.47445255,0.26277372,0.26277372,0.12013348,350,549,899,"12977"
"Charlie Tilson","CHW","AAA",26,258,0.340314136,2.69047619,0.184210526,0.594736842,0.221052631,0.19047619,0.071428571,0.40721649,0.25773196,0.33505155,0.06577595,332,641,973,"12983"
"Erick Castillo","CHC","AAA",26,63,0.302325581,2.454545454,0.095238095,0.642857142,0.261904761,0.363636363,0,0.60465116,0.18604651,0.20930233,0.18222222,73,152,225,"12990"
"Kelby Tomlinson","ARI","AAA",29,369,0.313953488,1.94117647,0.209486166,0.52173913,0.268774703,0.176470588,0,0.34615385,0.25769231,0.39615385,0.10132159,503,859,1362,"13005"
"Mitch Walding","PHI","AAA",26,350,0.333333333,0.873015873,0.218543046,0.36423841,0.417218543,0.111111111,0.174603174,0.43421053,0.29605263,0.26973684,0.15087041,706,845,1551,"13006"
"John Andreoli","MIN","AAA",29,507,0.342412451,0.762295081,0.191729323,0.34962406,0.458646616,0.204918032,0.13114754,0.43223443,0.2967033,0.27106227,0.08322663,989,1354,2343,"13012"
"Teoscar Hernandez","TOR","AAA",26,83,0.28,0.68,0.207547169,0.320754716,0.471698113,0.08,0.2,0.45454545,0.29090909,0.25454545,0.13913043,132,213,345,"13066"
"Mikie Mahtook","DET","AAA",29,415,0.307359307,0.74137931,0.18548387,0.346774193,0.467741935,0.224137931,0.181034482,0.44664032,0.3083004,0.24505929,0.1090604,748,1040,1788,"13130"
"Andrew Susac","KCR","AAA",29,93,0.285714285,0.791666666,0.122448979,0.387755102,0.489795918,0.25,0.166666666,0.52727273,0.23636364,0.23636364,0.13076923,167,223,390,"13132"
"Jose Briceno","LAA","AAA",26,84,0.236363636,1.041666666,0.155172413,0.431034482,0.413793103,0.291666666,0.166666666,0.47457627,0.23728814,0.28813559,0.1618123,110,199,309,"13151"
"Luis Sardinas","WSN","AAA",26,66,0.408163265,3.444444444,0.183673469,0.632653061,0.183673469,0.111111111,0,0.38,0.24,0.38,0.09745763,66,170,236,"13153"
"Marco Hernandez","BOS","AAA",26,146,0.349056603,1.102564102,0.211538461,0.413461538,0.375,0.358974358,0.051282051,0.46296296,0.23148148,0.30555556,0.12190476,158,367,525,"13154"
"Nicky Delmonico","CHW","AAA",26,76,0.3,1.411764705,0.211538461,0.461538461,0.326923076,0.117647058,0.176470588,0.43396226,0.28301887,0.28301887,0.11258278,131,171,302,"13157"
"Robel Garcia","CHC","AAA",26,296,0.363636363,0.649350649,0.225609756,0.304878048,0.469512195,0.194805194,0.272727272,0.52439024,0.25609756,0.2195122,0.14622642,487,785,1272,"13167"
"Blake Swihart","ARI","AAA",27,122,0.2,1.695652173,0.173333333,0.52,0.306666666,0.173913043,0.260869565,0.51948052,0.14285714,0.33766234,0.16052061,179,282,461,"13176"
"Michael Reed","SFG","AAA",26,60,0.354838709,1.076923076,0.15625,0.4375,0.40625,0.153846153,0.076923076,0.375,0.21875,0.40625,0.12970711,91,148,239,"13228"
"Jacob Wilson","WSN","AAA",28,232,0.328571428,0.774647887,0.171052631,0.361842105,0.467105263,0.169014084,0.211267605,0.39873418,0.3164557,0.28481013,0.10732197,423,574,997,"13254"
"Nolan Fontana","TEX","AAA",28,132,0.227272727,0.928571428,0.205882352,0.382352941,0.411764705,0.214285714,0.107142857,0.42028986,0.17391304,0.4057971,0.12006861,248,335,583,"13267"
"Zach Vincej","BAL","AAA",28,399,0.305369127,1.218181818,0.183946488,0.448160535,0.367892976,0.227272727,0.072727272,0.53267974,0.19934641,0.26797386,0.09173037,483,956,1439,"13269"
"Joey Rickard","SFG","AAA",28,272,0.360215053,1.041666666,0.242268041,0.386597938,0.37113402,0.236111111,0.138888888,0.5255102,0.20918367,0.26530612,0.08180943,419,620,1039,"13277"
"Darnell Sweeney","PIT","AAA",28,98,0.346153846,1.647058823,0.166666666,0.518518518,0.314814814,0.058823529,0.117647058,0.57142857,0.19642857,0.23214286,0.15533981,157,255,412,"13284"
"Peter O'Brien","MIA","AAA",28,291,0.297709923,0.552631578,0.197278911,0.285714285,0.517006802,0.210526315,0.22368421,0.46621622,0.2972973,0.23648649,0.18159609,477,751,1228,"13288"
"Ildemaro Vargas","ARI","AAA",27,137,0.406779661,1.485714285,0.268907563,0.436974789,0.294117647,0.228571428,0.057142857,0.44628099,0.20661157,0.34710744,0.02777778,199,305,504,"13324"
"Deven Marrero","MIA","AAA",28,431,0.293680297,1.25490196,0.181494661,0.455516014,0.362989323,0.166666666,0.147058823,0.41258741,0.24125874,0.34615385,0.13114754,569,1017,1586,"13325"
"Bubba Starling","KCR","AAA",26,285,0.373737373,1.15,0.152709359,0.45320197,0.394088669,0.3,0.0875,0.5804878,0.14634146,0.27317073,0.11490126,397,717,1114,"13356"
"Erik Gonzalez","PIT","AAA",27,81,0.291666666,1.571428571,0.2,0.488888888,0.311111111,0.142857142,0.071428571,0.34693878,0.28571429,0.36734694,0.17252396,101,212,313,"13369"
"Wynton Bernard","CHC","AAA",28,106,0.328767123,1.346153846,0.14084507,0.492957746,0.366197183,0.23076923,0.038461538,0.48648649,0.27027027,0.24324324,0.10798122,158,268,426,"13408"
"Cameron Perkins","LAD","AAA",28,326,0.313559322,1.170454545,0.210743801,0.425619834,0.363636363,0.170454545,0.102272727,0.46938776,0.2122449,0.31836735,0.10330229,422,759,1181,"13444"
"Christian Lopes","TEX","AAA",26,228,0.328767123,1.346938775,0.233333333,0.44,0.326666666,0.061224489,0.102040816,0.50967742,0.28387097,0.20645161,0.09081309,383,564,947,"13472"
"Oscar Hernandez","BOS","AAA",25,168,0.225225225,0.763636363,0.163793103,0.362068965,0.474137931,0.381818181,0.109090909,0.6,0.21666667,0.18333333,0.1,220,410,630,"13490"
"Humberto Arteaga","KCR","AAA",25,302,0.325203252,2.06060606,0.172131147,0.557377049,0.270491803,0.151515151,0.075757575,0.38431373,0.20392157,0.41176471,0.07945205,345,750,1095,"13595"
"Patrick Wisdom","TEX","AAA",27,453,0.265560165,0.539682539,0.253846153,0.261538461,0.484615384,0.222222222,0.246031746,0.49450549,0.23443223,0.27106227,0.15091211,677,1132,1809,"13602"
"Jeimer Candelario","DET","AAA",25,178,0.366972477,1.166666666,0.222222222,0.418803418,0.358974358,0.19047619,0.214285714,0.55084746,0.21186441,0.23728814,0.09801325,321,434,755,"13621"
"Preston Tucker","CHW","AAA",28,93,0.289473684,1.458333333,0.202702702,0.472972972,0.324324324,0.375,0.041666666,0.45454545,0.15584416,0.38961039,0.06515581,147,206,353,"13633"
"Terrance Gore","NYY","AAA",28,69,0.236842105,1.615384615,0.081081081,0.567567567,0.351351351,0.461538461,0,0.46153846,0.15384615,0.38461538,0.09407666,118,169,287,"13658"
"Jack Lopez","ATL","AAA",26,390,0.33076923,1.458823529,0.225925925,0.459259259,0.314814814,0.235294117,0.14117647,0.38686131,0.25912409,0.3540146,0.14532872,424,1021,1445,"13663"
"Tyrone Taylor","MIL","AAA",25,375,0.316666666,0.96,0.219123505,0.382470119,0.398406374,0.23,0.14,0.55078125,0.19921875,0.25,0.1253406,522,946,1468,"13675"
"Christopher Bostick","BAL","AAA",26,442,0.312280701,0.901785714,0.277966101,0.342372881,0.379661016,0.0625,0.107142857,0.42434211,0.25986842,0.31578947,0.10029674,622,1063,1685,"13718"
"Jacob Stallings","PIT","AAA",29,61,0.285714285,1.0625,0.25,0.386363636,0.363636363,0.1875,0.125,0.36363636,0.25,0.38636364,0.10526316,88,140,228,"13723"
"Elier Hernandez","KCR","AAA",24,428,0.32103321,0.786259541,0.155234657,0.371841155,0.472924187,0.251908396,0.076335877,0.40989399,0.23321555,0.35689046,0.14311485,540,1123,1663,"13750"
"Travis Jankowski","SDP","AAA",28,183,0.387596899,5.0625,0.23015873,0.642857142,0.126984126,0.3125,0,0.33333333,0.27906977,0.3875969,0.05714286,290,445,735,"13768"
"Rob Refsnyder","ARI","AAA",28,338,0.401913875,1.328125,0.316513761,0.389908256,0.293577981,0.140625,0.15625,0.46818182,0.24545455,0.28636364,0.10875706,537,879,1416,"13770"
"Matt Reynolds","WSN","AAA",28,449,0.355805243,1.584415584,0.286738351,0.437275985,0.275985663,0.194805194,0.207792207,0.40909091,0.23426573,0.35664336,0.07962284,804,1105,1909,"13788"
"Eric Stamets","CLE","AAA",27,327,0.317307692,0.765957446,0.220657276,0.338028169,0.441314553,0.308510638,0.063829787,0.52093023,0.25581395,0.22325581,0.14352941,459,816,1275,"13795"
"Anthony Bemboom","LAA","AAA",29,114,0.301204819,1.37037037,0.247058823,0.435294117,0.317647058,0.296296296,0.111111111,0.36781609,0.24137931,0.3908046,0.11228814,187,285,472,"13854"
"Mike Miller","MIN","AAA",29,312,0.288793103,2.381818181,0.18061674,0.577092511,0.242290748,0.109090909,0.054545454,0.44491525,0.21186441,0.34322034,0.08082409,507,755,1262,"13891"
"Tyler Heineman","ARI","AAA",28,273,0.352040816,0.825581395,0.234146341,0.346341463,0.419512195,0.197674418,0.15116279,0.5,0.29716981,0.20283019,0.07778819,393,674,1067,"13897"
"Seth Mejias-Brean","SDP","AAA",28,448,0.369565217,1.727272727,0.266055045,0.464831804,0.269113149,0.284090909,0.125,0.44410876,0.25075529,0.30513595,0.09800469,626,1078,1704,"13905"
"Sherman Johnson","CIN","AAA",28,241,0.3125,1.125,0.173611111,0.4375,0.388888888,0.267857142,0.071428571,0.5,0.18,0.32,0.07521697,433,604,1037,"13906"
"Patrick Kivlehan","PIT","AAA",29,470,0.275590551,1.141509433,0.19503546,0.429078014,0.375886524,0.264150943,0.273584905,0.46126761,0.23591549,0.3028169,0.15866957,679,1155,1834,"13910"
"Addison Russell","CHC","AAA",25,119,0.294117647,0.964285714,0.236111111,0.375,0.388888888,0.107142857,0.25,0.44,0.25333333,0.30666667,0.11228814,183,289,472,"14106"
"Albert Almora Jr.","CHC","AAA",25,54,0.261904761,1.916666666,0.146341463,0.560975609,0.292682926,0.25,0,0.41860465,0.23255814,0.34883721,0.10994764,65,126,191,"14109"
"Eric Haase","CLE","AAA",26,401,0.278688524,0.574074074,0.194312796,0.293838862,0.511848341,0.231481481,0.259259259,0.54245283,0.20283019,0.25471698,0.17689531,647,1015,1662,"14111"
"Ramon Torres","CHW","AAA",26,71,0.358490566,1.1,0.25,0.392857142,0.357142857,0.3,0.2,0.52631579,0.21052632,0.26315789,0.09338521,74,183,257,"14113"
"Tim Lopes","SEA","AAA",25,420,0.344481605,1.202020202,0.273333333,0.396666666,0.33,0.141414141,0.101010101,0.40967742,0.28387097,0.30645161,0.07506053,637,1015,1652,"14137"
"Jose Rondon","BAL","AAA",25,83,0.285714285,1,0.16,0.42,0.42,0.333333333,0.095238095,0.41176471,0.29411765,0.29411765,0.10434783,117,228,345,"14140"
"Daniel Robertson","TBR","AAA",25,123,0.324675324,3.333333333,0.166666666,0.641025641,0.192307692,0.133333333,0.133333333,0.64556962,0.20253165,0.15189873,0.0761523,208,291,499,"14145"
"Mac Williamson","SEA","AAA",28,106,0.428571428,1.523809523,0.184615384,0.492307692,0.323076923,0.428571428,0.428571428,0.35384615,0.27692308,0.36923077,0.13519814,159,270,429,"14158"
"Andrew Velazquez","CLE","AAA",24,187,0.320610687,1.6,0.229629629,0.474074074,0.296296296,0.075,0.1,0.48529412,0.21323529,0.30147059,0.12410842,264,437,701,"14196"
"Jason Coats","TBR","AAA",29,363,0.293333333,1.407407407,0.177215189,0.481012658,0.341772151,0.160493827,0.222222222,0.43032787,0.23770492,0.33196721,0.13609898,434,940,1374,"14282"
"Wilmer Difo","WSN","AAA",27,261,0.368715083,1.274193548,0.225274725,0.434065934,0.34065934,0.209677419,0.064516129,0.42934783,0.19565217,0.375,0.10773751,367,654,1021,"14320"
"Anthony Alford","TOR","AAA",24,319,0.364640883,1.804347826,0.291208791,0.456043956,0.252747252,0.152173913,0.152173913,0.41578947,0.17894737,0.40526316,0.12335144,477,812,1289,"14329"
"Nick Williams","PHI","AAA",25,210,0.390625,0.894736842,0.211678832,0.372262773,0.416058394,0.192982456,0.175438596,0.36231884,0.3115942,0.32608696,0.12041284,309,563,872,"14330"
"Dilson Herrera","NYM","AAA",25,460,0.298449612,0.620689655,0.157706093,0.322580645,0.519713261,0.268965517,0.165517241,0.49469965,0.24381625,0.2614841,0.1160669,755,1218,1973,"14335"
"Lewis Brinson","MIA","AAA",25,339,0.355555555,1.296875,0.238341968,0.430051813,0.331606217,0.265625,0.25,0.4744898,0.24489796,0.28061224,0.1705036,514,876,1390,"14352"
"Harold Ramirez","MIA","AAA",24,120,0.40229885,1.954545454,0.269662921,0.483146067,0.247191011,0.136363636,0.181818181,0.46153846,0.28571429,0.25274725,0.11312217,148,294,442,"14387"
"Ronald Guzman","TEX","AAA",24,135,0.382716049,1,0.223529411,0.388235294,0.388235294,0.121212121,0.151515151,0.46511628,0.23255814,0.30232558,0.12984496,209,307,516,"14388"
