Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Anthony Bemboom","BAL","AAA",33,148,0.101351351,0.189189189,0.535714285,0.287878787,0.364864864,0.416666666,0.78153153,0.128787879,4.720957065451427,0.346534653,-0.5451992675662041,20.8312247763492,-0.050135754504073246,0.355166662786458,102.8534018422773,"13854"
"Tyler Heineman","TOR","AAA",32,165,0.151515151,0.212121212,0.714285714,0.229629629,0.351851851,0.318518518,0.670370369,0.088888889,6.402182730388301,0.292929292,0.7244831323623657,18.06179523192303,-5.2180999545012305,0.3207547841248689,81.06149189873192,"13897"
"Tim Lopes","SDP","AAA",29,550,0.13090909,0.223636363,0.585365853,0.282105263,0.378181818,0.421052631,0.799234449,0.138947368,6.718157080976457,0.355882352,3.4126574946567416,82.86972725599537,-0.8846594968484828,0.3662250956622037,91.96684589148228,"14137"
"Daniel Robertson","ATL","AAA",29,211,0.113744075,0.17535545,0.648648648,0.220338983,0.33649289,0.31638418,0.65287707,0.096045197,2.8095238025,0.258992805,-0.3361305966973305,21.39393557216304,-8.37611221168858,0.3112423151590248,74.61452798853698,"14145"
"Andrew Velazquez","LAA","AAA",28,156,0.121794871,0.307692307,0.395833333,0.208955223,0.307189542,0.328358208,0.63554775,0.119402985,6.943115216657036,0.301204819,0.9284916264005005,13.690550827988591,-9.34905139206985,0.29626574742248635,58.84666147892047,"14196"
"Wilmer Difo","NYY","AAA",31,336,0.136904761,0.205357142,0.666666666,0.207746478,0.322388059,0.302816901,0.62520496,0.095070423,6.264431135767057,0.254716981,-0.38205768167972565,30.216153495636938,-17.190178520354273,0.29844836672740194,64.33144202189727,"14320"
"Raimel Tapia","TBR","AAA",29,124,0.14516129,0.225806451,0.642857142,0.269230769,0.370967741,0.413461538,0.784429279,0.144230769,4.969898007307393,0.324324324,0.19062869995832443,17.61238457602154,0.11719061773907237,0.3565994390556889,98.56879123611736,"14350"
"Joe Hudson","ATL","AAA",32,272,0.161764705,0.290441176,0.556962025,0.231818181,0.371323529,0.395454545,0.766778074,0.163636364,4.105296146463193,0.313432835,0.3426419869065285,38.161078956350856,-0.21547553278488898,0.35466062650084496,102.20258898113393,"14412"
"Jake Cave","PHI","AAA",30,275,0.112727272,0.203636363,0.553571428,0.345991561,0.429090909,0.683544303,1.112635212,0.337552742,4.3133254514819885,0.39520958,-1.4829361960291862,66.92072776037678,28.120902449669686,0.4696652492609891,173.17089228240027,"14477"
"Pedro Severino","SDP","AAA",29,267,0.093632958,0.205992509,0.454545454,0.244813278,0.318352059,0.419087136,0.737439195,0.174273858,5.482319189497017,0.27840909,1.1490429271943867,30.737004889012546,-9.921942861913468,0.32845574081613776,76.24666600110125,"14523"
"Nomar Mazara","WSN","AAA",28,203,0.133004926,0.197044334,0.675,0.265895953,0.359605911,0.410404624,0.770010535,0.144508671,2.770107445170719,0.312977099,-0.8168336600065231,27.067204289642394,-1.5741213033522954,0.34689086557614923,94.58974102526145,"14553"
"Franmil Reyes","KCR","AAA",27,167,0.125748502,0.257485029,0.488372093,0.216783216,0.317365269,0.391608391,0.70897366,0.174825175,3.1917701775,0.260416666,-0.2259238436818123,18.115747605600156,-5.446328128538333,0.3191486400758435,76.58886676705131,"14566"
"Franchy Cordero","NYY","AAA",28,350,0.151428571,0.22,0.688311688,0.287671232,0.402857142,0.476027397,0.878884539,0.188356165,4.8934861275556285,0.349753694,0.48560813069343567,61.498560458495014,12.116964608504167,0.39418079347528495,125.15997142502162,"14567"
"David Bote","CHC","AAA",30,425,0.124705882,0.225882352,0.552083333,0.258333333,0.360849056,0.455555555,0.816404611,0.197222222,4.116611981003418,0.311023622,0.29662880301475525,63.15928940445864,3.195923015184041,0.36393689265790974,99.24589818682803,"14593"
"Brett Phillips","LAA","AAA",29,264,0.159090909,0.329545454,0.48275862,0.230046948,0.352490421,0.366197183,0.718687604,0.136150235,6.621893410881459,0.344,-0.5270175701007247,31.85845992013844,-8.343645721226608,0.3343583279185825,77.91463517852996,"14735"
"Yu Chang","BOS","AAA",27,66,0.06060606,0.196969696,0.307692307,0.322580645,0.363636363,0.5,0.863636363,0.177419355,4.822833936258924,0.369565217,0.2953035905957222,10.739794765821511,1.4278366912518077,0.379688305385185,114.51862213792859,"14773"
"Luke Voit","NYM","AAA",32,200,0.195,0.265,0.735849056,0.262820512,0.42,0.615384615,1.035384615,0.352564103,2.94093405875,0.292134831,-0.33062025904655457,43.5891302389213,15.371075467497961,0.4413159170746803,152.64903112563735,"14811"
"Pat Valaika","LAD","AAA",30,241,0.107883817,0.219917012,0.490566037,0.233333333,0.315352697,0.361904761,0.677257458,0.128571428,4.526043767150462,0.277419354,0.15700980415567756,22.94368216050852,-13.755967307555789,0.30717791641751924,66.63196591177505,"14885"
"Daniel Palka","NYM","AAA",31,412,0.092233009,0.233009708,0.395833333,0.237196765,0.311435523,0.420485175,0.731920698,0.18328841,3.461881880095829,0.275193798,-0.9124398827552795,46.47055154869339,-11.65864128043868,0.3239371277937075,78.61739951229602,"14897"
"Andrew Knapp","HOU","AAA",31,358,0.106145251,0.262569832,0.404255319,0.233226837,0.327731092,0.376996805,0.704727897,0.143769968,3.9787122989950263,0.304761904,-0.36661006743088365,39.223119914658824,-12.30552719520732,0.32157881490969925,83.57336229707441,"14942"
"Johan Camargo","KCR","AAA",29,209,0.110047846,0.177033492,0.621621621,0.25,0.334928229,0.429347826,0.764276055,0.179347826,0.76785714,0.26618705,-0.2816920867189765,26.639591118087772,-3.4413688725328444,0.34122632080288023,93.05567579730138,"14950"
"Dom Nunez","PIT","AAA",28,236,0.152542372,0.27118644,0.5625,0.186528497,0.326180257,0.310880829,0.637061086,0.124352332,4.9465536924890525,0.25,0.45835907757282257,22.536082008887227,-10.76122262139231,0.30533046323342383,63.94460525759756,"15055"
"Adam Engel","SEA","AAA",31,376,0.140957446,0.308510638,0.456896551,0.236593059,0.353723404,0.43533123,0.789054634,0.198738171,7.124095281807214,0.324468085,2.9241162668913603,52.771985736102835,-4.485558662204967,0.3552602753043175,94.08046237058733,"15082"
"Jonathan Davis","DET","AAA",31,141,0.09929078,0.226950354,0.4375,0.258064516,0.335714285,0.516129032,0.851843317,0.258064516,7.399333814914691,0.306818181,-0.15426792949438095,21.211471496962147,1.317742883108692,0.36597458379609243,112.37738557273266,"15104"
"Tim Locastro","NYM","AAA",30,66,0.06060606,0.196969696,0.307692307,0.2,0.3125,0.345454545,0.657954545,0.145454545,5.790598002740937,0.225,-0.5909098163247108,6.416531008674344,-2.8954270658953583,0.30658533424139023,65.99164658617462,"15124"
"Josh VanMeter","MIL","AAA",28,190,0.242105263,0.226315789,1.069767441,0.19858156,0.4,0.361702127,0.761702127,0.163120567,4.116392417459483,0.236559139,-0.6609163582324982,28.39651612837617,1.589364095524,0.36488020420074463,108.86211502242153,"15170"
"Dustin Peterson","PHI","AAA",28,348,0.106321839,0.244252873,0.435294117,0.244224422,0.327586206,0.488448844,0.81603505,0.244224422,3.619898210792427,0.269607843,-0.2353166714310646,48.17635939351082,-0.9230559087657891,0.3525845506067934,98.77763847529799,"15189"
"Chad Pinder","WSN","AAA",31,94,0.085106382,0.223404255,0.38095238,0.255813953,0.319148936,0.395348837,0.714497773,0.139534884,0.67526454625,0.306451612,-0.13224810361862183,10.398127714285376,-2.8643580282835948,0.3215378446781889,79.39134794143739,"15191"
"Jake Bauers","NYY","AAA",27,97,0.195876288,0.164948453,1.1875,0.358974358,0.484536082,0.897435897,1.381971979,0.538461539,7.167139064563104,0.333333333,1.045710563659668,31.10165993885052,17.4159033747102,0.5559187789553219,227.9285331296594,"15194"
"Brandon Dixon","SDP","AAA",31,273,0.102564102,0.311355311,0.329411764,0.267782426,0.347985347,0.50209205,0.850077397,0.234309624,6.325454272038119,0.345070422,1.1171753597445786,41.58545975650282,0.012827786454870484,0.3679837877060467,93.05430012588185,"15214"
"Mike Tauchman","CHC","AAA",32,103,0.203883495,0.203883495,1,0.278481012,0.427184466,0.443037974,0.87022244,0.164556962,3.598313411381379,0.333333333,-0.00388249009847641,18.501510033231842,3.9692118259488205,0.39855123434251954,121.23990348324807,"15274"
"Victor Reyes","CHW","AAA",28,546,0.065934065,0.227106227,0.29032258,0.278884462,0.329670329,0.462151394,0.791821723,0.183266932,3.727639162335085,0.331491712,-0.6135779619216919,72.85145945870771,-4.183830067278007,0.3469930915605454,86.47261178314245,"15487"
"Jamie Westbrook","NYY","AAA",28,496,0.135080645,0.163306451,0.827160493,0.294403892,0.400410677,0.496350364,0.896761041,0.201946472,2.8261440843045937,0.321543408,-1.6375282853841782,89.47672280002672,19.49594696689683,0.3994109035762184,128.48319132932897,"15504"
"Franklin Barreto","WSN","AAA",27,111,0.081081081,0.261261261,0.310344827,0.202020202,0.281818181,0.454545454,0.736363635,0.252525252,5.283471772069875,0.206349206,0.2897932529449463,11.951095539669405,-3.7099248584705498,0.318244670196013,76.38790495818616,"15519"
"Tyler White","MIN","AAA",32,120,0.15,0.191666666,0.782608695,0.257425742,0.375,0.356435643,0.731435643,0.099009901,1.30357142125,0.315789473,-0.20939283072948456,15.483460143625852,-1.4473727192281516,0.34239597881541534,88.19023865811192,"15564"
"Mike Ford","SEA","AAA",30,211,0.16113744,0.142180094,1.133333333,0.302325581,0.426540284,0.604651162,1.031191446,0.302325581,4.3288540599648755,0.3,0.1450594663619995,46.77210421290658,14.640875840451935,0.44164884033657253,149.21944579262973,"15585"
"Billy McKinney","NYY","AAA",28,160,0.1375,0.2,0.6875,0.274074074,0.3875,0.511111111,0.898611111,0.237037037,3.0534306341839343,0.29787234,-0.16173027455806732,28.477197970421088,5.902754153282417,0.3967167142778635,126.77129935583744,"15654"
"Tyler Wade","OAK","AAA",28,400,0.1175,0.215,0.546511627,0.29117647,0.384223918,0.408823529,0.793047447,0.117647059,7.183001768433268,0.373493975,3.0611098506487906,60.14483113173782,-0.767450143057712,0.3658956014076058,89.77812629568668,"15730"
"Yonathan Daza","COL","AAA",29,181,0.049723756,0.132596685,0.375,0.304878048,0.35,0.414634146,0.764634146,0.109756098,4.652782151997812,0.340425531,-1.015481092967093,23.614557860761533,-3.9482494160834465,0.34476007752948334,77.71279185038328,"15794"
"Jose Godoy","BAL","AAA",28,132,0.113636363,0.166666666,0.681818181,0.267241379,0.356060606,0.396551724,0.75261233,0.129310345,3.5271943334968956,0.3,-0.3176475763320923,17.35212022888858,-1.271795920250823,0.34479218450459564,95.49018650720475,"15808"
"Erick Mejia","WSN","AAA",28,267,0.101123595,0.213483146,0.47368421,0.226495726,0.304511278,0.388888888,0.693400166,0.162393162,6.856430143766383,0.260115606,0.7611250132322311,26.632854428656657,-11.038248691193502,0.3094069944288498,70.77243234853506,"15817"
"Miguel Andujar","PIT","AAA",28,465,0.101075268,0.118279569,0.854545454,0.338164251,0.404301075,0.536231884,0.940532959,0.198067633,3.6777556362485844,0.358381502,-1.2466184720396996,88.63091597760926,23.02393863404999,0.4108025552906515,137.11521028925847,"15878"
"Luis Torrens","SEA","AAA",27,95,0.07368421,0.263157894,0.28,0.244186046,0.294736842,0.441860465,0.736597307,0.197674419,1.4964252305565005,0.288135593,-0.5903125870972872,9.71967239125082,-3.9189026411025827,0.313312458865186,72.8245233958617,"15905"
"Clint Frazier","CHW","AAA",28,316,0.148734177,0.272151898,0.546511627,0.234615384,0.360759493,0.442307692,0.803067185,0.207692308,4.358875669035445,0.296969696,-1.44144884403795,45.93355603904328,0.677603740402071,0.3604114549823954,95.90496849041583,"15983"
"Kean Wong","CHW","AAA",28,174,0.137931034,0.189655172,0.727272727,0.27027027,0.379310344,0.405405405,0.784715749,0.135135135,4.347578776489311,0.318181818,-0.28808757895603776,25.87924947583814,0.10978502774377397,0.36252991803761186,98.26299557531841,"15994"
"Bradley Zimmer","BOS","AAA",30,305,0.111475409,0.373770491,0.298245614,0.206896551,0.321311475,0.340996168,0.662307643,0.134099617,7.415899991940281,0.330935251,0.38555014971643686,29.467400128320186,-14.919175347014939,0.3071760863754222,67.98664927492585,"16221"
"Michael Hermosillo","NYY","AAA",28,234,0.064102564,0.235042735,0.272727272,0.222222222,0.299145299,0.434782608,0.733927907,0.212560386,4.782357323834882,0.232394366,0.31899431347846985,25.82065594241376,-7.194468140151547,0.3212323973321507,78.8084496842283,"16285"
"Yairo Munoz","ARI","AAA",28,54,0.111111111,0.203703703,0.545454545,0.304347826,0.388888888,0.391304347,0.780193235,0.086956521,2.01785714,0.388888888,-0.06771858083084226,7.998623542169311,-0.2245344299280856,0.363516534920092,89.10793395793695,"16313"
"Pablo Reyes","BOS","AAA",29,117,0.145299145,0.213675213,0.68,0.262626262,0.367521367,0.393939393,0.76146076,0.131313131,6.175886726073054,0.319444444,-0.43408804340288043,16.08226223954411,-1.4436288707569074,0.35204835885610336,84.7184268738035,"16357"
"Oscar Mercado","STL","AAA",28,347,0.083573487,0.210374639,0.397260273,0.298701298,0.367052023,0.522727272,0.889779295,0.224025974,7.901639227688543,0.348214285,2.6182100758887827,58.75753654752458,7.538744794470919,0.38590271107723256,112.11895452392724,"16375"
"Brian Navarreto","MIL","AAA",28,301,0.089700996,0.212624584,0.421875,0.233082706,0.305369127,0.379699248,0.685068375,0.146616542,2.7495644525,0.277777777,-0.37470296025276184,29.601415758729594,-12.866756672262534,0.3078390653901452,72.61808875882355,"16398"
"Francisco Mejia","TBR","AAA",27,92,0.04347826,0.228260869,0.19047619,0.325581395,0.358695652,0.593023255,0.951718907,0.26744186,3.20054944625,0.366666666,-0.12673776596784592,16.968878594363716,3.9885733995089803,0.4039281839909761,128.6415476751758,"16403"
"Domingo Leyba","PIT","AAA",27,167,0.113772455,0.191616766,0.59375,0.256944444,0.343373493,0.409722222,0.753095715,0.152777778,2.627985366087964,0.293577981,-0.7507096081972122,21.134728836710874,-2.427346897427615,0.33932352999606763,91.69732901806826,"16404"
"Sergio Alcantara","ARI","AAA",26,403,0.146401985,0.23325062,0.627659574,0.267857142,0.374064837,0.401785714,0.775850551,0.133928572,3.20580039625,0.343096234,-0.5959166074171662,56.88863355293044,-1.626930352308661,0.3557239532470703,90.39267632717537,"16417"
"Jordan Luplow","TOR","AAA",29,222,0.121621621,0.166666666,0.729729729,0.241935483,0.346846846,0.430107526,0.776954372,0.188172043,3.057232503755387,0.255172413,-0.41683365404605865,29.714114897366972,-1.6079258989129337,0.3474615726385031,98.53048877048136,"16424"
"Christian Arroyo","BOS","AAA",28,71,0.084507042,0.169014084,0.5,0.138461538,0.211267605,0.169230769,0.380498374,0.030769231,4.154430011861406,0.16981132,0.12836561352014542,-0.5616636025146662,-10.579073046369952,0.1892584050205392,-6.4808258763885895,"16434"
"Ryan O'Hearn","BAL","AAA",29,52,0.076923076,0.269230769,0.285714285,0.354166666,0.403846153,0.729166666,1.133012819,0.375,4.59138654625,0.433333333,-0.06612405180931091,12.814511320108172,5.477817079538103,0.47310792024318993,177.7934560199692,"16442"
