Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Jake Thompson 톰슨","Giants (KBO)",25,2,3,4.739361894459903,11,11,1,1,0,0,0,62.2,267,54,35,33,4,23,0,5,8,0,60,"Jake Thompson","14371",
"Ben Lively 라이블리","Lions (KBO)",27,4,4,3.9473684210526314,9,9,1,1,0,0,0,57,236,51,26,25,4,13,0,5,0,0,58,"Ben Lively","14932",
"Kwang Hyun Kim 김광현","Wyverns (KBO)",30,17,6,2.5061296641690087,31,30,0,0,0,0,0,190.1,786,198,64,53,13,38,1,2,8,0,180,"Kwang Hyun Kim","27458",
"Hyeon-Jong Yang 양현종","Tigers (KBO)",31,16,8,2.2906136553213168,29,29,2,2,0,0,0,184.2,731,165,56,47,6,33,0,2,1,0,163,"Hyeon-Jong Yang","27513",
"Jake Brigham 브리검","Heroes (KBO)",31,13,5,2.9557895686353044,28,28,0,0,0,0,0,158.1,669,148,62,52,5,46,0,12,7,1,130,"Jake Brigham","2851",
"Joe Wieland 윌랜드","Tigers (KBO)",29,8,10,4.745454545454545,28,28,0,0,0,0,0,165,726,191,95,87,17,59,1,5,4,0,137,"Joe Wieland","6109",
"Henry Sosa 소사","Wyverns (KBO)",33,9,3,3.816254622725881,16,16,0,0,0,0,0,94.1,387,85,42,40,15,23,0,2,2,1,96,"Henry Sosa","6936",
"Josh Lindblom 린드블럼","Bears (KBO)",32,20,3,2.4965754729271183,30,30,0,0,0,0,0,194.2,772,165,57,54,13,28,0,6,7,0,189,"Josh Lindblom","7882",
"Christian Friedrich 프리드릭","Dinos (KBO)",31,7,4,2.75,12,12,2,1,0,0,0,72,294,63,22,22,4,22,1,3,2,0,56,"Christian Friedrich","7942",
"Jae Kuk Ryu 류제국","Twins (KBO)",36,0,2,4.218750100582841,11,11,0,0,0,0,0,53.1,243,57,27,25,5,26,1,4,2,0,31,"Jae Kuk Ryu","8228",
"Casey Kelly 켈리","Twins (KBO)",29,14,12,2.5452865782587635,29,29,0,0,0,0,0,180.1,747,164,70,51,7,41,0,16,12,0,126,"Casey Kelly","9174",
"Seongmin Kim 김성민","Heroes (KBO)",25,2,0,2.5562132485486315,50,0,0,0,0,0,3,56.1,230,53,17,16,0,11,0,2,4,0,38,"Seongmin Kim","sa3011930",
"Kyu-min Woo 우규민","Lions (KBO)",34,2,7,2.7457630669238937,54,0,0,0,15,3,6,59,247,58,20,18,7,10,1,6,0,0,40,"Kyu-min Woo","sa3012000",
"Seunglak Son 손승락","Giants (KBO)",37,4,3,3.930380505985406,53,0,0,0,9,5,4,52.2,233,54,27,23,3,19,3,3,2,0,44,"Seunglak Son","sa3012028",
"Jong-hyun Won 원종현","Dinos (KBO)",31,3,3,3.9000007438661086,60,0,0,0,31,9,0,60,256,62,31,26,4,17,2,3,5,0,59,"Jong-hyun Won","sa3012035",
"Woo-chan Cha 차우찬","Twins (KBO)",32,13,8,4.116831807560135,29,28,0,0,0,0,0,168.1,730,181,87,77,16,59,0,5,13,0,124,"Woo-chan Cha","sa3012041",
"Yongchan Lee 이용찬","Bears (KBO)",30,7,10,4.065168678718093,26,26,0,0,0,0,0,148.1,651,168,75,67,15,45,3,6,3,0,102,"Yongchan Lee","sa3012046",
"Si Hwan Chang 장시환","Giants (KBO)",31,6,13,4.954787435117171,27,27,0,0,0,0,0,125.1,570,147,78,69,12,58,1,2,17,0,109,"Si Hwan Chang","sa3012048",
"Myung-Ho Jin 진명호","Giants (KBO)",30,3,2,3.4105272059561815,60,0,0,0,0,4,11,63.1,273,56,24,24,4,35,4,1,3,0,51,"Myung-Ho Jin","sa3012066",
"Jae-hak Lee 이재학","Dinos (KBO)",28,10,4,3.817481019280913,24,23,0,0,0,0,0,129.2,560,133,62,55,6,43,0,9,6,0,91,"Jae-hak Lee","sa3012173",
"Geon-tae Kim 김건태","Dinos (KBO)",27,0,2,3.681818820228372,44,0,0,0,0,1,7,51.1,215,49,23,21,5,16,0,4,3,0,32,"Geon-tae Kim","sa3012180",
"Si-young Park 박시영","Giants (KBO)",30,1,1,4.232433130614101,43,6,0,0,0,1,4,61.2,262,51,30,29,5,27,0,4,7,0,60,"Si-young Park","sa3012194",
"Tae-yang Lee 이태양","Eagles (KBO)",28,1,6,5.805000885772841,55,1,0,0,0,5,12,66.2,283,74,44,43,8,13,0,3,3,0,64,"Tae-yang Lee","sa3012211",
"Jong-hun Park 박종훈","Wyverns (KBO)",27,8,11,3.875,28,28,0,0,0,0,0,144,643,157,72,62,12,59,0,13,1,0,100,"Jong-hun Park","sa3012213",
"Chan-kyu Im 임찬규","Twins (KBO)",26,3,5,4.973684353181204,30,13,0,0,0,1,2,88.2,392,84,51,49,10,46,0,7,7,0,72,"Chan-kyu Im","sa3012220",
"Woo-chan Lee 이우찬","Twins (KBO)",26,5,4,4.8461542524529975,30,13,0,0,0,0,3,91,398,78,55,49,5,66,1,4,5,0,58,"Woo-chan Lee","sa3012225",
"Dae-woo Kim 김대우","Lions (KBO)",30,5,1,5.128492166582264,44,0,0,0,0,0,0,59.2,253,61,38,34,11,16,0,5,2,0,40,"Dae-woo Kim","sa3012247",
"Young-sam Yoon 윤영삼","Heroes (KBO)",26,3,4,2.8723408917919553,54,0,0,0,1,2,3,62.2,254,60,23,20,5,14,1,1,3,0,56,"Young-sam Yoon","sa3012250",
"Geon-hui Hong 홍건희","Tigers (KBO)",26,2,9,7.163265529189301,21,14,0,0,0,0,0,81.2,381,112,70,65,12,33,0,3,7,0,52,"Geon-hui Hong","sa3012262",
"Jin-yong Seo 서진용","Wyverns (KBO)",26,3,1,2.382353208469302,72,0,0,0,4,2,33,68,279,53,19,18,2,28,4,2,1,0,76,"Jin-yong Seo","sa3012277",
"Myung-june Yoon 윤명준","Bears (KBO)",30,6,2,2.6341471257345432,69,0,0,0,1,2,17,68.1,279,63,23,20,3,20,2,3,7,0,40,"Myung-june Yoon","sa3012289",
"Tae-hoon Kim 김태훈","Heroes (KBO)",27,8,3,4.50000049046113,33,5,0,0,0,0,2,70,300,77,36,35,5,23,0,0,3,0,50,"Tae-hoon Kim","sa3012298",
"Hyun-hee Han 한현희","Heroes (KBO)",26,7,4,3.4137935525030665,61,0,0,0,0,6,23,58,251,50,26,22,1,20,1,7,2,1,49,"Hyun-hee Han","sa3012299",
"Won-jung Kim 김원중","Giants (KBO)",26,5,10,5.628664774874946,28,17,0,0,0,0,1,102.1,485,127,75,64,13,47,1,6,6,0,93,"Won-jung Kim","sa3012308",
"Seung-won Moon 문승원","Wyverns (KBO)",29,11,7,3.875,26,23,0,0,0,0,2,144,586,130,63,62,23,33,1,3,0,0,99,"Seung-won Moon","sa3012330",
"Hyeong-beom Lee 이형범","Bears (KBO)",25,6,3,2.6557383692352716,67,0,0,0,19,2,11,61,258,57,25,18,4,19,2,9,2,0,31,"Hyeong-beom Lee","sa3012353",
"Jae-june Bae 배재준","Twins (KBO)",24,3,4,5.225806451612903,19,12,0,0,0,0,0,62,282,61,42,36,3,33,0,8,3,0,44,"Jae-june Bae","sa3012364",
"Deok-ju Ham 함덕주","Bears (KBO)",24,2,5,3.457318199028731,61,0,0,0,16,3,7,54.2,236,39,24,21,6,34,4,1,2,0,48,"Deok-ju Ham","sa3012366",
"Young-chang Koh 고영창","Tigers (KBO)",30,1,3,3.500000741746848,55,0,0,0,1,4,11,54,243,63,22,21,2,14,2,8,2,0,22,"Young-chang Koh","sa3012388",
"Jun-pyo Park 박준표","Tigers (KBO)",27,5,2,2.089286283571048,49,0,0,0,0,1,15,56,210,42,15,13,4,6,1,4,1,0,30,"Jun-pyo Park","sa3012391",
"Hyun-sik Jang 장현식","Dinos (KBO)",24,5,4,4.609756955357427,53,0,0,0,0,3,10,54.2,246,58,31,28,9,23,0,4,6,0,49,"Hyun-sik Jang","sa3012411",
"Jin-woo Park 박진우","Dinos (KBO)",29,9,7,3.1350713167648907,41,18,0,0,0,1,4,140.2,590,137,53,49,9,29,0,19,2,0,92,"Jin-woo Park","sa3012417",
"Se-woong Park 박세웅","Giants (KBO)",23,3,6,4.200000267028826,12,12,0,0,0,0,0,60,263,66,33,28,3,23,0,0,4,0,44,"Se-woong Park","sa3012427",
"Min-ho Park 박민호","Wyverns (KBO)",27,3,1,2.6821196796047833,47,0,0,0,0,1,5,50.1,209,49,17,15,2,14,0,4,0,0,22,"Min-ho Park","sa3012493",
"Jae-whan Bae 배재환","Dinos (KBO)",24,3,5,3.809816842533613,62,0,0,0,0,2,23,54.1,247,49,26,23,3,31,2,7,2,1,61,"Jae-whan Bae","sa3012500",
"Min-su Kim 김민수","Wiz (KBO)",26,8,4,4.959183827900286,28,11,0,0,2,0,1,81.2,354,87,46,45,10,30,2,2,5,0,56,"Min-su Kim","sa3012504",
"Sung-gon Jung 정성곤","Wiz (KBO)",22,3,3,5.534162539684706,52,0,0,0,8,4,11,53.2,248,64,36,33,7,22,3,2,2,0,40,"Sung-gon Jung","sa3012507",
"Kwon Ju 주권","Wiz (KBO)",24,6,2,2.986726167852042,71,0,0,0,2,1,27,75.1,296,64,25,25,7,14,0,2,1,0,47,"Kwon Ju","sa3012508",
"Won-tae Choi 최원태","Heroes (KBO)",22,11,5,3.3177967174270346,27,27,0,0,0,0,0,157.1,666,165,68,58,5,36,0,5,5,0,105,"Won-tae Choi","sa3012525",
"Je-seong Bae 배제성","Wiz (KBO)",22,10,10,3.7594939613434195,28,21,1,1,0,0,0,131.2,564,132,58,55,6,56,0,3,10,0,91,"Je-seong Bae","sa3012544",
"Min-woo Lee 이민우","Tigers (KBO)",26,2,6,5.429348276333044,32,6,0,0,1,0,1,61.1,283,74,42,37,4,26,1,4,3,0,56,"Min-woo Lee","sa3012546",
"Kyeong-chan Moon 문경찬","Tigers (KBO)",26,1,2,1.3090910906831348,54,0,0,0,24,4,0,55,217,45,9,8,2,10,1,0,0,0,50,"Kyeong-chan Moon","sa3012549",
"Jun-young Lee 이준영","Tigers (KBO)",26,1,0,6.352942602032516,37,1,0,0,0,0,1,51,244,64,42,36,3,26,2,2,0,1,43,"Jun-young Lee","sa3012552",
"Min-woo Kim 김민우","Eagles (KBO)",23,2,7,6.750000757329689,16,12,1,0,0,0,0,68,316,80,59,51,6,30,0,6,4,0,46,"Min-woo Kim","sa3012556",
"Beom-su Kim 김범수","Eagles (KBO)",23,5,9,5.679612491883582,45,16,0,0,1,2,1,103,485,115,70,65,15,61,1,10,9,0,85,"Beom-su Kim","sa3012557",
"Chang-mo Koo 구창모","Dinos (KBO)",22,10,7,3.196261682242991,23,19,0,0,0,0,1,107,449,85,40,38,10,41,0,6,7,0,114,"Chang-mo Koo","sa3012564",
"Dae-hyun Kim 김대현","Twins (KBO)",22,5,4,3.7800005767823146,41,2,0,0,0,1,10,66.2,285,63,31,28,2,27,1,4,3,0,40,"Dae-hyun Kim","sa3012572",
"Young-ha Lee 이영하","Bears (KBO)",22,17,4,3.636734807126876,29,27,1,0,0,0,0,163.1,692,148,70,66,5,61,1,10,4,2,90,"Young-ha Lee","sa3012579",
"Sang-hyun Jeon 전상현","Tigers (KBO)",23,1,4,3.115385137769282,57,0,0,0,0,3,18,60.2,245,45,21,21,3,21,2,2,2,0,62,"Sang-hyun Jeon","sa3012596",
"Sung-young Choi 최성영","Dinos (KBO)",22,4,1,3.935222915168973,26,15,0,0,0,0,2,82.1,368,79,39,36,3,49,0,3,3,0,62,"Sung-young Choi","sa3012618",
"Woo-Suk Go 고우석","Twins (KBO)",20,8,2,1.521126924017992,65,0,0,0,35,4,1,71,288,47,13,12,4,30,4,4,2,0,76,"Woo-Suk Go","sa3012630",
"Won-joon Choi 최원준","Bears (KBO)",24,1,2,2.6503071826431714,34,3,0,0,1,0,5,54.1,228,52,17,16,1,16,1,4,1,0,38,"Won-joon Choi","sa3012637",
"Chi-guk Park 박치국","Bears (KBO)",21,2,2,4.500001320472518,61,0,0,0,3,5,17,52,229,64,26,26,5,14,2,5,2,0,35,"Chi-guk Park","sa3012638",
"Ji-guang Choi 최지광","Lions (KBO)",21,3,8,4.102942097146,63,0,0,0,2,1,11,68,303,64,33,31,4,40,3,5,3,0,60,"Ji-guang Choi","sa3012642",
"Seung-ho Lee 이승호","Heroes (KBO)",20,8,5,4.475543571048064,23,23,1,1,0,0,0,122.2,533,134,70,61,10,51,0,1,5,3,82,"Seung-ho Lee","sa3012651",
"Sang-won Park 박상원","Eagles (KBO)",24,1,3,3.9661027206427937,61,0,0,0,0,2,15,59,256,52,29,26,5,28,1,5,1,0,39,"Sang-won Park","sa3012657",
"Min Kim 김민","Wiz (KBO)",20,6,12,4.957964936515669,27,26,0,0,0,0,0,150.2,674,175,88,83,16,65,0,4,4,2,91,"Min Kim","sa3012664",
"Woo-jin An 안우진","Heroes (KBO)",19,7,5,5.19622671429482,19,15,0,0,0,0,0,88.1,395,97,56,51,8,36,0,3,3,1,80,"Woo-jin An","sa3012678",
"Chae-heung Choi 최채흥","Lions (KBO)",24,6,6,4.809375114664438,28,15,0,0,0,0,2,106.2,478,127,67,57,10,36,1,1,6,0,89,"Chae-heung Choi","sa3012683",
"Jun-young Ha 하준영","Tigers (KBO)",19,6,2,4.955697877612785,59,0,0,0,0,3,15,52.2,243,59,31,29,5,31,2,0,1,0,51,"Jun-young Ha","sa3012691",
"Young-kyu Kim 김영규","Dinos (KBO)",19,5,4,5.291457692167019,30,10,1,1,0,0,1,66.1,307,82,40,39,7,31,0,6,4,0,46,"Young-kyu Kim","sa3012700",
"Woo-young Jung 정우영","Twins (KBO)",19,4,6,3.719388478996993,56,0,0,0,1,5,18,65.1,273,57,30,27,2,20,5,8,3,1,38,"Woo-young Jung","sa3012714",
"Tae-in Won 원태인","Lions (KBO)",19,4,8,4.807121879379403,26,20,0,0,0,1,1,112.1,493,119,65,60,12,39,0,5,6,2,68,"Tae-in Won","sa3012723",
"Jun-won Seo 서준원","Giants (KBO)",18,4,11,5.474227234691127,33,16,0,0,0,0,0,97,443,117,61,59,10,38,0,11,1,1,60,"Jun-won Seo","sa3012727",
"Ki-hoon Kim 김기훈","Tigers (KBO)",19,3,6,5.558823885802189,19,16,0,0,0,0,0,79.1,368,64,55,49,11,65,0,9,5,0,49,"Ki-hoon Kim","sa3012729",
"Hyo-jun Ko 고효준","Giants (KBO)",36,2,7,4.764707729103922,75,0,0,0,0,4,18,62.1,280,58,34,33,6,36,6,3,11,0,72,"Hyo-jun Ko","sa3012882",
"Seung-hye Kim 김승회","Bears (KBO)",38,3,3,3.068182549693542,55,0,0,0,3,3,8,58.2,250,57,24,20,1,16,1,2,5,0,46,"Seung-hye Kim","sa3012926",
"Young-myung An 안영명","Eagles (KBO)",34,4,7,3.919356044448128,67,0,0,0,0,7,14,62,273,82,27,27,5,13,0,3,2,1,48,"Young-myung An","sa3012957",
"Eun-beom Song 송은범","- - -",35,2,6,5.250001668930584,63,0,0,0,1,0,15,60,281,80,38,35,6,23,4,3,3,0,36,"Eun-beom Song","sa3012960",
"Ju-won Oh 오주원","Heroes (KBO)",34,3,3,2.3190186219964173,57,0,0,0,18,2,5,54.1,223,54,17,14,1,7,0,3,1,0,41,"Ju-won Oh","sa3012989",
"Sung-hwan Yun 윤성환","Lions (KBO)",37,8,13,4.768348790732175,27,27,1,1,0,0,0,145.1,643,168,87,77,14,50,0,7,3,0,65,"Sung-hwan Yun","sa3012993",
"Woo-ram Jung 정우람","Eagles (KBO)",34,4,3,1.5428573782784958,57,0,0,0,26,4,0,58.1,237,57,11,10,4,16,4,1,2,1,48,"Woo-ram Jung","sa3013029",
"Min-cheol Keum 금민철","Wiz (KBO)",32,1,4,5.052631578947368,14,14,0,0,0,0,0,57,263,66,38,32,5,25,0,7,4,0,26,"Min-cheol Keum","sa3013041",
"Yu-soo Jun 전유수","Wiz (KBO)",32,3,1,3.3919604492111683,62,1,0,0,1,2,8,66.1,280,66,31,25,2,18,4,4,6,0,46,"Yu-soo Jun","sa3013048",
"Keon-kuk Kim 김건국","Giants (KBO)",31,3,3,4.455000679779157,37,5,0,0,0,0,3,66.2,293,73,34,33,5,27,0,6,3,0,43,"Keon-kuk Kim","sa3013098",
"Sang-su Kim 김상수","Heroes (KBO)",31,3,5,3.0176476005370376,67,0,0,0,0,1,42,56.2,238,50,19,19,3,28,1,2,0,0,60,"Sang-su Kim","sa3013115",
"Jung-hyun Baek 백정현","Lions (KBO)",31,8,10,4.24203821656051,28,27,1,1,0,0,0,157,677,158,85,74,17,56,0,6,4,0,82,"Jung-hyun Baek","sa3013166",
"Hee-kwan Yoo 유희관","Bears (KBO)",33,11,8,3.2464930852455978,28,27,2,0,0,0,0,166.1,692,171,67,60,8,42,3,3,2,0,64,"Hee-kwan Yoo","sa3013257",
"Yoon-goo Kang 강윤구","Dinos (KBO)",28,3,3,4.473373790802768,67,0,0,0,0,1,16,56.1,242,55,29,28,4,24,2,4,2,0,49,"Yoon-goo Kang","sa3013269",
"Min-je Jang 장민재","Eagles (KBO)",29,6,8,5.430167829211691,26,22,1,0,0,0,0,119.1,526,150,76,72,14,27,0,6,3,0,103,"Min-je Jang","sa3013300",
"Tae-hoon Kim 김태훈","Wyverns (KBO)",29,4,5,3.875598652028156,71,0,0,0,7,5,28,69.2,296,62,32,30,4,26,0,4,7,0,76,"Tae-hoon Kim","sa3013306",
"Dae-eun Rhee 이대은","Wiz (KBO)",30,4,2,4.081395710913699,44,8,0,0,17,1,0,86,391,89,48,39,10,39,1,6,5,0,59,"Dae-eun Rhee","sa447648",
"Pilljoon Jang 장필준","Lions (KBO)",31,3,3,3.6172258046923416,61,0,0,0,11,5,17,69.2,302,64,29,28,7,33,3,3,4,0,53,"Pilljoon Jang","sa488314",
"Jae-Hoon Ha 하재훈","Wyverns (KBO)",28,5,3,1.9830509756735446,61,0,0,0,36,1,3,59,245,47,13,13,1,26,2,1,0,1,64,"Jae-Hoon Ha","sa502535",
"Brock Dykxhoorn 다익손","- - -",24,6,10,4.33928586208091,29,28,0,0,0,0,0,149.1,649,164,81,72,15,40,1,6,4,1,117,"Brock Dykxhoorn","sa658513",
