Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"Eric Jokisch 요키시","Heroes (KBO)",32,185.1,7.4784174714237315,1.6025180295907997,4.66666667,0.3884892192947393,0.20643432,0.04423592,0.16219839,0.23870056,1.0899280874657964,0.29487179,0.74565884,2.573741077827648,2.8054114441738123,-0.23167036634616434,"Eric Jokisch","11157",
"David Buchanan 뷰캐넌","Lions (KBO)",33,160,6.58125,2.19375,3,0.5625,0.16931983,0.05643994,0.11287988,0.27329193,1.34375,0.32108317,0.77511962,3.0375,3.5222729682922367,-0.4847729682922366,"David Buchanan","11176",
"Drew Rucinski 루친스키","Dinos (KBO)",33,193.2,9.015491007110072,1.580034506400734,5.70588235,0.650602443812067,0.2434128,0.04265997,0.20075282,0.24370861,1.1256454980240524,0.31078611,0.72189922,2.9741826002837346,2.877942051586162,0.09624054869757259,"Drew Rucinski","12499",
"Félix Peña 페냐","Eagles (KBO)",32,67.2,9.576355039713254,3.9901479332138563,2.4,0.5320197244285142,0.24573379,0.10238908,0.14334471,0.24324324,1.374384288106995,0.32240437,0.70021882,3.724138070999599,3.438806225077935,0.28533184592166405,"Felix Pena","13403",
"Yefry Ramírez 라미레즈","Eagles (KBO)",28,65.1,6.474489543895739,5.096938577109412,1.27027027,0.551020386714531,0.16491228,0.12982456,0.03508772,0.21576763,1.3622448449331461,0.25263158,0.69690265,4.132652900358982,4.668573935078564,-0.535921034719582,"Yefry Ramirez","15655",
"Adam Plutko 플럿코","Twins (KBO)",30,162,8.277777777777779,2.111111111111111,3.92105263,0.7222222222222222,0.23136646,0.05900621,0.17236025,0.20695364,1.0061728395061729,0.25339367,0.76294278,2.388888888888889,3.2354674127366807,-0.8465785238477919,"Adam Plutko","15846",
"Odrisamer Despaigne 데스파이네","Wiz (KBO)",35,163,6.791411042944786,2.6503067484662575,2.5625,0.7730061349693251,0.16965517,0.0662069,0.10344828,0.29640719,1.50920245398773,0.34651601,0.68394223,4.52760736196319,3.9474646860836478,0.580142675879542,"Odrisamer Despaigne","16017",
"Thomas Pannone 파노니","Tigers (KBO)",28,82.2,7.9475808896581865,2.6129033061889926,3.04166667,0.5443548554560401,0.20977011,0.06896552,0.1408046,0.24223602,1.2338710057003577,0.29918033,0.73195876,2.721774277280201,3.254732644595167,-0.5329583673149663,"Thomas Pannone","17281",
"Brandon Waddell 브랜든","Bears (KBO)",28,65,5.538461538461538,3.3230769230769233,1.66666667,0.6923076923076923,0.14492754,0.08695652,0.05797102,0.22310757,1.2307692307692308,0.24757282,0.7027027,3.6,4.21409989136916,-0.6140998913691598,"Brandon Waddell","18347",
"Seunghwan Oh 오승환","Lions (KBO)",39,57,8.052632117865855,2.0526317163187473,3.92307692,1.2631579792730752,0.21338912,0.05439331,0.15899582,0.26222222,1.2631579792730752,0.30722892,0.80906149,3.3157896955918225,4.062952844514672,-0.7471631489228492,"Seunghwan Oh","18719",
"Wes Benjamin 벤자민","Wiz (KBO)",28,96.2,7.168965705844371,2.234482817406038,3.20833333,1.0241379579777674,0.2,0.06233766,0.13766234,0.21008403,1.0241379579777674,0.23791822,0.78767123,2.700000071032296,4.046195401952611,-1.346195330920315,"Wes Benjamin","19243",
"Charlie Barnes 반즈","Giants (KBO)",26,186.1,7.728086078571083,2.2701252855802556,3.40425532,0.3864043039285541,0.20304569,0.05964467,0.14340102,0.24204703,1.1914132704463753,0.3009009,0.66870629,3.6225403493301953,3.1783217129797414,0.4442186363504539,"Charlie Barnes","19865",
"Iván Nova 노바","Landers (KBO)",35,63.2,4.523560390115324,3.534031554777597,1.28,0.7068063109555194,0.10996564,0.08591065,0.02405498,0.29885057,1.6178011117426332,0.32589286,0.57425743,6.502618060790779,4.720342397113398,1.7822756636773809,"Ivan Nova","1994",
"Kwang Hyun Kim 김광현","Landers (KBO)",33,173.1,7.944231002344894,2.3365385301014396,3.4,0.5192307844669866,0.2204611,0.0648415,0.1556196,0.2189441,1.0730769545651055,0.27234927,0.8079096,2.128846216314645,3.141022963890663,-1.0121767475760177,"Kwang Hyun Kim","27458",
"Hyeon-Jong Yang 양현종","Tigers (KBO)",34,175.1,7.237642795508869,2.5665399984074,2.82,0.7186311995540721,0.1897712,0.06729475,0.12247645,0.24637681,1.2547528881102845,0.29158879,0.67354966,3.8498099976111,3.62752487919454,0.22228511841655996,"Hyeon-Jong Yang","27513",
"Wilmer Font 폰트","Landers (KBO)",32,184,8.315217391304348,1.6630434782608696,5,0.8804347826086957,0.23319616,0.04663923,0.18655693,0.20464441,0.9510869565217391,0.24550898,0.75738126,2.6902173913043477,3.3671099248139758,-0.6768925335096281,"Wilmer Font","5257",
"Albert Suárez 수아레즈","Lions (KBO)",32,173.2,8.23992298324137,2.5911707494469716,3.18,0.362763904922576,0.22268908,0.07002801,0.15266106,0.22878788,1.1573896014196472,0.29149798,0.73770492,2.4875239194690923,2.916742748927674,-0.4292188294585815,"Albert Suarez","6175",
"Casey Kelly 켈리","Twins (KBO)",32,166.1,8.278557367376274,1.893787633059932,4.37142857,0.5410821808742663,0.23042169,0.05271084,0.17771084,0.22966507,1.0761523375165962,0.2887931,0.78443114,2.5430862501090514,2.9002413932163775,-0.3571551431073261,"Casey Kelly","9174",
"Dan Straily 스트레일리","Giants (KBO)",33,62.1,7.9411766325838755,3.1764706530335505,2.5,0.721925148416716,0.21153846,0.08461538,0.12692308,0.23275862,1.2192513617704537,0.28488372,0.77333333,2.310160474933491,3.9166914302533904,-1.6065309553198994,"Dan Straily","9460",
"Jong-hyun Won 원종현","Dinos (KBO)",34,63.1,7.1052650124087116,2.415790104218962,2.94117647,0.7105265012408711,0.19230769,0.06538462,0.12692308,0.22727273,1.1368424019853938,0.26737968,0.77272727,2.984211305211659,3.5910230465939375,-0.6068117413822787,"Jong-hyun Won","sa3012035",
"Yongchan Lee 이용찬","Dinos (KBO)",33,60.2,9.049451497827414,1.9285716306845309,4.69230769,0.4450549916964302,0.24110672,0.0513834,0.18972332,0.23628692,1.137362756557544,0.30635838,0.8259587,2.076923294583341,2.7140998309079754,-0.6371765363246342,"Yongchan Lee","sa3012046",
"Si Hwan Chang 장시환","Eagles (KBO)",34,63.2,9.471205134287443,4.664921931813218,2.03030303,0.5654450826440265,0.23928571,0.11785714,0.12142857,0.23577236,1.4293195144612891,0.30857143,0.63657407,4.382199390491205,3.6051591253166957,0.777040265174509,"Si Hwan Chang","sa3012048",
"Jae-hak Lee 이재학","Dinos (KBO)",31,91,7.120879717890118,5.340659788417589,1.33333333,0.49450553596459157,0.1773399,0.13300493,0.04433498,0.21802326,1.417582536431829,0.26217228,0.62307692,4.747253145260079,4.466847242696932,0.2804059025631469,"Jae-hak Lee","sa3012173",
"Tae-yang Lee 이태양","Landers (KBO)",31,112,4.90178604819339,1.9285715599449402,2.54166667,1.2053572249655877,0.12923729,0.05084746,0.07838983,0.26185102,1.2500000851494983,0.27520436,0.76612903,3.616071674896763,4.719594494177377,-1.103522819280614,"Tae-yang Lee","sa3012211",
"Chan-kyu Im 임찬규","Twins (KBO)",29,103.2,6.511254179025489,3.3858521730932543,1.92307692,0.8681672238700652,0.16339869,0.08496732,0.07843137,0.27360775,1.4662379780916657,0.31402439,0.68275862,5.035369898446378,4.429286661810767,0.6060832366356106,"Chan-kyu Im","sa3012220",
"Geon-hui Hong 홍건희","Bears (KBO)",29,62,8.709678491122153,3.0483874718927533,2.85714286,0.725806540926846,0.22641509,0.07924528,0.14716981,0.23966942,1.2741937051826853,0.29943503,0.68918919,3.483871396448861,3.5168294476916997,-0.03295805124283868,"Geon-hui Hong","sa3012262",
"Seung-hyuk Han 한승혁","Tigers (KBO)",29,80.1,7.730290945870867,4.481328084562821,1.725,0.4481328084562821,0.18351064,0.10638298,0.07712766,0.3030303,1.7427386995522083,0.37354086,0.66951567,5.265560499361315,3.9383259138402,1.327234585521115,"Seung-hyuk Han","sa3012265",
"Jin-yong Seo 서진용","Landers (KBO)",29,67.1,7.351486536816614,4.8118820968254195,1.52777778,0.6683169578924194,0.18518519,0.12121212,0.06397306,0.24806202,1.4851487953164875,0.2979798,0.73958333,4.009901747354516,4.360330100920107,-0.350428353565591,"Jin-yong Seo","sa3012277",
"Hyun-hee Han 한현희","Heroes (KBO)",29,77.2,6.836910095113668,2.781115970893695,2.45833333,1.0429184890851357,0.17052023,0.06936416,0.10115607,0.26433121,1.377682448544562,0.30081301,0.69335938,4.751073116943396,4.514198974009371,0.23687414293402487,"Hyun-hee Han","sa3012299",
"Gi-yeong Im 임기영","Tigers (KBO)",29,129.1,5.7061857914162,2.505154737694917,2.27777778,1.2525773688474584,0.14774775,0.06486486,0.08288288,0.26653696,1.3376289185840142,0.28743961,0.7526178,4.244845527760831,4.783291068215443,-0.538445540454612,"Gi-yeong Im","sa3012323",
"Seung-min Koo 구승민","Giants (KBO)",32,62,11.177421417990915,5.080646099086779,2.2,0.4354839513502954,0.29277567,0.13307985,0.15969582,0.20264317,1.3064518540508863,0.29251701,0.79691517,2.903226342335303,3.1781197216458636,-0.2748933793105608,"Seung-min Koo","sa3012379",
"Hyun-sik Jang 장현식","Tigers (KBO)",27,52,6.9230784466989475,4.500000990354316,1.53846154,0.6923078446698947,0.17167382,0.11158798,0.06008584,0.26213592,1.5384618770442104,0.30864198,0.80901857,3.1153853010145265,4.310253961834026,-1.1948686608194996,"Hyun-sik Jang","sa3012411",
"Young-pyo Ko 고영표","Wiz (KBO)",30,182.1,7.70018303015625,1.1352833954717547,6.7826087,0.3455210334044471,0.20580475,0.03034301,0.17546174,0.26564673,1.1736746214055822,0.33093525,0.7311535,3.257769743527644,2.720639040132514,0.53713070339513,"Young-pyo Ko","sa3012418",
"Se-woong Park 박세웅","Giants (KBO)",26,157.1,8.351695185247362,1.8305085337528466,4.5625,0.45762713343821165,0.21502209,0.04712813,0.16789396,0.28169014,1.3474576706791788,0.35463918,0.67049808,3.7754238508652462,2.8588195644894805,0.9166042863757657,"Se-woong Park","sa3012427",
"In-bok Lee 이인복","Giants (KBO)",31,126.2,5.044736943390233,2.131578990164887,2.36666667,0.4263157980329774,0.1297989,0.05484461,0.0749543,0.29824561,1.4447368711117567,0.33715596,0.69428891,4.1921053473242775,3.5910229743154427,0.6010823730088348,"In-bok Lee","sa3012467",
