Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"Brooks Raley 레일리","Giants (KBO)",31,181,6.961325966850829,3.2320441988950277,2.15384615,0.4972375690607735,0.17699115,0.08217446,0.09481669,0.26601671,1.4143646408839778,0.31866197,0.704,3.8784530386740332,3.7509308741237577,0.12752216455027554,"Brooks Raley","10061",
"Jacob Turner 터너","Tigers (KBO)",28,153.1,7.10217414863169,3.404347939013537,2.0862069,0.7043478494510766,0.16946779,0.08123249,0.0882353,0.2801252,1.545652225184307,0.33003953,0.61973019,5.458695833245844,4.276237173711421,1.182458659534423,"Jacob Turner","10185",
"Chad Bell 채드벨","Eagles (KBO)",30,177.1,6.800752074757972,3.197368512759345,2.12698413,0.7105263361687434,0.17890521,0.08411215,0.09479306,0.25,1.308270714215464,0.29356061,0.75989209,3.501879799688807,4.1197154260219495,-0.6178356263331426,"Chad Bell","10297",
"Eric Jokisch 요키시","Heroes (KBO)",29,181.1,6.998161960999039,1.935661818999734,3.61538462,0.44669118899993865,0.18900804,0.05227882,0.13672922,0.23850575,1.1305147375924374,0.28754579,0.7079646,3.1268383229995704,3.286994813954954,-0.16015649095538365,"Eric Jokisch","11157",
"Seth Frankoff 후랭코프","Bears (KBO)",30,117.1,8.514204914535389,2.3011364633879428,3.7,0.38352274389799046,0.22424242,0.06060606,0.16363636,0.24336283,1.1931818699048593,0.3125,0.71917808,3.6051137926411103,3.131079030529526,0.47403476211158413,"Seth Frankoff","11346",
"Deck McGuire 맥과이어","Lions (KBO)",30,112.1,8.011869798965671,5.287834067317343,1.51515152,1.0415430738655373,0.1953125,0.12890625,0.06640625,0.27045455,1.6468843475651658,0.32415902,0.71180556,5.047477973348373,5.016599752075664,0.030878221272709006,"Deck McGuire","11596",
"Angel Sánchez 산체스","Wyverns (KBO)",29,165,8.072727272727272,2.290909090909091,3.52380952,0.10909090909090909,0.22056632,0.06259314,0.15797317,0.24082935,1.1696969696969697,0.31236897,0.74921956,2.618181818181818,2.533351768146862,0.08483005003495636,"Angel Sanchez","11776",
"Drew Rucinski 루친스키","Dinos (KBO)",30,177.1,6.039473857434319,2.283834651970961,2.64444444,0.6597744550138331,0.1627907,0.06155951,0.10123119,0.24296296,1.1785714623751378,0.27808471,0.75322101,3.0451128692946146,3.9279860972145104,-0.8828732279198959,"Drew Rucinski","12499",
"Tyler Wilson 윌슨","Twins (KBO)",29,185,6.664864864864865,2.1405405405405404,3.11363636,0.34054054054054056,0.17955439,0.0576671,0.12188729,0.24118477,1.162162162162162,0.29026549,0.68773234,2.918918918918919,3.2562018909969845,-0.3372829720780657,"Tyler Wilson","12691",
"Raúl Alcántara 알칸타라","Wiz (KBO)",26,172.2,5.212355519437194,1.4073359902480425,3.7037037,0.7818533279155792,0.13812155,0.03729282,0.10082873,0.2743106,1.2509653246649266,0.30313589,0.70935961,4.01351374996664,3.948866017781297,0.06464773218534248,"Raul Alcantara","12790",
"Warwick Saupold 서폴드","Eagles (KBO)",29,192.1,6.317157879362529,2.5268631517450117,2.5,0.37435009655481655,0.16666667,0.06666667,0.1,0.25534759,1.2738301896656952,0.30247934,0.69892473,3.509532155201405,3.473701542442392,0.035830612759013114,"Warwick Saupold","13211",
"William Cuevas 쿠에바스","Wiz (KBO)",28,184,6.603260869565218,3.0815217391304346,2.14285714,0.8804347826086957,0.17763158,0.08289474,0.09473684,0.22335766,1.173913043478261,0.2537594,0.72978304,3.619565217391304,4.396889317553977,-0.7773241001626725,"William Cuevas","13331",
"Eddie Butler 버틀러","Dinos (KBO)",28,73.2,5.986425546030779,3.4208145977318742,1.75,0.7330316995139731,0.15030675,0.08588957,0.06441718,0.26351351,1.4389140768237247,0.29875519,0.62248996,4.764706046840825,4.319941681658241,0.4447643651825839,"Eddie Butler","13453",
"Justin Haley 헤일리","Lions (KBO)",28,87.2,8.623574394648864,3.4904943978340643,2.47058824,0.51330799968148,0.21761658,0.0880829,0.12953368,0.27456647,1.4714829324202428,0.35019455,0.59375,5.7490495964325765,3.563631759945724,2.1854178364868524,"Justin Haley","13572",
"Jake Thompson 톰슨","Giants (KBO)",25,62.2,8.617021626290732,3.3031916234114473,2.60869565,0.5744681084193821,0.2247191,0.08614232,0.13857678,0.22594142,1.228723454119234,0.28571429,0.61518325,4.739361894459903,3.6250345638080015,1.1143273306519017,"Jake Thompson","14371",
"Ben Lively 라이블리","Lions (KBO)",27,57,9.157894736842104,2.0526315789473686,4.46153846,0.631578947368421,0.24576271,0.05508475,0.19067797,0.23394495,1.1228070175438596,0.30128205,0.67823344,3.9473684210526314,3.19427680801927,0.7530916130333614,"Ben Lively","14932",
"Kwang Hyun Kim 김광현","Wyverns (KBO)",30,190.1,8.511383765102293,1.7968476837438174,4.73684211,0.6147110497018323,0.22900763,0.04834606,0.18066158,0.26541555,1.239929980595149,0.33453888,0.79162875,2.5061296641690087,2.996685622212805,-0.49055595804379637,"Kwang Hyun Kim","27458",
"Hyeon-Jong Yang 양현종","Tigers (KBO)",31,184.2,7.944043102497332,1.6083032048000734,4.93939394,0.29241876450910426,0.22298222,0.04514364,0.17783858,0.23706897,1.0722021365333823,0.30170778,0.75156576,2.2906136553213168,2.5953471947919446,-0.30473353947062787,"Hyeon-Jong Yang","27513",
"Jake Brigham 브리검","Heroes (KBO)",31,158.1,7.3894739215882606,2.6147369261004614,2.82608696,0.28421053544570235,0.19431988,0.06875934,0.12556054,0.24222586,1.2252631972548056,0.30042017,0.72361809,2.9557895686353044,3.237083821302504,-0.28129425266719954,"Jake Brigham","2851",
"Joe Wieland 윌랜드","Tigers (KBO)",29,165,7.472727272727273,3.2181818181818183,2.3220339,0.9272727272727272,0.18870523,0.08126722,0.10743802,0.28851964,1.5151515151515151,0.34251969,0.69204152,4.745454545454545,4.212139646934741,0.5333148985198042,"Joe Wieland","6109",
"Henry Sosa 소사","Wyverns (KBO)",33,94.1,9.159011094542114,2.1943464080673816,4.17391304,1.4310954835222054,0.24806202,0.05943152,0.18863049,0.23480663,1.1448763868177643,0.27888446,0.76404494,3.816254622725881,4.196570572767772,-0.38031595004189134,"Henry Sosa","6936",
"Josh Lindblom 린드블럼","Bears (KBO)",32,194.2,8.738014155244914,1.2945206155918392,6.75,0.6010274286676396,0.24481865,0.03626943,0.20854922,0.22357724,0.9914384079731149,0.28358209,0.78539823,2.4965754729271183,2.8200578415409474,-0.32348236861382906,"Josh Lindblom","7882",
"Christian Friedrich 프리드릭","Dinos (KBO)",31,72,7,2.75,2.54545455,0.5,0.19047619,0.07482993,0.11564626,0.23420074,1.1805555555555556,0.28229665,0.80097087,2.75,3.5780487378438317,-0.8280487378438317,"Christian Friedrich","7942",
"Jae Kuk Ryu 류제국","Twins (KBO)",36,53.1,5.231250124722722,4.387500104606154,1.19230769,0.8437500201165681,0.12757202,0.10699588,0.02057613,0.26760563,1.5562500371038923,0.29378531,0.75,4.218750100582841,5.113465446084739,-0.8947153455018979,"Jae Kuk Ryu","8228",
"Casey Kelly 켈리","Twins (KBO)",29,180.1,6.288355075698122,2.0462107786001824,3.07317073,0.3493530597610067,0.1686747,0.05488621,0.11378849,0.23768116,1.13678376588899,0.28186715,0.71496212,2.5452865782587635,3.4251682711392295,-0.879881692880466,"Casey Kelly","9174",
"Seongmin Kim 김성민","Heroes (KBO)",25,56.1,6.071006465303,1.7573966083771844,3.45454545,0,0.16521739,0.04782609,0.11739131,0.24423963,1.1360947771327252,0.29608939,0.74242424,2.5562132485486315,2.7129106114806416,-0.1566973629320101,"Seongmin Kim","sa3011930",
"Kyu-min Woo 우규민","Lions (KBO)",34,59,6.101695704275319,1.5254239260688298,4,1.067796748248181,0.16194332,0.04048583,0.12145749,0.25108225,1.1525425219186713,0.27717391,0.8411215,2.7457630669238937,4.369715533822287,-1.6239524668983933,"Kyu-min Woo","sa3012000",
"Seunglak Son 손승락","Giants (KBO)",37,52.2,7.518988794059037,3.2468360701618573,2.31578947,0.5126583268676617,0.1888412,0.08154506,0.10729614,0.25592417,1.3860762170866407,0.31097561,0.68245125,3.930380505985406,3.6925002769827295,0.23788022900267647,"Seunglak Son","sa3012028",
"Jong-hyun Won 원종현","Dinos (KBO)",31,60,8.850001688003863,2.5500004863739942,3.47058824,0.6000001144409398,0.23046875,0.06640625,0.1640625,0.26271186,1.3166669178009511,0.33526012,0.66753927,3.9000007438661086,3.2697153854370082,0.6302853584291004,"Jong-hyun Won","sa3012035",
"Woo-chan Cha 차우찬","Twins (KBO)",32,168.1,6.629703170616321,3.1544555408577657,2.10169492,0.855445570402106,0.16986301,0.08082192,0.0890411,0.27177177,1.4257426173368433,0.31368821,0.70979335,4.116831807560135,4.2726857288238325,-0.1558539212636978,"Woo-chan Cha","sa3012041",
"Yongchan Lee 이용찬","Bears (KBO)",30,148.1,6.188764257152918,2.730337172273346,2.26666667,0.910112390757782,0.15668203,0.06912442,0.0875576,0.28,1.4359551054178339,0.31677019,0.72727273,4.065168678718093,4.340501954652132,-0.275333275934039,"Yongchan Lee","sa3012046",
"Si Hwan Chang 장시환","Giants (KBO)",31,125.1,7.827127977214082,4.164893786040521,1.87931034,0.8617021626290732,0.19122807,0.10175439,0.08947369,0.28823529,1.6356383642496297,0.3470437,0.67823344,4.954787435117171,4.311204804420041,0.6435826306971304,"Si Hwan Chang","sa3012048",
"Myung-Ho Jin 진명호","Giants (KBO)",30,63.1,7.247370312656885,4.973685508686098,1.45714286,0.5684212009926969,0.18681319,0.12820513,0.05860806,0.23628692,1.436842480287095,0.28571429,0.78703704,3.4105272059561815,4.285505117220954,-0.8749779112647729,"Myung-Ho Jin","sa3012066",
"Jae-hak Lee 이재학","Dinos (KBO)",28,129.2,6.316195868264784,2.984576069619623,2.11627907,0.41645247483064507,0.1625,0.07678571,0.08571429,0.26181102,1.3573265846332137,0.30900243,0.69648924,3.817481019280913,3.770743713606675,0.04673730567423817,"Jae-hak Lee","sa3012173",
"Geon-tae Kim 김건태","Dinos (KBO)",27,51.1,5.610390583205138,2.805195291602569,2,0.8766235286258028,0.14883721,0.0744186,0.07441861,0.25128205,1.2662339857928264,0.27848101,0.74193548,3.681818820228372,4.55802729886992,-0.8762084786415478,"Geon-tae Kim","sa3012180",
"Si-young Park 박시영","Giants (KBO)",30,61.2,8.756758201270554,3.9405411905717496,2.22222222,0.7297298501058795,0.22900763,0.10305344,0.1259542,0.22077922,1.2648650735168578,0.27710843,0.69333333,4.232433130614101,3.9859317223776856,0.24650140823641564,"Si-young Park","sa3012194",
"Tae-yang Lee 이태양","Eagles (KBO)",28,66.2,8.640001318359577,1.7550002677917889,4.92307692,1.080000164794947,0.22614841,0.0459364,0.18021201,0.27715356,1.3050001991272278,0.33846154,0.58375635,5.805000885772841,3.729715459442147,2.0752854263306935,"Tae-yang Lee","sa3012211",
"Jong-hun Park 박종훈","Wyverns (KBO)",27,144,6.25,3.6875,1.69491525,0.75,0.155521,0.09175739,0.06376361,0.27495622,1.5,0.31590414,0.73986805,3.875,4.564159848954943,-0.6891598489549429,"Jong-hun Park","sa3012213",
"Chan-kyu Im 임찬규","Twins (KBO)",26,88.2,7.308270886307075,4.6691730662517426,1.56521739,1.0150376230982048,0.18367347,0.11734694,0.06632653,0.24778761,1.466165455586296,0.28793774,0.69918699,4.973684353181204,5.005053797279828,-0.0313694440986243,"Chan-kyu Im","sa3012220",
"Woo-chan Lee 이우찬","Twins (KBO)",26,91,5.736264217189262,6.527473074732608,0.87878788,0.49450553596459157,0.14572864,0.16582915,-0.0201005,0.23780488,1.582417715086693,0.2754717,0.65957447,4.8461542524529975,5.116968298252055,-0.27081404579905755,"Woo-chan Lee","sa3012225",
"Dae-woo Kim 김대우","Lions (KBO)",30,59.2,6.033520195979134,2.4134080783916536,2.5,1.6592180538942618,0.15810277,0.06324111,0.09486166,0.26293103,1.290502930806648,0.27624309,0.66066066,5.128492166582264,5.481447473103195,-0.352955306520931,"Dae-woo Kim","sa3012247",
"Young-sam Yoon 윤영삼","Heroes (KBO)",26,62.2,8.042554497017475,2.010638624254369,4,0.7180852229479888,0.22047244,0.05511811,0.16535433,0.25104603,1.1808512555144703,0.30898876,0.76470588,2.8723408917919553,3.33780050571281,-0.46545961392085466,"Young-sam Yoon","sa3012250",
"Geon-hui Hong 홍건희","Tigers (KBO)",26,81.2,5.730612423351441,3.636734807126876,1.57575758,1.3224490207734094,0.13648294,0.08661417,0.04986877,0.32463768,1.7755102593717071,0.35587189,0.5945122,7.163265529189301,5.328899138989623,1.834366390199678,"Geon-hui Hong","sa3012262",
