Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Geon-tae Kim 김건태","Heroes (KBO)",24,1,5,5.257897375958782,34,4,0,0,0,0,0,63.1,288,71,44,37,9,29,0,6,5,0,28,"Geon-tae Kim","sa3012180",
"Si-young Park 박시영","Giants (KBO)",27,2,3,5.39999721630343,42,2,0,0,0,0,1,61.2,277,64,38,37,6,29,3,2,8,0,57,"Si-young Park","sa3012194",
"Tae-yang Lee 이태양","Eagles (KBO)",25,5,8,4.96737378232974,29,25,0,0,1,0,0,112.1,512,128,66,62,15,62,1,3,2,0,60,"Tae-yang Lee","sa3012211",
"Jong-hun Park 박종훈","Wyverns (KBO)",24,8,13,5.6571428571428575,28,28,0,0,0,0,0,140,650,141,102,88,17,91,0,23,4,0,104,"Jong-hun Park","sa3012213",
"Dae-woo Kim 김대우","Lions (KBO)",27,6,0,5.045454545454546,67,0,0,0,0,1,11,66,295,82,39,37,8,19,1,6,2,0,37,"Dae-woo Kim","sa3012247",
"Geon-hui Hong 홍건희","Tigers (KBO)",23,4,4,4.981551778919316,50,9,0,0,4,3,5,90.1,407,103,53,50,10,41,2,1,8,0,83,"Geon-hui Hong","sa3012262",
"Myung-june Yoon 윤명준","Bears (KBO)",27,4,0,3.9473684210526314,55,0,0,0,2,1,11,57,239,51,25,25,5,17,1,3,4,0,39,"Myung-june Yoon","sa3012289",
"Joon-hyeong Lee 이준형","Twins (KBO)",23,2,6,6.182246076332344,25,13,0,0,0,0,0,71.1,335,84,54,49,4,45,1,4,11,0,35,"Joon-hyeong Lee","sa3012306",
"Yun-dong Kim 김윤동","Tigers (KBO)",23,0,3,5.433962264150943,31,5,0,0,2,1,2,53,242,48,33,32,9,38,0,3,4,0,47,"Yun-dong Kim","sa3012316",
"Seung-won Moon 문승원","Wyverns (KBO)",26,4,4,6.643975740215172,20,12,0,0,0,0,0,63.2,306,86,52,47,12,33,0,3,2,0,49,"Seung-won Moon","sa3012330",
"Min-ho Lee 이민호","Dinos (KBO)",22,9,9,5.510189711017584,45,21,0,0,2,0,3,130.2,603,159,90,80,18,55,0,6,10,0,102,"Min-ho Lee","sa3012347",
"Jae-young Shin 신재영","Heroes (KBO)",26,15,7,3.8952490469081065,30,30,0,0,0,0,0,168.2,718,192,76,73,19,21,0,11,2,1,99,"Jae-young Shin","sa3012350",
"Keum-kang Choi 최금강","Dinos (KBO)",27,11,4,5,52,11,0,0,2,1,4,108,486,123,65,60,13,36,0,8,6,2,84,"Keum-kang Choi","sa3012354",
"Jin-hyung Park 박진형","Giants (KBO)",22,6,2,5.806451612903226,39,14,0,0,0,1,3,93,438,101,65,60,9,54,0,13,6,1,78,"Jin-hyung Park","sa3012378",
"Jun-pyo Park 박준표","Tigers (KBO)",24,4,0,6.2709638835760035,46,2,0,0,0,2,5,51.2,238,60,39,36,4,22,3,8,2,0,33,"Jun-pyo Park","sa3012391",
"Sung-min Lee 이성민","Giants (KBO)",26,6,5,7.077666233124695,36,6,0,0,0,0,1,68.2,327,89,59,54,11,42,5,4,1,0,47,"Sung-min Lee","sa3012409",
"Hyun-sik Jang 장현식","Dinos (KBO)",21,1,3,4.480351434729966,37,5,0,0,0,1,1,76.1,331,68,40,38,5,43,0,2,13,0,59,"Hyun-sik Jang","sa3012411",
"Young-pyo Ko 고영표","Wiz (KBO)",24,2,4,5.591719131762675,53,0,0,0,0,3,5,56.1,260,65,38,35,6,19,0,10,0,1,62,"Young-pyo Ko","sa3012418",
"Jae-min Shim 심재민","Wiz (KBO)",22,2,3,5.4662608668911625,59,0,0,0,0,1,7,54.1,255,75,36,33,4,24,0,5,1,0,30,"Jae-min Shim","sa3012426",
"Se-woong Park 박세웅","Giants (KBO)",20,7,12,5.762589928057554,27,27,0,0,0,0,0,139,627,160,97,89,17,62,0,6,9,0,133,"Se-woong Park","sa3012427",
"Sang-baek Eom 엄상백","Wiz (KBO)",19,1,5,6.750003277173333,52,6,0,0,1,1,8,73.1,345,93,61,55,8,40,1,4,5,0,57,"Sang-baek Eom","sa3012505",
"Sung-gon Jung 정성곤","Wiz (KBO)",19,0,7,5.834173985713625,28,9,0,0,0,0,0,66.1,304,72,52,43,4,33,1,6,3,2,46,"Sung-gon Jung","sa3012507",
"Kwon Ju 주권","Wiz (KBO)",21,6,8,5.104477611940299,28,26,1,1,0,0,0,134,594,162,80,76,14,44,0,5,2,1,63,"Kwon Ju","sa3012508",
"Won-tae Choi 최원태","Heroes (KBO)",19,2,3,7.229508196721311,17,11,0,0,0,0,0,61,293,89,51,49,6,23,0,6,4,0,42,"Won-tae Choi","sa3012525",
"Ju-hyun Park 박주현","Heroes (KBO)",20,7,5,6.352941176470588,30,23,0,0,0,0,0,119,538,153,89,84,19,37,0,8,5,1,71,"Ju-hyun Park","sa3012528",
"Chang-mo Koo 구창모","Dinos (KBO)",19,4,1,4.1941725825924125,39,9,0,0,0,0,1,68.2,296,61,32,32,9,37,0,2,9,2,67,"Chang-mo Koo","sa3012564",
"Ju-han Kim 김주한","Wyverns (KBO)",23,3,1,4.2471932867635696,39,1,0,0,1,0,2,59.1,254,62,28,28,6,14,0,4,3,1,50,"Ju-han Kim","sa3012615",
"Kwang-soo Kim 김광수","Tigers (KBO)",35,2,6,5.159238802696521,54,0,0,0,7,4,14,52.1,241,67,31,30,5,22,1,0,2,0,39,"Kwang-soo Kim","sa3012749",
"Byung-yong Chei 채병용","Wyverns (KBO)",34,6,3,4.30278701359667,68,0,0,0,2,1,9,83.2,345,77,43,40,9,29,1,3,2,0,67,"Byung-yong Chei","sa3012836",
"Hyuk Kwon 권혁","Eagles (KBO)",32,6,2,3.8706308161817278,66,0,0,0,3,3,13,95.1,418,93,45,41,5,42,5,7,2,1,77,"Hyuk Kwon","sa3012872",
"Jung-kil Ma 마정길","Heroes (KBO)",37,6,1,4.099474392898723,61,0,0,0,0,0,12,63.2,282,61,33,29,10,34,0,4,1,0,52,"Jung-kil Ma","sa3012899",
"Kil-hyoun Yun 윤길현","Giants (KBO)",32,7,7,6,62,0,0,0,2,8,16,60,275,75,42,40,8,22,2,2,3,1,50,"Kil-hyoun Yun","sa3012909",
"Kyung-eun Noh 노경은","Giants (KBO)",32,3,12,6.8450678481263205,22,20,0,0,0,1,0,94.2,454,128,79,72,13,48,0,5,10,0,52,"Kyung-eun Noh","sa3012918",
"Kyu-jin Yun 윤규진","Eagles (KBO)",31,7,7,6.817298383898771,41,16,0,0,1,0,3,100.1,472,125,78,76,19,54,3,8,4,0,74,"Kyu-jin Yun","sa3012958",
"Eun-beom Song 송은범","Eagles (KBO)",32,2,11,6.418032786885246,30,27,0,0,0,0,1,122,562,159,95,87,13,49,1,5,11,0,85,"Eun-beom Song","sa3012960",
"Soo-chang Shim 심수창","Eagles (KBO)",35,5,5,5.955899860671138,66,10,0,0,2,0,6,113.1,529,138,86,75,14,58,2,4,6,0,76,"Soo-chang Shim","sa3012973",
"Ju-won Oh 오주원","Heroes (KBO)",31,3,2,4.411764705882353,55,0,0,0,2,0,7,51,220,50,25,25,3,17,0,4,0,0,40,"Ju-won Oh","sa3012989",
"Sung-hwan Yun 윤성환","Lions (KBO)",34,11,10,4.35,28,28,1,0,0,0,0,180,767,202,95,87,25,41,0,13,6,1,85,"Sung-hwan Yun","sa3012993",
"Chang-sik Song 송창식","Eagles (KBO)",31,8,5,4.976107401004736,66,1,0,0,0,0,8,97.2,437,97,61,54,10,45,0,10,7,0,77,"Chang-sik Song","sa3013017",
"Woo-ram Jung 정우람","Eagles (KBO)",31,8,5,3.3333333333333335,61,0,0,0,16,7,1,81,331,64,33,30,7,26,6,4,5,1,85,"Woo-ram Jung","sa3013029",
"Jung-bae Park 박정배","Wyverns (KBO)",34,2,3,5.399996677523781,49,0,0,0,2,2,11,51.2,223,55,34,31,6,17,1,3,7,0,26,"Jung-bae Park","sa3013038",
"Yu-soo Jun 전유수","Wyverns (KBO)",29,2,4,5.13497232950382,46,0,0,0,0,2,3,54.1,255,67,38,31,6,29,4,0,1,0,45,"Yu-soo Jun","sa3013048",
"Bo-geun Lee 이보근","Heroes (KBO)",30,5,7,4.453605795379279,67,0,0,0,0,2,25,64.2,290,69,36,32,3,27,1,6,5,0,56,"Bo-geun Lee","sa3013049",
"Hoon Yang 양훈","Heroes (KBO)",30,1,6,8.278297715954762,20,13,0,0,0,0,0,70.2,348,119,71,65,10,27,0,1,1,0,24,"Hoon Yang","sa3013081",
"Jin-sung Kim 김진성","Dinos (KBO)",31,6,8,4.482215331036553,69,0,0,0,1,5,14,84.1,347,79,44,42,15,16,0,2,8,1,100,"Jin-sung Kim","sa3013091",
"Se-hyun Kim 김세현","Heroes (KBO)",28,2,0,2.5989318067029488,62,0,0,0,36,8,0,62.1,254,66,19,18,2,7,0,0,4,0,50,"Se-hyun Kim","sa3013107",
"Won-sam Jang 장원삼","Lions (KBO)",33,5,8,7.008513823787398,26,13,0,0,0,1,2,78.1,366,114,69,61,16,23,1,2,2,0,53,"Won-sam Jang","sa3013108",
"Sang-su Kim 김상수","Heroes (KBO)",28,6,5,4.621621621621622,67,0,0,0,0,6,21,74,331,77,40,38,6,34,2,1,2,0,76,"Sang-su Kim","sa3013115",
"Ki-tae Kim 김기태","Lions (KBO)",29,4,4,7.08,17,15,0,0,0,0,0,75,343,94,61,59,20,22,0,10,2,0,34,"Ki-tae Kim","sa3013119",
"Hae-soo Jin 진해수","Twins (KBO)",30,0,4,4.666666666666667,75,0,0,0,1,2,17,54,254,57,30,28,5,37,4,2,1,0,54,"Hae-soo Jin","sa3013133",
"Jung-hyun Baek 백정현","Lions (KBO)",28,6,3,5.7669873010645665,70,4,0,0,0,0,9,68.2,306,73,44,44,9,30,0,2,4,0,77,"Jung-hyun Baek","sa3013166",
"Ya-gob Jin 진야곱","Bears (KBO)",27,5,2,4.935483870967742,55,2,0,0,1,0,4,62,294,68,38,34,8,40,0,1,4,0,56,"Ya-gob Jin","sa3013204",
"Chang-min Lim 임창민","Dinos (KBO)",30,1,3,2.5714285714285716,65,0,0,0,26,3,6,70,302,61,22,20,5,30,0,5,8,1,91,"Chang-min Lim","sa3013206",
"Hee-kwan Yoo 유희관","Bears (KBO)",30,15,6,4.4111229629040345,30,29,0,0,0,0,0,185.2,809,212,95,91,22,58,0,6,5,0,102,"Hee-kwan Yoo","sa3013257",
"In-wook Jung 정인욱","Lions (KBO)",25,4,7,6.8108108108108105,27,23,0,0,0,0,0,111,533,138,92,84,19,62,0,8,7,0,70,"In-wook Jung","sa3013272",
"Jun-heok Huh 허준혁","Bears (KBO)",25,4,7,5.641793293315435,28,15,0,0,0,0,0,89.1,410,106,61,56,17,39,0,7,2,0,56,"Jun-heok Huh","sa3013281",
"Min-je Jang 장민재","Eagles (KBO)",26,6,6,4.675990707882987,48,13,0,0,0,0,1,119.1,542,133,66,62,15,67,0,4,3,1,92,"Min-je Jang","sa3013300",
"Young-pil Choi 최영필","Tigers (KBO)",42,4,3,3.61046711814521,54,3,0,0,2,1,10,57.1,249,74,26,23,6,8,0,3,5,0,54,"Young-pil Choi","sa3013461",
"Jung-jin Park 박정진","Eagles (KBO)",40,4,4,5.571428571428571,77,1,0,0,0,1,6,84,374,96,58,52,11,33,2,2,9,0,85,"Jung-jin Park","sa3013524",
"Travis Banwart 밴와트","Wiz (KBO)",30,6,13,5.948004750305845,28,27,0,0,0,0,0,134.2,614,172,103,89,21,49,0,4,6,0,92,"Travis Banwart","sa389775",
"Scott McGregor 맥그레거","Heroes (KBO)",29,6,3,5.2,14,14,0,0,0,0,0,90,385,108,56,52,13,20,0,2,3,1,61,"Scott McGregor","sa455250",
"Pilljoon Jang 장필준","Lions (KBO)",28,4,6,5.125,56,1,0,0,4,3,9,72,317,82,42,41,9,26,0,5,4,0,57,"Pilljoon Jang","sa488314",
"Jae Yun Kim 김재윤","Wiz (KBO)",25,8,1,4.969328060810148,52,0,0,0,14,3,1,54.1,235,61,31,30,6,15,0,1,3,0,73,"Jae Yun Kim","sa503670",
"Josh Lowey 로위","Wiz (KBO)",31,3,6,6.3,14,13,0,0,0,0,0,60,295,74,46,42,6,39,0,5,8,1,68,"Josh Lowey","sa560990",
