"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","ev50","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Akin, Keegan","669211","70","17.9",38.6,"109.7","91.4","81.8","95.1","86.9","410","192","398","35",50,"6",8.6,5.2
"Nova, Iván","467100","70","6",28.6,"112.8","90.2","79.7","94.9","86.6","462","146","406","29",41.4,"7",10,8
"Garcia, Bryan","650530","70","15.6",27.1,"112","86.4","73.3","92.6","81.5","380","146",,"26",37.1,"3",4.3,3.2
"Farmer, Buck","571656","70","7",30,"112.9","90.2","80","97","84.8","429","147","405","29",41.4,"6",8.6,6.7
"Benjamin, Wes","605138","70","16.6",30,"105.8","90.6","81.8","91.3","90.3","412","182","404","31",44.3,"5",7.1,5.1
"Hughes, Jared","453172","69","2.4",20.3,"113.3","84.6","71.4","92.9","81.7","435","114","413","23",33.3,"5",7.2,4.6
"Toussaint, Touki","657053","69","13.2",37.7,"112.4","89.2","77","95.9","83.8","435","170","414","27",39.1,"9",13,7.5
"Graterol, Brusdar","660813","69","-0.6",27.5,"109.1","88.8","80","90.3","88.9","409","112","409","23",33.3,"2",2.9,2.3
"Curtiss, John","595928","69","15.5",33.3,"111.7","92","83.4","93.7","90.2","437","181","415","29",42,"5",7.2,5.1
"Brasier, Ryan","518489","69","15.8",44.9,"110","91.1","81.5","92.3","90.3","457","196","430","31",44.9,"5",7.2,4.5
"Foster, Matt","641582","69","17.8",44.9,"109.4","87.2","75.5","92","81.8","414","190","388","27",39.1,"8",11.6,7.3
"Mayers, Mike","594577","68","20.1",32.4,"109.3","89","79.3","92","88","394","189","391","26",38.2,"4",5.9,3.3
"Jiménez, Joe","641729","68","17.2",38.2,"110","92.1","83.1","96.5","87","427","203","398","34",50,"7",10.3,6.9
"Cessa, Luis","570666","68","13.5",35.3,"110.1","88.9","77.9","93","86.6","433","161","389","29",42.6,"3",4.4,3.2
"Clippard, Tyler","461325","68","23.1",39.7,"107.8","86.5","76.7","90.9","80.4","427","203","404","19",27.9,"6",8.8,6.1
"Hunter, Tommy","488984","68","13.3",35.3,"112.1","90.6","79.3","95.5","87.7","425","159","424","31",45.6,"6",8.8,5.9
"Vincent, Nick","543883","68","15",38.2,"108.4","90.5","79.3","93.3","86.8","441","198","390","32",47.1,"9",13.2,9.8
"Ynoa, Huascar","660623","68","3.6",33.8,"109","87.8","77.4","92.8","84.2","410","140","399","26",38.2,"4",5.9,4
"Yardley, Eric","642233","67","3.9",22.4,"109.8","88.5","77.5","93.6","87.6","424","110","422","26",38.8,"3",4.5,3.1
"Loup, Aaron","571901","66","11",34.8,"110.8","86.9","74.8","90.6","83.7","459","161","406","22",33.3,"6",9.1,6.3
"Loáisiga, Jonathan","642528","66","3.6",31.8,"108.3","84.6","72.8","90","79.8","422","138","417","18",27.3,"4",6.1,4
"Bard, Daniel","453268","66","10.5",31.8,"111.2","90.1","80.2","92.6","91.1","417","158","395","31",47,"5",7.6,4.7
"Finnegan, Kyle","640448","66","6.2",33.3,"107.2","87.8","77.9","91.6","86.9","421","146","416","19",28.8,"3",4.5,2.8
"Petit, Yusmeiro","433589","66","18.5",25.8,"109.4","87.5","76.7","92.9","82.5","426","188","413","22",33.3,"7",10.6,8
"Matzek, Tyler","554431","66","10.7",27.3,"108.3","86.7","76.7","89.7","84.1","412","160","412","17",25.8,"2",3,1.7
"Cole, A.J.","595918","66","22.3",22.7,"110.2","86.7","76.8","91.5","81.6","404","166","378","18",27.3,"2",3,2.1
"Samardzija, Jeff","502188","65","29.3",33.8,"110.9","89.3","79.7","93.4","84.2","458","211","399","22",33.8,"7",10.8,9.1
"Workman, Brandon","519443","65","3.2",32.3,"111.1","90.1","78.8","95.4","85.5","409","160","394","32",49.2,"8",12.3,7.9
"Hernández, Elieser","622694","65","16.6",33.8,"113","91.8","83.2","93.4","91.2","410","188","390","25",38.5,"5",7.7,4.7
"Guerra, Junior","448855","65","8.5",27.7,"111.3","86.4","74.9","91.7","82.7","422","140","422","18",27.7,"3",4.6,2.9
"Woodford, Jake","663765","64","12.2",21.9,"110.3","89.9","78.8","94.2","87.1","435","164","404","26",40.6,"9",14.1,10.6
"Colomé, Alex","517008","64","4",29.7,"109.5","87.4","76.2","95.5","84.2","375","133",,"21",32.8,"2",3.1,2.2
"Sulser, Cole","642121","64","17.3",32.8,"107.3","86.9","76.6","92.4","81.8","413","163","412","20",31.3,"3",4.7,3
"Springs, Jeffrey","605488","63","15.2",41.3,"116.3","86.5","73.7","94.7","78","415","181","400","23",36.5,"8",12.7,8.1
"Baragar, Caleb","670056","63","29.1",27,"111.1","90.1","81.3","92.5","85.6","434","218","392","22",34.9,"5",7.9,5.7
"Castro, Miguel","612434","63","5.5",30.2,"109.3","91","81.2","92.2","90","423","147","395","29",46,"3",4.8,2.6
"Neris, Héctor","593576","63","13.9",34.9,"107.7","89.3","79.8","90.4","89.2","378","148",,"25",39.7,"4",6.3,3.9
"Waguespack, Jacob","621097","63","12.3",33.3,"111.6","87.3","77.5","91.1","83.8","404","166","393","16",25.4,"3",4.8,3.3
"Peralta, Freddy","642547","63","21.9",34.9,"112.5","86.9","75.5","93.8","82.1","425","178","410","20",31.7,"5",7.9,4
"Wendelken, J.B.","605525","63","14.7",23.8,"108.1","86","74.4","90.3","82.6","428","152","408","20",31.7,"3",4.8,2.8
"Soria, Joakim","465657","62","22.8",32.3,"107.7","88","78.4","91.5","86.1","388","201","388","21",33.9,"2",3.2,2.1
"Rondón, Héctor","444468","62","10.6",43.5,"112.1","91.5","81.7","96","86.4","425","194","389","27",43.5,"9",14.5,9.3
"Fairbanks, Pete","664126","62","13.6",30.6,"112.8","89.8","80.7","91.8","88.9","395","146","373","27",43.5,"3",4.8,2.6
"Rogers, Taylor","573124","62","8.6",32.3,"111.7","89.5","78.9","92.7","86.9","406","159","402","26",41.9,"6",9.7,6.6
"Kay, Anthony","641743","62","15.4",35.5,"111.8","88.7","77.4","93.2","82.7","429","188","408","23",37.1,"5",8.1,5.1
"López, Yoan","661255","62","8.8",24.2,"110.9","90.5","80.8","93.5","88.5","428","158","418","28",45.2,"5",8.1,5.7
"González, Chi Chi","592346","62","17",35.5,"111.6","92.1","82.5","93.6","93.2","446","180","428","29",46.8,"3",4.8,3.3
"Ramirez, Noé","598287","61","14.9",27.9,"109.3","87.3","75.3","92.9","82.2","455","158","449","24",39.3,"3",4.9,3.5
"Suero, Wander","593833","61","17.4",34.4,"108.8","88.6","78.9","90.9","86.5","407","176","381","17",27.9,"5",8.2,4.9
"Webb, Tyler","643778","61","15.4",34.4,"113.1","85.7","74.2","90.8","82.7","449","169","442","22",36.1,"2",3.3,2.3
"Cody, Kyle","621129","61","11.7",24.6,"111.9","88.9","79.2","93.5","87","455","150","455","21",34.4,"2",3.3,2.2
"Nelson, Nick","656793","61","4.6",36.1,"109.3","88","77.8","91","86.1","412","136","401","20",32.8,"6",9.8,6.7
"Smyly, Drew","592767","60","11.4",41.7,"114.6","90.6","81.2","92","89.6","414","182","401","27",45,"8",13.3,7.2
"Green, Chad","643338","60","15.4",28.3,"110.6","87.7","78.2","91.8","83.4","421","168","385","16",26.7,"5",8.3,5
"Hembree, Heath","592390","60","17",40,"111.7","89.9","79.4","95.2","80","425","213","402","23",38.3,"12",20,13.3
"Font, Wilmer","521655","60","16.5",33.3,"112.1","90.2","79.1","94.4","88.8","425","173","409","27",45,"4",6.7,4.7
"Hartlieb, Geoff","664129","60","1.8",25,"107.6","88.7","79.3","89.7","88.9","405","116","337","19",31.7,"2",3.3,2
"Detwiler, Ross","446321","60","8.8",25,"114","88.5","76.2","95.5","85.1","428","120","417","28",46.7,"2",3.3,2.5
"Fry, Paul","643316","59","3.4",23.7,"108","88.6","78.5","93.9","87.9","391","125","359","20",33.9,"3",5.1,3.1
"Claudio, Alex","592222","59","6.9",30.5,"104.3","81.7","69","88.7","77.4","383","149","368","15",25.4,"2",3.4,2.5
"Wittgren, Nick","621295","59","14.2",42.4,"108.6","89.3","79.3","93.7","81.9","430","196","409","22",37.3,"6",10.2,6.1
"Cishek, Steve","518553","59","18.6",37.3,"110.9","89.2","77.9","92.2","85.1","454","205","410","24",40.7,"7",11.9,7.5
"Alcala, Jorge","660896","59","17.5",35.6,"106.2","86.7","77.2","91.9","81.7","422","165","398","19",32.2,"3",5.1,3.2
"Strahm, Matt","621381","59","13.8",33.9,"115.8","86.3","74.5","94.5","80","408","159","385","20",33.9,"3",5.1,3.6
"Cahill, Trevor","502239","59","19.6",33.9,"110.7","87.5","76","93.3","82.3","421","170","412","21",35.6,"6",10.2,5.7
"Turley, Nik","543867","58","18.7",27.6,"110.3","89.1","79.7","93.4","83.4","406","179","406","20",34.5,"3",5.2,3.3
"Funkhouser, Kyle","608335","58","8.9",39.7,"115.5","90.3","79.9","93","88.8","433","163","409","23",39.7,"3",5.2,3.7
"Taylor, Blake","642130","58","8.8",24.1,"107.7","83","71.7","88.9","79.6","395","136","354","13",22.4,"3",5.2,3.4
"Heuer, Codi","676051","58","7.4",25.9,"111.8","88.1","75.9","93.6","85.6","415","141",,"24",41.4,"3",5.2,3.3
"Scrubb, Andre","668687","58","10",32.8,"104.1","87.3","78.7","89.8","85.3","403","160","403","13",22.4,"2",3.4,2
"Paredes, Enoli","660600","58","13.1",37.9,"110.6","89.4","78.2","91.7","87.7","401","166","399","22",37.9,"3",5.2,3.3
"Jeffress, Jeremy","502026","57","2.9",29.8,"106","89.9","79.6","94","87.6","391","143","366","26",45.6,"2",3.5,2.3
"Hale, David","571735","57","5",42.1,"109.6","88.6","77.4","93.5","85.9","425","154","419","22",38.6,"4",7,5.3
"Jansen, Kenley","445276","57","22.2",33.3,"108.2","82.7","73.7","86","79.3","444","181","430","8",14,"2",3.5,2
"Thorpe, Lewis","626929","57","18.2",43.9,"107.2","86.3","74.6","90.8","85.1","418","183","403","19",33.3,"7",12.3,9.1
"Trivino, Lou","642152","57","15.2",29.8,"111.7","87.7","75.9","94.9","79.6","417","164","407","21",36.8,"6",10.5,6.5
"Newsome, Ljay","664714","57","17",28.1,"108.1","87.7","76.5","94.8","84.7","423","158","399","23",40.4,"4",7,5.9
"Staumont, Josh","622251","56","23",35.7,"112.1","94.4","87.7","94.7","98.8","448","205","412","28",50,"3",5.4,2.7
"Newberry, Jake","623470","56","13.6",41.1,"113","88.9","78.7","93.6","83.6","458","178","423","25",44.6,"3",5.4,3.2
"Neverauskas, Dovydas","596720","56","12.3",35.7,"110.3","90.8","81.1","94.1","90.5","442","162","406","27",48.2,"5",8.9,5.6
"Shreve, Chasen","592741","56","14.9",33.9,"110.4","90.8","80.9","94.7","87.5","414","178","402","23",41.1,"3",5.4,2.9
"Lockett, Walker","621141","56","13.5",32.1,"110.7","86.3","75.5","91.4","83.9","426","152","404","16",28.6,"2",3.6,2.7
"Marshall, Evan","605359","56","6.7",32.1,"107.3","88.3","78","88.9","89.1","378","134","378","19",33.9,"0",0,0
"Givens, Mychal","571710","56","22.8",37.5,"106.5","87.3","77.7","91.9","78.8","428","219","404","17",30.4,"4",7.1,4.3
"Wisler, Matt","605538","56","29.6",25,"112.3","86.3","75.9","90.5","83.9","430","195","413","16",28.6,"2",3.6,1.9
"Paxton, James","572020","56","18.4",37.5,"109.2","90.7","81.6","92.9","89.2","409","201","396","25",44.6,"6",10.7,6.7
"Chavez, Jesse","445926","56","12",37.5,"112.6","86.9","75","92.7","82.3","436","181","406","19",33.9,"8",14.3,10.4
"Osich, Josh","592612","55","3.9",29.1,"107","85.7","72.6","91.9","82.6","434","143","395","21",38.2,"4",7.3,4.7
"Jones, Nate","518858","55","16.2",40,"113","93.5","85.2","95.5","91.2","420","197","398","31",56.4,"6",10.9,7
"Pagán, Emilio","641941","55","24.3",27.3,"108.3","89.2","79.6","92.2","83.5","432","205","397","22",40,"5",9.1,5.7
"Barnes, Matt","598264","55","11.1",32.7,"112.6","91.3","80.9","94.9","89.6","468","159","409","25",45.5,"6",10.9,5.9
"Sims, Lucas","608371","55","18.8",20,"107.4","87.3","76.8","93.6","81","388","148","376","19",34.5,"1",1.8,1
"Kolarek, Adam","592473","55","-0.2",18.2,"105.7","84","72.8","89.1","83","391","109","391","11",20,"0",0,0
"Kinley, Tyler","641755","55","13.3",25.5,"109.6","86.9","77.2","91.4","84.3","424","173","411","16",29.1,"3",5.5,3.1
"Soto, Gregory","642397","54","2",27.8,"111.9","91.3","83.7","91.4","91.2","409","136","378","19",35.2,"3",5.6,3.1
"Iglesias, Raisel","628452","54","15.2",37,"110.3","86.7","76.4","91.8","81.4","408","159","408","15",27.8,"3",5.6,3.3
"Harris, Will","501789","54","10.5",35.2,"111.4","91.2","80.2","97.2","89.3","443","158","409","25",46.3,"5",9.3,6
"Maton, Phil","664208","54","13.2",33.3,"106.6","82.7","69.8","89.5","79.8","372","157","359","15",27.8,"1",1.9,1
"Watson, Tony","453265","54","10.7",31.5,"113.1","84.8","73.3","89.6","82","424","147","401","16",29.6,"5",9.3,6.8
"Underwood Jr., Duane","621249","54","11.9",42.6,"108.5","92","84.2","93.7","89.4","415","207","395","25",46.3,"5",9.3,5.7
"Castillo, Diego","650895","54","4.3",25.9,"103.9","84.4","72.9","91.5","80.3","394","131","385","15",27.8,"3",5.6,3.4
"Zimmer, Kyle","622092","54","9.9",31.5,"113.1","88","77.9","93.6","83.6","399","142",,"16",29.6,"3",5.6,3.3
"Pressly, Ryan","519151","54","10",29.6,"106.2","89.7","80.5","91.5","89.6","392","156","351","23",42.6,"2",3.7,2.2
"Dolis, Rafael","503569","54","9",24.1,"112.9","85.4","74.4","91.5","82.7","410","140","391","15",27.8,"4",7.4,4
"Duffey, Tyler","608648","54","10.4",29.6,"113.5","93.5","85.7","97.6","92","385","147","380","29",53.7,"2",3.7,2.2
"Graveman, Kendall","608665","54","6.6",27.8,"109.9","91.6","83.6","93.5","89.8","389","155","363","21",38.9,"2",3.7,2.6
"Herget, Jimmy","623474","54","21",33.3,"103.9","87.5","78.5","90.9","84","390","182","373","15",27.8,"3",5.6,3.4
"Romo, Sergio","489265","54","21.1",40.7,"106.4","86.6","76.4","92.4","80.3","413","188","386","18",33.3,"3",5.6,3.4
"Gsellman, Robert","607229","53","13.5",35.8,"112.9","88.8","75.7","95.5","84.4","466","181","409","26",49.1,"6",11.3,8.5
"Sadler, Casey","594987","53","12.3",32.1,"107.6","87.3","78.3","89.7","84.5","400","162","386","14",26.4,"2",3.8,2.3
"Altavilla, Dan","656186","53","17.4",39.6,"108.9","91.1","82.3","93.6","87.7","411","198","405","21",39.6,"5",9.4,5.6
"Britton, Zack","502154","53","-6.8",20.8,"108.1","87.4","77.8","91.2","86","366","94",,"17",32.1,"2",3.8,2.6
"Wilson, Justin","458677","53","13.1",28.3,"109.9","84.5","72.7","89.3","82","403","138","403","15",28.3,"3",5.7,3.5
"Keller, Mitch","656605","52","14.3",19.2,"114.6","88.5","76.9","92.4","84.8","448","164","407","22",42.3,"6",11.5,6.9
"Minter, A.J.","621345","52","9.4",34.6,"107.1","84.5","72.9","89.1","82.8","436","138","436","12",23.1,"2",3.8,2.4
"Boxberger, Brad","502202","52","10.3",32.7,"113","88.6","78.4","94","85.3","417","158","406","20",38.5,"4",7.7,5.1
"González, Victor","624647","52","-2.4",19.2,"113.8","86.8","74.4","88.6","86.8","378","102",,"22",42.3,"0",0,0
"Sneed, Cy","605482","52","21",38.5,"107.3","87.7","77.6","91.7","83","423","204","396","18",34.6,"4",7.7,4.8
"Walden, Marcus","519393","52","11.2",42.3,"115.2","94.1","84.5","96.4","91.2","431","182","416","28",53.8,"7",13.5,9.9
"Chatwood, Tyler","543022","52","8.7",44.2,"108.3","90.2","80.3","92.9","85.9","407","187","389","22",42.3,"5",9.6,5.8
"Hendriks, Liam","521230","52","17.2",38.5,"109.2","90.2","81.4","93.3","83.1","426","192","426","17",32.7,"2",3.8,2.2
"Pearson, Nate","663878","52","16.6",26.9,"110.4","88.9","79.7","93","83.5","410","172","397","20",38.5,"4",7.7,4.9
"Smeltzer, Devin","656970","51","17",33.3,"109.5","88.7","76.7","95.8","82.5","419","175","386","23",45.1,"2",3.9,2.8
"Misiewicz, Anthony","664948","51","22.3",39.2,"107","89.5","78.5","90.4","91.6","395","193","393","21",41.2,"1",2,1.2
"Bleier, Richard","542947","51","-4.5",27.5,"108.1","86","73.1","95.1","83","378","88",,"18",35.3,"1",2,1.5
"Hill, Tim","657612","51","0.5",35.3,"107.1","85.1","72.8","94.4","78.8","427","156","387","17",33.3,"3",5.9,3.8
"Beeks, Jalen","656222","51","12.6",31.4,"110.6","86.4","75.6","89.4","84.1","374","147","355","16",31.4,"1",2,1.2
"Howard, Sam","607572","51","24.4",35.3,"111.5","87.7","76","92.8","88.6","442","178","399","18",35.3,"2",3.9,2.2
"Bradley, Archie","605151","51","13.4",39.2,"108","86.7","76.1","94.3","80.8","399","174","372","17",33.3,"5",9.8,6.8
"May, Trevor","543507","51","23.7",43.1,"111.2","91.1","81.8","95.4","87.3","449","204","419","20",39.2,"6",11.8,6.3
"Rodríguez, Richard","593144","51","16.6",23.5,"112","91.8","82.6","94.8","89.9","402","187","393","26",51,"4",7.8,4.3
"Newcomb, Sean","656794","51","15",33.3,"106.1","87.3","77.1","90.8","85.1","445","185","408","17",33.3,"5",9.8,7.1
"Thielbar, Caleb","573204","51","22.4",35.3,"107.2","85.1","75.3","90.6","80.6","394","184",,"13",25.5,"2",3.9,2.4
"Widener, Taylor","642203","51","15.6",29.4,"107.2","86.8","75.6","94.1","81","433","195","393","19",37.3,"5",9.8,5.7
"Schreiber, John","670167","51","18.3",41.2,"109","90.9","80.6","89.5","94","401","188","389","23",45.1,"4",7.8,5.7
"Gerber, Joey","680702","50","11.6",38,"107.1","89.3","80.5","92.2","87.6","392","170","392","18",36,"2",4,3.2
"García, Jarlín","606424","50","12.5",28,"107.7","88.3","78.4","91.3","86.1","385","154",,"18",36,"2",4,2.7
"Hudson, Daniel","543339","50","27.4",36,"112.8","90.8","82.3","93.7","81.5","416","224","386","18",36,"7",14,7.6
"Báez, Pedro","520980","50","22.6",22,"107","86.7","77","91.7","84.2","413","171","406","14",28,"2",4,2.9
"Rea, Colin","607067","50","11",34,"114","89.3","78.4","92.7","87.4","466","173","407","20",40,"3",6,4.8
"Ottavino, Adam","493603","50","8.8",26,"113.9","90.6","79.9","93.2","90.2","417","147","396","25",50,"3",6,3.5
"Morejon, Adrian","670970","50","9.1",44,"110.3","86.7","74.4","94.5","78.7","430","186","396","18",36,"6",12,7.6
"Lail, Brady","621078","50","21",24,"110.9","91","81.2","95.9","84.2","409","195","391","23",46,"4",8,5.6
"Scott, Tanner","656945","50","4.4",28,"105.4","85.1","72.9","88","83.9","386","128","386","15",30,"2",4,2.3
"Guerra, Javy","457915","50","22.1",34,"108.8","91.8","84.2","93.6","90.9","402","210","369","20",40,"4",8,5.7
"Harvey, Matt","518774","50","8.9",44,"112.2","93.5","84.9","97.4","89.5","428","186","396","27",54,"6",12,9.2
"Robles, Hansel","570663","49","15.7",46.9,"110","88.4","76.8","89.3","90.7","409","202","390","19",38.8,"7",14.3,8.8
"Hand, Brad","543272","49","24.2",32.7,"108","87.5","77.8","91.1","81.6","402","219",,"16",32.7,"4",8.2,4.7
"Pérez, Oliver","424144","49","13.4",28.6,"109.2","87.1","76.5","88.6","85.6","395","169",,"13",26.5,"2",4.1,2.8
"Ryan, Kyle","594986","49","9.5",32.7,"111.1","87.7","75.8","93.8","85.1","418","155","378","19",38.8,"4",8.2,6.1
"Guerra, Javy","642770","49","5.3",36.7,"110.9","90.9","81.2","94.8","88","415","138","415","18",36.7,"2",4.1,3
"Hill, Cam","657611","49","18.7",30.6,"108.4","87.8","75.8","92.7","80.9","448","200","410","22",44.9,"5",10.2,6.9
"Kremer, Dean","665152","49","14.5",40.8,"105.6","90.8","83","94.2","87.5","403","209",,"23",46.9,"4",8.2,4.8
"Dugger, Robert","667498","49","22.2",34.7,"109.3","93.1","84.7","94.1","94.6","427","213","397","25",51,"9",18.4,16.1
"Patiño, Luis","672715","49","17.8",28.6,"107.7","87.8","78.8","90.4","85","435","186","410","16",32.7,"3",6.1,3.5
"Ginkel, Kevin","656464","48","19.7",33.3,"108.4","89.9","80.8","94.1","84.6","444","205","412","16",33.3,"3",6.3,3.8
"Zuber, Tyler","676604","48","11",43.8,"114.4","88.9","77.3","96.8","79.9","448","183","416","19",39.6,"4",8.3,4
"Kennedy, Ian","453178","48","19.8",27.1,"112.5","92.5","82.9","97.5","89.2","402","195","388","22",45.8,"7",14.6,10.1
"Barnes, Jacob","606930","48","12.8",41.7,"107.5","90.2","80.6","94","88","400","174","400","23",47.9,"3",6.3,3.8
"Wilson, Bryse","669060","48","11.2",37.5,"116.7","89.7","78.9","95.9","84.7","432","160","395","20",41.7,"6",12.5,8.2
"Phelps, David","475479","48","13.5",35.4,"108.9","85","71.6","94.1","76.3","419","171","403","18",37.5,"7",14.6,8.2
"Selman, Sam","572125","48","21",25,"104.9","85.1","76.7","85.6","83.8","377","177","357","10",20.8,"2",4.2,2.4
"Wick, Rowan","592858","48","16",37.5,"112.7","90.1","80","93.8","87.4","400","175","385","19",39.6,"5",10.4,6.8
"Perdomo, Luis","606131","48","3.8",22.9,"109.8","89","78.9","93.6","86.8","419","126","409","18",37.5,"3",6.3,4.1
"Ponce, Cody","664074","48","21.2",31.3,"108.4","88.7","78.9","95.2","85.5","431","189","394","16",33.3,"7",14.6,10.6
"Raley, Brooks","548384","47","16.1",29.8,"109.7","81.7","68.9","89.1","81.1","439","143","431","10",21.3,"4",8.5,4.8
"Pivetta, Nick","601713","47","20.4",42.6,"110.2","91.3","82.1","94.3","88.2","468","210","402","20",42.6,"5",10.6,7
"Fry, Jace","605240","47","9.2",38.3,"109.4","90.5","80.7","92.9","88.4","405","162","398","21",44.7,"3",6.4,3.6
"Yamamoto, Jordan","657141","47","17.9",48.9,"115.9","93","83.1","95.9","86.9","466","239","413","29",61.7,"10",21.3,14.9
"Covey, Dylan","592229","47","10.8",27.7,"107.2","89.3","79.4","91.5","88.2","393","144","383","19",40.4,"3",6.4,5
"Hernández, Carlos","672578","47","15.3",31.9,"112.8","91.6","81.6","97.4","88.7","439","174","406","22",46.8,"6",12.8,9
"Brice, Austin","592169","47","14.5",31.9,"109.8","90.3","80.5","94.3","90.5","390","175","365","21",44.7,"3",6.4,3.4
"Smith, Riley","642092","47","10.7",27.7,"110.5","87.1","76.8","89.5","85.5","428","140","428","14",29.8,"1",2.1,1.4
"Winkler, Dan","595465","46","15.4",39.1,"110.1","85.5","72.3","91.8","85","413","161","400","15",32.6,"4",8.7,5.3
"Santana, Dennis","642701","46","11.3",47.8,"106.1","85.3","73.1","92","74.1","413","188","392","15",32.6,"4",8.7,5.5
"Kickham, Mike","592464","46","10.2",34.8,"109.7","89.9","79.1","94.5","83.3","445","177","419","17",37,"7",15.2,10
"Coonrod, Sam","656322","46","12.6",28.3,"111.9","87.8","76.9","93","85.7","402","165","389","19",41.3,"3",6.5,4.2
"Montero, Rafael","606160","45","23",44.4,"112","88.2","75.9","95","85","436","210","424","20",44.4,"7",15.6,9.7
"Reyes, Alex","621052","45","21.2",35.6,"109.1","86.3","75.9","92.1","85.2","443","165","443","13",28.9,"4",8.9,4.7
"Tepera, Ryan","572193","45","10.9",44.4,"110.8","90.3","80","93.4","86.2","428","167","393","17",37.8,"2",4.4,2.2
"Ferguson, Caleb","657571","45","9.8",20,"105.4","87.9","78.4","93.6","86.2","402","138","390","15",33.3,"3",6.7,4
"Ramírez, Yohan","670990","44","33.4",31.8,"104.5","86.6","76.6","91.8","83.9","394","218","384","13",29.5,"3",6.8,3.2
"Hart, Kyle","606996","44","18.5",50,"110.6","90.6","78.6","94.5","87.2","459","197","433","20",45.5,"6",13.6,9
"Miley, Wade","489119","44","9",36.4,"106.1","83.3","71.2","88.3","83.5","410","141","410","10",22.7,"1",2.3,1.5
"Martin, Brett","656685","44","16.1",20.5,"105.6","86.9","77","89.4","87","392","139","383","11",25,"2",4.5,3.3
"Cabrera, Génesis","650893","44","14.3",40.9,"108.7","84","70.6","93.1","75.3","420","189","397","14",31.8,"4",9.1,4.2
"Díaz, Edwin","621242","44","11.7",38.6,"106.8","86.6","75.6","91.9","82.6","397","169","369","17",38.6,"3",6.8,2.8
"Rosenthal, Trevor","572096","44","14.4",20.5,"108.7","90.5","81.6","92.4","89.2","441","178","432","18",40.9,"3",6.8,3.3
"Johnson, Pierce","572955","44","21.3",40.9,"106.3","89.1","78.4","93.9","84.5","412","183","408","17",38.6,"3",6.8,3.8
"Alzolay, Adbert","640470","44","9.9",36.4,"109.7","89.2","78.6","95","83.5","393","163","393","17",38.6,"2",4.5,2.3
"Hirano, Yoshihisa","673633","43","9.8",39.5,"107.4","85.9","76.2","90.8","80.6","425","157","419","10",23.3,"2",4.7,3.2
"James, Josh","657624","43","16.4",46.5,"107.1","85.4","73.9","88.9","80.5","437","196","409","13",30.2,"7",16.3,8.4
"McGee, Jake","459429","43","20.8",32.6,"107.3","92.3","83.5","97.7","87.3","422","191","411","21",48.8,"4",9.3,5.1
"Odorizzi, Jake","543606","43","15.5",41.9,"109.8","90.1","79.9","93.5","87.9","440","179","413","17",39.5,"7",16.3,11.7
"Tate, Dillon","622253","43","6.2",32.6,"114.8","87.9","74.6","93","83.5","403","150","381","15",34.9,"3",7,4.7
"Cimber, Adam","643256","42","7.2",21.4,"116","85.8","75.8","90.6","84","430","128","430","9",21.4,"3",7.1,6.1
"Martin, Chris","455119","42","10.6",33.3,"105.5","89.5","79.1","94.6","84.4","406","181","406","18",42.9,"4",9.5,6.1
"Bacus, Dakota","621290","41","8.5",26.8,"108.4","87.3","75.9","91.6","83.8","417","157","417","17",41.5,"1",2.4,1.8
"Oswalt, Corey","621261","41","18.8",34.1,"111","91.1","81","94.3","86.9","458","206","412","20",48.8,"7",17.1,12.7
"Bedrosian, Cam","592135","41","25.7",24.4,"109.2","90.8","82.3","93","95.3","381","198",,"18",43.9,"1",2.4,1.7
"Soroka, Michael","647336","41","3.9",26.8,"107.1","88","77.6","93.4","85.7","411","114",,"14",34.1,"1",2.4,1.8
"Hearn, Taylor","621368","41","23.6",34.1,"111.1","90","81.7","92.9","92","398","202","370","15",36.6,"2",4.9,2.6
"Rasmussen, Drew","656876","41","2.7",34.1,"102.9","86.8","77.5","90.2","84.1","412","133","391","12",29.3,"2",4.9,2.8
"Tropeano, Nick","607374","41","16.8",39,"111.4","92.3","83.5","95.6","88.9","443","190","443","18",43.9,"3",7.3,4.5
"Wood, Alex","622072","41","13.7",39,"108","86.3","77","87.9","85.5","413","188","400","11",26.8,"2",4.9,3.1
"Gott, Trevor","641627","40","28.2",47.5,"109.1","93.7","85.6","95.4","93.3","411","236","390","20",50,"7",17.5,12.3
"Smith, Will","519293","40","22.2",37.5,"110.6","90.2","78.7","94.8","80.2","445","215","405","18",45,"6",15,9.7
"Diekman, Jake","518617","40","6.7",20,"115.9","86","71.8","96.3","81.1","375","131","375","17",42.5,"3",7.5,3.6
"Karinchak, James","675916","40","23.1",40,"109.9","87.7","76.5","91.8","85.2","415","196","415","14",35,"1",2.5,0.9
"Zeuch, T.J.","643615","40","5.8",25,"117.3","89.7","77.5","90.5","90.7","384","112","372","16",40,"1",2.5,2.1
"Mengden, Daniel","596043","40","18.4",22.5,"106","92.4","84.7","93.1","93.5","398","176","377","20",50,"2",5,3.4
"Borucki, Ryan","621366","40","15.5",35,"109.6","88.2","77.6","90.8","86.9","388","177","374","13",32.5,"3",7.5,4.1
"Ramírez, Erasmo","541640","40","16",25,"110.7","91.1","81.8","91.3","92.4","402","163","402","16",40,"3",7.5,5.7
