"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","ev50","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Nelson, Ryne","669194","442","14.3",36.2,"115","91.4","82","94.9","88.6","447","182","401","201",45.5,"33",7.5,5.3
"Suárez, Ranger","624133","439","13",29.2,"112.3","86.3","74.7","90.1","84.9","451","151","407","135",30.8,"24",5.5,3.8
"Peralta, Freddy","642547","437","18",33.6,"117.9","87.9","76.9","92.9","84.5","448","173","399","150",34.3,"40",9.2,5.6
"Lodolo, Nick","666157","437","12.7",30.7,"115","88.8","77.5","93.6","85","429","163","390","178",40.7,"36",8.2,5.7
"Anderson, Tyler","542881","435","21",41.6,"116.1","88","76.5","92.9","81.4","447","199","407","159",36.6,"48",11,8
"Lorenzen, Michael","547179","434","15.3",36.6,"117.2","89.3","78.8","92.7","87","454","175","403","170",39.2,"38",8.8,6.3
"Giolito, Lucas","608337","433","16.7",38.3,"113.7","90.3","79.6","93.7","87.9","468","176","399","178",41.1,"39",9,6.4
"Flaherty, Jack","656427","429","16.2",37.5,"113.8","89.7","78.7","93.5","85.3","440","178","398","188",43.8,"44",10.3,6.5
"Cease, Dylan","656302","429","16.6",36.4,"112.9","88.9","78.2","92.4","85.9","435","178","386","161",37.5,"37",8.6,5.1
"Vásquez, Randy","681190","428","17.4",34.1,"118.4","89.2","78.1","93.5","86.8","445","174","400","168",39.3,"47",11,8.3
"Leiter, Jack","683004","426","16.1",33.8,"112.3","90.5","80.1","93.4","89.1","479","176","394","187",43.9,"46",10.8,7.1
"Gore, MacKenzie","669022","426","16",35.7,"113.1","90.4","79.8","93.3","88.1","429","183","390","188",44.1,"45",10.6,6.6
"Lugo, Seth","607625","425","14.2",34.8,"115.6","90.7","80.3","95.1","87","458","180","405","192",45.2,"47",11.1,7.7
"Imanaga, Shota","684007","423","21.7",33.8,"113.2","90.7","80.6","94.7","86.9","435","198","396","184",43.5,"49",11.6,8.6
"Yamamoto, Yoshinobu","808967","421","7.7",28,"117.6","88.3","76.2","92","86.6","425","137","399","167",39.7,"24",5.7,3.5
"Bradley, Taj","671737","418","12",31.8,"113","89.2","78.1","93.2","86.5","432","161","399","162",39.9,"30",7.2,5
"Rasmussen, Drew","656876","416","10.1",29.6,"115.6","90.6","80.4","93.4","90","414","147","380","180",43.3,"26",6.3,4.4
"Morton, Charlie","450203","413","10.5",33.4,"115.5","91.2","81.5","94.1","88.7","451","165","397","181",43.8,"35",8.5,5.4
"Quintana, Jose","500779","412","13.1",35,"114.1","88.7","77.3","93.1","85.5","444","167","392","172",41.7,"40",9.7,7.2
"Sears, JP","676664","405","21.8",34.1,"113.3","89.4","78.9","93","84.7","470","201","401","159",39.3,"39",9.6,7
"Walker, Taijuan","592836","404","13.4",31.7,"113.2","89.6","79.2","93.9","86.7","452","159","395","167",41.3,"30",7.4,5.6
"Cecconi, Slade","677944","401","13.8",37.2,"114.5","91.7","81.6","95.2","88.9","452","177","394","197",49.1,"49",12.2,9
"Buehler, Walker","621111","400","11.8",35.8,"113.7","87.9","76","92.2","84.9","433","161","395","151",37.8,"38",9.5,6.7
"Cameron, Noah","702070","396","13",32.6,"117.9","87.9","76.2","93.1","84.3","469","163","408","148",37.4,"25",6.3,4.5
"May, Dustin","669160","393","12.5",34.9,"117.8","90.6","79.5","93.8","87.8","455","172","409","175",44.5,"36",9.2,6.2
"Heaney, Andrew","571760","393","14.8",37.4,"115.5","90.4","79.6","93.7","87.8","442","177","403","173",44,"40",10.2,7.6
"Falter, Bailey","663559","390","18.3",32.1,"114.7","90.5","79.8","94.5","87.6","466","178","403","176",45.1,"37",9.5,7.1
"Smith, Shane","681343","390","13.6",35.4,"116.3","90.4","79.5","93.3","87.3","438","173","403","180",46.2,"27",6.9,4.5
"Quantrill, Cal","615698","388","16.9",39.2,"113.7","90.4","79.7","94.7","85.8","450","192","404","172",44.3,"48",12.4,9.4
"Burke, Sean","680732","386","17.5",38.6,"113.2","89.3","78","94","83.3","446","184","399","162",42,"39",10.1,6.7
"Taillon, Jameson","592791","382","19.3",33.2,"117.4","88.4","77.1","93.5","82.5","436","182","397","148",38.7,"32",8.4,6.4
"Houser, Adrian","605288","380","9.3",30.3,"113.4","90.2","79.2","93.9","88.8","428","145","386","181",47.6,"23",6.1,4.4
"Lord, Brad","695418","379","10.3",34.6,"115.3","88.5","76.2","92.9","86.4","455","151","403","158",41.7,"25",6.6,4.7
"Kochanowicz, Jack","686799","375","6.9",28,"116.6","92.1","81.7","94.1","91.5","463","145","399","186",49.6,"35",9.3,6.8
"Cabrera, Edward","665795","364","9.7",30.5,"116.7","90.2","78.9","93.9","86.9","451","162","389","168",46.2,"31",8.5,5.5
"Junk, Janson","676083","353","14.7",35.1,"116","91.6","81.2","94.6","89.8","438","169","403","167",47.3,"30",8.5,6.7
"Kirby, George","669923","351","11.7",35.3,"113.3","90.6","80.6","92.3","90.3","435","158","398","154",43.9,"30",8.5,5.7
"Wheeler, Zack","554430","349","13.2",36.7,"113.9","87.4","76.5","90.9","85","427","168","384","119",34.1,"25",7.2,4.3
"Kolek, Stephen","663568","346","7.4",32.9,"111.9","91.1","80.3","93.3","89.9","420","148","388","166",48,"21",6.1,4.6
"Horton, Cade","690990","339","14.3",33.3,"116","89.7","79.2","93.1","87.5","426","168","392","140",41.3,"34",10,7.1
"Eovaldi, Nathan","543135","338","9.5",31.4,"111.7","88.6","77.5","92.9","85.9","439","141","392","130",38.5,"25",7.4,5
"Cannon, Jonathan","686563","334","17.3",37.4,"114.9","90.3","79.4","94.7","86.6","450","181","390","151",45.2,"36",10.8,7.8
"Patrick, Chad","694477","331","18.6",40.2,"117.7","89.4","78.5","92.5","87.6","416","185","395","140",42.3,"27",8.2,5.4
"Strider, Spencer","675911","330","14.9",39.7,"114.2","91.2","81.2","94.6","87.7","445","190","399","140",42.4,"36",10.9,7
"Kershaw, Clayton","477132","329","11.4",31.6,"112.7","89.8","78.9","93.8","87.7","431","153","406","141",42.9,"14",4.3,3.2
"Roupp, Landen","694738","326","9.8",36.2,"115.4","88.4","76.8","92.8","84.9","484","157","399","119",36.5,"29",8.9,6.1
"Povich, Cade","700249","326","13",36.5,"112.1","91.2","80.8","96","86.6","458","174","409","153",46.9,"37",11.3,7.6
"Bubic, Kris","663460","318","11.6",32.1,"114.4","87.6","75.4","92.2","84.6","436","149","395","125",39.3,"21",6.6,4.4
"Brown, Ben","676962","315","12.7",36.8,"113.3","92.4","82.8","95.5","90.2","431","170","394","149",47.3,"36",11.4,7.6
"Gusto, Ryan","687473","315","17.2",32.1,"113.8","90.6","80","94.6","87.3","426","179","388","144",45.7,"30",9.5,6.6
"Senga, Kodai","673540","313","12.5",29.7,"114.7","88.9","77.1","93.6","86.1","424","157","400","127",40.6,"25",8,5.2
"Gilbert, Logan","669302","311","14.8",31.8,"112.7","90.8","81","94.2","88.7","443","173","401","131",42.1,"27",8.7,5.2
"Holmes, Grant","656550","308","9.3",36,"115.4","90.1","79.6","93.8","86.5","443","165","414","129",41.9,"31",10.1,6.3
"Civale, Aaron","650644","307","19.2",34.9,"113.1","88.5","77.6","92.5","84.9","418","182","391","120",39.1,"30",9.8,6.9
"Schwellenbach, Spencer","680885","306","8.3",34.3,"112.5","88.8","76.9","93.4","86.1","442","151","409","127",41.5,"23",7.5,5.3
"Wentz, Joey","666214","306","15.9",36.3,"112","90.5","80.6","93.3","88.7","433","179","384","131",42.8,"29",9.5,6.6
"Alexander, Tyler","641302","306","16.4",37.6,"114.3","88.6","77.2","91.5","86.3","432","175","400","122",39.9,"18",5.9,4.3
"Woods Richardson, Simeon","680573","305","20.2",34.8,"115.3","90.1","80.2","94.9","85.8","450","193","399","128",42,"36",11.8,8
"Dollander, Chase","801403","304","12.5",36.5,"114.5","88.7","77.2","93.5","84","451","176","411","123",40.5,"35",11.5,7.9
"McGreevy, Michael","700241","303","9.1",33.3,"115.4","90.5","79.8","94.8","87.2","432","157","406","123",40.6,"26",8.6,6.9
"Mlodzinski, Carmen","669387","299","8.6",34.4,"113.7","90.2","79.9","94.3","87.8","436","147","410","120",40.1,"18",6,4.3
"Lauer, Eric","641778","294","21.7",38.4,"113.7","90.6","81.1","93.1","88.6","405","198","389","124",42.2,"24",8.2,5.7
"Sale, Chris","519242","291","11.9",35.4,"116.7","87","75.2","91.6","82.1","462","167","389","100",34.4,"19",6.5,3.9
"Rogers, Trevor","669432","289","13.1",31.5,"115.2","89.7","77.9","93.9","88.3","451","159","411","140",48.4,"22",7.6,5.2
"Hancock, Emerson","676106","285","13.4",35.4,"112.3","89","77.6","93.2","86.2","434","161","391","121",42.5,"22",7.7,5.7
"Williams, Trevor","592866","285","18.1",39.3,"115.8","90","79.8","92.5","87.4","442","184","390","116",40.7,"24",8.4,6.4
"Vasil, Mike","678024","278","8.6",30.6,"111.1","89.2","78.3","93","87.7","434","146","395","106",38.1,"20",7.2,4.8
"Nola, Aaron","605400","275","12.7",34.9,"109.8","89.4","78.7","94.6","85","422","164","386","119",43.3,"25",9.1,6.2
"Gordon, Colton","676467","274","19.4",39.1,"113.5","89","77.7","93.3","83.9","441","189","390","110",40.1,"33",12,9.1
"Montero, Keider","672456","273","14",36.3,"111.6","89.3","78.7","93.7","84.5","432","174","392","108",39.6,"22",8.1,5.9
"Burrows, Mike","681347","269","13.8",33.1,"113.1","89.2","77.4","93.2","85.8","419","166","393","113",42,"29",10.8,7.2
"Bellozo, Valente","678368","266","22",33.8,"116.5","89.7","78.9","93.9","85.3","468","196","395","110",41.4,"31",11.7,8.9
"Miller, Bryce","682243","265","17.2",34.7,"117","92.7","83","95.2","92.5","459","175","400","130",49.1,"24",9.1,6.4
"Newcomb, Sean","656794","263","9.9",33.5,"113.2","88.9","77.8","92.7","85.9","430","152","390","110",41.8,"15",5.7,3.8
"Spence, Mitch","687765","263","13.1",38,"113.1","90.2","79.5","93.2","88.2","439","169","403","110",41.8,"33",12.5,9.2
"Greene, Hunter","668881","260","20.2",35.8,"115.3","90.4","80","93.2","88.7","457","186","395","117",45,"25",9.6,6
"Ginn, J.T.","669372","256","7.8",26.2,"113.7","88.4","75.4","95.3","84.6","458","141","406","114",44.5,"25",9.8,6.4
"Gordon, Tanner","685299","255","17",42,"112.7","90.1","78.9","93.9","86.1","452","192","412","105",41.2,"29",11.4,8.6
"Scherzer, Max","453286","251","21.5",38.2,"112.5","88.3","77","92.1","83.9","434","207","401","96",38.2,"31",12.4,8.7
"Mahle, Tyler","641816","251","14.4",37.8,"111.5","88.5","77.7","93.6","83.2","422","178","391","93",37.1,"20",8,5.8
"Bivens, Spencer","702352","249","6.7",28.5,"114.7","87.5","75.9","93.1","84.9","413","140","388","94",37.8,"18",7.2,5.4
"Bido, Osvaldo","674370","249","20",32.9,"114.7","90.4","80.1","93.8","85.9","471","195","412","102",41,"29",11.6,8.2
"Vargas, Carlos","672841","247","4.6",25.9,"117.7","88.6","77.9","91.3","87.3","444","132","386","87",35.2,"12",4.9,3.6
"Leahy, Kyle","681517","246","10.4",37.4,"115.2","89","77.1","93.2","86.1","419","160","397","108",43.9,"24",9.8,6.8
"Evans, Logan","688138","246","13.7",36.6,"113.3","90.3","79.6","92.8","88","448","175","391","108",43.9,"27",11,8
"Eflin, Zach","621107","244","11.4",34,"112.3","89.6","78.8","92.9","86.1","467","170","384","99",40.6,"23",9.4,7.4
"Ortiz, Luis L.","682847","243","9.4",32.9,"114.6","91.8","81.2","95.7","88.9","422","160","383","116",47.7,"25",10.3,6.5
"Alexander, Jason","669920","242","10.8",35.1,"113.4","89.8","77.8","94.7","87.1","418","159","379","111",45.9,"20",8.3,6
"Matthews, Zebby","805673","242","16.5",44.2,"113.5","89.2","78.1","92.4","85.6","429","190","389","94",38.8,"24",9.9,6.8
"Lopez, Jacob","682052","241","21.8",39,"110.9","86.9","75.2","92.4","78","448","192","406","80",33.2,"16",6.6,4
"Cantillo, Joey","676282","239","12.1",33.5,"111.7","89.6","78.6","93.2","86.7","421","164","400","100",41.8,"17",7.1,4.5
"Soroka, Michael","647336","238","14.5",27.3,"112","89.3","78.4","94.3","85.5","415","165","381","96",40.3,"16",6.7,4.2
"Casparius, Ben","676508","238","19.5",31.9,"111.6","87.5","77.2","91.1","84.2","430","180","385","76",31.9,"17",7.1,5.1
"Rogers, Tyler","643511","237","-2.8",26.2,"113.7","85.7","73.4","90.7","83.6","401","109","379","78",32.9,"5",2.1,1.7
"Pérez, Eury","691587","237","21.9",31.2,"114.1","90.2","79.6","94","85.5","433","191","392","109",46,"20",8.4,5.5
"Matz, Steven","571927","236","10.8",31.4,"110.9","88.5","76.8","94.6","85.5","435","152","398","96",40.7,"15",6.4,4.9
"Phillips, Tyler","663969","233","5.4",26.2,"115.1","89.1","77.3","92.8","87.2","424","130","405","100",42.9,"12",5.2,3.9
"Herget, Jimmy","623474","232","18.5",34.9,"109.9","88.6","77.8","93.1","84.9","432","181","402","90",38.8,"17",7.3,4.9
"Rutledge, Jackson","671131","230","17.1",31.3,"111","91.2","80.8","94.9","89.4","434","167","394","114",49.6,"23",10,7
"Holton, Tyler","663947","229","10.1",31.4,"112.6","87.8","75.5","92.1","85.8","435","150","398","87",38,"19",8.3,6.2
"Ferrer, Jose A.","678606","227","0.8",27.3,"112.6","89","77.1","90.5","88.3","436","112","399","95",41.9,"11",4.8,3.5
"Canning, Griffin","656288","223","7.8",31.8,"113.8","91.2","81","95","89.4","432","154","377","102",45.7,"21",9.4,6.4
"Blalock, Bradley","687134","222","12.8",36.5,"113.7","91.4","80.7","94.7","87.3","446","183","413","102",45.9,"27",12.2,9.8
"Latz, Jacob","656641","222","17.5",32.4,"119.6","89.8","79","93.3","87.9","431","168","395","95",42.8,"14",6.3,4.3
"Gomber, Austin","596295","220","18.2",38.6,"115.9","88.1","76.2","92.8","82.9","453","196","419","87",39.5,"32",14.5,11.8
"Suter, Brent","608718","218","13.5",33.5,"111.3","85.8","73.6","90.3","82.3","425","167","399","70",32.9,"17",7.8,5.8
"Peralta, Wandy","593974","218","3.7",29.4,"116.2","87.6","75.3","93.5","83.9","412","130","379","79",36.2,"15",6.9,4.8
"Hill, Tim","657612","215","-2.2",21.4,"114.1","90","78.7","93.6","88.4","424","112","395","97",45.1,"17",7.9,6.3
"López, Pablo","641154","215","14.4",39.5,"116.5","88.7","77.8","92.9","84.8","414","172","408","76",35.3,"13",6,4.2
"Hicks, Jordan","663855","215","5.8",31.6,"115.2","90","79","93.6","88.4","423","130","383","98",45.6,"10",4.7,3.2
"Bergert, Ryan","686701","214","20",40.7,"110.9","90","81","92.3","86.3","426","196","400","78",36.4,"15",7,4.6
"Schmidt, Clarke","657376","212","19.6",32.5,"112.5","88.1","77.1","93.3","82.2","433","186","391","75",35.4,"14",6.6,4.4
"Sands, Cole","663485","209","12.5",32.1,"113.2","89.3","78.2","93.7","86.4","418","163","390","87",41.6,"21",10,7.1
"Lynch IV, Daniel","663738","208","10.4",28.4,"116","88.5","76.7","95.7","84.3","447","151","422","90",43.3,"17",8.2,6
"Milner, Hoby","571948","208","6.1",27.4,"115.4","88.3","77.9","93.3","85.1","434","140","410","76",36.5,"18",8.7,6.3
"Dreyer, Jack","676263","207","16.8",30.4,"109.6","90.2","80.9","93.6","87.7","417","166","402","81",39.1,"10",4.8,3.3
"Allard, Kolby","663465","205","17.9",34.1,"115.5","88.1","77.3","92","87.6","431","166","389","74",36.1,"11",5.4,4.2
"Glasnow, Tyler","607192","205","11.5",34.1,"111.9","88.3","77.4","91.4","85.9","407","166","386","78",38,"17",8.3,4.8
"Rocker, Kumar","677958","204","8.3",34.3,"114.1","91.2","79.8","94.8","88.6","456","159","412","97",47.5,"24",11.8,8.4
"Hanifee, Brenan","669724","204","4.1",29.9,"115.6","90.5","79.5","95.6","87.3","406","133","384","91",44.6,"14",6.9,5.4
"Darvish, Yu","506433","203","15.3",32.5,"115","87.3","76.4","93","82.6","423","170","395","67",33,"18",8.9,6.1
"Chivilli, Angel","683409","203","5.6",31.5,"114.3","89.9","78.2","95.4","85.3","445","148","399","87",42.9,"20",9.9,7.3
"Francis, Bowden","670102","201","20.7",34.3,"113.1","91.6","81.1","95.2","89","426","187","386","105",52.2,"25",12.4,8.7
"Bazardo, Eduard","660825","199","14.9",31.7,"114.2","88.5","77.7","92.6","85.8","411","171","389","73",36.7,"18",9,5.8
"Eisert, Brandon","685126","199","12.9",38.7,"111.4","87.7","76.3","92.1","82.7","431","170","386","73",36.7,"18",9,6
"Topa, Justin","623437","197","7.7",35,"114.5","89.3","77.6","93.4","88","396","147","385","88",44.7,"11",5.6,4.1
"Junis, Jakob","596001","197","12.4",30.5,"109.8","87.6","75.7","93.2","82.6","423","158","379","76",38.6,"12",6.1,4.4
"Morejon, Adrian","670970","197","5.2",29.9,"111.5","85.8","73.8","90.5","83.3","426","128","413","60",30.5,"8",4.1,2.8
"King, Michael","650633","196","15.9",34.2,"113","88","75.5","92.6","85.4","437","169","394","76",38.8,"23",11.7,7.8
"Weissert, Greg","669711","195","13.5",35.9,"115.7","89.8","80.1","93.1","87.9","439","166","393","76",39,"15",7.7,5.5
"Meyer, Max","676974","195","8.7",30.3,"112.7","91.9","82","95.1","89.7","429","151","391","94",48.2,"18",9.2,6.3
"Ashcraft, Braxton","677952","195","9.1",30.8,"111.5","88","76.4","92.7","85.1","418","148","389","75",38.5,"9",4.6,3.1
"Varland, Louis","686973","195","5.3",33.3,"112.9","90.2","79.3","94.7","87.9","412","139","393","85",43.6,"18",9.2,6.2
"Ashcraft, Graham","668933","194","4.9",29.9,"112.8","84.9","71.6","90.8","82.7","414","122","384","63",32.5,"8",4.1,2.8
"Kinley, Tyler","641755","193","20.1",34.7,"112.8","87","75.7","91","83.8","450","183","416","58",30.1,"14",7.3,4.6
"Dobbins, Hunter","690928","192","9.5",31.8,"111.3","89.3","77.9","94.3","85.5","436","151","393","80",41.7,"13",6.8,5.1
"King, Bryan","687911","191","14.4",33,"109","88.4","78.1","92","85.7","411","162","387","69",36.1,"11",5.8,4
"De Los Santos, Enyel","660853","191","17.1",38.2,"114","87.6","74.6","91.9","84","450","176","412","77",40.3,"17",8.9,6.1
"Santillan, Tony","663574","191","17.4",35.1,"114.3","91.8","81.4","94.5","91.2","437","175","395","87",45.5,"16",8.4,5.3
"Olson, Reese","681857","190","12",36.8,"112.7","91.5","81.7","93.3","90.6","418","163","395","85",44.7,"14",7.4,4.9
"Rodríguez, Yariel","684320","190","15.8",38.9,"109.3","86.4","74.1","90.7","83.1","415","166","391","68",35.8,"17",8.9,5.8
"Banks, Tanner","621383","190","14.8",40,"112.3","87.8","76.3","91.6","83.3","427","180","395","71",37.4,"15",7.9,5.7
"Buttó, José","676130","190","8.5",29.5,"112.6","90.1","79.5","95.3","85.7","440","153","413","75",39.5,"17",8.9,6
"Anderson, Grant","681982","189","11.9",30.2,"117.9","88.9","77.5","91.8","86.7","428","157","393","72",38.1,"9",4.8,3.1
