"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","ev50","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Richards, Garrett","572070","437","10.6",34.6,"115.5","91.1","80.1","95.5","88.7","435","157","400","209",47.8,"37",8.5,6
"Kikuchi, Yusei","579328","436","7.9",37.2,"115.5","91.9","81.8","95.4","89.3","438","160","406","205",47,"48",11,7.2
"Gonzales, Marco","594835","430","20.6",37.4,"116.5","88.1","76.7","93.5","83.7","463","182","395","159",37,"49",11.4,8.4
"Darvish, Yu","506433","430","16.6",35.1,"113.5","88.2","78.1","92.6","84.6","428","182","397","150",34.9,"38",8.8,5.6
"Bassitt, Chris","605135","428","12.5",32.9,"114.7","87.6","76.7","91.4","85","432","166","400","142",33.2,"28",6.5,4.4
"Means, John","607644","426","20.3",36.9,"115.9","87.9","76.2","93.5","82.3","461","183","398","161",37.8,"43",10.1,7.3
"Keller, Brad","641745","422","7.9",37,"114.1","90","78.7","95","86.1","485","156","413","190",45,"46",10.9,7.5
"Gray, Jon","592351","421","9.5",30.4,"113.9","89","77.8","92.5","86.5","468","158","409","161",38.2,"29",6.9,4.5
"Houser, Adrian","605288","420","1.4",28.1,"112.6","87.1","75.2","91.3","85","459","119","402","151",36,"21",5,3.5
"Skubal, Tarik","669373","417","14.1",35,"115.7","90.5","78.8","94.3","88","454","178","404","188",45.1,"58",13.9,9.1
"Pivetta, Nick","601713","416","16.7",33.2,"116.7","89.7","79.6","93.3","86.9","495","175","402","168",40.4,"34",8.2,5.1
"Lynn, Lance","458681","416","16",31.7,"114.6","87.7","76.6","91","86","451","167","396","145",36,"24",5.8,3.7
"Taillon, Jameson","592791","413","20.9",33.9,"114.5","88.9","78.1","92.8","87","438","185","385","167",40.4,"34",8.2,5.6
"McCullers Jr., Lance","621121","413","5.1",25.9,"117.3","89.8","79.4","91.8","89","441","129","382","168",40.7,"22",5.3,3.2
"Garcia, Luis","677651","413","15.9",34.1,"112.7","88.1","76.6","93.3","83.6","440","173","390","160",38.7,"30",7.3,4.7
"Scherzer, Max","453286","411","19.3",33.6,"113.3","87.9","76.6","92.5","83.8","436","188","403","141",34.3,"33",8,4.8
"Fedde, Erick","607200","409","7.3",31.1,"113.7","89.8","78.5","93.8","87.9","444","147","406","166",40.6,"38",9.3,6.4
"Cease, Dylan","656302","405","18.5",36.8,"115.2","89.2","78.7","92.7","85.9","453","184","387","157",38.8,"40",9.9,5.6
"Allard, Kolby","663465","395","15.2",34.4,"112.9","89.8","79","93.3","86","436","180","405","154",39,"42",10.6,7.9
"Webb, Logan","657277","394","-0.5",27.9,"115","88.1","76.5","92.8","86","418","115","403","153",38.8,"22",5.6,3.7
"Singer, Brady","663903","391","7",32.7,"113.9","88.5","77","92.4","86.4","465","145","405","147",37.6,"22",5.6,3.8
"Mills, Alec","621219","389","7.8",32.6,"111.9","88.3","77.1","92.1","86.2","469","145","409","153",39.3,"19",4.9,3.7
"Smyly, Drew","592767","385","14.9",35.8,"111.6","88.8","77.6","92.6","85.8","453","174","406","150",39,"39",10.1,7.1
"Burnes, Corbin","669203","383","8.4",29.5,"114.2","85.5","73.5","90.2","82.5","437","144","399","117",30.5,"12",3.1,1.8
"Wood, Alex","622072","378","7.1",33.1,"113.3","89.7","79.4","93.7","86.8","458","146","415","153",40.5,"20",5.3,3.4
"Valdez, Framber","664285","378","-5.5",21.4,"119.6","90.8","80.4","95.4","89.3","418","99","378","168",44.4,"22",5.8,3.8
"López, Jorge","605347","377","5.7",35,"117.9","89.7","77.8","95","86.2","457","148","395","164",43.5,"35",9.3,6.3
"Bubic, Kris","663460","376","9.1",34.8,"112.6","88.8","77.3","94.5","85.5","470","156","408","149",39.6,"34",9,6.1
"Wacha, Michael","608379","372","13.3",39.8,"118.6","89.9","78.6","94.2","86.7","453","170","401","160",43,"39",10.5,7.4
"Freeland, Kyle","607536","368","11.4",34.5,"116","88.4","77.5","92.8","85.3","477","159","409","130",35.3,"30",8.2,5.8
"Pérez, Martín","527048","367","10.2",40.1,"112.7","88.6","77.1","92.7","85.2","433","167","397","155",42.2,"34",9.3,6.7
"Civale, Aaron","650644","364","12.1",33.8,"116.7","88.3","76.4","93.5","85.3","447","166","403","143",39.3,"30",8.2,6
"Brubaker, JT","664141","362","12.6",33.4,"115.9","88.9","77.6","94.2","84.6","470","167","406","140",38.7,"32",8.8,6
"Heaney, Andrew","571760","361","18.5",33.8,"113.6","89.3","78.8","93","86.1","434","192","397","141",40.8,"34",9.4,6.1
"Gray, Sonny","543243","361","8.8",31.3,"115.8","86.6","74.9","91.4","83.6","430","148","390","116",32.1,"17",4.7,3
"González, Chi Chi","592346","358","11.7",39.7,"113.6","90.2","79.2","94.1","87","435","174","411","161",45,"32",8.9,7.1
"Cueto, Johnny","456501","358","14.1",35.8,"112","88.6","77.8","92.1","85.7","454","168","416","136",38,"23",6.4,4.7
"Anderson, Ian","666120","357","6.4",29.4,"117.3","88.3","76.3","94.5","84.4","453","144","412","138",38.7,"34",9.5,6.4
"Gutierrez, Vladimir","661269","357","13.7",27.5,"112.6","88.9","77.9","93.1","85.7","444","165","397","138",38.7,"30",8.4,6
"Alzolay, Adbert","640470","352","10.8",33.5,"114.4","89.3","78.3","93.5","85.5","479","160","405","134",38.1,"35",9.9,6.7
"Crowe, Wil","640444","350","13.7",33.4,"112.6","88.8","78","93.9","84.8","444","168","403","130",37.1,"33",9.4,6.3
"Fleming, Josh","676596","349","2.9",30.1,"116.1","87.5","75.8","92.2","84.7","438","130","406","122",35,"23",6.6,5.1
"Pineda, Michael","501381","347","15.3",33.4,"114.7","91.2","80.7","93.6","89.1","434","174","396","162",46.7,"31",8.9,6.8
"Dunning, Dane","641540","347","6.7",31.1,"118.5","89.2","77.9","94.6","86.6","426","139","395","151",43.5,"28",8.1,5.5
"Ureña, José","570632","343","8.2",31.8,"118.8","90.8","79.6","95.4","88.1","433","146","396","164",47.8,"30",8.7,6.6
"Rogers, Trevor","669432","341","12.5",34.9,"116.9","87.7","76","91.3","84.2","430","165","409","125",36.7,"17",5,3.1
"Gilbert, Logan","669302","341","19.2",35.5,"115.3","90.1","79.7","93.4","88","430","192","396","152",44.6,"30",8.8,6
"Espino, Paolo","502179","337","17.4",39.5,"112.2","89.6","78.6","94.3","85.2","455","184","409","146",43.3,"39",11.6,8.6
"Paddack, Chris","663978","337","10.7",34.4,"113.6","90.5","80.6","94.2","87.2","455","168","404","144",42.7,"29",8.6,6.3
"McClanahan, Shane","663556","337","8.5",36.5,"117.3","91.7","80.9","95.8","88.2","438","160","402","154",45.7,"36",10.7,7
"Arrieta, Jake","453562","336","9.1",37.2,"114.3","90.9","80.8","94.6","87.3","465","167","408","149",44.3,"31",9.2,6.6
"Kaprielian, James","621076","333","19",37.2,"116.2","90.1","79.7","93.5","88.8","440","185","403","141",42.3,"31",9.3,6.2
"Alexander, Tyler","641302","332","18",33.4,"117.7","88.4","76.7","92.5","85.6","438","176","401","130",39.2,"28",8.4,6.2
"Gomber, Austin","596295","331","11.8",32.9,"113.2","88","77.2","93.3","83.4","463","168","404","112",33.8,"31",9.4,6.4
"Gallen, Zac","668678","330","12.3",32.4,"111.3","89.2","78.8","93.4","85.7","430","167","403","142",43,"26",7.9,5
"Lauer, Eric","641778","329","18.2",37.1,"115.9","89.8","80.1","92.2","87.5","466","183","404","122",37.1,"27",8.2,5.5
"Kim, Kwang Hyun","547942","329","9.2",32.5,"111.7","88","77.1","92.4","85.8","457","156","405","118",35.9,"23",7,5.1
"Eflin, Zach","621107","324","11.9",33,"116.1","87.9","76.1","91.2","85.7","445","158","399","127",39.2,"22",6.8,5
"Ohtani, Shohei","660271","323","11.7",31.9,"112.7","88.4","76.8","93.7","84.5","430","161","401","129",39.9,"23",7.1,4.3
"Gant, John","607231","322","10.1",32,"111.8","89.9","79.7","92.3","88.6","439","148","418","124",38.5,"18",5.6,3.7
"Keller, Mitch","656605","322","11.5",39.8,"110.2","91.5","82.5","94.9","88.2","428","172","394","153",47.5,"22",6.8,4.7
"Anderson, Brett","474463","321","3",30.8,"112.9","90.9","80","96.9","87.3","430","133","407","151",47,"30",9.3,7.3
"Kershaw, Clayton","477132","319","9.8",31.3,"115.9","88.1","76.2","94.6","84.2","431","147","396","119",37.3,"22",6.9,4.5
"Peralta, Freddy","642547","318","21.4",33.3,"112.1","86.6","75.5","91.4","81.2","456","179","393","101",31.8,"19",6,3.3
"Odorizzi, Jake","543606","313","17.2",31.3,"112.2","89.7","79.3","93.7","85","431","180","387","123",39.3,"29",9.3,6.6
"Urquidy, José","664353","312","20.6",35.3,"111.4","88.6","78.5","93","84","442","187","393","112",35.9,"29",9.3,6.9
"Ross, Joe","605452","309","12.2",34.6,"111.8","87.6","75.8","91.5","84.1","427","166","396","115",37.2,"26",8.4,5.7
"Snell, Blake","605483","308","12.5",39.3,"112.7","89.3","78.3","93.8","84.8","456","179","412","127",41.2,"34",11,6.2
"Peacock, Matt","676840","307","2.7",25.1,"110.9","90.2","79.6","94.9","88.2","453","125","403","141",45.9,"19",6.2,4.9
"Smith, Caleb","592761","306","23.7",35.6,"110.9","86.8","76.1","90.6","81.3","467","197","396","89",29.1,"26",8.5,5.2
"Stripling, Ross","548389","305","17.2",33.4,"119","90","79.3","95.2","85","446","186","405","123",40.3,"31",10.2,7.2
"Rodón, Carlos","607074","304","18.7",29.9,"114.6","89.2","78.5","91.9","88","446","170","404","110",36.2,"20",6.6,3.7
"Hearn, Taylor","621368","303","15.7",37,"110.9","88.5","77.2","91.5","86.3","446","176","405","116",38.3,"24",7.9,5.4
"Akin, Keegan","669211","303","17.8",33.7,"114.4","89.8","78.8","93.8","86.5","431","183","397","130",42.9,"29",9.6,6.8
"Peralta, Wily","503449","301","8.7",30.9,"114","89.1","77.9","93.4","86.8","436","151","396","115",38.2,"22",7.3,5.5
"Maeda, Kenta","628317","300","15",35.7,"113.3","87.7","76.1","92.4","84.4","452","166","403","109",36.3,"19",6.3,4.2
"McKenzie, Triston","663474","298","21.6",36.2,"120.1","90.3","80.4","94.2","86.2","438","193","402","126",42.3,"29",9.7,5.9
"Weathers, Ryan","677960","296","12",34.1,"114","90.3","79.7","94.3","88","445","162","398","128",43.2,"25",8.4,6.2
"Manning, Matt","666159","291","11.8",32,"115.4","91.4","82.1","93.2","91.1","460","162","400","123",42.3,"23",7.9,6
"Suarez, José","660761","288","9.9",31.6,"112.3","87.4","75.6","92.3","84.9","426","155","404","100",35.1,"18",6.3,4.4
"Luzardo, Jesús","666200","287","14.3",35.9,"115.8","89.5","79","93","86.5","442","183","409","112",39,"29",10.1,6.6
"Germán, Domingo","593334","283","14.7",34.3,"114.3","89.4","78.8","93.5","86.6","446","173","386","111",39.2,"22",7.8,5.4
"Williams, Trevor","592866","280","10.8",34.3,"117.1","89.2","78.2","92.8","86.7","481","156","408","106",37.9,"20",7.1,4.9
"Manoah, Alek","666201","276","16.3",32.6,"117.9","86.8","75.5","90.3","85.5","437","171","392","86",31.2,"16",5.8,3.5
"Sheffield, Justus","656954","274","10.2",31.8,"115.8","92.9","82.8","96.7","90.3","434","159","404","129",47.1,"32",11.7,8.3
"Bundy, Dylan","605164","273","14.9",35.5,"116.4","89.2","78.7","93","85.6","446","178","406","105",38.5,"28",10.3,7.1
"Suárez, Ranger","624133","273","4.4",23.8,"115.8","86.7","74.9","91.3","85","396","121","380","85",31.1,"7",2.6,1.7
"López, Pablo","641154","270","9.2",33,"112.1","86.7","74.8","92.5","82.1","427","154","401","90",33.3,"20",7.4,4.8
"Morgan, Eli","669212","270","19.4",40.4,"115.2","89.5","78.7","93.4","84.9","428","201","392","115",42.6,"32",11.9,8.4
"Petit, Yusmeiro","433589","263","19.7",32.7,"111.9","86.5","75.4","92.6","80.8","446","170","406","79",30,"22",8.4,7
"Ober, Bailey","641927","263","19.7",35.7,"111.3","89.1","77.9","92.6","86.1","439","192","385","111",42.2,"25",9.5,6.6
"Velasquez, Vince","592826","262","20.6",37,"115.3","90.8","80.6","94.4","87.3","446","194","403","114",43.5,"32",12.2,7.7
"Jax, Griffin","643377","261","19.8",33,"113.3","90.8","80.1","95.8","84.4","454","208","398","114",43.7,"33",12.6,9.2
"Martinez, Carlos","593372","259","8.4",30.9,"113.6","89.8","78.8","94.1","87.6","453","143","424","110",42.5,"22",8.5,6.1
"Cobb, Alex","502171","259","3",32.4,"112.5","88.9","77.8","91.3","87.3","436","135","411","97",37.5,"11",4.2,2.8
"Stammen, Craig","489334","256","8.1",27.3,"109.4","88.4","78.2","92.1","86.1","433","138","392","92",35.9,"15",5.9,4.2
"Bauer, Trevor","545333","255","19.2",34.1,"115","90.3","80","95.2","84.4","444","189","397","108",42.4,"27",10.6,6.3
"Rogers, Tyler","643511","253","4.6",22.5,"114.7","85.4","72.6","89.7","83.6","419","121","383","81",32,"5",2,1.5
"Wilson, Bryse","669060","253","14.1",34.8,"110.7","89","77.6","93.8","84.6","415","172","393","108",42.7,"25",9.9,7.8
"Megill, Tylor","656731","250","13.7",30.4,"113.3","89.7","79.3","93.9","87.3","451","170","408","105",42,"25",10,6.6
"Crismatt, Nabil","622503","248","10",29,"111.7","88.9","78.7","93.1","85.9","456","151","406","85",34.3,"17",6.9,4.8
"Smith, Riley","642092","246","10",38.6,"112.2","89.3","78.3","92.6","86.7","457","170","408","101",41.1,"18",7.3,6
"Cortes, Nestor","641482","244","23.7",33.2,"114.9","89","78.2","91.9","87.6","422","196","396","88",36.1,"18",7.4,4.8
"Ynoa, Huascar","660623","243","7.7",34.2,"119.2","90.7","79.8","95.1","87.8","431","160","400","106",43.6,"22",9.1,5.9
"Boyd, Matthew","571510","240","17.1",28.7,"112.9","87.8","76.3","92.7","85.3","409","171","389","87",36.3,"19",7.9,5.6
"Hernández, Carlos","672578","239","15.2",33.9,"122.2","89.8","80.4","93","87","447","172","411","94",39.3,"17",7.1,4.7
"Price, David","456034","237","8.3",32.1,"113.5","86.8","74.6","92","84.5","444","142","404","83",35,"12",5.1,3.7
"Bieber, Shane","669456","234","9.6",38,"115.3","89.7","78.7","94.7","85.8","430","162","408","102",43.6,"21",9,5.2
"Javier, Cristian","664299","234","22.5",36.3,"116.1","90.6","80.4","94.5","86.8","453","198","403","101",43.2,"23",9.8,5.4
"Moore, Matt","519043","231","16",35.1,"119.6","89.5","78.7","92.6","87.3","424","171","391","88",38.1,"20",8.7,6
"Sandoval, Patrick","663776","229","6.3",28.8,"112.1","85.4","72.8","91.1","82.7","426","140","399","81",35.4,"14",6.1,3.9
"Patiño, Luis","672715","227","20.6",34.8,"115.5","89.8","79.3","92.8","87.9","430","194","402","92",40.5,"19",8.4,5.7
"Underwood Jr., Duane","621249","224","8.8",36.6,"111.5","89.3","78.5","93.9","85.6","450","163","402","96",42.9,"17",7.6,5.3
"Shaw, Bryan","543766","224","8.4",36.2,"113.2","88.8","78","92.8","86","464","151","391","86",38.4,"16",7.1,4.8
"Kuhl, Chad","641771","223","11.5",32.3,"110.9","88.6","77.8","92.9","84.3","444","159","392","83",37.2,"16",7.2,4.6
"Lynch IV, Daniel","663738","221","14.5",33,"114.5","90.7","79.4","95.7","87.1","457","178","423","98",44.3,"23",10.4,7.4
"Kluber, Corey","446372","221","13.9",34.8,"116.6","86.9","74.6","91.2","83.5","419","161","390","76",34.4,"15",6.8,4.4
"Suter, Brent","608718","219","7.6",30.6,"110.4","85.5","72.7","91.7","81.8","438","141","409","76",34.7,"13",5.9,4.2
"Thompson, Zach","605507","218","13.9",28.4,"117.2","87.6","76.4","91.3","83.7","449","158","402","75",34.4,"15",6.9,4.8
"Hentges, Sam","656529","218","10.9",33.9,"114.2","89.1","77.1","93.4","86.2","460","156","411","93",42.7,"21",9.6,6.6
"Stratton, Chris","608717","217","13.5",34.1,"112.2","89","78.7","92","87.7","445","171","407","80",36.9,"15",6.9,4.5
"Shoemaker, Matt","533167","213","12.2",31.5,"111.5","89.1","78","93","85.8","447","163","411","86",40.4,"21",9.9,7.4
"Cimber, Adam","643256","212","6.4",27.4,"109.8","87.9","76.2","91.8","87.5","399","132","391","81",38.2,"8",3.8,2.8
"Woodford, Jake","663765","210","13.2",31.9,"115.4","90.3","80.3","93.9","88.4","417","166","391","86",41,"12",5.7,4.1
"Rasmussen, Drew","656876","209","8.8",30.1,"114.2","91.4","80.7","94.7","89.8","435","156","400","105",50.2,"12",5.7,3.9
"Martin, Brett","656685","208","5.9",26.4,"113.4","88","77.9","90.6","86.7","422","131","399","70",33.7,"7",3.4,2.7
"Tate, Dillon","622253","208","0.9",25,"121.1","87.6","74.9","92.2","86.3","434","121","405","79",38,"13",6.3,4.5
"Hoffman, Jeff","656546","206","15.4",35.9,"114.4","89","78.1","92.1","86.4","425","175","390","82",39.8,"15",7.3,4.5
"Colomé, Alex","517008","205","4.4",30.2,"117.1","90.6","80.1","95.4","87.1","437","148","394","85",41.5,"18",8.8,6.2
"Zimmermann, Bruce","669145","205","13.7",36.6,"119.3","91","79.8","94.7","88.2","443","171","415","92",44.9,"20",9.8,7
"Flaherty, Jack","656427","205","13.4",38,"113.2","89.8","78.8","93.4","86.5","453","181","396","85",41.5,"19",9.3,5.9
"Alvarez, Jose","501625","204","8.3",29.9,"110.1","86.4","75.2","89.3","85.6","400","134","385","67",32.8,"5",2.5,1.9
"Luetge, Lucas","476595","204","15.2",36.3,"110.1","86.6","75.9","88.6","86.7","409","163","379","64",31.4,"9",4.4,3
"Trivino, Lou","642152","204","9.8",31.4,"115.5","87.4","75.5","90.5","85.7","423","150","405","69",33.8,"16",7.8,5.2
"Widener, Taylor","642203","202","17.8",38.6,"111.9","89.9","79.1","94.2","85.1","483","197","416","91",45,"19",9.4,6
"Santana, Ervin","429722","201","13.8",38.8,"115.5","90.2","79.6","94","87.2","451","190","423","88",43.8,"22",10.9,7.9
"Heuer, Codi","676051","200","12.7",31,"109.4","87.3","75.5","90.7","85.3","410","150","392","73",36.5,"9",4.5,3.2
"Watkins, Spenser","657093","199","17.1",38.2,"115.2","90.7","80.4","94.5","86.6","447","191","401","76",38.2,"22",11.1,8.6
"Kinley, Tyler","641755","199","18",32.7,"112.4","89.2","79.3","93.5","84.3","439","177","402","71",35.7,"13",6.5,4.4
"Fulmer, Michael","605242","199","12.1",33.2,"112.5","86.7","74.4","91.3","84.3","447","149","409","70",35.2,"13",6.5,4.4
"Green, Chad","643338","199","24.9",30.7,"115.6","89.1","77.9","93.6","86.1","453","191","385","87",43.7,"22",11.1,7
"Guerra, Junior","448855","197","11",31.5,"115.2","86.7","74.9","90.7","85.1","457","145","410","70",35.5,"9",4.6,2.9
"Cishek, Steve","518553","197","9.7",28.4,"116.4","84.9","72.1","92.4","81.1","397","143","397","64",32.7,"12",6.1,3.9
"Rodríguez, Richard","593144","197","22.9",31.5,"111","91.5","82.9","94.4","89.2","448","203","412","87",44.2,"18",9.1,7.2
"Whitlock, Garrett","676477","197","7.5",34.5,"111.7","87.7","76","94.1","84","430","147","396","73",37.1,"8",4.1,2.7
"Mayers, Mike","594577","196","16",31.6,"111.8","91","81.4","93.7","89.2","434","177","399","82",41.8,"16",8.2,5.1
"Gray, Josiah","680686","196","22.1",32.1,"110.9","88.3","76.9","94.4","81.3","426","190","396","71",36.2,"24",12.2,7.8
"Loáisiga, Jonathan","642528","195","1.5",20.5,"113.5","84","71.9","90.4","81.6","405","104","384","47",24.1,"6",3.1,2.1
"Oviedo, Johan","670912","194","7.1",35.6,"112.8","87.7","76.1","91.9","84.3","436","152","413","69",35.6,"15",7.7,5.2
"Barria, Jaime","642545","194","14.2",36.6,"115.1","90","79.3","92.3","88.8","436","166","407","81",41.8,"12",6.2,4.8
"Funkhouser, Kyle","608335","194","7.2",25.8,"112.5","87.5","75.4","91.9","85.9","427","133","410","71",36.6,"9",4.6,3
"Chacín, Jhoulys","468504","194","9.9",32,"111.7","86.4","74","93.3","80.4","452","155","400","70",36.1,"11",5.7,4.1
"Weaver, Luke","596133","191","14.5",36.1,"112.2","90.1","80","93.1","86.5","436","184","405","79",41.4,"18",9.4,6.5
"Glasnow, Tyler","607192","190","13",31.1,"113.9","91.5","82.1","95.7","88.2","444","162","403","89",46.8,"17",8.9,5
"Finnegan, Kyle","640448","189","9",29.1,"113.4","88.9","77.3","92.9","86.5","447","148","401","74",39.2,"14",7.4,4.8
"Clase, Emmanuel","661403","189","-0.2",20.1,"109.3","86.4","76","89.8","85.4","427","99","410","56",29.6,"3",1.6,1.1
"Gallegos, Giovanny","606149","189","20.7",34.4,"110.5","89","78.5","93","85","424","188","390","73",38.6,"19",10.1,6.1
"Cessa, Luis","570666","188","8.5",30.3,"118.2","86.9","74.8","91.6","84.8","424","139","392","66",35.1,"12",6.4,4.6
