Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Oscar Gonzalez ","Golden Eagles (NPB)",27,53,201,208,46,36,5,1,4,18,19,4,1,37,2,1,0,10,0,2,0.228855721,"Oscar Gonzalez","20970",
"Trey Cabbage ","Giants (NPB)",28,123,431,476,115,71,26,1,17,50,51,37,3,144,5,2,1,4,5,3,0.266821345,"Trey Cabbage","21078",
"Andre Jackson ","BayStars (NPB)",29,25,42,51,2,1,0,0,1,1,5,3,0,27,0,0,6,0,0,0,0.047619047,"Andre Jackson","21298",
"Jeter Downs ","Hawks (NPB)",26,50,146,168,33,16,10,3,4,21,18,19,0,36,1,2,0,0,4,1,0.226027397,"Jeter Downs","22202",
"Jordan Diaz ","Buffaloes (NPB)",24,50,127,138,29,23,4,0,2,6,6,11,0,31,0,0,0,5,0,0,0.228346456,"Jordan Diaz","22650",
"Yoshi Tsutsugo ","BayStars (NPB)",33,75,224,257,51,19,12,0,20,29,43,33,3,59,0,0,0,7,0,0,0.227678571,"Yoshi Tsutsugo","27459",
"Shogo Akiyama ","Carp (NPB)",37,64,145,157,38,31,6,0,1,12,5,9,0,27,2,0,1,2,0,0,0.262068965,"Shogo Akiyama","27461",
"Dayan Viciedo ","BayStars (NPB)",36,43,81,90,21,15,4,0,2,8,6,6,0,8,2,1,0,3,0,0,0.259259259,"Dayan Viciedo","3917",
"Neftali Soto ","Marines (NPB)",36,102,330,367,76,49,14,0,13,31,44,32,0,98,3,2,0,6,0,0,0.23030303,"Neftali Soto","5663",
"Daiki Asama ","Fighters (NPB)",29,39,92,108,17,13,2,0,2,4,7,14,0,19,0,0,2,1,2,0,0.184782608,"Daiki Asama","sa3062940",
"Shota Hiranuma ","Lions (NPB)",27,60,156,164,34,30,3,1,0,13,11,4,1,32,2,1,1,0,5,0,0.217948717,"Shota Hiranuma","sa3062943",
"Kazunari Ishii ","Fighters (NPB)",31,108,332,364,86,60,17,3,6,41,30,23,1,86,0,1,8,1,3,0,0.259036144,"Kazunari Ishii","sa3062948",
"Takuma Katoh ","Dragons (NPB)",33,47,64,75,15,13,1,0,1,4,6,2,1,17,0,0,9,2,0,0,0.234375,"Takuma Katoh","sa3063011",
"Tomoya Mori ","Buffaloes (NPB)",29,50,161,191,33,24,8,0,1,16,14,26,1,31,3,1,0,0,0,0,0.204968944,"Tomoya Mori","sa3063014",
"Takuya Kinoshita ","Dragons (NPB)",33,38,112,122,27,22,3,0,2,7,8,8,2,20,0,0,2,3,0,0,0.241071428,"Takuya Kinoshita","sa3063015",
"Ginjiro Sumitani ","Lions (NPB)",37,40,81,88,19,15,4,0,0,4,4,3,0,18,1,0,3,3,0,1,0.234567901,"Ginjiro Sumitani","sa3063020",
"Hideto Asamura ","Golden Eagles (NPB)",34,96,331,389,79,56,13,1,9,27,34,51,4,81,6,1,0,11,1,0,0.238670694,"Hideto Asamura","sa3063022",
"Sosuke Genda ","Lions (NPB)",32,104,320,361,67,51,11,5,0,21,20,25,0,60,2,3,11,4,8,5,0.209375,"Sosuke Genda","sa3063023",
"Toshiki Abe ","Golden Eagles (NPB)",35,43,105,129,23,14,5,1,3,11,8,22,0,31,0,1,1,1,1,1,0.219047619,"Toshiki Abe","sa3063024",
"Takeya Nakamura ","Lions (NPB)",41,44,96,110,23,15,5,0,3,3,10,13,2,28,1,0,0,2,0,0,0.239583333,"Takeya Nakamura","sa3063032",
"Manaya Nishikawa ","Lions (NPB)",26,124,507,553,134,95,26,3,10,64,38,32,1,80,9,3,2,4,25,7,0.264299802,"Manaya Nishikawa","sa3063035",
"Yota Kyoda ","BayStars (NPB)",31,83,194,210,42,35,5,1,1,21,14,9,3,60,4,1,2,3,1,0,0.216494845,"Yota Kyoda","sa3063037",
"Shuta Tonosaki ","Lions (NPB)",32,115,359,415,84,65,13,1,5,29,34,39,3,72,4,8,5,11,6,2,0.233983286,"Shuta Tonosaki","sa3063038",
"Shuhei Takahashi ","Dragons (NPB)",31,41,94,101,22,17,5,0,0,1,8,7,1,21,0,0,0,2,0,0,0.234042553,"Shuhei Takahashi","sa3063043",
"Hotaka Yamakawa ","Hawks (NPB)",33,130,443,496,100,68,9,0,23,45,62,45,3,126,4,4,0,7,0,0,0.225733634,"Hotaka Yamakawa","sa3063051",
"Yohei Ohshima ","Dragons (NPB)",39,59,95,98,23,23,0,0,0,8,4,3,0,14,0,0,0,0,4,0,0.242105263,"Yohei Ohshima","sa3063061",
"Kensuke Kondoh ","Hawks (NPB)",31,75,256,307,77,49,17,1,10,28,41,47,5,43,2,2,0,6,0,0,0.30078125,"Kensuke Kondoh","sa3063115",
"Yukinori Kishida ","Giants (NPB)",28,87,266,299,78,61,9,0,8,25,39,25,2,44,1,1,6,4,0,1,0.293233082,"Yukinori Kishida","sa3063123",
"Takumi Ohshiro ","Giants (NPB)",32,56,91,99,17,11,3,0,3,6,10,6,1,27,1,1,0,4,0,0,0.186813186,"Takumi Ohshiro","sa3063126",
"Takumi Kitamura ","Swallows (NPB)",29,62,116,132,22,16,3,0,3,9,7,6,0,29,4,0,6,1,0,1,0.189655172,"Takumi Kitamura","sa3063129",
"Kotaro Kiyomiya ","Fighters (NPB)",26,138,525,577,143,105,25,1,12,63,65,46,0,85,1,5,0,9,8,1,0.272380952,"Kotaro Kiyomiya","sa3063130",
"Go Matsumoto ","Fighters (NPB)",31,66,160,185,30,25,4,1,0,13,7,17,0,24,4,0,4,5,3,4,0.1875,"Go Matsumoto","sa3063132",
"Kazuma Okamoto ","Giants (NPB)",29,69,251,293,82,45,21,1,15,38,49,33,2,33,7,2,0,5,1,1,0.326693227,"Kazuma Okamoto","sa3063134",
"Hayato Sakamoto ","Giants (NPB)",36,62,154,173,32,19,10,0,3,7,22,14,1,40,1,4,0,6,0,0,0.207792207,"Hayato Sakamoto","sa3063135",
"Sho Nakata ","Dragons (NPB)",36,26,63,69,10,5,3,0,2,4,4,6,1,13,0,0,0,1,0,0,0.158730158,"Sho Nakata","sa3063138",
"Kengo Ohta ","Swallows (NPB)",28,44,118,131,27,21,6,0,0,11,6,6,0,28,4,2,1,0,0,0,0.228813559,"Kengo Ohta","sa3063141",
"Yasuhiro Yamamoto ","Dragons (NPB)",31,112,347,372,84,66,12,2,4,23,23,10,0,62,1,0,14,5,3,2,0.242074927,"Yasuhiro Yamamoto","sa3063142",
"Naoki Yoshikawa ","Giants (NPB)",30,107,404,455,112,91,15,3,3,33,32,41,0,63,5,3,2,7,8,3,0.277227722,"Naoki Yoshikawa","sa3063146",
"Haruki Nishikawa ","Swallows (NPB)",33,49,115,134,20,16,3,1,0,10,6,16,0,32,1,0,2,1,1,0,0.173913043,"Haruki Nishikawa","sa3063153",
"Hiromi Oka ","Marines (NPB)",33,65,157,181,43,34,6,1,2,17,18,16,1,36,6,0,2,1,3,1,0.27388535,"Hiromi Oka","sa3063155",
"Hiroto Saiki ","Tigers (NPB)",26,24,45,54,2,2,0,0,0,1,1,2,0,25,0,0,7,1,0,0,0.044444444,"Hiroto Saiki","sa3063185",
"Seishiro Sakamoto ","Tigers (NPB)",31,117,340,414,84,62,19,1,2,21,27,53,6,91,5,0,16,6,2,2,0.247058823,"Seishiro Sakamoto","sa3063196",
"Ryutaro Umeno ","Tigers (NPB)",34,52,118,132,26,22,4,0,0,7,2,7,4,29,1,0,6,2,2,3,0.220338983,"Ryutaro Umeno","sa3063197",
"Kento Itohara ","Tigers (NPB)",32,61,69,75,14,14,0,0,0,0,4,5,1,16,0,1,0,1,1,0,0.20289855,"Kento Itohara","sa3063200",
"Takahiro Kumagai ","Tigers (NPB)",29,85,156,170,35,29,2,3,1,22,18,5,0,33,1,0,8,5,6,4,0.224358974,"Takahiro Kumagai","sa3063201",
"Yusuke Ohyama ","Tigers (NPB)",30,141,503,587,133,94,25,1,13,52,75,74,7,96,6,4,0,16,6,3,0.264413518,"Yusuke Ohyama","sa3063203",
"Yutaro Itayama ","Dragons (NPB)",31,84,179,193,37,28,5,2,2,17,10,10,1,50,1,1,2,4,0,0,0.20670391,"Yutaro Itayama","sa3063211",
"Yudai Koga ","Swallows (NPB)",26,87,264,291,74,61,11,0,2,16,16,12,2,23,4,2,9,14,2,0,0.28030303,"Yudai Koga","sa3063248",
"Yuhei Nakamura ","Swallows (NPB)",35,74,187,221,43,36,6,0,1,13,11,22,2,30,3,1,8,6,1,0,0.229946524,"Yuhei Nakamura","sa3063250",
"Taishi Hirooka ","Buffaloes (NPB)",28,118,402,453,102,79,15,1,7,43,34,39,0,90,0,4,8,9,9,7,0.253731343,"Taishi Hirooka","sa3063254",
"Takeshi Miyamoto ","Swallows (NPB)",30,80,89,106,23,19,4,0,0,4,9,14,1,20,1,0,2,2,1,0,0.258426966,"Takeshi Miyamoto","sa3063257",
"Munetaka Murakami ","Swallows (NPB)",25,56,187,224,51,22,7,0,22,34,47,32,3,64,2,3,0,1,4,2,0.272727272,"Munetaka Murakami","sa3063258",
"Tetsuto Yamada ","Swallows (NPB)",32,108,338,377,78,49,17,0,12,25,37,33,4,63,2,4,0,8,3,1,0.23076923,"Tetsuto Yamada","sa3063265",
"Hiroki Tokoda ","Carp (NPB)",30,26,54,57,14,11,2,0,1,6,2,0,0,12,0,0,3,1,0,0,0.259259259,"Hiroki Tokoda","sa3063300",
"Tsubasa Aizawa ","Carp (NPB)",37,24,43,55,5,4,1,0,0,4,1,7,2,16,2,0,3,1,0,1,0.116279069,"Tsubasa Aizawa","sa3063303",
"Shosei Nakamura ","Carp (NPB)",26,104,344,368,97,64,21,3,9,43,33,17,1,48,3,1,3,2,2,6,0.281976744,"Shosei Nakamura","sa3063307",
"Shogo Sakakura ","Carp (NPB)",27,104,345,399,82,50,26,1,5,29,37,43,3,72,4,3,4,8,1,0,0.237681159,"Shogo Sakakura","sa3063308",
"Shota Dohbayashi ","Carp (NPB)",33,44,70,77,13,6,6,0,1,5,4,6,1,23,0,0,1,3,0,0,0.185714285,"Shota Dohbayashi","sa3063312",
"Ryosuke Kikuchi ","Carp (NPB)",35,113,355,389,89,66,19,0,4,30,28,14,0,70,1,2,17,5,5,3,0.250704225,"Ryosuke Kikuchi","sa3063313",
"Ryoma Nishikawa ","Buffaloes (NPB)",30,96,387,412,120,91,23,1,5,29,40,18,2,60,2,1,4,5,4,1,0.310077519,"Ryoma Nishikawa","sa3063318",
"Yoshihiro Maru ","Giants (NPB)",36,90,326,369,87,59,19,3,6,30,26,40,5,57,0,2,1,5,5,4,0.266871165,"Yoshihiro Maru","sa3063325",
"Takayoshi Noma ","Carp (NPB)",32,79,154,166,38,33,3,2,0,10,15,10,1,30,1,1,0,3,2,1,0.246753246,"Takayoshi Noma","sa3063327",
"Torai Fushimi ","Fighters (NPB)",35,64,158,175,38,31,5,0,2,7,11,10,0,34,2,0,5,5,0,0,0.240506329,"Torai Fushimi","sa3063358",
"Kenya Wakatsuki ","Buffaloes (NPB)",29,121,368,400,100,76,16,2,6,30,31,16,0,61,7,1,8,7,2,0,0.27173913,"Kenya Wakatsuki","sa3063362",
"Shuhei Fukuda ","Buffaloes (NPB)",32,23,54,64,9,8,1,0,0,2,3,4,0,9,0,0,6,2,1,0,0.166666666,"Shuhei Fukuda","sa3063365",
"Yuma Mune ","Buffaloes (NPB)",29,98,349,388,82,63,12,1,6,33,28,26,1,48,9,1,3,4,3,4,0.23495702,"Yuma Mune","sa3063369",
"Masahiro Nishino ","Buffaloes (NPB)",34,75,230,252,66,47,9,3,7,27,35,15,0,17,1,0,6,4,0,0,0.286956521,"Masahiro Nishino","sa3063370",
"Koji Ohshiro ","Buffaloes (NPB)",32,66,68,79,17,17,0,0,0,12,6,6,0,20,1,0,4,0,2,0,0.25,"Koji Ohshiro","sa3063371",
"Yutaro Sugimoto ","Buffaloes (NPB)",34,119,401,455,104,71,15,2,16,48,53,38,1,123,9,7,0,8,1,0,0.25935162,"Yutaro Sugimoto","sa3063379",
"Yudai Fujioka ","Marines (NPB)",31,102,320,373,82,60,17,1,4,25,25,42,1,67,1,4,6,11,1,0,0.25625,"Yudai Fujioka","sa3063422",
"Shogo Nakamura ","Marines (NPB)",33,20,59,64,11,8,2,0,1,2,3,4,0,9,1,0,0,0,0,0,0.186440677,"Shogo Nakamura","sa3063430",
"Daichi Suzuki ","Golden Eagles (NPB)",35,92,172,197,41,34,3,2,2,13,23,12,1,29,11,1,1,5,1,0,0.238372093,"Daichi Suzuki","sa3063434",
"Hisanori Yasuda ","Marines (NPB)",26,93,317,350,77,62,15,0,0,22,25,25,2,65,4,4,0,6,1,1,0.242902208,"Hisanori Yasuda","sa3063436",
"Katsuya Kakunaka ","Marines (NPB)",38,27,42,53,7,6,0,0,1,3,5,8,0,9,0,1,2,0,1,0,0.166666666,"Katsuya Kakunaka","sa3063438",
"Kengo Horiuchi ","Golden Eagles (NPB)",28,76,168,194,43,36,3,1,3,16,18,17,1,39,0,1,8,3,1,0,0.25595238,"Kengo Horiuchi","sa3063474",
"Eigoro Mogi ","Swallows (NPB)",31,53,150,172,36,29,2,0,5,12,16,19,1,48,2,0,1,2,0,3,0.24,"Eigoro Mogi","sa3063484",
"Itsuki Murabayashi ","Golden Eagles (NPB)",27,137,513,557,144,127,14,0,3,41,51,28,2,102,3,3,10,13,6,2,0.280701754,"Itsuki Murabayashi","sa3063485",
"Louis Okoye ","Giants (NPB)",27,61,126,140,31,25,4,2,0,12,5,7,1,29,1,0,6,1,3,3,0.246031746,"Louis Okoye","sa3063495",
"Takuya Kai ","Giants (NPB)",32,68,223,250,58,50,4,0,4,17,20,23,5,58,0,2,2,8,3,1,0.260089686,"Takuya Kai","sa3063526",
"Ryoya Kurihara ","Hawks (NPB)",28,80,285,332,76,54,12,2,8,33,40,40,1,67,2,4,1,6,1,1,0.266666666,"Ryoya Kurihara","sa3063528",
"Kenta Tanigawara ","Hawks (NPB)",28,48,72,79,19,9,7,0,3,12,4,6,0,20,1,0,0,0,0,0,0.263888888,"Kenta Tanigawara","sa3063530",
"Kenta Imamiya ","Hawks (NPB)",33,46,161,182,41,30,8,1,2,14,12,12,0,23,2,1,6,7,0,0,0.254658385,"Kenta Imamiya","sa3063535",
"Hikaru Kawase ","Hawks (NPB)",27,102,190,224,50,39,8,1,2,21,23,20,0,37,1,0,13,5,1,1,0.263157894,"Hikaru Kawase","sa3063536",
"Taisei Makihara ","Hawks (NPB)",32,125,418,443,127,99,17,6,5,44,49,7,0,63,3,4,11,4,12,4,0.303827751,"Taisei Makihara","sa3063539",
"Shu Masuda ","Swallows (NPB)",26,75,116,132,27,20,4,2,1,9,11,10,0,19,4,0,2,2,1,0,0.23275862,"Shu Masuda","sa3063540",
"Masaki Mimori ","BayStars (NPB)",26,91,160,179,34,25,9,0,0,23,10,17,5,32,0,1,1,1,22,8,0.2125,"Masaki Mimori","sa3063542",
"Akira Nakamura ","Hawks (NPB)",35,116,371,431,89,72,10,4,3,34,34,50,1,48,2,4,4,6,1,2,0.239892183,"Akira Nakamura","sa3063554",
"Seiji Uebayashi ","Dragons (NPB)",29,134,486,517,131,89,21,4,17,52,52,20,7,102,4,1,6,3,27,5,0.269547325,"Seiji Uebayashi","sa3063556",
"Yuki Yanagita ","Hawks (NPB)",36,20,73,78,21,14,3,0,4,12,9,5,1,13,0,0,0,1,0,0,0.287671232,"Yuki Yanagita","sa3063557",
"Ukyo Shuto ","Hawks (NPB)",29,96,384,430,110,92,13,2,3,45,36,37,2,73,5,0,4,5,35,4,0.286458333,"Ukyo Shuto","sa3063563",
"Richard Sunagawa ","- - -",26,83,254,275,51,31,9,0,11,18,39,13,0,102,6,2,0,5,1,0,0.200787401,"Richard Sunagawa","sa3063564",
"Katsuki Azuma ","BayStars (NPB)",29,24,38,53,7,6,1,0,0,3,4,4,0,13,0,0,11,0,0,0,0.184210526,"Katsuki Azuma","sa3063565",
"Hiroki Minei ","Hawks (NPB)",34,63,143,161,32,25,3,0,4,16,19,4,0,31,4,2,8,3,0,0,0.223776223,"Hiroki Minei","sa3063590",
"Yasutaka Tobashira ","BayStars (NPB)",35,45,95,100,23,17,4,0,2,5,6,2,0,15,0,2,1,5,0,0,0.242105263,"Yasutaka Tobashira","sa3063593",
"Yuudai Yamamoto ","BayStars (NPB)",26,104,313,344,82,58,19,2,3,22,41,16,2,40,4,7,4,5,0,0,0.26198083,"Yuudai Yamamoto","sa3063594",
"Toshiro Miyazaki ","BayStars (NPB)",36,95,321,352,89,66,16,1,6,25,39,28,1,42,1,2,0,14,0,0,0.277258566,"Toshiro Miyazaki","sa3063601",
"Keita Sano ","BayStars (NPB)",30,138,525,569,144,105,24,0,15,47,70,34,1,61,5,5,0,13,0,0,0.274285714,"Keita Sano","sa3063604",
"Seiya Hosokawa ","Dragons (NPB)",26,108,360,428,92,49,22,1,20,38,58,61,6,109,4,3,0,11,2,3,0.255555555,"Seiya Hosokawa","sa3063610",
"Masayuki Kuwahara ","BayStars (NPB)",31,106,398,447,113,88,17,2,6,48,27,30,1,59,9,0,10,5,10,0,0.283919597,"Masayuki Kuwahara","sa3063614",
"Ariel Martinez ","Fighters (NPB)",29,34,69,73,12,8,3,0,1,6,8,2,0,25,1,1,0,1,0,0,0.173913043,"Ariel Martinez","sa3063621",
"Riku Masuda ","Giants (NPB)",25,87,264,286,61,46,10,0,5,22,21,13,1,62,3,3,3,4,0,3,0.231060606,"Riku Masuda","sa3063623",
"Kyota Fujiwara ","Marines (NPB)",25,107,409,452,111,89,12,6,4,38,24,33,2,80,6,0,4,3,15,6,0.271393643,"Kyota Fujiwara","sa3063634",
"Koki Yamaguchi ","Marines (NPB)",24,35,106,112,27,18,2,0,7,11,24,5,0,37,0,1,0,3,1,1,0.254716981,"Koki Yamaguchi","sa3063639",
"Shun Mizutani ","Fighters (NPB)",24,87,296,321,82,51,16,3,12,45,41,18,1,77,3,3,1,1,6,3,0.277027027,"Shun Mizutani","sa3063648",
"Riku Watanabe ","Hawks (NPB)",24,24,45,51,10,8,2,0,0,4,5,5,1,17,1,0,0,0,1,0,0.222222222,"Riku Watanabe","sa3063653",
"Koji Chikamoto ","Tigers (NPB)",30,140,573,638,160,128,25,4,3,76,34,60,1,88,2,3,0,3,32,9,0.279232111,"Koji Chikamoto","sa3063654",
"Seiya Kinami ","Tigers (NPB)",31,72,181,203,35,25,8,2,0,12,15,12,2,48,3,0,7,1,1,1,0.193370165,"Seiya Kinami","sa3063657",
"Ryuhei Obata ","Tigers (NPB)",24,89,265,297,59,46,8,0,5,23,17,18,3,64,1,3,10,5,6,2,0.222641509,"Ryuhei Obata","sa3063658",
"Ryutaro Hatsuki ","Carp (NPB)",25,74,105,119,31,27,2,2,0,26,4,13,1,29,0,0,1,0,17,5,0.295238095,"Ryutaro Hatsuki","sa3063661",
"Kaito Kozono ","Carp (NPB)",25,138,521,573,161,130,24,4,3,51,47,42,6,47,5,2,3,9,12,7,0.309021113,"Kaito Kozono","sa3063663",
"Minoru Ohmori ","Carp (NPB)",28,102,162,173,43,33,6,1,3,28,11,9,1,42,0,0,2,2,7,2,0.265432098,"Minoru Ohmori","sa3063664",
"Chusei Mannami ","Fighters (NPB)",25,127,420,465,96,52,23,1,20,48,56,43,6,125,1,0,1,10,3,3,0.228571428,"Chusei Mannami","sa3063672",
"Yuki Nomura ","Fighters (NPB)",25,101,339,369,91,64,18,1,8,28,35,26,0,70,3,1,0,4,1,1,0.268436578,"Yuki Nomura","sa3063674",
"Yua Tamiya ","Fighters (NPB)",25,79,245,274,62,50,6,1,5,29,21,18,0,44,1,3,7,4,2,4,0.253061224,"Yua Tamiya","sa3063675",
"Keita Nakagawa ","Buffaloes (NPB)",29,119,433,463,123,84,26,1,12,54,53,20,1,49,1,4,5,9,10,2,0.284064665,"Keita Nakagawa","sa3063681",
"Ryo Ohta ","Buffaloes (NPB)",24,113,448,496,127,107,10,0,10,42,52,33,3,102,5,4,6,12,0,2,0.283482142,"Ryo Ohta","sa3063682",
"Yuma Tongu ","Buffaloes (NPB)",28,129,473,525,118,85,20,0,13,41,54,43,2,81,5,4,0,10,1,0,0.249471458,"Yuma Tongu","sa3063684",
"Shoya Makino ","Lions (NPB)",24,29,61,67,13,12,0,1,0,3,0,2,0,22,0,0,4,0,1,0,0.213114754,"Shoya Makino","sa3063687",
"Ryusei Satoh ","Dragons (NPB)",28,23,66,77,13,10,3,0,0,5,3,8,1,20,0,1,2,2,1,0,0.196969696,"Ryusei Satoh","sa3063691",
"Yukiya Itoh ","Golden Eagles (NPB)",28,51,117,130,25,15,8,1,1,7,7,9,1,34,1,1,2,3,2,0,0.213675213,"Yukiya Itoh","sa3063695",
"Yuya Ogoh ","Golden Eagles (NPB)",28,90,173,193,30,19,7,2,2,18,12,16,1,54,1,2,1,0,11,0,0.173410404,"Yuya Ogoh","sa3063699",
"Hikaru Ohta ","Golden Eagles (NPB)",28,111,187,231,33,23,7,2,1,14,12,23,0,47,5,1,15,6,0,0,0.176470588,"Hikaru Ohta","sa3063701",
"Ryosuke Tatsumi ","Golden Eagles (NPB)",28,114,367,422,88,67,12,2,7,36,32,40,0,91,9,5,1,12,20,0,0.239782016,"Ryosuke Tatsumi","sa3063704",
"Taiki Hamada ","Swallows (NPB)",24,34,95,104,21,11,6,0,4,13,9,5,0,26,4,0,0,1,0,0,0.221052631,"Taiki Hamada","sa3063705",
"Yoshiaki Watanabe ","Golden Eagles (NPB)",28,75,147,166,41,37,4,0,0,7,19,12,0,17,0,6,1,4,0,0,0.278911564,"Yoshiaki Watanabe","sa3063706",
"Takashi Umino ","Hawks (NPB)",27,105,246,281,54,41,11,2,0,24,21,10,1,76,1,0,24,4,0,0,0.219512195,"Takashi Umino","sa3063731",
"Naoki Satoh ","Hawks (NPB)",26,104,188,212,45,28,7,5,5,30,18,13,0,72,1,1,9,2,10,2,0.239361702,"Naoki Satoh","sa3063732",
"Tatsuru Yanagimachi ","Hawks (NPB)",28,131,442,517,129,105,17,1,6,54,50,62,1,109,6,3,4,8,2,2,0.291855203,"Tatsuru Yanagimachi","sa3063733",
"Soichiro Ishizuka ","Hawks (NPB)",24,24,55,60,13,9,4,0,0,4,6,1,0,17,4,0,0,2,0,0,0.236363636,"Soichiro Ishizuka","sa3063735",
"Kotaro Kurebayashi ","Buffaloes (NPB)",23,116,400,447,104,74,20,1,9,36,43,35,2,57,3,5,4,15,1,2,0.26,"Kotaro Kurebayashi","sa3063750",
"Hiroto Kobukata ","Golden Eagles (NPB)",29,124,299,357,65,57,5,2,1,36,14,40,0,65,1,1,16,1,28,8,0.217391304,"Hiroto Kobukata","sa3063756",
"Fumiya Kurokawa ","Golden Eagles (NPB)",24,83,301,343,90,77,8,1,4,32,33,35,2,56,2,3,2,4,1,1,0.299003322,"Fumiya Kurokawa","sa3063757",
"Atsuki Mutoh ","Golden Eagles (NPB)",24,62,108,130,22,16,4,2,0,21,10,14,0,31,2,2,4,0,3,2,0.203703703,"Atsuki Mutoh","sa3063758",
"Toshiya Satoh ","Marines (NPB)",27,68,198,224,41,29,8,0,4,13,18,18,1,42,4,1,3,1,3,0,0.207070707,"Toshiya Satoh","sa3063762",
"Akito Takabe ","Marines (NPB)",27,111,357,384,102,78,15,7,2,49,34,14,0,49,3,5,5,3,20,4,0.285714285,"Akito Takabe","sa3063764",
"Masato Morishita ","Carp (NPB)",27,22,43,50,4,4,0,0,0,1,0,2,0,19,0,0,5,0,0,0,0.093023255,"Masato Morishita","sa3063771",
"Tomoki Ishihara ","Carp (NPB)",27,51,104,116,20,16,4,0,0,4,3,4,0,29,3,0,5,3,0,0,0.192307692,"Tomoki Ishihara","sa3063774",
"Keito Mori ","BayStars (NPB)",23,28,72,75,11,10,0,1,0,4,4,2,0,16,0,1,0,1,0,2,0.152777777,"Keito Mori","sa3063775",
"Tatsuo Ebina ","BayStars (NPB)",27,115,348,401,99,69,21,1,8,53,41,31,1,68,11,7,4,5,5,4,0.284482758,"Tatsuo Ebina","sa3063777",
"Hideki Nagaoka ","Swallows (NPB)",23,67,247,261,60,44,14,2,0,20,13,8,1,21,1,2,3,6,1,0,0.242914979,"Hideki Nagaoka","sa3063789",
"Ryusei Takeoka ","Swallows (NPB)",24,47,104,119,19,13,5,0,1,6,5,7,0,23,0,1,7,0,1,0,0.182692307,"Ryusei Takeoka","sa3063790",
"Yuya Gunji ","Fighters (NPB)",27,111,364,422,108,83,15,0,10,46,42,45,0,71,6,5,2,7,0,0,0.296703296,"Yuya Gunji","sa3063793",
"Takaya Ishikawa ","Dragons (NPB)",24,22,72,75,10,7,2,0,1,6,5,2,0,27,1,0,0,1,0,1,0.138888888,"Takaya Ishikawa","sa3063794",
"Yuki Okabayashi ","Dragons (NPB)",23,143,578,637,168,133,22,8,5,71,35,51,10,57,1,3,4,1,17,5,0.290657439,"Yuki Okabayashi","sa3063795",
"Yoshiyasu Sasagawa ","Hawks (NPB)",23,26,61,63,13,12,0,0,1,8,8,0,0,16,1,1,0,1,2,0,0.213114754,"Yoshiyasu Sasagawa","sa3063802",
