Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Stefen Romero ","Golden Eagles (NPB)",31,404,0.094059405,0.267326732,0.351851851,0.27247191,0.353960396,0.539325842,0.893286238,0.266853932,2.0065958775,0.323008849,-0.20715116313658655,65.74607113061658,21.55402597842924,0.3914359534593453,151.57026191010104,"Stefen Romero","11746",
"Leonys Martin ","Marines (NPB)",32,448,0.15625,0.223214285,0.7,0.233983286,0.381696428,0.484679665,0.866376093,0.250696379,3.903039260147937,0.25,0.34624281292781234,71.69948361875933,22.694443449997117,0.3879209420481869,147.18654188007417,"Leonys Martin","11846",
"Cory Spangenberg ","Lions (NPB)",29,446,0.073991031,0.336322869,0.22,0.267813267,0.32735426,0.481572481,0.808926741,0.213759214,6.899366371170647,0.385245901,1.6108383547980338,61.555801903068314,12.769534235059504,0.35918570273125655,124.4765926461316,"Cory Spangenberg","12294",
"Norichika Aoki ","Swallows (NPB)",38,425,0.145882352,0.12,1.215686274,0.31652661,0.423529411,0.557422969,0.98095238,0.240896359,2.848916617002547,0.328719723,-0.2738891008775681,83.16672379768738,36.677567387589306,0.4344208935192009,162.00091084267171,"Norichika Aoki","13075",
"Seiya Suzuki ","Carp (NPB)",25,514,0.140077821,0.142023346,0.986301369,0.3,0.408560311,0.544186046,0.952746357,0.244186046,4.243692295869531,0.310447761,-0.2893110876902938,94.23779176958108,38.0132590759566,0.41831631802096225,157.88532052449202,"Seiya Suzuki","30116",
"Masataka Yoshida ","Buffaloes (NPB)",26,492,0.146341463,0.058943089,2.48275862,0.350490196,0.453252032,0.512254901,0.965506933,0.161764705,2.905867010811421,0.349593495,-0.7091879441868514,92.5505661726867,38.73253098734963,0.42453785105755454,176.3394686357177,"Masataka Yoshida","31837",
"Dayan Viciedo ","Dragons (NPB)",31,462,0.073593073,0.103896103,0.708333333,0.266503667,0.329004329,0.447432762,0.776437091,0.180929095,2.2549198179715413,0.259887005,-0.41589085734449327,58.34053245793295,7.804084783896918,0.34387056669118876,113.46127777127046,"Dayan Viciedo","3917",
"Jerry Sands ","Tigers (NPB)",32,443,0.137697516,0.239277652,0.575471698,0.257294429,0.363431151,0.450928381,0.814359532,0.193633952,1.7718419322379195,0.307086614,-0.2627519415691495,63.93491304196248,15.476804125083786,0.36741138423651526,126.53244244310262,"Jerry Sands","4016",
"José Pirela ","Carp (NPB)",30,337,0.056379821,0.157270029,0.358490566,0.265822784,0.3115727,0.411392405,0.722965105,0.145569621,3.7708655977877177,0.289682539,-0.9400731648784131,37.450879663296604,0.587713286348246,0.32410839831651145,96.3610676869585,"Jose Pirela","5485",
"Neftali Soto ","BayStars (NPB)",31,480,0.091666666,0.214583333,0.427184466,0.252336448,0.322916666,0.469626168,0.792542834,0.21728972,1.19108548375,0.272131147,-0.24947236850857735,64.12190784609822,11.616507665281565,0.35340605850021045,110.39014903348803,"Neftali Soto","5663",
