Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Domingo Santana ","Swallows (NPB)",32,240,0.104166666,0.270833333,0.384615384,0.273584905,0.358333333,0.367924528,0.726257861,0.094339623,1.9934570457800584,0.381944444,-0.41429052501916885,27.145216393130234,6.00152187313359,0.3377515561878681,118.27702472080792,"Domingo Santana","10348",
"Tyler Austin ","BayStars (NPB)",33,246,0.105691056,0.182926829,0.577777777,0.269406392,0.349593495,0.484018264,0.833611759,0.214611872,1.544884165,0.294478527,-0.22489401046186686,34.02375370712859,12.351466824132032,0.3744383047024409,147.15214174586458,"Tyler Austin","11850",
"Orlando Calixte ","Dragons (NPB)",33,192,0.0625,0.192708333,0.324324324,0.227272727,0.272251308,0.306818181,0.579069489,0.079545454,2.9457056007873135,0.276595744,-0.2875320827588439,12.214161054335916,-4.700794561661398,0.26571158838521747,74.86918779058223,"Orlando Calixte","11905",
"Maikel Franco ","Golden Eagles (NPB)",32,347,0.069164265,0.187319884,0.369230769,0.236593059,0.288184438,0.331230283,0.619414721,0.094637224,0.7181021704988941,0.272,-0.6592693300917745,26.63450976613788,-3.9357485606906004,0.28484051299922036,88.66105391040583,"Maikel Franco","12179",
"Gregory Polanco ","Marines (NPB)",33,154,0.09090909,0.227272727,0.4,0.201438848,0.272727272,0.330935251,0.603662523,0.129496403,0.8692084899999999,0.23,-0.1349364062771201,11.278958655631422,-2.2882453280330903,0.2797216632786919,78.08522320451267,"Gregory Polanco","12907",
"José Osuna ","Swallows (NPB)",32,574,0.069686411,0.132404181,0.526315789,0.255681818,0.306620209,0.376893939,0.683514148,0.121212121,1.9207711624305823,0.273137697,-0.06780740059912205,54.13270457157645,3.564035177917811,0.3103892435909997,97.85422752671397,"Jose Osuna","12937",
"Elier Hernandez ","Giants (NPB)",30,171,0.105263157,0.198830409,0.529411764,0.210526315,0.298245614,0.302631578,0.600877192,0.092105263,1.9155759955449394,0.258620689,-1.1232107505202293,12.680691977336734,-2.384190368160875,0.2810551941394806,81.05386404303972,"Elier Hernandez","13750",
"Franmil Reyes ","Fighters (NPB)",29,531,0.097928436,0.242937853,0.403100775,0.277310924,0.346516007,0.514705882,0.861221889,0.237394958,0.7514097712500001,0.314465408,-0.5315676610916853,79.22881128925886,32.44838716376628,0.3903033090861578,160.80558878328247,"Franmil Reyes","14566",
"Luke Voit ","Golden Eagles (NPB)",34,276,0.097826086,0.213768115,0.457627118,0.300411522,0.384057971,0.497942386,0.882000357,0.197530864,0.6672824212499999,0.350877192,-0.3352965246886015,43.49294603145019,19.17769733345405,0.4024963855308338,178.4376431756744,"Luke Voit","14811",
"Mike Ford ","BayStars (NPB)",32,51,0.098039215,0.25490196,0.384615384,0.195652173,0.274509803,0.217391304,0.491901107,0.021739131,0.14285714,0.272727272,-0.05315676610916853,2.2024636560621236,-2.290571429437163,0.23597271185295254,43.80361405421292,"Mike Ford","15585",
"J.D. Davis ","Lions (NPB)",32,262,0.129770992,0.183206106,0.708333333,0.203539823,0.312977099,0.309734513,0.622711612,0.10619469,0.36245173375,0.232558139,-0.28622874058783054,22.21376259870968,-0.8681039189533237,0.2965277547144708,95.44335050912281,"J.D. Davis","16219",
"Jason Vosler ","Dragons (NPB)",31,493,0.060851926,0.204868154,0.297029702,0.261061946,0.312373225,0.429203539,0.741576764,0.168141593,1.8432539633928573,0.306122448,-0.741048970259726,55.2063519412283,11.773679448068526,0.33611446801497014,127.41678322749728,"Jason Vosler","16686",
"Michael Chavis ","Dragons (NPB)",29,120,0.091666666,0.266666666,0.34375,0.171428571,0.266666666,0.352380952,0.619047618,0.180952381,0.14285714,0.188405797,-0.08586862217634916,9.181926040971758,-1.3899212190265637,0.28449048278695444,88.88545745120562,"Michael Chavis","17321",
"Tyler Nevin ","Lions (NPB)",28,570,0.078947368,0.136842105,0.576923076,0.277013752,0.345614035,0.447937131,0.793551166,0.170923379,1.545263397332414,0.289156626,-0.5168751906603575,73.3310664781873,23.11479199319527,0.3603810971298962,144.16625036865938,"Tyler Nevin","17893",
"Sandro Fabian ","Carp (NPB)",27,572,0.038461538,0.146853146,0.261904761,0.276437847,0.314685314,0.426716141,0.741401455,0.150278294,1.918957602332998,0.3,-1.091219125315547,64.79166236322652,14.39919042390119,0.33799475096231607,123.26809628874751,"Sandro Fabian","19910",
"Elehuris Montero ","Carp (NPB)",26,396,0.058080808,0.224747474,0.258426966,0.255434782,0.30050505,0.391304347,0.691809397,0.135869565,0.8280423212500001,0.311355311,-0.3516524527221918,38.59989602289324,3.71280006489878,0.31499878237695256,106.10426918027483,"Elehuris Montero","20543",
"Oscar Gonzalez ","Golden Eagles (NPB)",27,208,0.019230769,0.177884615,0.108108108,0.228855721,0.25,0.323383084,0.573383084,0.094527363,3.075769618749925,0.260869565,-0.8074159091338515,12.566424908377426,-5.758110342286332,0.2610536044922428,70.51059980240838,"Oscar Gonzalez","20970",
"Trey Cabbage ","Giants (NPB)",28,476,0.077731092,0.302521008,0.256944444,0.266821345,0.330526315,0.450116009,0.780642324,0.183294664,3.097374986016153,0.360294117,-0.4094394762068987,59.69122887478366,17.756234743456993,0.3556512988219827,136.73121631385982,"Trey Cabbage","21078",
