Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Jabari Blash ","Golden Eagles (NPB)",29,527,0.153700189,0.297912713,0.515923566,0.26056338,0.39658444,0.539906103,0.936490543,0.279342723,1.4283159102443674,0.326359832,-0.9782142923213542,95.7349362915266,37.04547637159709,0.41147187380563643,162.4901254154976,"Jabari Blash","11247",
"Norichika Aoki ","Swallows (NPB)",37,565,0.107964601,0.127433628,0.847222222,0.296523517,0.384751773,0.441717791,0.826469564,0.145194274,2.837680233947494,0.31930693,-0.8169261110015213,84.93036594960894,22.009028464295522,0.37132612507114204,123.35942362585132,"Norichika Aoki","13075",
"Yoshi Tsutsugo ","BayStars (NPB)",27,557,0.157989228,0.253141831,0.624113475,0.271551724,0.387791741,0.510775862,0.898567603,0.239224138,1.03812740875,0.326599326,-0.20578433526679873,94.01111207769226,31.98069618509125,0.39497465651104413,140.42328330527076,"Yoshi Tsutsugo","27459",
"Shogo Akiyama ","Lions (NPB)",31,678,0.115044247,0.159292035,0.722222222,0.30338983,0.392330383,0.47118644,0.863516823,0.16779661,4.932016610531555,0.343412526,-1.012580871814862,109.57242220779237,34.06681722541627,0.38579044892237735,140.5359836328054,"Shogo Akiyama","27461",
"Seiya Suzuki ","Carp (NPB)",24,612,0.168300653,0.132352941,1.271604938,0.334669338,0.452614379,0.56513026,1.017744639,0.230460922,4.03315652869232,0.353689567,-1.5490460502915084,126.26158136168378,58.106079519185016,0.4430463322997093,177.6233551363799,"Seiya Suzuki","30116",
"Jose Lopez ","BayStars (NPB)",35,597,0.065326633,0.17922948,0.364485981,0.24137931,0.29480737,0.460980036,0.755787406,0.219600726,1.2022543025,0.245192307,-0.14457000768743455,70.11827265479991,3.6332487986368807,0.32922413355202845,96.65585944243298,"Jose Lopez","3114",
"Wladimir Balentien ","Swallows (NPB)",34,468,0.115384615,0.25,0.461538461,0.280487804,0.363247863,0.553658536,0.916906399,0.273170732,1.167613100774083,0.311787072,-0.550140897044912,80.39276962086097,28.273856447185437,0.39881521988940494,141.6577855303885,"Wladimir Balentien","3131",
"Masataka Yoshida ","Buffaloes (NPB)",25,610,0.129508196,0.104918032,1.234375,0.322456813,0.413114754,0.54318618,0.956300934,0.220729367,3.631152990571259,0.321016166,0.36650343774817884,112.62922901635828,44.696457572037595,0.415286316520793,166.39882163006058,"Masataka Yoshida","31837",
"Kosuke Fukudome ","Tigers (NPB)",42,403,0.121588089,0.210918114,0.576470588,0.255747126,0.346633416,0.39367816,0.740311576,0.137931034,1.683872765,0.30859375,-0.14457000768743455,49.04977418241438,4.16959894952712,0.33468162536621093,107.41668960084515,"Kosuke Fukudome","3263",
"Dayan Viciedo ","Dragons (NPB)",30,594,0.069023569,0.148148148,0.46590909,0.314606741,0.373737373,0.496254681,0.869992054,0.18164794,1.6294506148380976,0.345622119,-0.1905162986367941,93.14873668638312,26.997808427487236,0.3796481290434161,139.69514707345314,"Dayan Viciedo","3917",
"Jefry Marte ","Tigers (NPB)",28,412,0.123786407,0.177184466,0.698630136,0.283667621,0.381067961,0.444126074,0.825194035,0.160458453,0.9269169151100851,0.323420074,-0.9452923263888806,61.15328138725094,15.270819362562221,0.36890652063416274,130.1987973384123,"Jefry Marte","5107",
"Brandon Laird ","Marines (NPB)",31,553,0.099457504,0.231464737,0.4296875,0.248459958,0.33273056,0.482546201,0.815276761,0.234086243,0.68973214,0.269696969,-0.17192109022289515,78.0612943815133,16.476339285268498,0.35959332067174615,124.62582697087566,"Brandon Laird","5476",
"Neftali Soto ","BayStars (NPB)",30,584,0.101027397,0.167808219,0.602040816,0.269379844,0.347602739,0.554263565,0.901866304,0.284883721,1.09043778375,0.253298153,-0.17973568523302674,96.86345849429554,31.82618222629018,0.39123550129347834,137.93428118131575,"Neftali Soto","5663",
"Zelous Wheeler ","Golden Eagles (NPB)",32,472,0.091101694,0.20338983,0.447916666,0.243309002,0.319915254,0.418491484,0.738406738,0.175182482,2.0562603342551378,0.264705882,-1.5151174154598266,55.30798533675952,2.743611366727783,0.3288743002182346,105.14953130749956,"Zelous Wheeler","8822",
"Tomoya Mori ","Lions (NPB)",23,573,0.12565445,0.155322862,0.808988764,0.329268292,0.412587412,0.546747967,0.959335379,0.217479675,3.400631607126595,0.360103626,-0.4117163750343025,107.68244175791045,43.870182679884635,0.4194998118915122,163.93757784073938,"Tomoya Mori","sa3063014",
"Hideto Asamura ","Golden Eagles (NPB)",28,635,0.146456692,0.25511811,0.574074074,0.262759924,0.371653543,0.506616257,0.8782698,0.243856333,2.8644412645138644,0.3090379,-0.4087503566406667,100.65095078791911,29.93404936637218,0.3818121129712358,141.89983161532885,"Hideto Asamura","sa3063022",
"Sosuke Genda ","Lions (NPB)",26,609,0.065681444,0.11001642,0.597014925,0.274074074,0.323630136,0.35,0.673630136,0.075925926,7.195675171622771,0.308016877,2.2612966750748456,60.0286140268229,-7.792792218408726,0.30503767208285526,84.47607776948072,"Sosuke Genda","sa3063023",
"Toshiki Abe ","Dragons (NPB)",29,484,0.064049586,0.169421487,0.37804878,0.29082774,0.336798336,0.4049217,0.741720036,0.11409396,3.3003454750923815,0.341666666,0.03719594026915729,57.106440311520764,3.2056839524204235,0.3299125974148387,106.5882454722539,"Toshiki Abe","sa3063024",
"Takeya Nakamura ","Lions (NPB)",35,557,0.096947935,0.220825852,0.43902439,0.286290322,0.359066427,0.528225806,0.887292233,0.241935484,1.8926726359936294,0.323699421,-0.1683749461080879,90.46016470934678,28.42974881674577,0.38680853370739066,141.24275483551153,"Takeya Nakamura","sa3063032",
"Yota Kyoda ","Dragons (NPB)",25,574,0.06445993,0.158536585,0.406593406,0.24852071,0.301818181,0.313609467,0.615427648,0.065088757,5.264654187536882,0.295673076,0.4685311175417155,44.86251368376692,-19.061110593347948,0.2788919277993155,72.62588027220316,"Yota Kyoda","sa3063037",
"Shuta Tonosaki ","Lions (NPB)",26,621,0.101449275,0.212560386,0.477272727,0.2739212,0.352553542,0.493433395,0.845986937,0.219512195,6.870241965705647,0.314960629,1.8428436417598277,93.91363720820165,24.75584857390141,0.37249236169717653,131.30423276077622,"Shuta Tonosaki","sa3063038",
"Shuhei Takahashi ","Dragons (NPB)",25,471,0.067940552,0.148619957,0.457142857,0.293023255,0.345493562,0.430232558,0.77572612,0.137209303,3.917519712406169,0.336158192,-1.1186635536141694,59.589980484700355,7.13697171375767,0.34083831686859295,113.86104837660473,"Shuhei Takahashi","sa3063043",
"Ryosuke Hirata ","Dragons (NPB)",31,407,0.093366093,0.13022113,0.716981132,0.277777777,0.349753694,0.425,0.774753694,0.147222223,4.285991833516285,0.303630363,-1.894639654783532,52.71186729658803,7.386231267344568,0.34467494856603076,116.41493659148676,"Ryosuke Hirata","sa3063050",
"Hotaka Yamakawa ","Lions (NPB)",27,626,0.137380191,0.22683706,0.605633802,0.25572519,0.372204472,0.540076335,0.912280807,0.284351145,1.9125207799249835,0.266081871,-0.010994062293320894,106.57578865866529,36.8611740289198,0.39685467483542114,148.21695124050044,"Hotaka Yamakawa","sa3063051",
"Yuji Kaneko ","Lions (NPB)",29,524,0.09351145,0.154580152,0.604938271,0.250539956,0.324324324,0.291576673,0.615900997,0.041036717,5.954762322811164,0.295811518,4.0726574410218745,44.097196484628675,-14.258167838033678,0.28657403144430604,71.65831475746327,"Yuji Kaneko","sa3063053",
"Fumikazu Kimura ","Lions (NPB)",30,441,0.054421768,0.229024943,0.237623762,0.219948849,0.269953051,0.342710997,0.612664048,0.122762148,6.081451156002947,0.265734265,-0.450137956533581,33.113962535244966,-15.998090263026214,0.2749603061888699,63.59587566838886,"Fumikazu Kimura","sa3063055",
"Takumi Kuriyama ","Lions (NPB)",35,466,0.103004291,0.214592274,0.48,0.25183374,0.33261339,0.354523227,0.687136617,0.102689487,0.7331349149999999,0.314754098,-0.16150163020938635,48.70075669726382,-3.195426078233614,0.3126450243068621,89.75722680531491,"Takumi Kuriyama","sa3063060",
"Yohei Ohshima ","Dragons (NPB)",33,623,0.080256821,0.125200642,0.641025641,0.311827956,0.375806451,0.379928315,0.755734766,0.068100359,6.103083796955539,0.35625,2.9903852061834186,79.7307035158437,10.350184483365371,0.3427093162335685,115.106495843312,"Yohei Ohshima","sa3063061",
"Kensuke Kondoh ","Fighters (NPB)",25,600,0.171666666,0.135,1.271604938,0.302040816,0.421666666,0.4,0.821666666,0.097959184,3.2307066953874566,0.354368932,-1.644999512238428,91.89656396059469,25.077444507164504,0.3749661666264686,137.34703864865162,"Kensuke Kondoh","sa3063115",
"Kazuma Okamoto ","Giants (NPB)",23,628,0.098726114,0.210191082,0.469696969,0.264864864,0.343450479,0.484684684,0.828135163,0.21981982,2.71560910793489,0.293670886,0.4020302686840296,91.28182555669832,21.34448052877473,0.36496499702214813,120.97533734970186,"Kazuma Okamoto","sa3063134",
"Hayato Sakamoto ","Giants (NPB)",30,639,0.120500782,0.192488262,0.62601626,0.311711711,0.396226415,0.574774774,0.971001189,0.263063063,2.6459398875195475,0.337563451,-0.412077528424561,121.52576634380631,50.36340412590317,0.42238664778452073,159.19857291829433,"Hayato Sakamoto","sa3063135",
"Sho Nakata ","Fighters (NPB)",30,514,0.107003891,0.161478599,0.662650602,0.242222222,0.328793774,0.448888888,0.777682662,0.206666666,0.9017857087500001,0.244956772,-0.15629190020263195,66.06556121438756,8.823848882615701,0.3434183939999225,115.44605600930082,"Sho Nakata","sa3063138",
"Ryo Watanabe ","Fighters (NPB)",24,543,0.08839779,0.220994475,0.4,0.261954261,0.333333333,0.384615384,0.717948717,0.122661123,3.4276849422120903,0.323943661,-0.9778531389310956,61.659709318188035,1.188406212833731,0.32423201159194665,102.12655377365185,"Ryo Watanabe","sa3063148",
