"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
665833,"Cruz, Oneil",822,0.906284454244763,556,"78.80644826",0.7846715328467155,0.32194244604316546,0.21776155717761558,0.24820143884892087,0.1678832116788321,"7.7619882",19,-21.880915248960317,266,0.3236009732360097,273,0.33211678832116787
691406,"Caminero, Junior",1102,0.9069958847736626,851,"78.584840581",0.8130671506352086,0.2890716803760282,0.22323049001814882,0.22209165687426558,0.17150635208711434,"8.420028167",21,1.7830122780750273,251,0.2277676950998185,432,0.39201451905626133
691023,"Walker, Jordan",686,0.9050131926121372,465,"78.069257522",0.7784256559766763,0.26666666666666666,0.18075801749271136,0.2,0.13556851311953352,"8.258906224",21,-19.268397516163155,221,0.32215743440233235,231,0.336734693877551
666176,"Adell, Jo",1032,0.9028871391076115,779,"77.613888062",0.7335271317829456,0.26187419768934533,0.19767441860465115,0.19127086007702182,0.14437984496124032,"7.728556453",30,0.484775319219545,253,0.2451550387596899,354,0.3430232558139535
656941,"Schwarber, Kyle",1140,0.8990536277602523,807,"77.347134",0.7728070175438596,0.322180916976456,0.22807017543859648,0.24659231722428748,0.17456140350877192,"7.530389868",51,10.847252145299418,333,0.29210526315789476,385,0.33771929824561403
701762,"Kurtz, Nick",735,0.9096534653465347,490,"77.204379361",0.7251700680272107,0.29183673469387755,0.1945578231292517,0.22040816326530613,0.1469387755102041,"7.711152299",18,22.626317911798502,245,0.3333333333333333,243,0.3306122448979592
592450,"Judge, Aaron",1015,0.9022222222222223,685,"76.992197803",0.716256157635468,0.3416058394160584,0.23054187192118228,0.2510948905109489,0.16945812807881774,"8.109203547",35,34.015075992683336,330,0.3251231527093596,347,0.341871921182266
665489,"Guerrero Jr., Vladimir",934,0.912109375,740,"76.664724839",0.676659528907923,0.3689189189189189,0.29229122055674517,0.2554054054054054,0.20235546038543897,"7.63105727",8,5.189938046676952,194,0.20770877944325483,458,0.49036402569593146
670242,"Wallner, Matt",693,0.90234375,448,"76.567157042",0.6854256854256855,0.25223214285714285,0.16305916305916307,0.16964285714285715,0.10966810966810966,"7.422964863",21,-3.797626637593477,245,0.35353535353535354,204,0.2943722943722944
677594,"Rodríguez, Julio",1220,0.9084139985107967,889,"76.41478891",0.6368852459016394,0.30821147356580425,0.22459016393442624,0.19797525309336333,0.14426229508196722,"7.670782098",19,-3.4065996890056036,331,0.2713114754098361,461,0.3778688524590164
660670,"Acuña Jr., Ronald",707,0.8994910941475827,502,"76.414268656",0.6732673267326733,0.28087649402390436,0.19943422913719944,0.19721115537848605,0.14002828854314003,"7.593044752",17,1.8149287014495163,205,0.28995756718529,226,0.31966053748231965
695578,"Wood, James",1029,0.901840490797546,721,"76.045597784",0.6268221574344024,0.3356449375866852,0.23517978620019436,0.2274618585298197,0.15937803692905733,"7.660401516",44,-1.2876836296321468,308,0.29931972789115646,353,0.3430515063168124
575929,"Contreras, Willson",926,0.9034146341463415,666,"75.993222084",0.620950323974082,0.2912912912912913,0.20950323974082075,0.1831831831831832,0.13174946004319654,"7.962314244",14,-10.340582769949284,260,0.28077753779697623,319,0.3444924406047516
680718,"Barger, Addison",862,0.9102428722280888,647,"75.911534896",0.6241299303944317,0.30602782071097373,0.2296983758700696,0.20556414219474498,0.154292343387471,"7.658928271",7,-13.546432318845504,215,0.2494199535962877,318,0.3689095127610209
663586,"Riley, Austin",800,0.9019165727170236,577,"75.887103088",0.605,0.2755632582322357,0.19875,0.1923743500866551,0.13875,"7.567306888",18,-14.247858676197858,223,0.27875,265,0.33125
660821,"Sánchez, Jesús",834,0.9065217391304348,626,"75.853011942",0.5863309352517986,0.30670926517571884,0.2302158273381295,0.1853035143769968,0.13908872901678657,"6.920167854",14,-26.06066157105908,208,0.24940047961630696,319,0.3824940047961631
660271,"Ohtani, Shohei",1147,0.9045741324921136,786,"75.828675214",0.6172624237140366,0.36259541984732824,0.24847428073234526,0.2582697201017812,0.17698343504795117,"7.929886783",13,24.25967867503098,361,0.3147340889276373,387,0.33740191804707936
673357,"Robert Jr., Luis",723,0.9026217228464419,518,"75.613043555",0.5739972337482713,0.28378378378378377,0.2033195020746888,0.1640926640926641,0.11756569847856155,"7.81207177",19,-15.00531674348681,205,0.2835408022130014,257,0.355463347164592
682985,"Greene, Riley",1254,0.9067245119305857,866,"75.61259449",0.5725677830940987,0.24595842956120093,0.16985645933014354,0.151270207852194,0.10446570972886762,"7.273764019",6,-13.262058028168498,388,0.3094098883572568,359,0.2862838915470494
683002,"Henderson, Gunnar",1069,0.9121160409556314,825,"75.357449345",0.5369504209541629,0.32606060606060605,0.2516370439663237,0.20606060606060606,0.15902712815715622,"7.279101805",21,-15.03655544429719,244,0.22825070159027128,419,0.39195509822263797
686948,"Baldwin, Drake",778,0.9067599067599068,638,"75.302231992",0.5642673521850899,0.31191222570532917,0.25578406169665807,0.1896551724137931,0.15552699228791775,"7.184185013",9,-1.687829383392603,140,0.17994858611825193,316,0.40616966580976865
624413,"Alonso, Pete",1133,0.9085805934242182,858,"75.256778967",0.5339805825242722,0.3356643356643357,0.25419240953221534,0.22727272727272727,0.17210944395410416,"7.057215755",15,-3.785069836185701,275,0.24271844660194175,433,0.382171226831421
663728,"Raleigh, Cal",1293,0.9010452961672474,922,"75.239961864",0.5467904098994588,0.27765726681127983,0.19798917246713071,0.17462039045553146,0.12451662799690642,"7.897538291",30,5.793916148387246,371,0.28692962103634956,384,0.29698375870069604
682663,"Ramírez, Agustín",945,0.9104046242774566,719,"75.23016891",0.5544973544973545,0.3198887343532684,0.24338624338624337,0.21557719054242003,0.164021164021164,"7.505137651",19,-21.351759681837738,226,0.23915343915343915,399,0.4222222222222222
663624,"Mountcastle, Ryan",700,0.9090909090909091,485,"75.208351186",0.5257142857142857,0.27422680412371137,0.19,0.15257731958762888,0.10571428571428572,"7.524790529",13,-10.746235411741704,215,0.30714285714285716,223,0.31857142857142856
672356,"Arias, Gabriel",911,0.9082751744765702,556,"75.07646303",0.5268935236004392,0.2751798561151079,0.16794731064763996,0.1618705035971223,0.09879253567508232,"7.616500099",22,-29.79018318785885,355,0.3896816684961581,257,0.28210757409440174
621439,"Buxton, Byron",934,0.9050387596899225,665,"75.034829251",0.5053533190578159,0.318796992481203,0.22698072805139186,0.20300751879699247,0.14453961456102785,"7.93421576",15,11.680291529174472,269,0.2880085653104925,332,0.3554603854389722
669065,"Stowers, Kyle",814,0.9024390243902439,566,"75.003284631",0.5171990171990174,0.29858657243816256,0.2076167076167076,0.17491166077738515,0.12162162162162163,"6.737465393",24,4.762230033885066,248,0.3046683046683047,259,0.3181818181818182
656305,"Chapman, Matt",823,0.9063876651982379,626,"74.949389368",0.5078979343863912,0.3003194888178914,0.2284325637910085,0.1805111821086262,0.13730255164034022,"7.485281142",20,-15.210899099053968,197,0.2393681652490887,301,0.36573511543134873
683146,"Baty, Brett",717,0.9053030303030303,527,"74.80152152",0.48535564853556484,0.3092979127134725,0.22733612273361228,0.174573055028463,0.12831241283124128,"7.358614142",16,-5.257322294668678,190,0.2649930264993027,261,0.36401673640167365
680776,"Duran, Jarren",1090,0.9083333333333333,797,"74.780223881",0.475229357798165,0.3199498117942284,0.23394495412844038,0.1944792973651192,0.14220183486238533,"7.483983569",21,-15.428096262996968,293,0.26880733944954127,417,0.38256880733944953
657757,"Sheets, Gavin",916,0.9078295341922695,732,"74.776802238",0.5185589519650655,0.3128415300546448,0.25,0.1762295081967213,0.1408296943231441,"7.744474476",20,-10.35600351457951,184,0.20087336244541484,374,0.40829694323144106
682998,"Carroll, Corbin",1081,0.9038461538461539,828,"74.659953145",0.456059204440333,0.30434782608695654,0.23311748381128586,0.19444444444444445,0.14893617021276595,"7.305682535",19,-2.9240132435942976,253,0.23404255319148937,383,0.35430157261794637
669394,"Burger, Jake",648,0.9050279329608939,464,"74.646523071",0.5,0.31896551724137934,0.22839506172839505,0.21551724137931033,0.15432098765432098,"7.434226512",13,-15.196472641183322,184,0.2839506172839506,240,0.37037037037037035
606466,"Marte, Ketel",844,0.9075268817204301,663,"74.616460948",0.45497630331753564,0.3559577677224736,0.2796208530805687,0.19306184012066366,0.15165876777251186,"7.834037192",14,-2.7271071315977826,181,0.21445497630331753,365,0.4324644549763033
701358,"Smith, Cam",885,0.9049079754601227,640,"74.498750667",0.46892655367231634,0.2546875,0.18418079096045198,0.1453125,0.10508474576271186,"7.315622395",16,-22.476879579458036,245,0.2768361581920904,294,0.33220338983050846
682829,"De La Cruz, Elly",1083,0.9055183946488294,750,"74.485111062",0.44967682363804246,0.344,0.23822714681440443,0.204,0.14127423822714683,"7.188370813",32,-16.990242563519754,333,0.3074792243767313,409,0.37765466297322253
592518,"Machado, Manny",1185,0.9045801526717557,891,"74.470258042",0.43037974683544294,0.35353535353535354,0.26582278481012656,0.21997755331088664,0.16540084388185655,"7.822820886",20,-16.56929023819577,294,0.2481012658227848,456,0.3848101265822785
671056,"Herrera, Iván",703,0.9059278350515464,549,"74.395397681",0.47652916073968715,0.3224043715846995,0.25177809388335703,0.18761384335154827,0.1465149359886202,"7.840217368",4,-9.10531485070725,154,0.21906116642958748,273,0.3883357041251778
696100,"Goodman, Hunter",1035,0.905511811023622,728,"74.380206309",0.42705314009661843,0.3090659340659341,0.21739130434782608,0.16346153846153846,0.11497584541062802,"7.255008937",27,5.633454592531632,307,0.2966183574879227,356,0.34396135265700484
677951,"Witt Jr., Bobby",1118,0.9074675324675324,868,"74.338869946",0.45080500894454384,0.3490783410138249,0.2710196779964222,0.20046082949308755,0.1556350626118068,"7.033687218",24,-2.7938130392328344,250,0.22361359570661896,456,0.407871198568873
671739,"Harris II, Michael",1073,0.9039595619208087,824,"74.324738145",0.4072693383038211,0.3118932038834951,0.23951537744641194,0.18810679611650485,0.14445479962721341,"8.043171855",22,-29.795781015983813,249,0.2320596458527493,438,0.4082013047530289
547180,"Harper, Bryce",1034,0.9006968641114983,733,"74.196817843",0.44294003868471943,0.3015006821282401,0.2137330754352031,0.18417462482946795,0.13056092843326886,"7.341862012",15,-8.896250074978894,301,0.2911025145067698,348,0.3365570599613153
677800,"Abreu, Wilyer",745,0.9063260340632603,593,"74.113350443",0.4093959731543624,0.2748735244519393,0.21879194630872484,0.16863406408094436,0.1342281879194631,"7.118607423",15,-5.048591685640889,152,0.2040268456375839,265,0.35570469798657717
572233,"Walker, Christian",1164,0.9016266460108443,847,"74.111090232",0.4183848797250859,0.2892561983471074,0.2104810996563574,0.1641086186540732,0.11941580756013746,"7.476153591",55,-24.87516704505993,317,0.27233676975945015,383,0.3290378006872852
691176,"Domínguez, Jasson",769,0.9111374407582938,566,"74.059258804",0.38491547464239284,0.28975265017667845,0.21326397919375814,0.17314487632508835,0.12743823146944083,"7.794933602",7,-13.515981082986446,203,0.26397919375812745,254,0.33029908972691807
545361,"Trout, Mike",857,0.9021052631578947,617,"74.049968238",0.4014002333722288,0.2739059967585089,0.1971995332555426,0.16369529983792544,0.11785297549591599,"7.462248705",25,-13.811929085066176,240,0.28004667444574094,262,0.3057176196032672
641857,"McMahon, Ryan",1001,0.9042457091237579,670,"74.025842228",0.4005994005994006,0.31343283582089554,0.2097902097902098,0.1701492537313433,0.11388611388611389,"7.443851459",28,-35.5193929054624,331,0.3306693306693307,299,0.2987012987012987
671218,"Ramos, Heliot",1122,0.9048387096774193,855,"74.003327959",0.4465240641711229,0.32748538011695905,0.24955436720142601,0.1824561403508772,0.13903743315508021,"6.83663451",24,-29.609062980486478,267,0.23796791443850268,430,0.38324420677361853
624424,"Conforto, Michael",828,0.9149171270718232,636,"73.982392705",0.42995169082125606,0.27358490566037735,0.21014492753623187,0.14150943396226415,0.10869565217391304,"7.308765012",7,-34.22915414347849,192,0.2318840579710145,283,0.3417874396135266
691016,"Soderstrom, Tyler",961,0.9100378787878788,732,"73.962033767",0.380853277835588,0.33060109289617484,0.2518210197710718,0.20901639344262296,0.15920915712799166,"7.4820018",27,-11.313408105197208,229,0.23829344432882413,377,0.3922996878251821
665487,"Tatis Jr., Fernando",1036,0.9048034934497816,774,"73.960078147",0.4266409266409266,0.3695090439276486,0.27606177606177607,0.21834625322997417,0.16312741312741313,"7.28345333",32,-19.06691876114959,262,0.2528957528957529,415,0.40057915057915056
621566,"Olson, Matt",1256,0.9088277858176556,940,"73.94386164",0.4132165605095542,0.2925531914893617,0.21894904458598727,0.18085106382978725,0.13535031847133758,"7.47358371",21,-9.523133467101472,316,0.2515923566878981,406,0.3232484076433121
665862,"Chisholm Jr., Jazz",882,0.9064748201438849,609,"73.917035181",0.4183673469387755,0.2955665024630542,0.20408163265306123,0.1625615763546798,0.11224489795918367,"7.803504456",7,-5.246758266195928,273,0.30952380952380953,283,0.32086167800453513
694192,"Chourio, Jackson",994,0.9028156221616712,761,"73.86181835",0.39939637826961777,0.34296977660972405,0.2625754527162978,0.18659658344283836,0.14285714285714285,"7.504360885",22,-5.50054676192678,233,0.23440643863179075,402,0.4044265593561368
664040,"Lowe, Brandon",1055,0.9055793991416309,741,"73.851873033",0.4037914691943127,0.29959514170040485,0.2104265402843602,0.15654520917678813,0.10995260663507109,"7.18868",31,-10.685892691797289,314,0.2976303317535545,341,0.3232227488151659
669127,"Langeliers, Shea",890,0.9053916581892166,673,"73.81913436",0.395505617977528,0.32392273402674593,0.2449438202247191,0.18722139673105498,0.14157303370786517,"7.21035436",5,0.712829278064225,217,0.24382022471910111,352,0.3955056179775281
621043,"Correa, Carlos",935,0.9095330739299611,742,"73.794989283",0.3775401069518716,0.3140161725067385,0.24919786096256685,0.18328840970350405,0.14545454545454545,"7.194724684",15,-12.504092763817725,193,0.20641711229946524,383,0.40962566844919784
666160,"Moniak, Mickey",800,0.8998875140607424,593,"73.765342013",0.37375,0.33220910623946037,0.24625,0.16863406408094436,0.125,"7.673505663",19,2.960195646284915,207,0.25875,314,0.3925
671732,"Butler, Lawrence",1046,0.902502157031924,722,"73.760173241",0.39292543021032506,0.3047091412742382,0.21032504780114722,0.17590027700831026,0.121414913957935,"7.082091597",26,-26.46433601478344,324,0.30975143403441685,357,0.34130019120458893
543807,"Springer, George",923,0.9013671875,693,"73.754364128",0.4041170097508126,0.32756132756132755,0.24593716143011918,0.18614718614718614,0.13976164680390032,"7.504503759",13,8.447741958554465,230,0.24918743228602383,354,0.38353196099674974
668904,"Lewis, Royce",685,0.9036939313984169,513,"73.617539693",0.3970802919708029,0.3333333333333333,0.24963503649635035,0.16764132553606237,0.12554744525547445,"8.026708905",12,-5.2988139038080355,172,0.2510948905109489,264,0.3854014598540146
665742,"Soto, Juan",917,0.8999018645731109,752,"73.594467372",0.4089422028353326,0.3962765957446808,0.3249727371864776,0.2632978723404255,0.2159214830970556,"7.028068844",36,15.988248108152138,165,0.17993456924754633,414,0.4514721919302072
650490,"Díaz, Yandy",980,0.9057301293900185,812,"73.581309786",0.35408163265306125,0.3645320197044335,0.3020408163265306,0.23891625615763548,0.19795918367346937,"7.639707929",9,-6.8151460755773385,168,0.17142857142857143,441,0.45
667670,"Rooker, Brent",1135,0.9029435163086714,819,"73.550019674",0.35594713656387666,0.3321123321123321,0.239647577092511,0.17094017094017094,0.12334801762114538,"7.101663163",45,-12.196616244299182,316,0.27841409691629954,439,0.38678414096916297
595879,"Báez, Javier",737,0.8976857490864799,528,"73.52523289",0.34464043419267304,0.30303030303030304,0.21709633649932158,0.16287878787878787,0.11668928086838534,"8.2686546",10,-9.23975921160332,209,0.2835820895522388,278,0.37720488466757124
664056,"Bader, Harrison",836,0.905742145178765,605,"73.516105718",0.37081339712918665,0.28264462809917357,0.20454545454545456,0.15206611570247933,0.11004784688995216,"7.148050933",18,-3.449285056127167,231,0.27631578947368424,298,0.35645933014354064
663457,"Nootbaar, Lars",807,0.9047085201793722,650,"73.436411289",0.37794299876084264,0.36,0.2899628252788104,0.19384615384615383,0.15613382899628253,"6.894047968",20,-25.0632219414567,157,0.19454770755885997,355,0.4399008674101611
669224,"Wells, Austin",807,0.9036954087346024,604,"73.426844994",0.3110285006195787,0.2947019867549669,0.22057001239157373,0.1672185430463576,0.1251548946716233,"7.595962491",12,-13.628683871420495,203,0.25154894671623296,274,0.3395291201982652
676572,"Wagaman, Eric",778,0.9036004645760743,609,"73.418307545",0.366323907455013,0.3760262725779967,0.2943444730077121,0.19540229885057472,0.15295629820051415,"7.128526028",26,-15.812984450498668,169,0.21722365038560412,356,0.45758354755784064
700250,"Rice, Ben",780,0.9090909090909091,629,"73.40694141",0.3448717948717949,0.3863275039745628,0.31153846153846154,0.24006359300476948,0.1935897435897436,"7.361684654",15,-2.639717969181164,151,0.1935897435897436,340,0.4358974358974359
502054,"Pham, Tommy",646,0.906030855539972,508,"73.392688746",0.32817337461300305,0.3700787401574803,0.29102167182662536,0.18110236220472442,0.14241486068111456,"7.02630017",11,-13.595810829941234,138,0.21362229102167182,274,0.4241486068111455
673548,"Suzuki, Seiya",978,0.9013824884792627,775,"73.387595654",0.37525562372188137,0.33548387096774196,0.2658486707566462,0.19225806451612903,0.1523517382413088,"7.225756513",25,0.022666641816411204,203,0.20756646216768918,396,0.4049079754601227
592885,"Yelich, Christian",1053,0.901541095890411,760,"73.379729421",0.35612535612535606,0.3236842105263158,0.2336182336182336,0.18289473684210528,0.13200379867046533,"7.537375935",23,-10.59223982160685,293,0.27825261158594494,381,0.36182336182336183
