"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_prevented_on_running_attr","n_pitcher_cs_aa","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_attr_plus","net_attr_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
665625,"Peguero, Elvis","LAA",2022,2022,"All",-0.17862101974806524,,98,0,0,0,0,1,0,1,0,-0.3751550987403253,-0.2302000000000001,"11.6876","16.717778947","5.030178947",,,
686973,"Varland, Louis","MIN",2022,2022,"All",0.1273047609972492,,131,0,0,0,0,0,0,0,0,1.843581304986249,-0.53647,"10.974072581","14.611459677","3.637387097",,,
547179,"Lorenzen, Michael","LAA",2022,2022,"All",0.6200268530247914,0.7518487829880187,578,0.006920415224913495,3,1,0,0,0,3,1,2.33851163723641,0.3384989457277988,"10.743582255","14.821937153","4.078354898","10.56525","18.75975","8.1945"
502202,"Boxberger, Brad","MIL",2022,2022,"All",-0.20001381190941508,-0.37843412830077244,345,0.017391304347826087,6,0,0,0,0,6,0,-1.5209370785049525,0.23149689731461234,"11.142285714","15.118546584","3.97626087","11.235833333","24.3245","13.088666667"
543507,"May, Trevor","NYM",2022,2022,"All",-0.12136815920291406,-0.15535509341715653,193,0.0051813471502590676,1,0,0,0,0,1,0,-0.06522578596240991,-0.2407177822454047,"11.963191489","16.733340426","4.770148936","11.308","25.362","14.054"
595881,"Beede, Tyler","PIT",2022,2022,"All",-0.5341695801447158,-0.6197346161345415,434,0.016129032258064516,5,2,0,0,0,5,2,-2.5596834812096323,-0.049406408672860225,"11.870189448","15.900717026","4.030527578","12.066571429","24.904285714","12.837714286"
571510,"Boyd, Matthew","SEA",2022,2022,"All",0.07023305974458117,0.18281338923721407,73,0.0136986301369863,1,0,0,0,0,1,0,0.02124020938952552,0.14663337303705787,"11.264114754","13.167327869","1.903213115","12.258","19.015","6.757"
605397,"Musgrove, Joe","SD",2022,2022,"All",0.24017285926381782,-0.026614357113402654,906,0.004415011037527594,4,0,0,0,0,4,0,4.085843468476491,-1.2822129654032905,"11.292020359","15.038973653","3.746953293","11.73625","21.6835","9.94725"
641743,"Kay, Anthony","TOR",2022,2022,"All",0.0005774556629227544,,24,0,0,0,0,0,0,0,0,0.029392278314613808,-0.011780000000000007,"13.048545455","16.756909091","3.708363636",,,
670329,"Garcia, Rico","BAL",2022,2022,"All",0.027944970665169613,0.045842523012316894,59,0.01694915254237288,1,0,0,0,0,1,0,-0.14857997972539522,0.12813548135610817,"12.502189655","15.455310345","2.95312069","12.053","22.067","10.014"
663629,"Small, Ethan","MIL",2022,2022,"All",0.027613085328326546,,53,0,0,0,0,0,0,0,0,0.3784554266416327,-0.10683999999999995,"11.18688","14.10478","2.9179",,,
572816,"Dickerson, Corey","STL",2022,2022,"All",0.0046125,,9,0,0,0,0,0,0,0,0,0.04797000000000001,-0.011070000000000003,"10.183444444","12.612222222","2.428777778",,,
664062,"Gonsolin, Tony","LAD",2022,2022,"All",0.13955145686298992,0.3472397339369811,623,0.008025682182985553,4,1,0,0,0,4,1,0.7799521275584715,-0.03653104144156438,"11.605045918","15.89285034","4.287804422","11.0872","20.7434","9.6562"
572125,"Selman, Sam","OAK",2022,2022,"All",0.00908785546514102,,86,0,0,0,0,0,0,0,0,0.41747677732570515,-0.16535000000000005,"11.861289157","14.086951807","2.225662651",,,
528748,"Castellanos, Humberto","AZ",2022,2022,"All",0.48642171083684577,0.5124988262364303,275,0.0036363636363636364,1,0,0,0,0,1,0,2.8817229477357342,-0.1998286193562238,"11.444526923","14.395511538","2.950984615","10.366","16.323","5.957"
670032,"Lopez, Nicky","KC",2022,2022,"All",0.0035224706994328816,,3,0,0,0,0,0,0,0,0,0.06121735349716441,-0.01938,"13.752","16.292666667","2.540666667",,,
477132,"Kershaw, Clayton","LAD",2022,2022,"All",0.6246289369063925,0.5388150568268086,570,0.005263157894736842,2,1,1,1,0,3,2,1.1484746690460712,0.8776311179937293,"11.370425926","13.731222222","2.360796296","11.817","22.537","10.72"
543901,"Weber, Ryan","NYY",2022,2022,"All",0.4930395086754714,0.13810905321099257,19,0.05263157894736842,0,1,1,0,0,0,2,-0.4973825647338923,1.3167022702716673,"10.175176471","12.414","2.238823529","11.14","19.977","8.837"
606273,"Elías, Roenis","SEA",2022,2022,"All",0.014925738426491253,,34,0,0,0,0,0,0,0,0,0.34879119213245635,-0.12184999999999996,"11.546030303","14.401575758","2.855545455",,,
446372,"Kluber, Corey","TB",2022,2022,"All",0.02203118147773417,0.28472409646459584,739,0.012178619756427604,4,5,0,0,0,4,5,0.07232124105443054,0.016815407259664295,"11.425568768","15.76530659","4.339737822","12.518777778","22.132","9.613222222"
676766,"Snyder, Nick","TEX",2022,2022,"All",0.006035782859324631,,12,0,0,0,0,0,0,0,0,0.10361891429662318,-0.03264000000000001,"9.894","16.3493","6.4553",,,
676083,"Junk, Janson","LAA",2022,2022,"All",0.016714711601255386,,58,0,0,0,0,0,0,0,0,0.5168335580062768,-0.19255999999999995,"11.412944444","15.125037037","3.712092593",,,
656546,"Hoffman, Jeff","CIN",2022,2022,"All",-0.35033975777939774,-0.19959978711955242,281,0.03202846975088968,5,4,0,0,0,5,4,-4.71201292364146,1.3156951709975442,"11.907278431","16.865541176","4.958262745","11.209777778","23.294444444","12.084666667"
661403,"Clase, Emmanuel","CLE",2022,2022,"All",-0.20738256314973535,-0.15685796665367976,251,0.01593625498007968,4,0,0,0,0,4,0,-1.4085540598258404,0.16517388625652013,"12.871348178","16.521639676","3.650291498","11.4065","23.25725","11.85075"
670124,"Oller, Adam","OAK",2022,2022,"All",0.657112802141189,0.08586478216560056,478,0.0020920502092050207,1,0,1,0,0,1,1,2.8695148107790827,0.18491075552305036,"11.321567198","15.427681093","4.106113895","10.811","21.682","10.871"
667725,"Tyler, Kyle","SD",2022,2022,"All",0.0013614390857691668,,11,0,0,0,0,0,0,0,0,0.09097969542884593,-0.03741000000000004,"12.01","14.727545455","2.717545455",,,
642701,"Santana, Dennis","TEX",2022,2022,"All",0.37126372549929293,-0.37336045353470204,434,0.004608294930875576,2,0,1,0,0,2,1,1.5257394957662704,0.1469240585467524,"11.536995272","15.910555556","4.373560284","10.823","25.181","14.358"
665152,"Kremer, Dean","BAL",2022,2022,"All",0.8296510039321923,0.41531567553396265,687,0.010189228529839884,4,3,1,0,0,4,4,1.6821025782152232,1.0960677517536659,"11.33412709","15.120458194","3.786331104","11.939428571","21.615","9.675571429"
650644,"Civale, Aaron","CLE",2022,2022,"All",0.2541969193035424,0.19395988519953106,466,0.017167381974248927,7,1,1,0,0,7,2,-2.2067745142302666,1.5456707158879932,"11.732785553","15.578273138","3.845487585","11.88225","21.806375","9.924125"
592094,"Adam, Jason","TB",2022,2022,"All",-1.1643159366515141,-1.224870346575358,365,0.021917808219178082,8,0,0,0,0,8,0,-4.917324211919894,-0.4018913205945286,"11.744660494","16.540691358","4.796030864","12.211125","27.10675","14.895625"
570488,"Valdez, Phillips","BOS",2022,2022,"All",-0.1168786174450556,0.10102635065257601,129,0.015503875968992248,2,0,0,1,0,3,0,-1.484225196544049,0.3999253819194546,"12.210228346","16.261251969","4.051023622","10.998","22.246","11.248"
608703,"Reynolds, Matt","CIN",2022,2022,"All",-0.00009407246376811614,,3,0,0,0,0,0,0,0,0,0.004164637681159418,-0.0020599999999999993,"11.379333333","13.102","1.722666667",,,
669674,"Long, Sam","SF",2022,2022,"All",0.08584996376327465,,195,0,0,0,0,0,0,0,0,1.7691698188163736,-0.5955199999999993,"11.238694301","12.694316062","1.455621762",,,
542888,"Armstrong, Shawn","TB",2022,2022,"All",0.19088403072800703,0.07884851418462571,396,0.007575757575757576,2,1,0,0,0,2,1,1.083734595537425,-0.057473085287728654,"12.378305128","15.665207692","3.286902564","10.795","22.460333333","11.665333333"
617228,"Sawamura, Hirokazu","BOS",2022,2022,"All",0.4349904046190473,0.5656299304848585,365,0.005479452054794521,1,1,0,0,0,1,1,1.5913361389426195,0.25938483740116564,"12.466344023","15.710180758","3.243836735","10.92","18.022","7.102"
623485,"Goudeau, Ashton","COL",2022,2022,"All",-0.0023941773278811714,0.023054322243336728,147,0.006802721088435374,1,0,0,0,0,1,0,0.19354752763054506,-0.09134151745331145,"11.96342029","16.029043478","4.065623188","6.462","19.594","13.132"
656302,"Cease, Dylan","CWS",2022,2022,"All",0.4215631762536336,0.6129052685298373,1108,0.011732851985559567,8,5,1,1,0,9,6,-0.8937987392810791,1.3340509424663336,"11.389105005","15.800999019","4.411894014","11.966384615","22.009769231","10.043384615"
663903,"Singer, Brady","KC",2022,2022,"All",0.21960295128098095,0.48680169640765825,699,0.00715307582260372,2,3,0,1,0,3,3,1.7183226390980222,-0.2756923923080522,"11.206157353","14.630755882","3.424598529","11.451","20.7514","9.3004"
664942,"Naile, James","STL",2022,2022,"All",0.02590307935450061,,41,0,0,0,0,0,0,0,0,0.4590953967725029,-0.14648,"11.103073171","15.775268293","4.672195122",,,
605538,"Wisler, Matt","TB",2022,2022,"All",-0.04150090909841307,-0.21842832194864492,255,0.011764705882352941,3,0,0,0,0,3,0,-0.9301401449218786,0.3211713775243615,"12.820417671","17.081321285","4.260903614","10.922666667","22.752666667","11.83"
543294,"Hendricks, Kyle","CHC",2022,2022,"All",-0.8708465440115646,-0.8237595238563751,491,0.02240325865580448,9,2,0,0,0,9,2,-4.42796795676206,0.03277121631299415,"11.386112644","16.040889655","4.654777011","11.565","23.394454545","11.829454545"
661255,"López, Yoan","NYM",2022,2022,"All",-0.07581276933589705,-0.05206953529732494,81,0.012345679012345678,1,0,0,0,0,1,0,-0.33783974284726176,-0.01832182392543242,"11.71672","15.729213333","4.012493333","12.5","24.024","11.524"
665896,"Marte, José","LAA",2022,2022,"All",-0.19129535797494154,-0.24692362470780188,101,0.019801980198019802,2,0,0,0,0,2,0,-1.0350108436203398,0.03490402388694672,"12.52792","16.21584","3.68792","12.7585","24.2725","11.514"
502085,"Robertson, David","PHI",2022,2022,"All",0.007917927389316584,-0.14366204064274063,386,0.0025906735751295338,0,1,0,0,0,0,1,2.2653893778059913,-0.9892443292708485,"10.974315068","15.217049315","4.242734247","13.443","26.307","12.864"
669923,"Kirby, George","SEA",2022,2022,"All",0.28589744786636656,0.5927321091949159,768,0.015625,8,4,0,0,0,8,4,-1.7936873761268208,1.4325220513149663,"11.33962465","15.372368347","4.032743697","11.998","22.481916667","10.483916667"
623474,"Herget, Jimmy","LAA",2022,2022,"All",0.1582147322627632,0.2930420267802014,377,0.013262599469496022,5,0,0,0,0,5,0,-0.3628899901269812,0.5128727339736863,"11.718166667","15.330701149","3.612534483","10.9262","21.9146","10.9884"
664161,"Swarmer, Matt","CHC",2022,2022,"All",-0.007408752853379219,0.0909536661096958,207,0.014492753623188406,2,1,0,0,0,2,1,-1.0606250904090766,0.45492503384097116,"11.328447059","15.174576471","3.846129412","11.397333333","22.360666667","10.963333333"
621016,"Cuas, Jose","KC",2022,2022,"All",0.5103460772945491,0.5660166317153059,319,0.012539184952978056,3,1,0,0,0,3,1,1.1926439933485298,0.6040383969440966,"11.968825658","15.075878289","3.107052632","13.1415","23.5625","10.421"
643361,"Herget, Kevin","TB",2022,2022,"All",0.001690039567778193,,33,0,0,0,0,0,0,0,0,0.101532697838891,-0.04137000000000004,"10.604757576","13.241515152","2.636757576",,,
592332,"Gausman, Kevin","TOR",2022,2022,"All",-1.414851903426034,-1.2552663137563322,1050,0.02,17,4,1,2,0,19,5,-11.872201046519976,2.13241845750658,"11.350859454","15.420230536","4.069371082","11.835285714","23.775761905","11.94047619"
670288,"Fishman, Jake","MIA",2022,2022,"All",0.005128494256995022,,76,0,0,0,0,0,0,0,0,0.1598324712849753,-0.05964000000000011,"13.052789474","15.961210526","2.908421053",,,
608348,"Kelly, Carson","AZ",2022,2022,"All",0.006674282467199617,,32,0,0,0,0,0,0,0,0,0.11410141233599809,-0.03588000000000002,"13.2215","15.678","2.4565",,,
663978,"Paddack, Chris","MIN",2022,2022,"All",0.050951621812969465,,98,0,0,0,0,0,0,0,0,0.8418281090648475,-0.26092000000000004,"13.029564706","16.893352941","3.863788235",,,
573204,"Thielbar, Caleb","MIN",2022,2022,"All",0.2872860375126709,-0.08994329792330868,398,0.007537688442211055,2,1,1,1,0,3,2,0.7719909585776717,0.2953063239936391,"11.923642667","14.075976","2.152333333","10.812333333","19.78","8.967666667"
685503,"Arihara, Kohei","TEX",2022,2022,"All",0.07249590883735398,0.11006643362763915,154,0.006493506493506494,1,0,0,0,0,1,0,0.30055594701286564,0.02752159874395744,"12.337202614","15.970640523","3.633437908","12.088","19.507","7.419"
600921,"Machado, Andrés","WSH",2022,2022,"All",-0.47131556512299844,-0.3306026170753852,384,0.018229166666666668,7,0,0,0,0,7,0,-2.6128695073552306,0.11390741410676757,"11.847330645","16.120543011","4.273212366","12.142571429","24.310285714","12.167714286"
650959,"Diplán, Marcos","BAL",2022,2022,"All",0.007830653948743405,,20,0,0,0,0,0,0,0,0,0.14130326974371707,-0.04540000000000002,"13.08335","15.67105","2.5877",,,
663773,"Hoeing, Bryan","MIA",2022,2022,"All",-0.050974564294439015,-0.05934715875731994,104,0.009615384615384616,1,0,0,0,0,1,0,0.21902407279386374,-0.2106208418960263,"11.58827","14.92845","3.34018","13.125","21.379","8.254"
621242,"Díaz, Edwin","NYM",2022,2022,"All",-1.084798690384109,-0.9208680267167662,330,0.02727272727272727,7,2,0,0,0,7,2,-5.314743812144775,-0.048555395455899125,"11.659659306","16.742179811","5.082520505","13.208888889","26.714888889","13.506"
453286,"Scherzer, Max","NYM",2022,2022,"All",0.25191449080517275,0.34572437152700725,536,0.013059701492537313,3,4,0,0,0,3,4,-0.9221179937662713,0.9696401990187267,"11.547619691","15.675907336","4.128287645","11.740428571","21.877571429","10.137142857"
