"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_prevented_on_running_attr","n_pitcher_cs_aa","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_attr_plus","net_attr_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
678061,"Kerr, Ray","ATL",2024,2024,"All",-0.39879530264935703,-0.10615813894077497,143,0.03496503496503497,4,1,0,0,0,4,1,-2.565784761530902,0.25413699923738586,"12.307646617","15.132082707","2.82443609","13.1","24.7596","11.6596"
694646,"McDermott, Chayce","BAL",2024,2024,"All",0.00598708069561618,,19,0,0,0,0,0,0,0,0,0.12659540347808082,-0.042959999999999963,"11.256277778","13.979166667","2.722888889",,,
808967,"Yamamoto, Yoshinobu","LAD",2024,2024,"All",0.2793331653823358,0.11857970745150752,483,0.006211180124223602,2,1,0,0,0,2,1,3.408638878519002,-0.8942102451588105,"11.63021968","14.776281465","3.146061785","11.594333333","20.863","9.268666667"
624647,"González, Victor","NYY",2024,2024,"All",0.0981311449556646,,127,0,0,0,0,0,0,0,0,1.423460724778324,-0.41458000000000017,"12.424170732","15.508203252","3.08403252",,,
641816,"Mahle, Tyler","TEX",2024,2024,"All",0.08453965298773787,0.23855071051893284,80,0.025,2,0,0,0,0,2,0,-0.0707909086456756,0.21932852159305133,"11.436591549","15.55","4.113408451","11.413","20.1295","8.7165"
669459,"Nelson, Kyle","AZ",2024,2024,"All",0.034616795749101176,,51,0,0,0,0,0,0,0,0,0.5711764787455058,-0.17692999999999998,"11.177313725","13.475117647","2.297803922",,,
506433,"Darvish, Yu","SD",2024,2024,"All",-1.272911805599797,-1.1429140996028282,376,0.02925531914893617,11,0,0,0,0,11,0,-6.375746866471167,0.004972372654305061,"12.1390625","17.139475","5.0004125","12.9064","27.2871","14.3807"
675911,"Strider, Spencer","ATL",2024,2024,"All",-0.21212830015009307,-0.14494369655708605,76,0.02631578947368421,2,0,0,0,0,2,0,-0.7881047856319392,-0.12112742894156747,"13.070214286","17.510271429","4.440057143","14.036","24.1995","10.1635"
621199,"Bowman, Matt","BAL",2024,2024,"All",0.024153479704063216,-0.10883871406186668,189,0.005291005291005291,1,0,0,0,0,1,0,0.8030210816986191,-0.3032238591903571,"12.248994536","15.992508197","3.743513661","11.744","25.91","14.166"
672282,"Detmers, Reid","LAA",2024,2024,"All",-0.5184819188966634,-0.0057886320869694335,542,0.02029520295202952,11,0,0,0,0,11,0,-2.370347552129994,-0.09869424104592167,"11.111464078","13.753423301","2.641959223","12.854363636","26.202545455","13.348181818"
689958,"Walters, Andrew","CLE",2024,2024,"All",-0.11033547203393175,-0.040888505113127846,35,0.02857142857142857,1,0,0,0,0,1,0,-0.5747150385277038,0.010238968159131175,"12.441454545","17.04169697","4.600242424","12.512","23.605","11.093"
701542,"Warren, Will","NYY",2024,2024,"All",-0.2909497543433117,0.15261259222383522,172,0.011627906976744186,1,1,0,2,0,3,1,-1.707046526231727,0.11213233534007233,"12.050624242","16.162309091","4.111684848","12.0395","21.284","9.2445"
676760,"Marinaccio, Ron","NYY",2024,2024,"All",-0.5250256661985279,-0.20253879101233718,208,0.028846153846153848,6,0,0,1,0,7,0,-3.596300665618398,0.43163214872256406,"12.761609375","16.946828125","4.18521875","11.746","22.495833333","10.749833333"
554430,"Wheeler, Zack","PHI",2024,2024,"All",0.6054530867209049,0.11350705948778786,946,0.009513742071881607,6,3,1,0,0,6,4,4.043573127252061,-0.4516923082877945,"11.746187154","15.742269103","3.996081949","12.824222222","23.257","10.432777778"
666745,"Brito, Jhony","SD",2024,2024,"All",0.19685739272841882,0.5743496246010832,256,0.0234375,6,0,0,0,0,6,0,-0.8019810594690462,0.7938968991605071,"11.990060086","15.495527897","3.505467811","12.159166667","22.3965","10.237333333"
448179,"Hill, Rich","BOS",2024,2024,"All",-0.16685744269890965,-0.19735072891228578,22,0.045454545454545456,1,0,0,0,0,1,0,-0.5790767142753201,-0.11342688854187918,"10.992947368","13.924736842","2.931789474","11.941","28.256","16.315"
675921,"Howard, Spencer","CLE",2024,2024,"All",0.24239081036094082,0.25581991663886144,222,0.009009009009009009,1,1,0,0,0,1,1,1.9457303240912425,-0.3261227876829046,"10.994342723","14.4537277","3.459384977","12.6215","19.6695","7.048"
518397,"Alexander, Scott","OAK",2024,2024,"All",-0.2449575850925086,-0.30550821249700977,200,0.015,3,0,0,0,0,3,0,-0.5380588561407552,-0.3052129196985714,"11.208761111","13.9819","2.773138889","12.186666667","27.177","14.990333333"
685801,"Bigge, Hunter","TB",2024,2024,"All",0.00596180065498899,-0.02048826213240723,109,0.009174311926605505,0,1,0,0,0,0,1,0.5741228897383067,-0.24191728287260536,"12.026847619","15.877304762","3.850457143","11.898","21.475","9.577"
680891,"Neely, Jack","CHC",2024,2024,"All",0.013420286398132506,,22,0,0,0,0,0,0,0,0,0.21942643199066253,-0.06769999999999998,"12.565590909","15.018863636","2.453272727",,,
664192,"Lucchesi, Joey","NYM",2024,2024,"All",0.056047023327065,,69,0,0,0,0,0,0,0,0,0.685167616635325,-0.17996999999999996,"10.859779661","12.944","2.084220339",,,
605280,"Holmes, Clay","NYY",2024,2024,"All",0.5585005642221975,0.6238291693469835,470,0.006382978723404255,3,0,0,0,0,3,0,3.5623413083996818,-0.34215043879497486,"12.160092971","15.2960839","3.13599093","11.822666667","20.52","8.697333333"
