"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_prevented_on_running_attr","n_pitcher_cs_aa","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_attr_plus","net_attr_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
594992,"Shackelford, Kevin","CIN",2017,2017,"All",-0.00985699810610443,,165,0,0,0,0,0,0,0,0,0.859400009469478,-0.40385999999999916,"12.446397351","14.461860927","2.015463576",,,
607320,"Merritt, Ryan","CLE",2017,2017,"All",-0.11228628324198887,-0.029540959158023378,113,0.017699115044247787,2,0,0,0,0,2,0,-0.38411287643747816,-0.07880823989887409,"11.923544554","14.146772277","2.223227723","12.5275","21.388","8.8605"
459429,"McGee, Jake","COL",2017,2017,"All",0.07522361117778593,,350,0,0,0,0,0,0,0,0,2.9677355558889267,-1.1518299999999992,"11.459726994","14.008886503","2.549159509",,,
502028,"Wood, Blake","LAA",2017,2017,"All",0.2961701692103751,1.4180638540161996,523,0.01338432122370937,4,3,0,2,0,6,3,-2.0537833670536765,1.5709485391580238,"12.187530303","16.074794372","3.887264069","13.008428571","23.846","10.837571429"
472551,"Abad, Fernando","BOS",2017,2017,"All",-0.0886402429777847,0.09652863145214419,283,0.014134275618374558,3,1,0,0,0,3,1,-0.7674387210608584,0.1441055582986419,"11.573594096","13.853738007","2.280143911","15.036","29.68425","14.64825"
501925,"Smith, Joe","CLE",2017,2017,"All",-0.19109140154515714,-0.1832311627690921,275,0.01090909090909091,2,1,0,0,0,2,1,0.02051168194146107,-0.4337638620743304,"11.321891473","15.606414729","4.284523256","12.164666667","23.724","11.559333333"
625643,"López, Reynaldo","CWS",2017,2017,"All",0.32781960028675583,0.3201708477636236,242,0.004132231404958678,0,1,0,0,0,0,1,2.2075273670283915,-0.2526352735976053,"10.90236087","14.254630435","3.352269565","11.794","20.298","8.504"
606167,"Mejía, Adalberto","MIN",2017,2017,"All",0.6299788147279607,1.4564441712022056,674,0.005934718100890208,3,1,0,2,0,5,1,2.8157666888271513,0.14850105991673357,"11.448123003","13.893790735","2.445667732","9.43325","16.88","7.44675"
457732,"Bailey, Andrew","LAA",2017,2017,"All",-0.00014852116548358916,,4,0,0,0,0,0,0,0,0,0.03554989417258205,-0.01613,"11.550333333","18.432666667","6.882333333",,,
605538,"Wisler, Matt","ATL",2017,2017,"All",0.08786765889797873,0.13149949888239137,214,0.004672897196261682,1,0,0,0,0,1,0,0.49649294225058754,-0.025402065671419227,"11.829763547","14.887344828","3.057581281","11.624","19.981","8.357"
628317,"Maeda, Kenta","LAD",2017,2017,"All",-0.3400898610015331,-0.2510236104844179,700,0.008571428571428572,4,2,0,0,0,4,2,1.1507413201330146,-1.2671958333958573,"11.697611544","15.415597504","3.717985959","12.0144","22.0596","10.0452"
433586,"Casilla, Santiago","OAK",2017,2017,"All",-0.6882881536199881,-0.6609616595924541,350,0.025714285714285714,9,0,0,0,0,9,0,-4.807378546839324,0.6070834572175126,"12.3558375","17.091625","4.7357875","12.9335","26.853875","13.920375"
502190,"Leake, Mike","SEA",2017,2017,"All",1.087996774446107,1.0200000380682333,970,0.006185567010309278,4,2,1,0,0,4,3,5.837632319473308,-0.17673264321900395,"11.381986553","14.99341198","3.611425428","12.036166667","20.915666667","8.8795"
621056,"Wood, Hunter","TB",2017,2017,"All",0.0005756203007518804,,5,0,0,0,0,0,0,0,0,0.015590601503759393,-0.005649999999999995,"14.6688","18.8254","4.1566",,,
458006,"Albers, Matt","WSH",2017,2017,"All",0.057286263998731365,0.12818695639139535,342,0.011695906432748537,3,1,0,0,0,3,1,0.06941033621317962,0.09645377056910207,"12.011036545","16.33551495","4.324478405","12.0715","23.5865","11.515"
