Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Ben Lively","KCR","AAA",27,6,2,4.4792628696662655,24,10,0,0,3,1,,72.1,321,77,37,36,14,30,1,3,1,0,76,"14932"
"Rookie Davis","PIT","AAA",26,1,6,5.63923996172169,13,9,0,0,0,0,,52.2,232,61,33,33,9,22,0,1,1,0,40,"14962"
"Luis Santos","TBR","AAA",28,3,2,4.896373444107407,32,3,0,0,1,1,,64.1,284,64,38,35,10,28,1,5,8,1,74,"15006"
"Austin Voth","WSN","AAA",27,3,5,4.402174278107873,12,12,0,0,0,0,,61.1,268,68,34,30,7,15,0,1,6,0,68,"15047"
"Kyle McGowin","WSN","AAA",27,7,2,3.8571425337619543,11,11,0,0,0,0,,60.2,256,59,28,26,8,17,1,4,0,0,68,"15071"
"Rob Zastryzny","LAD","AAA",27,3,6,6.487632858633997,20,16,0,0,0,0,,94.1,426,126,75,68,17,31,0,2,5,0,84,"15094"
"Braden Shipley","ARI","AAA",27,4,5,5.947552764868717,30,15,0,0,0,0,,95.1,425,111,69,63,19,37,1,4,6,0,88,"15158"
"Aaron Slegers","TBR","AAA",26,6,7,5.047477973348373,26,15,1,0,0,0,,112.1,488,130,72,63,22,28,1,7,4,0,80,"15231"
"Cole Sulser","TBR","AAA",29,6,3,3.272727272727273,49,4,0,0,2,0,,66,273,51,24,24,4,24,0,3,5,0,89,"15256"
"Zac Reininger","DET","AAA",26,4,3,4.081395710913699,34,4,0,0,0,2,,57.1,256,65,28,26,7,26,0,0,1,0,51,"15285"
"Jose De Leon","TBR","AAA",26,2,1,3.506493853927598,17,13,0,0,1,0,,51.1,222,41,20,20,4,27,0,6,2,0,73,"15463"
"Kohl Stewart","MIN","AAA",24,8,6,5.142857142857143,20,19,0,0,0,0,,91,414,90,67,52,10,44,0,11,7,0,80,"15502"
"Eric Yardley","SDP","AAA",28,0,2,2.827224905026029,43,0,0,0,7,2,,63.2,261,60,27,20,3,14,1,4,0,0,52,"15538"
"Tyler Rogers","SFG","AAA",28,4,2,4.209677419354839,49,1,0,0,5,2,,62,270,59,31,29,6,28,2,4,0,0,55,"15541"
"Phillips Valdez","TEX","AAA",27,1,7,4.919492161571976,26,14,0,0,1,1,,78.2,367,87,53,43,10,36,0,11,5,0,65,"15605"
"Dillon Overton","SDP","AAA",27,10,5,5.462427986560799,25,22,0,0,0,0,,115.1,511,141,76,70,25,31,0,3,5,0,103,"15627"
"Yefry Ramirez","PIT","AAA",25,2,5,4.142857142857143,19,9,0,0,0,0,,63,274,53,32,29,7,38,0,2,4,2,82,"15655"
"Dario Agrazal","PIT","AAA",24,4,4,4.78125,12,12,0,0,0,0,,64,259,62,36,34,8,12,0,3,2,0,55,"15821"
"Zack Littell","MIN","AAA",23,3,3,3.7142857142857144,20,7,0,0,1,0,,63,265,55,29,26,11,25,0,2,4,0,68,"15823"
"Kent Emanuel","HOU","AAA",27,8,2,3.8950823569458364,28,7,0,0,1,1,,101.2,413,98,47,44,9,23,0,2,1,0,81,"15849"
"Fernando Romero","MIN","AAA",24,2,4,4.3699418110981485,35,1,0,0,4,2,,57.2,254,53,36,28,7,29,1,7,12,1,63,"15885"
"Lewis Thorpe","MIN","AAA",23,5,4,4.577854912984507,20,19,0,0,0,0,,96.1,403,91,51,49,13,25,0,1,5,0,119,"15906"
"Keury Mella","CIN","AAA",25,8,14,5.04672933180831,27,27,0,0,0,0,,142.2,640,160,93,80,22,56,0,11,4,1,102,"15964"
"Akeem Bostick","HOU","AAA",24,4,5,7.2821581374145845,21,12,0,0,0,0,,80.1,386,98,70,65,19,42,0,6,7,0,73,"15979"
"Odrisamer Despaigne","CIN","AAA",32,8,6,3.4745309732362872,24,22,0,0,0,0,,124.1,531,123,52,48,11,44,0,8,7,0,124,"16017"
"Stefan Crichton","ARI","AAA",27,4,3,3.610465436577503,36,0,0,0,1,2,,57.1,235,52,24,23,4,15,0,4,5,0,52,"16058"
"Zach Thompson","CHW","AAA",25,5,2,5.502370066158788,41,0,0,0,0,2,,70.1,313,79,46,43,15,23,0,2,8,0,78,"16094"
"Cy Sneed","HOU","AAA",26,7,6,4.1877556236741205,19,9,0,0,1,1,,81.2,333,71,40,38,13,24,0,3,2,0,71,"16106"
"Daniel Ponce de Leon","STL","AAA",27,8,4,2.8814230986839022,16,16,0,0,0,0,,84.1,358,62,30,27,7,43,1,6,6,0,86,"16110"
"Chris Ellis","STL","AAA",26,5,5,7.177215189873418,40,7,0,0,1,4,,79,385,98,65,63,13,47,1,8,11,0,82,"16125"
"Eric Skoglund","KCR","AAA",26,2,4,6.142857142857143,11,11,0,0,0,0,,63,278,79,45,43,12,17,0,5,3,1,43,"16155"
"Chandler Shepherd","BOS","AAA",26,3,10,6.1764707037321855,22,19,1,0,0,0,,102,476,128,84,70,19,39,0,6,5,0,103,"16166"
"Jake Reed","MIN","AAA",26,5,3,5.76,45,1,0,0,0,3,,75,327,75,49,48,7,35,1,6,7,1,92,"16209"
"Tejay Antone","CIN","AAA",25,4,8,4.646512287443264,14,13,0,0,0,0,,71.2,323,93,42,37,7,31,1,1,4,1,70,"16233"
"Sam Howard","COL","AAA",26,4,1,3.907894344541214,42,0,0,0,1,1,,50.2,216,50,23,22,5,23,2,2,3,0,62,"16265"
"Alex McRae","PIT","AAA",26,7,8,5.195335508089005,22,22,0,0,0,0,,114.1,502,128,70,66,20,43,0,5,5,0,101,"16317"
"Ricardo Pinto","TBR","AAA",25,10,5,4.127388936171702,24,4,0,0,0,0,,104.2,447,96,49,48,18,46,1,9,12,2,96,"16318"
"Chih-Wei Hu","CLE","AAA",25,1,5,7.737804158112674,17,8,0,0,0,0,,54.2,250,68,47,47,18,24,0,1,2,0,45,"16419"
"Scott Blewett","KCR","AAA",23,5,8,8.520492336116375,18,16,0,0,0,0,,81.1,398,115,82,77,24,46,0,6,9,0,56,"16427"
"Foster Griffin","KCR","AAA",23,8,6,5.23469428507702,25,25,0,0,0,0,,130.2,590,134,86,76,20,64,3,8,5,0,111,"16432"
"James Norwood","CHC","AAA",25,3,2,4.213872460701786,45,0,0,0,6,3,,57.2,240,40,31,27,9,31,2,2,11,0,81,"16440"
"Matt Wotherspoon","DET","AAA",27,5,2,5.323943661971831,36,3,0,0,2,2,,71,307,70,43,42,11,28,0,5,1,1,75,"16452"
"J.P. Feyereisen","NYY","AAA",26,10,2,2.494565424261128,40,0,0,0,7,3,,61.1,247,37,22,17,6,31,0,0,1,1,94,"16610"
"Brock Stewart","LAD","AAA",27,6,8,7.363636641205974,19,17,0,0,0,1,,84.1,404,110,74,69,22,43,0,10,7,0,73,"16727"
"Kyle McGrath","SDP","AAA",26,3,3,8.783133337469753,22,7,0,0,0,1,,55.1,262,79,59,54,17,19,0,2,3,0,38,"16793"
"Eric Stout","CIN","AAA",26,2,2,6.26519389833852,20,9,0,0,0,1,,60.1,281,68,43,42,15,37,0,3,2,0,52,"16873"
"Aaron Wilkerson","MIL","AAA",30,8,2,3.419214201629119,17,17,0,0,0,0,,76.1,314,62,30,29,10,29,0,2,3,0,81,"16904"
"Luis Ortiz","BAL","AAA",23,3,7,6.376884911073074,14,14,0,0,0,0,,66.1,306,77,56,47,15,31,1,2,2,0,47,"16942"
"Daniel Mengden","OAK","AAA",26,4,3,4.21875,13,10,0,0,0,1,,64,270,56,37,30,8,20,2,2,3,0,61,"16980"
"Sean Reid-Foley","TOR","AAA",23,3,5,6.47191011235955,20,19,0,0,0,0,,89,414,78,71,64,13,65,0,9,6,0,105,"17034"
"Austin Davis","PHI","AAA",26,4,1,2.7515926241144677,37,0,0,0,3,3,,52.1,222,43,17,16,2,24,2,1,1,0,64,"17117"
"Justus Sheffield","SEA","AAA",23,2,6,6.872727272727273,13,12,0,0,0,0,,55,263,59,47,42,12,41,0,1,4,0,48,"17285"
"Luis Escobar","PIT","AAA",23,2,1,4.090909090909091,24,5,0,0,1,2,,55,241,54,27,25,7,32,0,2,3,1,57,"17345"
"Jeff Hoffman","COL","AAA",26,6,8,7.699219208909226,17,16,0,0,0,0,,85.1,394,105,73,73,19,30,0,9,5,2,98,"17432"
"Spenser Watkins","DET","AAA",26,5,6,7.9826097548257255,16,14,0,0,0,0,,76.2,361,105,69,68,22,28,0,4,1,0,75,"17489"
"Genesis Cabrera","STL","AAA",22,5,6,5.909090909090909,20,18,0,0,0,1,,99,434,107,68,65,20,39,0,5,4,1,106,"17490"
"Andrew Moore","TBR","AAA",25,0,7,9.210280784280759,18,12,0,0,0,0,,71.1,343,100,78,73,23,27,0,4,1,0,46,"17553"
"Jimmy Herget","CIN","AAA",25,3,4,2.9147724745687595,48,0,0,0,2,3,,58.2,251,41,22,19,7,36,1,2,3,0,68,"17556"
"Mitch Keller","PIT","AAA",23,7,5,3.5594858798292233,19,19,0,0,0,0,,103.2,436,94,44,41,9,35,0,7,5,0,123,"17594"
"Rogelio Armenteros","HOU","AAA",25,6,7,4.802371831139837,19,18,1,0,0,0,,84.1,365,90,48,45,14,31,0,1,2,0,85,"17679"
"Ralph Garza Jr.","HOU","AAA",25,8,1,4.038461538461538,42,0,0,0,5,6,,78,316,57,37,35,9,28,0,3,2,0,80,"17682"
"Trevor Megill","SDP","AAA",25,2,2,4.470199127217388,32,0,0,0,6,1,,50.1,220,56,28,25,5,19,0,1,6,1,71,"17722"
"Tyler Alexander","DET","AAA",24,5,10,5.125423993924622,20,16,0,0,0,0,,98.1,433,112,57,56,18,23,0,11,2,0,108,"17735"
"Brody Koerner","NYY","AAA",25,4,6,5.625,21,16,0,0,0,0,,112,507,135,80,70,17,37,1,9,3,0,89,"17748"
"Angel Perdomo","MIL","AAA",25,3,2,5.166666666666667,40,0,0,0,1,2,,54,245,47,33,31,8,38,1,3,5,0,86,"17759"
"Patrick Weigel","ATL","AAA",24,6,1,2.9842107659760138,21,11,0,0,0,0,,63.1,262,42,24,21,9,32,1,7,2,0,55,"17792"
"Adbert Alzolay","CHC","AAA",24,2,4,4.4081636084859115,15,15,0,0,0,0,,65.1,282,53,34,32,10,31,2,4,3,0,91,"17859"
"Dennis Santana","LAD","AAA",23,5,9,6.942857521212852,27,17,0,0,0,0,,93.1,444,111,84,72,16,53,0,9,12,2,105,"17878"
"Tayler Saucedo","TOR","AAA",26,6,1,4.8502989580258165,24,7,0,0,0,0,,55.2,253,70,39,30,5,20,0,4,6,0,46,"17888"
"Adonis Rosa","NYY","AAA",24,6,0,3.8784533656381313,13,8,0,0,0,0,,60.1,259,65,33,26,9,14,0,1,1,0,51,"17942"
"Peter Lambert","COL","AAA",22,2,2,5.071823631988326,11,11,0,0,0,0,,60.1,257,63,34,34,10,16,0,0,3,2,51,"17969"
"Bobby Poyner","BOS","AAA",26,2,5,3.7674421946895684,43,1,0,0,6,3,,57.1,249,47,27,24,9,27,2,3,3,0,70,"17987"
"Tanner Anderson","OAK","AAA",26,9,5,6,21,16,1,1,0,0,,96,444,121,68,64,21,41,0,5,1,0,59,"18029"
"Matt Hall","DET","AAA",25,5,4,5.296154467791569,25,13,0,0,0,0,,86.2,392,102,58,51,16,31,0,3,6,0,106,"18076"
"Ben Taylor","ARI","AAA",26,3,4,5.625,46,0,0,0,4,5,,56,263,66,39,35,15,26,2,5,2,0,70,"18114"
"Chance Adams","NYY","AAA",24,4,4,4.628572005113501,18,15,1,1,1,0,,81.2,363,77,44,42,11,38,0,7,2,0,80,"18135"
"Jay Flaa","BAL","AAA",27,2,3,5.236363636363636,29,3,0,0,4,1,,55,240,53,35,32,8,26,2,1,3,0,43,"18140"
"Anthony Misiewicz","SEA","AAA",24,8,6,5.362369908176107,19,17,0,0,0,0,,95.2,404,95,60,57,17,28,0,2,7,1,89,"18152"
"Andrew Suarez","SFG","AAA",26,7,6,5.7272727272727275,18,15,0,0,0,0,,88,395,112,57,56,11,32,3,3,3,0,57,"18300"
"Jacob Waguespack","TOR","AAA",25,2,6,5.297467842829466,12,11,0,0,0,0,,52.2,236,57,33,31,9,25,0,2,2,1,52,"18318"
"Josh Sborz","LAD","AAA",25,4,3,4.68,46,0,0,0,3,5,,50,217,56,30,26,2,14,0,0,6,2,68,"18323"
"Alex Young","ARI","AAA",25,4,3,6.091462847875935,20,8,0,0,0,0,,54.2,258,66,38,37,6,26,3,1,6,0,64,"18333"
"Josh Staumont","KCR","AAA",25,1,5,3.155844468534838,32,12,0,0,2,3,,51.1,221,31,21,18,4,37,1,3,3,0,74,"18335"
"Brandon Waddell","PIT","AAA",25,3,7,8.704918032786885,29,7,0,0,1,2,,61,302,78,62,59,11,40,1,0,3,0,69,"18347"
"Thomas Eshelman","PHI","AAA",25,3,2,3.9170987552859255,11,10,1,0,0,0,,64.1,269,66,29,28,9,12,0,2,1,0,51,"18361"
"Enyel De Los Santos","PHI","AAA",23,5,7,4.404255319148936,19,19,0,0,0,0,,94,396,81,52,46,16,35,3,4,4,2,83,"18403"
"Jose Urquidy","HOU","AAA",24,5,3,4.628571428571429,13,12,0,0,0,0,,70,293,67,37,36,15,16,0,1,2,0,94,"18413"
"Trevor Kelley","BOS","AAA",26,5,5,1.7908164659474015,52,0,0,0,12,3,,65.1,268,51,18,13,8,21,3,6,4,0,63,"18454"
"Josh Rogers","BAL","AAA",24,2,6,8.50909090909091,11,11,0,0,0,0,,55,254,86,53,52,18,10,0,2,1,0,33,"18510"
"Dylan Cease","CHW","AAA",23,5,2,4.47804911380296,15,15,0,0,0,0,,68.1,304,75,39,34,4,32,0,3,7,1,73,"18525"
"Logan Allen","CLE","AAA",22,5,4,5.849999860525134,18,18,0,0,0,0,,80,364,92,59,52,14,34,1,8,4,0,81,"18555"
"Jake Woodford","STL","AAA",22,9,8,4.153846432451282,26,26,0,0,0,0,,151.2,643,124,75,70,22,75,0,5,7,0,131,"18674"
"Kolby Allard","ATL","AAA",21,7,5,3.991304347826087,21,21,0,0,0,0,,115,484,123,60,51,15,38,0,2,2,0,106,"18694"
"Cody Poteet","MIA","AAA",24,2,3,5.6751597872360895,10,10,0,0,0,0,,52.1,233,65,35,33,13,19,0,5,6,0,34,"18769"
"Dillon Peters","LAA","AAA",26,4,1,6.473684210526316,13,11,0,0,0,0,,57,256,74,44,41,11,17,0,1,3,1,55,"18790"
"Ben Meyer","COL","AAA",26,3,6,7.4524883661879295,17,17,0,0,0,0,,73.2,345,82,62,61,16,43,0,10,2,0,76,"18854"
"Beau Burrows","DET","AAA",22,2,6,5.510204510607389,15,15,0,0,0,0,,65.1,295,68,41,40,12,32,0,5,2,0,61,"18873"
"Kyle Keller","MIA","AAA",26,2,3,4.5,37,0,0,0,10,2,,54,224,44,31,27,8,21,1,0,2,0,73,"18890"
"Kirby Snead","TOR","AAA",24,5,2,3.980769230769231,41,0,0,0,2,1,,52,230,54,25,23,6,19,0,5,2,0,54,"19179"
"Robert Dugger","MIA","AAA",23,2,4,7.593750724196503,10,10,0,0,0,0,,53.1,246,74,49,45,12,17,0,3,2,0,49,"19191"
"Conner Menez","SFG","AAA",24,3,1,4.8423917059186605,12,11,0,0,0,0,,61.1,270,60,33,33,12,30,1,3,2,1,84,"19199"
"Mitch White","LAD","AAA",24,3,6,6.502617281559867,16,13,0,0,0,0,,63.2,278,73,47,46,13,24,0,1,3,0,68,"19225"
"Wes Benjamin","TEX","AAA",25,7,6,5.519704018600988,27,25,0,0,1,0,,135.1,605,154,96,83,24,53,0,2,4,0,114,"19243"
"Cole Irvin","PHI","AAA",25,6,1,3.939502207203083,17,16,0,0,0,0,,93.2,401,113,46,41,13,14,1,2,2,0,65,"19244"
"Taylor Widener","ARI","AAA",24,6,7,8.1,23,23,0,0,0,0,,100,464,133,90,90,23,41,0,2,10,0,109,"19266"
"T.J. Zeuch","TOR","AAA",23,4,3,3.6923076923076925,13,13,1,1,0,0,,78,335,70,35,32,6,32,0,8,1,0,39,"19269"
"Jesus Reyes","CIN","AAA",26,1,6,5.025974025974026,43,7,0,0,0,2,,77,354,75,52,43,11,54,1,6,5,3,64,"19277"
"Vladimir Gutierrez","CIN","AAA",23,6,11,6.043795620437956,27,27,0,0,0,0,,137,610,144,100,92,26,48,2,13,7,6,117,"19278"
"Zac Gallen","MIA","AAA",23,9,1,1.773722726514091,14,14,1,0,0,0,,91.1,333,48,21,18,10,17,0,1,0,1,112,"19291"
"Keegan Akin","BAL","AAA",24,6,7,4.727003181389746,25,24,0,0,0,0,,112.1,503,109,64,59,10,61,0,2,4,0,131,"19362"
"Patrick Sandoval","LAA","AAA",22,4,4,6.414365181632294,15,15,0,0,0,0,,60.1,302,84,62,43,7,35,0,2,4,1,66,"19447"
