Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Domingo German","PIT","AAA",31,7,4,5.04,15,14,0,0,0,0,,75,329,72,48,42,12,33,0,3,1,0,74,"17149"
"Dinelson Lamet","LAD","AAA",31,8,4,4.813953488372093,19,18,0,0,0,0,,86,385,83,47,46,10,52,0,4,12,0,75,"17186"
"Thomas Pannone","CHC","AAA",30,10,9,3.544857886411901,30,30,1,0,0,0,,152.1,642,158,71,60,20,38,0,7,2,2,136,"17281"
"Spenser Watkins","WSN","AAA",31,7,7,4.563380477835662,25,23,0,0,0,0,,118.1,507,124,65,60,12,39,0,5,4,0,92,"17489"
"Taylor Clarke","MIL","AAA",31,2,4,4.897058823529412,22,15,0,0,1,0,,68,293,73,41,37,11,17,0,3,3,0,56,"17611"
"Nabil Crismatt","TEX","AAA",29,2,4,5.810126722556168,27,16,0,0,0,1,,79,362,99,55,51,9,28,0,2,3,3,75,"17732"
"Tyler Jay","NYM","AAA",30,5,1,3.01764749896574,36,1,0,0,3,2,,56.2,235,55,24,19,4,12,0,5,1,0,49,"17952"
"Tyler Gilbert","CIN","AAA",30,4,1,4.703225517074491,38,3,0,0,7,0,,51.2,228,57,32,27,3,14,0,3,1,0,65,"17964"
"Triston McKenzie","CLE","AAA",26,4,4,5.231250498890924,13,10,0,0,0,0,,53.1,238,54,34,31,10,33,0,1,6,1,56,"18000"
"Chance Adams","COL","AAA",29,4,4,6.436047082594679,46,3,0,0,0,3,,57.1,268,72,44,41,4,28,0,3,3,0,43,"18135"
"Anthony Misiewicz","NYY","AAA",29,3,2,3.9036148166532234,47,0,0,0,8,3,,55.1,238,53,27,24,8,18,1,1,3,0,69,"18152"
"Trevor Kelley","SEA","AAA",31,3,2,3.5217387966616807,54,0,0,0,1,5,,53.2,241,52,28,21,7,33,1,1,0,2,62,"18454"
"Josh Rogers","COL","AAA",29,2,7,6.264000382324242,19,16,0,0,0,1,,83.1,376,112,62,58,22,16,0,3,1,1,51,"18510"
"Phil Bickford","NYY","AAA",28,4,4,3.397351336685215,39,1,0,0,5,3,,50.1,207,41,20,19,4,16,0,4,4,2,62,"18519"
"Logan Allen","ARI","AAA",27,6,3,5.231834186268008,20,19,0,0,0,0,,96.1,438,118,59,56,13,39,0,2,4,0,83,"18555"
"Hobie Harris","MIN","AAA",31,4,6,6.791411678703793,44,0,0,0,5,3,,54.1,261,69,46,41,11,31,0,0,3,1,62,"18615"
"Jake Woodford","PIT","AAA",27,3,5,3.925531914893617,20,19,1,0,0,0,,94,398,93,43,41,12,27,0,6,2,1,91,"18674"
"Kolby Allard","PHI","AAA",26,3,8,5.378048780487805,20,14,0,0,0,1,,82,374,98,62,49,15,34,0,1,6,2,74,"18694"
"Robert Dugger","OAK","AAA",28,5,2,4.787234042553192,20,16,0,0,0,1,,94,417,83,52,50,16,56,0,1,0,1,87,"19191"
"Lake Bachar","MIA","AAA",29,6,3,3.9633033071120107,47,1,0,0,0,2,,72.2,315,75,35,32,11,32,1,1,2,1,85,"19222"
"Mitch White","MIL","AAA",29,6,4,4.057803110305423,18,7,0,0,1,1,,57.2,250,59,28,26,2,22,0,5,4,1,68,"19225"
"Taylor Widener","ATL","AAA",29,3,5,6.511764121402146,22,11,0,0,0,1,,56.2,266,64,44,41,11,30,0,5,3,0,59,"19266"
"Nick Hernandez","SDP","AAA",29,5,4,2.4076430196041643,43,0,0,0,0,2,,52.1,215,37,16,14,3,23,0,4,3,2,70,"19281"
"Eric Lauer","PIT","AAA",29,4,5,5.256637389961065,19,16,0,0,0,0,,75.1,340,87,51,44,11,31,0,4,2,2,86,"19316"
"Joey Lucchesi","NYM","AAA",31,5,7,4.695652173913044,27,17,0,0,0,0,,115,497,114,66,60,14,56,0,2,4,4,86,"19320"
"Shaun Anderson","MIA","AAA",29,6,1,2.9999999091738774,19,9,0,0,0,1,,63,256,61,22,21,5,15,0,0,4,1,60,"19453"
"Andrew Vasquez","DET","AAA",30,7,3,5.111651242695224,48,3,0,0,2,3,,68.2,324,77,45,39,8,31,0,12,0,1,63,"19482"
"Tanner Tully","NYY","AAA",29,3,7,6.411371891837935,25,22,0,0,1,0,,99.2,443,117,75,71,20,28,0,3,7,1,57,"19518"
"Jon Duplantier","LAD","AAA",29,6,3,4.263158429692724,22,6,0,0,0,0,,50.2,226,43,24,24,3,39,0,3,3,0,63,"19546"
"Geoff Hartlieb","COL","AAA",30,5,1,5.466258180420126,41,0,0,0,2,2,,54.1,245,59,35,33,8,24,1,2,8,0,56,"19558"
"Jason Alexander","BOS","AAA",31,7,6,4.424096060210369,29,27,0,0,0,0,,138.1,588,143,76,68,12,39,1,6,1,0,129,"19666"
"Caleb Boushley","MIN","AAA",30,9,6,5.225806055883512,26,26,0,0,0,0,,134.1,576,156,81,78,22,28,0,1,1,0,108,"19736"
"Justin Garza","SFG","AAA",30,5,2,3.4177211889222363,37,0,0,0,4,0,,52.2,225,51,23,20,6,18,0,4,5,1,60,"19784"
"Gerson Garabito","TEX","AAA",28,1,4,3.4156629645715704,13,10,0,0,0,0,,55.1,227,45,22,21,6,12,0,8,3,1,55,"19835"
"Brandon Bielak","OAK","AAA",28,3,3,6.075000926971577,16,13,0,0,0,0,,66.2,299,75,48,45,10,31,0,3,0,1,49,"19866"
"Tucker Davidson","BAL","AAA",28,5,11,3.890490255701269,32,17,0,0,0,0,,115.2,503,109,67,50,17,46,0,2,3,0,104,"19871"
"Adonis Medina","WSN","AAA",27,8,3,3.7577325498809104,49,0,0,0,0,4,,64.2,274,63,28,27,7,26,0,4,5,2,60,"19903"
"Jose Suarez","LAA","AAA",26,2,3,6.535032482271861,11,11,0,0,0,0,,52.1,245,67,42,38,10,17,0,3,4,2,62,"19911"
"Ian Anderson","ATL","AAA",26,3,2,3.9554143971645472,10,10,0,0,0,0,,52.1,228,48,25,23,7,27,0,1,4,0,53,"19951"
"Zach Plesac","LAA","AAA",29,5,7,5.6889637913491535,18,17,0,0,1,0,,99.2,433,113,65,63,19,33,0,0,4,3,65,"19979"
"Kenny Rosenberg","LAA","AAA",28,9,7,4.213873018204045,21,21,1,0,0,0,,115.1,488,112,57,54,25,38,1,4,3,0,105,"20009"
"Rico Garcia","WSN","AAA",30,6,3,3.9405402155250164,55,0,0,0,20,1,,61.2,261,47,31,27,9,30,2,3,3,1,89,"20023"
"Darren McCaughan","MIA","AAA",28,5,4,4.727626178451943,17,17,0,0,0,0,,85.2,365,78,53,45,13,30,0,2,1,0,92,"20038"
"Sean Guenther","DET","AAA",28,4,4,3.3096770935376476,39,2,0,0,3,2,,51.2,222,51,28,19,4,15,0,1,1,0,52,"20045"
"Adam Oller","CLE","AAA",29,4,1,5.297468034679797,18,9,0,0,0,1,,52.2,223,44,32,31,8,25,0,1,4,0,57,"20132"
"Nick Nelson","PHI","AAA",28,2,5,6.128834929561959,34,5,0,0,2,5,,54.1,245,54,41,37,8,27,0,6,3,0,44,"20153"
"Zach Logue","LAD","AAA",28,5,6,2.690391751260642,24,13,1,1,1,1,,93.2,379,75,30,28,8,27,0,9,0,1,87,"20231"
"Deivi Garcia","CHW","AAA",25,3,6,6.176470588235294,40,5,0,0,1,3,,51,226,50,38,35,5,27,0,5,4,3,62,"20276"
"Cory Abbott","CHW","AAA",28,5,5,5.932735831956792,31,10,0,0,0,0,,74.1,319,70,51,49,17,31,0,2,7,1,80,"20277"
"Jhonathan Diaz","SEA","AAA",27,9,3,4.3597737480162495,23,22,0,0,0,1,,117.2,524,121,62,57,9,52,0,13,3,0,120,"20298"
"Nick Raquet","STL","AAA",28,2,9,5.795122382568537,27,6,0,0,0,0,,68.1,315,82,46,44,9,31,1,4,5,0,58,"20333"
"Matt Manning","DET","AAA",26,2,5,4.283654160400842,15,14,0,0,0,0,,69.1,289,64,34,33,10,25,0,0,1,1,72,"20369"
"Bruce Zimmermann","BAL","AAA",29,3,4,4.343478837184586,23,15,0,0,1,1,,76.2,334,80,45,37,8,26,0,3,3,0,75,"20370"
"Isaac Mattson","PIT","AAA",28,5,1,3.15,29,3,0,0,3,0,,60,255,45,25,21,6,33,0,0,0,0,76,"20385"
"Bryan Sammons","DET","AAA",29,6,7,4.147058823529412,22,20,0,0,0,0,,102,442,89,53,47,14,44,0,3,4,0,102,"20462"
"Peter Solomon","TEX","AAA",27,6,5,6.5,22,11,0,0,0,0,,72,324,74,60,52,15,41,0,2,6,0,70,"20476"
"Tyler Phillips","PHI","AAA",26,8,5,5.0814611097581075,20,20,2,0,0,0,,118.2,507,117,71,67,14,49,0,2,7,1,100,"20629"
"Humberto Castellanos","ARI","AAA",26,9,1,3.8076923076923075,21,20,0,0,0,0,,104,428,84,44,44,21,39,0,2,0,5,102,"21183"
"Brooks Kriske","BAL","AAA",30,5,0,3.394286010243967,50,0,0,0,1,1,,58.1,237,32,22,22,8,35,0,2,5,0,81,"21189"
"Allan Winans","ATL","AAA",28,7,5,3.2965119203533724,24,16,0,0,0,1,,114.2,480,103,44,42,15,31,0,7,1,0,100,"21238"
"Josh Maciejewski","NYY","AAA",28,2,3,5.370166198575874,19,12,0,0,0,0,,60.1,267,63,40,36,7,26,0,2,3,0,57,"21310"
"Yerry De los Santos","NYY","AAA",26,2,2,4.11864406779661,51,1,0,0,4,5,,59,258,66,35,27,9,19,0,1,2,0,55,"21420"
"Konnor Pilkington","ARI","AAA",26,3,5,5.909872018690906,33,21,0,0,0,0,,77.2,359,88,52,51,7,49,0,3,5,0,79,"21453"
"Thaddeus Ward","WSN","AAA",27,8,6,5.640669003174254,28,28,0,0,0,0,,119.2,554,113,78,75,13,94,1,15,8,0,107,"21513"
"Hogan Harris","OAK","AAA",27,3,4,6.352940606245996,13,13,0,0,0,0,,56.2,270,63,42,40,8,39,0,3,3,1,65,"21520"
"Daniel Lynch IV","KCR","AAA",27,8,1,3.5446928885131874,21,21,0,0,0,0,,119.1,494,117,51,47,15,32,0,2,3,0,95,"21537"
"Chase Shugart","BOS","AAA",27,6,2,4.457547811479073,36,5,0,0,1,1,,70.2,313,65,45,35,7,32,0,6,3,0,80,"21544"
"Justin Hagenman","BOS","AAA",27,4,6,4.909091453867571,28,15,0,0,0,0,,91.2,400,90,55,50,21,31,0,6,1,0,98,"21546"
"Grant Wolfram","TEX","AAA",27,3,1,3.335293818279148,44,0,0,0,6,1,,56.2,238,47,22,21,5,26,2,2,3,0,61,"21623"
"Kyle Tyler","MIA","AAA",27,5,4,4.178571428571429,18,16,0,0,0,0,,84,352,75,41,39,7,34,0,4,5,0,80,"22092"
"Max Kranick","NYM","AAA",26,2,1,3.5714285714285716,41,4,0,0,2,3,,63,260,57,28,25,12,20,1,2,1,0,53,"22175"
"Ryan Miller","LAA","AAA",28,5,1,2.454545654830986,34,1,0,0,0,0,,62.1,248,48,21,17,7,14,0,5,3,0,61,"22187"
"Sean Reynolds","SDP","AAA",26,2,0,6.166666666666667,39,3,0,0,0,1,,54,251,58,41,37,4,33,0,3,6,1,67,"22253"
"Owen White","TEX","AAA",24,2,8,5.636363636363637,29,15,0,0,1,2,,99,447,107,68,62,14,48,0,7,2,3,87,"22273"
"Jack O'Loughlin","OAK","AAA",24,3,5,6.041095890410959,32,10,0,0,0,1,,73,340,96,49,49,17,34,0,1,4,0,80,"22690"
"Yoendrys Gomez","NYY","AAA",24,3,5,3.6720002241211076,23,21,0,0,0,0,,83.1,344,58,36,34,12,39,0,8,1,0,93,"22872"
"Carlos Vargas","SEA","AAA",24,2,5,3.543750337958368,55,0,0,0,2,7,,53.1,234,58,29,21,6,18,1,3,7,1,40,"22915"
"Joan Adon","WSN","AAA",25,4,5,5.3478260869565215,23,13,0,0,0,0,,69,326,71,48,41,9,42,0,11,4,2,57,"22925"
"Steven Cruz","KCR","AAA",25,6,1,3.3311691612312178,47,0,0,0,3,4,,51.1,218,43,20,19,4,24,0,3,5,0,56,"23165"
"Michael Plassmeyer","PIT","AAA",27,5,10,7.933649862833601,28,11,0,0,0,0,,70.1,322,96,64,62,11,13,0,10,5,0,86,"23191"
"Michael Mercado","PHI","AAA",25,3,1,2.06698594774835,32,10,0,0,1,0,,69.2,287,51,19,16,4,35,0,3,1,0,64,"23223"
"Spencer Howard","SFG","AAA",27,3,3,6.567567025875028,22,10,0,0,0,2,,61.2,275,69,45,45,12,27,0,2,3,3,87,"23252"
"Janson Junk","OAK","AAA",28,3,5,3.580110799050583,24,9,0,0,2,0,,60.1,254,56,26,24,7,21,0,3,3,0,54,"23301"
"Nolan Hoffman","BAL","AAA",26,8,3,3.8793103448275863,44,0,0,0,2,2,,58,273,64,30,25,2,37,1,2,0,1,77,"23381"
"Beau Sulser","TOR","AAA",30,4,8,5.6634139491348146,23,11,0,0,0,0,,68.1,312,83,54,43,17,22,0,4,1,1,59,"23420"
"Tommy Romero","SFG","AAA",26,4,1,3.139535329353557,19,8,0,0,1,0,,71.2,299,56,28,25,8,37,0,2,1,0,66,"23465"
"Aaron Ashby","MIL","AAA",26,4,7,8.035714285714286,25,14,0,0,0,0,,84,419,95,77,75,5,73,0,7,17,1,92,"23550"
"Randy Dobnak","MIN","AAA",29,12,7,4.252499675560022,28,24,0,0,0,0,,133.1,591,130,75,63,14,63,0,9,7,0,134,"23798"
"Luarbert Arias","MIA","AAA",23,8,6,3.0441176470588234,44,1,0,0,4,0,,68,291,54,28,23,8,27,2,7,4,1,75,"23811"
"Ronny Henriquez","MIN","AAA",24,1,2,3.4363636363636365,34,3,0,0,3,0,,55,237,59,27,21,9,17,0,1,2,1,59,"24094"
"Kai-Wei Teng","SFG","AAA",25,3,6,8.601770492268148,23,13,0,0,0,0,,75.1,358,92,75,72,14,44,0,7,3,0,61,"24282"
"Adam Kloffenstein","STL","AAA",23,4,5,4.735074896460855,17,17,0,0,0,0,,89.1,376,78,47,47,13,41,0,9,6,0,73,"24493"
"Lyon Richardson","CIN","AAA",24,1,7,4.667796851609924,25,19,0,0,0,0,,98.1,441,90,60,51,8,59,0,6,6,1,93,"24581"
"John Rooney","LAD","AAA",27,5,2,4.325967215519454,53,0,0,0,1,2,,60.1,272,58,33,29,7,32,1,11,7,1,71,"24590"
"Austin Cox","KCR","AAA",27,2,1,4.254545454545455,38,5,0,0,0,1,,55,250,53,30,26,8,38,0,2,4,1,60,"24604"
"Jonathan Bowlan","KCR","AAA",27,12,4,4.673076923076923,35,16,0,0,0,2,,104,449,106,61,54,14,34,1,7,6,0,98,"24607"
"Evan Sisk","KCR","AAA",27,6,2,1.5697675811206535,58,0,0,0,15,2,,57.1,229,33,13,10,0,26,0,3,4,0,81,"24995"
"Jacob Lopez","TBR","AAA",26,4,7,4.263158383839357,21,19,0,0,0,0,,88.2,380,71,47,42,12,45,0,5,2,0,106,"25098"
"Devin Sweet","DET","AAA",27,9,6,3.9078947368421053,52,4,0,0,4,2,,76,327,62,38,33,11,38,3,4,2,1,111,"25348"
"Nathan Wiles","TBR","AAA",25,6,3,5.543726879015658,35,11,0,0,0,0,,87.2,392,104,62,54,14,26,0,7,2,0,72,"25474"
"Joe La Sorsa","WSN","AAA",26,2,2,2.25,42,0,0,0,0,0,,56,225,45,17,14,7,11,1,3,0,0,41,"25481"
"Paxton Schultz","TOR","AAA",26,6,4,4.108695652173913,40,7,0,0,0,1,,92,394,80,45,42,10,44,1,2,0,0,112,"25501"
"Brady Basso","OAK","AAA",26,4,3,5.187192898032338,16,12,0,0,2,0,,67.2,292,69,41,39,15,22,0,0,4,0,77,"25582"
"Sammy Peralta","SEA","AAA",26,3,1,4.440789195061408,38,0,0,0,1,1,,50.2,212,40,25,25,6,25,2,5,2,0,53,"25589"
"Xzavion Curry","CLE","AAA",25,2,8,6.972528422459083,14,13,0,0,0,0,,60.2,271,65,48,47,17,26,0,2,1,3,50,"25595"
"Levi Stoudt","SEA","AAA",26,6,5,6.6461538461538465,20,11,0,0,1,1,,65,297,72,52,48,20,36,0,3,3,1,51,"25650"
"Peyton Battenfield","COL","AAA",26,5,8,7.453521447131582,26,24,0,0,0,0,,118.1,540,152,101,98,29,47,0,4,7,1,80,"25777"
"Randy Wynne","CIN","AAA",31,2,3,4.161290322580645,27,18,1,0,0,0,,93,393,102,44,43,22,26,0,1,3,0,62,"25804"
"Noah Davis","COL","AAA",27,2,3,5.766991145604868,19,8,0,0,0,1,,68.2,319,82,55,44,7,31,0,7,5,1,72,"25862"
"Connor Thomas","STL","AAA",26,7,4,2.8892990556723426,56,3,0,0,3,2,,90.1,383,97,34,29,8,24,1,3,2,0,79,"25873"
"Zack Thompson","STL","AAA",26,4,6,4.4,21,20,0,0,0,0,,90,394,68,46,44,10,56,0,6,4,0,108,"25918"
"Casey Legumina","CIN","AAA",27,6,2,3.240000282505605,39,0,0,0,0,1,,58.1,236,46,23,21,8,18,0,3,1,1,57,"25921"
"Darius Vines","ATL","AAA",26,3,3,5.142857142857143,14,14,0,0,0,0,,77,326,82,45,44,14,22,0,3,0,2,54,"25928"
"Quinn Priester","PIT","AAA",23,4,2,4.375,16,16,0,0,0,0,,72,297,65,37,35,6,19,0,2,6,0,78,"25977"
"Easton Lucas","OAK","AAA",27,3,2,2.752427133496717,38,4,0,0,1,3,,68.2,279,49,25,21,4,28,2,3,3,0,73,"26058"
"Kolton Ingram","NYM","AAA",27,7,2,3.658064966271304,45,0,0,0,6,3,,51.2,220,39,21,21,8,34,0,3,8,0,52,"26068"
"Blas Castano","SEA","AAA",25,5,4,5.131222428020277,14,14,0,0,0,0,,73.2,317,79,46,42,13,24,0,6,2,2,74,"26117"
"Amos Willingham","WSN","AAA",25,6,3,3.687805152543614,55,0,0,0,1,5,,68.1,293,61,31,28,5,31,4,3,5,0,71,"26128"
"Austin Pope","ARI","AAA",25,6,5,5.717646545621396,55,0,0,0,1,3,,56.2,269,67,40,36,4,33,1,2,7,1,70,"26136"
"Connor Gillispie","CLE","AAA",26,5,7,4.050000181759113,27,15,0,0,0,1,,113.1,476,92,59,51,22,48,0,6,0,0,119,"26171"
"Blair Henley","HOU","AAA",27,3,4,5.513088564800756,15,14,0,0,0,0,,63.2,305,71,46,39,10,42,0,11,2,2,61,"26190"
"Jackson Rutledge","WSN","AAA",25,4,9,6.400545225244058,27,27,0,0,0,0,,122.1,563,128,89,87,17,77,0,9,10,0,128,"26215"
"Blake Walston","ARI","AAA",23,3,2,4.846153846153846,14,13,0,0,0,0,,65,293,69,36,35,8,31,1,7,5,0,68,"26270"
"Tommy Henry","ARI","AAA",26,10,1,4.25,20,20,0,0,0,0,,108,471,109,54,51,10,54,0,2,2,1,114,"26285"
"Ryan Gusto","HOU","AAA",25,8,6,3.7011233416869196,29,26,0,0,0,0,,148.1,623,135,68,61,14,53,0,7,4,0,141,"26440"
"Anthony Veneziano","KCR","AAA",26,4,5,4.8,31,14,0,0,0,0,,90,393,90,53,48,12,42,0,3,2,1,76,"27453"
"Reid Detmers","LAA","AAA",24,6,6,5.538461538461538,14,14,0,0,0,0,,78,344,82,50,48,18,27,0,3,3,0,101,"27468"
"Emerson Hancock","SEA","AAA",25,7,3,3.434629160453293,17,17,1,1,0,0,,94.1,395,85,36,36,10,37,1,3,3,0,66,"27470"
"Max Meyer","MIA","AAA",25,1,3,4.344827586206897,15,15,0,0,0,0,,58,255,62,32,28,9,24,0,1,2,1,69,"27474"
"Landon Knack","LAD","AAA",26,4,3,3.7058823529411766,14,12,0,0,0,0,,68,281,55,30,28,7,31,0,1,1,0,79,"27487"
"Karl Kauffmann","COL","AAA",26,5,13,8.95372820885887,29,29,1,0,0,0,,129.2,638,194,141,129,34,76,0,4,8,1,74,"27488"
"Carson Ragsdale","SFG","AAA",26,2,4,5.031055423802401,13,12,0,0,0,0,,53.2,237,60,35,30,10,26,0,1,0,1,57,"27508"
"Davis Daniel","LAA","AAA",27,9,7,5.415254237288136,22,21,0,0,0,0,,118,523,139,74,71,15,34,1,5,9,0,122,"27582"
"Jeff Criswell","COL","AAA",25,1,1,6.242774015854498,35,0,0,0,0,1,,57.2,277,75,43,40,14,28,2,1,2,0,83,"27608"
"Walter Pennington","TEX","AAA",26,7,3,2.1315786611670986,39,2,0,0,2,4,,63.1,255,43,19,15,6,21,0,2,2,0,82,"27624"
"Eric Orze","NYM","AAA",26,6,1,2.918918678166679,43,0,0,0,3,1,,61.2,257,43,22,20,8,31,0,2,1,0,84,"27626"
"Connor Phillips","CIN","AAA",23,3,9,8.008475611861357,19,19,0,0,0,0,,78.2,391,99,73,70,16,60,0,7,2,0,77,"27649"
"Brandon Eisert","TOR","AAA",26,4,2,3.8571424915818406,42,4,0,0,3,2,,53.2,227,51,23,23,7,21,0,2,3,1,66,"27668"
"Tanner Gordon","COL","AAA",26,4,4,4.445121537639196,11,11,0,0,0,0,,54.2,230,62,31,27,11,13,0,1,1,0,44,"27669"
"Louis Varland","MIN","AAA",26,5,8,4.7520002900390805,17,16,0,0,0,0,,83.1,367,84,49,44,12,32,0,2,4,0,96,"27691"
"Brian Van Belle","BOS","AAA",27,8,2,4.4199293056424835,30,9,0,0,2,0,,93.2,411,109,49,46,10,30,0,2,5,0,87,"27695"
"Mick Abel","PHI","AAA",22,3,12,6.4601233041328765,24,24,0,0,0,0,,108.2,515,119,88,78,15,78,0,4,9,3,117,"27756"
"Yosver Zulueta","CIN","AAA",26,4,2,3.8333333333333335,40,0,0,0,1,3,,54,243,52,29,23,3,32,0,3,6,3,65,"27765"
"Bryce Elder","ATL","AAA",25,10,6,3.7302633451292815,17,17,0,0,0,0,,101.1,429,92,45,42,6,40,0,1,7,0,102,"27779"
"Brandon Young","BAL","AAA",25,5,4,3.438202247191011,20,18,0,0,0,0,,89,375,81,39,34,7,33,0,2,0,1,96,"27819"
"J.T. Ginn","OAK","AAA",25,4,3,5.7235027066070066,15,14,0,0,0,0,,72.1,325,80,50,46,10,30,0,6,4,0,69,"27889"
"Ian Seymour","TBR","AAA",25,4,1,2.3333333333333335,10,10,0,0,0,0,,54,226,43,16,14,7,19,0,5,0,0,63,"27932"
"Cristian Mena","ARI","AAA",21,4,2,4.609756587730337,19,19,0,0,0,0,,95.2,424,101,54,49,15,46,0,4,6,1,102,"27974"
"Yilber Diaz","ARI","AAA",23,3,4,3.2185433715965193,10,8,0,0,0,0,,50.1,211,47,23,18,4,18,0,1,5,0,63,"29271"
"Gordon Graceffo","STL","AAA",24,10,8,4.846153846153846,27,26,1,0,0,0,,130,583,152,79,70,20,50,0,4,6,0,107,"29519"
"Ryan Loutos","STL","AAA",25,3,1,3.3962264150943398,47,0,0,0,18,2,,53,229,53,21,20,3,23,1,0,2,0,59,"29521"
"Patrick Monteverde","MIA","AAA",26,4,4,5.6571428571428575,14,13,0,0,0,0,,70,313,78,46,44,16,28,0,3,2,0,58,"29564"
"Alek Jacob","SDP","AAA",26,3,1,5.5341609661826405,42,0,0,0,2,0,,53.2,255,65,46,33,12,31,0,2,0,0,65,"29628"
