Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Robbie Erlin","LAD","AAA",32,78.2,7.436441639585546,3.546610628110029,2.09677419,2.1737290946480825,0.17906336,0.08539945,0.09366391,0.30792683,1.6779663186757128,0.33606557,0.69469835,5.834746517213274,6.771708583448282,-0.936962066235008,5.928072499304472,"10354"
"Drew Hutchison","PHI","AAA",32,110.1,7.586103068745458,6.117825055439885,1.24,1.0604230096095801,0.186,0.15,0.036,0.24761905,1.6223565702573919,0.28980892,0.6694813,5.628399051004695,5.593711968385547,0.03468708261914788,5.908039106537869,"10732"
"Michael Mariot","CIN","AAA",34,51.1,7.012987707855196,3.8571432393203575,1.81818182,2.2792210050529387,0.17467249,0.09606987,0.07860262,0.28780488,1.577922234267419,0.30263158,0.70987654,6.487013629766056,6.708927786082869,-0.22191415631681277,6.111834123093274,"10835"
"Casey Lawrence","STL","AAA",35,104,7.7884625383384005,2.682692652094338,2.90322581,1.55769250766768,0.19823789,0.06828194,0.12995595,0.27207637,1.3942309482210717,0.30868167,0.67851373,4.759615995651244,5.1014101890770185,-0.3417941934257742,4.8653073616753115,"11121"
"Zach Neal","OAK","AAA",34,74.1,6.538117039299322,1.9372198634960953,3.375,2.1793723464331074,0.16216216,0.04804805,0.11411411,0.28753994,1.4260090661846256,0.29875519,0.67216981,5.206278383145756,6.451916643903404,-1.245638260757648,5.813228816975379,"11294"
"Aaron Sanchez","MIN","AAA",30,89.1,6.850746512439589,6.347015151230796,1.07936508,1.3097015391428626,0.1607565,0.14893617,0.01182033,0.27635328,1.7910448398534875,0.31111111,0.70954907,5.541044973296727,6.428826664424738,-0.8877816911280112,6.463576026888987,"11490"
"Jose Urena","CHW","AAA",31,88.1,7.7433965050822025,3.362264271943588,2.3030303,1.7320755340315452,0.18905473,0.08208955,0.10696517,0.28099174,1.52830194179254,0.31481481,0.70819113,5.6037737865726465,5.678224292095129,-0.07445050552248222,5.199368164064455,"11589"
"Angel Sanchez","SDP","AAA",33,52.2,9.39873326953615,4.955695723937242,1.89655172,1.5379745350150062,0.22088353,0.11646586,0.10441767,0.27981651,1.7088605944611182,0.33766234,0.61712846,6.66455631839836,5.848408314066635,0.8161480043317253,5.341768837323598,"11776"
"Matt Andriese","LAD","AAA",33,93.2,7.4946627356546465,2.402135492197002,3.12,2.017793813445482,0.18615752,0.05966587,0.12649165,0.31122449,1.5693951882353747,0.3447099,0.61036789,6.0533814403364445,6.063553553354309,-0.010172113017864248,5.328979693147286,"12022"
"Aaron Brooks","SDP","AAA",33,63.2,7.209423507816374,2.827224905026029,2.55,1.4136124525130145,0.18085106,0.07092199,0.10992908,0.28076923,1.4607328675967817,0.31658291,0.7037037,4.947643583795551,5.426113992845652,-0.4784704090501011,5.327082605522178,"12272"
"Jacob Barnes","TEX","AAA",33,51,7.9411764705882355,3.8823529411764706,2.04545455,0.35294117647058826,0.20361991,0.09954751,0.1040724,0.22727273,1.3137254901960784,0.28476821,0.67484663,2.4705882352941178,3.820954268766511,-1.350366033472393,5.281023143558068,"12323"
"Jerad Eickhoff","CLE","AAA",32,67.2,5.453202790239124,4.256158275308585,1.28125,1.8620692454475058,0.13099042,0.10223642,0.02875399,0.30072464,1.6995076446544695,0.31221719,0.66733068,6.91625719737645,6.690790908716071,0.2254662886603791,6.471657042707633,"12664"
"Matt Wisler","DET","AAA",30,62.2,10.484042021363745,4.308510419738525,2.43333333,1.0053190979389892,0.26353791,0.10830325,0.15523466,0.25,1.4521275859118732,0.32926829,0.66508314,4.595744447721094,4.274691462916129,0.3210529848049646,4.631651219898722,"12804"
"Daniel Norris","CLE","AAA",30,67.2,8.246306658410383,3.857143436998405,2.13793103,1.7290642993441125,0.20261438,0.09477124,0.10784314,0.28571429,1.5812810258958978,0.32828283,0.70043103,5.453202790239124,5.700642976613032,-0.2474401863739084,4.992104135535806,"13475"
"Matt Bowman","NYY","AAA",32,58.2,8.89772650131516,4.602272328266462,1.93333333,0.7670453880444104,0.22568093,0.11673152,0.10894942,0.22767857,1.3806816984799386,0.28571429,0.7012987,3.9886360178309337,4.390745586206111,-0.4021095683751774,4.723928459818613,"13528"
"Richard Rodriguez","MIA","AAA",33,63.2,6.078533545805962,2.827224905026029,2.15,0.7068062262565072,0.15750916,0.07326007,0.08424908,0.25301205,1.3036648173175578,0.28855721,0.65,4.382198602790345,4.373610895382782,0.008587707407562206,5.254064421296698,"13549"
"Jake Faria","BOS","AAA",29,60.2,7.86263670343783,5.340658892901168,1.47222222,1.4835163591392133,0.18727915,0.12720848,0.06007067,0.25,1.5824174497484942,0.28248588,0.5505618,6.379120344298617,6.094541649495403,0.28457869480321385,5.978778948629601,"13699"
"Kyle Barraclough","BOS","AAA",33,74,7.54054054054054,5.472972972972973,1.37777778,1.0945945945945945,0.20394737,0.14802632,0.05592105,0.203125,1.3108108108108107,0.23243243,0.80091533,3.6486486486486487,5.423915190310092,-1.7752665416614435,5.8422500280109615,"13713"
"Dereck Rodriguez","ATL","AAA",31,66,8.727272475061346,4.499999869953506,1.93939394,1.2272726918055017,0.21694915,0.11186441,0.10508475,0.26153846,1.530302986078465,0.31550802,0.64159292,5.7272725617590075,4.996806222041668,0.7304663397173394,5.4658482992422375,"14509"
"Rowan Wick","TOR","AAA",30,51.1,12.798702091285291,5.084415899277718,2.51724138,2.2792209203658738,0.32017544,0.12719298,0.19298246,0.2244898,1.42207801014281,0.28181818,0.53633218,6.66233807491563,5.89074580069839,0.7715922742172401,4.208119989017769,"14646"
"Chi Chi Gonzalez","MIA","AAA",31,121.2,5.252055233643852,2.515068703435084,2.08823529,1.7013700052649097,0.1297989,0.06215722,0.06764168,0.31558185,1.5945206812627657,0.33171913,0.63170441,6.065753931814026,5.849276358081349,0.21647757373267673,5.413282823962401,"14663"
"Anthony Banda","WSN","AAA",29,65.1,8.540816991441453,4.4081636084859115,1.9375,1.2397960148866627,0.19620253,0.10126582,0.09493671,0.29893238,1.7755103423068255,0.35714286,0.4887218,7.57653120208516,5.0725639557351965,2.503967246349964,5.07581669731795,"14706"
"Wes Parsons","TOR","AAA",30,81.2,10.800001345264835,4.959184291193037,2.17777778,1.2122450489582979,0.2752809,0.12640449,0.1488764,0.22149837,1.3836736417402795,0.28787879,0.71850394,4.518367909753656,4.723584390494901,-0.2052164807412451,4.407819197287545,"14764"
"Zack Godley","OAK","AAA",33,57,9,4.894736842105263,1.83870968,1.4210526315789473,0.22007722,0.11969112,0.1003861,0.26126126,1.5614035087719298,0.31410256,0.67961165,5.2105263157894735,5.949674320220947,-0.739148004431474,5.8949012953984115,"14862"
"Silvino Bracho","CIN","AAA",30,50.2,9.236841178006506,3.5526312223101946,2.6,3.197368100079175,0.23963134,0.0921659,0.14746544,0.25510204,1.3815788086761867,0.25396825,0.82969432,5.506578394580801,7.381773982880227,-1.8751955882994258,5.645628000441183,"15051"
