Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Ian McKinney","SEA","AAA",26,4,4,6.037266508562881,11,10,0,0,0,0,,53.2,242,54,36,36,10,28,0,5,0,0,48,"sa738318"
"Logan Shore","DET","AAA",26,7,3,3.9452054794520546,16,15,0,0,0,0,,73,302,65,32,32,6,30,0,2,5,0,64,"sa738442"
"Nick Green","NYY","AAA",26,3,2,3.951219144568174,25,7,0,0,0,2,,54.2,244,47,29,24,3,35,0,3,5,0,53,"sa738690"
"Connor Jones","STL","AAA",26,5,6,5.911243137268711,47,0,0,0,5,3,,56.1,265,74,40,37,3,31,4,3,4,0,50,"sa738697"
"Parker Bugg","MIA","AAA",26,6,2,4.455000679779157,32,4,0,0,0,3,,66.2,296,49,41,33,10,45,0,3,9,1,85,"sa738946"
"Frank Duncan","COL","AAA",29,5,3,3.921162073992469,16,15,0,0,0,0,,80.1,337,78,37,35,9,23,0,3,4,0,79,"sa738963"
"Kyle Kubat","CHW","AAA",28,2,3,5.331210709221781,24,5,0,0,0,0,,52.1,227,59,33,31,9,16,0,0,2,0,50,"sa827380"
"Tyler Eppler","WSN","AAA",28,2,9,7.75,19,15,0,0,0,0,,72,335,94,64,62,19,30,1,5,4,0,48,"sa829043"
"Brandon Barker","KCR","AAA",28,2,3,7.788461538461538,15,11,0,0,0,0,,52,247,76,47,45,13,18,0,5,3,0,46,"sa829237"
"Bo Takahashi","CIN","AAA",24,3,7,4.449438202247191,18,17,0,0,0,0,,89,380,82,47,44,14,32,2,4,10,1,89,"sa830370"
"Ben Bracewell","OAK","AAA",30,5,3,4.072625351154574,49,0,0,0,6,1,,59.2,270,75,35,27,10,20,2,0,0,0,56,"sa837103"
"Jerry Keel","SDP","AAA",27,2,4,7.243901765041652,15,11,0,0,0,0,,54.2,262,78,49,44,16,25,0,4,2,0,42,"sa856543"
"Matt Eckelman","PIT","AAA",27,3,5,4.909090909090909,36,0,0,0,0,3,,66,285,81,43,36,12,14,0,0,3,0,54,"sa857600"
"Wladimir Pinto","DET","AAA",23,3,4,4.618420589003253,37,3,0,0,4,2,,50.2,227,38,32,26,9,35,0,4,7,0,60,"sa871482"
"Brandon Gold","COL","AAA",26,3,7,6.15057951293589,18,17,0,0,0,0,,86.1,378,103,60,59,12,23,0,3,2,0,76,"sa872724"
"Thomas Jankins","MIL","AAA",25,2,6,6.107142857142857,25,15,0,0,0,0,,84,371,94,61,57,13,31,1,5,7,0,62,"sa873276"
"Kit Scheetz","HOU","AAA",27,2,2,3.9272727272727272,38,2,0,0,1,2,,55,239,50,25,24,6,31,0,2,3,1,44,"sa873684"
"Nolan Blackwood","DET","AAA",26,5,0,4.922652348694552,37,2,0,0,1,1,,60.1,268,62,40,33,5,23,1,2,4,2,51,"sa874212"
"Logan Cozart","COL","AAA",28,1,2,3.681818546623978,54,0,0,0,7,2,,51.1,226,47,26,21,5,25,3,1,1,0,54,"sa875283"
"Jasseel De La Cruz","ATL","AAA",24,1,3,7.0295864335087375,20,15,0,0,0,0,,56.1,263,63,45,44,8,33,0,2,5,5,55,"sa879559"
"Evan Miller","SDP","AAA",26,4,4,5.330472801172189,41,4,0,0,0,1,,77.2,350,93,50,46,6,27,0,7,4,1,85,"sa915725"
"Jace Vines","KCR","AAA",26,6,4,4.102941176470588,44,1,0,0,2,1,,68,294,58,32,31,2,35,1,7,5,0,67,"sa917985"
"Braeden Ogle","PIT","AAA",23,3,5,5.684210169678602,44,0,0,0,1,1,,50.2,237,49,36,32,7,37,2,4,6,2,60,"sa917989"
"Brian Howard","OAK","AAA",26,7,4,5.855422224979835,24,21,0,0,0,0,,110.2,491,126,78,72,22,40,1,4,5,0,96,"sa918377"
"Grant Gavin","KCR","AAA",25,5,3,4.358744692866215,48,0,0,0,4,4,,74.1,316,59,40,36,11,35,2,5,3,0,92,"sa918674"
"Brian Keller","NYY","AAA",27,2,2,2.7650604951293665,26,11,0,0,0,0,,55.1,253,43,21,17,3,46,0,3,3,1,65,"sa918951"
"Jeff Singer","PHI","AAA",27,3,3,4.754716981132075,44,0,0,0,3,3,,53,238,51,30,28,2,26,1,4,5,0,67,"sa919323"
