Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Chris Bassitt","OAK","AAA",29,81.2,0.34782609,1.388888888,0.258620689,0.431034482,0.310344827,0.25,0.083333333,0.40756303,0.22268908,0.3697479,0.10401189,453,893,1346,"12304"
"Colin Rea","SDP","AAA",27,51.1,0.33333333,1.181818181,0.2,0.433333333,0.366666666,0.09090909,0.2,0.44078947,0.32894737,0.23026316,0.08278146,359,547,906,"12317"
"Drew Gagnon","NYM","AAA",28,157.2,0.31372549,1.518796992,0.196642685,0.48441247,0.318944844,0.165413533,0.17293233,0.46976744,0.2744186,0.25581395,0.14108216,923,1572,2495,"12545"
"DJ Johnson","COL","AAA",28,55.1,0.39534884,1.212765957,0.20610687,0.435114503,0.358778625,0.106382978,0.106382978,0.40601504,0.2556391,0.33834586,0.15418024,298,623,921,"12578"
"Ryan Carpenter","DET","AAA",27,76.1,0.3697479,0.788461538,0.228215767,0.340248962,0.431535269,0.182692307,0.076923076,0.3852459,0.29508197,0.31967213,0.11384111,388,833,1221,"12699"
"Adrian Houser","MIL","AAA",25,52,0.35714286,1.9375,0.184971098,0.537572254,0.277456647,0.0625,0.125,0.44252874,0.2183908,0.33908046,0.06831567,303,546,849,"12718"
"Tyler Pill","LAD","AAA",28,74,0.34693878,1.052083333,0.19262295,0.413934426,0.393442622,0.166666666,0.09375,0.41269841,0.29761905,0.28968254,0.08939014,442,755,1197,"12751"
"Sean Gilmartin","STL","AAA",28,60.2,0.29508197,0.681818181,0.182320441,0.331491712,0.486187845,0.21590909,0.079545454,0.51595745,0.2287234,0.25531915,0.10149254,360,645,1005,"12781"
"Raul Alcantara","OAK","AAA",25,83.1,0.31914894,1.170212765,0.294117647,0.380622837,0.325259515,0.191489361,0.106382978,0.42465753,0.27739726,0.29794521,0.08474576,454,903,1357,"12790"
"Matt Wisler","CIN","AAA",25,89.2,0.34586466,1.376470588,0.240601503,0.439849624,0.319548872,0.176470588,0.070588235,0.52941176,0.19485294,0.27573529,0.14050822,469,869,1338,"12804"
"Shawn Armstrong","SEA","AAA",27,56,0.29411765,0.764705882,0.237288135,0.330508474,0.432203389,0.235294117,0.058823529,0.33884298,0.23140496,0.42975207,0.14357937,367,622,989,"12857"
"Andrew Faulkner","BAL","AAA",25,58,0.31547619,1.220338983,0.224852071,0.426035502,0.349112426,0.220338983,0.101694915,0.42528736,0.1954023,0.37931034,0.08996212,407,649,1056,"12982"
"Reymin Guduan","HOU","AAA",26,55.1,0.328,2.379310344,0.234375,0.5390625,0.2265625,0,0.172413793,0.46153846,0.22307692,0.31538462,0.15461847,377,619,996,"13058"
"Adalberto Mejia","MIN","AAA",25,63.1,0.29378531,1.126984126,0.220930232,0.412790697,0.366279069,0.253968253,0.047619047,0.44444444,0.23888889,0.31666667,0.12298387,352,640,992,"13188"
"Warwick Saupold","DET","AAA",28,53.1,0.32317073,1.64,0.214285714,0.488095238,0.297619047,0.12,0.12,0.47647059,0.24117647,0.28235294,0.11048478,334,553,887,"13211"
"Pedro Beato","PHI","AAA",31,68,0.27624309,0.69879518,0.225274725,0.318681318,0.456043956,0.301204819,0.084337349,0.5,0.26595745,0.23404255,0.13636364,358,676,1034,"1330"
"Jake Barrett","ARI","AAA",26,53.1,0.272,1.238095238,0.20338983,0.440677966,0.355932203,0.19047619,0.071428571,0.38095238,0.22222222,0.3968254,0.13056995,356,609,965,"13322"
"William Cuevas","BOS","AAA",27,135.1,0.27105263,0.668508287,0.229591836,0.308673469,0.461734693,0.348066298,0.093922651,0.47607053,0.19143577,0.3324937,0.11567164,745,1399,2144,"13331"
"Adrian Sampson","TEX","AAA",26,126.2,0.30413625,1.107594936,0.1937046,0.423728813,0.382566585,0.158227848,0.075949367,0.40521327,0.24170616,0.35308057,0.08747412,649,1283,1932,"13339"
"Damien Magnifico","PIT","AAA",27,70.2,0.3025641,1.96226415,0.17368421,0.547368421,0.278947368,0.150943396,0.018867924,0.41326531,0.23469388,0.35204082,0.1089527,455,729,1184,"13395"
"Matt Koch","ARI","AAA",27,54.1,0.3125,1.75,0.278688524,0.459016393,0.262295081,0.125,0.229166666,0.4787234,0.21808511,0.30319149,0.06957547,315,533,848,"13420"
"Mike Morin","SEA","AAA",27,53.2,0.30769231,1.066666666,0.194805194,0.415584415,0.389610389,0.3,0.05,0.47133758,0.23566879,0.29299363,0.12547529,261,528,789,"13442"
"Lucas Sims","CIN","AAA",24,101.1,0.3,0.970588235,0.211764705,0.388235294,0.4,0.205882352,0.107843137,0.46332046,0.19305019,0.34362934,0.11460674,643,1137,1780,"13470"
"Alec Asher","LAD","AAA",26,99.2,0.31412104,0.811428571,0.104519774,0.401129943,0.494350282,0.154285714,0.068571428,0.39554318,0.27855153,0.32590529,0.07151515,603,1047,1650,"13560"
"Justin Haley","BOS","AAA",27,113.2,0.34234234,1.525773195,0.270833333,0.44047619,0.288690476,0.268041237,0.103092783,0.4548105,0.21865889,0.32653061,0.09349593,720,1248,1968,"13572"
"Robert Stephenson","CIN","AAA",25,113,0.23938224,0.771653543,0.150943396,0.36981132,0.479245283,0.267716535,0.094488188,0.47426471,0.25,0.27573529,0.16180517,679,1138,1817,"13594"
"Taylor Guerrieri","TOR","AAA",25,57.1,0.32608696,2.142857142,0.189473684,0.552631578,0.257894736,0.163265306,0.163265306,0.4507772,0.23316062,0.31606218,0.07613169,385,587,972,"13616"
"Josh D. Smith","BOS","AAA",28,98.2,0.30111524,1.158415841,0.189591078,0.434944237,0.375464684,0.198019801,0.03960396,0.42124542,0.26739927,0.31135531,0.10104103,626,1007,1633,"13629"
"Clay Holmes","PIT","AAA",25,95.1,0.34615385,2.836363636,0.188461538,0.6,0.211538461,0.09090909,0.072727272,0.45801527,0.22519084,0.31679389,0.09879032,572,916,1488,"13649"
"Tayler Scott","TEX","AAA",26,60.2,0.32369942,2.295454545,0.16184971,0.583815028,0.25433526,0.136363636,0.09090909,0.42372881,0.28248588,0.29378531,0.12133468,368,621,989,"13652"
"Corey Oswalt","NYM","AAA",24,52.1,0.33108108,1.4375,0.25,0.442307692,0.307692307,0.145833333,0.1875,0.36305732,0.31847134,0.31847134,0.0950324,340,586,926,"13677"
"Ryan Merritt","CLE","AAA",26,71.1,0.32579186,1.369863013,0.231111111,0.444444444,0.324444444,0.273972602,0.136986301,0.43913043,0.25217391,0.30869565,0.08627451,301,719,1020,"13688"
"Joey Krehbiel","ARI","AAA",25,57.1,0.3030303,1.391304347,0.214285714,0.457142857,0.328571428,0.152173913,0.195652173,0.4822695,0.21985816,0.29787234,0.12474012,369,593,962,"13707"
"Michael Roth","CHC","AAA",28,101.1,0.33742331,1.141666666,0.221212121,0.415151515,0.363636363,0.166666666,0.1,0.45,0.28529412,0.26470588,0.07453787,628,1049,1677,"13736"
"Max Fried","ATL","AAA",24,66.1,0.34254144,2.641025641,0.215469613,0.569060773,0.215469613,0.076923076,0.102564102,0.43315508,0.24064171,0.32620321,0.11648746,423,693,1116,"13743"
"Tyler Duffey","MIN","AAA",27,59,0.27564103,1.175438596,0.194805194,0.435064935,0.37012987,0.210526315,0.087719298,0.4591195,0.22641509,0.31446541,0.09230769,356,619,975,"13758"
"Tyler Wagner","TEX","AAA",27,85,0.32291667,1.291262135,0.202702702,0.449324324,0.347972972,0.184466019,0.116504854,0.46153846,0.26421405,0.27424749,0.07552651,548,829,1377,"13796"
"Walker Lockett","SDP","AAA",24,133.1,0.32323232,1.34751773,0.174563591,0.473815461,0.351620947,0.170212765,0.120567375,0.46829268,0.23414634,0.29756098,0.10211946,681,1395,2076,"13804"
"Alec Mills","CHC","AAA",26,124.2,0.30327869,1.027972027,0.207650273,0.401639344,0.390710382,0.272727272,0.069930069,0.46808511,0.23404255,0.29787234,0.08934708,737,1300,2037,"13834"
"Chris Flexen","NYM","AAA",23,92,0.35379061,1.252631578,0.246478873,0.419014084,0.334507042,0.210526315,0.115789473,0.43598616,0.21107266,0.35294118,0.09032258,574,976,1550,"13896"
"Dietrich Enns","MIN","AAA",27,68.1,0.31481481,1.0125,0.268181818,0.368181818,0.363636363,0.2125,0.1,0.39111111,0.27555556,0.33333333,0.08209607,428,717,1145,"13932"
"Mike Hauschild","HOU","AAA",28,119.1,0.3480663,2.317647058,0.231607629,0.536784741,0.231607629,0.176470588,0.117647058,0.47043011,0.24731183,0.28225806,0.12027491,764,1273,2037,"14033"
"Cesar Vargas","WSN","AAA",26,65.1,0.33789954,1.152941176,0.186666666,0.435555555,0.377777777,0.247058823,0.105882352,0.50438596,0.22368421,0.27192982,0.0749543,434,660,1094,"14099"
"Rob Whalen","SEA","AAA",24,99.1,0.35962145,1.547368421,0.234177215,0.465189873,0.300632911,0.147368421,0.052631578,0.48297214,0.24148607,0.2755418,0.10614849,652,1072,1724,"14165"
"Frankie Montas","OAK","AAA",25,71.2,0.29951691,1.546875,0.223809523,0.471428571,0.304761904,0.1875,0.109375,0.41784038,0.25821596,0.32394366,0.09075044,434,712,1146,"14309"
"Williams Jerez","BOS","AAA",26,55.2,0.35460993,1.31372549,0.174825174,0.468531468,0.356643356,0.196078431,0.117647058,0.47619048,0.21088435,0.31292517,0.13891726,366,613,979,"14338"
"Jake Thompson","MIL","AAA",24,52.1,0.32061069,1.55,0.25,0.455882352,0.294117647,0.3,0.125,0.58088235,0.17647059,0.24264706,0.13218391,334,536,870,"14371"
"Yohander Mendez","TEX","AAA",23,58.1,0.30952381,0.971428571,0.211428571,0.388571428,0.4,0.214285714,0.185714285,0.48066298,0.21546961,0.3038674,0.09824903,385,643,1028,"14391"
"Chris Smith","WSN","AAA",29,55,0.32394366,0.69117647,0.212328767,0.321917808,0.465753424,0.220588235,0.102941176,0.4295302,0.26845638,0.30201342,0.14527027,321,567,888,"14449"
"Daniel Camarena","SFG","AAA",25,118.2,0.34126984,0.911392405,0.205263157,0.378947368,0.415789473,0.234177215,0.075949367,0.45994832,0.27648579,0.26356589,0.1018981,742,1260,2002,"14467"
"Dereck Rodriguez","SFG","AAA",26,50.1,0.28358209,0.809523809,0.185714285,0.364285714,0.45,0.222222222,0.174603174,0.4,0.26206897,0.33793103,0.10994152,311,544,855,"14509"
"Duane Underwood Jr.","CHC","AAA",23,119.1,0.33426966,1.225806451,0.222535211,0.428169014,0.349295774,0.193548387,0.064516129,0.4077135,0.26721763,0.32506887,0.10226155,728,1306,2034,"14677"
"Luis Perdomo","SDP","AAA",25,75,0.28436019,2.172413793,0.171171171,0.567567567,0.261261261,0.137931034,0.206896551,0.46875,0.25446429,0.27678571,0.11344922,396,697,1093,"14682"
"Wes Parsons","ATL","AAA",25,88,0.27777778,1.344827586,0.196850393,0.460629921,0.342519685,0.195402298,0.08045977,0.37065637,0.21235521,0.41698842,0.10118632,510,923,1433,"14764"
"Kyle Martin","BOS","AAA",27,51.1,0.28682171,1.061224489,0.223076923,0.4,0.376923076,0.265306122,0.040816326,0.48854962,0.20610687,0.30534351,0.15046296,336,528,864,"14860"
"Jason Hursh","ATL","AAA",26,52,0.34,3.423076923,0.195804195,0.622377622,0.181818181,0.115384615,0,0.43537415,0.20408163,0.36054422,0.09007982,382,495,877,"14914"
"Ben Lively","PHI","AAA",26,52,0.25,1.16,0.211678832,0.423357664,0.364963503,0.2,0.06,0.42142857,0.26428571,0.31428571,0.07533414,279,544,823,"14932"
"Victor Alcantara","DET","AAA",25,51.1,0.32666667,2.222222222,0.22147651,0.536912751,0.241610738,0.222222222,0.083333333,0.53642384,0.21192053,0.25165563,0.13667118,242,497,739,"15028"
"Austin Voth","WSN","AAA",26,125.2,0.29526462,1.055944055,0.192307692,0.414835164,0.392857142,0.209790209,0.09090909,0.45040214,0.2386059,0.31099196,0.09095307,744,1323,2067,"15047"
"Kyle McGowin","WSN","AAA",26,52.2,0.17692308,1.054545454,0.143939393,0.439393939,0.416666666,0.381818181,0.054545454,0.51879699,0.21052632,0.27067669,0.15045593,221,437,658,"15071"
"Rob Zastryzny","CHC","AAA",26,56,0.27096774,2.046511627,0.149350649,0.571428571,0.279220779,0.116279069,0.116279069,0.4875,0.25,0.2625,0.08911917,381,584,965,"15094"
"Luke Farrell","CHC","AAA",27,54.1,0.26666667,0.881355932,0.183823529,0.382352941,0.433823529,0.220338983,0.06779661,0.45323741,0.27338129,0.27338129,0.12382934,370,591,961,"15101"
"Tyler Danish","CHW","AAA",23,71.2,0.26886792,1.725806451,0.206572769,0.502347417,0.291079812,0.14516129,0.096774193,0.42201835,0.29357798,0.28440367,0.09697509,448,676,1124,"15126"
"Drew Anderson","PHI","AAA",24,104.2,0.25827815,0.864661654,0.205128205,0.368589743,0.426282051,0.17293233,0.105263157,0.4245283,0.24842767,0.32704403,0.09146341,579,1061,1640,"15130"
"Jimmy Yacabonis","BAL","AAA",26,76,0.25821596,1.253164556,0.179723502,0.456221198,0.364055299,0.177215189,0.075949367,0.40639269,0.23744292,0.35616438,0.10437452,516,787,1303,"15157"
"Braden Shipley","ARI","AAA",26,74.1,0.34042553,1.022222222,0.25409836,0.37704918,0.368852459,0.122222222,0.144444444,0.4233871,0.28629032,0.29032258,0.09267564,530,808,1338,"15158"
"Luiz Gohara","ATL","AAA",21,54.2,0.30201342,0.983606557,0.203947368,0.394736842,0.401315789,0.229508196,0.147540983,0.47468354,0.24050633,0.28481013,0.11337868,318,564,882,"15166"
"Glenn Sparkman","KCR","AAA",26,67.1,0.31428571,1.172839506,0.177570093,0.443925233,0.378504672,0.160493827,0.12345679,0.42465753,0.26940639,0.30593607,0.10887466,338,755,1093,"15200"
"Kevin McGowan","NYM","AAA",26,59.2,0.33333333,0.958333333,0.220994475,0.381215469,0.397790055,0.236111111,0.083333333,0.45901639,0.27868852,0.26229508,0.13654224,401,617,1018,"15215"
"Aaron Slegers","MIN","AAA",25,85.1,0.28294574,1.094339622,0.159090909,0.439393939,0.401515151,0.216981132,0.113207547,0.48327138,0.24163569,0.27509294,0.08071025,421,818,1239,"15231"
"Cody Reed","CIN","AAA",25,105.2,0.32542373,1.391752577,0.226666666,0.45,0.323333333,0.154639175,0.134020618,0.46129032,0.23225806,0.30645161,0.13219481,541,1040,1581,"15232"
"Cole Sulser","CLE","AAA",28,51.2,0.41025641,0.854166666,0.245762711,0.347457627,0.406779661,0.125,0.083333333,0.34710744,0.28099174,0.37190083,0.14197531,341,631,972,"15256"
"Zac Reininger","DET","AAA",25,51.1,0.30496454,0.71875,0.219858156,0.326241134,0.453900709,0.140625,0.046875,0.33333333,0.31944444,0.34722222,0.09288991,308,564,872,"15285"
"Kevin Herget","STL","AAA",27,138.2,0.32195122,0.848837209,0.246445497,0.345971563,0.407582938,0.191860465,0.122093023,0.3986014,0.2983683,0.3030303,0.11237489,726,1472,2198,"15369"
"Stephen Gonsalves","MIN","AAA",23,100.1,0.23694779,1,0.209486166,0.395256916,0.395256916,0.23,0.06,0.40234375,0.23828125,0.359375,0.1050175,670,1044,1714,"15492"
"Jen-Ho Tseng","CHC","AAA",23,136.1,0.32705882,1.637795275,0.219114219,0.484848484,0.296037296,0.133858267,0.157480314,0.45617978,0.24719101,0.29662921,0.09345392,830,1492,2322,"15524"
"Tyler Rogers","SFG","AAA",27,67.2,0.25414365,2.658536585,0.166666666,0.605555555,0.227777777,0.121951219,0.097560975,0.38378378,0.24864865,0.36756757,0.10334928,364,681,1045,"15541"
"Phillips Valdez","WSN","AAA",26,124.1,0.27747253,2.48275862,0.169863013,0.591780821,0.238356164,0.137931034,0.114942528,0.45040214,0.24396783,0.30563003,0.09361925,733,1179,1912,"15605"
"Dillon Overton","SDP","AAA",26,80.2,0.24590164,0.595238095,0.196,0.3,0.504,0.182539682,0.079365079,0.38582677,0.31102362,0.30314961,0.08280255,457,799,1256,"15627"
"Yefry Ramirez","BAL","AAA",24,72,0.28205128,0.729166666,0.17,0.35,0.48,0.197916666,0.072916666,0.43069307,0.28712871,0.28217822,0.11749789,418,765,1183,"15655"
"Zack Littell","MIN","AAA",22,106,0.31045752,1.008196721,0.201954397,0.400651465,0.397394136,0.18852459,0.040983606,0.40192926,0.2733119,0.32475884,0.09371362,583,1135,1718,"15823"
"Adam Plutko","CLE","AAA",26,84.2,0.19811321,0.522123893,0.188679245,0.278301886,0.533018867,0.238938053,0.044247787,0.42396313,0.20276498,0.37327189,0.10982659,379,832,1211,"15846"
"Kent Emanuel","HOU","AAA",26,83.2,0.37890625,1.649350649,0.215384615,0.488461538,0.296153846,0.181818181,0.129870129,0.37593985,0.2481203,0.37593985,0.09452412,552,982,1534,"15849"
"Fernando Romero","MIN","AAA",23,90.2,0.29411765,1.539325842,0.178181818,0.498181818,0.323636363,0.17977528,0.056179775,0.41155235,0.29602888,0.29241877,0.0984081,493,889,1382,"15885"
"Cy Sneed","HOU","AAA",25,127,0.31404959,1.360655737,0.208791208,0.456043956,0.335164835,0.229508196,0.049180327,0.4076087,0.26902174,0.32336957,0.098678,792,1326,2118,"16106"
"Daniel Ponce de Leon","STL","AAA",26,96.1,0.27196653,0.566666666,0.206751054,0.286919831,0.506329113,0.308333333,0.033333333,0.34710744,0.23966942,0.41322314,0.11503417,695,1061,1756,"16110"
"Chris Ellis","STL","AAA",25,79,0.29147982,0.846938775,0.199115044,0.367256637,0.433628318,0.224489795,0.071428571,0.46929825,0.21052632,0.32017544,0.08142292,466,799,1265,"16125"
"John Curtiss","MIN","AAA",25,55.1,0.26388889,0.873015873,0.169014084,0.387323943,0.443661971,0.222222222,0.047619047,0.39455782,0.26530612,0.34013605,0.13972056,368,634,1002,"16128"
"Brandon Leibrandt","PHI","AAA",25,50.2,0.22758621,1.259259259,0.158620689,0.468965517,0.372413793,0.166666666,0.018518518,0.51020408,0.21088435,0.27891156,0.08066759,251,468,719,"16135"
"Brandon Woodruff","MIL","AAA",25,71.1,0.29648241,1.569230769,0.185365853,0.497560975,0.31707317,0.153846153,0.123076923,0.4057971,0.24154589,0.352657,0.10408635,476,821,1297,"16162"
"Chandler Shepherd","BOS","AAA",25,129.2,0.31540342,1.246376811,0.251207729,0.415458937,0.333333333,0.253623188,0.094202898,0.40047393,0.25118483,0.34834123,0.08394161,724,1468,2192,"16166"
"Brandon Finnegan","CIN","AAA",25,67.2,0.36866359,0.767676767,0.204545454,0.345454545,0.45,0.09090909,0.101010101,0.4254386,0.26754386,0.30701754,0.10384301,492,731,1223,"16208"
"Sam Howard","COL","AAA",25,96,0.32746479,1.097087378,0.260273972,0.386986301,0.352739726,0.242718446,0.126213592,0.42087542,0.26936027,0.30976431,0.08632219,615,1030,1645,"16265"
"A.J. Ladwig","DET","AAA",25,80,0.32958801,0.901785714,0.236559139,0.362007168,0.401433691,0.205357142,0.142857142,0.45035461,0.25177305,0.29787234,0.08497246,395,876,1271,"16266"
"John Means","BAL","AAA",25,111.1,0.32386364,0.765822784,0.211864406,0.341807909,0.446327683,0.240506329,0.056962025,0.40607735,0.29834254,0.29558011,0.10374796,650,1191,1841,"16269"
"Alex McRae","PIT","AAA",25,117,0.35612536,1.446428571,0.221590909,0.460227272,0.318181818,0.169642857,0.080357142,0.4178273,0.23955432,0.34261838,0.1011813,707,1240,1947,"16317"
"Ricardo Pinto","CHW","AAA",24,54.1,0.34857143,1.75,0.205555555,0.505555555,0.288888888,0.115384615,0.134615384,0.5,0.19230769,0.30769231,0.11393805,334,570,904,"16318"
"Ryan Borucki","TOR","AAA",24,77,0.25339367,1.513157894,0.143497757,0.515695067,0.340807174,0.171052631,0.078947368,0.45374449,0.25110132,0.29515419,0.08036454,438,769,1207,"16350"
"Chih-Wei Hu","TBR","AAA",24,102.1,0.32142857,0.975206611,0.248427672,0.371069182,0.380503144,0.20661157,0.115702479,0.42236025,0.26708075,0.31055901,0.11594203,600,1125,1725,"16419"
"Matt Wotherspoon","BAL","AAA",26,94,0.32283465,0.577235772,0.267924528,0.267924528,0.464150943,0.227642276,0.105691056,0.37686567,0.30597015,0.31716418,0.11949306,590,1067,1657,"16452"
"Joe Harvey","NYY","AAA",26,54.1,0.24427481,0.8,0.175572519,0.366412213,0.458015267,0.283333333,0.016666666,0.3030303,0.21212121,0.48484848,0.1353211,328,544,872,"16459"
"Trevor Oaks","KCR","AAA",25,128.1,0.29832936,1.555555555,0.17266187,0.503597122,0.323741007,0.133333333,0.037037037,0.44103774,0.25707547,0.30188679,0.07420319,753,1255,2008,"16468"
"Austin Gomber","STL","AAA",24,68.1,0.31111111,0.865853658,0.172972972,0.383783783,0.443243243,0.243902439,0.109756097,0.40425532,0.28723404,0.30851064,0.11885612,389,730,1119,"16561"
"Erik Swanson","NYY","AAA",24,72.1,0.28342246,0.797752808,0.179487179,0.364102564,0.456410256,0.224719101,0.11235955,0.36040609,0.23350254,0.40609137,0.11431065,376,770,1146,"16587"
"J.P. Feyereisen","NYY","AAA",25,60,0.31677019,0.814285714,0.220858895,0.349693251,0.429447852,0.385714285,0.071428571,0.42424242,0.19393939,0.38181818,0.10616114,427,628,1055,"16610"
"Kyle Bird","TBR","AAA",25,55.2,0.26153846,1.065217391,0.251968503,0.385826771,0.362204724,0.260869565,0.086956521,0.47058824,0.25,0.27941176,0.1433526,333,532,865,"16618"
"Jeff Brigham","MIA","AAA",26,52.1,0.31292517,0.636363636,0.275167785,0.281879194,0.44295302,0.272727272,0.106060606,0.39869281,0.32026144,0.28104575,0.10877627,285,524,809,"16631"
"Zac Curtis","TEX","AAA",25,51,0.24786325,0.979591836,0.163793103,0.413793103,0.422413793,0.163265306,0.102040816,0.39344262,0.31147541,0.29508197,0.125,337,535,872,"16684"
"Brock Stewart","LAD","AAA",26,96.1,0.27436823,0.859375,0.143884892,0.395683453,0.460431654,0.203125,0.0546875,0.42957746,0.25352113,0.31690141,0.09180328,552,973,1525,"16727"
"Artie Lewicki","DET","AAA",26,61.2,0.32777778,1.057142857,0.208791208,0.406593406,0.384615384,0.171428571,0.071428571,0.36021505,0.22580645,0.41397849,0.1174668,326,653,979,"16731"
