Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Ryan Weber","SEA","AAA",30,103.1,8.883871405022967,1.1322581202480253,7.84615385,1.3064516772092598,0.24401914,0.03110048,0.21291866,0.255,1.1129032805856658,0.30742049,0.66666667,4.180645367069632,4.1307039958401575,0.049941371229474285,3.7694256898467606,"10160"
"Drew Hutchison","DET","AAA",30,88.1,9.06792505043606,4.1773587310997575,2.17073171,0.8150943865560503,0.2348285,0.10817942,0.12664908,0.23493976,1.3471698888912498,0.29787234,0.72934974,3.7698115378217323,4.12102723080563,-0.3512156929838981,4.68806640389632,"10732"
"Michael Mariot","CIN","AAA",32,103,7.252427184466019,2.70873786407767,2.67741935,1.3106796116504855,0.19302326,0.07209302,0.12093023,0.24303797,1.233009708737864,0.27272727,0.76363636,4.019417475728155,4.663507494880158,-0.6440900191520029,4.764976199159345,"10835"
"Casey Lawrence","TOR","AAA",33,65,8.584615384615384,1.8,4.76923077,1.3846153846153846,0.23134328,0.04850746,0.18283582,0.25793651,1.2,0.30555556,0.67164179,4.846153846153846,4.193305851862981,0.6528479942908652,4.046182085917547,"11121"
"Zach Lee","CIN","AAA",29,80.2,6.805784694842838,3.681817949669077,1.84848485,1.8966940952840698,0.16442049,0.08894879,0.0754717,0.29041916,1.6115701463197978,0.3125,0.61705989,6.247933490347524,6.401425063686589,-0.15349157333906494,6.120705593143325,"11468"
"Bryan Mitchell","MIA","AAA",30,57.2,8.895954738016595,4.526012059692654,1.96551724,0.780346906843561,0.23360656,0.11885246,0.1147541,0.24299065,1.4046244323184098,0.30921053,0.70666667,4.369942678323942,4.073519358440105,0.29642331988383663,4.666294710761063,"11479"
"Parker Markel","SDP","AAA",30,57,14.368421052631579,7.105263157894737,2.02222222,1.105263157894737,0.35546875,0.17578125,0.1796875,0.18269231,1.456140350877193,0.28181818,0.7480315,4.421052631578948,4.86215059213471,-0.4410979605557621,4.687714926924622,"12106"
"Chasen Bradford","ATL","AAA",31,52.2,7.689872675075031,2.0506327133533415,3.75,1.1962024161227827,0.20833333,0.05555556,0.15277778,0.25615764,1.2151897560612395,0.29801325,0.79710145,3.4177211889222363,4.122030218632025,-0.7043090297097887,3.7729745460189945,"12452"
"Mike Wright Jr.","CHW","AAA",31,95.1,8.496503949812453,2.737762383828457,3.10344828,1.0384615938659665,0.22959184,0.07397959,0.15561225,0.2,1.0489511049151177,0.23622047,0.75593952,3.398601579924981,4.138760438730937,-0.7401588588059562,4.366542768066908,"12586"
"Jerad Eickhoff","NYM","AAA",30,79.2,8.924687332049551,2.2594145144429247,3.95,1.9205023372764858,0.23939394,0.06060606,0.17878788,0.25974026,1.2552302858016247,0.29716981,0.70332481,4.857741206052288,4.981783689777846,-0.1240424837255576,4.208585086720961,"12664"
