Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Jefry Rodriguez","WSN","AAA",28,1,3,7.492145998318977,24,11,0,0,0,0,,63.2,298,69,54,53,8,38,1,5,5,1,67,"17018"
"Ariel Jurado","MIN","AAA",26,2,2,3.543750337958368,14,7,0,0,1,0,,53.1,205,40,23,21,7,12,0,1,1,0,44,"17030"
"Thomas Pannone","BOS","AAA",28,5,3,4.571428571428571,14,12,0,0,0,0,,63,262,71,34,32,7,8,0,2,1,1,70,"17281"
"Justus Sheffield","SEA","AAA",26,6,8,6.990291262135922,24,24,0,0,0,0,,103,490,138,85,80,19,47,0,11,9,0,86,"17285"
"Wei-Chieh Huang","SFG","AAA",28,3,2,4.3953494610949795,23,13,0,0,0,0,,71.2,315,67,43,35,9,31,1,3,6,1,89,"17508"
"Ricardo Sanchez","PHI","AAA",25,7,5,4.951289533579303,26,26,0,0,0,0,,116.1,521,133,71,64,13,41,0,8,4,4,103,"17581"
"Patrick Weigel","SEA","AAA",27,3,5,4.209677419354839,53,1,0,0,1,3,,62,273,50,32,29,6,38,0,9,3,1,63,"17792"
"Daniel Zamora","LAD","AAA",29,4,2,3.857142857142857,51,1,0,0,3,1,,63,275,58,36,27,5,27,0,6,2,3,71,"17811"
"Jose Mujica","NYY","AAA",26,3,1,4.387500418424646,35,1,0,0,3,1,,53.1,217,43,28,26,14,16,1,1,2,1,47,"17821"
"Jose Rodriguez","NYM","AAA",26,2,3,4.951965395462862,29,11,0,0,0,0,,76.1,331,79,45,42,14,36,0,1,6,0,68,"17860"
"James Naile","STL","AAA",29,4,3,3.3136365934640084,44,3,0,0,0,1,,73.1,317,80,31,27,5,21,0,5,6,0,64,"18186"
"Carson Fulmer","LAD","AAA",28,6,6,2.858823272810698,49,1,0,0,12,3,,56.2,242,36,28,18,4,35,2,2,8,1,62,"18311"
"Pedro Payano","CIN","AAA",27,2,4,3.263735990106269,50,0,0,0,0,2,,60.2,271,53,25,22,6,40,2,2,2,0,62,"18313"
"Eric Hanhold","PIT","AAA",28,4,4,3.3962264150943398,44,0,0,0,10,2,,53,231,47,28,20,3,24,0,3,6,0,49,"18332"
"Julian Fernandez","COL","AAA",26,2,5,6.631578947368421,58,0,0,0,1,2,,57,261,54,46,42,15,32,0,6,11,2,65,"18341"
"Josh Rogers","WSN","AAA",27,4,7,6.033520388851113,12,12,0,0,0,0,,59.2,267,65,42,40,13,24,0,5,0,0,39,"18510"
"Enmanuel De Jesus","SFG","AAA",25,4,5,4.514754550096311,35,19,0,0,0,0,,101.2,469,108,59,51,11,51,0,10,7,2,118,"18554"
"Logan Allen","COL","AAA",25,2,3,7.394904907791776,27,6,0,0,0,0,,52.1,247,71,48,43,12,20,0,6,3,0,46,"18555"
"Hobie Harris","MIL","AAA",29,4,3,2.0377358490566038,53,0,0,0,8,1,,53,207,29,19,12,5,28,0,0,6,0,56,"18615"
"Kolby Allard","TEX","AAA",24,3,3,4.651685393258427,20,20,0,0,0,0,,89,383,81,50,46,21,38,1,2,7,1,113,"18694"
"Miguel Del Pozo","DET","AAA",29,5,2,3.8812503701448793,55,0,0,0,7,1,,53.1,215,44,25,23,4,16,0,1,3,0,66,"18792"
"Miguel Diaz","DET","AAA",27,4,5,4.292307692307692,58,0,0,0,7,6,,65,285,59,39,31,5,30,0,3,8,2,69,"18815"
"Pedro Avila","SDP","AAA",25,7,2,4.580357142857143,30,24,0,0,0,0,,112,475,98,64,57,16,49,0,3,4,2,124,"18864"
"Beau Burrows","LAD","AAA",25,8,6,7.176080098000972,31,16,0,0,1,1,,100.1,474,123,85,80,18,60,0,4,3,2,95,"18873"
"Robert Dugger","TBR","AAA",26,2,3,4.477387277987478,19,12,0,0,0,0,,66.1,283,62,37,33,7,33,0,2,2,2,52,"19191"
"Jesse Scholtens","SDP","AAA",28,4,4,4.104000250488297,37,15,0,0,1,1,,83.1,362,82,40,38,13,31,2,5,2,0,92,"19205"
"Thomas Hatch","TOR","AAA",27,8,7,4.67175572519084,28,22,0,0,0,0,,131,558,127,73,68,16,38,0,12,5,1,113,"19264"
"Nick Hernandez","HOU","AAA",27,5,5,3.9217873751858865,48,0,0,0,0,2,,59.2,246,38,32,26,8,30,1,3,3,1,77,"19281"
"Kyle Dowdy","CIN","AAA",29,1,3,3.9554143971645472,48,0,0,0,1,2,,52.1,233,47,29,23,3,31,1,2,5,2,56,"19285"
"Matt Krook","NYY","AAA",27,10,7,4.0889426076553494,29,22,0,0,0,0,,138.2,603,120,71,63,19,73,0,8,7,0,155,"19315"
"Cody Sedlock","DET","AAA",27,5,3,4.837500115334991,28,12,0,0,0,0,,80,355,75,50,43,7,44,0,7,1,0,81,"19357"
"Shaun Anderson","TOR","AAA",27,3,3,3.5795454545454546,36,15,0,0,1,1,,88,369,75,39,35,11,32,0,2,5,0,76,"19453"
"Bryan Garcia","DET","AAA",27,5,3,3.796875226311399,39,11,0,0,1,0,,85.1,355,77,36,36,11,34,0,2,4,0,69,"19457"
"Devin Smeltzer","MIN","AAA",26,3,4,7.56,15,9,0,0,0,3,,50,231,64,44,42,10,16,0,2,2,0,47,"19487"
"Raynel Espinal","SFG","AAA",30,5,6,5.50156767361219,27,21,0,0,0,0,,106.1,471,110,67,65,20,48,1,10,6,0,128,"19516"
"Tanner Tully","CLE","AAA",27,8,6,4.721311475409836,24,20,1,1,0,0,,122,531,142,70,64,12,26,0,5,1,0,98,"19518"
"Cam Vieaux","PIT","AAA",28,5,1,3.06,35,1,0,0,2,1,,50,198,37,19,17,7,15,0,1,0,0,47,"19529"
"Jon Duplantier","LAD","AAA",27,5,3,4.804270984394004,34,14,0,0,0,0,,93.2,428,85,56,50,18,57,0,6,7,1,109,"19546"
"Geoff Hartlieb","BOS","AAA",28,3,6,5.163934426229508,40,3,0,0,0,3,,61,265,60,36,35,8,25,2,3,10,0,64,"19558"
"Jason Alexander","MIL","AAA",29,8,2,2.8421054914057273,13,10,0,0,0,0,,63.1,260,58,22,20,5,17,0,5,2,1,47,"19666"
"Sterling Sharp","WSN","AAA",27,2,5,6.615001009369051,18,13,0,0,0,0,,66.2,306,86,53,49,8,30,1,4,7,3,59,"19671"
"James Marvel","PHI","AAA",28,6,7,6.0533814403364445,35,9,0,0,0,0,,93.2,415,114,67,63,8,31,0,8,10,2,62,"19675"
"Connor Seabold","BOS","AAA",26,8,2,3.3230773131241214,19,19,0,0,0,0,,86.2,360,79,35,32,7,19,0,6,5,0,89,"19695"
"Matt Swarmer","CHC","AAA",28,3,3,3.872951061871079,21,15,0,0,0,0,,81.1,345,70,39,35,9,33,1,1,4,0,86,"19705"
"Patrick Murphy","WSN","AAA",27,3,3,5,40,7,0,0,2,0,,63,280,59,41,35,6,33,1,2,4,1,73,"19712"
"Caleb Boushley","MIL","AAA",28,12,2,3.2513090303953893,25,25,0,0,0,0,,127.1,520,106,47,46,12,43,0,3,3,1,91,"19736"
"Riley Smith","COL","AAA",27,4,7,8.061151964053362,19,17,1,1,0,0,,92.2,426,136,86,83,18,25,0,1,4,0,80,"19826"
"Brandon Bielak","HOU","AAA",26,3,6,3.146616902357621,23,14,0,0,0,2,,88.2,388,82,39,31,5,43,0,3,2,3,86,"19866"
"Drew Carlton","DET","AAA",26,4,3,4.7828575598892265,46,2,0,0,2,4,,58.1,245,58,33,31,9,11,1,2,2,0,67,"19868"
"Tucker Davidson","ATL","AAA",26,3,7,4.593361286676892,15,15,0,0,0,0,,80.1,345,82,43,41,14,24,0,2,1,1,96,"19871"
"Corbin Martin","ARI","AAA",26,6,7,6.077922077922078,17,17,0,0,0,0,,77,340,86,60,52,15,30,0,1,4,2,79,"19884"
"Ryder Ryan","TEX","AAA",27,5,4,3.6404497502744655,47,0,0,0,1,2,,59.1,260,53,30,24,7,29,0,6,8,0,67,"19891"
"Tyson Miller","TEX","AAA",26,4,7,4.516729136950313,29,16,0,0,1,1,,89.2,398,91,51,45,14,40,0,6,2,0,114,"19976"
"Jeremy Walker","SFG","AAA",27,0,4,6.511765655662913,45,2,0,0,1,3,,56.2,256,72,45,41,5,19,2,8,3,0,52,"19981"
"Kenny Rosenberg","LAA","AAA",26,2,5,3.1595742116421466,14,13,1,0,0,0,,62.2,265,50,27,22,9,27,0,4,2,0,62,"20009"
"Parker Dunshee","OAK","AAA",27,5,11,9.215569283288707,31,20,0,0,0,0,,111.1,537,140,117,114,38,56,0,16,2,1,92,"20018"
"Darren McCaughan","SEA","AAA",26,8,9,4.548595812500803,28,28,0,0,0,0,,154.1,642,140,82,78,22,42,0,9,2,0,141,"20038"
"Jake Fishman","MIA","AAA",27,4,1,2.25,33,0,0,0,1,3,,56,234,39,21,14,4,20,0,10,1,0,54,"20060"
"Kyle Muller","ATL","AAA",24,6,8,3.4084160990510015,23,23,1,0,0,0,,134.2,542,119,53,51,14,40,0,6,5,2,159,"20167"
"Ben Bowden","SFG","AAA",27,5,1,5.462427444544696,50,0,0,0,0,3,,57.2,254,49,37,35,11,35,1,1,7,0,76,"20198"
"Mike Baumann","BAL","AAA",26,2,6,4.2,20,9,0,0,1,0,,60,260,54,33,28,6,25,0,1,5,0,81,"20206"
"Zach Muckenhirn","CHW","AAA",27,3,1,3.109090909090909,47,0,0,0,2,3,,55,235,51,19,19,9,23,0,0,3,0,56,"20209"
"Zach Logue","OAK","AAA",26,3,6,8.122882406316519,17,17,0,0,0,0,,78.2,385,119,74,71,25,38,1,7,2,0,59,"20231"
"Bruce Zimmermann","BAL","AAA",27,5,2,3.7729260155907522,14,12,0,0,0,0,,76.1,329,83,35,32,6,18,0,3,5,3,74,"20370"
"Josh Fleming","TBR","AAA",26,9,2,3.061856151754816,15,10,0,0,0,1,,64.2,260,73,23,22,4,14,0,2,2,0,46,"20418"
"Enoli Paredes","HOU","AAA",26,5,4,2.6341460963787826,50,0,0,0,12,5,,54.2,230,34,24,16,4,31,2,2,3,0,81,"20447"
"Huascar Ynoa","ATL","AAA",24,5,6,5.678112331683419,18,17,0,0,0,0,,77.2,337,73,51,49,14,35,0,1,3,0,87,"20468"
"Peter Solomon","PIT","AAA",25,8,7,5.580546950698349,27,21,0,0,0,0,,109.2,495,111,85,68,22,54,0,4,5,1,98,"20476"
"Braden Bristo","NYY","AAA",27,3,3,4.556250434517902,41,1,0,0,1,1,,53.1,243,52,34,27,6,31,1,3,3,0,64,"20494"
"Denyi Reyes","BAL","AAA",25,0,7,7.166666666666667,15,10,0,0,1,1,,54,246,74,46,43,13,8,0,2,3,0,54,"20526"
"Edwin Uceta","ARI","AAA",24,6,1,4.86,28,5,0,0,0,3,,50,214,35,29,27,9,30,2,5,2,0,70,"20539"
"Bowden Francis","TOR","AAA",26,5,10,6.5898308493316575,37,23,0,0,0,1,,98.1,452,108,77,72,23,43,0,13,3,3,110,"20548"
"Kirk McCarty","CLE","AAA",26,4,2,3.581632931894803,18,9,0,0,0,1,,65.1,274,62,30,26,12,23,1,1,3,1,55,"20555"
"Jackson Tetreault","WSN","AAA",26,5,3,4.189655172413793,12,12,0,0,0,0,,58,249,51,30,27,10,24,0,2,1,0,52,"20565"
"Cristofer Ogando","TBR","AAA",28,2,1,4.556250434517902,41,0,0,0,3,0,,53.1,226,41,31,27,8,26,1,8,5,0,53,"20667"
"Cristopher Sanchez","PHI","AAA",25,2,2,3.139535162241307,15,14,0,0,0,0,,57.1,238,48,24,20,1,20,0,4,2,0,58,"20778"
"Elvin Rodriguez","DET","AAA",24,6,4,4.983221731670904,23,21,0,0,0,0,,99.1,441,115,58,55,17,36,0,4,4,3,91,"20962"
"Eduard Bazardo","BOS","AAA",26,2,4,3.4534886784654377,37,4,0,0,1,2,,57.1,255,65,28,22,5,19,0,1,2,0,60,"20997"
"Adrian Martinez","OAK","AAA",25,5,7,5.721190240137064,18,18,1,0,0,0,,89.2,389,94,64,57,24,33,0,5,11,0,100,"21023"
"Thomas Szapucki","SFG","AAA",26,2,6,3.1105992150460176,25,16,0,0,0,0,,72.1,303,61,28,25,5,32,0,5,5,1,102,"21065"
"Miguel Yajure","PIT","AAA",24,4,4,6.091462847875935,16,14,0,0,0,1,,54.2,245,59,38,37,7,23,0,2,4,0,53,"21111"
"J.P. France","HOU","AAA",27,3,4,3.9036148166532234,34,15,0,0,3,0,,110.2,480,99,51,48,15,51,1,2,6,0,136,"21212"
"Jonathan Bermudez","SFG","AAA",26,2,7,9.000000211927631,24,19,0,0,0,1,,81,390,100,82,81,23,44,0,7,5,0,81,"21241"
"Andre Jackson","LAD","AAA",26,2,7,4.995595385257588,21,19,0,0,1,0,,75.2,355,68,48,42,10,61,0,1,11,5,76,"21298"
"Jacob Latz","TEX","AAA",26,5,5,5.773584905660377,19,10,0,0,0,0,,53,243,59,36,34,12,31,0,1,2,2,59,"21306"
"Ryan Feltner","COL","AAA",25,5,1,3.8322576872541183,11,11,0,0,0,0,,51.2,221,49,25,22,5,18,0,2,0,0,60,"21446"
"Davis Martin","CHW","AAA",25,3,5,6.113207547169812,13,13,0,0,0,0,,53,233,60,40,36,11,18,0,3,2,0,66,"21448"
"Konnor Pilkington","CLE","AAA",24,3,5,5.876470060777547,13,12,0,0,0,0,,56.2,252,59,40,37,8,26,0,3,4,0,58,"21453"
"Cole Sands","MIN","AAA",24,3,6,5.54594548851669,19,13,0,0,0,1,,61.2,284,78,42,38,9,24,0,3,4,1,72,"21461"
"Sean Hjelle","SFG","AAA",25,6,8,4.917525773195877,22,22,0,0,0,0,,97,443,112,62,53,11,38,0,11,6,2,80,"21481"
"Reiss Knehr","SDP","AAA",25,4,4,6.8783277943342425,32,15,0,0,1,3,,87.2,403,89,68,67,18,55,1,3,7,1,92,"21541"
"Justin Hagenman","LAD","AAA",25,4,2,6.075000579357202,41,2,0,0,1,0,,53.1,236,60,36,36,8,21,0,3,4,0,55,"21546"
"Jackson Kowar","KCR","AAA",25,4,10,6.156000375732445,20,20,0,0,0,0,,83.1,387,95,67,57,14,43,0,8,10,1,88,"21549"
"Brendon Little","CHC","AAA",25,4,5,4.291391162128693,36,0,0,0,1,1,,50.1,223,50,26,24,4,26,1,2,7,0,49,"21574"
"Tristan Beck","SFG","AAA",26,5,8,5.640411253650156,20,19,0,0,0,0,,97.1,427,105,66,61,10,29,0,6,2,1,97,"21584"
"Jordan Balazovic","MIN","AAA",23,0,7,7.386793516165322,22,21,0,0,0,0,,70.2,343,102,66,58,20,35,0,2,6,0,76,"21866"
"Joel Peguero","TBR","AAA",25,3,1,4.7647065773143265,50,4,0,0,1,2,,56.2,261,61,33,30,7,35,2,3,6,2,52,"21951"
"Yerry Rodriguez","TEX","AAA",24,4,1,4.271186440677966,49,5,0,0,4,4,,59,268,60,31,28,9,32,0,2,2,2,73,"21955"
"Angel Rondon","SFG","AAA",24,3,2,4.354838421640008,21,5,0,0,0,1,,51.2,230,43,28,25,8,37,0,0,3,0,56,"22036"
"Cole Winn","TEX","AAA",22,9,8,6.509589585361394,28,28,0,0,0,0,,121.2,573,125,94,88,13,87,0,5,12,0,123,"22113"
"Easton McGee","TBR","AAA",24,6,9,5.433437045867924,27,22,0,0,0,0,,107.2,470,122,71,65,24,20,0,10,4,0,82,"22176"
"Tobias Myers","SFG","AAA",23,1,15,7.815789473684211,23,22,0,0,0,0,,76,379,102,74,66,15,51,0,3,7,2,54,"22191"
"DL Hall","BAL","AAA",23,3,7,4.695652796956309,22,18,0,0,0,0,,76.2,346,62,47,40,10,49,0,2,10,2,125,"22207"
"Matthew Liberatore","STL","AAA",22,7,9,5.165217391304348,22,22,0,0,0,0,,115,495,118,68,66,16,41,0,10,4,1,116,"22294"
"A.J. Alexy","TEX","AAA",24,6,6,5.90625,31,16,0,0,0,1,,96,437,108,67,63,25,56,0,1,5,0,103,"22343"
"Josh Winckowski","BOS","AAA",24,2,4,3.8152177076934906,13,12,1,1,0,0,,61.1,255,57,38,26,4,18,0,1,0,0,62,"22387"
"Nivaldo Rodriguez","DET","AAA",25,3,8,6.923076923076923,19,15,0,0,0,0,,65,315,95,56,50,16,31,0,0,1,1,49,"22449"
"Johan Oviedo","PIT","AAA",24,4,2,4.695652417289299,15,14,0,0,0,0,,61.1,259,51,34,32,14,26,0,5,7,0,64,"22487"
"Taj Bradley","TBR","AAA",21,4,3,3.6610169491525424,12,12,0,0,0,0,,59,247,55,28,24,10,15,0,3,4,0,53,"22543"
"Carlos Hernandez","KCR","AAA",25,2,4,3.78,12,11,0,0,0,0,,50,208,39,24,21,7,19,0,0,1,0,44,"22713"
"Osvaldo Bido","PIT","AAA",26,3,8,4.526946314597961,32,25,0,0,0,0,,111.1,506,103,70,56,18,64,0,13,7,2,122,"23150"
"Michael Plassmeyer","SFG","AAA",25,6,9,4.207792374560562,27,26,0,0,0,0,,128.1,542,113,65,60,27,47,0,17,3,0,129,"23191"
"Michael Grove","LAD","AAA",25,1,4,4.072625351154574,14,12,0,0,0,0,,59.2,255,56,32,27,10,21,0,1,5,0,68,"23221"
"Spencer Howard","TEX","AAA",25,3,6,4.728813559322034,14,12,0,0,0,0,,59,254,53,35,31,6,25,0,3,4,0,73,"23252"
"Cody Bolton","PIT","AAA",24,4,2,3.092511428968983,30,14,0,0,0,1,,75.2,323,57,32,26,4,40,0,5,6,0,82,"23265"
"Janson Junk","LAA","AAA",26,1,7,4.642534577732632,16,15,0,0,0,0,,73.2,312,77,41,38,9,18,0,1,0,0,69,"23301"
"Robert Garcia","MIA","AAA",26,1,5,4.057803110305423,44,0,0,0,7,4,,57.2,245,49,31,26,5,30,2,2,5,0,60,"23363"
"Beau Sulser","PIT","AAA",28,3,4,4.129411533052134,20,6,1,0,0,0,,56.2,247,64,30,26,5,14,0,1,3,0,60,"23420"
"Hunter Stratton","PIT","AAA",25,2,6,5.714285714285714,47,1,0,0,3,3,,63,282,54,42,40,8,39,0,6,5,0,82,"23455"
"Tommy Romero","TBR","AAA",24,9,6,3.2441865501693425,29,15,0,0,1,0,,86,356,70,34,31,16,34,0,1,0,1,72,"23465"
"Cam Sanders","CHC","AAA",25,1,8,5.448430866082768,29,11,0,0,0,1,,74.1,329,56,47,45,9,49,0,8,10,0,75,"23479"
"Ryan Weathers","SDP","AAA",22,7,7,6.7317073170731705,31,22,0,0,0,2,,123,564,163,101,92,31,57,0,5,4,2,88,"23796"
"Brayan Bello","BOS","AAA",23,6,2,2.761363396959877,11,10,0,0,0,0,,58.2,240,46,18,18,3,24,0,0,1,0,81,"23920"
"Ronny Henriquez","MIN","AAA",22,3,4,5.6643359665416355,24,14,0,0,1,0,,95.1,412,99,60,60,19,33,0,5,5,2,106,"24094"
"Nick Allgeyer","TOR","AAA",26,6,6,5.435643564356436,35,15,0,0,0,0,,101,450,101,67,61,17,42,0,10,5,1,95,"24486"
"Grayson Rodriguez","BAL","AAA",22,6,1,2.1961725694826217,14,14,0,0,0,0,,69.2,271,44,17,17,2,21,0,1,2,1,97,"24492"
"Austin Cox","KCR","AAA",25,7,7,4.214931835679838,29,24,1,0,1,0,,147.1,648,161,80,69,20,50,0,6,3,1,105,"24604"
"Chris Vallimont","BAL","AAA",25,6,7,5.375,16,12,0,0,0,0,,72,314,73,48,43,11,23,0,5,4,2,67,"24935"
"Shawn Dubin","HOU","AAA",26,3,5,4.7828575598892265,23,12,0,0,0,1,,58.1,249,52,33,31,3,32,0,0,3,0,80,"24977"
"Cam Alldred","PIT","AAA",25,3,3,4.070352070897707,42,2,0,0,1,3,,66.1,284,66,33,30,5,25,0,3,6,2,62,"25078"
"Jhony Brito","NYY","AAA",24,6,2,3.3113212313844547,18,15,0,0,0,0,,70.2,287,59,26,26,5,24,0,2,1,0,53,"25386"
"Brandon Williamson","CIN","AAA",24,1,5,4.066265434013775,13,13,0,0,0,0,,55.1,256,53,27,25,4,37,0,4,1,1,49,"25463"
"Nate Fisher","NYM","AAA",26,1,2,4.339285714285714,18,11,0,0,0,0,,56,246,60,29,27,6,23,0,5,5,2,40,"25512"
"Matt Waldron","SDP","AAA",25,3,9,8.437500618971356,16,16,0,0,0,0,,69.1,335,92,68,65,12,29,0,9,0,0,58,"25550"
"Xzavion Curry","CLE","AAA",23,4,1,4.584905660377358,12,10,0,0,0,0,,53,230,50,29,27,9,23,0,0,3,1,54,"25595"
"Peyton Battenfield","CLE","AAA",24,8,6,3.631236682899239,28,28,0,0,0,0,,153.2,640,138,67,62,17,57,0,2,6,0,109,"25777"
"Randy Wynne","CIN","AAA",29,6,11,4.7487440827139915,26,22,0,0,0,0,,132.2,578,153,75,70,28,34,0,4,0,2,85,"25804"
"Jeff Lindgren","MIA","AAA",25,3,3,5.294117647058823,15,15,0,0,0,0,,68,299,72,45,40,11,28,0,5,3,1,49,"25830"
"Connor Thomas","STL","AAA",24,6,12,5.466666666666667,28,25,1,1,0,0,,135,614,172,92,82,16,40,0,10,3,1,110,"25873"
"Hunter Brown","HOU","AAA",23,9,4,2.547169811320755,23,14,0,0,1,1,,106,426,70,35,30,5,45,0,2,3,1,134,"25880"
"Zack Thompson","STL","AAA",24,2,3,4.725000450611158,19,10,0,0,0,0,,53.1,228,44,32,28,6,21,0,4,3,1,67,"25918"
