Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Bryan Mitchell","NYY","AAA",26,3,3,3.2513086407799334,14,13,0,0,0,0,,63.2,260,59,26,23,1,13,0,2,6,0,66,"11479"
"Brandon Cunniff","MIA","AAA",28,2,3,4.445121537639196,36,0,0,0,3,4,,54.2,236,48,31,27,7,28,2,2,3,0,54,"11509"
"Williams Perez","CHC","AAA",26,7,10,5.011080544218895,23,23,1,1,0,0,,120.1,524,122,74,67,8,51,1,7,5,0,102,"11592"
"Dovydas Neverauskas","PIT","AAA",24,1,2,2.860927441419128,40,0,0,0,13,5,,50.1,213,47,20,16,1,21,0,0,5,0,46,"11604"
"Josh Lucas","STL","AAA",26,8,1,3.15,47,0,0,0,17,3,,60,248,58,23,21,3,12,1,3,2,0,68,"11686"
"Nick Kingham","PIT","AAA",25,9,6,4.129411950028899,20,19,1,0,0,0,,113.1,482,119,59,52,8,29,1,8,5,0,93,"11694"
"Justin Nicolino","MIA","AAA",25,5,5,3.189873417721519,14,14,0,0,0,0,,79,329,75,34,28,10,24,1,2,0,0,51,"11754"
"Myles Jaye","DET","AAA",25,3,6,3.580110799050583,11,11,0,0,0,0,,60.1,272,71,31,24,3,23,1,5,3,0,42,"11769"
"Angel Sanchez","PIT","AAA",27,3,5,3.7409641992926725,39,0,0,0,1,3,,55.1,229,51,23,23,4,15,2,1,5,2,65,"11776"
"Brian Flynn","KCR","AAA",27,5,3,5.4,22,4,0,0,0,2,,50,230,68,36,30,10,12,2,1,6,0,50,"12027"
"David Goforth","MIL","AAA",28,3,4,3.9754604948510006,48,0,0,0,5,3,,54.1,246,57,25,24,7,26,2,4,4,0,38,"12166"
"Cody Martin","SEA","AAA",27,0,2,4.129411394059898,20,7,0,0,1,0,,56.2,240,59,27,26,7,14,0,5,2,0,67,"12182"
"Ryan Sherriff","STL","AAA",27,5,1,3.1863351017415207,48,0,0,0,6,1,,53.2,212,40,22,19,2,13,2,1,3,0,47,"12249"
"Aaron Brooks","MIL","AAA",27,8,10,6.116704672005855,26,26,0,0,0,0,,145.2,643,192,110,99,29,29,1,2,4,0,107,"12272"
"Drew Rucinski","MIN","AAA",28,2,6,2.5714285714285716,37,2,0,0,2,2,,63,246,54,21,18,3,10,0,1,6,0,57,"12499"
"Drew Gagnon","LAA","AAA",27,1,1,6.254826623324633,31,10,0,0,0,0,,86.1,383,95,60,60,6,39,1,4,18,1,83,"12545"
"Mike Wright Jr.","BAL","AAA",27,4,6,3.6867469879518073,16,16,1,0,0,0,,83,356,81,41,34,6,26,0,4,1,0,71,"12586"
"Tyler Wilson","BAL","AAA",27,7,8,4.7368421052631575,20,20,0,0,0,0,,114,498,128,64,60,10,35,0,7,7,1,68,"12691"
"Ryan Carpenter","COL","AAA",26,10,9,4.153846153846154,27,25,1,0,0,0,,156,659,161,74,72,19,39,0,12,4,2,161,"12699"
"Tyler Pill","NYM","AAA",27,4,3,3.4730292655361867,13,13,0,0,0,0,,80.1,342,83,38,31,8,22,1,4,1,0,50,"12751"
"Sam Gaviglio","SEA","AAA",27,3,6,3.875,13,13,1,0,0,0,,72,301,72,35,31,5,12,0,5,1,0,57,"12778"
"Noe Ramirez","LAA","AAA",27,3,3,3.226414978228336,37,0,0,0,5,1,,53,216,42,19,19,7,18,0,3,1,0,61,"12800"
"Matt Wisler","ATL","AAA",24,7,5,3.555160528451563,18,14,1,1,0,0,,93.2,395,101,44,37,7,20,0,1,10,1,64,"12804"
"Andrew Kittredge","TBR","AAA",27,6,1,1.4487805956421342,41,2,0,0,2,2,,68.1,265,49,14,11,2,16,1,0,4,0,78,"12828"
"Matt Purke","CHW","AAA",26,4,5,3.8375640462596983,48,0,0,0,0,4,,65.2,281,61,29,28,4,28,1,5,8,1,80,"12831"
"Logan Verrett","BAL","AAA",27,2,6,5.1,40,2,0,0,5,2,,60,261,56,40,34,9,22,3,4,2,0,49,"12905"
"Gabriel Ynoa","BAL","AAA",24,6,9,5.247649153833139,21,21,0,0,0,0,,106.1,472,129,69,62,8,24,0,5,11,0,72,"12938"
"Roberto Gomez","SFG","AAA",27,3,9,4.0684933632886375,38,13,0,0,0,4,,97.1,425,100,52,44,8,38,2,3,5,1,89,"12963"
"Taylor Jungmann","MIL","AAA",27,9,2,2.5904060499131347,17,15,0,0,0,0,,90.1,372,69,28,26,4,39,2,7,2,0,82,"13119"
"Jason Wheeler","LAD","AAA",26,5,4,4.419928675616639,24,14,0,0,1,0,,93.2,399,100,51,46,11,23,1,2,1,0,73,"13128"
"Henry Owens","BOS","AAA",24,4,5,3.9130434782608696,14,14,0,0,0,0,,69,324,57,32,30,6,60,0,6,6,0,72,"13143"
"Jayson Aquino","BAL","AAA",24,3,10,4.238372469025764,21,21,0,0,0,0,,114.2,505,125,63,54,11,41,0,5,6,1,89,"13150"
"Louis Head","CLE","AAA",27,3,2,3.2282611372791075,50,0,0,0,7,3,,61.1,255,50,22,22,2,28,2,2,5,0,65,"13259"
"Pedro Beato","PHI","AAA",30,1,3,2.748502742881296,52,0,0,0,33,2,,55.2,228,41,17,17,4,20,1,3,5,0,42,"1330"
"William Cuevas","DET","AAA",26,4,11,4.846153846153846,24,20,0,0,0,0,,104,451,98,62,56,11,43,1,4,1,0,81,"13331"
"Luis Cessa","NYY","AAA",25,4,6,3.4468087344430955,14,13,0,0,0,0,,78.1,326,75,37,30,7,26,0,2,0,0,67,"13345"
"Dylan Floro","LAD","AAA",26,3,3,4.1999998664856,33,2,0,0,2,1,,60,261,72,36,28,9,11,0,1,1,0,38,"13394"
"Drew VerHagen","DET","AAA",26,7,7,4.900685187597676,19,19,0,0,0,0,,97.1,430,108,59,53,7,43,1,4,2,0,69,"13424"
"Pat Light","SEA","AAA",26,4,2,4.581818181818182,42,0,0,0,4,2,,55,254,51,29,28,3,34,0,8,11,0,34,"13427"
"Pierce Johnson","CHC","AAA",26,3,2,4.306748869421917,43,1,0,0,9,2,,54.1,234,52,26,26,3,27,1,4,4,0,74,"13435"
"Lucas Sims","ATL","AAA",23,7,4,3.745664905070262,20,19,0,0,0,0,,115.1,469,95,49,48,19,36,1,6,5,1,132,"13470"
"Alejandro Chacin","CIN","AAA",24,0,3,2.5961540366065714,44,0,0,0,1,1,,69.1,303,63,26,20,4,27,0,7,7,1,63,"13530"
"Richard Rodriguez","BAL","AAA",27,4,4,2.4198116690886398,42,1,0,0,10,2,,70.2,285,56,20,19,5,18,1,3,4,0,80,"13549"
"Alec Asher","BAL","AAA",25,3,3,4.649007092306083,10,10,0,0,0,0,,50.1,224,62,26,26,6,15,1,1,2,0,36,"13560"
"Justin Haley","BOS","AAA",26,2,2,2.9347827608058124,12,11,1,0,0,0,,61.1,237,52,21,20,10,10,0,1,1,1,46,"13572"
"Shawn Morimando","CLE","AAA",24,10,9,4.405857459296864,26,26,4,3,0,0,,159.1,696,177,91,78,22,57,2,4,2,0,128,"13606"
"Jakob Junis","KCR","AAA",24,3,5,2.915492957746479,12,12,0,0,0,0,,71,288,61,24,23,6,15,0,2,1,0,86,"13619"
"Clay Holmes","PIT","AAA",24,10,5,3.355029888720079,25,24,0,0,0,0,,112.2,475,96,45,42,4,59,0,8,12,0,99,"13649"
"Onelki Garcia","KCR","AAA",27,7,3,5.04,20,10,0,0,0,0,,75,337,84,51,42,6,32,2,2,5,0,63,"13674"
"John Gant","STL","AAA",24,6,5,3.8322582531471623,18,18,0,0,0,0,,103.1,434,109,47,44,10,25,1,4,2,1,99,"13684"
"Ryan Merritt","CLE","AAA",25,10,5,3.0258620689655173,19,18,1,0,0,0,,116,473,116,40,39,19,25,0,5,0,0,85,"13688"
"Jake Faria","TBR","AAA",23,6,1,3.0681815521776414,11,11,0,0,0,0,,58.2,242,44,23,20,7,22,0,1,4,0,84,"13699"
"Michael Roth","SFG","AAA",27,6,8,4.835821336052404,25,20,0,0,1,0,,111.2,497,139,72,60,17,29,1,3,5,0,79,"13736"
"Chris Stratton","SFG","AAA",26,4,5,5.105042344104052,15,15,0,0,0,0,,79.1,352,94,49,45,10,22,0,2,4,0,71,"13761"
"Tyler Wagner","TEX","AAA",26,3,11,6.247340679060781,29,21,0,0,3,0,,125.1,560,149,92,87,20,56,0,4,6,0,88,"13796"
"Austin Adams","WSN","AAA",26,6,2,2.135593220338983,44,0,0,0,5,1,,59,265,44,22,14,2,37,3,4,9,0,91,"13801"
"Walker Lockett","SDP","AAA",23,5,2,4.3915666687348764,10,10,0,0,0,0,,55.1,253,67,37,27,9,13,0,2,3,0,33,"13804"
"Chris O'Grady","MIA","AAA",27,3,5,3.2926826204734785,12,9,0,0,0,0,,54.2,218,44,24,20,7,15,0,2,1,0,54,"13818"
"Dietrich Enns","MIN","AAA",26,1,2,2.2941177328565163,10,8,1,0,1,0,,51,206,43,14,13,3,14,0,2,0,0,46,"13932"
"Mike Hauschild","HOU","AAA",27,6,2,4.583026088307854,18,18,0,0,0,0,,90.1,401,85,46,46,8,53,1,6,8,0,79,"14033"
"Rob Whalen","SEA","AAA",23,0,7,6.58125062763697,10,10,1,0,0,0,,53.1,239,61,44,39,9,20,0,3,5,0,43,"14165"
"Josh Hader","MIL","AAA",23,3,4,5.365384615384615,12,12,0,0,0,0,,52,228,49,32,31,14,31,0,0,1,0,51,"14212"
"Brian Johnson","BOS","AAA",26,3,4,3.0885610595118145,17,17,0,0,0,0,,90.1,375,82,32,31,10,28,0,1,0,0,70,"14272"
"Jake Thompson","PHI","AAA",23,5,14,5.247887549511011,22,22,0,0,0,0,,118.1,527,136,83,69,12,47,1,3,9,0,90,"14371"
"Tyler Glasnow","PIT","AAA",23,9,2,1.9285715336702365,15,15,0,0,0,0,,93.1,364,57,21,20,6,32,0,1,9,0,140,"14374"
"Amir Garrett","CIN","AAA",25,2,4,5.71921268244591,14,14,1,1,0,0,,67.2,302,79,50,43,7,24,0,2,5,1,61,"14375"
"Wei-Chung Wang","MIL","AAA",25,6,2,2.0526315789473686,47,0,0,0,1,2,,57,236,57,17,13,6,12,0,0,2,0,48,"14382"
"Jackson Stephens","CIN","AAA",23,7,10,4.920863309352518,26,25,1,1,0,0,,139,616,156,85,76,16,51,0,3,5,0,110,"14420"
"Adam Conley","MIA","AAA",27,3,3,5.486631463739851,12,12,0,0,0,0,,62.1,275,69,41,38,7,25,0,2,10,0,41,"14457"
"Anthony Banda","ARI","AAA",23,8,7,5.385245901639344,22,22,0,0,0,0,,122,531,125,76,73,15,51,0,2,12,0,116,"14706"
"Brady Lail","NYY","AAA",23,6,5,5.168765345747606,26,22,0,0,2,0,,132.1,571,139,80,76,19,42,0,1,5,1,94,"14707"
"Paul Blackburn","OAK","AAA",23,5,6,3.050209594497948,15,14,0,0,0,0,,79.2,328,69,34,27,6,26,0,2,1,0,56,"14739"
"Buck Farmer","DET","AAA",26,6,4,3.929919460732141,21,21,0,0,0,0,,123.2,519,133,58,54,9,31,1,2,2,0,114,"14814"
"Mark Appel","PHI","AAA",25,5,4,5.2682926829268295,17,17,0,0,0,0,,82,382,91,51,48,9,53,0,5,11,0,60,"14823"
"Joe Mantiply","NYY","AAA",26,6,5,2.8285714285714287,35,6,0,0,1,1,,70,295,72,27,22,3,18,1,2,0,0,62,"14857"
"Kyle Martin","BOS","AAA",26,0,4,4.360248033962081,33,0,0,0,1,4,,53.2,241,56,26,26,7,26,3,4,6,0,50,"14860"
"Sam Moll","COL","AAA",25,3,2,3.644172120280084,50,0,0,0,0,1,,54.1,243,61,27,22,4,19,0,3,4,0,47,"14874"
"Caleb Smith","NYY","AAA",25,9,1,2.3877551020408165,18,17,1,1,0,0,,98,394,75,34,26,7,28,0,4,2,0,97,"14875"
"Ben Lively","PHI","AAA",25,7,5,3.154639175257732,16,16,1,0,0,0,,97,405,91,39,34,3,22,0,4,1,1,82,"14932"
"Aaron Blair","ATL","AAA",25,7,9,5.018324807784188,25,25,2,0,0,0,,127.1,575,135,72,71,10,56,0,8,11,0,104,"14934"
"Rookie Davis","CIN","AAA",24,4,4,4.7734810654007775,11,11,1,0,0,0,,60.1,259,68,34,32,10,13,0,1,3,0,54,"14962"
"Luis Santos","TOR","AAA",26,3,12,4.0707694218923445,24,21,0,0,0,0,,108.1,451,91,52,49,13,44,0,3,2,0,98,"15006"
"Chase De Jong","SEA","AAA",23,3,6,6,15,15,0,0,0,0,,84,379,99,61,56,18,27,0,4,5,0,61,"15036"
"Austin Voth","WSN","AAA",25,1,7,6.376884911073074,13,13,1,0,0,0,,66.1,310,85,50,47,12,34,0,0,7,0,42,"15047"
"Hunter Wood","TBR","AAA",23,3,1,4.387500418424646,19,6,0,0,0,0,,53.1,230,54,28,26,8,20,0,1,3,0,47,"15091"
"Ben Heller","NYY","AAA",25,5,4,2.8757399046172107,41,0,0,0,6,1,,56.1,223,34,21,18,6,21,1,3,8,0,82,"15100"
"Luke Farrell","KCR","AAA",26,8,6,4.782857090728138,22,20,0,0,0,0,,116.2,498,107,67,62,15,46,0,3,5,0,117,"15101"
"Tyler Danish","CHW","AAA",22,4,14,5.465059839083396,26,25,1,0,0,0,,138.1,634,175,107,84,18,47,0,5,7,0,71,"15126"
"Jimmy Yacabonis","BAL","AAA",25,4,0,1.320652283432362,41,0,0,0,11,3,,61.1,241,30,9,9,0,28,1,2,5,0,48,"15157"
"Braden Shipley","ARI","AAA",25,7,6,5.6571428571428575,19,19,1,0,0,0,,105,473,129,68,66,18,42,0,3,3,1,69,"15158"
"Daniel Wright","LAA","AAA",26,6,10,6.992806523034242,19,18,0,0,0,0,,92.2,429,112,83,72,17,35,0,8,9,0,61,"15179"
"Kevin McGowan","NYM","AAA",25,6,5,4.153846153846154,47,1,0,0,4,5,,65,287,63,35,30,8,25,1,1,4,1,57,"15215"
"Aaron Slegers","MIN","AAA",24,15,4,3.3977525759748772,24,24,1,1,0,0,,148.1,619,154,59,56,11,29,0,2,6,2,119,"15231"
"Cody Reed","CIN","AAA",24,4,9,3.5548591042095463,21,20,0,0,0,0,,106.1,479,105,49,42,7,61,0,10,13,0,102,"15232"
"Shane Carle","COL","AAA",25,3,5,5.370967741935484,36,3,0,0,1,3,,62,272,74,38,37,8,22,1,0,3,0,50,"15258"
"Jacob Rhame","LAD","AAA",24,0,3,4,45,0,0,0,2,2,,54,222,54,25,24,6,10,1,0,3,0,66,"15267"
"Adam Cimber","SDP","AAA",26,4,1,2.922680872129597,37,2,0,0,4,2,,64.2,248,51,21,21,10,8,0,2,0,0,52,"15288"
"Steven Brault","PIT","AAA",25,10,5,1.9445984201446458,21,20,0,0,0,0,,120.1,481,85,26,26,5,44,0,5,3,0,109,"15291"
"Kevin Herget","STL","AAA",26,4,2,4.6203212326230325,22,9,0,0,0,0,,62.1,273,68,35,32,7,21,0,3,5,1,60,"15369"
"Kyle Lloyd","SDP","AAA",26,1,4,7.02312076783631,12,12,1,0,0,0,,57.2,266,79,49,45,8,27,0,0,0,0,56,"15378"
"Matthew Boyd","DET","AAA",26,3,3,2.823529411764706,8,8,1,0,0,0,,51,199,35,16,16,7,13,0,1,1,0,53,"15440"
"Mike Mayers","STL","AAA",25,5,6,3.2826750765328057,31,15,0,0,0,0,,109.2,477,117,44,40,12,32,1,4,1,0,97,"15451"
"Marco Gonzales","STL","AAA",25,8,4,3.136929659193975,13,13,0,0,0,0,,80.1,321,62,33,28,6,22,0,5,1,0,66,"15467"
"Lucas Giolito","CHW","AAA",22,6,10,4.476684291755344,24,24,2,2,0,0,,128.2,551,122,66,64,17,59,0,4,9,0,134,"15474"
"Jen-Ho Tseng","CHC","AAA",22,6,1,1.8,9,9,0,0,0,0,,55,221,48,15,11,5,14,1,0,1,0,39,"15524"
"Tyler Rogers","SFG","AAA",26,4,4,2.3684210526315788,55,0,0,0,10,6,,76,314,65,26,20,2,28,3,6,2,0,43,"15541"
"Troy Scribner","LAA","AAA",25,11,4,4.354838924030866,20,19,0,0,0,0,,103.1,443,100,52,50,13,38,0,5,1,1,103,"15570"
"Dillon Overton","SEA","AAA",25,7,6,6.725274725274725,19,18,0,0,0,0,,91,412,111,69,68,21,29,0,1,4,0,52,"15627"
"Dan Slania","SFG","AAA",25,0,8,7.819672131147541,12,12,0,0,0,0,,61,281,78,54,53,14,31,0,3,3,0,57,"15639"
"Adam Plutko","CLE","AAA",25,7,12,5.904177346882539,24,22,0,0,0,0,,135.2,585,153,92,89,24,53,2,0,8,0,103,"15846"
"D.J. Snelten","SFG","AAA",25,4,0,2.423076923076923,36,0,0,0,0,3,,52,212,38,20,14,4,18,1,0,1,1,43,"15949"
"Odrisamer Despaigne","MIA","AAA",30,2,4,3.085714285714286,20,10,0,0,2,0,,70,288,62,25,24,6,24,1,2,2,0,49,"16017"
"Brandon Leibrandt","PHI","AAA",24,5,3,3.9375,12,12,0,0,0,0,,64,270,59,29,28,8,24,0,1,0,0,53,"16135"
"Eric Skoglund","KCR","AAA",24,4,5,4.112583197039997,19,19,1,0,0,0,,100.2,438,110,57,46,14,29,0,3,5,1,102,"16155"
"Brandon Woodruff","MIL","AAA",24,6,5,4.300885246134074,16,16,0,0,0,0,,75.1,325,78,44,36,8,25,1,5,4,1,70,"16162"
"Daniel Gossett","OAK","AAA",24,4,4,3.655022077603541,14,14,0,0,0,0,,76.1,321,70,35,31,6,24,1,1,10,0,71,"16164"
"Chandler Shepherd","BOS","AAA",24,1,5,4.072625351154574,34,1,0,0,2,1,,59.2,251,59,31,27,5,18,2,1,3,0,68,"16166"
"Sam Howard","COL","AAA",24,4,4,3.888888888888889,15,14,0,0,0,0,,81,352,82,35,35,6,33,0,3,0,0,64,"16265"
"Ricardo Pinto","PHI","AAA",23,5,3,3.8571425337619543,19,8,0,0,1,0,,60.2,253,61,35,26,4,18,0,0,6,1,46,"16318"
"Tyler Mahle","CIN","AAA",22,3,4,2.7303373127058492,10,10,0,0,0,0,,59.1,241,52,24,18,4,13,0,2,5,0,51,"16358"
"Reynaldo Lopez","CHW","AAA",23,6,7,3.793388429752066,22,22,0,0,0,0,,121,515,101,56,51,16,49,0,3,3,1,131,"16400"
"Yonny Chirinos","TBR","AAA",23,12,5,2.74468085106383,23,22,1,1,0,0,,141,546,116,50,43,10,22,0,2,5,0,120,"16401"
"Chih-Wei Hu","TBR","AAA",23,4,1,3.064864612075013,31,4,0,0,2,0,,61.2,249,59,28,21,9,12,0,0,2,0,57,"16419"
"Brent Honeywell","TBR","AAA",22,12,8,3.6388143154927226,24,24,0,0,0,0,,123.2,522,130,55,50,11,31,0,2,7,1,152,"16466"
"Trevor Oaks","LAD","AAA",24,4,3,3.642857142857143,15,14,0,0,0,0,,84,341,87,35,34,5,18,1,2,4,0,72,"16468"
"Ryan Yarbrough","TBR","AAA",25,13,6,3.432203167918372,26,26,0,0,0,0,,157.1,645,144,65,60,20,39,1,8,2,0,159,"16502"
"Harrison Musgrave","COL","AAA",25,3,1,6.791411678703793,12,12,0,0,0,0,,54.1,249,64,41,41,10,26,0,4,2,0,39,"16532"
"Dusten Knight","SFG","AAA",26,3,2,3.4309395157568088,31,3,0,0,0,1,,60.1,262,51,28,23,6,31,1,4,4,1,59,"16537"
"Julian Merryweather","CLE","AAA",25,3,7,6.576923076923077,16,16,0,0,0,0,,78,357,105,58,57,13,25,0,6,2,1,76,"16703"
"Eric Stout","KCR","AAA",24,5,2,2.985577142097557,45,1,0,0,5,2,,69.1,292,58,26,23,4,29,2,3,1,0,56,"16873"
"Luke Weaver","STL","AAA",23,10,2,2.5493565570823513,15,15,0,0,0,0,,77.2,305,63,24,22,3,19,1,1,6,0,76,"16918"
"Sean Newcomb","ATL","AAA",24,3,3,2.9653176575308864,11,11,0,0,0,0,,57.2,249,45,23,19,3,33,0,1,4,0,74,"16943"
"Tyler Beede","SFG","AAA",24,6,7,4.7889908256880735,19,19,0,0,0,0,,109,478,121,68,58,14,39,0,3,5,0,83,"16981"
"Jerry Vasto","COL","AAA",25,3,3,6.875775745863281,41,0,0,0,0,0,,53.2,246,66,41,41,8,24,0,0,2,2,62,"17126"
"Osmer Morales","LAA","AAA",24,2,1,3.2185433715965193,9,9,0,0,0,0,,50.1,209,43,20,18,8,21,0,1,1,0,40,"17133"
"Domingo German","NYY","AAA",24,7,2,2.829694511693064,14,13,0,0,0,0,,76.1,311,59,26,24,5,22,0,6,4,0,81,"17149"
"Jalen Beeks","BOS","AAA",23,6,7,3.857143267284568,17,17,0,0,0,0,,95.2,403,86,45,41,10,33,0,2,4,0,97,"17192"
"Edgar Santana","PIT","AAA",25,1,3,2.793103448275862,44,0,0,0,8,1,,58,241,62,19,18,4,12,0,2,5,0,54,"17355"
"Matt Gage","SFG","AAA",24,2,7,5.747525186635022,13,12,0,0,0,0,,67.1,312,99,49,43,3,20,0,2,5,0,40,"17381"
"Jack Flaherty","STL","AAA",21,7,2,2.7421876634471216,15,15,0,0,0,0,,85.1,339,73,26,26,10,24,2,0,4,0,85,"17479"
"Andrew Moore","SEA","AAA",23,3,4,3.48,15,14,0,0,0,0,,75,306,68,30,29,9,13,0,2,1,0,66,"17553"
"Rogelio Armenteros","HOU","AAA",23,8,1,2.16000018833707,10,10,0,0,0,0,,58.1,232,42,15,14,5,19,0,2,2,0,72,"17679"
"Trent Thornton","HOU","AAA",23,8,4,5.086956521739131,21,20,0,0,0,0,,115,498,137,71,65,12,23,1,5,3,0,88,"17948"
"Chance Adams","NYY","AAA",22,11,5,2.8872833643249938,21,21,0,0,0,0,,115.1,463,81,39,37,9,43,0,3,5,0,103,"18135"
"Andrew Suarez","SFG","AAA",24,6,6,3.5526319865327975,15,13,0,0,0,0,,88.2,382,94,39,35,7,27,2,3,3,0,80,"18300"
"Carson Fulmer","CHW","AAA",23,7,9,5.785714285714286,25,25,0,0,0,0,,126,570,132,89,81,18,65,0,7,9,3,96,"18311"
"Josh Staumont","KCR","AAA",23,3,8,6.276315789473684,16,15,0,0,0,0,,76,357,64,56,53,14,63,0,8,9,2,93,"18335"
"Thomas Eshelman","PHI","AAA",23,10,3,2.231404958677686,18,18,3,1,0,0,,121,466,101,36,30,8,13,1,0,0,0,80,"18361"
"Chris Rowley","TOR","AAA",26,3,5,2.6580312982297354,12,8,0,0,0,0,,64.1,269,60,21,19,2,17,0,5,1,0,46,"18820"
"Hector Velazquez","BOS","AAA",28,8,4,2.2058823529411766,19,19,0,0,0,0,,102,395,78,27,25,7,24,0,2,0,0,79,"19341"
"Justin Masterson","LAD","AAA",32,11,6,4.129412061222718,26,25,0,0,0,0,,141.2,631,129,72,65,7,66,1,23,10,0,140,"2038"
"Chris Narveson","CLE","AAA",35,6,7,3.407766990291262,20,17,0,0,0,0,,103,446,98,45,39,11,44,0,4,7,0,62,"2141"
"Barry Enright","COL","AAA",31,5,4,6.963158453944032,12,12,0,0,0,0,,63.1,279,80,50,49,14,13,0,0,2,0,47,"2412"
"Fabio Castillo","LAD","AAA",28,4,8,4.268774961013189,22,16,0,0,1,0,,84.1,358,77,40,40,9,31,1,5,5,0,85,"2826"
"Jean Machi","CHW","AAA",35,7,4,3.5099997322082723,41,5,0,0,10,6,,66.2,269,62,27,26,9,18,1,2,1,0,57,"3220"
"Cesar Ramos","PHI","AAA",33,5,4,3.9963901118414213,40,11,0,0,1,0,,92.1,390,91,51,41,10,31,0,2,3,0,74,"3357"
"Jonathan Albaladejo","NYM","AAA",34,2,4,4.5,9,8,1,0,0,0,,52,223,64,29,26,4,8,1,0,0,0,36,"3521"
"Brett Oberholtzer","TOR","AAA",27,4,8,4.122137404580153,24,24,1,0,0,0,,131,575,157,66,60,7,44,0,2,7,0,81,"3855"
"Matt Magill","SDP","AAA",27,6,5,3.951219932340289,19,17,0,0,0,0,,95.2,423,105,47,42,13,41,1,5,0,1,73,"3950"
"Edward Mujica","DET","AAA",33,1,1,2.5714285714285716,56,0,0,0,21,5,,56,228,51,17,16,4,9,2,1,0,0,46,"3970"
