Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Patrick Schuster","OAK","AAA",26,52.1,9.286625106386328,3.2675162411359304,2.84210526,1.2038217730500795,0.225,0.07916667,0.14583333,0.31192661,1.6624205437358244,0.38853503,0.67331671,6.019108865250399,4.65708829418652,1.3620205710638782,4.011043522751571,"10029"
"Keyvius Sampson","MIA","AAA",26,79,9.569620253164556,6.8354430379746836,1.4,1.0253164556962024,0.22281167,0.15915119,0.06366048,0.26751592,1.8227848101265822,0.33936652,0.6547619,5.924050632911392,5.467617913741099,0.4564327191702926,5.348279705851139,"10039"
"Edgar Olmos","BOS","AAA",27,87.1,7.935114965955135,3.4007635568379153,2.33333333,0.6183206466978027,0.2150838,0.09217877,0.12290503,0.21069182,1.1450382346255608,0.25957447,0.77079108,2.679389469023812,3.8413538257987234,-1.1619643567749116,3.9792005176116176,"10174"
"Jacob Turner","WSN","AAA",26,65.2,7.263960516134429,4.522843340234645,1.60606061,0.6852792939749461,0.18088737,0.11262799,0.06825939,0.28125,1.5989850192748742,0.33838384,0.69607843,5.208122634209591,4.403527015413393,0.8045956187961982,4.618064641243054,"10185"
"Rafael Martin","WSN","AAA",33,62.2,8.90425459644605,2.4414891635416587,3.64705882,0.8617020577205855,0.23134328,0.06343284,0.16791045,0.25506073,1.276595641067534,0.31843575,0.68783069,4.595744307843122,3.608813576290328,0.9869307315527944,4.286319795310055,"10258"
"Justin Marks","TBR","AAA",29,75.2,8.444933565915584,4.281938146098042,1.97222222,0.5947136314025059,0.2119403,0.10746269,0.10447761,0.25503356,1.480176149268459,0.31981982,0.63207547,5.114537230061551,4.090771262835437,1.0237659672261135,4.926764538798457,"10265"
"Chris Heston","LAD","AAA",29,61.2,6.421621290587281,3.9405403374058317,1.62962963,1.7513512610692585,0.15492958,0.09507042,0.05985916,0.3372549,1.8324323379706131,0.3718593,0.69246436,6.56756722900972,6.0664964961637535,0.5010707328459665,5.061733068025726,"10302"
"Brooks Pounders","LAA","AAA",26,51.1,8.590909942122614,2.6298703904456984,3.26666667,1.0519481561782793,0.23222749,0.07109005,0.16113744,0.21538462,1.110389720410406,0.25714286,0.80645161,2.6298703904456984,4.2662370702029735,-1.6363666797572751,4.444428610357917,"10387"
"Madison Younginer IV","LAD","AAA",26,62.1,10.106952696362884,3.754011001506214,2.69230769,1.1550803081557581,0.26119403,0.09701493,0.1641791,0.28512397,1.524064295483292,0.37195122,0.72792363,4.764706271142503,4.3945793171273175,0.37012695401518503,3.796537258700963,"10636"
"Scott Copeland","MIA","AAA",29,137.2,7.714286284313158,3.464891297191503,2.22641509,1.307506149883586,0.19218241,0.08631922,0.10586319,0.28571429,1.5326877645857593,0.33253012,0.7382199,4.968523369557627,5.224414543069249,-0.25589117351162116,4.3249043921019235,"10706"
"Drew Hutchison","PIT","AAA",26,159.1,7.004183653241168,3.2196650664092465,2.1754386,0.7907949285917447,0.183161,0.08419498,0.09896603,0.24306688,1.2928869467452335,0.28421053,0.74457084,3.5585771786628513,4.128331931155222,-0.5697547524923703,4.162082861866727,"10732"
"Tyler Cravy","MIL","AAA",27,53.1,6.412500611543714,4.050000386238135,1.58333333,1.5187501448393006,0.15702479,0.09917355,0.05785124,0.28110599,1.5937501519918587,0.30588235,0.65395095,6.243750595450458,5.8957826781273095,0.3479679173231487,5.744544339210927,"10770"
"Michael Mariot","PHI","AAA",28,57,9.947368421052632,3.3157894736842106,3,0.7894736842105263,0.25714286,0.08571429,0.17142857,0.25112108,1.3508771929824561,0.32903226,0.64788732,4.421052631578948,3.4252563008090906,0.9957963307698572,3.779145045918331,"10835"
"Christian Bergman","SEA","AAA",29,86,6.593023255813954,1.8837209302325582,3.5,0.7325581395348837,0.16710875,0.04774536,0.1193634,0.28571429,1.3953488372093024,0.33101045,0.61497326,5.337209302325581,4.0114801451217295,1.3257291572038516,4.394182179781586,"10925"
"Jake Buchanan","CIN","AAA",27,105.2,6.047318416412928,2.470031465858802,2.44827586,0.6813879905817384,0.15536105,0.06345733,0.09190372,0.26886792,1.3533122590720637,0.30724638,0.66273932,4.514195437604017,4.288397696276185,0.22579774132783204,4.601593049562948,"10962"
"Ben Rowen","NYM","AAA",28,63.1,7.389474277654891,1.8473685694137227,4,0.8526316474217182,0.19047619,0.04761905,0.14285714,0.31007752,1.4684211705596257,0.37,0.69284065,4.405263511678878,4.020782494795952,0.38448101688292535,3.799709305976651,"10983"
"Casey Lawrence","SEA","AAA",29,67.1,6.415842068801885,1.4702971407670986,4.36363636,1.069307011466981,0.17910448,0.04104478,0.1380597,0.23137255,1.0396040389262313,0.25628141,0.72368421,3.6089111637010602,4.3618846773281446,-0.7529735136270843,4.496680116898293,"11121"
"Eric Jokisch","ARI","AAA",27,134.2,6.081683627718453,2.806930905100825,2.16666667,0.8019802586002356,0.15826087,0.07304348,0.08521739,0.2612782,1.3440595074689135,0.2960373,0.6779661,4.210396357651237,4.485634013627424,-0.2752376559761869,4.601260116984726,"11157"
"Lisalverto Bonilla","CIN","AAA",27,62.2,8.473403567585757,3.303191221262244,2.56521739,0.8617020577205855,0.22097378,0.08614232,0.13483146,0.25,1.3404254231209107,0.30726257,0.7010582,3.5904252405024395,3.8003029224504576,-0.20987768194801815,3.584671761906687,"11266"
"Zach Neal","OAK","AAA",28,99,3.909090909090909,0.9090909090909091,4.3,0.8181818181818182,0.10411622,0.02421308,0.07990315,0.28967254,1.2626262626262625,0.30724638,0.65033784,4.818181818181818,4.518762268682924,0.2994195494988947,4.891178560482733,"11294"
"Seth Frankoff","CHC","AAA",28,116.2,9.180000800432547,3.6257146018515103,2.53191489,1.3885715496452593,0.24137931,0.09533469,0.14604463,0.23287671,1.2771429685008866,0.27906977,0.72837633,4.397143240543321,5.100782591029587,-0.7036393504862657,4.297232249978149,"11346"
"Tyrell Jenkins","SDP","AAA",24,82.1,6.121457868040625,5.6842108774662945,1.07692308,1.7489879622973215,0.14285714,0.13265306,0.01020408,0.32743363,1.9797572073226624,0.35580524,0.62853107,7.7611340826943644,6.8179486539379655,0.9431854287563981,5.713948618883193,"11378"
"A.J. Cole","WSN","AAA",25,93.1,7.617857557997434,3.471428760606426,2.19444444,0.6750000367845828,0.18244804,0.08314088,0.09930716,0.32233503,1.7464286666013809,0.38961039,0.64660691,5.882143177694221,3.8732513174718757,2.0088918602223456,4.306191001507943,"11467"
"Zach Lee","SDP","AAA",25,67,5.776119402985074,4.567164179104478,1.26470588,1.4776119402985075,0.13312693,0.10526316,0.02786378,0.31010453,1.835820895522388,0.33476395,0.63868613,7.119402985074627,6.1834690378673045,0.9359339472073227,5.634373621842755,"11468"
"Bryan Mitchell","NYY","AAA",26,63.2,9.329842186585896,1.837696188266919,5.07692308,0.14136124525130145,0.25384615,0.05,0.20384615,0.24081633,1.1308899620104116,0.3258427,0.66115702,3.2513086407799334,2.1752334304972205,1.076075210282713,2.9074872085928756,"11479"
"Brandon Cunniff","MIA","AAA",28,54.2,8.890243075278391,4.60975566866287,1.92857143,1.1524389171657174,0.22881356,0.11864407,0.11016949,0.23300971,1.390243773088802,0.28275862,0.68914956,4.445121537639196,5.056148200117369,-0.6110266624781735,4.9109434844312805,"11509"
"Williams Perez","CHC","AAA",26,120.1,7.628809186721303,3.8144045933606514,2,0.5983379754291217,0.19465649,0.09732824,0.09732824,0.26180258,1.4376731909616398,0.32022472,0.62796209,5.011080544218895,4.335740945449722,0.6753395987691722,4.6483238631091615,"11592"
"Dovydas Neverauskas","PIT","AAA",24,50.1,8.225166394079993,3.7549672668626055,2.19047619,0.1788079650886955,0.21596244,0.09859155,0.11737089,0.24479167,1.3509935140034772,0.31724138,0.72072072,2.860927441419128,3.0196561757391294,-0.15872873432000123,3.9458846321808556,"11604"
"Josh Lucas","STL","AAA",26,60,10.2,1.8,5.66666667,0.45,0.27419355,0.0483871,0.22580645,0.24892704,1.1666666666666667,0.33950617,0.72674419,3.15,2.8541158040364585,0.29588419596354143,3.2026770676175755,"11686"
"Nick Kingham","PIT","AAA",25,113.1,7.385294449090147,2.3029412798238096,3.20689655,0.6352941461582923,0.19294606,0.06016598,0.13278008,0.26741573,1.3058824115476007,0.32267442,0.6698895,4.129411950028899,3.5934193669883445,0.5359925830405547,3.9533472013863418,"11694"
"Justin Nicolino","MIA","AAA",25,79,5.810126582278481,2.7341772151898733,2.125,1.139240506329114,0.1550152,0.07294833,0.08206687,0.24752475,1.2531645569620253,0.26859504,0.77011494,3.189873417721519,5.062554622601859,-1.8726812048803403,4.795895838133896,"11754"
"Myles Jaye","DET","AAA",25,60.1,6.26519389833852,3.4309395157568088,1.82608696,0.44751384988132287,0.15441176,0.08455882,0.06985294,0.29098361,1.5580111810683093,0.34170854,0.71729958,3.580110799050583,3.9839458968364987,-0.40383509778591575,4.345883478310457,"11769"
"Angel Sanchez","PIT","AAA",27,55.1,10.572290128435814,2.4397592604082647,4.33333333,0.6506024694422039,0.28384279,0.06550218,0.21834061,0.23943662,1.1927711939773737,0.32638889,0.71661238,3.7409641992926725,2.795368278028307,0.9455959212643656,2.867114314660176,"11776"
"Brian Flynn","KCR","AAA",27,50,9,2.16,4.16666667,1.8,0.2173913,0.05217391,0.16521739,0.31336406,1.6,0.36942675,0.67164179,5.4,5.100782470703125,0.2992175292968753,4.1620253001153475,"12027"
"David Goforth","MIL","AAA",28,54.1,6.294479116847418,4.306748869421917,1.46153846,1.1595093109982086,0.15447154,0.10569106,0.04878049,0.26388889,1.5276075049658937,0.29239766,0.80310881,3.9754604948510006,5.653297989033472,-1.6778374941824716,5.4821409243044545,"12166"
"Cody Martin","SEA","AAA",27,56.2,10.641175515462043,2.2235292121860986,4.78571429,1.1117646060930493,0.27916667,0.05833333,0.22083333,0.26696833,1.2882351784887716,0.3537415,0.74780059,4.129411394059898,3.9678412720571363,0.16157012200276144,3.9238796160964866,"12182"
"Ryan Sherriff","STL","AAA",27,53.2,7.881986830623761,2.1801240169810403,3.61538462,0.33540369492016003,0.22169811,0.06132075,0.16037736,0.2020202,0.9875775461538046,0.25503356,0.625,3.1863351017415207,3.236310466929561,-0.04997536518804013,3.8428694410800697,"12249"
