Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Chasen Shreve","STL","AAA",28,60,10.2,3.9,2.61538462,0.9,0.27755102,0.10612245,0.17142857,0.20833333,1.1833333333333333,0.27464789,0.74695122,3.45,4.280012067159017,-0.830012067159017,5.5136162762840595,"10855"
"Josh A. Smith","BOS","AAA",31,67.1,9.356436350336082,2.673267528667452,3.5,1.2029703879003535,0.23648649,0.06756757,0.16891892,0.3003663,1.5148515995782228,0.37628866,0.66017316,5.480198433768277,4.307897238829083,1.1723011949391937,4.655337653091004,"10946"
"Jake Buchanan","OAK","AAA",29,104,6.403846271291995,3.1153846725204297,2.05555556,2.07692311501362,0.15611814,0.07594937,0.08016878,0.31147541,1.6250000298023228,0.33130699,0.68306011,6.317307808166427,6.729371095303248,-0.4120632871368217,5.871855144721755,"10962"
"Tim Adleman","DET","AAA",31,103,9.524271844660195,2.970873786407767,3.20588235,1.2233009708737863,0.26076555,0.08133971,0.17942584,0.22047244,1.145631067961165,0.27131783,0.78895464,3.320388349514563,4.352884210197671,-1.0324958606831083,4.586216463249864,"10968"
"Ryan O'Rourke","MIN","AAA",31,56,9.803571428571429,5.625,1.74285714,0.6428571428571429,0.25102881,0.14403292,0.10699589,0.22330097,1.4464285714285714,0.29787234,0.72351421,3.5357142857142856,4.356871727534703,-0.821157441820417,5.023690292824592,"10976"
"Ben Rowen","ATL","AAA",30,77.2,6.721030923217109,1.2746782785411757,5.27272727,0.463519374014973,0.18649518,0.03536977,0.1511254,0.24324324,1.0686696678678544,0.29059829,0.7002457,3.4763953051122973,3.3800936452172774,0.09630165989501993,4.565170090049097,"10983"
"Tyler Lyons","PIT","AAA",31,50.1,10.728475059481795,3.397350435502568,3.15789474,0.7152316706321196,0.2955665,0.09359606,0.20197044,0.21311475,1.1523176915739706,0.29411765,0.71161049,3.218542517844538,3.4657884991402637,-0.2472459812957255,4.171454677424709,"11334"
"Sean Nolin","SEA","AAA",29,79.1,8.394958521415552,2.9495800210378964,2.84615385,1.4747900105189482,0.2202381,0.07738095,0.14285714,0.25407166,1.3109244537946207,0.29545455,0.72072072,4.764706187830448,5.158023358920097,-0.3933171710896488,5.600165568052377,"11341"
"Pat Dean","COL","AAA",30,90.2,5.8566183041537005,2.481617925488856,2.36,3.3750003786648444,0.13409091,0.05681818,0.07727273,0.35679612,1.8970590363737034,0.35423197,0.66718995,7.544118493486123,8.296679238712144,-0.7525607452260212,6.430461626586853,"11350"
"Zach Lee","NYM","AAA",27,74.2,7.593751034566475,3.254464729099918,2.33333333,0.9642858456592349,0.17847025,0.07648725,0.101983,0.33950617,1.8348216785460443,0.40316206,0.59467919,6.991072381029453,4.4952647032786555,2.495807677750798,4.7873347876072545,"11468"
"Parker Bridwell","LAA","AAA",27,88.2,8.018797912459743,4.466165925926946,1.79545455,1.827067878788296,0.18372093,0.10232558,0.08139535,0.33333333,1.939849846614734,0.38327526,0.55107527,8.120301683503538,6.210212845311458,1.9100888381920802,6.271990951528194,"11502"
"Dovydas Neverauskas","PIT","AAA",26,52,12.634615384615385,3.8076923076923075,3.31818182,1.3846153846153846,0.32444444,0.09777778,0.22666667,0.25247525,1.4038461538461537,0.3553719,0.70063694,5.019230769230769,4.143959639622615,0.8752711296081541,3.756881391658233,"11604"
"Mike Kickham","MIA","AAA",30,86.1,8.756757272654486,3.75289597399478,2.33333333,1.042471103887439,0.21932115,0.09399478,0.12532637,0.25947522,1.4478765331769985,0.31726908,0.72173913,4.2741315259384995,4.746485739589795,-0.47235421365129504,5.242706580392902,"11618"
"Justin Grimm","LAD","AAA",30,65.1,11.571429472275518,4.4081636084859115,2.625,0.8265306765911085,0.29473684,0.1122807,0.18245614,0.25301205,1.4540817458547277,0.35849057,0.65121413,5.23469428507702,4.00902369848329,1.22567058659373,4.8396356323838745,"11720"
"Justin Nicolino","CHW","AAA",27,135.1,6.450739067780891,2.726601049268212,2.36585366,2.3940887261867223,0.16357504,0.06913997,0.09443508,0.28519196,1.4556650588234084,0.28985507,0.65963061,6.118226744699402,6.6690639172712585,-0.5508371725718568,5.501291607980957,"11754"
"Enderson Franco","SFG","AAA",26,113,7.8053097345132745,2.8672566371681416,2.72222222,1.9115044247787611,0.19405941,0.07128713,0.12277228,0.29956897,1.5486725663716814,0.33625731,0.68306011,5.9734513274336285,5.911722981613295,0.06172834582033371,5.8412141771443125,"11896"
"Domingo Tapia","BOS","AAA",27,66,7.090909090909091,4.363636363636363,1.625,1.0909090909090908,0.17218543,0.10596026,0.06622517,0.27924528,1.606060606060606,0.32195122,0.64128257,5.181818181818182,5.3065470522100275,-0.12472887039184588,5.443589123541659,"12178"
"Seth Maness","TEX","AAA",30,117,5.3076923076923075,1.2307692307692308,4.3125,1.4615384615384615,0.13476563,0.03125,0.10351563,0.31568228,1.4615384615384615,0.33746898,0.68273092,5.384615384615385,5.266764203911154,0.11785118070423106,5.75422151241547,"12235"
"Colin Rea","CHC","AAA",28,148,7.297297297297297,3.6486486486486487,2,1.0337837837837838,0.19169329,0.09584665,0.09584665,0.25177305,1.364864864864865,0.29274005,0.72142064,3.9527027027027026,4.925057112204062,-0.9723544095013592,5.486087552035177,"12317"
"Kevin Quackenbush","LAD","AAA",30,58.2,13.039771596754976,2.454545241742113,5.3125,1.3806816984799386,0.33596838,0.06324111,0.27272727,0.25213675,1.2784089800740173,0.35714286,0.67278287,5.062499561093109,3.864860546096298,1.1976390149968106,3.893797279703906,"12360"
"Nick Tropeano","LAA","AAA",28,79.2,9.60251168638243,3.502092497386533,2.74193548,1.3556487086657547,0.24147727,0.08806818,0.15340909,0.28213166,1.518828645819966,0.35135135,0.64030132,5.8744777375516035,4.863624476757065,1.0108532607945389,5.127288429700222,"12385"
"Drew Gagnon","NYM","AAA",29,88.2,7.308271515153184,1.7255641077445019,4.23529412,1.2180452525255308,0.19889503,0.04696133,0.1519337,0.22941176,1.0714286943511613,0.2578125,0.85336538,2.3345867340072672,4.504428219438062,-2.169841485430795,4.595750671773738,"12545"
"Mike Wright Jr.","SEA","AAA",29,58,8.689655172413794,2.6379310344827585,3.29411765,0.6206896551724138,0.22310757,0.06772908,0.15537849,0.26293103,1.3448275862068966,0.33139535,0.60483871,5.275862068965517,3.744954595894649,1.5309074730708678,5.2539505620454925,"12586"
"Ryan Carpenter","DET","AAA",28,77,8.883116883116884,3.038961038961039,2.92307692,1.2857142857142858,0.22754491,0.07784431,0.1497006,0.25666667,1.3376623376623376,0.30985915,0.69037657,5.259740259740259,4.832521078184055,0.42721918155620475,4.940756617931577,"12699"
"Sean Gilmartin","BAL","AAA",29,66,10.090909090909092,3.1363636363636362,3.2173913,1.0909090909090908,0.27407407,0.08518519,0.18888889,0.22131148,1.1666666666666667,0.28395062,0.69767442,3.9545454545454546,4.139880385543361,-0.185334930997906,4.138793453077476,"12781"
"Burch Smith","MIL","AAA",29,92.1,10.039711744382107,4.483754759626961,2.23913043,0.6823105068997549,0.26822917,0.11979167,0.1484375,0.1969697,1.20216613120433,0.26363636,0.77838828,2.6317690980419117,4.305704032623914,-1.673934934582002,5.3499347507380275,"12784"
"James Pazos","COL","AAA",28,51.1,8.064935564371552,5.259740585459708,1.53333333,1.402597489455922,0.17898833,0.11673152,0.06225681,0.34375,2.0844157134969956,0.40588235,0.59716599,8.415584936735533,5.934452272992531,2.4811326637430016,6.043546137121112,"13323"
"Hoby Milner","TBR","AAA",28,61.2,12.98918811784172,1.8972971408083412,6.84615385,1.0216215373583377,0.36625514,0.05349794,0.3127572,0.20614035,0.9729728927222263,0.3030303,0.70881226,3.064864612075013,2.9436478454862876,0.12121676658872538,2.9167587610484293,"13346"
"R.J. Alvarez","MIA","AAA",28,53.2,10.900620084905201,4.695651728882241,2.32142857,2.0124221695209603,0.27777778,0.11965812,0.15811966,0.23,1.3788818568939913,0.27642276,0.69620253,4.695651728882241,6.181771675480155,-1.4861199465979142,5.370288123757201,"13401"
"Matt Koch","ARI","AAA",28,100,7.29,2.7,2.7,1.89,0.17456897,0.06465517,0.10991379,0.3125,1.65,0.34545455,0.58866279,7.38,5.866678733825683,1.5133212661743167,5.593927747607231,"13420"
"Drew VerHagen","DET","AAA",28,53,8.660377358490566,2.207547169811321,3.92307692,0.8490566037735849,0.21888412,0.05579399,0.16309013,0.28240741,1.3962264150943395,0.35,0.69014085,4.415094339622642,3.8888798137880727,0.5262145258345692,4.657777272417861,"13424"
"Lucas Sims","CIN","AAA",25,79,11.620253164556962,4.10126582278481,2.83333333,1.0253164556962024,0.3,0.10588235,0.19411765,0.23154362,1.3291139240506329,0.32085561,0.69105691,4.556962025316456,4.118399756467795,0.4385622688486608,4.876126040801218,"13470"
"Steven Okert","SFG","AAA",27,57.2,11.705201279727184,2.8092483071345242,4.16666667,2.1849709055490742,0.29182879,0.07003891,0.22178988,0.27118644,1.4219651925001913,0.34013605,0.62691131,5.306357913476323,5.444077432453954,-0.13771951897763035,4.815794412010112,"13580"
"Shawn Morimando","TOR","AAA",26,70.1,9.725119186699253,4.222749120540465,2.3030303,1.6635072293038196,0.23824451,0.10344828,0.13479624,0.27857143,1.578199166262598,0.34031414,0.67813765,6.014218444406117,5.529942278312459,0.4842761660936574,5.175073889996295,"13606"
"Josh D. Smith","CLE","AAA",29,52.2,12.645568399012273,4.101265426706683,3.08333333,1.1962024161227827,0.33636364,0.10909091,0.22727273,0.16753927,1.0632910365535846,0.22727273,0.859375,2.7341769511377887,4.194349068545552,-1.4601721174077635,4.162865014425995,"13629"
"Tayler Scott","BAL","AAA",27,51,12,3.8823529411764706,3.09090909,0.7058823529411765,0.31924883,0.10328638,0.21596244,0.22751323,1.2745098039215685,0.33333333,0.66775244,4.588235294117647,3.507439560983695,1.080795733133952,3.738557877435403,"13652"
"Corey Oswalt","NYM","AAA",25,86.2,8.203847116775174,1.5576924905269318,5.26666667,0.9346154943161591,0.22443182,0.04261364,0.18181818,0.25074627,1.1423078263864166,0.30364372,0.74660633,2.907692648983606,3.7401134993197664,-0.8324208503361605,4.3676958950435,"13677"
"Ryan Merritt","TBR","AAA",27,78,7.384615384615385,2.6538461538461537,2.7826087,2.1923076923076925,0.17112299,0.06149733,0.10962567,0.33333333,1.7692307692307692,0.36641221,0.67291312,7.038461538461538,6.265754511417487,0.772707027044051,5.389904246192712,"13688"
"Sal Romano","CIN","AAA",25,69.1,9.865385339104972,3.3750002475885426,2.92307692,0.7788462109819714,0.25333333,0.08666667,0.16666667,0.26568266,1.4134616421524666,0.34920635,0.68034557,4.283654160400842,3.812228884146765,0.4714252762540774,4.265087153055267,"13690"
"Jake Faria","TBR","AAA",25,67.1,10.960394694213763,4.14356384781252,2.64516129,1.2029701493649252,0.28873239,0.10915493,0.17957747,0.24901186,1.396039432596333,0.33333333,0.77395577,3.8762371479536477,4.327475558876211,-0.4512384109225631,4.438762105713431,"13699"
"Joey Krehbiel","ARI","AAA",26,64.1,9.373057735862751,6.295337285280952,1.48888889,2.238342145877672,0.21269841,0.14285714,0.06984127,0.2754717,1.8341970362053144,0.31318681,0.60636183,7.694301126454497,7.27854429407984,0.4157568323746572,6.408330534308334,"13707"
"Walker Lockett","NYM","AAA",25,59,5.9491525423728815,1.6779661016949152,3.54545455,0.7627118644067796,0.14942529,0.04214559,0.10727969,0.30241935,1.4576271186440677,0.34313725,0.72839506,3.6610169491525424,4.0654068364935405,-0.4043898873409981,4.694304456953275,"13804"
"Alec Mills","CHC","AAA",27,104,8.307692307692308,2.5961538461538463,3.2,1.4711538461538463,0.2147651,0.06711409,0.14765101,0.27951807,1.4038461538461537,0.32781457,0.69243156,5.105769230769231,4.99860181074876,0.10716742002047042,5.256364462639277,"13834"
"Paul Sewald","NYM","AAA",29,51,9.176470588235293,2.6470588235294117,3.46666667,1.0588235294117647,0.23963134,0.06912442,0.17050691,0.28282828,1.392156862745098,0.35714286,0.78078078,3.3529411764705883,4.2325720076467475,-0.8796308311761591,4.991226564669142,"13892"
"Chris Flexen","NYM","AAA",24,78.2,10.525425089874926,2.402542683558407,4.38095238,1.2584747390067845,0.26666667,0.06086957,0.2057971,0.29192547,1.461864595815962,0.37899543,0.7480315,4.461864983751327,3.9806611198079063,0.48120386394342063,3.878005313008907,"13896"
"Dietrich Enns","SDP","AAA",28,137,6.897810218978102,3.678832116788321,1.875,2.4306569343065694,0.16535433,0.08818898,0.07716535,0.31542461,1.7372262773722629,0.33333333,0.70138151,6.700729927007299,7.044853916307435,-0.34412398930013577,5.905121429297175,"13932"
"Tim Peterson","NYM","AAA",28,55,8.836363636363636,2.1272727272727274,4.15384615,1.1454545454545455,0.25,0.06018519,0.18981482,0.20792079,1,0.24822695,0.8008658,2.9454545454545453,4.0792743249373,-1.1338197794827547,4.745296134190126,"13946"
"Ryan Garton","SEA","AAA",29,65.1,10.607143682919224,4.132653382955542,2.56666667,1.2397960148866627,0.27797834,0.10830325,0.16967509,0.23076923,1.3316327567301192,0.29813665,0.72580645,3.9948982701903573,4.607903286776216,-0.6130050165858592,4.761382066979716,"14016"
"Chris Mazza","NYM","AAA",29,76,7.342105263157895,2.1315789473684212,3.44444444,0.7105263157894737,0.20598007,0.05980066,0.1461794,0.23214286,1.0921052631578947,0.27830189,0.68298969,3.6710526315789473,3.8484130809181614,-0.17736044933921402,4.0456294671877435,"14151"
"Kyle Zimmer","KCR","AAA",27,54,8.666666666666666,5.5,1.57575758,1,0.21940928,0.13924051,0.08016878,0.22660099,1.462962962962963,0.27586207,0.69832402,4.333333333333333,5.204086141233091,-0.8707528078997582,6.343378104876589,"14169"
"Williams Jerez","SFG","AAA",27,56,9.803571428571429,2.5714285714285716,3.8125,0.9642857142857143,0.25957447,0.06808511,0.19148936,0.21296296,1.1071428571428572,0.26845638,0.56537102,3.857142857142857,4.0288215909685405,-0.17167873382568333,4.755564838328532,"14338"
"Ty Blach","SFG","AAA",28,96.1,6.539792603350596,2.5224914327209444,2.59259259,1.4013841292894136,0.15625,0.06026786,0.09598214,0.32935561,1.712802824687061,0.36826347,0.63013699,6.539792603350596,5.261207515111964,1.278585088238632,5.360906736576116,"14361"
"Jackson Stephens","CIN","AAA",25,84,8.571428571428571,3.9642857142857144,2.16216216,0.6428571428571429,0.21333333,0.09866667,0.11466667,0.27844311,1.5476190476190477,0.35080645,0.63694268,5.142857142857143,4.112824108487084,1.0300330343700592,4.81220165324353,"14420"
"Daniel Camarena","NYY","AAA",26,103.1,8.187097026058844,1.9161290912052613,4.27272727,1.9161290912052613,0.21029083,0.049217,0.16107383,0.2985782,1.43225810857767,0.33986928,0.6156406,6.270967934853583,5.298922470283312,0.9720454645702707,4.789723404453479,"14467"
"Dakota Bacus","WSN","AAA",28,55.1,8.45783210274865,4.554217286095427,1.85714286,0.4879518520816529,0.2122449,0.11428571,0.09795918,0.23364486,1.4096386837914416,0.29559748,0.69010417,3.5783135819321212,4.302702876725176,-0.7243892947930548,5.554851481459307,"14545"
"Chi Chi Gonzalez","COL","AAA",27,87,7.862068965517241,3.7241379310344827,2.11111111,1.5517241379310345,0.19191919,0.09090909,0.1010101,0.29661017,1.6206896551724137,0.34220532,0.65873016,6.103448275862069,5.739207469457868,0.36424080640420176,5.269077204698804,"14663"
"Duane Underwood Jr.","CHC","AAA",24,81.2,10.4693890591853,4.518367909753656,2.31707317,0.8816327628787621,0.25745257,0.11111111,0.14634146,0.25846154,1.5306124355534065,0.34234234,0.625,5.069388386552882,4.359944110109337,0.7094442764435449,4.8459024752165725,"14677"
"Andres Machado","KCR","AAA",26,74.2,7.834822495981284,3.9776791133443443,1.96969697,1.4464287684888524,0.20249221,0.10280374,0.09968847,0.2155477,1.2589287429440013,0.23786408,0.85158151,2.8928575369777048,5.671678989274196,-2.778821452296491,5.952999012900246,"14681"
"Paul Blackburn","OAK","AAA",25,132.2,6.241206508709817,2.3065328401753673,2.70588235,1.221105621269312,0.17068646,0.06307978,0.10760668,0.26494024,1.2587940663702168,0.29336735,0.69060773,4.341708875624221,5.010246666074815,-0.6685377904505945,5.098625326455636,"14739"
"Wes Parsons","ATL","AAA",26,56.2,8.576469818432095,3.335293818279148,2.57142857,0.1588235151561499,0.225,0.0875,0.1375,0.26976744,1.3941175219262048,0.35625,0.72303922,2.858823272810698,3.2717877256004018,-0.4129644527897036,4.104181663607879,"14764"
"Ryan Eades","MIN","AAA",27,52.1,11.006367663408103,2.923566410592777,3.76470588,1.2038214631852613,0.28070175,0.0745614,0.20614035,0.28909953,1.4904456210865138,0.38571429,0.6744868,5.331209336963299,3.8922447510996823,1.438964585863617,4.069601221226534,"14808"
"Dylan Covey","CHW","AAA",27,51,8.117647058823529,1.588235294117647,5.11111111,1.0588235294117647,0.21198157,0.04147465,0.17050691,0.28502415,1.3333333333333333,0.34193548,0.82508251,2.823529411764706,3.938454360587924,-1.114924948823218,4.017839228347237,"14825"
"Taylor Williams","MIL","AAA",27,54,9.5,3.5,2.71428571,1.3333333333333333,0.25333333,0.09333333,0.16,0.2,1.1296296296296295,0.23703704,0.76208178,2.8333333333333335,5.000382437529387,-2.1670491041960536,4.73267540037632,"14899"
"Ben Lively","KCR","AAA",27,72.1,9.456221613739894,3.732719058055221,2.53333333,1.7419355604257698,0.23676012,0.09345794,0.14330218,0.26736111,1.4792627378218839,0.31818182,0.80752212,4.4792628696662655,5.580088950452067,-1.1008260807858017,5.280723640816329,"14932"
"Rookie Davis","PIT","AAA",26,52.2,6.835442377844473,3.7594933078144597,1.81818182,1.5379745350150062,0.17241379,0.09482759,0.07758621,0.29186603,1.57594921489192,0.325,0.71428571,5.63923996172169,5.637386903868274,0.0018530578534159403,5.770005760845171,"14962"
"Luis Santos","TBR","AAA",28,64.1,10.352332424684231,3.9170987552859255,2.64285714,1.3989638411735448,0.26056338,0.09859155,0.16197183,0.25498008,1.430051926532957,0.32335329,0.71084337,4.896373444107407,4.883796327448036,0.012577116659371335,5.1020490673984185,"15006"
"Austin Voth","WSN","AAA",27,61.1,9.978261697044513,2.2010871390539366,4.53333333,1.0271739982251704,0.25373134,0.05597015,0.19776119,0.26984127,1.3532609817887167,0.34463277,0.67385445,4.402174278107873,3.845591781360216,0.5565824967476574,4.602755185752969,"15047"
"Kyle McGowin","WSN","AAA",27,60.2,10.08791124214665,2.5219778105366624,4,1.1868130873113705,0.265625,0.06640625,0.19921875,0.25106383,1.2527471477175578,0.32075472,0.75581395,3.8571425337619543,4.307667701973635,-0.45052516821168087,4.515610664216184,"15071"
"Rob Zastryzny","LAD","AAA",27,94.1,8.01413470772435,2.9575973326125578,2.70967742,1.6219082146584993,0.1971831,0.07276995,0.12441315,0.32061069,1.664311043799898,0.37328767,0.62130178,6.487632858633997,5.4079862411988335,1.0796466174351638,5.206511303733419,"15094"
"Braden Shipley","ARI","AAA",27,95.1,8.307692750927732,3.493007179367342,2.37837838,1.7937063894048513,0.20705882,0.08705882,0.12,0.2890625,1.5524476352743741,0.33212996,0.66188198,5.947552764868717,5.831643877361012,0.11590888750770478,5.162963444738306,"15158"
"Aaron Slegers","TBR","AAA",26,112.1,6.409495839172537,2.243323543710388,2.85714286,1.7626113557724477,0.16393443,0.05737705,0.10655738,0.28697572,1.4065282535961956,0.30769231,0.69299553,5.047477973348373,5.681108785459701,-0.6336308121113277,5.131550160270814,"15231"
"Cole Sulser","TBR","AAA",29,66,12.136363636363637,3.272727272727273,3.70833333,0.5454545454545454,0.32600733,0.08791209,0.23809524,0.20731707,1.1363636363636365,0.30718954,0.74585635,3.272727272727273,2.9429106885736642,0.3298165841536087,3.784954145505573,"15256"
"Zac Reininger","DET","AAA",26,57.1,8.005814663715332,4.081395710913699,1.96153846,1.0988373067844575,0.19921875,0.1015625,0.09765625,0.2826087,1.5872094431331052,0.3372093,0.77586207,4.081395710913699,4.79333362522611,-0.7119379143124105,5.177835578660396,"15285"
"Jose De Leon","TBR","AAA",26,51.1,12.798702566835733,4.733766702802257,2.7037037,0.7012987707855196,0.32882883,0.12162162,0.20720721,0.21693122,1.3246754559282037,0.33035714,0.78947368,3.506493853927598,3.7221314774453904,-0.2156376235177926,4.4140510941738,"15463"
"Kohl Stewart","MIN","AAA",24,91,7.912087912087912,4.351648351648351,1.81818182,0.989010989010989,0.19323671,0.10628019,0.08695652,0.25069638,1.4725274725274726,0.29739777,0.59541985,5.142857142857143,5.108245353908329,0.03461178894881467,5.222468644675318,"15502"
"Eric Yardley","SDP","AAA",28,63.2,7.350784753067676,1.9790574335182203,3.71428571,0.42408373575390435,0.19923372,0.05363985,0.14559387,0.24691358,1.1623035720662565,0.30319149,0.69105691,2.827224905026029,3.6239038785185373,-0.7966789734925084,4.123413109203908,"15538"
"Tyler Rogers","SFG","AAA",28,62,7.983870967741935,4.064516129032258,1.96428571,0.8709677419354839,0.2037037,0.1037037,0.1,0.24789916,1.403225806451613,0.29943503,0.72639225,4.209677419354839,4.828936798341813,-0.6192593789869738,4.981540114072061,"15541"
"Phillips Valdez","TEX","AAA",27,78.2,7.436441639585546,4.11864460038584,1.80555556,1.1440679445516224,0.17711172,0.09809264,0.07901907,0.271875,1.5635595242205507,0.31428571,0.675,4.919492161571976,5.589051846956559,-0.6695596853845824,5.551263022485212,"15605"
"Dillon Overton","SDP","AAA",27,115.1,8.037572608796603,2.419075251191211,3.32258065,1.9508671380574283,0.20156556,0.06066536,0.1409002,0.29559748,1.491329545537234,0.33237822,0.70714286,5.462427986560799,5.7128637894287575,-0.2504358028679583,5.585231544063532,"15627"
"Yefry Ramirez","PIT","AAA",25,63,11.714285714285714,5.428571428571429,2.15789474,1,0.29927007,0.13868613,0.16058394,0.22649573,1.4444444444444444,0.31724138,0.73317308,4.142857142857143,4.370760616423592,-0.2279034735664487,4.662795076862214,"15655"
"Dario Agrazal","PIT","AAA",24,64,7.734375,1.6875,4.58333333,1.125,0.21235521,0.04633205,0.16602317,0.25409836,1.15625,0.29834254,0.6231003,4.78125,4.234103870391846,0.5471461296081541,4.232982971286401,"15821"
"Zack Littell","MIN","AAA",23,63,9.714285714285714,3.5714285714285716,2.72,1.5714285714285714,0.25660377,0.09433962,0.16226415,0.23109244,1.2698412698412698,0.27672956,0.7957958,3.7142857142857144,5.021554267217242,-1.3072685529315278,4.6618397927473465,"15823"
"Kent Emanuel","HOU","AAA",27,101.2,7.170492520741199,2.0360657774944144,3.52173913,0.7967213911934665,0.19612591,0.05569007,0.14043584,0.25257732,1.190164053511228,0.29865772,0.6884058,3.8950823569458364,4.091760730564006,-0.1966783736181692,4.518113988515755,"15849"
"Fernando Romero","MIN","AAA",24,57.2,9.832369074970835,4.526011161494511,2.17241379,1.0924854527745371,0.2480315,0.11417323,0.13385827,0.24311927,1.4219651925001913,0.31081081,0.66919192,4.3699418110981485,4.890624712495675,-0.5206829013975263,4.355983038048156,"15885"
"Lewis Thorpe","MIN","AAA",23,96.1,11.117647645819517,2.3356402617267893,4.76,1.2145329360979304,0.29528536,0.06203474,0.23325062,0.24137931,1.204152312712478,0.31836735,0.66801619,4.577854912984507,3.718154480860918,0.859700432123589,3.7051149875603846,"15906"
"Keury Mella","CIN","AAA",25,142.2,6.4345798980555955,3.532710532265817,1.82142857,1.3878505662472853,0.159375,0.0875,0.071875,0.27923211,1.514018799542493,0.30734967,0.68297655,5.04672933180831,5.608373871644279,-0.5616445398359691,5.341802737805027,"15964"
"Akeem Bostick","HOU","AAA",24,80.1,8.178423754327149,4.7053944887909624,1.73809524,2.1286308401673404,0.18911917,0.10880829,0.08031088,0.28994083,1.7427386995522083,0.32113821,0.63651591,7.2821581374145845,6.846471458042048,0.43568667937253647,6.363999749227723,"15979"
"Odrisamer Despaigne","CIN","AAA",32,124.1,8.97587168086041,3.184986725466597,2.81818182,0.7962466813666492,0.23352166,0.08286252,0.15065913,0.25678497,1.3431635938205093,0.3255814,0.77067669,3.4745309732362872,4.034916554732241,-0.5603855814959542,4.248593494265608,"16017"
"Stefan Crichton","ARI","AAA",27,57.1,8.162791421827398,2.3546513716809803,3.46666667,0.6279070324482614,0.2212766,0.06382979,0.15744681,0.24074074,1.1686047548342642,0.3,0.71865443,3.610465436577503,3.8838880438879424,-0.2734226073104393,4.211831507183477,"16058"
"Zach Thompson","CHW","AAA",25,70.1,9.981043375822917,2.9431281749221423,3.39130435,1.919431418427484,0.24920128,0.07348243,0.17571885,0.27430556,1.4502370717007658,0.32820513,0.69879518,5.502370066158788,5.245582068175055,0.2567879979837331,4.028494364154273,"16094"
"Cy Sneed","HOU","AAA",26,81.2,7.824490770549014,2.6448982886362864,2.95833333,1.4326532396779885,0.21321321,0.07207207,0.14114114,0.23202614,1.1632654510205889,0.26126126,0.72681704,4.1877556236741205,5.119127878143827,-0.9313722544697063,5.4976395682149874,"16106"
