Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Ryan Carpenter","COL","AAA",26,156,0.3317757,1.285714285,0.225806451,0.43548387,0.338709677,0.19047619,0.1292517,0.44742729,0.25503356,0.29753915,0.107272,870,1619,2489,"12699"
"Tyler Pill","NYM","AAA",27,80.1,0.29069767,1.475609756,0.219230769,0.465384615,0.315384615,0.292682926,0.097560975,0.44318182,0.24621212,0.31060606,0.08373591,440,802,1242,"12751"
"Sam Gaviglio","SEA","AAA",27,72,0.3018018,2.107142857,0.219730941,0.529147982,0.251121076,0.196428571,0.089285714,0.55066079,0.17621145,0.27312775,0.1061706,373,729,1102,"12778"
"Noe Ramirez","LAA","AAA",27,53,0.27559055,0.701492537,0.149253731,0.350746268,0.5,0.328358208,0.104477611,0.46268657,0.19402985,0.34328358,0.1430193,312,569,881,"12800"
"Matt Wisler","ATL","AAA",24,93.2,0.31023102,1.262135922,0.231023102,0.429042904,0.339933993,0.242718446,0.067961165,0.43269231,0.27564103,0.29166667,0.09642857,530,870,1400,"12804"
"Andrew Kittredge","TBR","AAA",27,68.1,0.27810651,1.78,0.172619047,0.529761904,0.297619047,0.24,0.04,0.47953216,0.24561404,0.2748538,0.14970646,332,690,1022,"12828"
"Matt Purke","CHW","AAA",26,65.2,0.34756098,1.538461538,0.2,0.484848484,0.315151515,0.173076923,0.076923076,0.45294118,0.22352941,0.32352941,0.11285846,433,648,1081,"12831"
"Logan Verrett","BAL","AAA",27,60,0.26553672,0.926470588,0.259887005,0.355932203,0.38418079,0.235294117,0.132352941,0.45405405,0.26486486,0.28108108,0.125,346,582,928,"12905"
"Gabriel Ynoa","BAL","AAA",24,106.1,0.33333333,1.091549295,0.177285318,0.42936288,0.3933518,0.225352112,0.056338028,0.45698925,0.26075269,0.28225806,0.08299943,605,1142,1747,"12938"
"Roberto Gomez","SFG","AAA",27,97.1,0.32055749,1.439560439,0.221052631,0.459649122,0.319298245,0.263736263,0.087912087,0.44897959,0.2414966,0.30952381,0.11929397,625,1018,1643,"12963"
"Taylor Jungmann","MIL","AAA",27,90.1,0.27083333,1.302325581,0.168067226,0.470588235,0.361344537,0.174418604,0.046511627,0.42622951,0.26639344,0.30737705,0.09084249,526,839,1365,"13119"
"Jason Wheeler","LAD","AAA",26,93.2,0.30689655,1.016949152,0.176470588,0.415224913,0.408304498,0.279661016,0.093220338,0.43812709,0.23076923,0.33110368,0.09165527,526,936,1462,"13128"
"Henry Owens","BOS","AAA",24,69,0.28333333,0.734177215,0.243093922,0.320441988,0.436464088,0.430379746,0.075949367,0.46236559,0.20430108,0.33333333,0.0872434,590,774,1364,"13143"
"Jayson Aquino","BAL","AAA",24,114.2,0.31754875,1.5625,0.196078431,0.490196078,0.31372549,0.196428571,0.098214285,0.47154472,0.25745257,0.27100271,0.10355815,672,1211,1883,"13150"
"Louis Head","CLE","AAA",27,61.1,0.30379747,1.346153846,0.227848101,0.443037974,0.329113924,0.173076923,0.038461538,0.35,0.28125,0.36875,0.12463768,396,639,1035,"13259"
"Pedro Beato","PHI","AAA",30,55.2,0.2327044,0.753246753,0.166666666,0.358024691,0.475308641,0.259740259,0.051948051,0.36809816,0.27607362,0.35582822,0.10220674,318,543,861,"1330"
"William Cuevas","DET","AAA",26,104,0.27884615,0.791666666,0.186119873,0.359621451,0.454258675,0.229166666,0.076388888,0.46749226,0.27863777,0.25386997,0.11529412,599,1101,1700,"13331"
"Luis Cessa","NYY","AAA",25,78.1,0.30357143,1.354430379,0.17699115,0.473451327,0.349557522,0.215189873,0.088607594,0.45454545,0.25974026,0.28571429,0.12080537,412,780,1192,"13345"
"Dylan Floro","LAD","AAA",26,60,0.31188119,2.795454545,0.173267326,0.608910891,0.217821782,0.25,0.204545454,0.39047619,0.3047619,0.3047619,0.06357759,301,627,928,"13394"
"Drew VerHagen","DET","AAA",26,97.1,0.32899023,1.339805825,0.220064724,0.446601941,0.333333333,0.213592233,0.067961165,0.50159744,0.20766773,0.29073482,0.08687728,638,1008,1646,"13424"
"Pat Light","SEA","AAA",26,55,0.27428571,1.875,0.197674418,0.523255813,0.279069767,0.104166666,0.0625,0.46629213,0.2247191,0.30898876,0.07360673,421,530,951,"13427"
"Pierce Johnson","CHC","AAA",26,54.1,0.38888889,1.255319148,0.171875,0.4609375,0.3671875,0.212765957,0.063829787,0.47286822,0.20155039,0.3255814,0.11866235,348,579,927,"13435"
"Lucas Sims","ATL","AAA",23,115.1,0.27536232,0.844262295,0.234693877,0.350340136,0.414965986,0.303278688,0.155737704,0.44067797,0.21016949,0.34915254,0.11804827,677,1229,1906,"13470"
"Alejandro Chacin","CIN","AAA",24,69.1,0.29207921,1.220588235,0.229591836,0.423469387,0.346938775,0.279411764,0.058823529,0.49756098,0.22926829,0.27317073,0.10918114,464,745,1209,"13530"
"Richard Rodriguez","BAL","AAA",27,70.2,0.2849162,0.56043956,0.211111111,0.283333333,0.505555555,0.329670329,0.054945054,0.35326087,0.25543478,0.39130435,0.14547038,376,772,1148,"13549"
"Alec Asher","BAL","AAA",25,50.1,0.3373494,1.19047619,0.178571428,0.446428571,0.375,0.19047619,0.095238095,0.56976744,0.18604651,0.24418605,0.06900726,298,528,826,"13560"
"Justin Haley","BOS","AAA",26,61.1,0.24705882,1.196969696,0.194444444,0.438888888,0.366666666,0.272727272,0.151515151,0.47222222,0.19444444,0.33333333,0.07749469,328,614,942,"13572"
"Shawn Morimando","CLE","AAA",24,159.1,0.31958763,1.052631578,0.218436873,0.400801603,0.380761523,0.121052631,0.115789473,0.45098039,0.28823529,0.26078431,0.11147011,903,1573,2476,"13606"
"Jakob Junis","KCR","AAA",24,71,0.30726257,0.827160493,0.195652173,0.364130434,0.440217391,0.172839506,0.074074074,0.44324324,0.22702703,0.32972973,0.13434248,323,734,1057,"13619"
"Clay Holmes","PIT","AAA",24,112.2,0.30163934,3.303571428,0.199335548,0.61461794,0.186046511,0.160714285,0.071428571,0.43548387,0.23548387,0.32903226,0.09946237,737,1123,1860,"13649"
"Onelki Garcia","KCR","AAA",27,75,0.33333333,1.407407407,0.170212765,0.485106382,0.344680851,0.24691358,0.074074074,0.40585774,0.25523013,0.33891213,0.09897879,470,803,1273,"13674"
"John Gant","STL","AAA",24,103.1,0.33445946,1.245454545,0.16554054,0.462837837,0.371621621,0.172727272,0.09090909,0.45214521,0.23762376,0.31023102,0.11562116,532,1094,1626,"13684"
"Ryan Merritt","CLE","AAA",25,116,0.28613569,1.341880341,0.223796033,0.444759206,0.331444759,0.17094017,0.162393162,0.48603352,0.22625698,0.2877095,0.08052541,615,1136,1751,"13688"
"Jake Faria","TBR","AAA",23,58.2,0.2890625,1.333333333,0.257575757,0.424242424,0.318181818,0.119047619,0.166666666,0.5,0.17910448,0.32089552,0.15369837,366,675,1041,"13699"
"Michael Roth","SFG","AAA",27,111.2,0.33062331,1.083333333,0.204244031,0.413793103,0.381962864,0.194444444,0.118055555,0.50129199,0.2248062,0.27390181,0.09302326,687,1205,1892,"13736"
"Chris Stratton","SFG","AAA",26,79.1,0.34008097,1.884057971,0.200803212,0.522088353,0.277108433,0.20289855,0.144927536,0.43579767,0.21400778,0.35019455,0.10281065,438,914,1352,"13761"
"Tyler Wagner","TEX","AAA",26,125.1,0.32908163,1.025316455,0.205955334,0.401985111,0.392059553,0.202531645,0.126582278,0.44174757,0.30582524,0.25242718,0.0867222,783,1258,2041,"13796"
"Austin Adams","WSN","AAA",26,59,0.32061069,1.304347826,0.171875,0.46875,0.359375,0.239130434,0.04347826,0.33834586,0.26315789,0.39849624,0.14587332,377,665,1042,"13801"
"Walker Lockett","SDP","AAA",23,55.1,0.29591837,1.28169014,0.169230769,0.466666666,0.364102564,0.211267605,0.126760563,0.46341463,0.25365854,0.28292683,0.07346491,306,606,912,"13804"
"Chris O'Grady","MIA","AAA",27,54.2,0.26428571,1,0.16083916,0.419580419,0.419580419,0.316666666,0.116666666,0.44594595,0.22972973,0.32432432,0.09705562,331,586,917,"13818"
"Dietrich Enns","MIN","AAA",26,51,0.28368794,1.244897959,0.219858156,0.432624113,0.34751773,0.244897959,0.061224489,0.49305556,0.23611111,0.27083333,0.09559748,275,520,795,"13932"
"Mike Hauschild","HOU","AAA",27,90.1,0.30196078,1.942857142,0.213740458,0.519083969,0.267175572,0.157142857,0.114285714,0.51711027,0.23574144,0.24714829,0.11319575,652,947,1599,"14033"
"Rob Whalen","SEA","AAA",23,53.1,0.31707317,1.116666666,0.24852071,0.396449704,0.355029585,0.183333333,0.15,0.50289017,0.21387283,0.28323699,0.09709821,322,574,896,"14165"
"Josh Hader","MIL","AAA",23,52,0.26515152,0.872727272,0.264285714,0.342857142,0.392857142,0.2,0.254545454,0.42361111,0.23611111,0.34027778,0.11866235,372,555,927,"14212"
"Brian Johnson","BOS","AAA",26,90.1,0.27067669,0.829268292,0.166666666,0.377777777,0.455555555,0.260162601,0.081300813,0.49090909,0.24,0.26909091,0.07703384,471,918,1389,"14272"
"Jake Thompson","PHI","AAA",23,118.1,0.33066667,1.096551724,0.191489361,0.42287234,0.385638297,0.151724137,0.08275862,0.42857143,0.26233766,0.30909091,0.10010163,761,1207,1968,"14371"
"Tyler Glasnow","PIT","AAA",23,93.1,0.27567568,1.508474576,0.195652173,0.483695652,0.320652173,0.33898305,0.101694915,0.42631579,0.26842105,0.30526316,0.16164384,514,946,1460,"14374"
"Amir Garrett","CIN","AAA",25,67.2,0.34615385,1.188405797,0.274038461,0.394230769,0.331730769,0.144927536,0.101449275,0.4,0.28372093,0.31627907,0.08795075,412,725,1137,"14375"
"Wei-Chung Wang","MIL","AAA",25,57,0.3,1.372881355,0.176470588,0.476470588,0.347058823,0.152542372,0.101694915,0.44318182,0.23295455,0.32386364,0.11918275,296,585,881,"14382"
"Jackson Stephens","CIN","AAA",23,139,0.32110092,1.25,0.232718894,0.426267281,0.341013824,0.202702702,0.108108108,0.42825607,0.22516556,0.34657837,0.07184874,859,1521,2380,"14420"
"Adam Conley","MIA","AAA",27,62.1,0.31,0.852272727,0.189054726,0.373134328,0.437810945,0.227272727,0.079545454,0.4375,0.30288462,0.25961538,0.08469945,430,668,1098,"14457"
"Anthony Banda","ARI","AAA",23,122,0.31700288,1.239669421,0.234463276,0.423728813,0.341807909,0.198347107,0.123966942,0.36914601,0.25619835,0.37465565,0.10280819,786,1315,2101,"14706"
"Brady Lail","NYY","AAA",23,132.1,0.28915663,0.864130434,0.19483568,0.373239436,0.431924882,0.179347826,0.103260869,0.44239631,0.27880184,0.27880184,0.09424327,782,1372,2154,"14707"
"Paul Blackburn","OAK","AAA",23,79.2,0.26470588,2.220338983,0.198312236,0.552742616,0.248945147,0.27118644,0.101694915,0.49180328,0.22131148,0.28688525,0.08589441,465,804,1269,"14739"
"Buck Farmer","DET","AAA",26,123.2,0.3415978,1.175572519,0.223433242,0.419618528,0.356948228,0.259541984,0.06870229,0.45698925,0.22043011,0.32258065,0.12012012,708,1290,1998,"14814"
"Mark Appel","PHI","AAA",25,82,0.32156863,1.301204819,0.25390625,0.421875,0.32421875,0.204819277,0.108433734,0.40839695,0.22519084,0.36641221,0.07853403,633,895,1528,"14823"
"Joe Mantiply","NYY","AAA",26,70,0.32857143,1.5625,0.2,0.487804878,0.312195121,0.21875,0.046875,0.44600939,0.29107981,0.2629108,0.12158341,357,704,1061,"14857"
"Kyle Martin","BOS","AAA",26,53.2,0.31818182,0.772727272,0.25949367,0.32278481,0.417721518,0.272727272,0.106060606,0.425,0.20625,0.36875,0.13738739,328,560,888,"14860"
"Sam Moll","COL","AAA",25,54.1,0.33529412,1.760869565,0.239520958,0.48502994,0.275449101,0.239130434,0.086956521,0.41618497,0.26589595,0.31791908,0.09284952,347,590,937,"14874"
"Caleb Smith","NYY","AAA",25,98,0.26356589,1.019047619,0.184615384,0.411538461,0.403846153,0.209523809,0.066666666,0.43773585,0.2490566,0.31320755,0.10907945,572,1014,1586,"14875"
"Ben Lively","PHI","AAA",25,97,0.29931973,0.941666666,0.196551724,0.389655172,0.413793103,0.241666666,0.025,0.39261745,0.23154362,0.37583893,0.09072848,494,1016,1510,"14932"
"Aaron Blair","ATL","AAA",25,127.1,0.31486146,1.051282051,0.193954659,0.413098236,0.392947103,0.211538461,0.064102564,0.42260442,0.25798526,0.31941032,0.10288248,931,1324,2255,"14934"
"Rookie Davis","CIN","AAA",24,60.1,0.32044199,0.69879518,0.241935483,0.311827956,0.446236559,0.26506024,0.120481927,0.40837696,0.22513089,0.36649215,0.08457711,329,676,1005,"14962"
"Luis Santos","TOR","AAA",26,108.1,0.2662116,0.873015873,0.215946843,0.365448504,0.418604651,0.222222222,0.103174603,0.46103896,0.23376623,0.30519481,0.09804984,642,1204,1846,"15006"
"Chase De Jong","SEA","AAA",23,84,0.30111524,0.787401574,0.189285714,0.357142857,0.453571428,0.118110236,0.141732283,0.48601399,0.24125874,0.27272727,0.07746479,516,904,1420,"15036"
"Austin Voth","WSN","AAA",25,66.1,0.32882883,1.216867469,0.2,0.439130434,0.360869565,0.216867469,0.144578313,0.48717949,0.25641026,0.25641026,0.05733558,463,723,1186,"15047"
"Hunter Wood","TBR","AAA",23,53.1,0.2987013,1.158730158,0.155279503,0.453416149,0.391304347,0.142857142,0.126984126,0.46296296,0.24691358,0.29012346,0.11325028,337,546,883,"15091"
"Ben Heller","NYY","AAA",25,56.1,0.25225225,1.136363636,0.182608695,0.434782608,0.382608695,0.136363636,0.136363636,0.45299145,0.17094017,0.37606838,0.13894737,363,587,950,"15100"
"Luke Farrell","KCR","AAA",26,116.2,0.29022082,0.64375,0.19076923,0.316923076,0.492307692,0.23125,0.09375,0.43504532,0.25679758,0.3081571,0.11885046,757,1296,2053,"15101"
"Tyler Danish","CHW","AAA",22,138.1,0.31845842,1.828571428,0.198380566,0.518218623,0.283400809,0.142857142,0.128571428,0.49414063,0.26171875,0.24414063,0.07033363,782,1436,2218,"15126"
"Jimmy Yacabonis","BAL","AAA",25,61.1,0.18404908,1.363636363,0.177215189,0.474683544,0.348101265,0.145454545,0,0.39506173,0.24074074,0.36419753,0.06120434,412,601,1013,"15157"
"Braden Shipley","ARI","AAA",25,105,0.3255132,1.184615384,0.20670391,0.430167597,0.363128491,0.246153846,0.138461538,0.47777778,0.26944444,0.25277778,0.08352403,665,1083,1748,"15158"
"Daniel Wright","LAA","AAA",26,92.2,0.30844156,1,0.191082802,0.404458598,0.404458598,0.228346456,0.133858267,0.48765432,0.22839506,0.28395062,0.07566204,593,993,1586,"15179"
"Kevin McGowan","NYM","AAA",25,65,0.28061224,0.96,0.253807106,0.365482233,0.380710659,0.226666666,0.106666666,0.44878049,0.27317073,0.27804878,0.11253431,423,670,1093,"15215"
"Aaron Slegers","MIN","AAA",24,148.1,0.31222707,1.335526315,0.229934924,0.440347071,0.329718004,0.256578947,0.072368421,0.445629,0.25373134,0.30063966,0.10701275,720,1476,2196,"15231"
"Cody Reed","CIN","AAA",24,106.1,0.3277592,1.87012987,0.253378378,0.486486486,0.260135135,0.181818181,0.09090909,0.43606557,0.24262295,0.32131148,0.08969359,735,1060,1795,"15232"
"Shane Carle","COL","AAA",25,62,0.34375,1.592592592,0.285714285,0.43877551,0.275510204,0.148148148,0.148148148,0.435,0.31,0.255,0.10826211,383,670,1053,"15258"
"Jacob Rhame","LAD","AAA",24,54,0.34285714,0.738461538,0.215277777,0.333333333,0.451388888,0.353846153,0.092307692,0.42857143,0.23129252,0.34013605,0.1372549,287,631,918,"15267"
"Adam Cimber","SDP","AAA",26,64.2,0.23295455,1.694915254,0.135869565,0.54347826,0.320652173,0.118644067,0.169491525,0.41621622,0.2,0.38378378,0.10065646,273,641,914,"15288"
"Steven Brault","PIT","AAA",25,120.1,0.25157233,1.60576923,0.153125,0.521875,0.325,0.182692307,0.048076923,0.41975309,0.2037037,0.37654321,0.11580031,726,1217,1943,"15291"
"Kevin Herget","STL","AAA",26,62.1,0.33516484,0.82278481,0.204419889,0.359116022,0.436464088,0.126582278,0.088607594,0.45212766,0.27659574,0.2712766,0.10591603,372,676,1048,"15369"
"Kyle Lloyd","SDP","AAA",26,57.2,0.40571429,1.66,0.25698324,0.46368715,0.279329608,0.24,0.16,0.53846154,0.24725275,0.21428571,0.14314516,371,621,992,"15378"
"Matthew Boyd","DET","AAA",26,51,0.224,0.875,0.186046511,0.379844961,0.434108527,0.160714285,0.125,0.41353383,0.28571429,0.30075188,0.1296534,282,497,779,"15440"
"Mike Mayers","STL","AAA",25,109.2,0.31626506,1.073770491,0.235649546,0.395770392,0.36858006,0.237704918,0.098360655,0.45321637,0.21637427,0.33040936,0.0952381,601,1205,1806,"15451"
"Marco Gonzales","STL","AAA",25,80.1,0.25225225,1.253012048,0.165178571,0.464285714,0.370535714,0.228915662,0.072289156,0.48684211,0.25438596,0.25877193,0.09226933,426,777,1203,"15467"
"Lucas Giolito","CHW","AAA",22,128.2,0.3115727,1.313559322,0.217765042,0.444126074,0.338108882,0.237288135,0.144067796,0.42209632,0.25212465,0.32577904,0.12051971,865,1367,2232,"15474"
"Jen-Ho Tseng","CHC","AAA",22,55,0.26380368,2.023255813,0.202453987,0.533742331,0.26380368,0.209302325,0.116279069,0.49404762,0.27380952,0.23214286,0.10240202,266,525,791,"15524"
"Tyler Rogers","SFG","AAA",26,76,0.26808511,2.788461538,0.147186147,0.627705627,0.225108225,0.365384615,0.038461538,0.40677966,0.23305085,0.36016949,0.08574007,408,700,1108,"15541"
"Troy Scribner","LAA","AAA",25,103.1,0.30633803,0.931034482,0.23549488,0.368600682,0.395904436,0.25,0.112068965,0.41946309,0.25838926,0.32214765,0.09776536,632,1158,1790,"15570"
"Dillon Overton","SEA","AAA",25,91,0.29126214,0.731543624,0.19122257,0.341692789,0.467084639,0.181208053,0.140939597,0.41945289,0.29179331,0.2887538,0.09061697,550,1006,1556,"15627"
"Dan Slania","SFG","AAA",25,61,0.36363636,0.860759493,0.218085106,0.361702127,0.420212765,0.164556962,0.177215189,0.39267016,0.31937173,0.28795812,0.08279669,409,678,1087,"15639"
"Adam Plutko","CLE","AAA",25,135.2,0.31851852,0.671717171,0.211904761,0.316666666,0.471428571,0.196969696,0.121212121,0.41860465,0.2627907,0.31860465,0.08697572,822,1443,2265,"15846"
"D.J. Snelten","SFG","AAA",25,52,0.23129252,2.486486486,0.116438356,0.630136986,0.253424657,0.162162162,0.108108108,0.44370861,0.2781457,0.2781457,0.12311902,247,484,731,"15949"
"Odrisamer Despaigne","MIA","AAA",30,70,0.2705314,1.621212121,0.172248803,0.511961722,0.315789473,0.151515151,0.09090909,0.45070423,0.27230047,0.27699531,0.10710988,412,671,1083,"16017"
"Brandon Leibrandt","PHI","AAA",24,64,0.27717391,0.793103448,0.165775401,0.368983957,0.465240641,0.218390804,0.091954022,0.45360825,0.22164948,0.32474227,0.09560976,362,663,1025,"16135"
"Eric Skoglund","KCR","AAA",24,100.2,0.33103448,0.991803278,0.176271186,0.410169491,0.413559322,0.204918032,0.114754098,0.39087948,0.247557,0.36156352,0.10233918,579,1131,1710,"16155"
