Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Shelby Miller","SFG","AAA",31,53.1,11.643751110434637,3.543750337958368,3.28571429,0.6750000643730225,0.31221719,0.09502262,0.21719457,0.19191919,1.1062501055002314,0.272,0.68592058,2.8687502735853454,3.3996533823595882,-0.5309031087742428,4.274643639513809,"10197"
"Robbie Erlin","LAD","AAA",31,77,8.064935064935066,4.090909090909091,1.97142857,1.6363636363636365,0.19060773,0.09668508,0.09392265,0.29320988,1.6883116883116882,0.33609959,0.61728395,7.012987012987013,5.907240562934381,1.1057464500526324,6.041434680215724,"10354"
"Michael Mariot","DET","AAA",33,79,6.379746989473439,3.6455697082705365,1.75,1.708860800751814,0.1627907,0.09302326,0.06976744,0.25328947,1.3797468687551684,0.26609442,0.76041667,4.898734295488533,6.077258006702382,-1.178523711213849,5.988625182902963,"10835"
"Casey Lawrence","TOR","AAA",34,126,7.571428571428571,1.2142857142857142,6.23529412,1.2857142857142858,0.2194617,0.03519669,0.18426501,0.20518359,0.8888888888888888,0.22713864,0.82405345,2.7857142857142856,4.158431342291454,-1.3727170565771685,4.055098910511486,"11121"
"Zach Neal","COL","AAA",33,116.2,7.3285720675722015,2.16000018833707,3.39285714,2.16000018833707,0.18304432,0.0539499,0.12909441,0.30165289,1.491428701470834,0.32686981,0.62764457,6.865714884357115,6.2467212909309415,0.6189935934261737,5.3826565341456245,"11294"
"Zach Lee","COL","AAA",30,61.1,9.097826841422938,3.9619568502970863,2.2962963,1.0271739982251704,0.22962963,0.1,0.12962963,0.25619835,1.4510870768577806,0.31791908,0.61097257,5.135869991125852,4.686814319073371,0.44905567205248076,5.216673018998235,"11468"
"Aaron Sanchez","WSN","AAA",29,62.1,6.2085566563372,2.8877007703893955,2.15,1.299465346675228,0.1634981,0.07604563,0.08745247,0.25641026,1.283422564617509,0.28021978,0.77225131,3.754011001506214,5.400685974308629,-1.6466749728024146,5.031686001061873,"11490"
"Deck McGuire","CIN","AAA",33,74,7.297297297297297,5.22972972972973,1.39534884,1.4594594594594594,0.17857143,0.12797619,0.05059524,0.25605536,1.5810810810810811,0.28571429,0.64299424,6.324324324324325,5.899529583389695,0.42479474093462954,6.042227392301367,"11596"
"Matt Harvey","BAL","AAA",33,54.1,7.12270005327471,3.9754604948510006,1.79166667,2.3190186219964173,0.18534483,0.10344828,0.08189655,0.25242718,1.3987731370772039,0.25503356,0.87328767,4.306748869421917,6.710091979016664,-2.403343109594747,5.454661201036788,"11713"
"Justin Nicolino","CIN","AAA",30,85,5.7176470588235295,2.9647058823529413,1.92857143,1.8,0.14594595,0.07567568,0.07027027,0.29032258,1.4941176470588236,0.3037037,0.70057582,5.823529411764706,5.860578867968391,-0.03704945620368516,5.569326323446106,"11754"
