Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Jarred Cosart","MIA","AAA",26,50.2,0.29192547,1.702127659,0.23030303,0.484848484,0.284848484,0.127659574,0.170212765,0.40828402,0.24852071,0.34319527,0.05687204,347,497,844,"10304"
"Roman Mendez","BOS","AAA",25,64,0.25294118,0.8,0.215116279,0.348837209,0.436046511,0.28,0.08,0.42857143,0.30857143,0.26285714,0.11833172,369,662,1031,"10307"
"Edwin Escobar","BOS","AAA",24,98,0.31089744,1.293577981,0.201277955,0.450479233,0.348242811,0.220183486,0.073394495,0.37383178,0.25233645,0.37383178,0.08173691,588,978,1566,"10337"
"Juan Minaya","HOU","AAA",25,52,0.29801325,1.4,0.183673469,0.476190476,0.340136054,0.3,0.06,0.42857143,0.23376623,0.33766234,0.11296076,311,530,841,"10341"
"Brooks Pounders","KCR","AAA",25,80.1,0.30243902,0.723404255,0.217391304,0.328502415,0.45410628,0.138297872,0.053191489,0.38862559,0.2985782,0.31279621,0.11332858,530,873,1403,"10387"
"Drew Hayes","CIN","AAA",28,59,0.30851064,1.29032258,0.219780219,0.439560439,0.34065934,0.177419354,0.048387096,0.43455497,0.2408377,0.32460733,0.07692308,394,620,1014,"10528"
"Donn Roach","DET","AAA",26,137.2,0.30444444,2.366972477,0.184444444,0.573333333,0.242222222,0.229357798,0.073394495,0.47930283,0.22222222,0.29847495,0.06304016,660,1307,1967,"10620"
"Scott Copeland","TOR","AAA",28,50.1,0.27272727,2.351351351,0.184210526,0.572368421,0.243421052,0.135135135,0.081081081,0.47133758,0.24840764,0.28025478,0.09266409,293,484,777,"10706"
"Drew Hutchison","TOR","AAA",25,138,0.27123288,0.993197278,0.22074468,0.388297872,0.390957446,0.244897959,0.108843537,0.39895013,0.25721785,0.34383202,0.10231745,844,1443,2287,"10732"
"Tyler Cravy","MIL","AAA",26,56.1,0.33774834,1.122807017,0.187919463,0.429530201,0.382550335,0.140350877,0.087719298,0.43949045,0.26751592,0.29299363,0.12655602,364,600,964,"10770"
"Jake Dunning","SFG","AAA",27,59.1,0.30810811,1.268656716,0.169398907,0.464480874,0.366120218,0.119402985,0.059701492,0.39153439,0.24338624,0.36507937,0.09533469,401,585,986,"10803"
"Asher Wojciechowski","HOU","AAA",27,75,0.32244898,0.768518518,0.236,0.332,0.432,0.185185185,0.101851851,0.4627451,0.33333333,0.20392157,0.08682171,487,803,1290,"10836"
"Christian Bergman","COL","AAA",28,51.2,0.275,0.802816901,0.224242424,0.345454545,0.43030303,0.253521126,0.112676056,0.41666667,0.25,0.33333333,0.07862408,264,550,814,"10925"
"Jake Buchanan","CHC","AAA",26,141,0.32888889,2.704081632,0.178733031,0.599547511,0.221719457,0.183673469,0.061224489,0.52980132,0.200883,0.26931567,0.09000943,764,1358,2122,"10962"
"Tim Adleman","CIN","AAA",28,56.2,0.27745665,1.368421052,0.210526315,0.45614035,0.333333333,0.210526315,0.070175438,0.52542373,0.21468927,0.25988701,0.0970516,263,551,814,"10968"
"Ben Rowen","MIL","AAA",27,58,0.31818182,3.029411764,0.212643678,0.591954022,0.195402298,0.264705882,0.029411764,0.38068182,0.24431818,0.375,0.08675264,272,581,853,"10983"
"Casey Lawrence","TOR","AAA",28,87,0.29285714,1.772151898,0.215053763,0.501792114,0.283154121,0.189873417,0.063291139,0.49469965,0.18374558,0.32155477,0.07704043,447,864,1311,"11121"
"Mike Bolsinger","LAD","AAA",28,54.1,0.36912752,1.813953488,0.203947368,0.513157894,0.282894736,0.186046511,0.139534883,0.49358974,0.24358974,0.26282051,0.10434783,360,560,920,"11137"
"Eric Jokisch","MIA","AAA",26,59,0.33333333,1.944444444,0.176165803,0.54404145,0.279792746,0.092592592,0.092592592,0.43,0.265,0.305,0.08212058,371,591,962,"11157"
"David Buchanan","PHI","AAA",27,167.1,0.27715356,1.4852071,0.210526315,0.471804511,0.317669172,0.207100591,0.088757396,0.38433515,0.24590164,0.36976321,0.0838843,874,1546,2420,"11176"
"Kevin Chapman","HOU","AAA",28,61,0.36416185,1.37735849,0.254437869,0.431952662,0.313609467,0.226415094,0.094339622,0.36723164,0.21468927,0.4180791,0.11004367,417,728,1145,"11240"
"Logan Darnell","MIN","AAA",27,109.2,0.27605634,1.398373983,0.173669467,0.481792717,0.344537815,0.211382113,0.056910569,0.5,0.25966851,0.24033149,0.07816377,592,1020,1612,"11261"
"Lisalverto Bonilla","LAD","AAA",26,73.2,0.34615385,1.558823529,0.155339805,0.514563106,0.330097087,0.19117647,0.058823529,0.46698113,0.18867925,0.34433962,0.09751925,398,771,1169,"11266"
"Zach Neal","OAK","AAA",27,61.2,0.27403846,1.640625,0.175609756,0.512195121,0.312195121,0.234375,0.078125,0.49295775,0.24413146,0.2629108,0.08333333,258,606,864,"11294"
"Pat Dean","MIN","AAA",27,87.1,0.33225806,1.147540983,0.162939297,0.447284345,0.389776357,0.237704918,0.081967213,0.509375,0.2125,0.278125,0.05712319,491,962,1453,"11350"
"Jerome Williams","STL","AAA",34,57,0.29281768,1.261538461,0.218085106,0.436170212,0.34574468,0.215384615,0.169230769,0.45549738,0.28795812,0.2565445,0.08158508,306,552,858,"1137"
"Tyrell Jenkins","ATL","AAA",23,83.2,0.31558935,1.475,0.247148288,0.448669201,0.304182509,0.2,0.0375,0.42857143,0.22932331,0.34210526,0.07670043,559,823,1382,"11378"
"Anthony Ranaudo","TEX","AAA",26,110,0.26018809,1.12,0.179566563,0.433436532,0.386996904,0.28,0.12,0.40597015,0.25373134,0.34029851,0.08292683,513,1127,1640,"11424"
"A.J. Cole","WSN","AAA",24,124.2,0.30997305,1.129496402,0.216931216,0.415343915,0.367724867,0.208633093,0.115107913,0.49870801,0.24031008,0.26098191,0.10845771,692,1318,2010,"11467"
"Zach Lee","LAD","AAA",24,148,0.34756098,1.885496183,0.240963855,0.495983935,0.263052208,0.122137404,0.167938931,0.38715953,0.25680934,0.35603113,0.07097033,874,1620,2494,"11468"
"Dayan Diaz","CIN","AAA",27,56,0.30120482,1.186440677,0.213414634,0.426829268,0.359756097,0.237288135,0.033898305,0.42261905,0.26190476,0.31547619,0.10635838,295,570,865,"11543"
"Deck McGuire","STL","AAA",27,134,0.29396325,0.872093023,0.182741116,0.380710659,0.436548223,0.191860465,0.127906976,0.50124069,0.2382134,0.26054591,0.09251511,788,1363,2151,"11596"
"Toru Murata","CLE","AAA",31,102.1,0.29141104,1.0859375,0.175925925,0.429012345,0.395061728,0.1640625,0.0546875,0.41441441,0.24024024,0.34534535,0.0708502,503,979,1482,"11652"
"Jameson Taillon","PIT","AAA",24,61.2,0.25301205,1.288135593,0.161490683,0.472049689,0.366459627,0.20338983,0.033898305,0.46428571,0.25,0.28571429,0.09734513,302,602,904,"11674"
"Nick Tepesch","KCR","AAA",27,116,0.296875,1.167785234,0.161038961,0.451948051,0.387012987,0.161073825,0.046979865,0.47826087,0.23529412,0.28644501,0.08157444,595,1158,1753,"11716"
"Justin Nicolino","MIA","AAA",24,85,0.28205128,2.041666666,0.206521739,0.532608695,0.260869565,0.152777777,0.138888888,0.43971631,0.22340426,0.33687943,0.06200942,437,837,1274,"11754"
"James Paxton","SEA","AAA",27,50.2,0.28461538,1.842105263,0.19402985,0.522388059,0.283582089,0.210526315,0.157894736,0.38235294,0.25,0.36764706,0.11619283,278,531,809,"11828"
"Scott McGough","BAL","AAA",26,50.1,0.32484076,1.58,0.198757763,0.490683229,0.310559006,0.22,0.1,0.36419753,0.25925926,0.37654321,0.07626076,301,512,813,"12056"
"Parker Markel","TBR","AAA",25,60.2,0.3038674,1.955555555,0.24858757,0.497175141,0.254237288,0.266666666,0.022222222,0.43956044,0.27472527,0.28571429,0.10531697,370,608,978,"12106"
"Kendry Flores","MIA","AAA",24,91.1,0.33687943,1,0.209964412,0.395017793,0.395017793,0.27027027,0.072072072,0.37024221,0.29411765,0.33564014,0.08256315,639,984,1623,"12118"
"David Goforth","MIL","AAA",27,51.1,0.33125,1.472727272,0.155279503,0.50310559,0.341614906,0.327272727,0.054545454,0.47852761,0.23312883,0.28834356,0.08843537,369,513,882,"12166"
"Cody Martin","SEA","AAA",26,114.1,0.32154341,0.957983193,0.26031746,0.361904761,0.377777777,0.226890756,0.050420168,0.3785489,0.26182965,0.35962145,0.07787994,665,1184,1849,"12182"
"Ryan Sherriff","STL","AAA",26,66.2,0.30097087,2.54347826,0.172588832,0.593908629,0.233502538,0.152173913,0.086956521,0.3952381,0.21428571,0.39047619,0.09824903,339,689,1028,"12249"
"Leonel Campos","SDP","AAA",28,50,0.36290323,1.735294117,0.25,0.475806451,0.274193548,0.176470588,0.058823529,0.432,0.288,0.28,0.1489118,344,529,873,"12277"
"Seth Lugo","NYM","AAA",26,73.1,0.375,1.301204819,0.226720647,0.437246963,0.336032388,0.180722891,0.120481927,0.42023346,0.29571984,0.28404669,0.07832278,447,817,1264,"12447"
"Chasen Bradford","NYM","AAA",26,65.2,0.36073059,1.854545454,0.259433962,0.481132075,0.259433962,0.218181818,0.09090909,0.44594595,0.26576577,0.28828829,0.12268744,335,692,1027,"12452"
"Drew Rucinski","CHC","AAA",27,155,0.34063745,0.953271028,0.180392156,0.4,0.419607843,0.172897196,0.074766355,0.42774566,0.25626204,0.31599229,0.07841584,901,1624,2525,"12499"
"Taylor Hill","WSN","AAA",27,154.2,0.29681275,1.067357512,0.217647058,0.403921568,0.378431372,0.233160621,0.098445595,0.49423077,0.24038462,0.26538462,0.06299541,880,1517,2397,"12515"
"Drew Gagnon","MIL","AAA",26,55,0.34146341,1.229508196,0.175757575,0.454545454,0.369696969,0.114754098,0.06557377,0.51190476,0.20833333,0.2797619,0.1029106,392,570,962,"12545"
"Adam Morgan","PHI","AAA",26,50.1,0.29323308,1.018867924,0.201492537,0.402985074,0.395522388,0.207547169,0.075471698,0.3649635,0.26277372,0.37226277,0.15942029,220,470,690,"12580"
"Mike Wright Jr.","BAL","AAA",26,76.1,0.27234043,1.2875,0.227848101,0.434599156,0.337552742,0.2625,0.1,0.3852459,0.27459016,0.34016393,0.08172635,364,725,1089,"12586"
"Roenis Elias","BOS","AAA",27,125,0.30259366,1.218487394,0.25,0.411931818,0.338068181,0.268907563,0.084033613,0.45938375,0.21568627,0.32492997,0.09704852,767,1232,1999,"12673"
"Phil Klein","TEX","AAA",27,78,0.27225131,1.039473684,0.196891191,0.409326424,0.393782383,0.171052631,0.078947368,0.3989899,0.28282828,0.31818182,0.11675933,430,829,1259,"12675"
"Ryan Carpenter","COL","AAA",25,68.2,0.4,0.954022988,0.23076923,0.37556561,0.393665158,0.149425287,0.183908045,0.48484848,0.25974026,0.25541126,0.09691252,432,734,1166,"12699"
"Nick Martinez","TEX","AAA",25,99,0.32075472,1.659793814,0.188679245,0.506289308,0.305031446,0.24742268,0.072164948,0.46319018,0.26993865,0.26687117,0.08289817,540,992,1532,"12730"
"Rafael Montero","NYM","AAA",25,80,0.37358491,1.301075268,0.207407407,0.448148148,0.344444444,0.17204301,0.129032258,0.39855072,0.28985507,0.3115942,0.08366013,581,949,1530,"12760"
"Sam Gaviglio","SEA","AAA",26,63,0.27807487,1.610169491,0.193717277,0.497382198,0.308900523,0.13559322,0.118644067,0.48205128,0.24102564,0.27692308,0.07700893,312,584,896,"12778"
"Sean Gilmartin","NYM","AAA",26,107.1,0.3313253,1.438095238,0.231231231,0.453453453,0.315315315,0.161904761,0.114285714,0.48688047,0.24489796,0.26822157,0.10733453,595,1082,1677,"12781"
"Chris Reed","MIA","AAA",26,66.2,0.24193548,1.150684931,0.17368421,0.442105263,0.384210526,0.164383561,0.123287671,0.48469388,0.23979592,0.2755102,0.10990009,427,674,1101,"12801"
"Mike Clevinger","CLE","AAA",25,93,0.29288703,0.969696969,0.204081632,0.391836734,0.404081632,0.202020202,0.08080808,0.44129555,0.2388664,0.31983806,0.13933333,544,956,1500,"12808"
"Joel De La Cruz","ATL","AAA",27,57.2,0.33333333,1.49090909,0.208092485,0.473988439,0.317919075,0.145454545,0.09090909,0.52840909,0.20454545,0.26704545,0.10277136,328,538,866,"12825"
"Gabriel Ynoa","NYM","AAA",23,154.1,0.29980658,1.571428571,0.231067961,0.469902912,0.299029126,0.181818181,0.097402597,0.4588015,0.25093633,0.29026217,0.07032967,816,1459,2275,"12938"
"Joe Musgrove","HOU","AAA",23,59,0.31707317,1.843137254,0.152046783,0.549707602,0.298245614,0.196078431,0.156862745,0.45930233,0.25,0.29069767,0.13797314,232,587,819,"12970"
"Robby Scott","BOS","AAA",26,78,0.24,0.623762376,0.211538461,0.302884615,0.485576923,0.326732673,0.08910891,0.35576923,0.27403846,0.37019231,0.0971379,402,751,1153,"13042"
"Jason Wheeler","MIN","AAA",25,145.1,0.28117914,0.894179894,0.195505617,0.37977528,0.424719101,0.296296296,0.068783068,0.4812362,0.22516556,0.29359823,0.09695652,813,1487,2300,"13128"
"Henry Owens","BOS","AAA",23,137.2,0.26628895,0.763975155,0.202247191,0.345505617,0.452247191,0.335403726,0.080745341,0.45355191,0.24590164,0.30054645,0.11492352,957,1462,2419,"13143"
"Frank Garces","SDP","AAA",26,114.1,0.31920904,1.129770992,0.216292134,0.415730337,0.367977528,0.20610687,0.122137404,0.42276423,0.26558266,0.31165312,0.1010989,621,1199,1820,"13144"
"Adalberto Mejia","SFG","AAA",23,67,0.32804233,0.913580246,0.209183673,0.37755102,0.413265306,0.185185185,0.098765432,0.45685279,0.24365482,0.29949239,0.10582524,355,675,1030,"13188"
"Warwick Saupold","DET","AAA",26,74.1,0.27727273,2.105263157,0.199095022,0.542986425,0.257918552,0.280701754,0.052631578,0.46222222,0.23555556,0.30222222,0.09347443,406,728,1134,"13211"
"Jesse Hahn","OAK","AAA",26,66.2,0.31775701,2.25490196,0.220657276,0.539906103,0.239436619,0.215686274,0.078431372,0.35779817,0.28899083,0.35321101,0.08185053,431,693,1124,"13287"
"Pedro Beato","BAL","AAA",29,68,0.27894737,1.328125,0.223958333,0.442708333,0.333333333,0.296875,0.09375,0.5,0.26020408,0.23979592,0.14,358,692,1050,"1330"
"Jordan Jankowski","HOU","AAA",27,71.2,0.30769231,0.984615384,0.19375,0.4,0.40625,0.215384615,0.092307692,0.40740741,0.25308642,0.33950617,0.13912375,489,812,1301,"13313"
"Curtis Partch","PIT","AAA",29,60.1,0.26490066,1.26,0.241610738,0.422818791,0.335570469,0.26,0.02,0.44078947,0.26315789,0.29605263,0.14178303,333,598,931,"1333"
"William Cuevas","BOS","AAA",25,131,0.28019324,0.794444444,0.225419664,0.342925659,0.431654676,0.272222222,0.1,0.42824074,0.25694444,0.31481481,0.09936985,751,1312,2063,"13331"
"Adrian Sampson","SEA","AAA",24,80.1,0.31020408,1.608108108,0.218623481,0.481781376,0.299595141,0.216216216,0.067567567,0.46613546,0.22709163,0.30677291,0.08787346,358,780,1138,"13339"
"Luis Cessa","NYY","AAA",24,77.1,0.27751196,1.197530864,0.160377358,0.457547169,0.382075471,0.197530864,0.098765432,0.48387097,0.20737327,0.30875576,0.10765349,407,782,1189,"13345"
"Brady Rodgers","HOU","AAA",25,132,0.31853786,1.533333333,0.206266318,0.480417754,0.313315926,0.183333333,0.058333333,0.42966752,0.24808184,0.32225064,0.08944358,617,1306,1923,"13393"
"Dylan Floro","TBR","AAA",25,50,0.31125828,2.428571428,0.210526315,0.559210526,0.230263157,0.2,0.171428571,0.40764331,0.20382166,0.38853503,0.10911425,254,525,779,"13394"
"Damien Magnifico","MIL","AAA",25,62,0.31428571,2.441860465,0.129411764,0.617647058,0.252941176,0.116279069,0.046511627,0.46590909,0.21022727,0.32386364,0.11728395,400,572,972,"13395"
"Felix Pena","CHC","AAA",26,63.1,0.28767123,0.7,0.184931506,0.335616438,0.479452054,0.142857142,0.057142857,0.37333333,0.28,0.34666667,0.13773036,379,652,1031,"13403"
"Chris Beck","CHW","AAA",25,66.1,0.34782609,1.68852459,0.215311004,0.492822966,0.291866028,0.295081967,0.081967213,0.44811321,0.18867925,0.36320755,0.09191176,427,661,1088,"13418"
"Pierce Johnson","CHC","AAA",25,63,0.33121019,1.470588235,0.222222222,0.462962962,0.314814814,0.176470588,0.156862745,0.41212121,0.26060606,0.32727273,0.09160305,458,721,1179,"13435"
"Eddie Butler","COL","AAA",25,89,0.27096774,1.418181818,0.158227848,0.493670886,0.348101265,0.172727272,0.081818181,0.4200627,0.2507837,0.32915361,0.06430155,510,843,1353,"13453"
"Lucas Sims","ATL","AAA",22,50,0.33333333,0.967213114,0.154929577,0.415492957,0.429577464,0.147540983,0.196721311,0.38888889,0.27083333,0.34027778,0.12168793,410,609,1019,"13470"
"Daniel Norris","DET","AAA",23,73.1,0.35849057,2.31372549,0.191387559,0.564593301,0.244019138,0.137254901,0.039215686,0.46478873,0.25821596,0.27699531,0.11394422,456,799,1255,"13475"
"Blake Snell","TBR","AAA",23,63,0.35616438,1.894736842,0.246575342,0.493150684,0.260273972,0.315789473,0.105263157,0.43708609,0.22516556,0.33774834,0.14995563,420,707,1127,"13543"
"Richard Rodriguez","BAL","AAA",26,81.2,0.2764977,0.802197802,0.254545454,0.331818181,0.413636363,0.307692307,0.054945054,0.44594595,0.22522523,0.32882883,0.11921033,495,822,1317,"13549"
"Justin Haley","BOS","AAA",25,85.1,0.26382979,1.186046511,0.20338983,0.432203389,0.364406779,0.290697674,0.093023255,0.39506173,0.218107,0.38683128,0.10089021,464,884,1348,"13572"
"Robert Stephenson","CIN","AAA",23,136.2,0.25789474,0.969135802,0.173575129,0.406735751,0.419689119,0.24691358,0.104938271,0.46192893,0.26903553,0.26903553,0.10863758,888,1358,2246,"13594"
"Shawn Morimando","CLE","AAA",23,59,0.32960894,0.971014492,0.244444444,0.372222222,0.383333333,0.260869565,0.072463768,0.37297297,0.23783784,0.38918919,0.08717949,346,629,975,"13606"
"Jharel Cotton","OAK","AAA",24,135.2,0.26190476,0.959459459,0.159420289,0.411594202,0.428985507,0.236486486,0.135135135,0.49157303,0.2247191,0.28370787,0.11912517,757,1392,2149,"13654"
"John Gant","ATL","AAA",23,56,0.32919255,1.339285714,0.18125,0.46875,0.35,0.125,0.089285714,0.46060606,0.21212121,0.32727273,0.1370614,315,597,912,"13684"
"Ryan Merritt","CLE","AAA",24,143.1,0.30652174,1.064705882,0.241900647,0.390928725,0.367170626,0.223529411,0.088235294,0.46008403,0.23739496,0.30252101,0.07365439,681,1437,2118,"13688"
"Jake Faria","TBR","AAA",22,67.2,0.22674419,1,0.213483146,0.393258426,0.393258426,0.285714285,0.1,0.45251397,0.21787709,0.32960894,0.10967185,447,711,1158,"13699"
"Michael Roth","TEX","AAA",26,145.1,0.28798186,1.59574468,0.168181818,0.511363636,0.320454545,0.177304964,0.063829787,0.44911504,0.28539823,0.26548673,0.08211679,805,1387,2192,"13736"
"Chris Stratton","SFG","AAA",25,125.2,0.30481283,1.208955223,0.195652173,0.440217391,0.364130434,0.19402985,0.044776119,0.42328042,0.20634921,0.37037037,0.08800419,679,1230,1909,"13761"
"Zach Eflin","PHI","AAA",22,68.1,0.24479167,1.333333333,0.189473684,0.463157894,0.347368421,0.181818181,0.03030303,0.29591837,0.30102041,0.40306122,0.07864078,368,662,1030,"13774"
"Alec Mills","KCR","AAA",24,58,0.32335329,1.322580645,0.172413793,0.471264367,0.356321839,0.193548387,0.129032258,0.48,0.22285714,0.29714286,0.10337972,359,647,1006,"13834"
"Paul Sewald","NYM","AAA",26,65.2,0.29341317,0.911764705,0.226190476,0.369047619,0.404761904,0.161764705,0.132352941,0.42528736,0.22988506,0.34482759,0.12454212,382,710,1092,"13892"
"Dietrich Enns","NYY","AAA",25,65,0.25287356,1.210526315,0.263157894,0.403508771,0.333333333,0.298245614,0.052631578,0.46927374,0.2122905,0.31843575,0.07706767,415,649,1064,"13932"
"Brent Suter","MIL","AAA",26,110.2,0.34831461,1.007194244,0.209631728,0.396600566,0.393767705,0.215827338,0.035971223,0.43213296,0.2299169,0.33795014,0.08217446,509,1073,1582,"13942"
"Mike Hauschild","HOU","AAA",26,139.2,0.31642512,2.113207547,0.204819277,0.539759036,0.255421686,0.094339622,0.066037735,0.43127962,0.25118483,0.31753555,0.11956002,753,1338,2091,"14033"
"Miguel Almonte","KCR","AAA",23,60,0.33526012,1.372881355,0.181286549,0.47368421,0.345029239,0.220338983,0.084745762,0.46111111,0.23888889,0.3,0.09777015,494,672,1166,"14139"
"Jose Berrios","MIN","AAA",22,111.1,0.25384615,1.197916666,0.194656488,0.438931297,0.366412213,0.177083333,0.083333333,0.4141791,0.22014925,0.36567164,0.12256442,526,1065,1591,"14168"
"Josh Hader","MIL","AAA",22,69,0.3452381,0.986111111,0.158823529,0.417647058,0.423529411,0.138888888,0.069444444,0.43352601,0.28323699,0.28323699,0.11797753,481,765,1246,"14212"
"Brian Johnson","BOS","AAA",25,77,0.28384279,0.79245283,0.198312236,0.354430379,0.447257383,0.301886792,0.08490566,0.3907563,0.27310924,0.33613445,0.07910906,484,818,1302,"14272"
"Wandy Peralta","CIN","AAA",24,58,0.24852071,2.605263157,0.169696969,0.6,0.23030303,0.263157894,0.052631578,0.55882353,0.22941176,0.21176471,0.12342857,325,550,875,"14295"
"Ty Blach","SFG","AAA",25,162.2,0.27991886,1.62585034,0.215447154,0.485772357,0.298780487,0.183673469,0.061224489,0.41,0.246,0.344,0.08668602,808,1603,2411,"14361"
"Jake Thompson","PHI","AAA",22,129.2,0.25198939,1.333333333,0.178666666,0.469333333,0.352,0.189393939,0.075757575,0.41085271,0.26356589,0.3255814,0.08437971,763,1228,1991,"14371"
"Tyler Glasnow","PIT","AAA",22,110.2,0.25523013,1.041237113,0.171548117,0.422594142,0.40585774,0.30927835,0.041237113,0.50205761,0.20987654,0.28806584,0.11995516,741,1043,1784,"14374"
"Amir Garrett","CIN","AAA",24,67.2,0.23076923,1.353846153,0.16847826,0.478260869,0.353260869,0.246153846,0.092307692,0.51075269,0.20430108,0.28494624,0.09444444,426,654,1080,"14375"
"Jorge Lopez","MIL","AAA",23,79.1,0.35458167,2.071428571,0.156862745,0.56862745,0.274509803,0.2,0.171428571,0.43726236,0.25475285,0.30798479,0.08573342,642,851,1493,"14527"
"James Hoyt","HOU","AAA",29,55,0.2755102,3.588235294,0.170212765,0.64893617,0.180851063,0.058823529,0.117647058,0.55,0.2,0.25,0.21942446,295,539,834,"14605"
"Chi Chi Gonzalez","TEX","AAA",24,138,0.32882883,2.066666666,0.163636363,0.563636363,0.272727272,0.158333333,0.066666666,0.46205357,0.23883929,0.29910714,0.07453132,794,1393,2187,"14663"
"Jandel Gustave","HOU","AAA",23,57,0.28125,1.729166666,0.154838709,0.53548387,0.309677419,0.270833333,0.020833333,0.42236025,0.19254658,0.38509317,0.09989909,372,619,991,"14665"
"Anthony Banda","ARI","AAA",22,73.2,0.31308411,1.411764705,0.233644859,0.44859813,0.317757009,0.205882352,0.088235294,0.39449541,0.21100917,0.39449541,0.09609121,474,754,1228,"14706"
"Brady Lail","NYY","AAA",22,92.1,0.29757785,1.075630252,0.156996587,0.436860068,0.406143344,0.243697478,0.092436974,0.50333333,0.21333333,0.28333333,0.09533469,548,931,1479,"14707"
"Brad Goldberg","CHW","AAA",26,50.2,0.27464789,1.875,0.184397163,0.531914893,0.283687943,0.15,0.075,0.43448276,0.2137931,0.35172414,0.1242741,345,516,861,"14776"
"Buck Farmer","DET","AAA",25,100,0.32646048,1.393939393,0.207357859,0.461538461,0.331103678,0.222222222,0.111111111,0.4602649,0.24503311,0.29470199,0.12372983,575,1098,1673,"14814"
"Kyle Martin","BOS","AAA",25,66.2,0.32919255,1.254237288,0.18902439,0.451219512,0.359756097,0.389830508,0.084745762,0.36144578,0.26506024,0.37349398,0.15988372,358,674,1032,"14860"
"Ben Lively","PHI","AAA",24,117.2,0.22121212,0.923076923,0.174174174,0.396396396,0.429429429,0.209790209,0.069930069,0.43195266,0.20710059,0.36094675,0.07719298,570,1140,1710,"14932"
"Aaron Blair","ATL","AAA",24,71.2,0.35784314,2.191489361,0.268292682,0.502439024,0.229268292,0.404255319,0.085106382,0.42307692,0.27403846,0.30288462,0.11912752,483,709,1192,"14934"
"Tyler Webb","NYY","AAA",25,72.2,0.32124352,1.208955223,0.237113402,0.417525773,0.345360824,0.313432835,0.074626865,0.37878788,0.20707071,0.41414141,0.13621533,424,802,1226,"14974"
"Chad Kuhl","PIT","AAA",23,83.2,0.29508197,1.586666666,0.224,0.476,0.3,0.16,0.12,0.41338583,0.27165354,0.31496063,0.10933941,453,864,1317,"14975"
"Alex Reyes","STL","AAA",21,65.1,0.36538462,0.909090909,0.176470588,0.392156862,0.431372549,0.287878787,0.09090909,0.41614907,0.27950311,0.30434783,0.13201581,482,783,1265,"15015"
"Austin Voth","WSN","AAA",24,157,0.27850877,1.630434782,0.198675496,0.496688741,0.304635761,0.224637681,0.079710144,0.46895075,0.248394,0.28265525,0.08678955,984,1620,2604,"15047"
"Jaime Schultz","TBR","AAA",25,130.2,0.32686084,1.31,0.26433121,0.417197452,0.318471337,0.18,0.12,0.36760125,0.22741433,0.40498442,0.1187447,932,1426,2358,"15066"
"Kyle McGowin","LAA","AAA",24,116.1,0.35654596,1.125925925,0.217983651,0.414168937,0.367847411,0.237037037,0.118518518,0.46524064,0.24064171,0.29411765,0.10777834,750,1217,1967,"15071"
