Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Touki Toussaint","LAA","AAA",29,3,3,7.339806912588014,24,4,0,0,2,1,,68.2,329,78,61,56,11,52,0,5,3,1,72,"16929"
"Nabil Crismatt","PHI","AAA",30,5,6,3.9576549198339466,20,20,0,0,0,0,,102.1,426,100,49,45,15,25,0,3,1,0,70,"17732"
"Carson Fulmer","PIT","AAA",31,2,3,3.975459517953162,22,6,0,0,0,0,,54.1,238,57,25,24,5,22,1,1,2,0,50,"18311"
"Julian Fernandez","WSN","AAA",29,4,2,4.166666813838634,47,4,0,0,5,4,,54,235,58,26,25,8,18,0,0,4,2,67,"18341"
"Brandon Waddell","NYM","AAA",31,3,9,5.017699453823086,19,15,0,0,0,0,,75.1,331,84,48,42,12,25,0,7,2,0,63,"18347"
"Kenta Maeda","NYY","AAA",37,6,7,5.4,20,20,0,0,0,0,,100,426,93,63,60,13,39,0,5,3,1,83,"18498"
"Jake Woodford","CHC","AAA",28,3,3,4.548912430474431,14,10,0,0,0,0,,61.1,271,69,34,31,9,20,0,4,5,0,59,"18674"
"Miguel Diaz","SFG","AAA",30,5,1,3.4534886784654377,50,0,0,0,9,1,,57.1,238,41,24,22,4,32,0,3,3,2,55,"18815"
"Jesse Scholtens","TBR","AAA",31,2,2,4.670269885066686,15,13,0,0,0,0,,61.2,260,55,37,32,8,18,0,1,2,0,68,"19205"
"Dakota Hudson","LAA","AAA",30,8,7,6.6838235294117645,28,24,0,0,0,0,,136,643,193,112,101,22,51,0,9,5,0,89,"19206"
"Wes Benjamin","SDP","AAA",31,4,8,6.416666666666667,28,22,0,0,1,0,,108,500,131,94,77,16,49,0,7,5,1,88,"19243"
"Thomas Hatch","KCR","AAA",30,5,6,4.221818650326111,18,18,0,0,0,0,,91.2,388,93,43,43,9,28,0,4,1,1,78,"19264"
"Trevor Richards","ARI","AAA",32,1,2,5.192306549591677,38,1,0,0,2,1,,52,228,54,32,30,6,19,0,1,8,0,55,"19309"
"Dane Dunning","TEX","AAA",30,4,2,4.673077265891828,18,14,0,0,0,0,,69.1,301,68,40,36,7,23,0,4,7,0,65,"19409"
"Shaun Anderson","LAA","AAA",30,5,8,6.0171433817961235,24,23,0,0,0,0,,116.2,527,146,85,78,15,39,0,5,5,1,88,"19453"
"Kyle Funkhouser","LAD","AAA",31,2,5,6.031914404044098,17,12,0,0,0,0,,62.2,297,74,45,42,8,36,0,5,6,1,56,"19456"
"Alan Rangel","PHI","AAA",27,5,5,4.5481287133632975,25,25,0,0,0,0,,124.2,530,122,67,63,29,40,0,1,0,5,131,"19524"
"Stephen Nogosek","KCR","AAA",30,3,3,4.866279501474025,41,5,0,0,2,1,,57.1,251,57,31,31,8,25,0,4,2,1,60,"19545"
"Geoff Hartlieb","DET","AAA",31,4,3,4.387500261515394,37,1,0,0,4,0,,53.1,225,56,29,26,4,17,0,1,5,0,62,"19558"
"Forrest Whitley","TBR","AAA",27,8,4,2.80327877617754,19,12,0,0,0,0,,61,242,40,19,19,5,23,0,3,2,0,75,"19586"
"Kyle Hart","SDP","AAA",32,3,4,4.099476112287742,20,10,0,0,0,0,,63.2,281,64,33,29,6,34,0,2,4,1,52,"19646"
"Jason Alexander","OAK","AAA",32,6,0,1.5468749538995339,13,12,0,0,0,0,,64,268,49,17,11,3,29,0,5,1,1,57,"19666"
"Connor Seabold","TBR","AAA",29,3,5,6.071770057871237,22,10,0,0,0,0,,69.2,309,70,47,47,15,29,0,9,7,0,64,"19695"
"Reiver Sanmartin","CIN","AAA",29,7,2,2.673267528667452,46,2,0,0,0,1,,67.1,281,65,25,20,5,18,0,4,1,0,55,"19754"
"Keegan Thompson","CHC","AAA",30,6,2,4.5,33,5,0,0,0,2,,64,281,65,33,32,7,25,0,8,3,0,83,"19795"
"Ryder Ryan","PIT","AAA",30,8,1,4.728110931544919,42,3,0,0,0,4,,72.1,309,58,41,38,4,38,0,6,9,2,61,"19891"
"Adonis Medina","SEA","AAA",28,3,5,4.248730758786528,37,7,0,0,0,0,,65.2,310,70,40,31,4,43,0,8,3,3,55,"19903"
"Zach Plesac","STL","AAA",30,1,8,7.670453880444104,15,14,0,0,0,0,,58.2,268,69,54,50,13,31,0,0,5,2,47,"19979"
"Joel Kuhnel","NYY","AAA",30,4,2,3.534031872398959,50,2,0,0,7,3,,63.2,259,64,33,25,5,11,0,2,2,0,56,"19995"
"Wyatt Mills","BOS","AAA",30,4,2,3.1153846153846154,32,7,0,0,1,0,,52,226,37,20,18,8,30,1,7,5,0,49,"20010"
"Darren McCaughan","MIN","AAA",29,5,8,5.103092783505154,26,12,0,0,0,2,,97,433,112,61,55,20,33,0,8,2,0,96,"20038"
"Tyler Ivey","HOU","AAA",29,4,10,5.827868852459017,27,25,0,0,0,0,,122,554,134,86,79,18,66,0,4,4,0,102,"20237"
"Cory Abbott","TEX","AAA",29,3,4,6.484716589296605,20,17,0,0,0,0,,76.1,347,86,59,55,11,38,0,3,2,1,91,"20277"
"Jhonathan Diaz","SEA","AAA",28,11,6,4.153846458570514,27,26,0,0,0,0,,138.2,586,159,68,64,18,24,0,7,3,1,116,"20298"
"Matt Manning","DET","AAA",27,2,2,6.0394730779273305,31,4,0,0,2,2,,50.2,232,45,37,34,7,37,1,2,4,0,52,"20369"
"Bruce Zimmermann","MIL","AAA",30,10,7,4.108695652173913,28,21,0,0,2,0,,138,579,140,69,63,17,30,0,1,4,1,109,"20370"
"Nick Margevicius","DET","AAA",29,5,3,3.891891891891892,17,14,0,0,0,0,,74,318,82,33,32,7,18,0,1,2,1,70,"20395"
"Josh Fleming","SEA","AAA",29,5,5,4.909091205165167,47,3,0,0,1,5,,84.1,381,100,53,46,9,29,3,4,2,0,44,"20418"
"Enoli Paredes","ATL","AAA",29,2,3,4.39534922713783,46,0,0,0,3,3,,57.1,261,57,31,28,4,30,0,7,4,1,72,"20447"
"Allan Winans","NYY","AAA",29,12,1,1.6308725667286594,21,18,0,0,1,0,,99.1,397,75,21,18,4,27,0,5,1,0,105,"21238"
"Parker Mushinski","CLE","AAA",29,6,5,3.78,46,0,0,0,7,4,,50,223,43,24,21,2,33,2,1,1,1,66,"21324"
"Sean Hjelle","SFG","AAA",28,6,1,3.0591137603780454,38,0,0,0,0,0,,67.2,285,62,26,23,2,16,0,5,5,1,70,"21481"
"Thaddeus Ward","BAL","AAA",28,9,6,5.33983332300496,32,23,0,0,0,0,,119.2,576,125,77,71,11,94,0,13,14,0,131,"21513"
"Justin Hagenman","NYM","AAA",28,2,4,5.581731178704128,21,13,0,0,0,1,,69.1,295,76,48,43,13,13,0,1,0,0,73,"21546"
"Jordan Balazovic","DET","AAA",26,5,1,3.6894406441217606,34,7,0,0,1,1,,53.2,235,58,24,22,7,23,0,0,3,0,48,"21866"
"Sauryn Lao","SEA","AAA",25,2,4,3.013392728848426,25,19,0,0,1,0,,74.2,304,66,27,25,6,21,0,4,3,2,75,"21922"
"Kyle Tyler","CHW","AAA",28,5,5,4.856114841372547,26,12,0,0,0,0,,92.2,421,104,57,50,12,35,0,4,4,0,69,"22092"
"Hagen Danner","SEA","AAA",26,6,4,5.591716481200132,54,0,0,0,0,5,,56.1,252,64,36,35,9,21,1,4,4,0,54,"22116"
"Ryan Miller","DET","AAA",29,2,1,4.32,37,0,0,0,2,2,,50,200,39,25,24,8,16,1,0,2,0,44,"22187"
"Tobias Myers","MIL","AAA",26,2,5,3.7709493992171987,12,12,0,0,0,0,,59.2,251,61,28,25,5,17,0,2,6,1,55,"22191"
"Owen White","CHW","AAA",25,0,8,4.444444444444445,20,17,0,0,0,0,,81,346,74,43,40,7,43,0,6,0,6,65,"22273"
"Matt Sauer","LAD","AAA",26,5,5,5.855421686746988,18,17,0,0,1,0,,83,372,100,56,54,14,28,0,7,5,0,79,"22284"
"Joe Barlow","TEX","AAA",29,5,3,4.569230769230769,50,0,0,0,2,4,,65,284,72,35,33,11,26,1,0,5,0,73,"22296"
"Logan Gillaspie","SDP","AAA",28,1,3,7.079267634017978,18,13,0,0,0,1,,54.2,254,72,43,43,9,21,0,2,0,0,45,"22461"
"Roansy Contreras","BAL","AAA",25,7,3,3.730909504939354,28,14,0,0,1,0,,91.2,393,86,43,38,13,33,0,2,3,2,70,"22810"
"Robinson Pina","TOR","AAA",26,4,3,3.5816328273322062,17,13,0,0,0,0,,65.1,275,61,30,26,6,19,0,7,5,1,62,"23091"
"Michael Plassmeyer","TEX","AAA",28,9,4,4.429022508400759,28,16,0,0,0,1,,105.2,452,102,58,52,17,34,1,7,2,0,99,"23191"
"Janson Junk","MIA","AAA",29,5,3,2.6821194763304326,10,9,0,0,0,0,,50.1,195,41,16,15,2,7,0,0,2,0,48,"23301"
"Freddy Tarnok","MIA","AAA",26,4,2,3.2766995145482207,29,10,0,0,4,0,,68.2,278,46,26,25,7,31,0,1,3,0,73,"23324"
"Nolan Hoffman","PHI","AAA",27,7,0,4.846153846153846,49,3,0,0,5,2,,65,293,59,36,35,6,36,0,12,3,0,81,"23381"
"Randy Dobnak","DET","AAA",30,2,8,5.837837536897529,26,18,0,0,0,2,,98.2,448,106,68,64,13,51,0,8,2,0,77,"23798"
"Omar Cruz","SDP","AAA",26,5,5,4.7520002900390805,31,11,0,0,0,1,,83.1,379,76,52,44,9,55,0,4,8,1,88,"23875"
"Kai-Wei Teng","SFG","AAA",26,3,2,3.6315789473684212,26,4,0,0,2,1,,57,240,42,25,23,3,22,0,5,0,0,89,"24282"
"Luinder Avila","KCR","AAA",23,2,3,5.231250498890924,14,9,0,0,0,0,,53.1,231,48,32,31,7,23,0,3,0,1,61,"24452"
"Carlos Duran","LAD","AAA",23,4,0,5.026596407644326,38,2,0,0,1,1,,62.2,294,53,40,35,2,55,0,7,9,1,67,"24458"
"Adam Kloffenstein","TOR","AAA",24,2,8,6.2560975609756095,19,16,0,0,1,0,,82,377,88,63,57,20,44,0,6,7,2,90,"24493"
"Lazaro Estrada","TOR","AAA",26,4,7,5.732877011906716,26,20,0,0,0,0,,97.1,429,109,69,62,17,32,0,3,8,1,99,"24914"
"Austin Warren","NYM","AAA",29,8,4,4.973683711234273,34,4,0,0,1,3,,50.2,224,53,29,28,9,19,1,4,0,0,58,"24937"
"Cooper Criswell","BOS","AAA",28,4,2,3.700508187464709,16,14,0,0,0,0,,65.2,277,60,30,27,6,28,0,4,2,1,68,"24975"
"Joe Jacques","LAD","AAA",30,3,1,6.019108645877027,47,1,0,0,3,1,,52.1,246,64,41,35,5,23,1,6,3,0,61,"25178"
"Roddery Munoz","STL","AAA",25,4,3,3.277456358323611,38,0,0,0,3,0,,57.2,247,46,22,21,4,30,1,2,9,1,76,"25311"
"Devin Sweet","PHI","AAA",28,3,1,5.084416088195017,46,2,0,0,2,0,,51.1,231,47,37,29,8,27,0,2,4,1,49,"25348"
"Nathan Wiles","ATL","AAA",26,6,8,3.0355032326515,25,19,0,0,1,0,,112.2,473,106,42,38,14,34,0,0,1,0,105,"25474"
"Matt Waldron","SDP","AAA",28,7,4,6.668016606258538,18,18,0,0,0,0,,82.1,368,102,63,61,11,26,0,5,3,0,76,"25550"
"Isaiah Campbell","BOS","AAA",27,7,7,3.901733759909061,43,0,0,0,9,3,,57.2,260,67,32,25,5,21,1,5,3,0,47,"25551"
"Sammy Peralta","LAA","AAA",27,6,2,4.330189302579671,24,7,0,0,0,2,,70.2,291,66,39,34,9,14,0,4,2,0,70,"25589"
"Xzavion Curry","COL","AAA",26,3,4,7.9934205511105345,18,11,0,0,0,0,,50.2,240,62,46,45,14,31,1,2,0,1,27,"25595"
"Randy Wynne","CIN","AAA",32,2,5,5.55,16,13,0,0,0,0,,60,257,75,37,37,15,10,0,1,0,0,32,"25804"
"Seth Johnson","PHI","AAA",26,5,5,4.747252349245482,39,4,0,0,1,2,,60.2,271,58,35,32,4,35,2,2,1,0,67,"26020"
"Easton Lucas","TOR","AAA",28,2,3,3.777202371168571,17,13,0,0,0,1,,64.1,273,58,27,27,8,28,0,3,0,0,68,"26058"
"Blas Castano","SEA","AAA",26,8,6,5.186842521815453,29,24,0,0,0,1,,126.2,546,125,76,73,14,51,0,13,3,3,97,"26117"
"Jack Little","LAD","AAA",27,7,5,4.0645160039927575,50,0,0,0,13,3,,62,263,56,32,28,5,22,2,2,3,0,53,"26152"
"Nick Robertson","KCR","AAA",26,2,2,4.299363318483591,43,0,0,0,4,1,,52.1,223,38,28,25,6,30,0,1,2,0,52,"26226"
