Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Taylor Williams","SFG","AAA",30,63.1,0.36312849,1.481481481,0.259668508,0.44198895,0.298342541,0.166666666,0.092592592,0.4673913,0.20108696,0.33152174,0.1344697,377,679,1056,"14899"
"Ben Lively","CIN","AAA",30,77,0.33018868,1.142857142,0.239631336,0.405529953,0.354838709,0.207792207,0.077922077,0.47706422,0.17431193,0.34862385,0.08547009,470,817,1287,"14932"
"Silvino Bracho","ATL","AAA",29,57.1,0.32394366,0.724637681,0.184931506,0.342465753,0.472602739,0.173913043,0.057971014,0.31506849,0.26027397,0.42465753,0.15116279,274,586,860,"15051"
"Rob Zastryzny","NYM","AAA",30,55.1,0.34722222,0.822580645,0.220689655,0.351724137,0.427586206,0.29032258,0.096774193,0.36666667,0.24666667,0.38666667,0.15283401,352,636,988,"15094"
"Luke Farrell","CIN","AAA",31,60,0.28571429,1.161290322,0.242937853,0.406779661,0.350282485,0.209677419,0.161290322,0.46629213,0.23033708,0.30337079,0.10516934,461,661,1122,"15101"
"Collin Wiles","OAK","AAA",28,143.1,0.3238512,1.285714285,0.233333333,0.43125,0.335416666,0.180124223,0.167701863,0.43801653,0.23553719,0.32644628,0.0812446,835,1479,2314,"15106"
"Ashton Goudeau","COL","AAA",29,64.1,0.37719298,1.246753246,0.279166666,0.4,0.320833333,0.155844155,0.194805194,0.43209877,0.26337449,0.30452675,0.08098892,443,730,1173,"15139"
"Kevin Herget","TBR","AAA",31,97.2,0.33212996,0.877192982,0.241134751,0.354609929,0.404255319,0.254385964,0.114035087,0.38408304,0.25605536,0.35986159,0.13168724,478,980,1458,"15369"
"Zack Weiss","LAA","AAA",30,50,0.304,1.04347826,0.271317829,0.372093023,0.356589147,0.260869565,0.130434782,0.40458015,0.22900763,0.36641221,0.14654162,300,553,853,"15444"
"Daniel Ponce de Leon","DET","AAA",30,116,0.31578947,0.68115942,0.277258566,0.29283489,0.429906542,0.188405797,0.137681159,0.35603715,0.26625387,0.37770898,0.10408922,834,1318,2152,"16110"
"Foster Griffin","TOR","AAA",26,51.1,0.27819549,2.085714285,0.187969924,0.54887218,0.263157894,0.114285714,0.085714285,0.41176471,0.25735294,0.33088235,0.13488975,256,515,771,"16432"
"Dusten Knight","TBR","AAA",31,55.1,0.2481203,1.434782608,0.188405797,0.478260869,0.333333333,0.347826086,0.152173913,0.44285714,0.25714286,0.3,0.14511041,399,552,951,"16537"
"Vinny Nittoli","TOR","AAA",31,52,0.275,0.796610169,0.158730158,0.373015873,0.468253968,0.152542372,0.118644067,0.33858268,0.32283465,0.33858268,0.14152047,302,553,855,"16754"
"Touki Toussaint","LAA","AAA",26,55.1,0.31914894,2,0.255033557,0.496644295,0.248322147,0.162162162,0.27027027,0.58940397,0.22516556,0.18543046,0.10735586,429,577,1006,"16929"
"Elieser Hernandez","MIA","AAA",27,57,0.30496454,0.652777777,0.184931506,0.321917808,0.493150684,0.236111111,0.111111111,0.42,0.23333333,0.34666667,0.1300813,339,645,984,"16933"
"Luis Ortiz","SFG","AAA",26,67.1,0.32085561,1.227272727,0.230366492,0.424083769,0.345549738,0.151515151,0.121212121,0.38974359,0.23589744,0.37435897,0.11355634,402,734,1136,"16942"
"Jake Jewell","CLE","AAA",29,56,0.27972028,3.076923076,0.237410071,0.575539568,0.187050359,0.23076923,0.038461538,0.49305556,0.22222222,0.28472222,0.14253898,338,560,898,"16958"
"Daniel Mengden","KCR","AAA",29,109,0.27609428,1.220338983,0.178683385,0.451410658,0.369905956,0.161016949,0.20338983,0.4423676,0.24922118,0.30841121,0.09206174,690,1124,1814,"16980"
"Jefry Rodriguez","WSN","AAA",28,63.2,0.33888889,1.102941176,0.235294117,0.401069518,0.363636363,0.220588235,0.117647058,0.40425532,0.25531915,0.34042553,0.12159864,471,705,1176,"17018"
"Ariel Jurado","MIN","AAA",26,53.1,0.23404255,1.489795918,0.152777777,0.506944444,0.340277777,0.183673469,0.142857142,0.46621622,0.22972973,0.30405405,0.092,234,516,750,"17030"
"Thomas Pannone","BOS","AAA",28,63,0.36571429,1.028985507,0.217877094,0.396648044,0.38547486,0.304347826,0.101449275,0.43406593,0.24175824,0.32417582,0.13585291,318,661,979,"17281"
"Justus Sheffield","SEA","AAA",26,103,0.36391437,1.8,0.260997067,0.475073313,0.263929618,0.155555555,0.211111111,0.46666667,0.24637681,0.28695652,0.08127018,730,1128,1858,"17285"
"Wei-Chieh Huang","SFG","AAA",28,71.2,0.31693989,0.75949367,0.248648648,0.324324324,0.427027027,0.189873417,0.11392405,0.41578947,0.24736842,0.33684211,0.14823529,460,815,1275,"17508"
"Ricardo Sanchez","PHI","AAA",25,116.1,0.33707865,1.592920353,0.183844011,0.501392757,0.314763231,0.123893805,0.115044247,0.49322493,0.19783198,0.30894309,0.102537,688,1204,1892,"17581"
"Patrick Weigel","SEA","AAA",27,62,0.28025478,1.258620689,0.191358024,0.450617283,0.358024691,0.206896551,0.103448275,0.42944785,0.25153374,0.3190184,0.08949772,436,659,1095,"17792"
"Daniel Zamora","LAD","AAA",29,63,0.31927711,1.38,0.28313253,0.41566265,0.301204819,0.3,0.1,0.44117647,0.19411765,0.36470588,0.09826087,429,721,1150,"17811"
"Jose Mujica","NYY","AAA",26,53.1,0.20863309,0.561643835,0.245033112,0.271523178,0.483443708,0.246575342,0.191780821,0.31168831,0.33116883,0.35714286,0.136897,256,511,767,"17821"
"Jose Rodriguez","NYM","AAA",26,76.1,0.30660377,1.105882352,0.197309417,0.421524663,0.381165919,0.2,0.164705882,0.47345133,0.22566372,0.30088496,0.10806578,476,801,1277,"17860"
"James Naile","STL","AAA",29,73.1,0.33783784,2.744186046,0.271493212,0.533936651,0.194570135,0.139534883,0.116279069,0.52422907,0.23788546,0.23788546,0.10402685,438,754,1192,"18186"
"Carson Fulmer","LAD","AAA",28,56.2,0.23021583,1.5,0.214285714,0.471428571,0.314285714,0.204545454,0.09090909,0.41958042,0.25174825,0.32867133,0.1601686,388,561,949,"18311"
"Pedro Payano","CIN","AAA",27,60.2,0.29192547,1.293103448,0.184049079,0.460122699,0.35582822,0.155172413,0.103448275,0.5060241,0.20481928,0.28915663,0.10209924,426,622,1048,"18313"
"Eric Hanhold","PIT","AAA",28,53,0.28947368,2.9375,0.16,0.626666666,0.213333333,0.1875,0.09375,0.52564103,0.19230769,0.28205128,0.12455934,323,528,851,"18332"
"Julian Fernandez","COL","AAA",26,57,0.27272727,0.94117647,0.148387096,0.412903225,0.438709677,0.25,0.220588235,0.44654088,0.25786164,0.29559748,0.13616269,454,677,1131,"18341"
"Josh Rogers","WSN","AAA",27,59.2,0.27956989,0.766666666,0.180412371,0.355670103,0.463917525,0.166666666,0.144444444,0.465,0.195,0.34,0.08471074,344,624,968,"18510"
"Enmanuel De Jesus","SFG","AAA",25,101.2,0.34767025,1.38372093,0.273049645,0.421985815,0.304964539,0.197674418,0.127906976,0.39160839,0.31468531,0.29370629,0.12467123,734,1167,1901,"18554"
"Logan Allen","COL","AAA",25,52.1,0.36196319,0.951612903,0.271084337,0.355421686,0.373493975,0.112903225,0.193548387,0.43195266,0.22485207,0.34319527,0.08377519,369,574,943,"18555"
"Hobie Harris","MIL","AAA",29,53,0.20338983,0.960784313,0.173553719,0.404958677,0.421487603,0.294117647,0.098039215,0.45967742,0.20967742,0.33064516,0.14726027,357,519,876,"18615"
"Kolby Allard","TEX","AAA",24,89,0.28708134,0.934065934,0.214285714,0.379464285,0.40625,0.186813186,0.23076923,0.43965517,0.24137931,0.31896552,0.11503856,606,950,1556,"18694"
"Miguel Del Pozo","DET","AAA",29,53.1,0.3125,1.270833333,0.155038759,0.472868217,0.372093023,0.125,0.083333333,0.45038168,0.27480916,0.27480916,0.19082126,258,570,828,"18792"
"Miguel Diaz","DET","AAA",27,65,0.30337079,1.918367346,0.196629213,0.528089887,0.275280898,0.265306122,0.102040816,0.41436464,0.28176796,0.3038674,0.12326228,392,687,1079,"18815"
"Pedro Avila","SDP","AAA",25,112,0.28975265,1.476744186,0.273037542,0.433447098,0.293515358,0.116279069,0.186046511,0.4548495,0.25752508,0.28762542,0.13504823,671,1195,1866,"18864"
"Beau Burrows","LAD","AAA",25,100.1,0.35353535,0.669014084,0.240384615,0.304487179,0.455128205,0.26056338,0.126760563,0.37777778,0.27619048,0.34603175,0.10667396,741,1087,1828,"18873"
"Robert Dugger","TBR","AAA",26,66.1,0.29100529,0.802325581,0.192708333,0.359375,0.447916666,0.197674418,0.081395348,0.4744898,0.25,0.2755102,0.08896797,429,695,1124,"19191"
"Jesse Scholtens","SDP","AAA",28,83.1,0.31221719,1.060240963,0.262931034,0.379310344,0.35775862,0.192771084,0.156626506,0.4137931,0.25862069,0.32758621,0.11933333,558,942,1500,"19205"
"Thomas Hatch","TOR","AAA",27,131,0.29287599,1.390243902,0.242268041,0.440721649,0.317010309,0.243902439,0.1300813,0.46700508,0.22588832,0.3071066,0.13391557,703,1358,2061,"19264"
"Nick Hernandez","HOU","AAA",27,59.2,0.234375,0.53030303,0.246268656,0.261194029,0.492537313,0.257575757,0.121212121,0.41176471,0.27205882,0.31617647,0.16869728,423,644,1067,"19281"
"Kyle Dowdy","CIN","AAA",29,52.1,0.31205674,1.244444444,0.278571428,0.4,0.321428571,0.177777777,0.066666666,0.39583333,0.1875,0.41666667,0.11808511,392,548,940,"19285"
"Matt Krook","NYY","AAA",27,138.2,0.29022989,2.040816326,0.169916434,0.557103064,0.272980501,0.244897959,0.193877551,0.53825137,0.20765027,0.25409836,0.14336283,845,1415,2260,"19315"
"Cody Sedlock","DET","AAA",27,80,0.31481481,0.835051546,0.19090909,0.368181818,0.44090909,0.237113402,0.072164948,0.44444444,0.24,0.31555556,0.13785714,546,854,1400,"19357"
"Shaun Anderson","TOR","AAA",27,88,0.25806452,0.876190476,0.224409448,0.362204724,0.413385826,0.295238095,0.104761904,0.42084942,0.23166023,0.34749035,0.11042524,517,941,1458,"19453"
"Bryan Garcia","DET","AAA",27,85.1,0.27615063,0.896226415,0.189516129,0.383064516,0.427419354,0.150943396,0.103773584,0.444,0.232,0.324,0.12528132,473,860,1333,"19457"
"Devin Smeltzer","MIN","AAA",26,50,0.34615385,0.984615384,0.203703703,0.395061728,0.401234567,0.246153846,0.153846153,0.46341463,0.2804878,0.25609756,0.10067873,299,585,884,"19487"
"Raynel Espinal","SFG","AAA",30,106.1,0.33962264,0.99099099,0.219081272,0.388692579,0.392226148,0.18018018,0.18018018,0.51760563,0.22183099,0.26056338,0.1245363,686,1201,1887,"19516"
"Tanner Tully","CLE","AAA",27,122,0.33333333,1.537190082,0.216836734,0.474489795,0.308673469,0.14876033,0.099173553,0.425,0.2325,0.3425,0.11254712,591,1266,1857,"19518"
"Cam Vieaux","PIT","AAA",28,50,0.234375,1.055555555,0.152671755,0.435114503,0.41221374,0.203703703,0.129629629,0.45925926,0.20740741,0.33333333,0.1190781,269,512,781,"19529"
"Jon Duplantier","LAD","AAA",27,93.2,0.28151261,0.706422018,0.261904761,0.305555555,0.432539682,0.14678899,0.165137614,0.37984496,0.27131783,0.34883721,0.12268519,685,1043,1728,"19546"
"Geoff Hartlieb","BOS","AAA",28,61,0.31515152,1.470588235,0.258823529,0.44117647,0.3,0.294117647,0.156862745,0.42774566,0.24277457,0.32947977,0.11412535,427,642,1069,"19558"
"Jason Alexander","MIL","AAA",29,63.1,0.28494624,2.369565217,0.175531914,0.579787234,0.244680851,0.304347826,0.108695652,0.43455497,0.19371728,0.37172775,0.09670987,370,633,1003,"19666"
"Sterling Sharp","WSN","AAA",27,66.2,0.3804878,1.43076923,0.244019138,0.444976076,0.311004784,0.246153846,0.123076923,0.41981132,0.25471698,0.3254717,0.1026936,460,728,1188,"19671"
"James Marvel","PHI","AAA",28,93.2,0.34640523,2.050632911,0.225080385,0.520900321,0.254019292,0.151898734,0.101265822,0.41082803,0.24522293,0.34394904,0.07677419,607,943,1550,"19675"
"Connor Seabold","BOS","AAA",26,86.2,0.30125523,0.875,0.184100418,0.380753138,0.435146443,0.23076923,0.067307692,0.3902439,0.2398374,0.3699187,0.12527312,442,931,1373,"19695"
"Matt Swarmer","CHC","AAA",28,81.1,0.28240741,0.913043478,0.203619909,0.380090497,0.416289592,0.195652173,0.097826086,0.44444444,0.28,0.27555556,0.14167243,579,868,1447,"19705"
"Patrick Murphy","WSN","AAA",27,63,0.31927711,1.787234042,0.220238095,0.5,0.279761904,0.127659574,0.127659574,0.34883721,0.22093023,0.43023256,0.11170688,438,681,1119,"19712"
"Caleb Boushley","MIL","AAA",28,127.1,0.25336927,1.160305343,0.245333333,0.405333333,0.349333333,0.213740458,0.091603053,0.39107612,0.24409449,0.3648294,0.08284884,822,1242,2064,"19736"
"Riley Smith","COL","AAA",27,92.2,0.39072848,1.042735042,0.241269841,0.387301587,0.371428571,0.179487179,0.153846153,0.446875,0.24375,0.309375,0.09717663,531,992,1523,"19826"
"Brandon Bielak","HOU","AAA",26,88.2,0.30677291,1.448717948,0.239043824,0.450199203,0.310756972,0.192307692,0.064102564,0.421875,0.25,0.328125,0.12413793,601,994,1595,"19866"
"Drew Carlton","DET","AAA",26,58.1,0.31410256,0.940298507,0.197530864,0.388888888,0.413580246,0.223880597,0.134328358,0.38181818,0.26060606,0.35757576,0.1222467,282,626,908,"19868"
"Tucker Davidson","ATL","AAA",26,80.1,0.32535885,1.606557377,0.270642201,0.449541284,0.279816513,0.147540983,0.229508196,0.41891892,0.28828829,0.29279279,0.14123867,461,863,1324,"19871"
"Corbin Martin","ARI","AAA",26,77,0.33023256,1.072289156,0.238938053,0.393805309,0.367256637,0.156626506,0.180722891,0.31304348,0.33913043,0.34782609,0.12049963,511,850,1361,"19884"
"Ryder Ryan","TEX","AAA",27,59.1,0.30463576,3.222222222,0.245033112,0.57615894,0.178807947,0.185185185,0.259259259,0.5443038,0.19620253,0.25949367,0.14469772,392,617,1009,"19891"
"Tyson Miller","TEX","AAA",26,89.2,0.34375,1.445945945,0.229787234,0.455319148,0.314893617,0.216216216,0.189189189,0.36134454,0.2605042,0.37815126,0.1232712,596,1067,1663,"19976"
"Jeremy Walker","SFG","AAA",27,56.2,0.38953488,1.680851063,0.284090909,0.448863636,0.267045454,0.255319148,0.106382978,0.43502825,0.29943503,0.26553672,0.12248996,353,643,996,"19981"
"Kenny Rosenberg","LAA","AAA",26,62.2,0.25153374,1.13559322,0.245508982,0.401197604,0.353293413,0.186440677,0.152542372,0.43859649,0.19883041,0.3625731,0.14105058,391,637,1028,"20009"
"Parker Dunshee","OAK","AAA",27,111.1,0.30447761,0.841772151,0.217741935,0.357526881,0.424731182,0.158227848,0.240506329,0.43699732,0.30563003,0.25737265,0.11039921,788,1241,2029,"20018"
"Darren McCaughan","SEA","AAA",26,154.1,0.27570093,1.023809523,0.232505643,0.388261851,0.379232505,0.232142857,0.13095238,0.42410714,0.23214286,0.34375,0.10285474,765,1617,2382,"20038"
"Jake Fishman","MIA","AAA",27,56,0.23972603,1.591836734,0.118055555,0.541666666,0.340277777,0.163265306,0.081632653,0.46979866,0.20134228,0.32885906,0.1047836,319,559,878,"20060"
"Kyle Muller","ATL","AAA",24,134.2,0.3250774,1.429906542,0.219219219,0.459459459,0.321321321,0.112149532,0.130841121,0.43108504,0.28739003,0.28152493,0.13953488,702,1405,2107,"20167"
"Ben Bowden","SFG","AAA",27,57.2,0.29007634,0.628571428,0.191489361,0.312056737,0.4964539,0.242857142,0.157142857,0.42657343,0.25174825,0.32167832,0.14785992,389,639,1028,"20198"
"Mike Baumann","BAL","AAA",26,60,0.32653061,2.263157894,0.173333333,0.573333333,0.253333333,0.289473684,0.157894736,0.34640523,0.21568627,0.4379085,0.12655801,371,672,1043,"20206"
"Zach Muckenhirn","CHW","AAA",27,55,0.28571429,1.181818181,0.23076923,0.416666666,0.352564102,0.09090909,0.163636363,0.43589744,0.25,0.31410256,0.12745098,340,578,918,"20209"
"Zach Logue","OAK","AAA",26,78.2,0.3671875,0.764705882,0.244604316,0.327338129,0.428057553,0.210084033,0.210084033,0.43571429,0.21785714,0.34642857,0.09464161,539,898,1437,"20231"
"Bruce Zimmermann","BAL","AAA",27,76.1,0.3377193,1.452054794,0.207964601,0.469026548,0.323008849,0.260273972,0.08219178,0.49145299,0.22649573,0.28205128,0.13578138,410,761,1171,"20370"
"Josh Fleming","TBR","AAA",26,64.2,0.3556701,3.179487179,0.172588832,0.629441624,0.197969543,0.153846153,0.102564102,0.47474747,0.18686869,0.33838384,0.09937238,336,620,956,"20418"
"Enoli Paredes","HOU","AAA",26,54.2,0.26785714,1.225,0.205357142,0.4375,0.357142857,0.15,0.1,0.43478261,0.2173913,0.34782609,0.14271152,379,602,981,"20447"
"Huascar Ynoa","ATL","AAA",24,77.2,0.295,1.569230769,0.21226415,0.481132075,0.306603773,0.107692307,0.215384615,0.46261682,0.25700935,0.28037383,0.12397311,510,829,1339,"20468"
"Peter Solomon","PIT","AAA",25,109.2,0.2807571,1.520408163,0.242331288,0.457055214,0.300613496,0.224489795,0.224489795,0.43529412,0.21764706,0.34705882,0.10486322,782,1192,1974,"20476"
"Braden Bristo","NYY","AAA",27,53.1,0.33093525,0.833333333,0.225352112,0.352112676,0.422535211,0.283333333,0.1,0.33793103,0.35172414,0.31034483,0.11647727,440,616,1056,"20494"
"Denyi Reyes","BAL","AAA",25,54,0.36094675,0.722222222,0.295454545,0.295454545,0.409090909,0.263888888,0.180555555,0.51098901,0.21428571,0.27472527,0.12758997,293,624,917,"20526"
"Edwin Uceta","ARI","AAA",24,50,0.26,0.803921568,0.155963302,0.376146788,0.467889908,0.352941176,0.176470588,0.49541284,0.25688073,0.24770642,0.16798196,341,546,887,"20539"
"Bowden Francis","TOR","AAA",26,98.1,0.32319392,0.548611111,0.209219858,0.280141843,0.510638297,0.298611111,0.159722222,0.45263158,0.25964912,0.2877193,0.14167651,607,1087,1694,"20548"
"Kirk McCarty","CLE","AAA",26,65.1,0.27322404,0.961038961,0.213541666,0.385416666,0.401041666,0.155844155,0.155844155,0.37435897,0.2974359,0.32820513,0.10351563,358,666,1024,"20555"
"Jackson Tetreault","WSN","AAA",26,58,0.25465839,1.245614035,0.238095238,0.422619047,0.339285714,0.175438596,0.175438596,0.50877193,0.19298246,0.29824561,0.09190809,391,610,1001,"20565"
"Cristofer Ogando","TBR","AAA",28,53.1,0.2519084,0.69117647,0.160583941,0.343065693,0.496350364,0.19117647,0.117647058,0.37410072,0.24460432,0.38129496,0.12348401,343,564,907,"20667"
"Cristopher Sanchez","PHI","AAA",25,57.1,0.30322581,2.90625,0.166666666,0.62,0.213333333,0.125,0.03125,0.40764331,0.21656051,0.37579618,0.10032715,337,580,917,"20778"
"Elvin Rodriguez","DET","AAA",24,99.1,0.33447099,1.024590163,0.195439739,0.407166123,0.397394136,0.311475409,0.139344262,0.41612903,0.20645161,0.37741935,0.12026458,581,1082,1663,"20962"
"Eduard Bazardo","BOS","AAA",26,57.1,0.35294118,1.327272727,0.264367816,0.419540229,0.316091954,0.163636363,0.09090909,0.44571429,0.22285714,0.33142857,0.11538462,376,638,1014,"20997"
"Adrian Martinez","OAK","AAA",25,89.2,0.30837004,1.461538461,0.222672064,0.461538461,0.315789473,0.064102564,0.307692307,0.46215139,0.30278884,0.23505976,0.12734324,588,959,1547,"21023"
"Thomas Szapucki","SFG","AAA",26,72.1,0.35220126,1.180327868,0.18902439,0.43902439,0.371951219,0.196721311,0.081967213,0.36363636,0.26060606,0.37575758,0.1497105,465,744,1209,"21065"
"Miguel Yajure","PIT","AAA",24,54.2,0.325,0.95522388,0.201219512,0.390243902,0.408536585,0.223880597,0.104477611,0.46107784,0.25748503,0.28143713,0.11632871,355,582,937,"21111"
"J.P. France","HOU","AAA",27,110.2,0.30434783,0.786885245,0.237762237,0.335664335,0.426573426,0.213114754,0.122950819,0.40206186,0.27491409,0.32302405,0.1279597,802,1183,1985,"21212"
"Jonathan Bermudez","SFG","AAA",26,81,0.32765957,0.814814814,0.228346456,0.346456692,0.42519685,0.157407407,0.212962962,0.39147287,0.28294574,0.3255814,0.09560229,639,930,1569,"21241"
"Andre Jackson","LAD","AAA",26,75.2,0.28019324,1.426470588,0.214285714,0.461904761,0.323809523,0.25,0.147058823,0.43577982,0.21559633,0.34862385,0.11428571,612,858,1470,"21298"
"Jacob Latz","TEX","AAA",26,53,0.33571429,0.721311475,0.295302013,0.295302013,0.409395973,0.295081967,0.196721311,0.35099338,0.29801325,0.35099338,0.13586414,382,619,1001,"21306"
"Ryan Feltner","COL","AAA",25,51.2,0.32352941,1.035714285,0.167883211,0.423357664,0.408759124,0.107142857,0.089285714,0.4822695,0.18439716,0.33333333,0.11175786,309,550,859,"21446"
"Davis Martin","CHW","AAA",25,53,0.36296296,1.208333333,0.258741258,0.405594405,0.335664335,0.104166666,0.229166666,0.45205479,0.26027397,0.28767123,0.15418994,317,578,895,"21448"
"Konnor Pilkington","CLE","AAA",24,56.2,0.32484076,1.016666666,0.248447204,0.378881987,0.372670807,0.216666666,0.133333333,0.43030303,0.24242424,0.32727273,0.11741683,411,611,1022,"21453"
"Cole Sands","MIN","AAA",24,61.2,0.39204545,1.14516129,0.25698324,0.396648044,0.346368715,0.225806451,0.14516129,0.4673913,0.19565217,0.33695652,0.12430939,401,685,1086,"21461"
"Sean Hjelle","SFG","AAA",25,97,0.33333333,2.402777777,0.196721311,0.567213114,0.236065573,0.152777777,0.152777777,0.49363057,0.19745223,0.3089172,0.09107358,605,1053,1658,"21481"
"Reiss Knehr","SDP","AAA",25,87.2,0.30212766,1.324675324,0.286852589,0.406374501,0.306772908,0.168831168,0.233766233,0.49407115,0.24505929,0.26086957,0.09720535,685,961,1646,"21541"
"Justin Hagenman","LAD","AAA",25,53.1,0.34899329,1,0.324840764,0.337579617,0.337579617,0.226415094,0.150943396,0.39490446,0.24840764,0.3566879,0.09435897,366,609,975,"21546"
"Jackson Kowar","KCR","AAA",25,83.1,0.34615385,1.311688311,0.264462809,0.417355371,0.318181818,0.233766233,0.181818181,0.41129032,0.27822581,0.31048387,0.12730745,632,939,1571,"21549"
"Brendon Little","CHC","AAA",25,50.1,0.32394366,3.6,0.201388888,0.625,0.173611111,0.12,0.16,0.39041096,0.26712329,0.34246575,0.10957324,352,515,867,"21574"
"Tristan Beck","SFG","AAA",26,97.1,0.33333333,1.294736842,0.248275862,0.424137931,0.327586206,0.2,0.105263157,0.43389831,0.25423729,0.31186441,0.12332268,531,1034,1565,"21584"
