Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Justin Nicolino","CIN","AAA",26,6,6,4.689825947587767,25,24,0,0,0,0,,134.1,585,161,76,70,13,35,3,6,3,0,86,"11754"
"Myles Jaye","CLE","AAA",26,5,8,6.4345798980555955,17,13,0,0,0,0,,71.1,324,89,56,51,14,25,0,5,4,0,35,"11769"
"Alberto Baldonado","CHC","AAA",25,7,2,4.88135593220339,37,1,0,0,0,2,,59,264,61,35,32,5,37,2,2,9,0,66,"11812"
"Taylor Cole","LAA","AAA",28,3,0,5.367470372898182,34,0,0,0,6,3,,55.1,243,55,34,33,6,27,1,1,5,0,65,"11964"
"Scott McGough","COL","AAA",28,7,3,5.551402264989141,43,1,0,0,1,1,,71.1,315,87,47,44,13,22,0,1,6,1,81,"12056"
"David Goforth","WSN","AAA",29,3,4,3.458128598688225,38,4,0,0,2,0,,67.2,280,62,27,26,6,23,0,2,5,0,45,"12166"
"Domingo Tapia","CIN","AAA",26,4,5,3.4285714285714284,47,4,0,0,1,3,,63,267,56,29,24,4,26,0,2,4,0,45,"12178"
"Cody Martin","NYM","AAA",28,3,4,7.028926506222371,17,17,0,0,0,0,,80.2,377,97,69,63,18,39,2,5,3,0,70,"12182"
"Keith Hessler","COL","AAA",29,3,2,5.468353902275577,42,0,0,0,0,2,,52.2,253,63,44,32,9,34,2,0,2,0,57,"12220"
"Aaron Brooks","MIL","AAA",28,9,4,3.352349164942244,26,15,1,0,0,0,,99.1,410,100,40,37,8,28,0,0,2,0,74,"12272"
"Chris Bassitt","OAK","AAA",29,5,5,4.297959719033965,18,14,0,0,0,0,,81.2,352,86,42,39,6,25,0,8,3,0,83,"12304"
"Colin Rea","SDP","AAA",27,3,2,5.084416088195017,12,9,0,0,0,0,,51.1,224,58,33,29,11,23,0,0,3,0,49,"12317"
"Drew Gagnon","NYM","AAA",28,6,6,4.56659648913629,27,27,2,1,0,0,,157.2,647,151,82,80,23,43,1,6,8,0,167,"12545"
"DJ Johnson","COL","AAA",28,3,5,3.9036148166532234,50,0,0,0,18,5,,55.1,235,56,27,24,5,15,1,2,1,0,84,"12578"
"Ryan Carpenter","DET","AAA",27,2,8,5.0698693334500735,14,14,0,0,0,0,,76.1,343,96,46,43,8,21,0,3,3,0,73,"12699"
"Adrian Houser","MIL","AAA",25,2,3,5.1923076923076925,13,13,0,0,0,0,,52,232,66,30,30,6,18,0,3,4,0,37,"12718"
"Tyler Pill","LAD","AAA",28,3,5,5.351351351351352,21,13,0,0,0,0,,74,336,94,47,44,9,23,0,6,3,0,53,"12751"
"Sean Gilmartin","STL","AAA",28,6,2,4.3021983883258175,31,9,0,0,0,1,,60.2,253,61,31,29,7,18,0,0,1,0,45,"12781"
"Raul Alcantara","OAK","AAA",25,5,7,5.292000322998066,32,10,0,0,5,3,,83.1,365,100,54,49,10,14,0,6,9,2,53,"12790"
"Matt Wisler","CIN","AAA",25,5,5,3.8141262588314406,21,15,2,1,0,1,,89.2,377,98,40,38,6,17,1,2,11,1,86,"12804"
"Shawn Armstrong","SEA","AAA",27,2,5,1.7678571428571428,49,0,0,0,15,2,,56,230,38,17,11,3,26,0,0,2,0,82,"12857"
"Andrew Faulkner","BAL","AAA",25,6,2,4.810344827586207,46,0,0,0,2,1,,58,262,59,37,31,6,29,4,7,4,0,52,"12982"
"Reymin Guduan","HOU","AAA",26,3,3,3.7409641992926725,43,0,0,0,2,2,,55.1,245,46,24,23,5,32,0,0,3,0,83,"13058"
"Adalberto Mejia","MIN","AAA",25,5,3,3.268421315116586,15,12,0,0,0,0,,63.1,263,55,25,23,3,20,0,1,1,0,62,"13188"
"Warwick Saupold","DET","AAA",28,3,2,4.893750466704413,15,8,0,0,0,0,,53.1,234,59,30,29,6,17,0,4,1,0,43,"13211"
"Pedro Beato","PHI","AAA",31,8,4,3.0441176470588234,63,0,0,0,35,3,,68,279,57,28,23,7,20,3,4,5,0,67,"1330"
"Jake Barrett","ARI","AAA",26,4,0,2.8687502735853454,42,0,0,0,8,2,,53.1,226,37,19,17,3,29,1,2,3,0,67,"13322"
"William Cuevas","BOS","AAA",27,10,7,3.3916253608271134,23,23,0,0,0,0,,135.1,561,120,59,51,17,38,0,5,1,0,121,"13331"
"Adrian Sampson","TEX","AAA",26,8,4,3.7657897761125887,33,19,0,0,0,1,,126.2,538,137,61,53,12,24,0,6,8,0,85,"13339"
"Damien Magnifico","PIT","AAA",27,3,4,3.5660382491832587,42,4,0,0,0,4,,70.2,304,60,31,28,1,44,2,0,4,0,64,"13395"
"Matt Koch","ARI","AAA",27,2,4,5.963190742276501,11,11,0,0,0,0,,54.1,231,66,41,36,11,12,0,1,0,1,31,"13420"
"Mike Morin","SEA","AAA",27,5,2,3.8571424915818406,41,3,0,0,3,2,,53.2,225,51,25,23,3,13,0,1,3,0,52,"13442"
"Lucas Sims","CIN","AAA",24,4,5,3.1085527290969375,20,19,0,0,0,0,,101.1,423,86,43,35,11,39,0,8,4,0,115,"13470"
"Alec Asher","LAD","AAA",26,6,4,5.959866829032447,22,17,0,0,0,1,,99.2,450,121,71,66,12,36,0,5,6,0,50,"13560"
"Justin Haley","BOS","AAA",27,6,8,3.8005868503950326,22,22,0,0,0,0,,113.2,486,124,52,48,10,33,0,3,7,2,107,"13572"
"Robert Stephenson","CIN","AAA",25,11,6,2.8672566371681416,20,20,1,1,0,0,,113,467,74,41,36,12,57,0,4,8,1,135,"13594"
"Taylor Guerrieri","TOR","AAA",25,2,2,5.180233017698156,23,7,0,0,0,2,,57.1,259,68,37,33,8,22,0,4,4,0,41,"13616"
"Josh D. Smith","BOS","AAA",28,9,5,3.010135445479877,28,14,0,0,0,0,,98.2,427,85,35,33,4,43,0,14,1,0,97,"13629"
"Clay Holmes","PIT","AAA",25,8,3,3.398601579924981,22,16,1,0,0,0,,95.1,409,94,40,36,4,40,0,5,5,0,100,"13649"
"Tayler Scott","TEX","AAA",26,5,5,3.263735990106269,44,0,0,0,1,1,,60.2,254,60,25,22,4,25,1,0,6,0,52,"13652"
"Corey Oswalt","NYM","AAA",24,4,4,6.019108865250399,11,11,0,0,0,0,,52.1,233,58,37,35,9,20,0,4,3,0,52,"13677"
"Ryan Merritt","CLE","AAA",26,3,3,3.7850469988562323,15,13,0,0,0,0,,71.1,291,82,30,30,10,2,0,6,1,0,52,"13688"
"Joey Krehbiel","ARI","AAA",25,3,3,4.238372469025764,48,0,0,0,2,3,,57.1,239,49,27,27,9,25,2,2,3,0,71,"13707"
"Michael Roth","CHC","AAA",28,6,7,4.351973984565947,21,18,0,0,0,0,,101.1,444,122,60,49,12,38,2,7,7,0,61,"13736"
"Max Fried","ATL","AAA",24,2,6,4.613065680350735,13,13,0,0,0,0,,66.1,291,66,36,34,4,30,0,5,3,2,71,"13743"
"Tyler Duffey","MIN","AAA",27,4,4,2.8983050847457625,31,0,0,0,3,5,,59,246,48,24,19,5,20,2,2,3,0,63,"13758"
"Tyler Wagner","TEX","AAA",27,1,6,5.188235294117647,22,15,1,0,0,1,,85,382,105,57,49,12,31,0,6,7,0,45,"13796"
"Walker Lockett","SDP","AAA",24,5,9,4.724999639511136,23,23,0,0,0,0,,133.1,573,145,87,70,17,33,0,9,4,0,118,"13804"
"Alec Mills","CHC","AAA",26,5,12,4.836898790402238,23,23,0,0,0,0,,124.2,531,121,69,67,10,41,0,6,5,1,108,"13834"
"Chris Flexen","NYM","AAA",23,6,7,4.4021739130434785,18,17,1,0,0,0,,92,397,109,53,45,11,31,1,0,3,2,78,"13896"
"Dietrich Enns","MIN","AAA",27,5,7,5.136585748185748,14,13,1,0,0,0,,68.1,302,76,40,39,8,30,0,3,4,0,45,"13932"
"Mike Hauschild","HOU","AAA",28,8,7,4.90223492417034,23,23,0,0,0,0,,119.1,525,136,74,65,10,46,0,4,7,2,103,"14033"
"Cesar Vargas","WSN","AAA",26,1,7,5.923469848902943,13,12,0,0,0,0,,65.1,300,83,49,43,9,30,0,3,1,0,39,"14099"
"Rob Whalen","SEA","AAA",24,7,7,5.164429794640754,20,20,0,0,0,0,,99.1,463,119,70,57,5,37,0,12,1,2,92,"14165"
"Frankie Montas","OAK","AAA",25,4,5,4.646512287443264,15,15,1,0,0,0,,71.2,303,69,40,37,7,26,0,2,4,0,61,"14309"
"Williams Jerez","BOS","AAA",26,2,2,4.52694582987878,38,0,0,0,6,2,,55.2,249,56,29,28,6,26,2,2,7,0,74,"14338"
"Jake Thompson","MIL","AAA",24,1,2,4.299363318483591,33,4,0,0,3,1,,52.1,223,47,26,25,5,29,0,3,9,0,55,"14371"
"Yohander Mendez","TEX","AAA",23,0,7,5.245714743104313,12,12,0,0,0,0,,58.1,257,65,39,34,13,24,0,2,1,5,50,"14391"
"Chris Smith","WSN","AAA",29,4,5,3.9272727272727272,49,0,0,0,1,3,,55,237,53,27,24,7,21,0,2,3,0,65,"14449"
"Daniel Camarena","SFG","AAA",25,3,11,5.4606746254116985,24,23,0,0,0,0,,118.2,542,141,76,72,12,52,2,2,4,1,98,"14467"
"Dereck Rodriguez","SFG","AAA",26,4,1,3.397351336685215,9,9,0,0,0,0,,50.1,212,49,24,19,11,11,0,3,0,0,53,"14509"
"Duane Underwood Jr.","CHC","AAA",23,4,10,4.525139857676409,27,20,0,0,0,0,,119.1,512,127,71,60,8,37,1,6,6,0,105,"14677"
"Luis Perdomo","SDP","AAA",25,6,3,3.72,13,13,1,0,0,0,,75,306,72,33,31,12,21,0,1,2,0,61,"14682"
"Wes Parsons","ATL","AAA",25,7,4,3.272727272727273,16,14,0,0,1,0,,88,363,77,33,32,7,25,0,3,1,1,76,"14764"
"Kyle Martin","BOS","AAA",27,3,2,3.3311691612312178,30,0,0,0,1,1,,51.1,218,39,24,19,2,28,1,2,3,0,57,"14860"
"Jason Hursh","ATL","AAA",26,2,5,3.980769230769231,39,1,0,0,1,5,,52,228,51,29,23,0,31,2,2,8,0,45,"14914"
"Ben Lively","PHI","AAA",26,3,2,2.423076923076923,11,8,0,0,0,0,,52,202,37,15,14,3,15,0,1,1,0,47,"14932"
"Victor Alcantara","DET","AAA",25,5,2,2.8051950831420784,29,1,0,0,3,1,,51.1,209,52,20,16,3,7,0,2,1,0,47,"15028"
"Austin Voth","WSN","AAA",26,6,8,4.368700618891678,24,24,0,0,0,0,,125.2,534,119,68,61,13,40,1,5,1,0,117,"15047"
"Kyle McGowin","WSN","AAA",26,3,2,1.1962024161227827,8,8,0,0,0,0,,52.2,186,26,7,7,3,9,0,0,1,0,44,"15071"
"Rob Zastryzny","CHC","AAA",26,3,2,3.857142857142857,33,1,0,0,0,0,,56,239,47,28,24,5,28,3,1,2,0,50,"15094"
"Luke Farrell","CHC","AAA",27,1,4,3.644172120280084,12,12,0,0,0,0,,54.1,231,40,22,22,4,28,0,3,0,0,61,"15101"
"Tyler Danish","CHW","AAA",23,2,3,3.0139539161794144,33,2,0,0,0,3,,71.2,300,63,27,24,6,28,0,1,4,1,53,"15126"
"Drew Anderson","PHI","AAA",24,9,4,3.86942712766097,19,19,0,0,0,0,,104.2,437,92,47,45,14,29,2,8,6,1,84,"15130"
"Jimmy Yacabonis","BAL","AAA",26,3,5,4.2631578947368425,21,21,0,0,0,0,,76,319,61,36,36,6,32,0,6,8,1,62,"15157"
"Braden Shipley","ARI","AAA",26,6,4,5.811659590488286,30,6,0,0,1,3,,74.1,346,93,52,48,13,36,0,4,5,0,58,"15158"
"Luiz Gohara","ATL","AAA",21,3,4,4.939023930710217,12,12,0,0,0,0,,54.2,231,54,33,30,9,15,0,3,1,1,55,"15166"
"Glenn Sparkman","KCR","AAA",26,5,1,4.009901293001178,12,12,0,0,0,0,,67.1,280,76,32,30,10,11,0,1,2,2,48,"15200"
"Kevin McGowan","NYM","AAA",26,6,2,4.072625351154574,28,3,0,0,0,2,,59.2,261,65,29,27,6,26,1,0,3,1,52,"15215"
"Aaron Slegers","MIN","AAA",25,5,7,3.796875226311399,15,15,1,0,0,0,,85.1,350,85,41,36,12,19,0,4,0,0,57,"15231"
"Cody Reed","CIN","AAA",25,4,8,3.9179814497391323,18,17,0,0,0,1,,105.2,447,109,50,46,13,31,1,3,2,0,105,"15232"
"Cole Sulser","CLE","AAA",28,5,4,4.529031812209412,41,0,0,0,1,2,,51.2,218,52,31,26,4,16,0,3,3,0,78,"15256"
"Zac Reininger","DET","AAA",25,5,1,2.6298703904456984,37,0,0,0,6,0,,51.1,215,46,18,15,3,16,0,2,2,0,53,"15285"
"Kevin Herget","STL","AAA",27,9,11,4.6081734149766636,28,22,1,0,0,1,,138.2,587,153,76,71,21,34,2,1,4,0,121,"15369"
"Stephen Gonsalves","MIN","AAA",23,9,3,2.9601330404254007,19,18,0,0,0,0,,100.1,411,65,33,33,6,55,0,6,4,0,95,"15492"
"Jen-Ho Tseng","CHC","AAA",23,2,15,6.271393175091122,26,26,0,0,0,0,,136.1,613,159,103,95,20,44,1,9,3,2,115,"15524"
"Tyler Rogers","SFG","AAA",27,3,2,2.1280791376542925,51,0,0,0,3,4,,67.2,273,50,17,16,4,23,2,5,1,1,60,"15541"
"Phillips Valdez","WSN","AAA",26,6,7,2.750670353812061,26,19,1,0,0,1,,124.1,522,111,44,38,10,44,1,8,4,2,96,"15605"
"Dillon Overton","SDP","AAA",26,7,2,2.900826812091772,16,13,0,0,0,0,,80.2,326,70,27,26,10,22,0,2,4,0,48,"15627"
"Yefry Ramirez","BAL","AAA",24,3,5,3.875,14,14,0,0,0,0,,72,300,62,31,31,7,22,0,4,3,0,72,"15655"
"Zack Littell","MIN","AAA",22,6,6,3.5660377358490565,19,15,0,0,0,0,,106,453,100,47,42,5,40,0,4,4,1,98,"15823"
"Adam Plutko","CLE","AAA",26,7,3,1.7007876059209395,14,14,1,1,0,0,,84.2,315,47,16,16,5,16,0,1,0,0,81,"15846"
"Kent Emanuel","HOU","AAA",26,5,4,5.593626178103283,31,10,0,0,1,2,,83.2,380,107,57,52,10,26,1,2,2,0,86,"15849"
"Fernando Romero","MIN","AAA",23,5,6,3.573529812703953,16,13,0,0,0,0,,90.2,381,85,40,36,5,32,0,3,3,0,69,"15885"
"Cy Sneed","HOU","AAA",25,10,6,3.826771653543307,26,20,1,1,0,0,,127,539,120,56,54,6,53,0,3,6,0,114,"16106"
"Daniel Ponce de Leon","STL","AAA",26,9,4,2.2422146512577177,19,18,1,1,0,0,,96.1,409,69,37,24,4,50,0,6,3,0,110,"16110"
"Chris Ellis","STL","AAA",25,6,4,3.759493670886076,16,14,0,0,0,0,,79,323,72,36,33,7,21,0,4,5,1,68,"16125"
"John Curtiss","MIN","AAA",25,2,4,2.7650604951293665,38,1,0,0,10,2,,55.1,240,41,21,17,3,31,1,1,2,0,61,"16128"
"Brandon Leibrandt","PHI","AAA",25,4,1,1.4210524889240779,20,6,0,0,0,2,,50.2,189,34,8,8,1,10,0,1,0,3,32,"16135"
"Brandon Woodruff","MIL","AAA",25,3,2,4.037383465446648,17,17,0,0,0,0,,71.1,310,67,35,32,8,32,0,3,6,1,68,"16162"
"Chandler Shepherd","BOS","AAA",25,7,10,3.886889765086021,25,25,0,0,0,0,,129.2,569,142,66,56,13,34,0,6,3,0,107,"16166"
"Brandon Finnegan","CIN","AAA",25,2,10,7.049262143479844,28,9,0,0,0,1,,67.2,331,90,65,53,10,40,2,7,5,0,57,"16208"
"Sam Howard","COL","AAA",25,3,8,5.0625,21,21,0,0,0,0,,96,415,106,55,54,13,34,0,4,0,1,80,"16265"
"A.J. Ladwig","DET","AAA",25,6,4,6.1875,16,14,0,0,0,0,,80,349,104,57,55,16,13,0,3,3,0,50,"16266"
"John Means","BAL","AAA",25,6,5,3.4760480629948627,20,19,1,1,0,0,,111.1,474,123,50,43,9,19,0,5,2,0,89,"16269"
"Alex McRae","PIT","AAA",25,3,10,4.769230769230769,26,19,0,0,1,3,,117,523,134,67,62,9,50,2,9,1,0,104,"16317"
"Ricardo Pinto","CHW","AAA",24,2,2,5.797546554991043,27,3,0,0,0,1,,54.1,245,68,35,35,7,22,0,3,3,0,38,"16318"
"Ryan Borucki","TOR","AAA",24,6,5,3.272727272727273,13,13,1,1,0,0,,77,316,62,29,28,6,28,0,3,0,0,58,"16350"
"Chih-Wei Hu","TBR","AAA",24,5,7,4.661238016693315,24,19,0,0,0,0,,102.1,444,113,56,53,14,28,1,2,2,0,92,"16419"
"Matt Wotherspoon","BAL","AAA",26,2,8,4.595744680851064,39,12,0,0,0,1,,94,417,95,52,48,13,38,3,7,6,0,105,"16452"
"Joe Harvey","NYY","AAA",26,3,2,1.6564418728545836,38,0,0,0,8,3,,54.1,214,33,11,10,1,21,0,0,1,1,61,"16459"
"Trevor Oaks","KCR","AAA",25,8,8,3.22597377026258,22,22,1,0,0,0,,128.1,542,130,50,46,5,44,2,4,6,1,70,"16468"
"Austin Gomber","STL","AAA",24,7,3,3.424390498790499,12,11,0,0,0,0,,68.1,286,65,26,26,9,20,1,1,0,0,76,"16561"
"Erik Swanson","NYY","AAA",24,3,2,3.8571431283655917,14,13,1,0,0,0,,72.1,291,63,32,31,10,14,0,2,1,0,78,"16587"
"J.P. Feyereisen","NYY","AAA",25,6,6,3.45,37,0,0,0,1,2,,60,251,56,24,23,5,25,0,1,0,0,59,"16610"
"Kyle Bird","TBR","AAA",25,3,1,1.9401195832103264,27,5,0,0,0,0,,55.2,229,38,13,12,4,26,2,4,2,1,65,"16618"
"Jeff Brigham","MIA","AAA",26,5,2,3.4394907801430845,9,9,0,0,0,0,,52.1,216,53,20,20,7,13,0,1,1,0,48,"16631"
"Zac Curtis","TEX","AAA",25,4,2,3.176470588235294,42,0,0,0,0,2,,51,212,34,22,18,5,28,1,2,2,0,60,"16684"
"Brock Stewart","LAD","AAA",26,3,3,2.98961953501029,19,19,0,0,0,0,,96.1,395,83,34,32,7,29,0,2,2,1,80,"16727"
"Artie Lewicki","DET","AAA",26,5,6,4.670269885066686,12,12,0,0,0,0,,61.2,257,64,32,32,5,16,0,1,0,0,55,"16731"
"Kyle McGrath","SDP","AAA",25,7,3,2.7515926241144677,43,0,0,0,0,4,,52.1,213,42,19,16,6,18,0,0,3,1,42,"16793"
"Josh James","HOU","AAA",25,6,4,3.3992809486972013,17,17,0,0,0,0,,92.2,378,62,39,35,8,39,0,4,6,0,133,"16794"
"Eric Stout","KCR","AAA",25,3,3,4.745454545454545,38,2,0,0,4,1,,55,248,70,30,29,5,13,1,2,6,0,44,"16873"
"Aaron Wilkerson","MIL","AAA",29,4,5,2.4884794376552204,15,12,0,0,0,0,,72.1,303,64,27,20,3,25,1,0,3,0,61,"16904"
"Touki Toussaint","ATL","AAA",22,5,0,1.430463720709564,8,8,0,0,0,0,,50.1,199,35,10,8,0,17,0,1,3,0,56,"16929"
"Tyler Beede","SFG","AAA",25,4,9,7.054054054054054,33,10,0,0,0,1,,74,358,82,67,58,10,56,0,9,18,0,75,"16981"
"Sean Reid-Foley","TOR","AAA",22,7,5,3.9023439825978268,16,16,1,0,0,0,,85.1,362,76,39,37,5,30,0,6,1,0,98,"17034"
"Osmer Morales","LAA","AAA",25,4,5,6.4411764705882355,24,22,0,0,0,0,,102,483,125,80,73,16,57,0,5,6,0,93,"17133"
"Jalen Beeks","BOS","AAA",24,5,5,2.8854963512564127,16,16,0,0,0,0,,87.1,355,70,33,28,10,25,0,2,5,1,117,"17192"
"Michael Kopech","CHW","AAA",22,7,7,3.7044856372716755,24,24,0,0,0,0,,126.1,543,101,58,52,9,60,0,13,12,1,170,"17282"
"Justus Sheffield","NYY","AAA",22,6,4,2.5568181818181817,20,15,0,0,0,2,,88,363,66,28,25,3,36,0,1,2,0,84,"17285"
"Matt Gage","SFG","AAA",25,5,8,6.428571428571429,13,12,0,0,0,0,,63,300,96,52,45,4,19,0,3,1,0,48,"17381"
"Erick Fedde","WSN","AAA",25,3,3,4.410891422301296,13,13,0,0,0,0,,67.1,288,78,34,33,3,18,0,1,0,0,70,"17425"
"Jeff Hoffman","COL","AAA",25,6,8,4.940063567062384,21,21,0,0,0,0,,105.2,451,105,60,58,9,47,0,3,3,1,102,"17432"
"Heath Fillmyer","KCR","AAA",24,4,5,5.747525186635022,13,13,0,0,0,0,,67.1,306,82,46,43,5,28,1,1,2,1,47,"17466"
"Andrew Moore","TBR","AAA",24,6,7,4.337349397590361,17,15,0,0,0,0,,83,367,90,47,40,15,29,0,2,0,0,53,"17553"
"Jimmy Herget","CIN","AAA",24,1,3,3.469273447279823,50,0,0,0,0,4,,59.2,260,59,28,23,5,21,1,4,1,0,65,"17556"
"JT Brubaker","PIT","AAA",24,8,4,3.100840336134454,22,22,0,0,0,0,,119,503,121,47,41,7,36,0,8,0,0,96,"17578"
"Mitch Keller","PIT","AAA",22,3,2,4.815287092200318,10,10,0,0,0,0,,52.1,236,59,34,28,3,22,0,1,1,0,57,"17594"
"Tanner Rainey","CIN","AAA",25,7,2,2.6470588235294117,44,0,0,0,3,3,,51,207,25,18,15,2,35,1,1,3,0,65,"17610"
"Taylor Clarke","ARI","AAA",25,13,8,4.026315789473684,27,27,0,0,0,0,,152,637,149,76,68,12,44,1,2,2,1,125,"17611"
"Rogelio Armenteros","HOU","AAA",24,8,1,3.73728813559322,22,21,1,0,1,0,,118,502,106,51,49,15,48,0,3,3,0,134,"17679"
"Evan Phillips","ATL","AAA",23,4,6,2.2792204122436157,39,0,0,0,8,2,,51.1,202,34,16,13,2,17,2,4,4,0,72,"17734"
"Tyler Alexander","DET","AAA",23,3,6,4.793478260869565,17,15,0,0,0,0,,92,399,120,58,49,9,13,0,3,0,0,60,"17735"
"Ian Gibaut","TBR","AAA",24,4,3,2.0892857142857144,48,0,0,0,14,1,,56,222,35,18,13,3,21,1,4,4,0,75,"17871"
"Nestor Cortes","NYY","AAA",23,6,6,3.7074630243068434,23,18,1,0,0,0,,111.2,462,95,50,46,13,37,1,2,3,2,96,"17874"
"Brett Kennedy","SDP","AAA",23,10,0,2.7201494086051716,16,16,0,0,0,0,,89.1,362,77,32,27,6,23,0,4,3,0,80,"17877"
"Trent Thornton","HOU","AAA",24,9,8,4.415549778487782,24,22,0,0,0,0,,124.1,516,118,67,61,13,31,2,5,4,0,122,"17948"
"Peter Lambert","COL","AAA",21,2,5,5.04216913817708,11,11,0,0,0,0,,55.1,245,72,41,31,5,15,0,0,1,0,31,"17969"
"Neftali Feliz","ARI","AAA",30,6,5,4.810909624790219,37,12,0,0,2,3,,91.2,407,85,52,49,9,54,1,6,10,0,75,"18"
"Tanner Anderson","PIT","AAA",25,3,2,2.641304566864724,39,0,0,0,6,3,,61.1,257,65,25,18,2,15,0,4,0,0,49,"18029"
"Matt Hall","DET","AAA",24,4,0,2.668604887905111,10,10,0,0,0,0,,57.1,234,46,18,17,1,20,0,1,0,0,59,"18076"
"Ben Taylor","CLE","AAA",25,7,2,2.5116281297930456,46,0,0,0,11,5,,57.1,221,42,17,16,5,9,1,2,1,0,70,"18114"
"Chance Adams","NYY","AAA",23,4,5,4.778761061946903,27,23,2,0,0,0,,113,494,101,65,60,16,58,2,6,0,0,113,"18135"
"James Naile","OAK","AAA",25,7,10,4.710074063243374,24,24,1,1,0,0,,135.2,585,156,80,71,12,40,0,9,6,1,77,"18186"
"P.J. Conlon","NYM","AAA",24,4,9,6.552631578947368,23,21,0,0,0,0,,114,526,147,88,83,20,39,1,7,4,0,82,"18213"
"Carson Fulmer","CHW","AAA",24,5,6,5.3201978441357305,25,9,0,0,0,1,,67.2,304,70,41,40,10,41,0,1,15,1,62,"18311"
"Jacob Waguespack","TOR","AAA",24,5,9,5.050360266635842,21,14,1,0,1,0,,92.2,402,101,60,52,7,30,1,2,6,0,81,"18318"
"Alex Young","ARI","AAA",24,5,4,5.9625,20,12,0,0,0,2,,80,354,99,56,53,12,23,1,1,0,2,61,"18333"
"Josh Staumont","KCR","AAA",24,2,5,3.511211002586673,41,5,0,0,1,0,,74.1,329,59,31,29,4,52,2,2,15,1,103,"18335"
"Nick Anderson","MIN","AAA",27,8,2,3.3,39,4,0,0,4,2,,60,243,49,26,22,8,19,2,1,3,0,88,"18337"
"Brandon Waddell","PIT","AAA",24,5,8,4.1877556236741205,19,15,0,0,0,0,,81.2,362,91,42,38,3,36,0,2,1,1,60,"18347"
"Thomas Eshelman","PHI","AAA",24,2,13,5.836104090014816,27,26,1,0,0,1,,140.1,644,189,105,91,21,45,3,2,3,0,104,"18361"
"Enyel De Los Santos","PHI","AAA",22,10,5,2.6289475795502977,22,22,1,1,0,0,,126.2,521,104,41,37,12,43,0,8,3,6,110,"18403"
"Edwin Jackson","WSN","AAA",34,4,3,3.5327098710494322,13,13,0,0,0,0,,71.1,309,63,29,28,5,30,0,3,7,0,63,"1841"
"Josh Rogers","NYY","AAA",23,8,9,3.544152954365534,24,24,1,1,0,0,,139.2,591,144,62,55,16,36,1,3,2,0,101,"18510"
