Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Shaun Anderson","PHI","AAA",28,4,2,4.846153846153846,11,11,0,0,0,0,,52,231,59,30,28,11,15,0,2,1,0,35,"19453"
"Tyler Ferguson","ARI","AAA",29,5,2,5.491526133847787,51,3,0,0,2,0,,78.2,370,79,50,48,6,58,0,3,7,0,86,"19481"
"Devin Smeltzer","MIA","AAA",27,5,10,6.383720930232558,20,20,2,1,0,0,,86,394,99,74,61,20,48,0,2,1,1,70,"19487"
"Tanner Tully","NYY","AAA",28,5,5,5.637362637362638,19,19,0,0,0,0,,91,413,121,63,57,14,26,0,3,0,0,77,"19518"
"Cam Vieaux","LAA","AAA",29,4,4,5.225806819075963,50,1,0,0,1,2,,72.1,314,63,43,42,9,36,1,5,6,1,71,"19529"
"Sean Poppen","SDP","AAA",29,1,4,6.325714837272848,47,1,0,0,0,3,,58.1,290,79,52,41,3,30,0,4,3,0,51,"19583"
"Kyle Hart","SEA","AAA",30,4,6,4.533582347675287,19,18,0,0,0,0,,89.1,388,97,49,45,10,35,0,4,2,3,86,"19646"
"Jason Alexander","MIL","AAA",30,2,4,5.855422224979835,16,8,0,0,1,0,,55.1,253,73,43,36,5,19,0,3,2,0,35,"19666"
"Kyle Cody","TEX","AAA",28,5,4,5.89519689936055,33,9,0,0,0,0,,76.1,335,90,53,50,14,28,0,4,4,1,65,"19686"
"Patrick Murphy","MIN","AAA",28,6,4,3.6914064700249716,42,4,0,0,6,3,,85.1,387,83,39,35,7,50,1,8,7,0,97,"19712"
"Kodi Whitley","STL","AAA",28,1,5,5.494186533922287,46,0,0,0,3,2,,57.1,262,72,38,35,10,24,0,1,5,0,58,"19731"
"Caleb Boushley","MIL","AAA",29,9,8,5.108108491123096,29,26,0,0,0,1,,135.2,581,136,82,77,18,51,0,5,2,0,110,"19736"
"Seth Elledge","ATL","AAA",27,4,3,5.337208710469899,43,0,0,0,0,0,,57.1,248,60,37,34,9,24,1,3,4,0,58,"19766"
"Daniel Castano","MIA","AAA",28,5,2,4.670269885066686,17,9,1,0,0,0,,61.2,268,55,38,32,10,26,0,2,2,1,58,"19805"
"Brandon Bielak","HOU","AAA",27,1,4,5.236363636363636,13,11,0,0,0,0,,55,244,59,35,32,6,19,0,3,5,1,63,"19866"
"Ryder Ryan","SEA","AAA",28,4,2,3.7636363636363637,48,1,0,0,2,0,,55,230,46,24,23,4,22,1,2,1,1,56,"19891"
"Bryan Hudson","LAD","AAA",26,5,2,2.4251494790129082,46,8,0,0,0,4,,55.2,241,47,23,15,3,26,1,1,0,1,86,"19924"
"Zach Plesac","CLE","AAA",28,5,6,6.084507696071968,19,18,1,0,0,0,,94.2,409,98,64,64,30,42,0,1,2,2,71,"19979"
"Jeremy Walker","PHI","AAA",28,6,2,2.8975611912842685,47,2,0,0,0,0,,68.1,280,54,25,22,8,31,1,3,1,1,52,"19981"
"Kenny Rosenberg","LAA","AAA",27,7,7,4.95,20,20,0,0,0,0,,100,445,105,61,55,14,46,0,4,6,0,120,"20009"
"Darren McCaughan","SEA","AAA",27,7,8,5.827338129496403,25,25,1,0,0,0,,139,613,154,98,90,30,44,2,10,5,2,130,"20038"
"Ronald Bolanos","MIA","AAA",26,3,10,8.63451910408432,16,15,0,0,0,0,,65.2,331,86,68,63,8,48,0,9,8,0,48,"20041"
"Adam Oller","OAK","AAA",28,10,7,6.218658338838508,24,21,0,0,0,0,,114.1,524,132,84,79,25,52,0,8,2,1,121,"20132"
"Nick Nelson","PHI","AAA",27,7,3,4.345890638058317,20,20,0,0,0,0,,97.1,423,102,48,47,13,42,0,8,2,0,75,"20153"
"Kyle Muller","OAK","AAA",25,2,3,7.258064516129032,13,13,0,0,0,0,,62,301,79,58,50,12,38,0,3,7,0,51,"20167"
"Ben Braymer","COL","AAA",29,1,7,9.75,16,15,0,0,0,1,,60,304,91,75,65,17,33,0,4,2,0,42,"20175"
"Ben Bowden","PHI","AAA",28,6,2,4.643312553193164,49,0,0,0,5,3,,52.1,236,47,31,27,8,32,0,0,8,1,76,"20198"
"Zach Logue","DET","AAA",27,3,10,6.575646126702573,27,21,0,0,0,0,,90.1,420,113,70,66,20,44,0,4,7,0,85,"20231"
"Deivi Garcia","NYY","AAA",24,3,3,5.072727272727272,35,1,0,0,0,2,,55,258,54,33,31,11,38,0,2,5,1,62,"20276"
"Cory Abbott","WSN","AAA",27,3,4,4.982142857142857,13,13,0,0,0,0,,56,240,42,32,31,8,35,0,1,2,0,69,"20277"
"Jhonathan Diaz","LAA","AAA",26,9,2,4.551724137931035,38,8,0,0,1,2,,87,375,82,50,44,10,43,0,4,1,0,79,"20298"
"Riley O'Brien","SEA","AAA",28,2,5,2.290909090909091,51,3,0,0,15,4,,55,228,36,19,14,2,31,1,5,3,0,86,"20348"
"Bruce Zimmermann","BAL","AAA",28,4,7,4.424749615493786,21,21,1,1,0,0,,99.2,448,115,56,49,5,39,0,2,4,1,110,"20370"
"Enoli Paredes","HOU","AAA",27,3,4,4.803681431278292,52,0,0,0,6,3,,54.1,242,38,33,29,6,45,0,1,3,2,66,"20447"
"Bryan Sammons","DET","AAA",28,1,3,5.279329158904078,15,13,0,0,0,0,,59.2,272,69,37,35,12,27,0,1,1,2,69,"20462"
"Peter Solomon","ARI","AAA",26,1,7,10,18,10,0,0,0,0,,54,289,94,67,60,11,35,0,2,2,0,57,"20476"
"Braden Bristo","TBR","AAA",28,3,2,7.688742498813907,44,1,0,0,1,0,,50.1,242,56,44,43,14,33,0,4,2,0,63,"20494"
"Denyi Reyes","NYM","AAA",26,2,3,5.7927279155637335,20,18,0,0,0,0,,91.2,403,97,63,59,24,33,0,3,1,0,72,"20526"
"Manuel Rodriguez","TBR","AAA",26,4,4,3.9940822542284304,50,0,0,0,14,1,,56.1,247,55,31,25,2,26,1,4,2,0,80,"20794"
"Aneurys Zabala","DET","AAA",26,7,3,4.248731622644666,53,0,0,0,5,3,,65.2,300,51,36,31,2,49,0,7,6,0,103,"20802"
"Miguel Yajure","SFG","AAA",25,2,5,5.966851331750972,16,13,0,0,0,0,,60.1,277,63,52,40,9,30,0,3,1,2,62,"21111"
"Allan Winans","ATL","AAA",27,9,4,2.849604336362827,23,17,1,0,1,0,,126.1,506,101,45,40,11,36,0,4,7,1,113,"21238"
"Jacob Latz","TEX","AAA",27,1,4,4.099476112287742,46,5,0,0,7,1,,63.2,266,58,30,29,5,29,0,3,2,0,87,"21306"
"Konnor Pilkington","ARI","AAA",25,2,6,8.437499425240965,26,18,0,0,0,1,,74.2,373,90,72,70,17,63,0,4,6,0,77,"21453"
"Sean Hjelle","SFG","AAA",26,3,7,6,22,19,0,0,0,0,,93,420,102,70,62,14,40,1,10,5,0,70,"21481"
"Stephen Kolek","SEA","AAA",26,4,2,4.232432083341685,44,1,0,0,4,3,,61.2,263,51,34,29,3,30,1,3,3,0,65,"21487"
"Hogan Harris","OAK","AAA",26,1,4,6.473684210526316,15,14,0,0,0,0,,57,267,60,44,41,12,38,0,4,3,0,55,"21520"
"James McArthur","KCR","AAA",26,2,3,4.923528969840647,28,6,0,0,1,0,,56.2,256,51,32,31,6,28,0,6,4,0,72,"21527"
"Justin Hagenman","LAD","AAA",26,6,0,2.953125110012483,41,5,0,0,2,1,,85.1,346,73,28,28,15,25,0,1,1,0,88,"21546"
"Brendon Little","CHC","AAA",26,3,3,4.050000280900455,50,2,0,0,1,2,,73.1,316,67,38,33,6,38,0,5,13,0,73,"21574"
"Luis Oviedo","CLE","AAA",24,4,0,4.81621581897502,42,0,0,0,1,0,,61.2,286,53,36,33,4,40,1,11,9,2,60,"21728"
"Riley Pint","COL","AAA",25,3,4,6.122093566370548,47,0,0,0,0,3,,57.1,273,43,44,39,3,57,0,8,14,0,85,"21858"
"Max Castillo","KCR","AAA",24,6,7,4.577586206896552,22,21,0,0,0,0,,116,490,117,66,59,31,28,0,3,7,0,94,"21956"
"Cole Winn","TEX","AAA",23,9,8,7.217821782178218,29,13,0,0,0,0,,101,493,114,83,81,17,79,0,3,6,1,97,"22113"
"Jonathan Heasley","KCR","AAA",26,2,5,6.845071158080964,32,15,0,0,1,0,,94.2,429,108,72,72,20,45,0,2,4,0,88,"22224"
"Owen White","TEX","AAA",23,2,2,4.987261631207473,13,12,0,0,0,0,,52.1,237,52,34,29,10,32,0,6,2,1,32,"22273"
"Matthew Liberatore","STL","AAA",23,4,3,4.175258388756568,13,13,0,0,0,0,,64.2,283,58,32,30,8,38,0,3,2,0,84,"22294"
"Brenan Hanifee","DET","AAA",25,2,8,4.383764084468382,25,13,0,0,2,1,,90.1,399,103,50,44,11,30,0,6,2,0,82,"22304"
"Jack O'Loughlin","DET","AAA",23,3,7,4.7769236376159245,18,16,0,0,0,0,,86.2,380,93,48,46,9,37,0,5,3,1,79,"22690"
"Luis Patino","TBR","AAA",23,3,5,6.486034418014946,32,11,0,0,0,0,,59.2,281,60,45,43,13,42,0,3,4,1,50,"22815"
"Joan Adon","WSN","AAA",24,3,5,4.619772399179715,17,17,0,0,0,0,,87.2,386,92,51,45,10,40,0,2,9,1,80,"22925"
"Osvaldo Bido","PIT","AAA",27,3,4,4.16489327898283,19,10,0,0,3,0,,62.2,268,52,31,29,6,29,0,5,1,0,65,"23150"
"Michael Plassmeyer","PHI","AAA",26,3,4,5.054187951928944,16,14,0,0,1,0,,67.2,299,69,40,38,10,30,0,3,4,0,74,"23191"
"Janson Junk","MIL","AAA",27,7,10,4.178571428571429,27,25,0,0,0,0,,140,594,145,77,65,14,44,0,5,2,0,94,"23301"
"Jose Butto","NYM","AAA",25,3,7,5.934065934065934,19,19,0,0,0,0,,91,414,99,63,60,17,49,0,5,4,0,82,"23313"
"Joey Cantillo","CLE","AAA",23,6,4,4.6421052631578945,20,18,1,0,0,0,,95,425,89,50,49,16,55,0,4,9,0,111,"23335"
"Ricky Karcher","CIN","AAA",25,7,4,4.7734810654007775,51,0,0,0,2,1,,60.1,290,41,39,32,3,72,1,4,7,3,70,"23449"
"Hunter Stratton","PIT","AAA",26,4,4,3.994083200857237,47,2,0,0,6,2,,56.1,242,44,27,25,7,31,0,3,7,2,74,"23455"
"Tommy Romero","WSN","AAA",25,5,7,5.441065270144998,36,10,0,0,0,1,,87.2,401,86,55,53,11,61,1,3,4,0,82,"23465"
"Cam Sanders","CHC","AAA",26,7,2,5.149485346133099,51,0,0,0,5,0,,64.2,311,40,40,37,6,69,2,7,9,0,97,"23479"
"Keaton Winn","SFG","AAA",25,0,6,4.810344827586207,17,14,0,0,0,1,,58,263,66,34,31,7,26,0,2,2,2,66,"23499"
"Ben Brown","CHC","AAA",23,6,8,5.325688818931765,22,15,0,0,0,0,,72.2,322,60,46,43,9,51,1,3,3,1,100,"23590"
"Clayton Andrews","MIL","AAA",26,6,0,2.526315789473684,48,1,0,0,5,3,,57,238,39,18,16,4,31,1,1,8,1,74,"23631"
"Ryan Weathers","MIA","AAA",23,5,2,3.3891211225360487,15,15,0,0,0,0,,79.2,327,68,32,30,9,38,0,1,1,0,90,"23796"
"Randy Dobnak","MIN","AAA",28,5,9,5.129287805453089,31,26,0,0,1,0,,126.1,569,148,82,72,12,61,0,5,1,0,115,"23798"
"Ronny Henriquez","MIN","AAA",23,5,3,5.684210526315789,37,0,0,0,1,3,,57,262,54,38,36,6,36,0,3,1,1,49,"24094"
"Kai-Wei Teng","SFG","AAA",24,6,5,4.215189873417722,17,16,0,0,0,0,,79,348,66,38,37,4,48,0,10,8,0,96,"24282"
"Nick Allgeyer","PHI","AAA",27,5,5,6.3073774436186145,23,10,0,0,1,3,,81.1,387,84,59,57,15,52,0,9,2,0,85,"24486"
"Simeon Woods Richardson","MIN","AAA",22,7,6,4.909091348426917,24,22,0,0,0,0,,113.2,497,109,68,62,13,61,0,1,3,3,96,"24494"
"Drew Rom","STL","AAA",23,9,6,4.824742268041237,21,20,1,0,0,0,,97,440,102,55,52,8,50,0,9,8,0,118,"24602"
"Jonathan Bowlan","KCR","AAA",26,6,6,5.2388059701492535,14,12,0,0,1,0,,67,296,72,40,39,12,32,0,0,2,0,58,"24607"
"Randy Vasquez","NYY","AAA",24,3,8,4.593361286676892,17,17,0,0,0,0,,80.1,357,78,45,41,10,40,0,9,5,2,96,"24719"
"Kyle Leahy","STL","AAA",26,5,4,6.264000382324242,46,4,0,0,0,1,,83.1,386,104,66,58,15,39,0,2,6,1,92,"24763"
"Chris Vallimont","CLE","AAA",26,4,6,5.525096850603426,30,9,0,0,2,2,,86.1,380,81,58,53,14,46,0,6,10,3,86,"24935"
"Cooper Criswell","TBR","AAA",26,4,4,3.9330713386921725,23,17,0,0,2,0,,84.2,370,87,47,37,8,23,0,10,1,0,80,"24975"
"Shawn Dubin","HOU","AAA",27,1,5,6.628741909301949,20,12,0,0,1,3,,55.2,258,52,45,41,7,37,0,6,4,0,60,"24977"
"Kody Funderburk","MIN","AAA",26,4,1,2.5961538461538463,37,2,0,0,5,2,,52,210,34,15,15,1,21,0,3,0,1,75,"24993"
"Evan Sisk","KCR","AAA",26,2,4,6.344262295081967,58,3,0,0,0,2,,61,290,68,50,43,6,40,1,4,4,0,62,"24995"
"Cam Alldred","PIT","AAA",26,8,8,5.195584096393198,31,17,0,0,0,0,,105.2,453,99,64,61,16,46,0,5,3,0,98,"25078"
"Jacob Lopez","TBR","AAA",25,4,5,2.7226892501888273,18,18,0,0,0,0,,79.1,335,58,30,24,7,47,0,4,1,1,87,"25098"
"Roddery Munoz","WSN","AAA",23,3,5,5.863636194181841,28,10,0,0,0,1,,66,304,63,46,43,11,46,0,3,8,0,68,"25311"
"Blair Calvo","COL","AAA",27,6,6,7.147058182026746,53,0,0,0,3,5,,56.2,277,63,48,45,7,44,0,10,7,0,68,"25416"
"Nathan Wiles","TBR","AAA",24,7,2,5.944030189174264,20,19,1,0,0,0,,89.1,383,100,63,59,19,27,0,2,3,0,72,"25474"
"Paxton Schultz","TOR","AAA",25,3,5,5.91978657929826,20,11,0,0,0,1,,62.1,287,67,42,41,11,41,0,3,3,1,59,"25501"
"Nate Fisher","CHW","AAA",27,5,10,6.511254658224189,26,20,0,0,0,0,,103.2,483,125,86,75,23,49,0,10,7,0,85,"25512"
"Matt Waldron","SDP","AAA",26,2,10,7.310469716783088,20,18,0,0,0,0,,92.1,416,118,79,75,18,30,0,4,1,1,99,"25550"
"Sammy Peralta","CHW","AAA",25,5,6,5.086956521739131,29,6,0,0,0,0,,69,295,71,45,39,9,19,0,2,1,1,68,"25589"
"Hunter Gaddis","CLE","AAA",25,2,10,6.053812073425298,20,15,0,0,0,0,,74.1,338,82,55,50,18,33,0,6,3,1,65,"25636"
"Declan Cronin","CHW","AAA",25,3,0,3.8322576872541183,47,0,0,0,2,0,,51.2,225,54,28,22,3,20,0,6,4,0,42,"25645"
"Levi Stoudt","CIN","AAA",25,5,6,6.230769615684207,25,19,0,0,0,0,,82.1,384,87,60,57,20,50,0,7,2,1,58,"25650"
"Nick Avila","SFG","AAA",25,14,0,3,56,2,0,0,3,0,,72,301,57,27,24,7,36,0,2,5,1,64,"25667"
"Peyton Battenfield","CLE","AAA",25,1,6,5.717646545621396,11,11,0,0,0,0,,56.2,245,55,37,36,13,27,0,2,2,0,28,"25777"
"Randy Wynne","CIN","AAA",30,3,4,6.5675675675675675,29,13,0,0,0,2,,74,337,92,62,54,26,19,0,8,1,1,49,"25804"
"Jeff Lindgren","MIA","AAA",26,6,6,4.880769803651053,22,17,1,0,0,0,,86.2,373,73,49,47,15,47,0,5,1,0,59,"25830"
"Noah Davis","COL","AAA",26,1,4,4.5,14,14,0,0,0,0,,60,265,52,34,30,7,35,0,12,3,0,45,"25862"
"Connor Thomas","STL","AAA",25,5,4,5.533569202952528,21,17,0,0,1,0,,94.1,440,134,64,58,10,31,0,3,0,0,69,"25873"
"Quinn Priester","PIT","AAA",22,9,4,4,22,20,0,0,0,1,,108,459,97,52,48,6,47,0,5,6,1,116,"25977"
"Brandon Walter","BOS","AAA",26,3,5,4.595744680851064,21,18,0,0,0,0,,94,413,99,53,48,10,35,0,4,3,2,88,"26056"
"Caleb Kilian","CHC","AAA",26,8,3,4.562327062647054,25,24,0,0,0,0,,120.1,512,123,66,61,17,36,1,7,4,2,95,"26213"
"Chris Murphy","BOS","AAA",25,2,3,6.3227841995061365,15,9,0,0,0,0,,52.2,252,63,41,37,7,31,0,5,1,0,61,"26214"
"Jackson Rutledge","WSN","AAA",24,2,3,4.440789027887743,11,11,0,0,0,0,,50.2,225,46,26,25,7,30,0,7,3,0,44,"26215"
"Erik Miller","SFG","AAA",25,2,1,2.769230769230769,48,0,0,0,14,3,,52,222,27,17,16,2,41,1,1,1,0,73,"26252"
"Blake Walston","ARI","AAA",22,12,6,4.520088977807659,30,30,0,0,0,0,,149.1,666,142,81,75,9,93,0,9,3,1,104,"26270"
"Ethan Small","MIL","AAA",26,2,4,3.176470588235294,38,2,0,0,3,2,,51,214,40,20,18,5,24,0,1,2,0,61,"26364"
"Cody Laweryson","MIN","AAA",25,3,4,4.796052150118762,32,4,0,0,0,3,,50.2,232,52,35,27,11,25,0,4,0,0,51,"26429"
"Anthony Molina","TBR","AAA",21,3,2,4.365269062223234,13,12,0,0,0,0,,55.2,254,73,33,27,5,18,0,2,2,0,50,"26952"
"Anthony Veneziano","KCR","AAA",25,5,4,4.215613861153626,18,17,0,0,0,0,,89.2,383,83,44,42,9,43,0,2,5,0,79,"27453"
"Jared Shuster","ATL","AAA",24,5,6,5.012658227848101,16,16,0,0,0,0,,79,357,88,49,44,10,45,0,0,5,0,64,"27472"
