"bpid","mlbid","Name","Age","Season","Team","G","GS","IP","W","L","SV","ERA","RA9","DRA","FIP","cFIP","WHIP","K%","BB%","HR%","GB%","DRA-","WARP"
107467,670280,"David Bednar",25,2020,"SD",4,0,6.3,0,0,0,7.11,8.53,5.98,4.64,109,2.05,15.6,6.3,3.1,36,123,-0.1
107552,641420,"Zack Burdi",25,2020,"CHW",8,0,7.3,0,1,0,11.05,13.5,4.65,8.49,94,1.91,29.7,8.1,10.8,39.1,96,0
107554,669203,"Corbin Burnes",25,2020,"MIL",12,9,59.7,4,1,0,2.11,2.26,3.5,2.06,74,1.02,36.7,10,0.8,47.2,72,1.3
107596,641447,"Daniel Castano",25,2020,"MIA",7,6,29.7,1,2,0,3.03,3.64,5.66,4.83,117,1.38,9.5,8.7,2.4,46.6,117,-0.1
107636,650644,"Aaron Civale",25,2020,"CLE",12,12,74,4,6,0,4.74,4.74,4.41,4.01,95,1.32,22.1,5.1,3.5,45.1,91,0.7
107642,621129,"Kyle Cody",25,2020,"TEX",8,5,22.7,1,1,0,1.59,1.99,5.47,3.87,106,1.24,19.6,14.1,1.1,47.5,113,0.1
107726,670426,"Phillip Diehl",25,2020,"COL",6,0,6,0,0,0,10.5,10.5,4.72,6.71,99,1.33,16,4,8,45,97,0
107809,641582,"Matt Foster",25,2020,"CHW",23,2,28.7,6,1,0,2.2,2.51,5.29,2.85,108,0.87,28.4,8.3,1.8,34.8,109,-0.1
107918,641656,"Ian Hamilton",25,2020,"CHW",4,0,4,0,0,0,4.5,4.5,5.57,4.92,110,2.25,20,25,0,27.3,115,0
108053,650633,"Michael King",25,2020,"NYY",9,4,26.7,1,2,0,7.76,7.76,5.28,5.12,105,1.54,21.5,9.1,4.1,40.2,109,0
108073,669424,"Jimmy Lambert",25,2020,"CHW",2,0,2,0,0,0,0,0,5.24,1.17,105,1,25,0,0,33.3,108,0
108197,641853,"David McKay",25,2020,"DET",1,0,0.3,0,0,0,54,54,6.18,51.17,118,6,0,33.3,33.3,0,127,0
108223,669214,"Conner Menez",25,2020,"SF",7,0,11.3,1,0,0,2.38,3.18,5.83,5.68,117,0.97,17.8,11.1,4.4,29,120,-0.1
108430,615698,"Cal Quantrill",25,2020,,18,3,32,2,0,1,2.25,3.38,4.5,3.91,94,1.22,23,5.9,3,44.6,93,0.2
108582,643532,"Sterling Sharp",25,2020,"MIA",4,0,5.3,0,0,0,10.13,11.81,4.99,7.9,103,2.25,10.3,17.2,3.4,65,103,0
108611,642092,"Riley Smith",25,2020,"AZ",6,0,18.3,2,0,0,1.47,1.47,4.33,2.78,92,1.09,25.7,7.1,1.4,46.8,89,0.1
108765,642203,"Taylor Widener",25,2020,"AZ",12,0,20,0,1,0,4.5,4.5,5.78,6.51,110,1.3,25,13.6,5.7,37.3,119,-0.2
108818,669211,"Keegan Akin",25,2020,"BAL",8,6,25.7,1,2,0,4.56,5.96,4.27,3.25,91,1.44,30.2,8.6,2.6,34.3,88,0.3
108830,669456,"Shane Bieber",25,2020,"CLE",12,12,77.3,8,1,0,1.63,1.75,2.99,2.04,65,0.87,41.1,7.1,2.4,48.4,62,2.2
108873,641540,"Dane Dunning",25,2020,"CHW",7,7,34,2,0,0,3.97,4.5,5,3.96,101,1.12,24.6,9.2,2.8,44.6,103,0.2
108878,669289,"Santiago Espinal",25,2020,"TOR",2,0,2,0,0,0,9,9,6.04,12.67,115,2,0,9.1,9.1,11.1,124,0
108888,650530,"Bryan Garcia",25,2020,"DET",26,0,21.7,2,1,4,1.66,2.49,6.16,3.58,118,1.29,12.9,10.8,0,42.9,127,-0.3
108931,641712,"Dakota Hudson",25,2020,"STL",8,8,39,3,2,0,2.77,3,4.48,4.52,100,1,20.5,9.9,3.3,57.7,92,0.5
108954,669270,"Joel Kuhnel",25,2020,"CIN",3,0,3,1,0,0,6,6,4.98,9.88,101,1.33,23.1,0,15.4,30,103,0
108957,641778,"Eric Lauer",25,2020,"MIL",4,2,11,0,2,0,13.09,13.09,6.86,6.4,126,2.36,19.7,14.8,3.3,21.1,141,-0.2
109030,670990,"Yohan Ramírez",25,2020,"SEA",16,0,20.7,0,0,3,2.61,2.61,6.74,6.02,125,1.4,27.7,21.3,3.2,13.6,139,-0.4
109065,668687,"Andre Scrubb",25,2020,"HOU",20,0,23.7,1,0,1,1.9,1.9,5.16,4.22,105,1.48,23.5,19.6,1,46.6,106,0
109106,669952,"Mitch White",25,2020,"LAD",2,0,3,1,0,0,0,0,5.97,2.88,112,0.67,18.2,9.1,0,12.5,123,0
109127,641743,"Anthony Kay",25,2020,"TOR",13,0,21,2,0,0,5.14,5.57,5.29,4.93,108,1.71,22.4,14.3,3.1,37.1,109,-0.1
109150,641672,"Thomas Hatch",25,2020,"TOR",17,1,26.3,3,1,0,2.73,3.76,5.58,4.12,110,1.18,21.1,11.9,1.8,45.1,115,-0.1
109159,641312,"Shaun Anderson",25,2020,"SF",18,0,15.3,0,0,0,3.52,3.52,5.48,5.76,105,1.43,26.9,17.9,4.5,37.8,113,-0.1
109502,641401,"Connor Brogdon",25,2020,"PHI",9,0,11.3,1,0,0,3.97,3.97,4.33,4.98,90,0.88,38.6,11.4,6.8,36.4,89,0.1
110582,668676,"Zach Plesac",25,2020,"CLE",8,8,55.3,4,2,0,2.28,2.28,4.56,3.37,97,0.8,27.7,2.9,3.9,38,94,0.5
111059,676831,"Kodi Whitley",25,2020,"STL",4,0,4.7,0,0,0,1.93,1.93,4.93,4.5,101,0.64,29.4,5.9,5.9,36.4,102,0
111081,669145,"Bruce Zimmermann",25,2020,"BAL",2,1,7,0,0,0,7.71,7.71,4.83,6.6,101,1.14,22.6,6.5,6.5,50,99,0
111083,676604,"Tyler Zuber",25,2020,"KC",23,0,22,1,2,0,4.09,4.5,5.21,5.67,103,1.59,30.3,20.2,4,37.5,107,0
111103,640444,"Wil Crowe",25,2020,"WAS",3,3,8.3,0,2,0,11.88,14.04,6.51,12.33,123,2.64,17.4,17.4,10.9,27.6,134,-0.1
111104,672911,"Jesus Cruz",25,2020,"STL",1,0,1,0,0,0,18,18,5.83,2.21,107,4,28.6,14.3,0,0,120,0
111185,677976,"Randy Dobnak",25,2020,"MIN",10,10,46.7,6,4,0,4.05,4.05,4.44,3.94,101,1.35,13.5,6.5,1.5,61,92,0.6
111306,660271,"Shohei Ohtani",25,2020,"LAA",2,2,1.7,0,1,0,37.8,37.8,5.72,13.97,111,6.6,18.8,50,0,40,118,0
125575,667463,"John King",25,2020,"TEX",6,0,10.3,1,0,0,6.1,6.97,4.39,5.68,97,1.65,17.6,7.8,3.9,55.6,90,0.1
69377,600917,"José Leclerc",26,2020,"TEX",2,0,2,0,0,1,4.5,4.5,5.31,3.17,105,2,30,20,0,0,109,0
69410,600968,"Randy Rosario",26,2020,"KC",4,0,3.3,0,1,0,8.1,8.1,4.67,8.27,101,3,19,14.3,4.8,53.8,96,0
69752,606299,"José Peraza",26,2020,"BOS",1,0,0.3,0,0,0,27,27,4.94,3.17,105,6,0,0,0,0,102,0
69756,606303,"Joel Payamps",26,2020,"AZ",2,0,3,0,0,0,3,6,6.41,4.88,119,1.67,15.4,23.1,0,12.5,132,0
70551,607229,"Robert Gsellman",26,2020,"NYM",6,4,14,0,0,0,9.64,9.64,6.05,7.57,114,2.14,12.7,11.3,5.6,41.5,125,-0.1
70610,608331,"Max Fried",26,2020,"ATL",11,11,56,7,0,0,2.25,2.25,4.04,3.12,94,1.09,22.3,8.5,0.9,52.3,83,0.8
70611,608334,"Carson Fulmer",26,2020,,10,0,10.3,0,0,0,4.35,4.35,4.77,4.33,92,1.26,23.9,10.9,2.2,53.6,98,0
70612,608335,"Kyle Funkhouser",26,2020,"DET",13,0,17.3,1,1,0,7.27,7.27,6.01,5.94,113,1.9,14.8,13.6,3.7,48.3,124,-0.1
70636,608371,"Lucas Sims",26,2020,"CIN",20,0,25.7,3,0,0,2.45,3.51,4.52,3.84,92,0.97,32.7,11.5,2.9,41.8,93,0.2
70795,607192,"Tyler Glasnow",26,2020,"TB",11,11,57.3,5,1,0,4.08,4.08,3.32,3.64,69,1.13,38.2,9.2,4.6,40,68,1.4
70825,605240,"Jace Fry",26,2020,"CHW",18,0,19.7,0,1,0,3.66,4.12,4.47,4.54,95,1.42,28.9,14.5,3.6,48.9,92,0.1
70913,596133,"Luke Weaver",26,2020,"AZ",12,12,52,1,9,0,6.58,6.75,5.7,4.69,107,1.56,23.3,7.6,4.2,32.7,117,-0.2
70957,607219,"Sal Romano",26,2020,"CIN",2,0,1.3,1,0,0,0,0,6.17,3.21,113,0,0,0,0,25,127,0
71057,607481,"Aaron Bummer",26,2020,"CHW",9,0,9.3,1,0,0,0.96,0.96,3.73,1.78,84,1.07,36.8,13.2,0,68.4,77,0.1
71071,607455,"Anthony Banda",26,2020,"TB",4,0,7,1,0,1,10.29,11.57,5.51,6.88,113,2.14,11.1,13.9,2.8,52,113,0
71348,605138,"Wes Benjamin",26,2020,"TEX",8,1,22.3,2,1,0,4.84,4.84,5.46,4.56,112,1.39,21.4,7.1,4.1,34.3,112,-0.1
100260,608328,"Chase De Jong",26,2020,"HOU",3,2,7.3,0,1,0,14.73,14.73,5.41,6.3,104,2.18,23.7,10.5,5.3,33.3,111,0
100490,621005,"Tim Lopes",26,2020,"SEA",1,0,1,0,0,0,18,18,6.97,6.17,106,3,0,16.7,0,60,144,0
100510,621078,"Brady Lail",26,2020,,8,0,16.3,0,0,0,4.41,4.41,6.33,7.33,119,1.29,16.9,9.9,7,32,130,-0.2
100518,621107,"Zach Eflin",26,2020,"PHI",11,10,59,4,2,0,3.97,4.27,3.47,3.42,77,1.27,28.6,6.1,3.3,46.5,71,1.3
100519,621112,"Paul Blackburn",26,2020,"OAK",1,1,2.3,0,1,0,27,27,5.61,4.03,108,3,14.3,14.3,0,50,116,0
100521,621121,"Lance McCullers Jr.",26,2020,"HOU",11,11,55,3,3,0,3.93,4.75,3.92,3.68,86,1.16,24.7,8.8,2.2,58.9,81,1
100525,621141,"Walker Lockett",26,2020,,7,1,16.3,1,0,0,4.96,4.96,5.5,4.54,108,1.53,15.1,5.5,2.7,42.9,113,-0.1
100572,621242,"Edwin Díaz",26,2020,"NYM",26,0,25.7,2,1,6,1.75,2.1,2.7,2.08,60,1.21,45.9,11.9,1.8,45.5,56,0.7
100574,621244,"José Berríos",26,2020,"MIN",12,12,63,5,4,0,4,4,4.78,4.04,98,1.32,25.1,9.6,3,40.2,99,0.4
100577,621261,"Corey Oswalt",26,2020,"NYM",4,1,13,0,0,0,4.85,4.85,5.64,5.21,111,1.23,20,3.6,5.5,36.6,116,-0.1
100606,621366,"Ryan Borucki",26,2020,"TOR",21,0,16.7,1,1,0,2.7,2.7,4.8,3.59,102,1.44,28.8,16.4,1.4,35,99,0
100720,622075,"Yency Almonte",26,2020,"COL",24,0,27.7,3,0,1,2.93,4.23,4.26,3.47,92,1.12,20.4,5.3,1.8,55.6,88,0.2
100946,622492,"Keury Mella",26,2020,"AZ",11,0,10,2,0,0,1.8,2.7,4.93,3.41,100,1.3,23.8,7.1,2.4,44.8,102,0
101184,622780,"Angel Perdomo",26,2020,"MIL",3,0,2.7,0,0,0,20.25,23.63,5.07,8.46,102,3.75,26.3,36.8,0,66.7,105,0
101384,623352,"Josh Hader",26,2020,"MIL",21,0,19,1,2,13,3.79,3.79,4.59,4.06,93,0.95,39.7,12.8,3.8,26.5,95,0.1
101448,623454,"Drew Anderson",26,2020,"CHW",1,0,1.3,0,1,0,40.5,40.5,6.01,24.17,106,4.5,20,20,20,0,124,0
101601,624407,"Tzu-Wei Lin",26,2020,"BOS",1,0,1,0,0,0,27,27,4.79,16.17,101,4,0,0,14.3,28.6,99,0
101728,625643,"Reynaldo López",26,2020,"CHW",8,8,26.3,1,3,0,6.49,7.18,6.15,7.61,117,1.63,19.8,12.4,7.4,33.3,127,-0.2
102336,630023,"Yonny Chirinos",26,2020,"TB",3,3,11.3,0,0,0,2.38,3.18,6.18,5.29,113,1.59,19.2,7.7,3.8,30.6,127,-0.1
102675,641871,"Keynan Middleton",26,2020,"LAA",13,0,12,0,1,0,5.25,6,6.25,5,119,1.5,20.8,11.3,3.8,22.2,129,-0.1
103747,622088,"Tejay Antone",26,2020,"CIN",13,4,35.3,0,3,0,2.8,2.8,4.04,3.67,87,1.02,31.9,11.3,2.8,48.7,83,0.5
103789,596295,"Austin Gomber",26,2020,"STL",14,4,29,1,1,0,1.86,1.86,4.61,3.56,100,1.17,22.7,12.6,0.8,48,95,0.2
103801,605276,"David Hess",26,2020,"BAL",3,0,7,0,0,0,6.43,6.43,6.43,5.6,122,1.71,3.1,6.3,3.1,37.9,132,-0.1
103868,630263,"James Bourque",26,2020,"WAS",6,0,4,1,0,0,6.75,6.75,6.78,9.71,122,2,5.3,26.3,5.3,23.1,140,-0.1
104483,650895,"Diego Castillo",26,2020,"TB",22,0,21.7,3,0,4,1.66,1.66,4.02,4.51,89,1.06,25.8,12.4,3.4,59.3,83,0.3
104864,656803,"James Norwood",26,2020,"CHC",3,0,1.7,0,0,0,16.2,16.2,6.06,5.01,113,3,0,11.1,0,37.5,125,0
104921,657024,"Erik Swanson",26,2020,"SEA",9,0,7.7,0,2,0,12.91,14.09,5.25,7.47,104,1.7,24.3,5.4,8.1,33.3,108,0
104945,657097,"Jacob Webb",26,2020,"ATL",8,0,10,0,0,0,0,1.8,4.21,2.71,92,1.2,25,12.5,0,60,87,0.1
105122,657611,"Cam Hill",26,2020,"CLE",18,0,18.3,2,0,1,4.91,5.4,5.63,5.4,110,0.87,22.2,6.9,5.6,38.8,116,-0.1
105394,656222,"Jalen Beeks",26,2020,"TB",12,0,19.3,1,1,1,3.26,4.19,3.5,1.77,78,1.29,32.1,4.9,1.2,41.2,72,0.3
105578,664157,"Travis Bergen",26,2020,,8,0,8.3,1,0,1,3.24,3.24,4.42,5.37,97,1.68,30.6,25,2.8,43.8,91,0.1
105635,664141,"JT Brubaker",26,2020,"PIT",11,9,47.3,1,3,0,4.94,5.13,4.41,4.1,94,1.37,23.4,8.3,2.9,47.4,91,0.5
105739,664076,"Garrett Cleavinger",26,2020,"PHI",1,0,0.7,0,0,0,13.5,13.5,3.54,19.71,86,3,25,0,25,66.7,73,0
105933,664126,"Pete Fairbanks",26,2020,"TB",27,2,26.7,6,3,0,2.7,3.04,3.76,3.02,77,1.39,33.3,12,1.7,48.4,77,0.4
106036,664139,"Ian Gibaut",26,2020,"TEX",14,0,12.3,0,1,0,6.57,7.3,5.42,5.44,105,1.62,23.7,15.3,3.4,42.9,112,0
106105,664180,"Matt Hall",26,2020,"BOS",4,1,8.7,0,3,0,18.69,18.69,5.42,7.9,108,3.12,16.7,18.5,3.7,38.2,112,0
106140,623474,"Jimmy Herget",26,2020,"TEX",20,1,19.7,1,0,0,3.2,3.2,5.88,5.2,114,1.37,19.5,16.1,2.3,35.2,121,-0.2
106456,664682,"Ryan Meisinger",26,2020,"STL",2,0,2.7,0,0,0,0,0,5.57,6.59,108,1.88,23.1,30.8,0,60,115,0
106691,664074,"Cody Ponce",26,2020,"PIT",5,3,17,1,1,0,3.18,3.71,6.42,6.68,125,1.06,18.2,9.1,7.6,35.4,132,-0.2
106871,622250,"Josh Sborz",26,2020,"LAD",4,0,4.3,0,0,0,2.08,2.08,6.17,5.98,115,0.69,12.5,6.3,6.3,38.5,127,0
106928,622098,"Drew Smith",26,2020,"NYM",8,0,7,0,1,0,6.43,7.71,5.01,5.79,102,1.14,24.1,6.9,6.9,35,103,0
106932,656977,"Chad Sobotka",26,2020,"ATL",4,0,3.7,0,0,0,12.27,12.27,6.81,3.76,118,2.18,10,10,0,18.8,140,-0.1
106954,664054,"Cody Stashak",26,2020,"MIN",11,0,15,1,0,0,3,3,4.59,3.23,96,0.93,29.8,5.3,3.5,37.8,95,0.1
106956,622251,"Josh Staumont",26,2020,"KC",26,0,25.7,2,1,0,2.45,2.81,5.06,3.52,100,1.4,33,14.3,1.8,28.6,104,0
106989,622253,"Dillon Tate",26,2020,"BAL",12,0,16.7,1,1,0,3.24,3.78,4.38,3.53,95,0.84,21.9,7.8,1.6,51.2,90,0.1
107018,663423,"Trent Thornton",26,2020,"TOR",3,3,5.7,0,0,0,11.12,11.12,5.8,2.64,110,3.18,18.2,9.1,0,29.2,120,0
107058,664285,"Framber Valdez",26,2020,"HOU",11,10,70.7,5,3,0,3.57,4.08,3.01,2.83,73,1.12,26.4,5.6,1.7,59.7,62,2
107097,621097,"Jacob Waguespack",26,2020,"TOR",11,0,17.7,0,0,0,8.15,10.19,5.43,4.7,105,2.04,17.8,10,2.2,41.3,112,-0.1
107169,622065,"Alex Young",26,2020,"AZ",15,7,46.3,2,4,0,5.44,5.83,5.96,5.59,118,1.4,19.1,6.9,5.4,36.7,123,-0.3
107171,621076,"James Kaprielian",26,2020,"OAK",2,0,3.7,0,0,0,7.36,7.36,5.86,9.71,112,1.64,23.5,11.8,11.8,36.4,121,0
107173,664045,"Thomas Eshelman",26,2020,"BAL",12,4,34.7,3,1,0,3.89,4.41,6.43,5.82,126,1.27,11.1,6.9,4.9,35.9,132,-0.5
107229,666204,"Dany Jiménez",26,2020,"SF",2,0,1.3,0,0,0,6.75,6.75,5.05,8.46,105,3,12.5,37.5,0,50,104,0
107232,664042,"Travis Lakins Sr.",26,2020,"BAL",22,0,25.7,3,2,1,2.81,3.86,5.48,3.99,104,1.48,21.6,11.2,1.7,38.2,113,-0.1
107263,663399,"Brandon Waddell",26,2020,"PIT",2,0,3.3,0,0,0,2.7,2.7,4.95,3.81,105,1.2,14.3,14.3,0,40,102,0
107446,670056,"Caleb Baragar",26,2020,"SF",24,1,22.3,5,1,0,4.03,4.03,5.96,4.06,120,0.99,21.6,5.7,3.4,20.6,123,-0.2
107524,664069,"Ben Braymer",26,2020,"WAS",3,1,7.3,1,0,0,1.23,1.23,5.45,3.08,110,1.64,23.5,14.7,0,28.6,112,0
107538,670712,"Mike Brosseau",26,2020,"TB",1,0,0.3,0,0,0,0,0,4.69,-2.83,99,0,100,0,0,,97,0
107838,670329,"Rico Garcia",26,2020,"SF",12,0,10,1,1,0,5.4,5.4,5.7,4.31,107,1.7,15.9,9.1,2.3,45.5,117,-0.1
107865,664062,"Tony Gonsolin",26,2020,"LAD",9,8,46.7,2,2,0,2.31,2.51,5.05,2.31,101,0.84,26.1,4,1.1,33.6,104,0.2
107925,664129,"Geoff Hartlieb",26,2020,"PIT",21,0,22.3,1,0,0,3.63,4.43,5.24,5.05,106,1.57,18.8,18.8,1,60,108,-0.1
108066,621139,"Brooks Kriske",26,2020,"NYY",4,0,3.7,0,0,0,14.73,14.73,5.08,8.08,99,2.73,36.4,31.8,4.5,28.6,105,0
108235,621345,"A.J. Minter",26,2020,"ATL",22,0,21.7,1,1,0,0.83,1.25,4.03,2.84,89,1.11,28.2,10.6,1.2,48.1,83,0.2
108416,664092,"Sean Poppen",26,2020,"MIN",6,0,7.7,0,0,0,4.7,4.7,4.87,2.12,94,1.7,28.6,11.4,0,52.4,100,0
108561,670167,"John Schreiber",26,2020,"DET",15,0,15.7,0,1,0,6.32,6.32,5.65,4,110,1.47,20,5.7,2.9,33.3,116,-0.1
108893,656464,"Kevin Ginkel",26,2020,"AZ",19,0,16,0,2,1,6.75,7.31,6.27,5.84,111,2.13,22.8,16.5,3.8,29.2,129,-0.2
108934,608344,"Cole Irvin",26,2020,"PHI",3,0,3.7,0,1,0,17.18,17.18,5.23,5.4,105,3.27,18.2,4.5,4.5,35.3,108,0
67148,592836,"Taijuan Walker",27,2020,,11,11,53.3,4,3,0,2.7,3.88,5.45,4.54,108,1.16,22.2,8.4,3.6,38.2,112,0
67169,593140,"Michael Feliz",27,2020,"PIT",3,0,1.7,0,0,0,32.4,32.4,5.66,14.01,104,3.6,16.7,16.7,8.3,28.6,117,0
67243,593423,"Frankie Montas",27,2020,"OAK",11,11,53,3,5,0,5.6,5.94,5.14,4.72,102,1.51,25.3,9.7,4.2,36.6,106,0.1
68132,596720,"Dovydas Neverauskas",27,2020,"PIT",17,0,19,0,3,0,7.11,8.05,4.88,5.79,96,1.79,25.8,11.2,5.6,46.4,101,0.1
68717,592858,"Rowan Wick",27,2020,"CHC",19,0,17.3,0,1,4,3.12,3.12,4.87,2.69,97,1.38,27,8.1,1.4,39.6,100,0
69354,600887,"Miguel Del Pozo",27,2020,"PIT",5,0,3.7,0,0,0,17.18,17.18,6.26,8.67,124,4.09,8,32,0,46.7,129,0
69545,605288,"Adrian Houser",27,2020,"MIL",12,11,56,1,6,0,5.3,6.59,4.34,4.84,98,1.5,17.9,8.5,3.3,59.3,89,0.7
69614,606131,"Luis Perdomo",27,2020,"SD",10,1,17.3,0,0,0,5.71,6.23,4.68,5.35,98,1.33,21.6,13.5,4.1,60.4,96,0.1
69788,606424,"Jarlín García",27,2020,"SF",19,0,18.3,2,1,0,0.49,2.95,5.02,3.32,106,1.04,18.9,10.8,0,46,103,0
70188,608032,"Carlos Estévez",27,2020,"COL",26,0,24,1,3,1,7.5,7.88,5.95,5.71,109,1.75,23.3,7.8,5.2,29.9,123,-0.2
70271,605483,"Blake Snell",27,2020,"TB",11,11,50,4,2,0,3.24,3.42,3.63,4.33,80,1.2,31,8.9,4.9,48.4,75,1.1
70429,605130,"Scott Barlow",27,2020,"KC",32,0,30,2,1,2,4.2,4.2,3.95,3.4,84,1.2,31.2,7.2,3.2,45.3,81,0.4
70431,605151,"Archie Bradley",27,2020,,16,0,18.3,2,0,6,2.95,2.95,4.87,2.61,100,1.09,24.7,4.1,1.4,39.2,100,0
70438,605195,"Kyle Crick",27,2020,"PIT",7,0,5.7,0,1,0,1.59,9.53,5.35,2.86,107,1.94,24.1,13.8,0,33.3,110,0
70445,605242,"Michael Fulmer",27,2020,"DET",10,10,27.7,0,2,0,8.78,8.78,6.27,6.89,119,2.06,14.7,8.8,5.9,35.9,129,-0.2
70464,605347,"Jorge López",27,2020,,10,6,39,2,2,0,6.69,7.38,4.77,5.22,101,1.49,16.1,6.9,4,49.6,98,0.3
70473,605397,"Joe Musgrove",27,2020,"PIT",8,8,39.7,1,5,0,3.86,3.86,3.87,3.44,83,1.24,33.1,9.6,3,47.3,80,0.8
70481,605441,"Yacksel Ríos",27,2020,"PIT",3,0,4,0,0,0,9,9,5.43,3.96,106,1.25,17.6,11.8,0,54.5,112,0
70497,605538,"Matt Wisler",27,2020,"MIN",18,4,25.3,0,1,1,1.07,1.07,5.48,3.33,106,1.14,32.7,13.1,1.9,23.2,113,-0.1
70543,607179,"Jordan Weems",27,2020,"OAK",9,0,14,0,0,0,3.21,3.21,4.86,3.03,98,1.21,31,12.1,1.7,27.3,100,0
70552,607231,"John Gant",27,2020,"STL",17,0,15,0,3,0,2.4,3.6,3.98,2.21,86,1.07,29.5,11.5,0,63.9,82,0.2
70753,605164,"Dylan Bundy",27,2020,"LAA",11,11,65.7,6,3,0,3.29,3.7,4.48,2.92,95,1.04,27,6.4,1.9,41,92,0.7
70762,596112,"Robert Stephenson",27,2020,"CIN",10,0,10,0,0,0,9.9,9.9,5.13,12.21,104,1.4,30.2,7,18.6,23.1,106,0
70778,596057,"Daniel Norris",27,2020,"DET",14,1,27.7,3,1,0,3.25,3.25,3.78,2.84,87,1.16,24.1,6,1.7,56.3,78,0.4
70790,605155,"Colten Brewer",27,2020,"BOS",11,4,25.7,0,3,0,5.61,5.96,5.29,6.01,103,1.75,20.5,11.5,4.9,51.2,109,0
70798,605540,"Brandon Woodruff",27,2020,"MIL",13,13,73.7,3,5,0,3.05,3.18,3.3,3.23,78,0.99,31.1,6.1,3.1,50,68,1.8
70814,605501,"Stephen Tarpley",27,2020,"MIA",12,0,11,2,2,1,9,9.82,4.46,6.58,98,1.73,20.8,15.1,3.8,41.9,92,0.1
70822,605280,"Clay Holmes",27,2020,"PIT",1,0,1.3,0,0,0,0,0,5.53,1.71,104,1.5,16.7,0,0,60,114,0
70827,605498,"Andrew Suárez",27,2020,"SF",6,0,9.7,0,0,0,3.72,3.72,5.69,5.39,113,1.55,11.9,14.3,2.4,41.9,117,-0.1
70883,607074,"Carlos Rodón",27,2020,"CHW",4,2,7.7,0,2,0,8.22,8.22,6.56,4.86,123,1.57,17.1,8.6,2.9,28,135,-0.1
70921,596071,"Dillon Peters",27,2020,"LAA",1,1,1.7,0,0,0,16.2,21.6,5.09,16.37,106,1.8,22.2,0,22.2,14.3,105,0
70943,605400,"Aaron Nola",27,2020,"PHI",12,12,71.3,5,5,0,3.28,3.91,3.17,3.21,72,1.08,33.2,8,3.1,48.8,65,1.8
70964,607200,"Erick Fedde",27,2020,"WAS",11,8,50.3,2,4,0,4.29,4.47,5.27,6.17,109,1.37,12.6,9.9,4.5,55,109,0.2
70966,595897,"Nick Burdi",27,2020,"PIT",3,0,2.3,0,1,1,3.86,3.86,5.01,2.36,99,1.71,40,20,0,25,103,0
70977,605200,"Zach Davies",27,2020,"SD",12,12,69.3,7,4,0,2.73,3.38,4.96,3.91,104,1.07,22.8,6.9,3.3,40.7,102,0.3
71016,605309,"Keone Kela",27,2020,"PIT",3,0,2,0,0,0,4.5,4.5,4.72,8.21,97,2,30,10,10,50,97,0
71017,596001,"Jakob Junis",27,2020,"KC",8,6,25.3,0,2,0,6.39,6.39,5.47,6.21,108,1.62,16.7,5.3,6.1,46,113,0
71042,595928,"John Curtiss",27,2020,"TB",17,3,25,3,0,2,1.8,2.52,4.32,3.33,94,0.96,25.3,3,3,42,89,0.2
71094,605482,"Cy Sneed",27,2020,"HOU",18,0,17.3,0,3,0,5.71,7.79,5.34,4.73,106,1.85,25.3,12,3.6,28.8,110,0
71098,607536,"Kyle Freeland",27,2020,"COL",13,13,70.7,2,3,0,4.33,4.33,4.8,4.67,102,1.42,15.1,7.6,3,50,99,0.5
71157,607555,"Taylor Guilbeau",27,2020,"SEA",8,0,7.7,0,0,0,1.17,1.17,5.79,4.73,115,1.83,8.3,16.7,0,44.4,119,-0.1
71295,607644,"John Means",27,2020,"BAL",10,10,43.7,2,4,0,4.53,4.53,4.28,5.57,95,0.98,23.9,4,6.8,43.9,88,0.6
71331,607572,"Sam Howard",27,2020,"PIT",22,0,21,2,3,0,3.86,4.29,4.86,4.83,100,1.24,30,10,4.4,29.4,100,0
71349,605335,"Brandon Leibrandt",27,2020,"MIA",5,0,9,0,0,0,2,2,5.73,4.88,120,1.11,8.3,19.4,0,38.5,118,-0.1
100243,605525,"J.B. Wendelken",27,2020,"OAK",21,0,25,1,1,0,1.8,2.88,3.98,3.05,86,1.12,29.2,10.4,1.9,46,82,0.3
100355,611093,"Silvino Bracho",27,2020,"AZ",1,0,1,0,0,0,18,18,4.97,14.21,98,2,20,0,20,25,102,0
100526,621142,"Ty Buttrey",27,2020,"LAA",27,0,26.3,2,3,5,5.81,6.15,5.45,4.91,107,1.41,16.1,8,3.6,47.6,112,-0.1
100944,622490,"Robinson Leyer",27,2020,"BOS",6,1,4.7,0,0,0,21.21,21.21,5.21,12.81,102,4.29,26.5,23.5,8.8,35.3,107,0
100945,622491,"Luis Castillo",27,2020,"CIN",12,12,70,4,6,0,3.21,3.99,3.01,2.67,71,1.23,30.5,8.2,1.7,58.4,62,1.9
101459,623485,"Ashton Goudeau",27,2020,"COL",4,0,8.3,0,0,0,7.56,7.56,6.25,8.49,117,2.04,5.1,5.1,7.7,44.1,129,-0.1
102032,592254,"José De León",27,2020,"CIN",5,0,6,0,0,0,18,18,5.22,7.55,104,2.83,28.6,31.4,2.9,42.9,108,0
102061,601713,"Nick Pivetta",27,2020,,5,2,15.7,2,0,0,6.89,6.89,5.76,5.68,111,1.53,23.9,8.5,5.6,27.7,119,-0.1
