"bpid","mlbid","Name","Age","Season","SB","CS","SB%","PO","XBT%","TRAA","SRAA","DRBa","DRBa Opps","DRBa Rate","DRBn","DRBn Opps","DRBn Rate","DRB"
111305,677592,"Everson Pereira",24,2025,2,0,100,1,14.3,0.003,-0.006,,,,0,36,0,
111352,682928,"CJ Abrams",24,2025,31,3,91.2,4,11.8,0.019,0.036,0.3,43,0.007,1,672,0.002,1.3
112765,681460,"Brooks Baldwin",24,2025,5,0,100,1,11.1,-0.009,0,0,6,0.007,-0.1,282,0,0
112947,678489,"Jorge Barrosa",24,2025,0,0,,0,16.7,-0.009,,,,,,34,,
113730,672012,"Tyler Black",24,2025,0,1,0,0,,0.014,-0.015,,,,0,6,-0.001,
114935,671732,"Lawrence Butler",24,2025,22,7,75.9,2,10.6,0.029,-0.015,0.2,36,0.005,0.3,539,0.001,0.5
122787,682998,"Corbin Carroll",24,2025,32,6,84.2,1,10,0.025,0.01,0.2,36,0.004,0.7,646,0.001,0.9
122795,682985,"Riley Greene",24,2025,2,1,66.7,0,10.9,-0.016,-0.014,0.2,42,0.004,-0.3,560,-0.001,-0.1
122896,671739,"Michael Harris II",24,2025,20,6,76.9,3,6.8,0.013,0.003,0.1,25,0.004,0.3,595,0.001,0.4
123218,683002,"Gunnar Henderson",24,2025,30,5,85.7,0,14.9,0.021,0.014,0.2,33,0.006,0.8,687,0.001,1
123722,677956,"Rece Hinds",24,2025,0,0,,0,0,-0.004,,,,,,13,,
128864,678554,"Curtis Mead",24,2025,5,1,83.3,0,14.3,-0.005,-0.006,0,11,-0.002,-0.1,220,0,-0.1
131720,681624,"Andy Pages",24,2025,14,7,66.7,1,11.5,0.012,-0.036,0,33,0.001,-0.1,532,0,-0.1
132154,678894,"Liover Peguero",24,2025,4,0,100,1,0,0.021,0.015,0,1,0,0.1,66,0.001,0.1
133479,678882,"Ceddanne Rafaela",24,2025,20,5,80,4,18.9,0.018,0.026,0.2,39,0.004,0.6,483,0.001,0.8
134616,677587,"Brayan Rocchio",24,2025,8,4,66.7,1,7.9,0.005,-0.004,-0.1,14,-0.006,0,300,0,-0.1
134822,677594,"Julio Rodríguez",24,2025,30,6,83.3,5,4.4,0.021,0.019,0.1,39,0.003,0.8,625,0.001,0.9
135022,679032,"Johan Rojas",24,2025,12,2,85.7,0,22.7,0.072,0.004,0.2,15,0.013,0.3,122,0.003,0.5
138565,677588,"José Tena",24,2025,3,1,75,0,7.7,-0.003,-0.009,0.1,16,0.008,0,171,0,0.1
139549,671655,"George Valera",24,2025,0,0,,0,0,-0.01,,,,,,46,,
140120,678391,"Jorbit Vivas",24,2025,0,0,,0,0,-0.015,,0,5,-0.002,,68,,
140156,683011,"Anthony Volpe",24,2025,18,8,69.2,2,4.2,0.02,-0.022,0,30,-0.002,0.1,510,0,0
141718,683227,"Cody Freeman",24,2025,1,1,50,0,7.1,0.001,-0.019,,,,0,69,0,
141735,683090,"Matthew Lugo",24,2025,0,0,,0,14.3,-0.01,,0,5,-0.001,,42,,
141747,683083,"Nasim Nuñez",24,2025,9,1,90,1,12.5,0.035,0.022,0,5,0.006,0.2,115,0.002,0.3
143959,686948,"Drake Baldwin",24,2025,0,0,,0,9.1,-0.018,,0,16,-0.001,,386,,
144289,686797,"Brooks Lee",24,2025,3,1,75,1,4.5,-0.014,-0.008,-0.1,29,-0.003,-0.2,472,0,-0.3
144429,687263,"Zach Neto",24,2025,26,9,74.3,4,13.7,0.031,-0.024,0,36,0,0.1,534,0,0.1
144540,687221,"Dalton Rushing",24,2025,0,0,,0,0,-0.012,,0,4,-0.003,,99,,
144555,687363,"Victor Scott II",24,2025,34,4,89.5,3,5,0.053,0.036,0.6,41,0.014,1.4,414,0.003,2
144718,687597,"Jordan Beck",24,2025,19,8,70.4,3,17,0.033,-0.008,0.1,29,0.003,0.4,480,0.001,0.5
144811,687551,"Drew Gilbert",24,2025,1,1,50,0,0,-0.007,-0.003,,,,0,79,0,
144940,687529,"Grant McCray",24,2025,0,0,,0,,-0.009,,,,,,36,,
145096,687515,"Colby Thomas",24,2025,2,1,66.7,1,0,0.004,-0.002,,,,0,108,0,
146339,690291,"Jace Jung",24,2025,0,0,,0,12.5,-0.007,,0,6,0.001,,23,,
146515,682988,"Tyler Locklear",24,2025,3,1,75,0,9.1,0.018,-0.01,,,,0,52,0,
146693,689200,"Jacob Melton",24,2025,7,2,77.8,0,20,0.068,-0.005,0,4,-0.007,0.2,78,0.002,0.1
146945,688363,"Graham Pauley",24,2025,2,0,100,1,5,-0.011,0,0,11,0.002,-0.1,153,0,0
147123,690022,"Ryan Ritter",24,2025,3,1,75,0,20,-0.003,-0.009,0,7,0.005,0,191,0,0
151394,700932,"Kyle Manzardo",24,2025,2,0,100,0,9.5,-0.019,0,0,15,0,-0.3,498,-0.001,-0.3
153929,701675,"Nathan Church",24,2025,1,0,100,1,12.5,-0.002,-0.003,,,,0,50,0,
162174,802415,"Chandler Simpson",24,2025,44,12,78.6,3,18.9,0.069,0.002,0.1,21,0.004,1.3,530,0.002,1.4
163702,805300,"Jakob Marsee",24,2025,14,6,70,2,18.5,0.05,-0.022,,,,0.2,216,0.001,
163734,805904,"Zach Cole",24,2025,3,0,100,0,33.3,0.016,0.004,,,,0,32,0.001,
163807,804668,"Rafael Flores",24,2025,0,0,,0,0,-0.011,,,,,,36,,
167784,810938,"Ben Williamson",24,2025,5,1,83.3,0,10.5,-0.007,-0.005,-0.1,37,-0.002,-0.1,352,0,-0.2
109139,671277,"Luis García Jr.",25,2025,14,5,73.7,0,10.9,0.02,-0.016,0,34,0,0.1,408,0,0.1
109355,672356,"Gabriel Arias",25,2025,8,4,66.7,1,14.7,-0.007,-0.036,0.2,30,0.007,-0.3,390,-0.001,-0.1
109543,672744,"Alexander Canario",25,2025,3,1,75,0,0,-0.009,-0.011,0,14,-0.001,-0.1,243,0,-0.1
109864,672580,"Maikel Garcia",25,2025,23,9,71.9,7,10.4,0.024,-0.016,0.1,42,0.003,0.2,554,0,0.4
110017,671056,"Iván Herrera",25,2025,8,2,80,1,15.5,-0.005,0.001,-0.1,22,-0.003,-0.1,474,0,-0.2
110402,672515,"Gabriel Moreno",25,2025,2,2,50,1,9.1,-0.013,-0.012,0,28,0,-0.2,328,0,-0.2
110476,672359,"Tirso Ornelas",25,2025,0,0,,1,,-0.005,,0,1,-0.001,,9,,
110535,672724,"Oswald Peraza",25,2025,9,0,100,0,4.5,0.011,0.004,0,12,0.001,0.1,190,0,0.1
110536,672695,"Geraldo Perdomo",25,2025,27,6,81.8,3,8.7,0.011,0.022,0.1,40,0.001,0.7,784,0.001,0.7
110551,672761,"Wenceel Pérez",25,2025,8,3,72.7,4,9.5,0.003,-0.011,0.1,9,0.007,0,270,0,0
110621,671218,"Heliot Ramos",25,2025,6,4,60,2,8.5,-0.009,-0.022,0.4,53,0.007,-0.3,730,0,0.1
110685,671286,"Johnathan Rodríguez",25,2025,1,0,100,0,0,-0.014,,0,1,0,,71,,
110868,672820,"Lenyn Sosa",25,2025,2,1,66.7,0,5.6,-0.013,-0.016,-0.2,17,-0.012,-0.2,393,-0.001,-0.4
111017,668901,"Mark Vientos",25,2025,1,0,100,0,9.4,-0.017,0.001,-0.1,16,-0.008,-0.2,389,-0.001,-0.4
111154,676679,"Luis Vázquez",25,2025,2,0,100,0,0,0.002,-0.002,,,,0,75,0,
111498,677941,"Jordyn Adams",25,2025,0,0,,0,,-0.001,,0,2,0.013,,3,,
112639,678225,"Ji Hwan Bae",25,2025,4,1,80,0,0,0.042,-0.003,,,,0.1,42,0.001,
112807,677943,"Will Banfield",25,2025,0,0,,0,,-0.002,,,,,,4,,
112867,680718,"Addison Barger",25,2025,4,1,80,0,13.5,-0.009,-0.006,0,27,0.001,-0.1,355,0,-0.1
113835,669208,"Ryan Bliss",25,2025,2,2,50,2,0,0.011,-0.004,0,3,0.006,0,40,0,0
115660,671213,"Triston Casas",25,2025,0,0,,0,0,-0.011,,-0.1,13,-0.007,,91,,
116366,672016,"Denzel Clarke",25,2025,6,0,100,0,12.5,0.006,0.01,0,18,0.001,0,129,0,0.1
117074,681297,"Colton Cowser",25,2025,14,0,100,1,13.3,0.02,0.027,0.1,7,0.01,0.4,267,0.001,0.4
117672,680779,"Henry Davis",25,2025,2,1,66.7,0,12.5,-0.006,-0.01,0,12,0,-0.1,183,0,-0.1
118072,680728,"Adrian Del Castillo",25,2025,0,0,,0,0,-0.014,,,,,,110,,
118309,672282,"Reid Detmers",25,2025,,,,,,,,,,,,,,
119177,669364,"Xavier Edwards",25,2025,27,7,79.4,5,11.9,0.018,0.009,-0.1,45,-0.002,0.6,731,0.001,0.5
121206,680869,"Zack Gelof",25,2025,1,2,33.3,0,10,0.015,-0.029,,,,0,65,0,
121931,669357,"Nolan Gorman",25,2025,1,1,50,3,12,-0.019,,0,17,0.002,,277,,
123409,681715,"Heriberto Hernandez",25,2025,,,,,,-0.015,,0,5,0.003,,99,,
123409,681715,"Heriberto Hernández",25,2025,1,1,50,0,8,-0.013,-0.018,,,,-0.1,116,-0.001,
124483,669236,"Jeremiah Jackson",25,2025,0,2,0,1,9.5,-0.008,-0.029,,,,-0.1,133,-0.001,
125372,672284,"Jarred Kelenic",25,2025,0,1,0,1,0,-0.011,,0,4,0.002,,46,,
126483,683004,"Jack Leiter",25,2025,0,0,,0,,,,,,,,,,
127532,669234,"Justyn-Henry Malloy",25,2025,0,0,,0,18.2,-0.011,,0,15,-0.002,,92,,
128758,680574,"Matt McLain",25,2025,18,2,90,0,10,0.011,0.018,0.3,32,0.009,0.3,451,0.001,0.6
128870,678009,"Parker Meadows",25,2025,4,0,100,0,3.7,-0.007,0.002,0,8,0.001,0,185,0,0
130661,666310,"Bo Naylor",25,2025,1,2,33.3,0,8.8,-0.011,-0.019,0,21,-0.002,-0.1,279,0,-0.2
130940,681393,"Connor Norby",25,2025,8,2,80,1,10.8,0.001,0.013,0,25,-0.002,0.1,327,0,0
131149,681351,"Logan O'Hoppe",25,2025,2,1,66.7,0,2.7,-0.009,-0.012,0,16,0,-0.1,234,0,-0.1
131409,680716,"Jonathan Ornelas",25,2025,0,0,,0,,-0.004,,,,,,8,,
132680,671976,"Tristan Peters",25,2025,0,0,,0,,,,,,,,,,
134717,682848,"Endy Rodríguez",25,2025,0,1,0,0,50,-0.001,-0.014,0,4,0,0,33,0,0
136838,672279,"Michael Siani",25,2025,0,0,,0,33.3,-0.01,,0,5,-0.001,,49,,
136960,682927,"Ronny Simon",25,2025,1,0,100,0,0,0,0.002,0,12,0.003,0,67,0,0
138635,677950,"Alek Thomas",25,2025,7,4,63.6,2,13.7,-0.005,-0.018,0.2,25,0.009,-0.1,408,0,0.1
138910,679529,"Spencer Torkelson",25,2025,2,1,66.7,0,9,-0.016,-0.011,-0.1,36,-0.002,-0.3,539,-0.001,-0.4
139196,668930,"Brice Turang",25,2025,24,8,75,1,14.6,0.014,-0.016,0.2,54,0.004,0.1,758,0,0.3
139705,678246,"Miguel Vargas",25,2025,6,0,100,0,13,-0.01,0.01,0,38,0,-0.1,483,0,-0.2
140577,669224,"Austin Wells",25,2025,5,1,83.3,0,3,-0.01,-0.014,0,26,-0.001,-0.2,361,0,-0.2
141166,677951,"Bobby Witt Jr.",25,2025,38,9,80.9,2,23.6,0.033,0.014,0.2,44,0.004,1.1,662,0.002,1.3
141269,669398,"Gage Workman",25,2025,1,0,100,0,0,-0.003,,0,3,0.005,,7,,
141688,683146,"Brett Baty",25,2025,8,0,100,2,0,0.007,0.021,0,12,0.001,0.2,271,0.001,0.2
141693,682997,"Tyler Callihan",25,2025,0,0,,0,0,-0.007,,,,,,12,,
143435,685744,"Kenedy Corona",25,2025,0,0,,0,0,-0.003,,,,,,7,,
144778,687952,"Christian Encarnacion-Strand",25,2025,0,2,0,0,10,-0.003,-0.034,0.1,10,0.006,0,101,0,0
144832,687957,"Dustin Harris",25,2025,1,1,50,0,66.7,0.021,-0.01,0,3,0.009,0,32,0,0
147481,689041,"Rhylan Thomas",25,2025,0,0,,0,0,-0.005,,0,3,0.001,,15,,
149417,696100,"Hunter Goodman",25,2025,1,2,33.3,1,16.7,-0.014,-0.027,0,26,-0.001,-0.3,485,-0.001,-0.3
151226,700242,"Trey Sweeney",25,2025,3,1,75,0,6.7,-0.01,-0.01,0,24,0.001,-0.1,319,0,-0.1
151281,686217,"Sal Frelick",25,2025,19,6,76,3,9.5,0.003,-0.003,0.5,46,0.01,0.1,649,0,0.5
151300,702332,"Caleb Durbin",25,2025,18,6,75,4,4.7,0.017,-0.012,0,29,0,0.1,432,0,0.1
151463,696285,"Jacob Young",25,2025,15,11,57.7,3,6.5,0.038,-0.042,0.1,23,0.006,0,320,0,0.1
153145,702358,"Trey Lipscomb",25,2025,0,0,,0,,0.004,,,,,,1,,
153781,701305,"Zach Dezenzo",25,2025,1,0,100,0,11.1,-0.009,0.006,0,11,-0.002,0,86,0,0
157585,702176,"Alan Roden",25,2025,1,1,50,0,5.6,0.001,-0.013,0,18,0,0,117,0,0
163882,805249,"Otto Kemp",25,2025,2,2,50,0,0,0.001,-0.025,0,12,0,-0.1,200,0,0
106820,660688,"Keibert Ruiz",26,2025,0,2,0,0,7.7,-0.011,-0.036,-0.2,20,-0.008,-0.1,238,-0.001,-0.3
107182,665742,"Juan Soto",26,2025,37,5,88.1,5,4.8,0.023,0.057,0.1,40,0.002,1.6,726,0.002,1.7
107184,665489,"Vladimir Guerrero Jr.",26,2025,6,3,66.7,1,3.8,-0.013,-0.024,-0.1,53,-0.001,-0.5,748,-0.001,-0.5
107293,665750,"Leody Taveras",26,2025,9,3,75,1,7.7,0.058,-0.004,0,17,-0.002,0.2,117,0.002,0.2
107401,665804,"Miguel Amaya",26,2025,0,0,,0,7.7,-0.012,,0,11,-0.003,,70,,
107439,668731,"Akil Baddoo",26,2025,1,0,100,0,,0.028,-0.001,,,,0,4,0.001,
107561,665828,"Oswaldo Cabrera",26,2025,0,1,0,0,6.7,-0.009,-0.019,0,16,0,0,113,0,0
107582,666185,"Dylan Carlson",26,2025,3,3,50,1,8.3,-0.002,-0.02,0,5,-0.003,-0.1,214,0,-0.1
107628,665953,"Andrés Chaparro",26,2025,0,0,,0,0,-0.008,,0,1,0,,43,,
107675,665833,"Oneil Cruz",26,2025,38,5,88.4,0,18.2,0.047,0.037,0.1,50,0.002,1.6,521,0.003,1.7
107784,665877,"José Fermín",26,2025,2,2,50,0,0,-0.011,-0.018,,,,-0.1,115,-0.001,
107858,665926,"Andrés Giménez",26,2025,12,2,85.7,1,14.6,0.015,0.006,0.1,22,0.002,0.2,286,0.001,0.2
108145,665561,"Rafael Marchán",26,2025,0,0,,0,0,-0.015,,-0.1,8,-0.009,,120,,
108284,665966,"Carlos Narváez",26,2025,1,1,50,2,0,-0.015,,-0.2,24,-0.008,,320,,
108350,670623,"Isaac Paredes",26,2025,0,1,0,0,0,-0.017,,-0.2,28,-0.006,,381,,
108479,665861,"Sebastián  Rivero",26,2025,1,0,100,0,16.7,-0.008,,,,,,36,,
108525,665923,"Esteury Ruiz",26,2025,4,0,100,0,0,0.046,0.006,,,,0,23,0.002,
108651,665487,"Fernando Tatis Jr.",26,2025,32,7,82.1,2,5.6,0.025,0.009,0,51,0.001,0.7,613,0.001,0.7
108656,669392,"Samad Taylor",26,2025,0,0,,0,33.3,,,,,,,,,
108701,665839,"Enmanuel Valdez",26,2025,0,0,,0,10,-0.014,,0,6,-0.005,,86,,
109083,669261,"Jack Suwinski",26,2025,7,1,87.5,1,13.3,0.001,0.008,0.1,6,0.009,0,146,0,0.1
109125,670970,"Adrian Morejon",26,2025,,,,,,,,,,,,,,
109295,666176,"Jo Adell",26,2025,5,1,83.3,1,3.8,-0.01,-0.004,0,15,0.003,-0.2,401,0,-0.1
109318,669397,"Nick Allen",26,2025,8,7,53.3,1,11.1,0.012,-0.048,0,29,0.001,-0.2,399,-0.001,-0.2
109448,672642,"Steward Berroa",26,2025,1,0,100,0,0,-0.003,,,,,,4,,
109542,669134,"Luis Campusano",26,2025,0,0,,0,0,-0.004,,,,,,9,,
109738,673237,"Yainer Diaz",26,2025,1,1,50,0,3.8,-0.018,-0.017,0,31,0.001,-0.3,466,-0.001,-0.3
109838,671289,"Tyler Freeman",26,2025,18,9,66.7,4,9.1,0.029,-0.031,0,21,-0.001,0,481,0,0
110120,671083,"Buddy Kennedy",26,2025,0,0,,0,,-0.008,,,,,,33,,
110182,668904,"Royce Lewis",26,2025,12,2,85.7,1,4.8,0.008,0,0,9,0.002,0.1,321,0,0.1
110207,672640,"Otto Lopez",26,2025,15,6,71.4,1,12.2,0.015,-0.007,0.2,27,0.006,0.2,458,0,0.3
110333,669004,"MJ Melendez",26,2025,0,0,,0,33.3,-0.007,,0,3,-0.001,,31,,
110401,666624,"Christopher Morel",26,2025,7,2,77.8,2,6.7,0.009,0.005,0.1,16,0.004,0.1,211,0,0.1
110800,676914,"Davis Schneider",26,2025,3,1,75,0,4.3,-0.001,-0.002,0,8,0.003,0,169,0,0
111018,668723,"Ryan Vilade",26,2025,0,0,,0,0,-0.006,,0,3,0,,17,,
111044,671221,"Drew Waters",26,2025,5,3,62.5,2,0,0.018,-0.021,0.1,29,0.003,0,168,0,0.1
111086,677800,"Wilyer Abreu",26,2025,6,3,66.7,1,5.1,-0.007,-0.026,-0.1,25,-0.003,-0.2,321,-0.001,-0.3
111090,676070,"Jacob Amaya",26,2025,2,0,100,0,0,-0.002,-0.004,0.1,8,0.009,0,49,0,0.1
111187,677649,"Ezequiel Duran",26,2025,11,2,84.6,1,23.8,0.01,-0.009,,,,0,223,0,
111216,672386,"Alejandro Kirk",26,2025,1,0,100,0,0,-0.019,,-0.3,22,-0.016,,419,,
111707,677942,"Blaze Alexander",26,2025,4,6,40,2,6.7,0.019,-0.053,,,,-0.1,219,-0.001,
112687,672275,"Patrick Bailey",26,2025,1,0,100,0,12.9,-0.016,-0.003,-0.1,14,-0.005,-0.2,380,-0.001,-0.3
114833,676475,"Alec Burleson",26,2025,5,1,83.3,0,9.1,-0.012,-0.003,-0.1,25,-0.005,-0.2,477,0,-0.3
118215,676356,"Jonny DeLuca",26,2025,6,0,100,0,0,0.046,0.008,0,5,0,0.1,49,0.002,0.1
