"bpid","mlbid","Name","Age","Season","SB","CS","SB%","PO","XBT%","TRAA","SRAA","DRBa","DRBa Opps","DRBa Rate","DRBn","DRBn Opps","DRBn Rate","DRB"
70551,607229,"Robert Gsellman",26,2020,,,,,,,,,,,,,,
70607,608324,"Alex Bregman",26,2020,0,0,,0,0,-0.007,,0,28,0.001,,49,,
70610,608331,"Max Fried",26,2020,,,,,,,,,,,,,,
70613,608336,"Joey Gallo",26,2020,2,0,100,0,8,0.001,0.001,-0.2,25,-0.007,0,9,0,-0.2
70635,608369,"Corey Seager",26,2020,1,0,100,0,10.3,0.001,,-0.2,39,-0.005,,8,,
70636,608371,"Lucas Sims",26,2020,,,,,,,,,,,,,,
70646,608385,"Jesse Winker",26,2020,1,0,100,0,15.4,-0.004,,-0.2,18,-0.009,,32,,
70795,607192,"Tyler Glasnow",26,2020,,,,,,,,,,,,,,
70804,605233,"Derek Fisher",26,2020,0,1,0,0,0,-0.001,-0.021,0,6,0.006,0,5,-0.003,0
70913,596133,"Luke Weaver",26,2020,,,,,,,,,,,,,,
70957,607219,"Sal Romano",26,2020,,,,,,,,,,,,,,
71028,605353,"Vimael Machín",26,2020,0,0,,0,12.5,-0.002,,0,12,0.003,,8,,
100488,621002,"Daniel Robertson",26,2020,0,0,,0,0,-0.005,,0,5,-0.004,,27,,
100490,621005,"Tim Lopes",26,2020,5,0,100,0,10.5,0.007,0.012,0,18,0.002,0,21,0.001,0.1
100518,621107,"Zach Eflin",26,2020,,,,,,,,,,,,,,
100519,621112,"Paul Blackburn",26,2020,,,,,,,,,,,,,,
100521,621121,"Lance McCullers Jr.",26,2020,,,,,,,,,,,,,,
100525,621141,"Walker Lockett",26,2020,,,,,,,,,,,,,,
100574,621244,"José Berríos",26,2020,,,,,,,,,,,,,,
100577,621261,"Corey Oswalt",26,2020,,,,,,,,,,,,,,
100595,621311,"David Dahl",26,2020,1,0,100,0,20,-0.002,0.001,0.1,15,0.004,0,26,0,0.1
100628,621433,"Brett Phillips",26,2020,6,1,85.7,0,0,0.013,-0.001,0,8,0.004,0,53,0,0
100630,621438,"Tyrone Taylor",26,2020,0,0,,0,0,-0.007,,0,7,0.001,,49,,
100631,621439,"Byron Buxton",26,2020,2,1,66.7,0,0,0.006,-0.004,0.1,9,0.006,0,28,0,0.1
100634,621446,"Lewis Brinson",26,2020,4,0,100,0,23.1,0,0.011,0.2,9,0.019,0,2,0.01,0.2
100650,621500,"Wyatt Mathisen",26,2020,0,0,,0,0,-0.001,,0,4,-0.006,,7,,
100653,621512,"Tomás Nido",26,2020,0,0,,0,,-0.003,,0.1,2,0.028,,17,,
100668,621566,"Matt Olson",26,2020,1,0,100,0,10.5,0,0.003,0,29,-0.001,0,14,0,0
100671,621573,"Austin Dean",26,2020,0,0,,0,,-0.004,,,,,,16,,
100720,622075,"Yency Almonte",26,2020,,,,,,,,,,,,,,
101077,622666,"Johan Camargo",26,2020,0,0,,0,12.5,-0.005,,0,20,-0.002,,41,,
101384,623352,"Josh Hader",26,2020,,,,,,,,,,,,,,
101601,624407,"Tzu-Wei Lin",26,2020,0,0,,0,12.5,-0.003,,0,8,-0.002,,2,,
101728,625643,"Reynaldo López",26,2020,,,,,,,,,,,,,,
102064,605170,"Victor Caratini",26,2020,0,1,0,0,0,-0.001,,-0.1,9,-0.009,,12,,
102336,630023,"Yonny Chirinos",26,2020,,,,,,,,,,,,,,
103747,622088,"Tejay Antone",26,2020,,,,,,,,,,,,,,
103789,596295,"Austin Gomber",26,2020,,,,,,,,,,,,,,
103801,605276,"David Hess",26,2020,,,,,,,,,,,,,,
104483,650895,"Diego Castillo",26,2020,,,,,,,,,,,,,,
104833,656669,"Jordan Luplow",26,2020,0,1,0,1,14.3,0.001,-0.011,0,12,0.002,0,3,-0.002,0
104864,656803,"James Norwood",26,2020,,,,,,,,,,,,,,
104869,656811,"Ryan O'Hearn",26,2020,0,0,,0,0,-0.003,,0,9,0,,23,,
104921,657024,"Erik Swanson",26,2020,,,,,,,,,,,,,,
104945,657097,"Jacob Webb",26,2020,,,,,,,,,,,,,,
105394,656222,"Jalen Beeks",26,2020,,,,,,,,,,,,,,
105440,621466,"DJ Stewart",26,2020,0,0,,0,0,0,,0,16,0.001,,1,,
105476,664119,"Austin Allen",26,2020,0,0,,0,0,-0.004,,0,3,0.004,,16,,
105531,664056,"Harrison Bader",26,2020,3,1,75,0,7.1,0.01,-0.015,0,13,0.004,0,12,-0.001,0
105591,623323,"Braden Bishop",26,2020,1,0,100,0,0,0.006,-0.001,0,2,-0.004,0,21,0,0
105635,664141,"JT Brubaker",26,2020,,,,,,,,,,,,,,
105791,630105,"Jake Cronenworth",26,2020,3,1,75,0,10.5,-0.003,-0.006,0.2,21,0.009,0,29,0,0.2
105846,657557,"Paul DeJong",26,2020,1,0,100,0,5.3,-0.002,,-0.1,26,-0.004,,15,,
105891,621453,"Steven Duggar",26,2020,1,0,100,0,0,-0.004,0.001,0,4,0.001,0,16,0,0
105978,664058,"David Fletcher",26,2020,2,1,66.7,0,0,0.001,-0.011,0.1,49,0.003,0,5,-0.004,0.1
106102,664059,"Sam Haggerty",26,2020,4,0,100,0,0,0.006,0.015,0,9,0.002,0,75,0,0
106165,656541,"Sam Hilliard",26,2020,3,0,100,0,16.7,0.008,0.011,0.1,12,0.012,0,17,0.001,0.2
106259,664068,"Scott Kingery",26,2020,0,0,,0,6.7,-0.002,,0.1,16,0.004,,9,,
106423,663411,"Joe McCarthy",26,2020,0,0,,0,,,,,,,,,,
106466,664901,"Danny Mendick",26,2020,0,1,0,0,22.2,-0.004,,0,10,-0.004,,32,,
106558,621028,"Kevin Newman",26,2020,0,1,0,0,0,0.003,-0.021,0,19,0,0,41,0,0
106691,664074,"Cody Ponce",26,2020,,,,,,,,,,,,,,
106745,621458,"Edwin Ríos",26,2020,0,0,,0,0,0,,0,6,0,,3,,
106928,622098,"Drew Smith",26,2020,,,,,,,,,,,,,,
106932,656977,"Chad Sobotka",26,2020,,,,,,,,,,,,,,
106961,664057,"Andrew Stevenson",26,2020,2,0,100,0,37.5,0.001,0.006,-0.1,12,-0.005,0,47,0,-0.1
106962,621514,"Christin Stewart",26,2020,0,0,,0,0,0,,0,9,0,,5,,
107018,663423,"Trent Thornton",26,2020,,,,,,,,,,,,,,
107058,664285,"Framber Valdez",26,2020,,,,,,,,,,,,,,
107095,664774,"LaMonte Wade Jr.",26,2020,1,1,50,1,0,-0.001,0,0,8,-0.003,0,68,0,0
107097,621097,"Jacob Waguespack",26,2020,,,,,,,,,,,,,,
107102,665120,"Jared Walsh",26,2020,0,0,,0,8.3,0,,-0.1,17,-0.004,,7,,
107106,621493,"Taylor Ward",26,2020,2,0,100,0,6.3,-0.005,0.001,0.1,23,0.004,0,25,0,0.1
107168,621020,"Dansby Swanson",26,2020,5,0,100,1,8.8,0,0.011,0.3,48,0.005,0,11,0.002,0.3
107169,622065,"Alex Young",26,2020,,,,,,,,,,,,,,
107171,621076,"James Kaprielian",26,2020,,,,,,,,,,,,,,
107173,664045,"Thomas Eshelman",26,2020,,,,,,,,,,,,,,
107232,664042,"Travis Lakins Sr.",26,2020,0,0,,0,0,0,,,,,,1,,
107446,670056,"Caleb Baragar",26,2020,,,,,,,,,,,,,,
107538,670712,"Mike Brosseau",26,2020,2,0,100,1,9.1,-0.001,0.003,0,10,0.002,0,9,0,0
107692,664041,"Jaylin Davis",26,2020,0,0,,0,0,0,,0.1,4,0.019,,11,,
107865,664062,"Tony Gonsolin",26,2020,,,,,,,,,,,,,,
107932,670084,"Nick Heath",26,2020,2,2,50,0,0,0.019,-0.023,,,,-0.1,17,-0.003,
108036,622100,"Taylor Jones",26,2020,0,0,,0,0,-0.002,,0,3,-0.009,,11,,
108235,621345,"A.J. Minter",26,2020,,,,,,,,,,,,,,
108300,669738,"Jake Noll",26,2020,0,0,,0,0,-0.004,,0,2,-0.008,,23,,
108764,642201,"Eli White",26,2020,1,1,50,0,0,0.014,-0.009,0,11,-0.002,0,47,0,0
108795,670370,"Andrew Young",26,2020,0,0,,1,0,-0.003,,0,3,-0.002,,16,,
108934,608344,"Cole Irvin",26,2020,,,,,,,,,,,,,,
109101,622268,"Donovan Walton",26,2020,0,1,0,1,,-0.003,-0.031,,,,0,9,-0.002,
109138,666971,"Lourdes Gurriel Jr.",26,2020,3,1,75,0,3.8,0.002,-0.008,-0.1,25,-0.004,0,52,0,-0.1
110699,668942,"Josh Rojas",26,2020,1,1,50,0,16.7,0.008,-0.017,0,11,0.003,0,58,0,0
60423,570267,"Domingo Santana",27,2020,0,0,,0,33.3,-0.003,,0,2,0.012,,15,,
66018,547180,"Bryce Harper",27,2020,8,2,80,0,3.7,0.003,0,0,22,0,0,36,0,0
66883,591720,"Ronald Torreyes",27,2020,0,0,,0,100,-0.002,,0,1,0,,2,,
66895,591741,"José Osuna",27,2020,0,1,0,0,0,0.001,-0.007,0,6,-0.003,0,2,-0.002,0
66975,592261,"Delino DeShields",27,2020,3,2,60,1,8.3,0.01,-0.02,0.1,16,0.004,0,15,-0.003,0
66982,592273,"Brandon Drury",27,2020,0,0,,0,0,-0.001,,0,8,0,,6,,
67049,592518,"Manny Machado",27,2020,6,3,66.7,1,5.3,0.001,-0.015,-0.1,28,-0.004,0,7,-0.007,-0.2
67148,592836,"Taijuan Walker",27,2020,,,,,,,,,,,,,,
67169,593140,"Michael Feliz",27,2020,,,,,,,,,,,,,,
67243,593423,"Frankie Montas",27,2020,,,,,,,,,,,,,,
67248,593428,"Xander Bogaerts",27,2020,8,0,100,0,14.3,-0.004,0.021,0.1,30,0.003,0.1,40,0.003,0.2
67347,593528,"Jorge Bonifacio",27,2020,0,0,,0,25,-0.008,,0,8,0.002,,59,,
67418,593643,"Hanser Alberto",27,2020,3,0,100,0,21.4,-0.002,0.014,0.3,39,0.008,0,9,0.003,0.3
67574,593934,"Miguel Sanó",27,2020,0,0,,0,30,-0.001,,0,21,-0.002,,9,,
67621,593993,"José Briceño",27,2020,0,0,,0,,-0.004,,0,1,0,,19,,
68062,595751,"Jorge Alfaro",27,2020,2,0,100,0,0,0.005,0.001,-0.1,11,-0.01,0,76,0,-0.1
68066,595777,"Jurickson Profar",27,2020,7,1,87.5,0,8.3,0.006,0.001,0,14,0,0,32,0,0
68087,596142,"Gary Sánchez",27,2020,0,0,,0,0,-0.002,,0,9,-0.002,,9,,
68089,596144,"Cheslor Cuthbert",27,2020,0,0,,0,,,,,,,,,,
68091,596146,"Max Kepler",27,2020,3,0,100,0,10.5,0,0.01,0.1,22,0.006,0,52,0,0.1
68156,596748,"Maikel Franco",27,2020,1,0,100,0,0,-0.005,,-0.2,20,-0.012,,66,,
69255,592530,"José Marmolejos",27,2020,0,1,0,0,0,-0.001,-0.02,0,12,0.002,0,6,-0.002,0
69545,605288,"Adrian Houser",27,2020,,,,,,,,,,,,,,
69614,606131,"Luis Perdomo",27,2020,,,,,,,,,,,,,,
69667,606192,"Teoscar Hernández",27,2020,6,1,85.7,2,5.6,-0.001,0.009,0,19,0.001,0,6,0.005,0
69686,606213,"Yermín Mercedes",27,2020,0,0,,0,,,,,,,,,,
69788,606424,"Jarlín García",27,2020,,,,,,,,,,,,,,
70217,608070,"José Ramírez",27,2020,10,3,76.9,2,4.8,-0.001,0.018,0.1,38,0.003,0.1,6,0.02,0.2
70271,605483,"Blake Snell",27,2020,,,,,,,,,,,,,,
70387,595879,"Javier Báez",27,2020,3,0,100,0,5.9,-0.001,0.004,0.2,15,0.012,0,5,0.001,0.2
70390,595909,"Jake Cave",27,2020,0,2,0,0,21.1,-0.001,-0.027,0,15,0.003,0,7,-0.005,0
70393,595943,"Phillip Evans",27,2020,0,1,0,0,0,0.004,-0.008,0,3,-0.002,0,30,0,0
70394,595956,"Cam Gallagher",27,2020,0,0,,1,12.5,-0.002,,-0.1,9,-0.006,,9,,
70397,595978,"Austin Hedges",27,2020,1,1,50,0,0,-0.002,-0.016,-0.1,12,-0.008,0,14,-0.001,-0.1
70406,596115,"Trevor Story",27,2020,15,3,83.3,2,13.3,0.015,0.009,0.3,39,0.008,0.1,7,0.009,0.4
70408,596129,"Daniel Vogelbach",27,2020,0,0,,0,0,-0.006,,-0.2,13,-0.013,,84,,
70430,605141,"Mookie Betts",27,2020,10,2,83.3,0,18.2,0,0.006,0.2,43,0.005,0,5,0.009,0.3
70431,605151,"Archie Bradley",27,2020,,,,,,,,,,,,,,
70445,605242,"Michael Fulmer",27,2020,,,,,,,,,,,,,,
70464,605347,"Jorge López",27,2020,,,,,,,,,,,,,,
70473,605397,"Joe Musgrove",27,2020,,,,,,,,,,,,,,
70477,605421,"Michael Pérez",27,2020,0,0,,0,0,0,,0,11,-0.004,,1,,
70516,606992,"Eric Haase",27,2020,0,0,,0,0,-0.002,,0,2,-0.011,,14,,
70524,607043,"Brandon Nimmo",27,2020,1,2,33.3,0,0,-0.002,-0.035,0.1,38,0.003,-0.1,3,-0.021,0.1
70552,607231,"John Gant",27,2020,,,,,,,,,,,,,,
70753,605164,"Dylan Bundy",27,2020,,,,,,,,,,,,,,
70754,605490,"Bubba Starling",27,2020,0,0,,0,0,-0.001,,0,9,0,,16,,
70762,596112,"Robert Stephenson",27,2020,,,,,,,,,,,,,,
70770,596105,"Dwight Smith Jr.",27,2020,1,0,100,0,25,0.013,0.002,0,9,-0.001,0,11,0,0
70775,605137,"Josh Bell",27,2020,0,0,,0,0,0,,-0.1,22,-0.003,,3,,
70776,596451,"Roman Quinn",27,2020,12,0,100,1,20,0.001,0.027,0.3,15,0.02,0.1,1,0.149,0.5
70778,596057,"Daniel Norris",27,2020,,,,,,,,,,,,,,
70781,605196,"Kevin Cron",27,2020,0,0,,0,,-0.001,,,,,,4,,
70798,605540,"Brandon Woodruff",27,2020,,,,,,,,,,,,,,
70799,605204,"J.D. Davis",27,2020,0,0,,1,0,-0.005,,-0.1,35,-0.003,,57,,
70802,547170,"Nicky Delmonico",27,2020,0,0,,0,0,,,,,,,,,
70822,605280,"Clay Holmes",27,2020,,,,,,,,,,,,,,
70827,605498,"Andrew Suárez",27,2020,,,,,,,,,,,,,,
70851,605480,"Mallex Smith",27,2020,2,0,100,1,33.3,-0.003,0,0,2,-0.017,0,25,0,0
70883,607074,"Carlos Rodón",27,2020,,,,,,,,,,,,,,
70917,607208,"Trea Turner",27,2020,12,4,75,1,4.3,0.002,0.005,0.5,39,0.012,0,53,0.001,0.5
70928,605119,"Brian Anderson",27,2020,0,0,,0,8,-0.004,,0,30,0,,25,,
70943,605400,"Aaron Nola",27,2020,,,,,,,,,,,,,,
70950,605548,"Bradley Zimmer",27,2020,2,1,66.7,0,0,-0.001,0.001,0,5,0,0,8,0,0
70964,607200,"Erick Fedde",27,2020,,,,,,,,,,,,,,
71017,596001,"Jakob Junis",27,2020,,,,,,,,,,,,,,
71098,607536,"Kyle Freeland",27,2020,,,,,,,,,,,,,,
71245,596103,"Austin Slater",27,2020,8,1,88.9,0,16.7,0.016,0.015,0,20,-0.002,0.1,31,0.003,0
71295,607644,"John Means",27,2020,,,,,,,,,,,,,,
71328,607461,"Matt Beaty",27,2020,0,0,,0,0,0,,0,7,-0.002,,5,,
100355,611093,"Silvino Bracho",27,2020,,,,,,,,,,,,,,
100945,622491,"Luis Castillo",27,2020,,,,,,,,,,,,,,
101459,623485,"Ashton Goudeau",27,2020,,,,,,,,,,,,,,
101479,623520,"David Bote",27,2020,2,0,100,0,7.7,-0.004,0.003,0,10,0.001,0,22,0,0
101614,624424,"Michael Conforto",27,2020,3,3,50,0,0,0,-0.022,-0.1,31,-0.004,-0.1,3,-0.026,-0.2
101621,624431,"Jose Trevino",27,2020,0,0,,0,18.2,-0.002,,-0.1,17,-0.005,,7,,
102032,592254,"José De León",27,2020,,,,,,,,,,,,,,
102040,592567,"Colin Moran",27,2020,0,0,,0,4.2,-0.003,,-0.2,28,-0.007,,24,,
102061,601713,"Nick Pivetta",27,2020,,,,,,,,,,,,,,
102427,640447,"Phillip Ervin",27,2020,1,0,100,0,15.4,0.006,0.009,-0.1,10,-0.006,0,41,0,-0.1
102503,641313,"Tim Anderson",27,2020,5,2,71.4,2,8.7,0.001,0.006,0.2,44,0.004,0,1,0.02,0.2
102601,641627,"Trevor Gott",27,2020,,,,,,,,,,,,,,
102639,641771,"Chad Kuhl",27,2020,,,,,,,,,,,,,,
102646,641796,"Tim Locastro",27,2020,4,0,100,0,5.9,0.001,0.009,0.3,27,0.01,0,1,0.023,0.3
102719,642003,"Cody Reed",27,2020,,,,,,,,,,,,,,
102775,642162,"Pat Valaika",27,2020,0,2,0,0,0,-0.004,-0.028,0,22,-0.001,0,31,-0.001,-0.1
103695,645801,"Mike Ford",27,2020,0,0,,0,0,-0.002,,0,6,-0.005,,14,,
103751,656941,"Kyle Schwarber",27,2020,1,0,100,0,4.2,0,-0.001,0.1,22,0.006,0,4,0,0.1
103785,596056,"John Nogowski",27,2020,0,0,,0,0,-0.003,,0,1,-0.004,,2,,
103809,605513,"Spencer Turnbull",27,2020,,,,,,,,,,,,,,
103812,606988,"Grayson Greiner",27,2020,0,0,,0,33.3,-0.001,,0,5,-0.002,,1,,
104718,656185,"Greg Allen",27,2020,2,0,100,0,0,-0.002,0.004,0,4,0.001,0,32,0,0
104744,656305,"Matt Chapman",27,2020,0,0,,0,16.7,0.001,,0,14,0.003,,2,,
104760,656354,"Austin Davis",27,2020,,,,,,,,,,,,,,
104803,656547,"Jonathan Holder",27,2020,0,0,,0,,0.002,,0,1,0.003,,3,,
104806,656555,"Rhys Hoskins",27,2020,1,0,100,0,0,-0.002,-0.006,0,27,0,0,9,0,0
104855,656756,"Jordan Montgomery",27,2020,,,,,,,,,,,,,,
104863,656794,"Sean Newcomb",27,2020,,,,,,,,,,,,,,
105256,658069,"Joshua Fuentes",27,2020,1,0,100,0,12.5,-0.005,0.006,0,14,0.003,0,132,0,0
105384,596043,"Daniel Mengden",27,2020,,,,,,,,,,,,,,
105417,659275,"Dinelson Lamet",27,2020,,,,,,,,,,,,,,
105425,656546,"Jeff Hoffman",27,2020,,,,,,,,,,,,,,
105633,664913,"Seth Brown",27,2020,0,0,,0,,,,,,,,,,
105736,664199,"Taylor Clarke",27,2020,,,,,,,,,,,,,,
106414,664208,"Phil Maton",27,2020,,,,,,,,,,,,,,
106503,664238,"Dylan Moore",27,2020,12,5,70.6,2,11.8,0.03,0.021,0,20,0.001,0.2,50,0.004,0.2
106709,663432,"Tanner Rainey",27,2020,,,,,,,,,,,,,,
106973,596117,"Garrett Stubbs",27,2020,0,1,0,0,,-0.001,-0.021,0,2,-0.008,0,5,-0.003,0
107281,595981,"Scott Heineman",27,2020,3,0,100,0,25,-0.001,0.012,0.1,6,0.012,0,6,0.004,0.1
108123,664192,"Joey Lucchesi",27,2020,,,,,,,,,,,,,,
109860,666969,"Adolis García",27,2020,0,0,,0,,,,,,,,,,
57850,527038,"Wilmer Flores",28,2020,1,0,100,0,5.9,-0.001,,-0.1,16,-0.005,,8,,
59432,545361,"Mike Trout",28,2020,1,1,50,0,10.5,-0.002,-0.008,0.1,26,0.004,0,17,-0.001,0.1
59660,571771,"Enrique Hernández",28,2020,0,1,0,0,5.9,-0.002,,0,14,-0.003,,22,,
60095,545121,"Ildemaro Vargas",28,2020,0,0,,0,0,-0.004,,0,6,-0.004,,47,,
60408,545341,"Randal Grichuk",28,2020,1,1,50,0,15,0,-0.011,-0.1,28,-0.002,0,4,-0.003,-0.1
60931,572008,"Chris Owings",28,2020,1,0,100,0,0,0.004,0.003,0,7,0.004,0,36,0,0
60956,570482,"Gio Urshela",28,2020,1,0,100,0,0,0.001,-0.002,0,21,-0.001,0,1,-0.001,0
66017,547172,"Tony Wolters",28,2020,0,0,,0,6.3,-0.001,,-0.1,15,-0.003,,8,,
66068,553882,"Omar Narváez",28,2020,0,0,,0,6.3,-0.005,,-0.2,13,-0.013,,61,,
66085,553902,"Willians Astudillo",28,2020,0,0,,0,33.3,-0.001,,0,3,0,,7,,
66110,553993,"Eugenio Suárez",28,2020,2,0,100,0,14.3,-0.005,0.006,-0.1,23,-0.002,0,39,0,-0.1
66245,570256,"Gregory Polanco",28,2020,3,1,75,1,14.3,-0.004,0.005,0,11,0,0,18,0.001,0
66263,570481,"Erik González",28,2020,2,3,40,0,12.5,0.008,-0.032,0.3,23,0.011,-0.1,12,-0.008,0.2
66288,570560,"Yolmer Sánchez",28,2020,0,0,,0,0,-0.005,,0,6,0.008,,25,,
66311,570632,"José Ureña",28,2020,,,,,,,,,,,,,,
66339,570666,"Luis Cessa",28,2020,,,,,,,,,,,,,,
66391,570731,"Jonathan Schoop",28,2020,0,0,,0,6.9,0,,0,28,0,,8,,
66719,575929,"Willson Contreras",28,2020,1,2,33.3,0,6.9,0.004,-0.03,0.1,29,0.004,0,39,-0.001,0.1
66955,592206,"Nick Castellanos",28,2020,0,2,0,1,9.1,0.013,-0.035,0,16,0,0,34,-0.001,0
66991,592314,"Mike Foltynewicz",28,2020,,,,,,,,,,,,,,
66995,592325,"Ben Gamel",28,2020,0,2,0,2,0,-0.002,-0.021,0,13,0.002,0,14,-0.002,0
67002,592348,"Niko Goodrum",28,2020,7,1,87.5,0,8.3,-0.004,0.01,0.1,17,0.007,0,27,0.001,0.2
67072,592626,"Joc Pederson",28,2020,1,0,100,0,8.3,0,,0,20,0,,11,,
67082,592660,"Rangel Ravelo",28,2020,0,0,,0,12.5,-0.004,,0,8,0.002,,25,,
67083,592662,"Robbie Ray",28,2020,,,,,,,,,,,,,,
67093,592680,"Yadiel Rivera",28,2020,1,0,100,0,0,0.012,0.002,0,2,0.006,0,14,0,0
67098,592696,"Eddie Rosario",28,2020,3,1,75,2,10.5,-0.003,0,0.2,27,0.008,0,14,0,0.2
67143,592826,"Vince Velasquez",28,2020,,,,,,,,,,,,,,
67152,592863,"Mason Williams",28,2020,0,1,0,0,0,0.016,,0,1,-0.001,,8,,
67156,592885,"Christian Yelich",28,2020,4,2,66.7,0,4.3,0.002,-0.007,0,31,0.001,0,37,0,0
67219,593372,"Carlos Martinez",28,2020,,,,,,,,,,,,,,
67560,593833,"Wander Suero",28,2020,,,,,,,,,,,,,,
67700,594694,"Wilmer Difo",28,2020,0,0,,0,0,-0.003,,0,2,0.003,,8,,
67864,594986,"Kyle Ryan",28,2020,,,,,,,,,,,,,,
68444,547179,"Michael Lorenzen",28,2020,0,0,,0,0,-0.003,,0,3,0.005,,19,,
68520,592178,"Kris Bryant",28,2020,0,0,,0,0,-0.006,,0.1,27,0.004,,69,,
68563,592346,"Chi Chi González",28,2020,,,,,,,,,,,,,,
68564,592351,"Jon Gray",28,2020,,,,,,,,,,,,,,
68592,592426,"Luke Jackson",28,2020,,,,,,,,,,,,,,
68600,592444,"JaCoby Jones",28,2020,1,1,50,1,40,0.001,-0.006,0.1,7,0.009,0,2,-0.004,0.1
68603,592450,"Aaron Judge",28,2020,0,1,0,0,11.1,0.001,-0.007,0,11,-0.004,0,10,0,-0.1
68650,592622,"Mark Payton",28,2020,1,0,100,0,,0.006,0.007,,,,0,31,0,
68656,592644,"Adam Plutko",28,2020,,,,,,,,,,,,,,
68660,592669,"Hunter Renfroe",28,2020,2,0,100,0,0,-0.001,0.003,-0.1,14,-0.004,0,4,0,-0.1
68759,594835,"Marco Gonzales",28,2020,,,,,,,,,,,,,,
68794,594965,"Daniel Ponce de Leon",28,2020,,,,,,,,,,,,,,
68908,595284,"Andrew Knapp",28,2020,0,0,,0,7.1,0.002,,0,17,0.001,,4,,
68945,595375,"JT Riddle",28,2020,1,0,100,0,40,-0.001,,-0.1,11,-0.01,,4,,
68982,595453,"Chad Wallach",28,2020,0,0,,0,0,-0.006,,0,5,0.002,,37,,
70482,605446,"Dereck Rodríguez",28,2020,,,,,,,,,,,,,,
70946,607237,"Amir Garrett",28,2020,,,,,,,,,,,,,,
100206,592866,"Trevor Williams",28,2020,,,,,,,,,,,,,,
100246,606149,"Giovanny Gallegos",28,2020,,,,,,,,,,,,,,
100555,621219,"Alec Mills",28,2020,0,0,,0,,,,,,,,,,
100612,621381,"Matt Strahm",28,2020,,,,,,,,,,,,,,
100661,621550,"Patrick Wisdom",28,2020,0,0,,0,,,,,,,,,,
101176,622772,"Jimmy Cordero",28,2020,,,,,,,,,,,,,,
101618,624428,"Adam Frazier",28,2020,1,3,25,3,7.1,-0.005,-0.024,0.1,21,0.003,0,35,-0.001,0
101657,624585,"Jorge Soler",28,2020,0,0,,0,8.7,-0.001,,0,18,-0.002,,6,,
102034,592387,"Ryon Healy",28,2020,0,0,,0,,,,,,,,,,
102044,592761,"Caleb Smith",28,2020,,,,,,,,,,,,,,
102084,608723,"Austin Voth",28,2020,,,,,,,,,,,,,,
102436,640461,"Chad Pinder",28,2020,0,0,,0,16.7,-0.003,,-0.1,10,-0.012,,11,,
102553,641477,"Ryan Cordell",28,2020,1,0,100,0,0,0.001,,0,1,0.006,,2,,
102564,641505,"Jonathan Davis",28,2020,1,0,100,0,0,-0.005,,0.1,5,0.013,,35,,
102572,641525,"Brandon Dixon",28,2020,0,0,,0,,-0.003,,,,,,15,,
102574,641531,"Hunter Dozier",28,2020,4,0,100,0,11.8,-0.002,0.012,0.1,21,0.003,0,3,0.005,0.1
102578,641553,"Adam Engel",28,2020,1,0,100,0,0,-0.004,0.005,0.2,13,0.014,0,37,0,0.2
102664,641851,"Kyle McGowin",28,2020,,,,,,,,,,,,,,
102701,641929,"Joseph Odom",28,2020,0,0,,0,0,-0.001,,0,4,-0.004,,7,,
102750,642098,"Glenn Sparkman",28,2020,,,,,,,,,,,,,,
103318,643230,"Steven Brault",28,2020,,,,,,,,,,,,,,
103417,643393,"Tony Kemp",28,2020,3,1,75,0,0,-0.001,0.001,0.1,15,0.007,0,5,0,0.1
103451,643446,"Jeff McNeil",28,2020,0,2,0,1,9.7,-0.007,-0.023,0.1,34,0.003,0,63,0,0.1
103721,640455,"Sean Manaea",28,2020,,,,,,,,,,,,,,
103726,650490,"Yandy Díaz",28,2020,0,0,,0,0,-0.007,,0,25,0,,74,,
103929,642232,"Ryan Yarbrough",28,2020,,,,,,,,,,,,,,
103972,643436,"Ryan McBroom",28,2020,0,0,,0,25,-0.003,,-0.1,5,-0.017,,31,,
104735,656257,"Jeff Brigham",28,2020,,,,,,,,,,,,,,
105026,657434,"Brian O'Grady",28,2020,1,0,100,0,,0.01,0.007,0,1,0.009,0,4,0.001,0
106026,664247,"Kyle Garlick",28,2020,0,0,,0,,-0.004,,,,,,5,,
139165,660294,"Yoshi Tsutsugo",28,2020,0,0,,0,0,-0.001,,0,16,-0.001,,6,,
34706,649557,"Aledmys Díaz",29,2020,0,0,,0,33.3,0,,0,3,0.006,,1,,
57884,544725,"Leury García",29,2020,0,0,,0,0,-0.001,,0.1,5,0.016,,6,,
58407,543475,"Jordan Lyles",29,2020,,,,,,,,,,,,,,
58533,527048,"Martín Pérez",29,2020,,,,,,,,,,,,,,
58559,527049,"César Puello",29,2020,0,0,,0,0,-0.004,,0,3,-0.003,,19,,
58767,543877,"Christian Vázquez",29,2020,4,3,57.1,1,5.6,0.002,-0.031,-0.1,24,-0.002,-0.1,4,-0.023,-0.1
59016,541645,"Avisaíl García",29,2020,1,3,25,1,0,-0.005,-0.018,0,18,0.002,0,29,-0.001,0
59021,541650,"Hernán Pérez",29,2020,0,0,,0,0,-0.004,,,,,,3,,
59112,542255,"Ender Inciarte",29,2020,4,1,80,0,4,0.024,0.007,0,23,0.002,0,38,0.001,0.1
59145,542303,"Marcell Ozuna",29,2020,0,0,,0,0,0.002,,0,36,0,,7,,
59431,545358,"Max Stassi",29,2020,0,0,,0,0,-0.002,,-0.1,11,-0.013,,16,,
