Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Niko Goodrum 구드럼","Giants (KBO)",31,201,0.11442786,0.228855721,0.5,0.294797687,0.373134328,0.387283236,0.760417564,0.092485549,1.86920849,0.389312977,-0.17647781665436924,26.940759990866855,3.2697295290786754,0.3574817308783531,113.81321161474975,"Niko Goodrum","12092",
"Sócrates Brito 소크라테스","Tigers (KBO)",30,608,0.085526315,0.131578947,0.65,0.285191956,0.34375,0.462522851,0.806272851,0.177330895,5.264935891864174,0.298901098,0.034443591022863984,86.50940176739081,14.907478778499206,0.3682288293609556,120.8199419180571,"Socrates Brito","12944",
"Addison Russell 러셀","Heroes (KBO)",29,235,0.072340425,0.165957446,0.435897435,0.287037037,0.340425531,0.402777777,0.743203308,0.11574074,2.8147498354931364,0.333333333,0.011557588586583734,29.545542070794983,1.8704567050227388,0.34666123731523496,106.75863029978605,"Addison Russell","14106",
"Anthony Alford 알포드","Wiz (KBO)",28,547,0.085923217,0.255941499,0.335714285,0.289205702,0.356489945,0.456211812,0.812701757,0.16700611,6.1576886647616025,0.374631268,1.709336938103661,81.2520621267423,16.83388470088094,0.37637689851579215,126.13219649105254,"Anthony Alford","14329",
"Nick Williams 윌리엄스","Eagles (KBO)",29,273,0.029304029,0.23076923,0.126984126,0.244186046,0.274725274,0.403100775,0.677826049,0.158914729,2.400761000548502,0.285714285,-0.37452191580086946,26.886952117955765,-5.263253434622206,0.31118470146542504,83.62917641066163,"Nick Williams","14330",
"Jason Martin 마틴","Dinos (KBO)",27,503,0.113320079,0.212723658,0.53271028,0.28275862,0.359840954,0.455172413,0.815013367,0.172413793,4.7771954258315565,0.330218068,1.3242926793172956,74.09094521285692,14.85448589803377,0.3747577876625899,125.07659314863308,"Jason Martin","16429",
"Austin Dean 오스틴","Twins (KBO)",29,579,0.091537132,0.129533678,0.706666666,0.313953488,0.376511226,0.515503875,0.892015101,0.201550387,4.518711121052185,0.327058823,-0.34151263209059834,99.49698859060845,31.31028890217385,0.4067255797791109,145.9184695039354,"Austin Dean","18288",
"ByungHo Park 박병호","Wiz (KBO)",36,493,0.093306288,0.231237322,0.403508771,0.283062645,0.356997971,0.443155452,0.800153423,0.160092807,2.1480595750612403,0.338762214,-0.021752064349129796,70.95059855905424,12.891802451285232,0.3703528613519766,122.20473608745763,"ByungHo Park","18497",
"Hyun Soo Kim 김현수","Twins (KBO)",35,552,0.105072463,0.096014492,1.094339622,0.293388429,0.364791288,0.38429752,0.749088808,0.090909091,2.634798242753017,0.314087759,-0.5185040978249162,71.5295031000829,6.522494070694474,0.35168435183478014,110.03352433542324,"Hyun Soo Kim","18718",
"Guillermo Heredia 에레디아","Landers (KBO)",32,524,0.07442748,0.14312977,0.52,0.32278481,0.384321223,0.459915611,0.844236834,0.137130801,3.6963343834535536,0.363402061,-1.4184764614328742,84.07922095378574,22.36966890414889,0.3918957303714201,136.2499291619482,"Guillermo Heredia","18721",
