Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Danny Dorn 대니돈","Heroes (KBO)",31,497,0.14084507,0.144869215,0.972222222,0.294964028,0.399193548,0.494004796,0.893198344,0.199040768,2.4670120660614807,0.321321321,0.7215723097324371,85.4733669894736,15.824010654072076,0.3981544692826465,122.71953609717569,"Danny Dorn","1050",
"Jae-Gyun Hwang 황재균","Giants (KBO)",28,559,0.087656529,0.118067978,0.742424242,0.335341365,0.393559928,0.570281124,0.963841052,0.234939759,6.217784097725577,0.33898305,0.6155288824811578,105.17293120056287,26.83492276698248,0.4162959868511999,134.25530378364766,"Jae-Gyun Hwang","19369",
"Héctor Gómez 고메즈","Wyverns (KBO)",28,492,0.050813008,0.176829268,0.287356321,0.282894736,0.324489795,0.489035087,0.813524882,0.206140351,4.701563044956417,0.306818181,-0.38219072204083204,65.20374327384732,-3.744915311701089,0.3538833195801641,94.56854507610969,"Hector Gomez","2264",
"Ha-Seong Kim 김하성","Heroes (KBO)",20,599,0.100166944,0.133555926,0.75,0.281368821,0.358458961,0.477186311,0.835645272,0.19581749,6.7684064692332235,0.296983758,-1.2646580822765827,88.18710780045372,4.243517368048241,0.3703749706765183,105.05520117282245,"Ha-Seong Kim","27506",
"Andy Marte 마르테","Wiz (KBO)",32,381,0.131233595,0.133858267,0.980392156,0.264615384,0.359580052,0.516923076,0.876503128,0.252307692,1.1625939775,0.249027237,0.35858096089214087,60.403192560406474,7.010024021597653,0.3830721880507281,113.12906540937426,"Andy Marte","3203",
"Eric Thames 테임즈","Dinos (KBO)",29,529,0.139886578,0.194706994,0.718446601,0.321100917,0.427221172,0.678899082,1.106120254,0.357798165,6.042714706044735,0.333333333,1.1511864801868796,122.36112190679229,48.22729997233069,0.4647316038038717,165.05438235056369,"Eric Thames","3711",
"Brett Pill 필","Tigers (KBO)",31,544,0.060661764,0.12867647,0.471428571,0.31262525,0.356617647,0.511022044,0.867639691,0.198396794,4.173548668679187,0.326923076,1.0066571310162544,85.00104922608689,8.765134042065885,0.38050614976707625,111.49738154373603,"Brett Pill","5834",
"Luis Jimenez 히메네스","Twins (KBO)",28,579,0.067357512,0.115716753,0.582089552,0.307839388,0.363321799,0.525812619,0.889134418,0.217973231,4.743797779680064,0.309633027,-0.3290004786103964,94.46288454285387,13.322085109860941,0.3882452251596583,116.41847899324983,"Luis Jimenez","6341",
"James Adduci 아두치","Giants (KBO)",31,272,0.06617647,0.216911764,0.305084745,0.291497975,0.335793357,0.47368421,0.809477567,0.182186235,8.236729664824626,0.349462365,2.2339399214833975,36.042326475581945,-2.0756311164285526,0.3538615712413081,94.55471581493232,"James Adduci","6448",
"Justin Maxwell 맥스웰","Giants (KBO)",32,99,0.151515151,0.252525252,0.6,0.2875,0.414141414,0.5,0.914141414,0.2125,5.187317222501157,0.365384615,-0.4710989845916629,18.18774072359591,4.313925276503856,0.411324431799879,131.094007938588,"Justin Maxwell","6827",
