Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Sok Min Park 박석민","Dinos (KBO)",38,30,88,107,17,15,1,0,1,9,8,14,0,22,3,1,1,4,0,0,0.193181818,"Sok Min Park","sa3012020",
"Minho Kang 강민호","Lions (KBO)",37,125,434,495,126,91,19,0,16,60,77,49,4,65,6,5,1,17,6,1,0.29032258,"Minho Kang","sa3012023",
"Jeong Choi 최정","Landers (KBO)",36,128,471,552,140,80,31,0,29,94,87,59,6,87,15,6,1,12,7,3,0.297239915,"Jeong Choi","sa3012034",
"Euiji Yang 양의지","Bears (KBO)",36,129,439,510,134,94,23,0,17,56,68,57,8,56,11,3,0,20,7,0,0.305239179,"Euiji Yang","sa3012037",
"Ah-seop Son 손아섭","Dinos (KBO)",35,140,550,609,186,143,35,3,5,97,65,50,2,67,2,5,2,10,14,3,0.338181818,"Ah-seop Son","sa3012050",
"Taegun Kim 김태군","- - -",33,113,308,342,80,68,10,1,1,23,42,15,1,28,7,4,8,17,2,1,0.259740259,"Taegun Kim","sa3012057",
"Geonchang Seo 서건창","Twins (KBO)",33,43,107,123,22,15,5,2,0,14,12,10,0,14,0,3,3,7,3,3,0.205607476,"Geonchang Seo","sa3012058",
"Junwoo Jeon 전준우","Giants (KBO)",37,138,493,559,154,113,21,3,17,80,77,52,4,65,7,7,0,12,8,2,0.312373225,"Junwoo Jeon","sa3012061",
"Kyoung-min Hur 허경민","Bears (KBO)",32,130,429,475,114,84,22,1,7,44,48,35,3,26,6,5,0,6,9,3,0.265734265,"Kyoung-min Hur","sa3012064",
"Sang-soo Kim 김상수","Wiz (KBO)",33,129,443,512,120,97,19,1,3,58,56,55,0,68,3,3,8,9,5,6,0.270880361,"Sang-soo Kim","sa3012065",
"Hoon Jung 정훈","Giants (KBO)",35,80,201,233,56,36,14,0,6,40,31,26,1,39,0,2,4,4,2,0,0.278606965,"Hoon Jung","sa3012191",
"Tae-gon Oh 오태곤","Landers (KBO)",31,123,272,305,65,43,14,1,7,37,28,18,0,67,4,3,8,6,20,1,0.238970588,"Tae-gon Oh","sa3012193",
"Sang-ho Lee 이상호","Wiz (KBO)",34,63,54,60,8,7,1,0,0,15,5,2,0,9,0,0,4,2,2,0,0.148148148,"Sang-ho Lee","sa3012195",
"Kang-nam Yoo 유강남","Giants (KBO)",30,121,352,403,92,69,13,0,10,45,55,37,1,64,8,4,2,13,1,1,0.261363636,"Kang-nam Yoo","sa3012221",
"Jong-wook Ko 고종욱","Tigers (KBO)",34,114,270,286,80,60,17,0,3,35,39,14,0,58,0,2,0,3,2,2,0.296296296,"Jong-wook Ko","sa3012243",
"Ji-hyuk Ryu 류지혁","- - -",29,132,455,522,122,108,11,1,2,63,45,46,1,73,6,5,10,13,26,3,0.268131868,"Ji-hyuk Ryu","sa3012288",
"Sei-hyok Park 박세혁","Dinos (KBO)",33,88,242,283,51,33,9,3,6,35,32,30,0,43,4,1,6,3,1,1,0.210743801,"Sei-hyok Park","sa3012290",
"Ja-wook Koo 구자욱","Lions (KBO)",30,119,453,515,152,103,37,1,11,65,71,53,2,81,4,3,2,5,12,4,0.335540838,"Ja-wook Koo","sa3012300",
"Hae-min Park 박해민","Twins (KBO)",33,143,483,556,138,116,14,2,6,80,59,45,0,74,3,1,24,7,26,12,0.285714285,"Hae-min Park","sa3012304",
"Jun-tae Kim 김준태","Wiz (KBO)",28,69,115,136,24,17,4,0,3,10,23,19,0,32,1,0,1,3,1,0,0.208695652,"Jun-tae Kim","sa3012310",
"Seung-wook Park 박승욱","Giants (KBO)",30,123,290,338,83,62,18,3,0,37,30,35,0,87,1,1,11,5,15,4,0.286206896,"Seung-wook Park","sa3012327",
"Min-sik Kim 김민식","Landers (KBO)",34,122,266,318,58,43,9,1,5,28,34,31,1,57,2,2,17,6,0,0,0.218045112,"Min-sik Kim","sa3012328",
"Yoo-seom Han 한유섬","Landers (KBO)",33,109,333,388,91,67,15,2,7,29,55,34,1,81,12,7,2,3,2,1,0.273273273,"Yoo-seom Han","sa3012336",
"Min-woo Park 박민우","Dinos (KBO)",30,124,452,509,143,114,20,7,2,76,46,40,3,57,9,3,5,13,26,6,0.316371681,"Min-woo Park","sa3012337",
"Jin-sung Kang 강진성","- - -",29,57,133,144,35,25,6,1,3,10,17,6,0,20,3,1,1,2,0,0,0.263157894,"Jin-sung Kang","sa3012344",
"Jin-hyuk No 노진혁","Giants (KBO)",33,113,334,390,86,55,26,1,4,43,51,45,1,84,3,4,4,3,7,1,0.257485029,"Jin-hyuk No","sa3012348",
"Seong-uk Kim 김성욱","Dinos (KBO)",30,93,179,204,40,24,10,0,6,28,16,16,0,63,5,1,3,7,6,1,0.223463687,"Seong-uk Kim","sa3012349",
"Sung-bum Na 나성범","Tigers (KBO)",33,58,222,253,81,50,12,1,18,51,57,26,0,36,1,4,0,1,0,0,0.364864864,"Sung-bum Na","sa3012352",
"Seung-ho Kang 강승호","Bears (KBO)",29,127,419,459,111,80,18,6,7,51,59,27,0,110,6,3,4,12,14,6,0.264916467,"Seung-ho Kang","sa3012361",
"Seung-hyun Jang 장승현","Bears (KBO)",29,76,139,158,22,18,1,0,3,11,9,6,0,36,8,0,5,2,1,0,0.158273381,"Seung-hyun Jang","sa3012365",
"In-tae Kim 김인태","Bears (KBO)",28,47,98,115,25,19,5,0,1,8,14,15,0,26,1,0,1,2,2,1,0.25510204,"In-tae Kim","sa3012367",
"Woo-sung Lee 이우성","Tigers (KBO)",28,126,355,400,107,82,17,0,8,39,58,31,4,81,5,3,6,10,8,1,0.30140845,"Woo-sung Lee","sa3012368",
"Soo-kwang Ro 노수광","Eagles (KBO)",32,30,77,94,17,12,5,0,0,6,4,13,0,27,0,2,2,3,2,1,0.22077922,"Soo-kwang Ro","sa3012395",
"Seung-taek Han 한승택","Tigers (KBO)",29,49,85,104,11,9,2,0,0,6,3,11,0,32,2,0,6,1,0,0,0.129411764,"Seung-taek Han","sa3012396",
"Hyeong-jun Yoon 윤형준","Dinos (KBO)",29,82,218,236,55,37,12,1,5,17,27,10,0,58,3,3,2,6,1,1,0.252293577,"Hyeong-jun Yoon","sa3012405",
"Jun-wan Kim 김준완","Heroes (KBO)",32,76,189,225,42,35,7,0,0,25,14,26,0,57,1,3,6,2,0,0,0.222222222,"Jun-wan Kim","sa3012408",
"Hui-dong Kwon 권희동","Dinos (KBO)",32,96,309,373,88,65,16,0,7,33,63,49,0,50,6,5,4,4,3,0,0.284789644,"Hui-dong Kwon","sa3012415",
"Min-hyuck Kim 김민혁","Wiz (KBO)",27,113,397,448,118,92,20,3,3,68,41,36,0,48,3,5,7,4,11,4,0.297229219,"Min-hyuck Kim","sa3012419",
"Sang-chul Moon 문상철","Wiz (KBO)",32,112,304,330,79,50,20,0,9,30,46,16,1,81,3,6,1,4,3,1,0.259868421,"Sang-chul Moon","sa3012421",
"Joong-yeol Ahn 안중열","Dinos (KBO)",27,77,154,177,30,20,6,0,4,15,17,16,0,45,2,2,3,6,0,0,0.194805194,"Joong-yeol Ahn","sa3012428",
"Jun-won Jang 장준원","Wiz (KBO)",27,69,87,104,15,11,2,1,1,10,10,12,0,25,1,1,3,1,3,0,0.172413793,"Jun-won Jang","sa3012436",
"Suk-hwan Yang 양석환","Bears (KBO)",31,140,524,582,146,97,28,0,21,73,89,41,3,133,6,11,0,9,4,0,0.278625954,"Suk-hwan Yang","sa3012438",
"Jung-dae Bae 배정대","Wiz (KBO)",27,97,311,361,86,68,16,0,2,48,38,38,1,76,3,5,4,2,13,3,0.276527331,"Jung-dae Bae","sa3012441",
"Ji-yeol Im 임지열","Heroes (KBO)",27,71,211,245,54,41,8,0,5,22,35,28,0,64,3,1,2,4,1,0,0.25592417,"Ji-yeol Im","sa3012449",
"Byeong-wuk Lim 임병욱","Heroes (KBO)",27,79,205,220,53,36,10,1,6,30,36,10,0,74,1,3,1,0,4,0,0.258536585,"Byeong-wuk Lim","sa3012450",
"Ho-jae Kim 김호재","Lions (KBO)",28,75,116,127,25,18,7,0,0,6,9,6,0,17,0,0,5,4,2,0,0.215517241,"Ho-jae Kim","sa3012454",
"Gye-beom Park 박계범","Bears (KBO)",27,78,169,194,37,29,6,0,2,18,15,15,1,44,2,3,5,4,2,2,0.218934911,"Gye-beom Park","sa3012458",
"Yoon-suk Oh 오윤석","Wiz (KBO)",31,82,199,223,50,32,13,1,4,24,17,13,1,44,5,0,6,7,3,1,0.251256281,"Yoon-suk Oh","sa3012464",
"Chang-jin Lee 이창진","Tigers (KBO)",32,104,244,284,66,48,11,3,4,35,29,34,1,44,2,2,2,5,9,2,0.270491803,"Chang-jin Lee","sa3012466",
"Han-wool Kang 강한울","Lions (KBO)",31,72,212,240,46,37,7,2,0,30,10,20,1,54,0,2,6,4,1,3,0.216981132,"Han-wool Kang","sa3012471",
"Chan-ho Park 박찬호","Tigers (KBO)",28,130,452,507,136,111,18,4,3,73,52,40,0,56,2,6,7,13,30,8,0.300884955,"Chan-ho Park","sa3012474",
"Yong-ho Cho 조용호","Wiz (KBO)",33,63,161,184,40,38,2,0,0,20,7,23,0,25,0,0,0,3,4,0,0.248447204,"Yong-ho Cho","sa3012491",
"Tae-jin Kim 김태진","Heroes (KBO)",27,73,198,210,55,50,5,0,0,17,16,5,0,23,1,3,3,1,0,0,0.277777777,"Tae-jin Kim","sa3012499",
"Jae-seong Kim 김재성","Lions (KBO)",27,57,99,125,19,15,3,0,1,7,7,19,1,31,5,0,2,4,0,1,0.191919191,"Jae-seong Kim","sa3012516",
"Min-jae Shin 신민재","Twins (KBO)",27,121,282,331,78,71,5,2,0,47,28,29,0,34,1,2,17,5,35,17,0.276595744,"Min-jae Shin","sa3012520",
"Sung-Mun Song 송성문","Heroes (KBO)",26,104,388,438,102,78,16,3,5,43,60,39,5,38,0,7,4,9,1,0,0.262886597,"Sung-Mun Song","sa3012529",
"Dae-in Hwang 황대인","Tigers (KBO)",27,60,174,199,37,27,5,0,5,19,26,18,2,50,4,3,0,6,0,0,0.212643678,"Dae-in Hwang","sa3012545",
"Ho-ryung Kim 김호령","Tigers (KBO)",31,76,95,107,17,10,7,0,0,16,6,8,0,38,1,0,3,1,1,0,0.178947368,"Ho-ryung Kim","sa3012550",
"Do-yun Lee 이도윤","Eagles (KBO)",26,106,309,346,78,62,13,2,1,36,13,18,1,55,4,0,15,6,10,3,0.252427184,"Do-yun Lee","sa3012554",
"Woong-bin Kim 김웅빈","Heroes (KBO)",27,28,62,70,11,8,3,0,0,2,9,6,0,19,0,2,0,1,0,0,0.177419354,"Woong-bin Kim","sa3012561",
"Chang-ki Hong 홍창기","Twins (KBO)",29,140,522,638,174,137,34,2,1,109,65,85,3,82,22,6,3,6,23,22,0.333333333,"Chang-ki Hong","sa3012570",
"Soo-haeng Jo 조수행","Bears (KBO)",29,126,219,249,48,44,2,1,1,41,17,23,0,38,2,1,4,2,26,6,0.219178082,"Soo-haeng Jo","sa3012578",
"Ju-hyeong An 안주형","Lions (KBO)",29,53,79,91,19,16,2,0,1,12,10,10,0,20,0,1,1,3,0,0,0.240506329,"Ju-hyeong An","sa3012586",
"Sung-gyu Lee 이성규","Lions (KBO)",29,109,145,162,30,18,10,1,1,23,18,8,0,42,3,2,4,4,4,3,0.206896551,"Sung-gyu Lee","sa3012587",
"Won-jun Choi 최원준","Tigers (KBO)",26,67,238,274,60,46,11,2,1,37,23,31,0,39,0,0,5,5,13,5,0.25210084,"Won-jun Choi","sa3012595",
"Jin-young Lee 이진영","Eagles (KBO)",25,121,358,422,89,57,22,0,10,57,50,53,0,127,2,5,4,4,5,0,0.248603351,"Jin-young Lee","sa3012598",
"Beom-soo Shin 신범수","Tigers (KBO)",25,36,88,100,15,10,3,0,2,7,10,7,0,19,2,1,2,3,0,0,0.170454545,"Beom-soo Shin","sa3012601",
"Tae-yean Kim 김태연","Eagles (KBO)",26,91,245,280,64,47,13,0,4,25,25,27,1,59,3,4,1,3,5,1,0.261224489,"Tae-yean Kim","sa3012603",
"Jin-hyuk Jang 장진혁","Eagles (KBO)",29,68,162,178,36,30,5,1,0,24,12,15,0,41,0,1,0,3,5,4,0.222222222,"Jin-hyuk Jang","sa3012604",
"Sang-un Park 박상언","Eagles (KBO)",26,86,145,161,29,22,4,2,1,13,13,10,0,38,1,2,3,6,1,2,0.2,"Sang-un Park","sa3012605",
"In-hwan Kim 김인환","Eagles (KBO)",29,112,325,365,73,50,16,0,7,34,42,35,2,91,2,3,0,4,1,0,0.224615384,"In-hwan Kim","sa3012607",
"Sang-hyeon Ahn 안상현","Landers (KBO)",26,58,57,65,14,11,3,0,0,10,2,5,0,14,0,0,3,1,3,1,0.245614035,"Sang-hyeon Ahn","sa3012616",
"Chan-hyung Kim 김찬형","Landers (KBO)",25,36,48,53,11,7,3,0,1,6,5,2,0,10,1,0,2,1,0,0,0.229166666,"Chan-hyung Kim","sa3012617",
"Jun-young Park 박준영","Bears (KBO)",25,51,127,138,28,15,7,2,4,16,17,9,1,53,2,0,0,0,2,0,0.22047244,"Jun-young Park","sa3012619",
"Tae-hun Do 도태훈","Dinos (KBO)",30,117,239,302,56,45,6,0,5,41,23,38,1,48,17,1,7,7,2,1,0.234309623,"Tae-hun Do","sa3012620",
"Hyeon-bin Hong 홍현빈","Wiz (KBO)",25,44,73,86,17,15,2,0,0,15,1,13,0,21,0,0,0,2,2,0,0.232876712,"Hyeon-bin Hong","sa3012624",
"Chi-young An 안치영","Wiz (KBO)",25,76,124,136,36,32,3,1,0,20,9,6,0,35,2,1,3,1,7,1,0.29032258,"Chi-young An","sa3012625",
"Yu-chan Lee 이유찬","Bears (KBO)",24,104,210,239,51,41,7,2,1,31,16,20,0,51,3,1,5,0,12,3,0.242857142,"Yu-chan Lee","sa3012635",
"Seong-yoon Kim 김성윤","Lions (KBO)",24,100,245,272,77,65,4,6,2,40,28,14,0,35,4,5,4,2,20,4,0.314285714,"Seong-yoon Kim","sa3012644",
"Min-su Kim 김민수","Giants (KBO)",25,25,43,51,9,7,1,1,0,4,2,7,0,17,0,0,1,2,0,0,0.209302325,"Min-su Kim","sa3012647",
"Jeong-hun Lee 이정훈","Giants (KBO)",28,59,152,171,45,37,7,0,1,17,17,13,0,28,3,3,0,1,1,1,0.296052631,"Jeong-hun Lee","sa3012655",
"Seong-han Park 박성한","Landers (KBO)",25,128,459,529,122,94,19,0,9,53,47,58,1,56,1,4,7,7,5,1,0.265795206,"Seong-han Park","sa3012661",
"Baek-ho Kang 강백호","Wiz (KBO)",23,71,238,271,63,44,10,1,8,32,39,31,4,55,0,2,0,1,3,0,0.264705882,"Baek-ho Kang","sa3012665",
"Sung-ju Moon 문성주","Twins (KBO)",26,135,446,530,132,105,21,4,2,77,57,66,0,33,8,4,6,10,24,13,0.295964125,"Sung-ju Moon","sa3012668",
"Dong-hui Han 한동희","Giants (KBO)",24,108,319,353,71,55,11,0,5,30,32,26,0,58,1,5,2,16,1,2,0.222570532,"Dong-hui Han","sa3012686",
"Won-seok Lee 이원석","Eagles (KBO)",24,81,116,138,22,20,1,1,0,20,8,21,0,33,1,0,0,3,13,3,0.189655172,"Won-seok Lee","sa3012693",
"Eun-won Jung 정은원","Eagles (KBO)",23,122,388,459,86,72,12,0,2,50,30,62,1,73,3,1,5,4,6,3,0.221649484,"Eun-won Jung","sa3012695",
"Jun-woo Choi 최준우","Landers (KBO)",24,38,60,69,16,15,1,0,0,5,6,8,0,10,0,1,0,3,0,1,0.266666666,"Jun-woo Choi","sa3012699",
"Young-soo Oh 오영수","Dinos (KBO)",23,70,208,238,49,35,9,1,4,21,24,17,1,55,5,3,5,5,3,3,0.235576923,"Young-soo Oh","sa3012702",
"Hyung-jun Kim 김형준","Dinos (KBO)",23,26,72,82,17,9,2,0,6,10,13,8,0,24,1,0,1,3,0,0,0.236111111,"Hyung-jun Kim","sa3012705",
"Seung-hwan Song 송승환","Bears (KBO)",22,30,70,76,16,12,3,1,0,10,4,4,0,16,0,0,2,2,1,1,0.228571428,"Seung-hwan Song","sa3012716",
"Tae-keun Kim 김태근","Bears (KBO)",26,41,52,55,11,8,3,0,0,9,3,0,0,21,1,0,2,0,0,3,0.211538461,"Tae-keun Kim","sa3012717",
"Dae-han Kim 김대한","Bears (KBO)",22,33,81,89,16,11,3,1,1,10,7,7,0,21,1,0,0,0,1,3,0.197530864,"Dae-han Kim","sa3012718",
"Seung-min Go 고승민","Giants (KBO)",22,94,255,308,57,39,14,2,2,35,25,42,3,64,1,4,6,2,8,3,0.223529411,"Seung-min Go","sa3012726",
"Woo-hyuk Byun 변우혁","Tigers (KBO)",23,83,200,226,45,34,4,0,7,23,24,23,1,74,3,0,0,4,0,0,0.225,"Woo-hyuk Byun","sa3012733",
"Si-hwan Roh 노시환","Eagles (KBO)",22,131,514,595,153,91,30,1,31,85,101,74,5,118,4,3,0,13,2,1,0.297665369,"Si-hwan Roh","sa3012734",
"Jang-hyeok Yoo 유장혁","Eagles (KBO)",23,27,48,53,7,6,1,0,0,5,5,1,0,10,1,2,1,3,1,0,0.145833333,"Jang-hyeok Yoo","sa3012737",
"Kang-min Kim 김강민","Landers (KBO)",40,70,138,166,31,26,3,0,2,20,7,23,1,38,1,3,1,1,2,1,0.224637681,"Kang-min Kim","sa3012834",
"Hyoung-woo Choi 최형우","Tigers (KBO)",39,121,431,508,130,85,27,1,17,64,81,65,1,83,8,4,0,5,0,0,0.301624129,"Hyoung-woo Choi","sa3012871",
"Kyung-su Park 박경수","Wiz (KBO)",39,107,185,221,37,23,13,0,1,12,12,30,1,46,1,0,5,2,0,0,0.2,"Kyung-su Park","sa3012911",
"Jae-il Oh 오재일","Lions (KBO)",36,106,315,364,64,38,15,0,11,31,54,43,1,110,3,3,0,1,1,0,0.203174603,"Jae-il Oh","sa3013047",
"Won-seok Lee 이원석","- - -",36,89,305,345,75,63,10,0,2,22,30,34,1,67,3,2,1,9,0,1,0.245901639,"Won-seok Lee","sa3013066",
"Joo-hwan Choi 최주환","Landers (KBO)",35,134,426,478,100,57,23,0,20,48,64,44,4,94,4,3,1,6,0,0,0.234741784,"Joo-hwan Choi","sa3013103",
"Sung-hyun Kim 김성현","Landers (KBO)",36,112,310,354,83,68,14,0,1,35,27,29,1,36,0,2,13,6,4,1,0.267741935,"Sung-hyun Kim","sa3013146",
"Do-hwan Hur 허도환","Twins (KBO)",38,47,64,81,9,4,3,0,2,8,10,3,0,20,6,1,7,3,0,0,0.140625,"Do-hwan Hur","sa3013160",
"Min-sung Kim 김민성","Twins (KBO)",34,111,272,315,68,49,11,0,8,34,41,25,0,58,7,2,9,7,2,1,0.25,"Min-sung Kim","sa3013175",
"Hyung-jong Lee 이형종","Heroes (KBO)",34,98,312,370,68,42,22,1,3,35,37,39,2,78,14,2,3,11,0,0,0.217948717,"Hyung-jong Lee","sa3013195",
"Jae-hwan Kim 김재환","Bears (KBO)",34,132,405,484,89,64,15,0,10,40,46,72,4,100,5,2,0,8,4,1,0.219753086,"Jae-hwan Kim","sa3013200",
"Jae-hoon Choi 최재훈","Eagles (KBO)",33,125,327,417,81,68,12,0,1,23,33,56,1,48,23,2,9,9,1,1,0.247706422,"Jae-hoon Choi","sa3013205",
"Sung-woo Jang 장성우","Wiz (KBO)",33,131,410,464,118,85,22,0,11,37,65,42,1,70,2,7,3,12,1,1,0.287804878,"Sung-woo Jang","sa3013216",
"Sun-bin Kim 김선빈","Tigers (KBO)",33,119,419,473,134,118,16,0,0,41,48,38,0,26,5,3,8,10,3,1,0.319809069,"Sun-bin Kim","sa3013220",
"Sun-jin Oh 오선진","Eagles (KBO)",33,90,165,199,38,32,6,0,0,17,14,24,0,34,5,2,3,7,2,0,0.23030303,"Sun-jin Oh","sa3013231",
"Ji-hwan Oh 오지환","Twins (KBO)",33,125,419,498,112,78,23,3,8,65,61,63,0,82,8,4,4,4,15,7,0.267303102,"Ji-hwan Oh","sa3013245",
"Ju-hyeon Jung 정주현","Twins (KBO)",32,89,88,101,24,21,2,0,1,17,11,9,0,16,0,1,2,1,1,5,0.272727272,"Ju-hyeon Jung","sa3013251",
"Eun-seong Chae 채은성","Eagles (KBO)",33,137,521,596,137,97,17,0,23,71,84,52,8,102,20,3,0,16,0,0,0.262955854,"Eun-seong Chae","sa3013253",
"Kun-woo Park 박건우","Dinos (KBO)",32,130,458,533,146,98,34,2,12,70,85,56,0,71,9,9,1,14,7,5,0.318777292,"Kun-woo Park","sa3013255",
"Soo-bin Jung 정수빈","Bears (KBO)",32,137,498,583,143,116,14,11,2,75,33,64,1,63,7,2,12,2,38,8,0.287148594,"Soo-bin Jung","sa3013258",
"Dong-won Park 박동원","Twins (KBO)",33,129,405,477,102,64,17,1,20,54,75,49,3,90,7,8,8,7,0,1,0.251851851,"Dong-won Park","sa3013271",
"Ji-young Lee 이지영","Heroes (KBO)",37,80,214,234,53,44,8,1,0,23,8,12,0,39,1,0,7,2,1,1,0.247663551,"Ji-young Lee","sa3013276",
"Chi-hong An 안치홍","Giants (KBO)",32,121,425,494,124,95,20,1,8,57,63,49,3,53,10,5,5,14,3,3,0.291764705,"Chi-hong An","sa3013286",
"Bo-keun Jeong 정보근","Giants (KBO)",23,55,81,101,27,19,6,1,1,11,13,14,0,13,1,1,4,2,0,0,0.333333333,"Bo-keun Jeong","sa3014210",
"Jun-su Han 한준수","Tigers (KBO)",24,48,86,94,22,16,4,0,2,9,12,7,0,26,0,0,1,2,0,0,0.255813953,"Jun-su Han","sa3014211",
"Hyeon-woo Kang 강현우","Wiz (KBO)",22,53,103,111,20,13,6,0,1,11,11,6,0,17,1,0,1,3,0,1,0.194174757,"Hyeon-woo Kang","sa3014272",
"Gweon-su An 안권수","Giants (KBO)",30,95,268,309,72,63,6,1,2,42,29,30,1,40,1,3,7,4,15,7,0.268656716,"Gweon-su An","sa3014276",
"Ji-chan Kim 김지찬","Lions (KBO)",22,99,291,355,85,78,4,2,1,59,18,48,0,36,9,0,7,1,13,1,0.292096219,"Ji-chan Kim","sa3014279",
"Ji-hoon Choi 최지훈","Landers (KBO)",25,117,462,503,124,95,19,8,2,65,30,29,0,50,3,1,8,3,21,2,0.268398268,"Ji-hoon Choi","sa3014282",
"Jeong-won Choi 최정원","Dinos (KBO)",23,39,50,56,13,8,3,2,0,12,5,1,0,13,3,0,2,1,4,1,0.26,"Jeong-won Choi","sa3014290",
"Kyu-sung Kim 김규성","Tigers (KBO)",26,99,158,177,37,28,6,1,2,29,10,13,0,43,1,0,5,2,6,2,0.234177215,"Kyu-sung Kim","sa3014306",
"Suk-hyun Han 한석현","Dinos (KBO)",29,27,60,66,12,11,1,0,0,5,2,4,0,20,0,0,2,2,2,1,0.2,"Suk-hyun Han","sa3014319",
"Ho-cheol Seo 서호철","Dinos (KBO)",26,114,397,435,113,88,17,3,5,50,41,20,0,51,8,4,6,9,4,5,0.28463476,"Ho-cheol Seo","sa3014321",
"Chan Yeol Yang 양찬열","Bears (KBO)",26,44,88,99,21,17,2,2,0,15,6,9,0,23,1,1,0,1,3,2,0.238636363,"Chan Yeol Yang","sa3014326",
"In Ho Choi 최인호","Eagles (KBO)",23,41,131,148,39,29,5,3,2,23,11,10,0,22,4,1,2,2,1,0,0.297709923,"In Ho Choi","sa3014330",
"Jung Hyun Park 박정현","Eagles (KBO)",21,53,105,113,19,11,6,0,2,12,4,3,0,36,2,0,3,2,0,0,0.18095238,"Jung Hyun Park","sa3014331",
"Su-hwan Kim 김수환","Heroes (KBO)",25,50,97,114,21,15,4,0,2,8,15,11,0,36,4,1,1,1,0,0,0.216494845,"Su-hwan Kim","sa3014337",
