Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Tyler Saladino 살라디노","Lions (KBO)",30,163,0.141104294,0.251533742,0.560975609,0.28030303,0.411042944,0.477272727,0.888315671,0.196969697,4.910945188484013,0.360465116,0.7100477071362548,29.612453452603418,8.214458725707134,0.406782135641648,138.3889183568306,"Tyler Saladino","10807",
"Jared Hoying 호잉","Eagles (KBO)",31,134,0.067164179,0.253731343,0.264705882,0.193548387,0.253731343,0.322580645,0.576311988,0.129032258,4.083890557002682,0.232558139,-0.4013310099253431,8.438255321612825,-9.152734208473692,0.265317007676879,47.96919074495818,"Jared Hoying","10882",
"Aaron Altherr 알테어","Dinos (KBO)",29,546,0.084249084,0.272893772,0.308724832,0.278008298,0.351648351,0.541493775,0.893142126,0.263485477,7.908205973460088,0.334415584,2.944569640152622,91.19578954810412,19.51907101506502,0.3893268557323716,127.23209350895128,"Aaron Altherr","11270",
"Dixon Machado 마차도","Giants (KBO)",28,560,0.096428571,0.107142857,0.9,0.27983539,0.356115107,0.421810699,0.777925806,0.141975309,5.359526356273745,0.293838862,2.459039727691561,76.91351365466107,3.3989305438517463,0.3539548105281183,104.62347795501815,"Dixon Machado","11472",
"Preston Tucker 터커","Tigers (KBO)",29,631,0.12044374,0.106180665,1.134328358,0.306273062,0.397781299,0.557195571,0.95497687,0.250922509,1.7861853362833147,0.299776286,-1.0159708885475993,122.37265846905493,39.537476428125125,0.4213970766705313,147.7302946091061,"Preston Tucker","13633",
"Addison Russell 러셀","Heroes (KBO)",26,271,0.081180811,0.136531365,0.594594594,0.25409836,0.317343173,0.336065573,0.653408746,0.081967213,2.761804468407833,0.288461538,0.3644489712896757,25.775955673222388,-9.799851510758556,0.30362381559831125,72.45360741900122,"Addison Russell","14106",
"ByungHo Park 박병호","Heroes (KBO)",33,383,0.148825065,0.29765013,0.5,0.22330097,0.352480417,0.449838187,0.802318604,0.226537217,1.60119047125,0.263736263,-0.05409940058598295,54.70578480604747,4.427060999904664,0.3604970222383034,108.80503852280312,"ByungHo Park","18497",
"Hyun Soo Kim 김현수","Twins (KBO)",32,619,0.101777059,0.08562197,1.188679245,0.330895795,0.397415185,0.522851919,0.920267104,0.191956124,2.6359790981500257,0.331941544,-1.018031818093732,112.67492116664403,31.415051620945857,0.407206226408092,138.65998283848947,"Hyun Soo Kim","18718",
"Dae-Ho Lee 이대호","Giants (KBO)",38,611,0.086743044,0.111292962,0.779411764,0.291512915,0.353518821,0.45202952,0.805548341,0.160516605,1.686201117935979,0.296774193,0.11756282113492489,85.41106627850803,5.2014050629642865,0.35686685961742337,106.48476129201792,"Dae-Ho Lee","18722",
"José Miguel Fernández 페르난데스","Bears (KBO)",32,668,0.086826347,0.062874251,1.38095238,0.339590443,0.404191616,0.49658703,0.900778646,0.156996587,1.8213246640560414,0.333333333,-0.575480886909645,120.7570804482005,33.06468488030652,0.405712595765201,137.70530462325766,"Jose Miguel Fernandez","19254",
"Jae-Gyun Hwang 황재균","Wiz (KBO)",32,600,0.078333333,0.163333333,0.479591836,0.312384473,0.370184254,0.512014787,0.882199041,0.199630314,5.7628989661676435,0.34741784,-0.6583071146160364,102.0742061990708,23.308581437489373,0.393019531839457,129.59232724687067,"Jae-Gyun Hwang","19369",
"Ha-Seong Kim 김하성","Heroes (KBO)",24,622,0.120578778,0.109324758,1.102941176,0.305816135,0.397415185,0.523452157,0.920867342,0.217636022,5.309276076486382,0.303652968,3.1778463853988796,115.15132777374035,33.497630104234275,0.4109048547295781,141.0240210306411,"Ha-Seong Kim","27506",
"Jung Hoo Lee 이정후","Heroes (KBO)",21,617,0.095623987,0.07617504,1.255319148,0.332720588,0.396747967,0.523897058,0.920645025,0.19117647,5.0249879079548965,0.33877551,0.9249907796620391,112.29266869175326,31.295351228593713,0.4071710756651091,138.63751567183436,"Jung Hoo Lee","33824",
"Hyeseong Kim 김혜성","Heroes (KBO)",21,553,0.08318264,0.169981916,0.489361702,0.284569138,0.344827586,0.398797595,0.743625181,0.114228457,6.837198441677486,0.335820895,1.4826545565738343,70.04735344090683,-2.5482973810173712,0.34122926310489055,96.48973822513376,"Hyeseong Kim","35322",
"Jamie Romak 로맥","Wyverns (KBO)",34,586,0.155290102,0.197952218,0.784482758,0.282474226,0.399317406,0.546391752,0.945709158,0.263917526,2.4474678092127737,0.307917888,-0.21030332037480548,111.4046803486426,34.47692016483142,0.416839534362294,144.8172676319345,"Jamie Romak","5552",
"Brandon Barnes 반즈","Eagles (KBO)",34,319,0.084639498,0.253918495,0.333333333,0.265017667,0.341692789,0.427561837,0.769254626,0.16254417,3.4623983890719097,0.338461538,-0.10437881160760298,42.50840358196043,0.6313464170529774,0.349079929620215,101.50761887246946,"Brandon Barnes","629",
"Hun Gon Kim 김헌곤","Lions (KBO)",31,283,0.077738515,0.109540636,0.709677419,0.248031496,0.312056737,0.314960629,0.627017366,0.066929133,3.315940790430835,0.269058295,-0.9528978441958316,25.018887800601423,-12.132231878611146,0.29562895581231896,67.34356330746182,"Hun Gon Kim","sa3011906",
"Bon Ki Shin 신본기","Giants (KBO)",31,123,0.113821138,0.178861788,0.636363636,0.216981132,0.311475409,0.283018867,0.594494276,0.066037735,4.160859569101289,0.253012048,0.18196686945157126,10.05743078933041,-6.089522286793781,0.28771755685571765,62.2868645367026,"Bon Ki Shin","sa3011910",
"Byeong-woo Jeon 전병우","Heroes (KBO)",27,401,0.092269326,0.249376558,0.37,0.237430167,0.310776942,0.357541899,0.668318841,0.120111732,5.768268050995401,0.305555555,1.3484767822083086,40.09339157847255,-12.548300970517703,0.30942700306574505,76.16280867329674,"Byeong-woo Jeon","sa3011926",
"Joo-Hyung Kim 김주형","Heroes (KBO)",24,50,0.08,0.2,0.4,0.232558139,0.326530612,0.372093023,0.698623635,0.139534884,3.629384878631564,0.28125,-0.46882778289727867,5.698335133790186,-0.8654669296749323,0.32609205829853916,86.81454862125992,"Joo-Hyung Kim","sa3011932",
"Taekyun Kim 김태균","Eagles (KBO)",38,254,0.118110236,0.16535433,0.714285714,0.219178082,0.316205533,0.296803652,0.613009185,0.07762557,0.50469924,0.259887005,-0.03297487273812294,21.138723176872062,-12.205391305530737,0.2894523179531097,63.395665187113984,"Taekyun Kim","sa3011978",
"Yong Taik Park 박용택","Twins (KBO)",41,236,0.063559322,0.144067796,0.44117647,0.29953917,0.33898305,0.396313364,0.735296414,0.096774194,2.9589214287259624,0.34054054,0.3680555979954079,28.355192530920398,-2.6259532086349595,0.3334602193629488,91.52402809531263,"Yong Taik Park","sa3011983",
