Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Danny Dorn 대니돈","Heroes (KBO)",32,57,0.122807017,0.280701754,0.4375,0.14,0.245614035,0.24,0.485614035,0.1,1.4409340587500001,0.181818181,0.02726471028290689,1.7600508446649283,-5.937884870652798,0.23267214130937008,22.863932744497905,"Danny Dorn","1050",
"Michael Choice 초이스","Heroes (KBO)",27,201,0.084577114,0.243781094,0.346938775,0.306818181,0.388059701,0.65340909,1.041468791,0.346590909,3.0826719525,0.333333333,0.12888772133737803,42.56406246881258,15.418710209534286,0.43802003866404443,156.80055304592395,"Michael Choice","11376",
"Andy Burns 번즈","Giants (KBO)",26,468,0.061965811,0.213675213,0.29,0.302600472,0.360515021,0.498817966,0.859332987,0.196217494,4.030836733238209,0.363344051,-1.044852869817987,73.39133125226421,10.18722748439236,0.37564665680279546,116.11798424008468,"Andy Burns","12779",
"Dae-Ho Lee 이대호","Giants (KBO)",35,608,0.082236842,0.138157894,0.595238095,0.32037037,0.391447368,0.533333333,0.924780701,0.212962963,1.2668057270743196,0.327058823,0.17788663017563522,108.20634219097931,26.095027894256898,0.39965932081143063,131.78006358534017,"Dae-Ho Lee","18722",
"Ha-Seong Kim 김하성","Heroes (KBO)",21,601,0.096505823,0.108153078,0.892307692,0.302281368,0.375626043,0.513307984,0.888934027,0.211026616,5.003015625431964,0.305617977,-0.2065357982646674,99.73604784824091,18.570094077961045,0.3860127139131428,122.87916696022458,"Ha-Seong Kim","27506",
"Johnny Monell 모넬","Wiz (KBO)",31,105,0.161904761,0.266666666,0.607142857,0.164705882,0.304761904,0.282352941,0.587114845,0.117647059,3.3244827537368566,0.210526315,-0.013733750907704234,7.303828981342358,-6.876578915295559,0.2765860975934909,51.506480170249894,"Johnny Monell","2783",
"Jung Hoo Lee 이정후","Heroes (KBO)",18,622,0.096463022,0.107717041,0.895522388,0.324275362,0.39516129,0.416666666,0.811827956,0.092391304,6.508156000724877,0.364948453,1.002840450964868,93.81191745827967,9.80988210867219,0.3688396236657325,111.67814811610756,"Jung Hoo Lee","33824",
"James Loney 로니","Twins (KBO)",33,93,0.118279569,0.150537634,0.785714285,0.278481012,0.365591397,0.455696202,0.821287599,0.17721519,0.35119047125,0.296875,0.061965250642970204,13.208782791024156,0.6489929397162861,0.35885726174582605,105.16722769568239,"James Loney","4556",
"Jamie Romak 로맥","Wyverns (KBO)",31,416,0.120192307,0.278846153,0.431034482,0.242339832,0.34375,0.554317548,0.898067548,0.311977716,1.7555614459041013,0.262910798,-0.05014549219049513,67.21128777471839,11.029862203276725,0.3810351341242951,119.63257801148335,"Jamie Romak","5552",
"Luis Jimenez 히메네스","Twins (KBO)",29,198,0.065656565,0.095959595,0.684210526,0.276243093,0.333333333,0.436464088,0.769797421,0.160220995,4.273432201146015,0.275641025,-1.6496073072776198,24.92613011687305,-1.814067631072733,0.3405338998394783,93.21595282064774,"Luis Jimenez","6341",
"Roger Bernadina 버나디나","Tigers (KBO)",33,621,0.066022544,0.180354267,0.366071428,0.31956912,0.372168284,0.540394973,0.912563257,0.220825853,8.157161348227634,0.353629976,3.4840349170845,106.35717262729679,22.490188781466824,0.3920493215903059,126.81649887732915,"Roger Bernadina","6421",
"Xavier Scruggs 스크럭스","Dinos (KBO)",29,518,0.125482625,0.258687258,0.485074626,0.299771167,0.401544401,0.594965675,0.996510076,0.295194508,3.4399517800479513,0.352941176,1.1643556857015938,103.83792718992653,33.881248233179484,0.42518923241038653,148.43175625036122,"Xavier Scruggs","7409",
"Nick Evans 에반스","Bears (KBO)",31,581,0.104991394,0.196213425,0.535087719,0.295719844,0.371772805,0.490272373,0.862045178,0.194552529,2.40776854718364,0.332446808,0.8213637103326619,92.90977625795799,14.444852563228169,0.3791596566338137,118.4093119358993,"Nick Evans","7595",
"Wilin Rosario 로사리오","Eagles (KBO)",28,510,0.098039215,0.119607843,0.819672131,0.339325842,0.41372549,0.660674157,1.074399647,0.321348315,4.470535101309311,0.323863636,-0.033968214178457856,113.95022036643815,45.073953439911115,0.4512687462120659,165.44192281499988,"Wilin Rosario","8002",
"Darin Ruf 러프","Lions (KBO)",30,591,0.101522842,0.181049069,0.560747663,0.314563106,0.395939086,0.568932038,0.964871124,0.254368932,2.1570729320448376,0.34383202,-0.15234179492108524,112.81503889124292,32.999600158738076,0.414323836412706,141.34488349971193,"Darin Ruf","9929",
"Hun Gon Kim 김헌곤","Lions (KBO)",28,404,0.071782178,0.111386138,0.644444444,0.264044943,0.33080808,0.387640449,0.718448529,0.123595506,5.647013229576411,0.278688524,1.5138132905121893,44.990448527902394,-9.570358998209214,0.3240420670822413,82.45927904635751,"Hun Gon Kim","sa3011906",
"Bon Ki Shin 신본기","Giants (KBO)",28,381,0.065616797,0.199475065,0.328947368,0.236923076,0.3125,0.316923076,0.629423076,0.08,4.245576612041219,0.289156626,0.29150578239932656,31.3915561798899,-20.06306675933911,0.29115392028148557,61.0082328597864,"Bon Ki Shin","sa3011910",
"Dea-Ryu Kim 김대륙","Giants (KBO)",25,58,0.034482758,0.293103448,0.117647058,0.150943396,0.210526315,0.188679245,0.39920556,0.037735849,2.01785714,0.222222222,0.024786100257188082,-0.24272829102534432,-8.075715510120574,0.1928668084897493,-3.0987959540342684,"Dea-Ryu Kim","sa3011925",
"Ki Hyuk Park 박기혁","Wiz (KBO)",36,263,0.060836501,0.193916349,0.31372549,0.238297872,0.2890625,0.319148936,0.608211436,0.080851064,3.4543546599057287,0.291891891,0.07301759999245405,18.397020346488723,-17.12152514699482,0.2770292670466006,51.795534110100185,"Ki Hyuk Park","sa3011943",
"Bum Ho Lee 이범호","Tigers (KBO)",35,447,0.116331096,0.181208053,0.641975308,0.272251308,0.364653243,0.505235602,0.869888845,0.232984294,1.04457469625,0.280141843,0.2999118131119758,70.2092967844423,9.841274595898037,0.3759289868511595,116.30213188890185,"Bum Ho Lee","sa3011949",
"Joon-Suk Choi 최준석","Giants (KBO)",34,464,0.105603448,0.191810344,0.550561797,0.290953545,0.364224137,0.430317848,0.794541985,0.139364303,0.6948051900000001,0.337620578,0.34700540360063314,64.62576269748034,1.9618649447184993,0.35573502745607805,103.13077388268917,"Joon-Suk Choi","sa3011965",
"Seung-Hwa Lee 이우민","Giants (KBO)",35,215,0.069767441,0.176744186,0.394736842,0.254054054,0.342857142,0.356756756,0.699613898,0.102702702,4.713153965154924,0.3006993,-1.3540794225409627,23.235871460680052,-5.8002018514833,0.3203085981882535,80.02415206379311,"Seung-Hwa Lee","sa3011966",
