Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Henry Ramos 라모스","Wiz (KBO)",30,80,0.05,0.225,0.222222222,0.25,0.303797468,0.416666666,0.720464134,0.166666666,7.24353056133374,0.288461538,0.35916373156942427,9.19166095442928,-0.1330720644458429,0.3287033536766149,98.57291287400423,"Henry Ramos","11481",
"Sócrates Brito 소크라테스","Tigers (KBO)",29,554,0.061371841,0.146209386,0.419753086,0.311284046,0.353790613,0.494163424,0.847954037,0.182879378,6.000364979504531,0.34047619,-0.378518303623423,85.96081840582332,21.387042250113105,0.3807885399731723,133.12032147313388,"Socrates Brito","12944",
"Yasiel Puig 푸이그","Heroes (KBO)",31,547,0.106032906,0.182815356,0.58,0.276955602,0.367458866,0.473572938,0.841031804,0.196617336,2.763384547148972,0.308988764,-0.3601267209742218,86.38292875667624,22.625066740117592,0.38435502661453497,135.48592444056797,"Yasiel Puig","14225",
"Anthony Alford 알포드","Wiz (KBO)",27,323,0.102167182,0.27863777,0.366666666,0.286219081,0.362229102,0.508833922,0.871063024,0.222614841,4.614016961547382,0.366120218,0.4147630147635937,52.336830580561326,14.688221016853019,0.38967407774180174,139.01398003025284,"Anthony Alford","14329",
"ByungHo Park 박병호","Wiz (KBO)",35,487,0.082135523,0.268993839,0.305343511,0.275058275,0.349075975,0.559440559,0.908516534,0.284382284,2.953367910236071,0.308550185,-0.4870512855704874,83.91830249514548,27.153990242743166,0.4029751093673312,147.83637670443898,"ByungHo Park","18497",
"Hyun Soo Kim 김현수","Twins (KBO)",34,604,0.117549668,0.102649006,1.14516129,0.286259541,0.374792703,0.473282442,0.848075145,0.187022901,2.8324994517789053,0.287330316,-0.3765227005351335,95.54443992724596,25.14270563473879,0.3846976632039819,135.71319071526725,"Hyun Soo Kim","18718",
"Dae-Ho Lee 이대호","Giants (KBO)",40,591,0.072758037,0.094754653,0.767857142,0.331481481,0.379018612,0.501851851,0.880870463,0.17037037,0.46006819,0.334047109,-0.36752646951936185,98.66851867775996,29.782053500819988,0.39603566245673455,143.23353422812826,"Dae-Ho Lee","18722",
"José Miguel Fernández 페르난데스","Bears (KBO)",34,550,0.063636363,0.081818181,0.777777777,0.309055118,0.352727272,0.399606299,0.752333571,0.090551181,1.06355605875,0.326839826,-0.3438844159245491,71.4206593026119,7.313119797845437,0.3480534621802243,111.40758147066569,"Jose Miguel Fernandez","19254",
"DJ Peters 피터스","Giants (KBO)",26,354,0.073446327,0.217514124,0.337662337,0.227848101,0.299435028,0.401898734,0.701333762,0.174050633,3.0962553731128986,0.256521739,-0.416524245403707,38.604834902976634,-2.657108705545782,0.32114625297930016,93.56038888823218,"DJ Peters","19348",
"Jae-Gyun Hwang 황재균","Wiz (KBO)",34,581,0.09122203,0.170395869,0.535353535,0.262042389,0.335060449,0.379576107,0.714636556,0.117533718,3.9566976827193203,0.305825242,-0.16442527319304645,67.44034865967251,-0.28052488990806923,0.3302303709427239,99.58576303700116,"Jae-Gyun Hwang","19369",
"Zach Reks 렉스","Giants (KBO)",28,251,0.103585657,0.175298804,0.59090909,0.330275229,0.410358565,0.495412844,0.905771409,0.165137615,4.32633264986252,0.38095238,0.4237592457793653,45.09116611503589,15.834816268315194,0.4124551697907199,154.12437420005114,"Zach Reks","19667",
"Shin-Soo Choo 추신수","Landers (KBO)",39,499,0.142284569,0.200400801,0.71,0.259168704,0.382293762,0.430317848,0.81261161,0.171149144,4.980544479613404,0.303030303,0.6068358886986971,76.47276850886819,18.3097463036346,0.37831558924048175,131.48004627240135,"Shin-Soo Choo","3174",
"Jung Hoo Lee 이정후","Heroes (KBO)",23,627,0.105263157,0.051036682,2.0625,0.349005424,0.421052631,0.575045207,0.996097838,0.226039783,5.149194031742748,0.339321357,0.6066822141874582,127.23666455739102,54.15406952195725,0.4425710229369683,174.0998174677581,"Jung Hoo Lee","33824",
