Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Kang-min Kim 김강민","Wyverns (KBO)",34,88,183,203,40,29,5,1,5,31,18,15,0,50,5,0,0,3,10,4,0.218579234,"Kang-min Kim","sa3012834",
"Sang-ho Chung 정상호","Twins (KBO)",34,79,137,150,36,30,3,0,3,16,17,4,0,32,5,0,4,8,0,0,0.262773722,"Sang-ho Chung","sa3012835",
"Hyoung-woo Choi 최형우","Tigers (KBO)",33,142,514,629,176,111,36,3,26,98,120,96,8,82,11,8,0,15,0,1,0.342412451,"Hyoung-woo Choi","sa3012871",
"Joo-in Son 손주인","Twins (KBO)",33,115,294,334,82,64,13,0,5,48,33,20,0,41,5,6,9,10,4,0,0.278911564,"Joo-in Son","sa3012876",
"Dong-chan Cho 조동찬","Lions (KBO)",33,122,353,393,102,69,23,0,10,35,46,22,0,72,10,4,4,8,3,0,0.288951841,"Dong-chan Cho","sa3012880",
"Jong-gil Shin 신종길","Tigers (KBO)",33,64,83,90,20,13,5,1,1,13,10,3,0,13,2,2,0,1,2,1,0.240963855,"Jong-gil Shin","sa3012887",
"Dae-soo Lee 이대수","Wyverns (KBO)",35,58,105,124,29,23,5,1,0,18,4,10,0,20,2,0,7,1,3,0,0.276190476,"Dae-soo Lee","sa3012908",
"Kyung-su Park 박경수","Wiz (KBO)",33,131,442,511,116,73,27,1,15,62,66,57,4,118,6,3,3,14,1,2,0.262443438,"Kyung-su Park","sa3012911",
"Sung-yul Lee 이성열","Eagles (KBO)",32,81,280,318,86,48,16,1,21,41,65,19,0,80,9,5,4,0,3,0,0.307142857,"Sung-yul Lee","sa3012912",
"Dae-hyung Lee 이대형","Wiz (KBO)",33,100,337,366,90,79,8,3,0,51,24,24,1,54,0,1,4,8,23,4,0.267062314,"Dae-hyung Lee","sa3012913",
"Ju-hwan Na 나주환","Wyverns (KBO)",33,122,419,452,122,78,24,1,19,69,65,19,3,85,5,1,8,15,0,3,0.291169451,"Ju-hwan Na","sa3012917",
"Seok-hoon Chi 지석훈","Dinos (KBO)",33,121,268,304,64,42,16,0,6,29,24,22,0,67,10,2,2,8,1,0,0.23880597,"Seok-hoon Chi","sa3012927",
"Dong-wook Seo 서동욱","Tigers (KBO)",33,125,319,366,90,61,21,1,7,49,48,33,0,86,3,3,8,5,1,1,0.282131661,"Dong-wook Seo","sa3012946",
"Suk-min Yoon 윤석민","Wiz (KBO)",31,142,538,586,168,117,30,1,20,90,105,33,0,85,8,7,0,24,0,1,0.312267657,"Suk-min Yoon","sa3012975",
"Han-joon Yoo 유한준","Wiz (KBO)",35,133,445,497,136,104,19,0,13,52,68,45,2,59,2,3,2,10,0,2,0.305617977,"Han-joon Yoo","sa3012986",
"Pyeong-ho Cho 조평호","Dinos (KBO)",31,29,44,52,10,6,3,0,1,4,4,6,0,13,1,0,1,2,0,1,0.227272727,"Pyeong-ho Cho","sa3012988",
"Ju-hyung Kim 김주형","Tigers (KBO)",31,57,106,116,18,13,5,0,0,11,10,8,0,13,1,1,0,5,0,0,0.16981132,"Ju-hyung Kim","sa3013003",
"Jin-hang Choi 최진행","Eagles (KBO)",31,89,258,289,79,45,21,0,13,29,50,19,0,77,10,1,1,3,0,2,0.30620155,"Jin-hang Choi","sa3013016",
"Hoon Lim 임훈","Twins (KBO)",31,42,82,85,24,23,1,0,0,8,7,2,0,16,1,0,0,3,1,2,0.292682926,"Hoon Lim","sa3013024",
"Jung-kwon Park 박정권","Wyverns (KBO)",35,118,305,345,78,47,14,1,16,37,51,30,0,78,5,5,0,4,1,1,0.255737704,"Jung-kwon Park","sa3013027",
"Eui-yoon Jung 정의윤","Wyverns (KBO)",30,112,349,381,112,81,16,0,15,44,45,19,0,61,9,4,0,11,0,1,0.320916905,"Eui-yoon Jung","sa3013035",
"Jae-il Oh 오재일","Bears (KBO)",30,128,412,466,126,73,27,0,26,62,89,45,0,80,5,3,1,5,1,1,0.305825242,"Jae-il Oh","sa3013047",
"Won-seok Lee 이원석","Lions (KBO)",30,121,411,459,109,70,20,1,18,55,62,34,2,80,4,6,4,4,2,0,0.265206812,"Won-seok Lee","sa3013066",
"Keun-woo Jeong 정근우","Eagles (KBO)",34,105,391,442,129,96,22,0,11,73,46,32,3,48,10,3,5,12,6,6,0.329923273,"Keun-woo Jeong","sa3013085",
"Seung-jun Choi 최승준","Wyverns (KBO)",29,31,90,98,21,11,4,0,6,11,16,7,0,34,1,0,0,3,0,0,0.233333333,"Seung-jun Choi","sa3013096",
"Joo-hwan Choi 최주환","Bears (KBO)",29,129,399,452,120,91,16,6,7,65,57,38,1,58,9,5,1,10,3,2,0.300751879,"Joo-hwan Choi","sa3013103",
"Moon-ho Kim 김문호","Giants (KBO)",30,131,390,448,114,94,17,1,2,49,35,37,4,73,13,1,7,5,9,4,0.292307692,"Moon-ho Kim","sa3013121",
"Beom-mo Jeong 정범모","Eagles (KBO)",30,22,43,50,11,8,2,0,1,5,3,5,0,15,0,0,2,0,0,0,0.255813953,"Beom-mo Jeong","sa3013136",
