Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Hoon Jung 정훈","Giants (KBO)",34,91,294,340,72,61,8,0,3,39,32,32,0,66,2,6,6,6,4,1,0.244897959,"Hoon Jung","sa3012191",
"Tae-gon Oh 오태곤","Landers (KBO)",30,130,263,295,61,41,15,1,4,48,23,15,1,68,9,3,5,3,11,4,0.231939163,"Tae-gon Oh","sa3012193",
"Sang-ho Lee 이상호","Twins (KBO)",33,60,72,80,18,16,2,0,0,9,5,4,0,6,1,0,3,1,1,2,0.25,"Sang-ho Lee","sa3012195",
"Kang-nam Yoo 유강남","Twins (KBO)",29,139,416,469,106,82,16,0,8,54,47,34,1,98,11,2,6,9,0,0,0.254807692,"Kang-nam Yoo","sa3012221",
"Young-jin Choi 최영진","Lions (KBO)",34,43,80,91,15,9,4,0,2,5,10,8,0,20,2,0,1,2,2,1,0.1875,"Young-jin Choi","sa3012230",
"Jong-wook Ko 고종욱","Tigers (KBO)",33,62,106,114,30,20,7,1,2,13,14,7,0,21,0,0,1,2,1,0,0.283018867,"Jong-wook Ko","sa3012243",
"Jun-hyeok Oh 오준혁","Landers (KBO)",30,47,61,67,14,12,2,0,0,3,6,5,0,15,0,0,1,4,0,0,0.229508196,"Jun-hyeok Oh","sa3012271",
"Jin-gi Jeong 정진기","Dinos (KBO)",29,39,53,59,10,7,2,0,1,4,4,6,0,19,0,0,0,1,1,0,0.188679245,"Jin-gi Jeong","sa3012275",
"Ji-hyuk Ryu 류지혁","Tigers (KBO)",28,127,405,477,112,89,19,2,2,55,48,56,0,83,6,2,8,6,8,4,0.276543209,"Ji-hyuk Ryu","sa3012288",
"Sei-hyok Park 박세혁","Bears (KBO)",32,128,351,402,87,70,13,1,3,33,41,33,1,71,6,4,8,4,2,2,0.247863247,"Sei-hyok Park","sa3012290",
"Jae-hyun Kim 김재현","Heroes (KBO)",29,56,82,88,17,12,4,0,1,4,9,2,0,19,1,1,2,3,0,0,0.207317073,"Jae-hyun Kim","sa3012294",
"Ja-wook Koo 구자욱","Lions (KBO)",29,99,409,442,119,88,23,3,5,69,37,27,2,84,3,2,1,6,11,1,0.290953545,"Ja-wook Koo","sa3012300",
"Hae-min Park 박해민","Twins (KBO)",32,144,570,636,165,134,20,8,3,97,49,44,0,85,9,6,7,4,24,6,0.289473684,"Hae-min Park","sa3012304",
"Jun-tae Kim 김준태","Wiz (KBO)",27,98,231,270,63,42,16,1,4,28,27,33,1,77,0,3,3,4,2,0,0.272727272,"Jun-tae Kim","sa3012310",
"Ju-suk Ha 하주석","Eagles (KBO)",28,125,445,483,115,90,18,2,5,50,58,31,1,126,3,3,1,4,20,7,0.258426966,"Ju-suk Ha","sa3012320",
"Seung-wook Park 박승욱","Giants (KBO)",29,100,198,228,45,35,7,2,1,29,16,16,0,69,2,0,12,1,8,2,0.227272727,"Seung-wook Park","sa3012327",
"Min-sik Kim 김민식","- - -",33,104,222,266,49,37,9,1,2,30,28,32,1,45,2,3,7,4,0,0,0.22072072,"Min-sik Kim","sa3012328",
"Yoo-seom Han 한유섬","Landers (KBO)",32,135,458,545,121,66,33,1,21,62,100,66,6,137,16,5,0,8,1,1,0.264192139,"Yoo-seom Han","sa3012336",
"Min-woo Park 박민우","Dinos (KBO)",29,104,390,451,104,77,22,1,4,61,38,42,5,55,10,3,6,7,21,4,0.266666666,"Min-woo Park","sa3012337",
"Jin-sung Kang 강진성","Bears (KBO)",28,40,80,94,13,10,2,0,1,7,8,11,1,20,2,0,1,2,4,0,0.1625,"Jin-sung Kang","sa3012344",
"Jin-hyuk No 노진혁","Dinos (KBO)",32,115,396,451,111,72,24,0,15,50,75,45,3,105,2,5,3,11,2,0,0.28030303,"Jin-hyuk No","sa3012348",
"Sung-bum Na 나성범","Tigers (KBO)",32,144,563,649,180,118,39,2,21,92,97,64,6,137,17,5,0,6,6,1,0.319715808,"Sung-bum Na","sa3012352",
"Seung-ho Kang 강승호","Bears (KBO)",28,134,444,487,117,78,28,1,10,54,62,29,0,100,3,5,6,8,13,5,0.263513513,"Seung-ho Kang","sa3012361",
"Seung-hyun Jang 장승현","Bears (KBO)",28,60,96,109,20,17,3,0,0,6,9,5,0,27,4,1,3,2,1,0,0.208333333,"Seung-hyun Jang","sa3012365",
"In-tae Kim 김인태","Bears (KBO)",27,83,235,279,58,47,6,0,5,25,25,41,1,47,3,0,0,6,1,0,0.24680851,"In-tae Kim","sa3012367",
"Woo-sung Lee 이우성","Tigers (KBO)",27,80,120,137,35,27,7,0,1,23,12,12,0,20,1,0,4,5,1,3,0.291666666,"Woo-sung Lee","sa3012368",
"Heung-ryun Lee 이흥련","Landers (KBO)",33,22,45,55,6,4,2,0,0,4,1,5,0,22,2,0,3,2,0,0,0.133333333,"Heung-ryun Lee","sa3012375",
"Woon-ho Jang 장운호","Eagles (KBO)",28,57,122,146,29,25,3,0,1,12,15,17,1,24,3,2,2,2,0,2,0.237704918,"Woon-ho Jang","sa3012393",
"Soo-kwang Ro 노수광","Eagles (KBO)",31,117,315,361,72,44,18,6,4,33,30,32,1,107,1,3,10,1,16,6,0.228571428,"Soo-kwang Ro","sa3012395",
"Seung-taek Han 한승택","Tigers (KBO)",28,63,102,119,18,15,2,0,1,11,12,9,0,30,3,1,4,2,0,0,0.176470588,"Seung-taek Han","sa3012396",
"Hyeong-jun Yoon 윤형준","Dinos (KBO)",28,35,67,69,14,12,1,0,1,5,5,1,0,21,1,0,0,1,1,0,0.208955223,"Hyeong-jun Yoon","sa3012405",
"Jun-wan Kim 김준완","Heroes (KBO)",31,111,317,398,60,47,10,2,1,43,28,64,0,71,8,3,6,4,1,1,0.189274447,"Jun-wan Kim","sa3012408",
"Hui-dong Kwon 권희동","Dinos (KBO)",31,82,238,280,53,42,5,1,5,30,22,31,1,44,8,1,2,4,2,1,0.222689075,"Hui-dong Kwon","sa3012415",
"Min-hyuck Kim 김민혁","Wiz (KBO)",26,132,373,434,106,94,10,2,0,47,35,37,2,62,2,3,19,10,6,9,0.284182305,"Min-hyuck Kim","sa3012419",
"Woo-jun Shim 심우준","Wiz (KBO)",27,132,388,449,93,79,8,2,4,69,34,43,0,75,2,4,11,10,23,2,0.239690721,"Woo-jun Shim","sa3012420",
"Sang-chul Moon 문상철","Wiz (KBO)",31,28,49,52,11,6,3,0,2,5,4,3,0,17,0,0,0,2,1,0,0.224489795,"Sang-chul Moon","sa3012421",
"Min-sub Song 송민섭","Wiz (KBO)",30,119,64,72,10,7,1,2,0,17,3,5,0,19,0,0,3,0,0,2,0.15625,"Min-sub Song","sa3012423",
"Byung-hee Kim 김병희","Wiz (KBO)",31,41,74,85,15,12,2,0,1,8,6,7,0,26,3,1,0,2,0,3,0.202702702,"Byung-hee Kim","sa3012425",
"Joong-yeol Ahn 안중열","Giants (KBO)",26,33,71,84,11,9,0,0,2,8,2,11,0,19,2,0,0,2,0,1,0.154929577,"Joong-yeol Ahn","sa3012428",
"Jun-won Jang 장준원","Wiz (KBO)",26,35,57,63,14,9,2,0,3,7,10,3,0,17,0,0,3,5,1,0,0.245614035,"Jun-won Jang","sa3012436",
"Suk-hwan Yang 양석환","Bears (KBO)",30,107,405,446,99,64,14,1,20,58,51,32,3,101,7,2,0,2,1,0,0.244444444,"Suk-hwan Yang","sa3012438",
"Jung-dae Bae 배정대","Wiz (KBO)",26,144,508,575,135,105,22,2,6,64,56,54,0,126,4,4,5,2,19,4,0.265748031,"Jung-dae Bae","sa3012441",
"Sung-kon Lee 이성곤","Eagles (KBO)",30,41,99,117,19,14,5,0,0,6,5,17,0,32,0,1,0,0,1,1,0.191919191,"Sung-kon Lee","sa3012447",
"Ji-yeol Im 임지열","Heroes (KBO)",26,40,131,148,36,29,6,0,1,16,15,10,0,43,2,2,3,2,1,0,0.27480916,"Ji-yeol Im","sa3012449",
"Gye-beom Park 박계범","Bears (KBO)",26,77,145,168,32,22,8,0,2,21,14,12,1,40,3,2,6,1,4,3,0.220689655,"Gye-beom Park","sa3012458",
"Yoon-suk Oh 오윤석","Wiz (KBO)",30,112,286,337,67,48,13,0,6,23,37,34,0,69,6,6,5,9,2,1,0.234265734,"Yoon-suk Oh","sa3012464",
"Chang-jin Lee 이창진","Tigers (KBO)",31,111,346,404,104,83,14,0,7,56,48,41,0,63,2,4,11,7,3,5,0.300578034,"Chang-jin Lee","sa3012466",
"Han-wool Kang 강한울","Lions (KBO)",30,93,226,252,73,59,12,1,1,31,26,20,0,48,0,2,4,1,4,2,0.323008849,"Han-wool Kang","sa3012471",
"Chan-ho Park 박찬호","Tigers (KBO)",27,130,493,566,134,108,22,0,4,81,45,57,0,67,1,7,8,10,42,8,0.271805273,"Chan-ho Park","sa3012474",
"Jun-tae Park 박준태","Heroes (KBO)",30,52,70,84,11,6,4,0,1,9,10,11,0,33,2,0,1,0,0,0,0.157142857,"Jun-tae Park","sa3012475",
"Si-wan Ji 지시완","Giants (KBO)",28,75,174,199,37,27,7,0,3,16,17,20,1,55,2,1,2,7,0,0,0.212643678,"Si-wan Ji","sa3012477",
"Yong-ho Cho 조용호","Wiz (KBO)",32,131,474,531,146,121,18,4,3,52,44,49,3,74,3,3,2,3,5,3,0.308016877,"Yong-ho Cho","sa3012491",
"Wang-yeol Park 박대온","Dinos (KBO)",26,59,127,133,23,18,4,0,1,8,10,0,0,37,2,1,3,4,0,0,0.181102362,"Wang-yeol Park","sa3012497",
"Tae-jin Kim 김태진","- - -",26,77,254,276,68,62,5,1,0,37,20,17,0,30,1,1,3,4,1,2,0.267716535,"Tae-jin Kim","sa3012499",
"Jae-seong Kim 김재성","Lions (KBO)",26,63,161,185,54,41,10,0,3,16,26,18,0,40,2,3,1,4,0,0,0.335403726,"Jae-seong Kim","sa3012516",
"Min-hyeok Kim 김민혁","Bears (KBO)",26,38,88,97,25,18,2,0,5,11,16,7,0,25,2,0,0,5,0,0,0.284090909,"Min-hyeok Kim","sa3012522",
"Sung-Mun Song 송성문","Heroes (KBO)",25,142,547,601,135,97,21,4,13,67,79,45,6,65,1,7,1,8,0,1,0.246800731,"Sung-Mun Song","sa3012529",
"Dae-in Hwang 황대인","Tigers (KBO)",26,129,476,524,122,81,27,0,14,40,91,36,2,92,7,5,0,20,0,0,0.256302521,"Dae-in Hwang","sa3012545",
"Ho-ryung Kim 김호령","Tigers (KBO)",30,54,77,88,21,18,1,1,1,21,8,7,0,22,0,0,4,4,2,1,0.272727272,"Ho-ryung Kim","sa3012550",
"Do-yun Lee 이도윤","Eagles (KBO)",25,81,113,126,18,10,7,0,1,9,8,8,0,30,0,1,4,1,3,1,0.159292035,"Do-yun Lee","sa3012554",
"Woong-bin Kim 김웅빈","Heroes (KBO)",26,45,115,135,26,19,5,1,1,17,11,13,1,38,4,0,3,2,0,1,0.226086956,"Woong-bin Kim","sa3012561",
"Chang-ki Hong 홍창기","Twins (KBO)",28,118,437,525,125,101,19,4,1,76,51,59,0,75,19,5,5,11,14,4,0.286041189,"Chang-ki Hong","sa3012570",
"Soo-haeng Jo 조수행","Bears (KBO)",28,117,119,134,28,22,4,1,1,36,9,10,0,31,1,2,2,4,22,7,0.235294117,"Soo-haeng Jo","sa3012578",
"Jin-young Lee 이진영","Eagles (KBO)",24,70,220,240,44,23,12,1,8,27,31,17,0,90,0,3,0,4,2,2,0.2,"Jin-young Lee","sa3012598",
"Tae-yean Kim 김태연","Eagles (KBO)",25,119,404,464,97,72,18,0,7,46,53,48,1,106,5,4,3,9,3,2,0.240099009,"Tae-yean Kim","sa3012603",
"Jin-hyuk Jang 장진혁","Eagles (KBO)",28,41,116,132,27,23,2,0,2,11,17,12,0,28,0,3,1,1,2,1,0.23275862,"Jin-hyuk Jang","sa3012604",
"Sang-un Park 박상언","Eagles (KBO)",25,56,134,151,30,20,5,1,4,16,17,11,0,28,0,1,5,2,0,3,0.223880597,"Sang-un Park","sa3012605",
"In-hwan Kim 김인환","Eagles (KBO)",28,113,398,429,104,74,14,0,16,48,54,24,2,111,3,4,0,4,2,0,0.261306532,"In-hwan Kim","sa3012607",
"Jun-young Park 박준영","Dinos (KBO)",24,75,208,240,45,32,8,1,4,27,19,27,0,54,1,1,3,6,7,2,0.216346153,"Jun-young Park","sa3012619",
"Tae-hun Do 도태훈","Dinos (KBO)",29,91,139,163,30,21,7,0,2,18,13,13,0,23,1,3,7,5,0,0,0.215827338,"Tae-hun Do","sa3012620",
"Hyeon-bin Hong 홍현빈","Wiz (KBO)",24,61,76,92,18,16,2,0,0,8,1,10,0,26,0,0,6,1,4,0,0.236842105,"Hyeon-bin Hong","sa3012624",
"Min-su Kim 김민수","Giants (KBO)",24,59,140,156,36,30,6,0,0,9,11,9,0,48,4,0,3,2,0,1,0.257142857,"Min-su Kim","sa3012647",
"Seok-hwan Kim 김석환","Tigers (KBO)",23,51,94,107,14,9,2,0,3,15,7,10,0,32,3,0,0,1,0,0,0.14893617,"Seok-hwan Kim","sa3012653",
"Seong-han Park 박성한","Landers (KBO)",24,140,494,564,147,117,24,4,2,68,56,60,1,81,2,2,6,5,11,8,0.29757085,"Seong-han Park","sa3012661",
"Baek-ho Kang 강백호","Wiz (KBO)",22,62,237,264,58,40,12,0,6,24,29,23,2,44,1,2,1,6,0,0,0.244725738,"Baek-ho Kang","sa3012665",
"Sung-ju Moon 문성주","Twins (KBO)",25,106,327,390,99,75,15,3,6,55,41,51,2,36,3,1,8,12,9,6,0.302752293,"Sung-ju Moon","sa3012668",
"Jae-hyun Choo 추재현","Giants (KBO)",23,33,58,66,13,9,4,0,0,10,5,7,0,17,1,0,0,1,1,0,0.224137931,"Jae-hyun Choo","sa3012679",
"Dong-hui Han 한동희","Giants (KBO)",23,129,456,499,140,99,27,0,14,43,65,33,2,64,6,4,0,15,0,0,0.307017543,"Dong-hui Han","sa3012686",
"Eun-won Jung 정은원","Eagles (KBO)",22,140,508,601,140,110,20,2,8,67,49,85,0,109,1,3,4,10,9,6,0.275590551,"Eun-won Jung","sa3012695",
"Young-soo Oh 오영수","Dinos (KBO)",22,83,231,259,55,39,10,0,6,25,31,22,0,58,3,3,0,4,0,5,0.238095238,"Young-soo Oh","sa3012702",
"Dae-han Kim 김대한","Bears (KBO)",21,51,96,110,23,12,6,1,4,13,11,5,0,27,6,1,2,0,3,1,0.239583333,"Dae-han Kim","sa3012718",
"Seung-kyu Park 박승규","Lions (KBO)",21,62,74,83,16,14,2,0,0,10,4,3,0,15,0,1,5,0,2,0,0.216216216,"Seung-kyu Park","sa3012721",
"Yong-su Shin 신용수","Giants (KBO)",26,49,68,73,16,8,4,2,2,8,7,4,0,15,1,0,0,0,3,1,0.235294117,"Yong-su Shin","sa3012724",
"Seung-min Go 고승민","Giants (KBO)",21,92,234,262,74,53,15,1,5,31,30,25,0,47,0,1,2,6,1,4,0.316239316,"Seung-min Go","sa3012726",
"Woo-hyuk Byun 변우혁","Eagles (KBO)",22,21,61,61,16,10,3,0,3,5,8,0,0,21,0,0,0,3,0,0,0.262295081,"Woo-hyuk Byun","sa3012733",
"Si-hwan Roh 노시환","Eagles (KBO)",21,115,434,490,122,91,24,1,6,55,59,48,1,95,4,4,0,12,6,2,0.28110599,"Si-hwan Roh","sa3012734",
"Jang-hyeok Yoo 유장혁","Eagles (KBO)",22,30,60,68,8,8,0,0,0,5,4,4,0,9,1,0,3,1,0,0,0.133333333,"Jang-hyeok Yoo","sa3012737",
"Kyeung-mo Choi 최경모","Landers (KBO)",26,98,73,75,22,20,2,0,0,16,4,1,0,18,0,0,1,1,2,0,0.301369863,"Kyeung-mo Choi","sa3012738",
"Kang-min Kim 김강민","Landers (KBO)",39,84,178,202,54,38,11,0,5,24,18,18,2,39,3,1,2,1,1,3,0.303370786,"Kang-min Kim","sa3012834",
"Hyoung-woo Choi 최형우","Tigers (KBO)",38,132,454,530,120,78,27,1,14,55,71,73,5,92,1,2,0,9,1,0,0.26431718,"Hyoung-woo Choi","sa3012871",
"Kyung-su Park 박경수","Wiz (KBO)",38,100,166,194,20,14,3,0,3,13,10,24,0,70,1,1,2,3,0,0,0.120481927,"Kyung-su Park","sa3012911",
"Jae-il Oh 오재일","Lions (KBO)",35,135,470,536,126,63,42,0,21,57,94,57,8,133,2,7,0,7,2,1,0.268085106,"Jae-il Oh","sa3013047",
"Won-seok Lee 이원석","Lions (KBO)",35,88,288,335,77,54,13,0,10,31,60,33,2,70,5,6,3,7,0,0,0.267361111,"Won-seok Lee","sa3013066",
"Joo-hwan Choi 최주환","Landers (KBO)",34,97,298,333,63,38,14,2,9,36,41,29,2,55,4,2,0,5,0,0,0.211409395,"Joo-hwan Choi","sa3013103",
"Sung-hyun Kim 김성현","Landers (KBO)",35,130,302,359,66,54,9,1,2,38,37,31,0,36,3,3,20,13,3,4,0.218543046,"Sung-hyun Kim","sa3013146",
"Jae-won Lee 이재원","Landers (KBO)",34,105,234,279,47,37,6,0,4,27,28,25,1,44,8,3,9,13,1,0,0.2008547,"Jae-won Lee","sa3013147",
"Myung-ki Lee 이명기","Dinos (KBO)",34,94,300,341,77,62,13,2,0,36,23,30,0,56,3,2,6,8,5,4,0.256666666,"Myung-ki Lee","sa3013150",
"Do-hwan Hur 허도환","Twins (KBO)",37,64,85,92,21,15,5,0,1,7,6,2,0,26,2,0,3,2,0,0,0.247058823,"Do-hwan Hur","sa3013160",
"Min-sung Kim 김민성","Twins (KBO)",33,92,140,157,29,22,4,0,3,16,20,10,0,27,3,1,3,4,0,1,0.207142857,"Min-sung Kim","sa3013175",
"Hyung-jong Lee 이형종","Twins (KBO)",33,26,53,63,14,11,3,0,0,3,7,5,0,10,1,3,1,0,0,0,0.264150943,"Hyung-jong Lee","sa3013195",
"Jae-hwan Kim 김재환","Bears (KBO)",33,128,448,517,111,63,24,1,23,64,72,61,4,133,4,4,0,5,2,1,0.247767857,"Jae-hwan Kim","sa3013200",
"Jae-hoon Choi 최재훈","Eagles (KBO)",32,114,364,437,81,63,13,0,5,38,30,44,0,65,21,2,5,17,1,1,0.222527472,"Jae-hoon Choi","sa3013205",
"Sung-woo Jang 장성우","Wiz (KBO)",32,117,362,420,94,65,11,0,18,48,55,52,2,79,2,3,1,12,1,0,0.259668508,"Sung-woo Jang","sa3013216",
"Sun-bin Kim 김선빈","Tigers (KBO)",32,140,505,587,145,119,23,0,3,51,61,65,0,47,6,3,7,13,13,2,0.287128712,"Sun-bin Kim","sa3013220",
"Sun-jin Oh 오선진","Lions (KBO)",32,100,268,306,74,63,8,0,3,30,24,18,0,51,3,1,16,5,1,2,0.276119402,"Sun-jin Oh","sa3013231",
"Ji-hwan Oh 오지환","Twins (KBO)",32,142,494,569,133,88,16,4,25,75,87,62,2,107,7,3,3,11,20,7,0.269230769,"Ji-hwan Oh","sa3013245",
"Eun-seong Chae 채은성","Twins (KBO)",32,126,467,526,138,98,26,2,12,48,83,27,3,88,21,11,0,16,6,7,0.295503211,"Eun-seong Chae","sa3013253",
"Kun-woo Park 박건우","Dinos (KBO)",31,111,408,463,137,108,18,1,10,52,61,44,1,62,8,3,0,10,3,3,0.335784313,"Kun-woo Park","sa3013255",
"Soo-bin Jung 정수빈","Bears (KBO)",31,127,405,455,105,86,12,4,3,58,41,39,1,56,1,4,6,2,16,6,0.259259259,"Soo-bin Jung","sa3013258",
"Dong-won Park 박동원","- - -",32,123,385,447,93,54,21,0,18,52,57,45,4,95,9,1,7,9,1,0,0.241558441,"Dong-won Park","sa3013271",
"Ji-young Lee 이지영","Heroes (KBO)",36,137,420,450,112,93,13,4,2,38,37,20,2,44,2,0,8,16,1,1,0.266666666,"Ji-young Lee","sa3013276",
"Chi-hong An 안치홍","Giants (KBO)",31,132,493,562,140,96,27,3,14,71,58,51,4,52,5,5,8,13,7,2,0.283975659,"Chi-hong An","sa3013286",
"Bo-keun Jeong 정보근","Giants (KBO)",22,95,199,226,38,35,2,0,1,8,15,14,0,55,2,1,10,4,1,0,0.190954773,"Bo-keun Jeong","sa3014210",
"Gweon-su An 안권수","Bears (KBO)",29,76,239,267,71,62,7,2,0,43,20,26,0,40,1,0,1,6,3,4,0.297071129,"Gweon-su An","sa3014276",
"Ji-chan Kim 김지찬","Lions (KBO)",21,113,361,429,101,88,7,6,0,62,25,45,0,64,2,3,18,2,25,3,0.279778393,"Ji-chan Kim","sa3014279",
"Ji-hoon Choi 최지훈","Landers (KBO)",24,144,569,640,173,127,32,4,10,93,61,47,0,77,7,4,13,7,31,7,0.304042179,"Ji-hoon Choi","sa3014282",
"Kyu-sung Kim 김규성","Tigers (KBO)",25,70,50,52,9,7,0,1,1,14,4,1,0,12,0,0,1,0,0,0,0.18,"Kyu-sung Kim","sa3014306",
"Ho-cheol Seo 서호철","Dinos (KBO)",25,89,195,214,40,31,7,0,2,26,14,12,0,41,4,0,3,6,3,1,0.205128205,"Ho-cheol Seo","sa3014321",
"Chan Yeol Yang 양찬열","Bears (KBO)",25,41,82,94,20,13,4,0,3,15,12,11,0,23,0,0,1,2,0,0,0.243902439,"Chan Yeol Yang","sa3014326",
"Jung Hyun Park 박정현","Eagles (KBO)",20,81,205,220,50,42,4,1,3,23,19,12,0,56,1,0,2,2,6,1,0.243902439,"Jung Hyun Park","sa3014331",
"Su-hwan Kim 김수환","Heroes (KBO)",24,57,140,168,25,15,6,0,4,18,14,21,0,56,3,1,3,0,0,0,0.178571428,"Su-hwan Kim","sa3014337",
"Jae-won Lee 이재원","Twins (KBO)",22,85,223,253,50,27,8,2,13,31,43,18,2,77,12,0,0,3,3,1,0.224215246,"Jae-won Lee","sa3014346",
"Ju Hong Park 박주홍","Heroes (KBO)",21,21,49,57,11,9,1,1,0,4,3,8,1,18,0,0,0,1,0,0,0.224489795,"Ju Hong Park","sa3014359",
"Jong Chan Lim 임종찬","Eagles (KBO)",20,20,53,57,10,7,1,0,2,2,6,3,1,23,0,1,0,1,0,1,0.188679245,"Jong Chan Lim","sa3014361",
"Ki-hwan Kim 김기환","Dinos (KBO)",26,73,113,131,25,19,5,1,0,26,6,13,0,38,2,1,2,0,14,2,0.221238938,"Ki-hwan Kim","sa3014381",
