Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Drew Maggi","PIT","AA",34,141,0.063829787,0.191489361,0.333333333,0.181102362,0.257142857,0.22047244,0.477615297,0.039370078,5.456110780377015,0.23,0.5317464740946889,6.405702755603123,-11.028241216388416,0.23237948162215097,34.70253343233301,"11381"
"Jorge Bonifacio","KCR","AA",30,508,0.12007874,0.198818897,0.603960396,0.266666666,0.354330708,0.48275862,0.837089328,0.216091954,5.195350684106298,0.29283489,0.20268546743318439,80.38309281359683,11.603565566644772,0.36998324116776443,115.38992961658587,"12174"
"Jose Briceno","KCR","AA",30,67,0.029850746,0.23880597,0.125,0.246153846,0.268656716,0.292307692,0.560964408,0.046153846,0.5595238025,0.326530612,-0.11247908463701606,4.306646943972354,-4.764668657495732,0.25912440801734354,45.96077391735799,"13151"
"Jack Reinheimer","KCR","AA",30,82,0.048780487,0.353658536,0.137931034,0.131578947,0.185185185,0.171052631,0.356237816,0.039473684,7.102206597400073,0.212765957,0.7100167442113161,-0.670289176173269,-11.772496330208837,0.17363761604568104,-7.578268677242222,"14938"
"Domingo Leyba","PIT","AA",27,114,0.105263157,0.105263157,1,0.343137254,0.412280701,0.490196078,0.902476779,0.147058824,2.601870013056244,0.367816091,-0.1288269143551588,21.303411587953107,7.207882419108883,0.40811834837261,149.18507593492728,"16404"
"Chris Shaw","CHW","AA",29,225,0.155555555,0.368888888,0.421686746,0.19680851,0.328888888,0.425531914,0.754420802,0.228723404,2.9841079185644817,0.268817204,-0.235720818862319,30.762345582763913,0.7644964908764418,0.34334650940365263,103.15487342145006,"17738"
"Lucius Fox","WSN","AA",25,71,0.098591549,0.295774647,0.333333333,0.163934426,0.246376811,0.229508196,0.475885007,0.06557377,1.47098214,0.225,-0.12980009894818068,3.0167362666751094,-5.76205821567524,0.228724996248881,37.73365615995509,"18899"
"Yusniel Diaz","LAD","AA",26,406,0.137931034,0.192118226,0.717948717,0.278260869,0.374384236,0.484057971,0.858442207,0.205797102,3.8498132414866477,0.3125,-1.3464421080425382,68.89125707418303,13.921792384689851,0.38349128503517566,127.97271856790242,"18905"
"Donovan Walton","SFG","AA",29,76,0.131578947,0.118421052,1.111111111,0.311475409,0.413333333,0.459016393,0.872349726,0.147540984,4.611717803516183,0.326923076,0.18366650771349669,13.130873089836552,3.733853643940402,0.39060256771139196,141.10563836331036,"19314"
"Daniel Johnson","SDP","AA",27,412,0.097087378,0.186893203,0.519480519,0.263157894,0.33737864,0.434903047,0.772281687,0.171745153,6.6428389085131485,0.294964028,0.5752448416315019,56.603285885133836,0.82146457461366,0.3453848991370839,110.07919014111899,"19643"
"Carlos Narvaez","NYY","AA",24,60,0.116666666,0.283333333,0.411764705,0.235294117,0.35,0.450980392,0.800980392,0.215686275,2.9989495794642855,0.3125,-0.785613602027297,9.0279564221353,1.60925685958571,0.36288435061772667,125.69205527002958,"19722"
"Greg Deichmann","OAK","AA",28,225,0.124444444,0.293333333,0.424242424,0.23076923,0.328888888,0.451282051,0.780170939,0.220512821,7.454125284147921,0.291666666,0.5146764391101897,31.485948691996615,1.0225754034843835,0.3483947457207574,102.30120957718442,"19872"
"Aaron Whitefield","LAA","AA",26,118,0.101694915,0.398305084,0.255319148,0.19047619,0.279661016,0.323809523,0.603470539,0.133333333,6.555072058010007,0.309090909,1.2689950373023748,10.028704817707418,-5.703500483815793,0.28153197644120553,66.21803414755738,"19938"
"Blake Rutherford","WSN","AA",26,141,0.063829787,0.177304964,0.36,0.341085271,0.390070921,0.6124031,1.002474021,0.271317829,4.787472309037068,0.37755102,-0.3351003145799041,29.671684593100398,12.237740621108857,0.4373980481573876,173.6706971571724,"19957"
"Ryan Aguilar","LAA","AA",28,80,0.1375,0.3875,0.354838709,0.169230769,0.3125,0.23076923,0.54326923,0.061538461,3.8923891273469775,0.294117647,-0.24868555925786495,6.431432715445567,-4.234469183892202,0.27604013606905936,62.76815748750103,"19967"
"Jorge Ona","SDP","AA",26,123,0.073170731,0.333333333,0.219512195,0.218181818,0.300813008,0.39090909,0.691722098,0.172727272,4.394122867814605,0.318181818,0.22003347054123878,13.729833362176745,-2.9234773688766076,0.3149883674412239,91.04231710309199,"20040"
"Mario Feliciano","DET","AA",24,154,0.058441558,0.136363636,0.428571428,0.221428571,0.279220779,0.271428571,0.55064935,0.05,1.39285714,0.256198347,-0.3115202374756336,10.279921051955126,-8.761407825255493,0.2588720035243344,55.802389998157324,"20263"
"Irving Lopez","STL","AA",28,277,0.10469314,0.194945848,0.537037037,0.247863247,0.344322344,0.393162393,0.737484737,0.145299146,1.98660714,0.289772727,-0.5623954231850803,36.690033826621,-0.8137635107918363,0.33956607990649157,95.50569251003434,"20463"
"Seth Beer","ARI","AA",26,359,0.09470752,0.22562674,0.419753086,0.28990228,0.387186629,0.48208469,0.869271319,0.19218241,2.07467532125,0.353488372,-0.7723563811741769,62.83517255259802,14.229168061149618,0.38979836595192385,112.6736465201722,"20493"
"Jose Devers","MIA","AA",23,420,0.085714285,0.147619047,0.580645161,0.27613941,0.351674641,0.420911528,0.772586169,0.144772118,6.0871503459043765,0.314754098,-0.8281582985073328,60.67144653339527,4.67546156187199,0.3525881149837275,107.34318179449699,"20540"
"Leo Rivas","SEA","AA",25,436,0.197247706,0.20412844,0.966292134,0.255319148,0.410672853,0.346504559,0.757177412,0.091185411,7.377361708025031,0.323770491,4.078719137702137,67.44169415295146,8.410446358323313,0.36579264925140237,126.31498324063936,"21009"
"Tyler Payne","LAA","AA",30,157,0.070063694,0.203821656,0.34375,0.3125,0.369426751,0.472222222,0.841648973,0.159722222,1.2005494462500002,0.379629629,-0.3406544607132673,26.255752511714043,5.323920034263673,0.37980558234415235,127.95176934927062,"21139"
