Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Caleb Hamilton","MIN","AA",26,248,0.260504201,0.854545454,0.196850393,0.37007874,0.433070866,0.272727272,0.145454545,0.43307087,0.27559055,0.29133858,0.16180621,452,611,1063,"19842"
"Rene Pinto","TBR","AA",24,171,0.325842696,0.790697674,0.189473684,0.357894736,0.452631578,0.139534883,0.186046511,0.3814433,0.35051546,0.26804124,0.16436252,233,418,651,"19859"
"Diego Castillo","NYY","AA",23,370,0.278985507,0.891666666,0.209059233,0.372822299,0.418118466,0.258333333,0.133333333,0.47118644,0.2779661,0.25084746,0.06919155,482,891,1373,"19906"
"Anderson Tejeda","TEX","AA",23,192,0.309523809,0.565217391,0.208791208,0.285714285,0.505494505,0.304347826,0.195652173,0.49473684,0.22105263,0.28421053,0.21313507,264,543,807,"19909"
"Sandro Fabian","SFG","AA",23,314,0.278761061,0.836538461,0.190677966,0.368644067,0.440677966,0.278846153,0.144230769,0.4439834,0.26556017,0.29045643,0.10463122,361,805,1166,"19910"
"Blake Perkins","KCR","AA",24,280,0.273333333,1.553191489,0.215686274,0.477124183,0.307189542,0.191489361,0.14893617,0.49685535,0.25157233,0.25157233,0.09834639,460,689,1149,"19921"
"Aaron Whitefield","MIN","AA",24,451,0.335664335,1.364583333,0.209059233,0.456445993,0.334494773,0.1875,0.0625,0.36177474,0.23890785,0.39931741,0.14707553,620,1141,1761,"19938"
"Eguy Rosario","SDP","AA",21,481,0.34868421,1.254716981,0.229032258,0.429032258,0.341935483,0.16981132,0.113207547,0.47468354,0.24367089,0.28164557,0.10861983,788,1219,2007,"19964"
"Ryan Aguilar","MIL","AA",26,258,0.213675213,1.276595744,0.108333333,0.5,0.391666666,0.382978723,0.127659574,0.488,0.176,0.336,0.14396887,427,601,1028,"19967"
"Miles Mastrobuoni","TBR","AA",25,249,0.350574712,1.303571428,0.267045454,0.414772727,0.318181818,0.089285714,0.089285714,0.38674033,0.27071823,0.34254144,0.06470588,400,620,1020,"20017"
"J.C. Escarra","BAL","AA",26,158,0.263736263,0.743589743,0.260869565,0.315217391,0.423913043,0.128205128,0.102564102,0.41052632,0.29473684,0.29473684,0.08087092,265,378,643,"20084"
"Mark Contreras","MIN","AA",26,76,0.372093023,0.764705882,0.333333333,0.288888888,0.377777777,0.235294117,0.117647058,0.37777778,0.24444444,0.37777778,0.18910256,108,204,312,"20122"
"J.J. Matijevic","HOU","AA",25,140,0.324324324,1.68,0.172839506,0.518518518,0.308641975,0.12,0.36,0.38554217,0.25301205,0.36144578,0.11279461,236,358,594,"20165"
"Miguel Vargas","LAD","AA",21,370,0.343629343,0.683333333,0.254612546,0.302583025,0.442804428,0.141666666,0.133333333,0.39272727,0.26545455,0.34181818,0.09204713,508,850,1358,"20178"
"Gilberto Celestino","MIN","AA",22,96,0.327586206,1.8,0.275862068,0.465517241,0.258620689,0.133333333,0.133333333,0.38333333,0.23333333,0.38333333,0.125,154,230,384,"20233"
"Corey Julks","HOU","AA",25,372,0.34439834,1.104651162,0.273092369,0.381526104,0.345381526,0.279069767,0.162790697,0.51968504,0.21653543,0.26377953,0.09893758,553,953,1506,"20311"
"Jared Young","CHC","AA",25,144,0.368932038,1.108108108,0.257142857,0.39047619,0.352380952,0.162162162,0.108108108,0.43925234,0.20560748,0.35514019,0.08442777,198,335,533,"20404"
"Brewer Hicklen","KCR","AA",25,424,0.333333333,1.179487179,0.237668161,0.412556053,0.349775784,0.153846153,0.205128205,0.47008547,0.26495726,0.26495726,0.15353418,663,1063,1726,"20450"
"Irving Lopez","STL","AA",26,168,0.296296296,0.74,0.194444444,0.342592592,0.462962962,0.36,0.06,0.52212389,0.23893805,0.23893805,0.11338583,206,429,635,"20463"
"Jack Larsen","SEA","AA",26,204,0.313559322,1.431818181,0.1640625,0.4921875,0.34375,0.136363636,0.25,0.43410853,0.25581395,0.31007752,0.10909091,333,492,825,"20510"
"Mickey McDonald","OAK","AA",26,202,0.370967741,1.177777777,0.216,0.424,0.36,0.177777777,0.022222222,0.29365079,0.21428571,0.49206349,0.09319899,305,489,794,"20533"
"Jose Miranda","MIN","AA",23,218,0.341772151,1.853658536,0.303571428,0.452380952,0.244047619,0.243902439,0.31707317,0.44186047,0.25,0.30813953,0.08852868,304,498,802,"20538"
"Elehuris Montero","COL","AA",22,379,0.309090909,0.805555555,0.1875,0.3625,0.45,0.222222222,0.203703703,0.40909091,0.28099174,0.30991736,0.1340819,573,941,1514,"20543"
"CJ Alexander","ATL","AA",24,330,0.263157894,0.777777777,0.183673469,0.357142857,0.459183673,0.188888888,0.111111111,0.415,0.27,0.315,0.17222653,441,848,1289,"20557"
"Ivan Herrera","STL","AA",21,437,0.260700389,1.425287356,0.221402214,0.457564575,0.32103321,0.275862068,0.195402298,0.50545455,0.19636364,0.29818182,0.06885064,754,1047,1801,"20599"
"Carlos Perez","CHW","AA",24,441,0.269121813,1.007092198,0.218232044,0.392265193,0.389502762,0.191489361,0.092198581,0.49591281,0.22070845,0.28337875,0.06182065,508,964,1472,"20805"
"Dermis Garcia","NYY","AA",23,443,0.264550264,0.678899082,0.152777777,0.342592592,0.504629629,0.174311926,0.284403669,0.51131222,0.26244344,0.22624434,0.19561551,713,1066,1779,"20926"
"Oscar Gonzalez","CLE","AA",23,199,0.352517985,1.4,0.28,0.42,0.3,0.333333333,0.288888888,0.4379085,0.21568627,0.34640523,0.15217391,217,473,690,"20970"
"Leo Rivas","CIN","AA",23,226,0.356164383,1.871794871,0.211267605,0.514084507,0.274647887,0.205128205,0,0.41496599,0.19727891,0.3877551,0.07790822,369,568,937,"21009"
"Trey Cabbage","MIN","AA",24,278,0.393162393,0.882352941,0.261538461,0.346153846,0.392307692,0.058823529,0.352941176,0.34074074,0.33333333,0.32592593,0.20596206,412,695,1107,"21078"
"Alejo Lopez","CIN","AA",25,119,0.404255319,1.428571428,0.252747252,0.439560439,0.307692307,0.25,0,0.42105263,0.16842105,0.41052632,0.03769401,169,282,451,"21127"
"Tyler Payne","CHC","AA",28,234,0.310344827,0.933333333,0.205479452,0.383561643,0.410958904,0.233333333,0.066666666,0.44295302,0.24161074,0.31543624,0.15709642,323,600,923,"21139"
"Sean Bouchard","COL","AA",25,381,0.336244541,0.652173913,0.20502092,0.313807531,0.481171548,0.278260869,0.12173913,0.46502058,0.25102881,0.28395062,0.13738893,543,920,1463,"21270"
"Dalton Guthrie","PHI","AA",25,184,0.3,1.605263157,0.201612903,0.491935483,0.306451612,0.315789473,0.105263157,0.472,0.208,0.32,0.11248285,251,478,729,"21293"
"Mark Kolozsvary","CIN","AA",25,170,0.32183908,0.574468085,0.195652173,0.29347826,0.510869565,0.170212765,0.127659574,0.41489362,0.23404255,0.35106383,0.17504052,248,369,617,"21304"
"Hayden Senger","NYM","AA",24,205,0.367521367,1.324324324,0.264957264,0.418803418,0.316239316,0.162162162,0.081081081,0.35,0.3,0.35,0.15643803,307,524,831,"21489"
"Brandon Lockridge","NYY","AA",24,191,0.439252336,1.361111111,0.254385964,0.429824561,0.315789473,0.194444444,0.277777777,0.41880342,0.28205128,0.2991453,0.14191853,273,488,761,"21496"
"Luken Baker","STL","AA",24,391,0.27027027,0.644067796,0.211382113,0.308943089,0.479674796,0.254237288,0.220338983,0.44354839,0.29435484,0.26209677,0.14760148,602,1024,1626,"21497"
"Connor Kaiser","PIT","AA",24,168,0.240384615,1.282051282,0.160377358,0.471698113,0.367924528,0.153846153,0.102564102,0.46296296,0.24074074,0.2962963,0.12063953,263,425,688,"21535"
"Nick Fortes","MIA","AA",24,226,0.289308176,1.048387096,0.191082802,0.414012738,0.394904458,0.258064516,0.048387096,0.45679012,0.22839506,0.31481481,0.08894231,324,508,832,"21538"
"Coco Montes","COL","AA",24,474,0.324503311,0.746478873,0.19218241,0.345276872,0.462540716,0.169014084,0.091549295,0.46984127,0.24444444,0.28571429,0.1809305,561,1180,1741,"21547"
"Matt Vierling","PHI","AA",24,102,0.369230769,1.173913043,0.264705882,0.397058823,0.338235294,0.04347826,0.260869565,0.46478873,0.23943662,0.29577465,0.08219178,173,265,438,"21558"
"Romy Gonzalez","CHW","AA",24,344,0.327956989,1.469696969,0.204878048,0.473170731,0.321951219,0.166666666,0.303030303,0.35436893,0.30582524,0.33980583,0.12829912,518,846,1364,"21562"
"Cesar Salazar","HOU","AA",25,122,0.233766233,0.731707317,0.164705882,0.352941176,0.482352941,0.146341463,0.195121951,0.43529412,0.25882353,0.30588235,0.11722488,147,271,418,"21587"
"Jake McCarthy","ARI","AA",23,156,0.317647058,2.173913043,0.17977528,0.561797752,0.258426966,0.260869565,0.260869565,0.47252747,0.2967033,0.23076923,0.14376997,231,395,626,"21622"
"Griffin Conine","MIA","AA",23,173,0.234375,1.384615384,0.194805194,0.467532467,0.337662337,0.076923076,0.5,0.42857143,0.20779221,0.36363636,0.26236882,222,445,667,"21626"
"Ford Proctor","TBR","AA",24,381,0.316582914,1.74137931,0.235576923,0.485576923,0.278846153,0.172413793,0.206896551,0.43396226,0.25,0.31603774,0.1069453,711,916,1627,"21634"
"Miguel Amaya","CHC","AA",22,106,0.280701754,1,0.163636363,0.418181818,0.418181818,0.260869565,0.04347826,0.44827586,0.27586207,0.27586207,0.10103627,156,230,386,"21693"
"Oswaldo Cabrera","NYY","AA",22,478,0.295302013,0.741258741,0.216981132,0.333333333,0.449685534,0.23076923,0.167832167,0.46749226,0.24148607,0.29102167,0.13223579,689,1194,1883,"21707"
"Oneil Cruz","PIT","AA",22,273,0.348571428,1.44262295,0.198924731,0.473118279,0.327956989,0.213114754,0.196721311,0.48128342,0.2459893,0.27272727,0.12820513,386,706,1092,"21711"
"Enmanuel Valdez","HOU","AA",22,98,0.285714285,0.714285714,0.213114754,0.327868852,0.459016393,0.178571428,0.178571428,0.44262295,0.21311475,0.3442623,0.14325069,133,230,363,"21716"
"Jose Fermin","CLE","AA",22,336,0.275590551,1.072916666,0.22265625,0.40234375,0.375,0.239583333,0.0625,0.46387833,0.21673004,0.31939163,0.06796941,431,746,1177,"21746"
"Esteury Ruiz","SDP","AA",22,353,0.293859649,0.82,0.212121212,0.354978354,0.432900432,0.31,0.1,0.46090535,0.30864198,0.23045267,0.11568323,466,822,1288,"21780"
"Sherten Apostel","TEX","AA",22,167,0.318681318,1.629629629,0.244680851,0.468085106,0.287234042,0.185185185,0.222222222,0.43298969,0.18556701,0.3814433,0.16588419,244,395,639,"21794"
"Jonathan Aranda","TBR","AA",23,322,0.383495145,0.927710843,0.248826291,0.361502347,0.389671361,0.144578313,0.120481927,0.46046512,0.24186047,0.29767442,0.09594384,483,799,1282,"21837"
"Freddy Fermin","KCR","AA",26,303,0.309523809,0.920454545,0.217592592,0.375,0.407407407,0.181818181,0.113636363,0.47727273,0.25454545,0.26818182,0.09036145,450,712,1162,"21840"
"Carlos Cortes","NYM","AA",24,346,0.304761904,0.663636363,0.175675675,0.328828828,0.495495495,0.172727272,0.127272727,0.42666667,0.27111111,0.30222222,0.11134308,556,881,1437,"21842"
"Will Benson","CLE","AA",23,332,0.301369863,0.417582417,0.178343949,0.242038216,0.579617834,0.23076923,0.153846153,0.47530864,0.2345679,0.29012346,0.14883402,633,825,1458,"21853"
"Bo Naylor","CLE","AA",21,356,0.255208333,0.514285714,0.205,0.27,0.525,0.209523809,0.095238095,0.44334975,0.26600985,0.29064039,0.12860013,578,915,1493,"21865"
"Jerar Encarnacion","MIA","AA",23,260,0.341463414,1.372093023,0.215384615,0.453846153,0.33076923,0.069767441,0.209302325,0.33082707,0.21052632,0.45864662,0.17647059,355,699,1054,"21871"
"Christopher Morel","CHC","AA",22,417,0.275862068,0.779816513,0.198347107,0.351239669,0.450413223,0.284403669,0.155963302,0.54216867,0.2248996,0.23293173,0.16530996,586,1011,1597,"21897"
"Rodolfo Castro","PIT","AA",22,312,0.27804878,1.296296296,0.126760563,0.492957746,0.38028169,0.271604938,0.148148148,0.46788991,0.20642202,0.32568807,0.14884517,399,770,1169,"21987"
"Grant Koch","PIT","AA",24,56,0.15,0.636363636,0.121951219,0.341463414,0.536585365,0.272727272,0.045454545,0.48780488,0.26829268,0.24390244,0.09659091,54,122,176,"22045"
"Dane Myers","DET","AA",25,104,0.352941176,1.458333333,0.157142857,0.5,0.342857142,0.125,0.125,0.41666667,0.19444444,0.38888889,0.12626263,113,283,396,"22054"
"Steele Walker","TEX","AA",24,266,0.274193548,0.8875,0.225641025,0.364102564,0.41025641,0.1875,0.125,0.46666667,0.26153846,0.27179487,0.106,359,641,1000,"22093"
"Nick Pratto","KCR","AA",22,275,0.348837209,0.550724637,0.256944444,0.263888888,0.479166666,0.130434782,0.217391304,0.45833333,0.27083333,0.27083333,0.13133047,501,664,1165,"22117"
"Payton Henry","MIL","AA",24,125,0.435897435,1.722222222,0.355263157,0.407894736,0.236842105,0.388888888,0.055555555,0.3164557,0.27848101,0.40506329,0.12922465,188,315,503,"22164"
"Cal Mitchell","PIT","AA",22,419,0.3125,0.95,0.125,0.426282051,0.448717948,0.135714285,0.085714285,0.4384858,0.28391167,0.27760252,0.08577128,507,997,1504,"22169"
"Mark Vientos","NYM","AA",21,306,0.327380952,1.013513513,0.207446808,0.39893617,0.393617021,0.189189189,0.297297297,0.39267016,0.29319372,0.31413613,0.16013344,417,782,1199,"22184"
"Brice Turang","MIL","AA",21,320,0.299578059,1.033707865,0.242677824,0.384937238,0.372384937,0.146067415,0.056179775,0.35655738,0.29918033,0.3442623,0.08178752,431,755,1186,"22186"
"MJ Melendez","KCR","AA",22,347,0.28643216,0.634615384,0.241071428,0.294642857,0.464285714,0.201923076,0.269230769,0.42731278,0.24669604,0.32599119,0.11693548,624,864,1488,"22197"
"Sam Huff","TEX","AA",23,191,0.360465116,1.172413793,0.329787234,0.361702127,0.308510638,0.103448275,0.344827586,0.39583333,0.29166667,0.3125,0.2,252,468,720,"22209"
"Jack Suwinski","SDP","AA",22,449,0.337719298,0.666666666,0.207317073,0.31707317,0.475609756,0.239316239,0.162393162,0.50806452,0.19354839,0.2983871,0.10808081,820,1160,1980,"22244"
"Joe Perez","HOU","AA",21,307,0.343589743,1.370967741,0.268656716,0.422885572,0.308457711,0.209677419,0.129032258,0.40686275,0.2254902,0.36764706,0.11993383,440,769,1209,"22254"
"Bubba Thompson","TEX","AA",23,470,0.346938775,1.295238095,0.209836065,0.445901639,0.344262295,0.238095238,0.152380952,0.4556962,0.30696203,0.23734177,0.16416185,614,1116,1730,"22261"
"Nolan Gorman","STL","AA",21,195,0.350877192,1.119047619,0.288,0.376,0.336,0.142857142,0.261904761,0.408,0.312,0.28,0.1322208,274,505,779,"22263"
"Xavier Edwards","TBR","AA",21,337,0.347826086,1.66197183,0.240963855,0.473895582,0.285140562,0.084507042,0,0.33463035,0.28015564,0.38521401,0.0624,472,778,1250,"22266"
"Samad Taylor","TOR","AA",22,374,0.393939393,0.854166666,0.148325358,0.392344497,0.459330143,0.125,0.166666666,0.4,0.2744186,0.3255814,0.13166144,616,979,1595,"22274"
"Nick Allen","OAK","AA",22,229,0.380645161,1.259259259,0.227848101,0.430379746,0.341772151,0.222222222,0.111111111,0.37423313,0.22699387,0.39877301,0.0982801,280,534,814,"22277"
"Cal Stevenson","TBR","AA",24,365,0.306976744,1.472222222,0.19090909,0.481818181,0.327272727,0.236111111,0.125,0.44347826,0.22608696,0.33043478,0.0951417,590,892,1482,"22411"
"Buddy Kennedy","ARI","AA",22,279,0.331081081,1.016393442,0.25,0.37804878,0.371951219,0.13114754,0.278688524,0.39393939,0.3030303,0.3030303,0.1030082,444,653,1097,"22505"
"Triston Casas","BOS","AA",21,329,0.323383084,1.03488372,0.166666666,0.423809523,0.409523809,0.162790697,0.15116279,0.42056075,0.28971963,0.28971963,0.09646539,565,793,1358,"22514"
"Heliot Ramos","SFG","AA",21,266,0.300653594,1.681818181,0.253164556,0.46835443,0.278481012,0.113636363,0.227272727,0.36196319,0.25153374,0.38650307,0.15648855,382,666,1048,"22515"
"Tyler Freeman","CLE","AA",22,180,0.356643356,2,0.28169014,0.478873239,0.239436619,0.147058823,0.058823529,0.4137931,0.24137931,0.34482759,0.06188925,199,415,614,"22532"
"George Valera","CLE","AA",20,100,0.357142857,1.25,0.237288135,0.423728813,0.33898305,0.15,0.15,0.42372881,0.27118644,0.30508475,0.115,168,232,400,"22541"
"Gabriel Moreno","TOR","AA",21,145,0.397959183,1.256410256,0.137254901,0.480392156,0.382352941,0.076923076,0.205128205,0.44859813,0.24299065,0.30841121,0.06935484,233,387,620,"22664"
"Geraldo Perdomo","ARI","AA",21,344,0.298507462,1.088607594,0.19117647,0.421568627,0.387254901,0.215189873,0.075949367,0.4,0.26666667,0.33333333,0.07981221,568,923,1491,"22799"
"Oswald Peraza","NYY","AA",21,353,0.362068965,1.3375,0.207627118,0.45338983,0.33898305,0.3125,0.15,0.45491803,0.25409836,0.29098361,0.1385979,428,813,1241,"22823"
"Lenyn Sosa","CHW","AA",21,121,0.272727272,0.894736842,0.181818181,0.386363636,0.431818181,0.131578947,0.026315789,0.39325843,0.29213483,0.31460674,0.14030612,112,280,392,"22896"
"David Banuelos","MIN","AA",24,59,0.277777777,1.076923076,0.205882352,0.411764705,0.382352941,0.307692307,0,0.56756757,0.16216216,0.27027027,0.2029703,62,140,202,"23250"
"Canaan Smith-Njigba","PIT","AA",22,266,0.364864864,2.771428571,0.108108108,0.655405405,0.236486486,0.114285714,0.171428571,0.35064935,0.18831169,0.46103896,0.09975268,516,697,1213,"23264"
"Jacob Amaya","LAD","AA",22,476,0.254071661,1.306306306,0.187301587,0.46031746,0.352380952,0.108108108,0.108108108,0.4169279,0.23510972,0.34796238,0.0893707,744,1147,1891,"23296"
"Ryan Noda","LAD","AA",25,475,0.287553648,0.878504672,0.229885057,0.360153256,0.409961685,0.196261682,0.271028037,0.48854962,0.26717557,0.24427481,0.13306653,830,1169,1999,"23312"
"Nelson Velazquez","CHC","AA",22,137,0.345679012,0.658536585,0.227272727,0.306818181,0.46590909,0.243902439,0.195121951,0.59550562,0.20224719,0.20224719,0.17374517,172,346,518,"23359"
"Hunter Feduccia","LAD","AA",24,327,0.288372093,1.158536585,0.202702702,0.427927927,0.369369369,0.158536585,0.121951219,0.4159292,0.26106195,0.32300885,0.07574598,527,780,1307,"23372"
"Jose Barrero","CIN","AA",23,180,0.362068965,1.225,0.258333333,0.408333333,0.333333333,0.375,0.15,0.59016393,0.14754098,0.26229508,0.1399689,217,426,643,"23378"
"Chandler Seagle","SDP","AA",25,181,0.254385964,1.428571428,0.227272727,0.454545454,0.318181818,0.228571428,0.028571428,0.40495868,0.21487603,0.38016529,0.12386707,220,442,662,"23552"
"Chris Roller","CLE","AA",24,279,0.276836158,1.014492753,0.205714285,0.4,0.394285714,0.144927536,0.014492753,0.41011236,0.23033708,0.35955056,0.12787489,378,709,1087,"23557"
"Ryan Dorow","TEX","AA",25,99,0.384615384,0.606060606,0.220588235,0.294117647,0.485294117,0.151515151,0.151515151,0.40277778,0.25,0.34722222,0.10071942,164,253,417,"23559"
"Brayan Rocchio","CLE","AA",20,203,0.350364963,1.255319148,0.24822695,0.418439716,0.333333333,0.042553191,0.127659574,0.41958042,0.3006993,0.27972028,0.1079235,247,485,732,"23690"
