Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Deivy Grullon","PHI","AA",22,90,326,353,89,53,14,1,21,36,59,18,1,81,2,6,1,12,0,0,0.273006134,"15988"
"Taylor Gushue","WSN","AA",24,97,339,386,72,42,19,1,10,42,44,37,0,93,4,6,0,7,0,1,0.21238938,"16098"
"Nick Gordon","MIN","AA",22,42,162,181,54,36,10,3,5,22,20,11,0,27,4,4,0,3,7,2,0.333333333,"16337"
"Brian Navarreto","MIN","AA",23,97,357,380,88,65,19,0,4,37,28,14,0,57,6,1,2,18,0,1,0.246498599,"16398"
"Domingo Leyba","ARI","AA",22,83,320,358,86,62,17,2,5,43,30,35,0,46,2,1,0,7,5,2,0.26875,"16404"
"Sergio Alcantara","DET","AA",21,120,442,494,120,98,18,3,1,53,37,42,0,95,1,2,7,10,8,5,0.271493212,"16417"
"Jason Martin","PIT","AA",22,68,255,289,83,56,13,5,9,49,34,28,2,61,1,2,3,3,7,8,0.325490196,"16429"
"Forrest Wall","COL","AA",22,81,299,337,70,47,13,3,7,46,25,30,0,88,7,1,0,7,18,6,0.234113712,"16496"
"Ryan McBroom","NYY","AA",26,25,102,111,33,23,5,1,4,13,14,7,1,27,2,0,0,4,0,3,0.323529411,"16524"
"Shed Long Jr.","CIN","AA",22,126,452,522,118,79,22,5,12,75,56,57,1,123,8,1,4,8,19,6,0.261061946,"16542"
"Connor Joe","LAD","AA",25,57,204,248,62,34,16,1,11,35,30,38,0,57,5,0,0,6,1,2,0.303921568,"16572"
"Jason Vosler","CHC","AA",24,66,235,282,56,25,18,1,12,33,46,37,2,70,6,4,0,3,1,0,0.238297872,"16686"
"Jose Trevino","TEX","AA",25,46,184,201,43,32,7,1,3,18,16,13,0,27,1,3,0,8,0,1,0.233695652,"16725"
"Brian O'Grady","CIN","AA",26,63,178,214,46,24,12,4,6,27,30,27,1,41,2,5,1,2,4,1,0.258426966,"16729"
"Braxton Lee","MIA","AA",24,29,110,127,24,17,6,0,1,16,7,16,0,19,0,1,0,1,3,1,0.218181818,"16839"
"John Nogowski","STL","AA",25,83,298,347,92,70,10,0,12,41,61,41,0,21,3,5,0,13,0,2,0.308724832,"16852"
"Aramis Garcia","SFG","AA",25,80,301,328,70,44,14,1,11,36,33,20,0,76,4,3,0,9,0,1,0.232558139,"16925"
"Jonah Heim","OAK","AA",23,39,137,154,25,20,4,0,1,16,11,10,0,22,1,3,3,4,0,0,0.182481751,"16930"
"Lane Thomas","STL","AA",22,100,384,435,100,59,16,4,21,63,67,43,0,101,3,3,2,2,13,9,0.260416666,"16939"
"Chadwick Tromp","CIN","AA",23,25,85,98,21,16,5,0,0,9,10,12,0,18,0,0,1,3,0,1,0.247058823,"16953"
"Edmundo Sosa","STL","AA",22,67,261,279,72,47,17,1,7,34,32,9,0,52,4,2,2,6,1,2,0.275862068,"17022"
"Miguel Gomez","SFG","AA",25,53,192,201,60,40,12,4,4,16,25,7,1,28,0,2,0,4,1,0,0.3125,"17075"
"Monte Harrison","MIA","AA",22,136,521,583,125,83,20,3,19,85,48,44,0,215,14,1,3,7,28,9,0.239923224,"17216"
"Alex Jackson","ATL","AA",22,64,225,252,45,27,12,1,5,27,24,20,2,78,6,1,0,4,0,0,0.2,"17276"
"Bobby Bradley","CLE","AA",22,97,369,421,79,33,19,3,24,49,64,45,4,105,4,3,0,4,1,0,0.21409214,"17278"
"Michael Chavis","BOS","AA",22,33,122,139,37,24,7,0,6,23,17,13,0,35,4,0,0,0,3,1,0.303278688,"17321"
"Cole Tucker","PIT","AA",21,133,517,589,134,101,21,7,5,77,44,55,2,104,6,8,3,7,35,12,0.25918762,"17326"
"Willi Castro","CLE","AA",21,123,476,524,125,83,29,4,9,67,52,34,1,109,4,1,9,5,17,5,0.262605042,"17338"
"Jose Siri","CIN","AA",22,66,253,283,58,29,8,9,12,42,34,24,0,91,3,3,0,4,14,5,0.229249011,"17452"
"Kelvin Gutierrez","KCR","AA",23,123,472,513,130,99,14,6,11,65,66,36,0,108,3,2,0,7,20,4,0.275423728,"17468"
"Narciso Crook","CIN","AA",22,63,161,186,46,37,5,2,2,18,22,18,1,41,3,3,1,5,4,4,0.285714285,"17473"
"Troy Stokes Jr.","MIL","AA",22,129,467,551,109,61,23,6,19,74,58,65,1,147,15,4,0,7,19,2,0.23340471,"17478"
"Eloy Jimenez","CHW","AA",21,53,205,228,65,38,15,2,10,36,42,18,0,39,1,4,0,6,0,0,0.31707317,"17484"
"Taylor Ward","LAA","AA",24,42,148,179,51,37,8,0,6,26,25,29,1,33,1,1,0,5,8,1,0.344594594,"17548"
"Myles Straw","HOU","AA",23,65,251,294,82,71,7,3,1,47,17,35,0,42,4,2,2,3,35,6,0.326693227,"17620"
"Vimael Machin","CHC","AA",24,79,250,296,55,39,10,1,5,30,28,39,3,54,3,2,2,6,2,1,0.22,"17684"
"Skye Bolt","OAK","AA",24,78,285,315,73,42,18,3,10,41,37,27,1,75,2,0,1,5,10,1,0.25614035,"17723"
"Richie Martin","OAK","AA",23,118,453,509,136,93,29,8,6,68,42,44,3,86,6,3,3,11,25,10,0.30022075,"17736"
"Josh Lester","DET","AA",23,127,464,539,120,74,22,3,21,71,75,61,4,118,5,8,0,11,1,0,0.258620689,"17737"
"Braden Bishop","SEA","AA",24,84,345,394,98,70,20,0,8,70,33,37,0,68,6,3,3,10,5,2,0.284057971,"17806"
"Drew Jackson","LAD","AA",24,103,342,410,86,50,20,1,15,57,46,45,1,93,13,4,6,4,22,7,0.251461988,"17807"
"Luis Alexander Basabe","CHW","AA",21,61,231,270,58,40,9,3,6,41,26,30,0,76,2,2,5,3,9,4,0.251082251,"17839"
"Brendan Rodgers","COL","AA",21,95,357,402,98,56,23,2,17,49,62,30,1,76,9,5,1,9,12,3,0.274509803,"17907"
"Isan Diaz","MIA","AA",22,83,294,356,72,42,19,1,10,44,42,53,2,95,4,2,3,5,10,3,0.244897959,"17922"
"Cedric Mullins","BAL","AA",23,49,201,218,63,40,12,5,6,36,28,15,0,28,1,1,0,0,9,1,0.313432835,"17929"
"Sam Hilliard","COL","AA",24,121,435,484,114,80,22,3,9,58,40,41,2,151,2,2,4,4,23,14,0.262068965,"17954"
"Ty France","SDP","AA",23,112,415,479,109,68,22,2,17,66,77,33,2,70,25,5,1,18,3,4,0.262650602,"17982"
"Mark Mathias","CLE","AA",23,117,397,476,92,56,25,3,8,65,45,59,2,94,9,8,3,5,11,2,0.231738035,"18032"
"Jake Cronenworth","TBR","AA",24,108,418,470,106,80,18,4,4,75,50,43,0,69,3,6,0,9,21,3,0.253588516,"18036"
"Dylan Moore","MIL","AA",25,24,83,91,31,18,7,3,3,12,18,7,0,16,1,0,0,3,6,1,0.373493975,"18042"
"Sam Haggerty","CLE","AA",24,87,280,351,68,38,21,5,4,44,37,57,1,77,4,5,5,2,24,7,0.242857142,"18054"
"Kyle Garlick","LAD","AA",26,19,78,85,22,13,4,0,5,11,14,6,0,33,0,1,0,4,0,0,0.282051282,"18063"
"Austin Allen","SDP","AA",24,119,451,498,131,78,31,0,22,59,56,37,5,97,7,3,0,13,0,3,0.290465631,"18083"
"Nathan Lukes","TBR","AA",23,115,435,484,121,83,29,3,6,62,51,31,0,93,6,6,6,7,9,4,0.278160919,"18123"
"LaMonte Wade Jr.","MIN","AA",24,46,171,201,51,41,2,1,7,30,27,26,1,20,2,2,0,4,5,2,0.298245614,"18126"
"Ka'ai Tom","CLE","AA",24,121,421,484,103,66,21,4,12,60,64,46,1,102,10,6,1,4,13,10,0.244655581,"18136"
"Patrick Mazeika","NYM","AA",24,87,295,341,68,47,12,0,9,32,39,39,1,35,5,2,0,11,0,0,0.230508474,"18142"
"Seth Brown","OAK","AA",25,131,502,555,142,87,38,3,14,66,90,47,1,142,1,5,0,10,5,0,0.282868525,"18171"
"Nick Dini","KCR","AA",24,80,280,304,67,49,10,0,8,40,37,12,0,64,8,3,1,6,7,1,0.239285714,"18206"
"Brett Sullivan","TBR","AA",24,111,421,466,112,82,19,4,7,47,65,34,0,55,4,7,0,7,17,7,0.266033254,"18217"
"Austin Dean","MIA","AA",24,22,81,88,34,22,8,1,3,13,14,6,0,7,1,0,0,1,0,0,0.419753086,"18288"
"Daz Cameron","DET","AA",21,53,200,226,57,35,12,5,5,32,35,25,0,53,1,0,0,12,12,5,0.285,"18353"
"Austin Riley","ATL","AA",21,27,99,109,33,14,10,3,6,17,20,8,2,28,2,0,0,2,0,0,0.333333333,"18360"
"Jermaine Palacios","TBR","AA",21,49,164,180,31,22,7,1,1,13,20,11,0,42,1,3,1,5,4,4,0.18902439,"18371"
"Ryan Mountcastle","BAL","AA",21,102,394,428,117,81,19,4,13,63,59,26,2,79,3,5,0,10,2,0,0.296954314,"18373"
"Trey Amburgey","NYY","AA",23,125,481,517,124,81,25,2,16,65,74,22,0,108,9,5,0,15,12,2,0.257796257,"18425"
"P.J. Higgins","CHC","AA",25,41,145,160,35,28,5,1,1,14,15,12,0,27,2,1,0,3,1,0,0.24137931,"18433"
"Chris Gittens","NYY","AA",24,53,183,213,36,22,8,0,6,21,26,27,0,65,1,2,0,7,0,1,0.196721311,"18482"
"Trent Grisham","MIL","AA",21,107,335,405,78,59,10,2,7,45,31,63,0,87,2,2,3,6,11,3,0.23283582,"18564"
"Luis Arraez","MIN","AA",21,48,178,195,53,45,6,0,2,25,16,13,1,16,1,2,1,4,2,0,0.297752808,"18568"
"Ke'Bryan Hayes","PIT","AA",21,117,437,508,128,83,31,7,7,64,47,57,0,84,4,6,4,10,12,5,0.292906178,"18577"
"Jared Walsh","LAA","AA",24,43,149,173,43,22,13,0,8,26,26,21,1,48,2,1,0,5,1,0,0.288590604,"18607"
"Ramon Urias","STL","AA",24,44,168,194,56,29,19,0,8,28,27,18,0,29,4,2,2,3,1,2,0.333333333,"18795"
"Josh Naylor","SDP","AA",21,128,501,574,149,109,22,1,17,72,74,64,8,69,7,2,0,10,5,5,0.297405189,"18839"
"Jahmai Jones","LAA","AA",20,48,184,212,45,29,10,4,2,33,20,24,0,51,2,2,0,2,11,1,0.244565217,"18872"
"Brandon Lowe","TBR","AA",23,54,199,240,58,32,17,1,8,37,41,35,1,55,3,3,0,3,8,2,0.291457286,"18882"
"Seby Zavala","CHW","AA",24,56,199,232,54,36,7,0,11,32,31,27,0,65,2,4,0,5,0,0,0.271356783,"18887"
"Danny Mendick","CHW","AA",24,132,453,529,112,73,25,0,14,62,59,57,0,90,10,7,2,6,20,10,0.247240618,"18889"
"Lucius Fox","TBR","AA",20,27,104,120,23,18,3,1,1,14,9,8,0,20,2,2,4,4,6,2,0.221153846,"18899"
"Yusniel Diaz","LAD","AA",21,97,354,416,101,70,15,5,11,59,45,59,2,67,3,0,0,6,12,13,0.285310734,"18905"
"Corey Ray","MIL","AA",23,135,532,600,127,61,32,7,27,86,74,60,4,176,7,1,0,6,37,7,0.238721804,"19170"
"Zack Collins","CHW","AA",23,122,418,531,98,58,24,1,15,58,68,101,2,158,3,7,2,6,5,0,0.23444976,"19181"
"Will Smith","LAD","AA",23,73,265,307,70,37,14,0,19,48,53,36,0,75,4,2,0,2,4,0,0.264150943,"19197"
"Taylor Kohlwey","SDP","AA",23,72,204,240,54,36,8,4,6,25,22,25,0,58,6,2,3,1,4,4,0.264705882,"19212"
"Lourdes Gurriel Jr.","TOR","AA",24,14,59,65,19,13,3,1,2,7,14,3,0,8,1,2,0,1,1,1,0.322033898,"19238"
"Chris Okey","CIN","AA",23,78,263,285,52,34,13,0,5,22,26,17,0,72,4,0,1,6,2,0,0.197718631,"19245"
"Trent Giambrone","CHC","AA",24,116,398,456,100,61,20,2,17,56,49,46,2,89,4,3,5,14,26,9,0.251256281,"19250"
"Pete Alonso","NYM","AA",23,65,220,273,69,42,12,0,15,42,52,43,3,50,8,2,0,7,0,2,0.313636363,"19251"
"Cavan Biggio","TOR","AA",23,132,449,563,113,59,23,5,26,80,99,100,4,148,5,8,1,2,20,8,0.251670378,"19252"
"Garrett Hampson","COL","AA",23,38,148,172,45,31,8,2,4,28,15,21,0,17,0,0,3,1,19,1,0.304054054,"19262"
"Will Craig","PIT","AA",23,132,480,549,119,66,30,3,20,73,102,42,1,128,15,12,0,8,6,3,0.247916666,"19267"
"Randy Arozarena","STL","AA",23,24,91,102,36,24,5,0,7,22,21,6,0,25,4,0,1,1,9,3,0.395604395,"19290"
"Armando Alvarez","NYY","AA",23,99,359,390,94,55,25,3,11,54,54,25,0,48,3,2,0,17,2,1,0.26183844,"19292"
"Nick Solak","TBR","AA",23,126,478,565,135,96,17,3,19,91,76,68,0,112,14,5,0,6,21,6,0.282426778,"19294"
"Alex Call","CHW","AA",23,67,236,269,57,32,17,1,7,28,30,25,0,75,5,2,1,2,2,1,0.241525423,"19296"
"Donovan Walton","SEA","AA",24,62,208,238,49,33,14,1,1,22,22,21,1,34,7,1,1,8,3,1,0.235576923,"19314"
"Matt Thaiss","LAA","AA",23,40,157,176,45,27,10,2,6,24,25,16,0,35,1,2,0,6,2,1,0.286624203,"19318"
"Bryan Reynolds","PIT","AA",23,88,331,383,100,72,18,3,7,56,46,43,3,73,3,6,0,8,4,4,0.302114803,"19326"
"Jose Rojas","LAA","AA",25,84,312,352,95,54,21,3,17,57,65,36,1,75,3,1,0,5,9,4,0.304487179,"19331"
"Yadiel Hernandez","WSN","AA",30,29,108,129,34,24,3,0,7,17,22,20,2,18,1,0,0,2,2,1,0.314814814,"19334"
"Nicky Lopez","KCR","AA",23,73,281,325,93,78,8,5,2,42,27,33,0,23,0,3,8,2,9,4,0.330960854,"19339"
"Eli White","OAK","AA",24,130,504,578,154,107,30,8,9,81,55,62,1,116,8,4,0,3,18,9,0.305555555,"19346"
"DJ Peters","LAD","AA",22,132,491,559,116,61,23,3,29,79,60,45,0,192,18,5,0,1,1,2,0.236252545,"19348"
"Sean Murphy","OAK","AA",23,68,257,289,74,38,26,2,8,51,43,23,2,47,6,2,1,9,3,0,0.287937743,"19352"
"Luke Raley","MIN","AA",23,120,484,551,133,86,19,8,20,80,69,36,1,137,24,7,0,4,4,0,0.274793388,"19354"
"Lucas Erceg","MIL","AA",23,123,463,508,115,80,21,1,13,52,51,37,2,82,3,4,1,9,3,1,0.248380129,"19360"
"Austin Hays","BAL","AA",22,66,273,288,66,40,12,2,12,34,43,12,1,59,0,3,0,3,6,3,0.241758241,"19363"
"Zach McKinstry","LAD","AA",23,25,83,87,16,11,2,1,2,7,8,4,0,21,0,0,0,2,0,0,0.192771084,"19392"
"Jake Rogers","DET","AA",23,99,352,408,77,44,15,1,17,57,56,41,0,112,6,7,2,8,7,1,0.21875,"19452"
"Tommy Edman","STL","AA",23,109,452,498,135,103,23,3,6,71,36,35,0,76,3,4,4,4,27,5,0.298672566,"19470"
"Alex De Goti","HOU","AA",23,98,358,387,101,66,21,3,11,43,50,18,0,65,8,2,1,12,5,6,0.282122905,"19477"
"Kyle Lewis","SEA","AA",22,37,132,152,29,17,8,0,4,18,20,17,0,32,1,2,0,6,1,0,0.219696969,"19508"
"Andrew Knizner","STL","AA",23,77,281,313,88,68,13,0,7,39,41,23,1,40,3,5,1,7,0,1,0.313167259,"19514"
"Andrew Young","STL","AA",24,35,135,152,43,30,3,1,9,18,24,7,1,26,10,0,0,3,0,2,0.318518518,"19521"
"TJ Friedl","CIN","AA",22,67,261,296,72,57,10,3,2,47,16,28,2,56,6,0,1,0,19,5,0.275862068,"19522"
"Jacob Robson","DET","AA",23,67,262,311,75,49,16,3,7,46,32,39,2,78,2,1,7,1,11,4,0.286259541,"19528"
"Taylor Jones","HOU","AA",24,84,309,367,97,58,25,1,13,45,63,45,3,78,8,5,0,5,2,0,0.313915857,"19533"
"Jaylin Davis","MIN","AA",23,63,240,267,66,44,14,2,6,30,34,21,0,69,4,2,0,5,5,2,0.275,"19552"
"Yordan Alvarez","HOU","AA",21,43,169,190,55,30,13,0,12,39,46,19,2,45,0,2,0,1,5,2,0.325443786,"19556"
"Zack Short","CHC","AA",23,124,436,524,99,52,28,2,17,68,59,82,2,136,5,0,1,3,8,3,0.22706422,"19562"
"Nate Mondou","OAK","AA",23,48,165,196,42,35,7,0,0,15,14,19,0,26,6,4,2,1,2,1,0.254545454,"19563"
"Nathaniel Lowe","TBR","AA",22,51,188,225,64,40,11,0,13,36,42,35,4,30,1,1,0,6,1,1,0.340425531,"19566"
"Nick Heath","KCR","AA",24,36,105,125,27,21,3,3,0,22,7,13,0,33,0,1,6,0,10,0,0.257142857,"19577"
"Chas McCormick","HOU","AA",23,69,250,282,70,57,10,1,2,33,28,24,0,32,3,5,0,4,12,4,0.28,"19599"
"Keibert Ruiz","LAD","AA",19,101,377,415,101,75,14,0,12,44,47,26,1,33,9,3,0,14,0,1,0.267904509,"19610"
"Vladimir Guerrero Jr.","TOR","AA",19,61,234,266,94,60,19,1,14,48,60,21,5,27,4,6,1,3,3,3,0.401709401,"19611"
"Bo Bichette","TOR","AA",20,131,539,595,154,93,43,7,11,95,74,48,1,101,2,5,1,13,32,11,0.285714285,"19612"
"Luis Barrera","OAK","AA",22,36,131,144,43,31,8,4,0,24,18,9,0,18,2,1,1,3,13,3,0.328244274,"19615"
"Brent Rooker","MIN","AA",23,130,503,568,128,70,32,4,22,72,79,56,3,150,5,4,0,15,6,1,0.254473161,"19627"
"Jack Kruger","LAA","AA",23,41,174,180,53,38,10,1,4,25,24,4,0,31,2,0,0,5,2,2,0.304597701,"19634"
"Daniel Johnson","WSN","AA",22,89,356,391,95,63,19,7,6,48,31,23,0,90,7,3,2,4,21,4,0.266853932,"19643"
"Ben DeLuzio","ARI","AA",23,68,263,295,69,52,12,3,2,43,14,25,0,72,5,2,0,4,34,9,0.262357414,"19644"
"Zach Reks","LAD","AA",24,78,260,296,75,57,14,1,3,37,33,34,3,73,0,2,0,6,5,3,0.288461538,"19667"
"Mike Brosseau","TBR","AA",24,104,370,417,97,57,24,3,13,53,61,29,2,74,10,7,1,4,11,4,0.262162162,"19683"
"Jake Noll","WSN","AA",24,66,237,260,66,54,8,1,3,35,26,14,2,39,5,3,1,12,4,1,0.278481012,"19703"
"Fernando Tatis Jr.","SDP","AA",19,88,353,394,101,59,22,4,16,77,43,33,1,109,6,2,0,8,16,5,0.28611898,"19709"
"Ronnie Dawson","HOU","AA",23,29,114,123,33,20,6,1,6,18,14,6,0,34,3,0,0,1,6,3,0.289473684,"19710"
"Darick Hall","PHI","AA",22,80,295,331,66,40,10,1,15,40,52,18,1,79,14,4,0,11,1,0,0.223728813,"19717"
"Joe Dunand","MIA","AA",22,61,217,239,46,26,13,0,7,25,28,16,0,71,4,2,0,4,0,1,0.211981566,"19727"
"Josh Rojas","HOU","AA",24,106,390,451,98,64,23,4,7,64,45,53,1,76,1,6,1,9,26,14,0.251282051,"19734"
"Rylan Bannon","BAL","AA",22,32,98,122,20,12,6,0,2,16,11,22,0,24,0,2,0,4,0,0,0.204081632,"19768"
"Esteban Quiroz","BOS","AA",26,24,87,104,26,14,5,0,7,19,24,13,1,19,4,0,0,0,1,1,0.298850574,"19780"
"Abraham Toro","HOU","AA",21,50,178,202,41,22,15,2,2,16,22,17,1,46,6,1,0,2,3,3,0.230337078,"19844"
"Luis Rengifo","LAA","AA",21,40,151,181,46,29,10,5,2,37,21,23,3,22,7,0,0,6,13,2,0.304635761,"19858"
"Adam Haseley","PHI","AA",22,39,136,159,43,33,4,0,6,23,17,16,0,19,5,2,0,2,0,1,0.31617647,"19878"
"Jesus Sanchez","TBR","AA",20,27,98,110,21,12,8,0,1,14,11,11,1,21,1,0,0,3,1,1,0.214285714,"19913"
"Ryan McKenna","BAL","AA",21,60,213,250,51,38,8,2,3,35,16,29,0,56,4,0,4,1,4,1,0.239436619,"19928"
"Cristian Pache","ATL","AA",19,29,104,109,27,22,3,1,1,10,7,5,0,28,0,0,0,1,0,2,0.259615384,"19948"
"Andres Gimenez","NYM","AA",19,37,137,153,38,28,9,1,0,19,16,9,0,22,5,0,2,1,10,3,0.277372262,"19950"
"Khalil Lee","KCR","AA",20,29,102,118,25,18,5,0,2,15,10,11,0,28,2,0,3,1,2,2,0.245098039,"19952"
"Gavin Lux","LAD","AA",20,28,105,120,34,25,4,1,4,21,9,14,2,20,1,0,0,2,2,2,0.323809523,"19955"
"Carter Kieboom","WSN","AA",20,62,248,273,65,43,16,1,5,36,23,22,0,59,2,1,0,5,3,1,0.262096774,"19958"
"Bobby Dalbec","BOS","AA",23,29,111,124,29,14,8,1,6,14,24,6,1,46,5,2,0,3,0,0,0.261261261,"19966"
"Santiago Espinal","TOR","AA",23,42,147,164,42,30,9,2,1,17,20,14,0,22,2,1,0,1,2,1,0.285714285,"19997"
"Keston Hiura","MIL","AA",21,73,279,307,76,50,18,2,6,36,20,22,0,56,6,0,0,13,11,5,0.272401433,"20003"
"Isaac Paredes","DET","AA",19,39,131,155,42,30,9,0,3,20,22,19,1,22,2,3,0,0,1,0,0.320610687,"20036"
"Brian Miller","MIA","AA",22,66,262,287,70,60,8,2,0,29,14,18,0,39,2,0,5,2,21,7,0.267175572,"20047"
"Matthew Batten","SDP","AA",23,63,181,215,47,38,6,1,2,22,18,29,1,55,2,0,3,3,11,2,0.259668508,"20157"
"Jo Adell","LAA","AA",19,17,63,71,15,7,6,0,2,14,6,6,0,22,2,0,0,0,2,0,0.238095238,"20220"
"Ernie Clement","CLE","AA",22,15,65,68,16,10,5,1,0,9,5,3,0,7,0,0,0,1,2,1,0.246153846,"20352"
"Tyler Ladendorf","ARI","AA",30,30,85,102,17,12,4,0,1,17,8,14,0,15,1,2,0,2,0,1,0.2,"3211"
"Jerry Sands","SFG","AA",30,78,252,289,65,28,24,0,13,41,39,34,1,65,2,1,0,5,3,0,0.257936507,"4016"
