Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Jorge Alfaro","PHI","AA",23,435,0.050574712,0.24137931,0.209523809,0.284653465,0.324884792,0.457920792,0.782805584,0.173267327,4.461021024521221,0.347222222,-0.1437375593231991,58.155698477188736,7.7465577413241,0.3499177563849682,109.41536046238821,"12180"
"Jake Hager","TBR","AA",23,190,0.036842105,0.184210526,0.2,0.240223463,0.272727272,0.340782122,0.613509394,0.100558659,5.461194454838337,0.288732394,0.2972068702802062,15.766977153004305,-4.984012760936124,0.2845909643300714,74.15295740294387,"12198"
"Ryan Court","BOS","AA",28,347,0.11239193,0.219020172,0.513157894,0.277227722,0.36231884,0.389438943,0.751757783,0.112211221,4.6409399978357335,0.357142857,-0.14507285633590072,45.31171716549567,5.100287658955374,0.345934025250202,109.55121113957362,"12268"
"Beau Taylor","OAK","AA",26,401,0.134663341,0.21446384,0.627906976,0.280235988,0.3825,0.398230088,0.780730088,0.1179941,2.040940477777716,0.358565737,-0.19588156398094725,57.31680365464726,12.986689349627879,0.3572165320690413,122.09731983654233,"12384"
"Jason Krizan","DET","AA",27,406,0.110837438,0.066502463,1.666666666,0.292134831,0.366995073,0.469101123,0.836096196,0.176966292,3.8577135861882965,0.292307692,-0.7459843534743413,61.884887303341124,14.836355949867464,0.3739160998367969,126.48117641994845,"12394"
"John Hicks","DET","AA",26,54,0.074074074,0.166666666,0.444444444,0.387755102,0.425925925,0.510204081,0.936130006,0.122448979,6.273846677722316,0.45,0.21335297310724854,10.125338769427739,3.8676523332514385,0.4188529473763925,156.35218050726695,"12547"
"Nick Ramirez","MIL","AA",26,329,0.139817629,0.252279635,0.554216867,0.205673758,0.316109422,0.404255319,0.720364741,0.198581561,1.6567460275,0.236559139,-0.23692514188587666,39.66197135616061,3.729994084126924,0.33556425189826544,110.6260426320997,"12575"
"Mike Marjama","TBR","AA",26,307,0.06188925,0.149837133,0.413043478,0.287769784,0.340983606,0.442446043,0.783429649,0.154676259,4.102814705311806,0.326086956,0.1755446083843708,42.4462647921854,8.917033720713233,0.3595907682278117,123.70036441667293,"12594"
"Dillon Thomas","COL","AA",23,419,0.066825775,0.231503579,0.288659793,0.288770053,0.352517985,0.425133689,0.777651674,0.136363636,4.135662139885731,0.375451263,-0.5799183257622644,57.018060743838355,8.463049322396326,0.35297930269218464,122.0672318562534,"12719"
"Breyvic Valera","STL","AA",24,192,0.046875,0.09375,0.5,0.258426966,0.289473684,0.297752808,0.587226492,0.039325842,4.386666898459576,0.282208588,0.21012966754642548,14.324740044302708,-6.900651343636744,0.26730913457117583,64.8624699072961,"12758"
"Taylor Davis","CHC","AA",26,63,0.063492063,0.095238095,0.666666666,0.339285714,0.365079365,0.428571428,0.793650793,0.089285714,3.6700310524999997,0.358490566,-0.059231285471469164,8.633505793279374,1.7529144007622846,0.3579332118942624,122.28624573251943,"12782"
"Jose Osuna","PIT","AA",23,283,0.081272084,0.155477031,0.522727272,0.268774703,0.328621908,0.434782608,0.763404516,0.166007905,4.092754530348979,0.298076923,-0.16285552631597966,35.74098871864004,2.946076469790165,0.34044115277046855,108.08852978087296,"12937"
"Phillip Evans","NYM","AA",23,386,0.049222797,0.155440414,0.316666666,0.335180055,0.374025974,0.484764542,0.858790516,0.149584487,2.11642731852843,0.384353741,-0.13548193755559623,62.61588240809587,17.88501269765047,0.3864586523600987,140.40496524374734,"12950"
"Michael Perez","ARI","AA",23,131,0.053435114,0.221374045,0.24137931,0.204918032,0.251908396,0.327868852,0.579777248,0.12295082,2.4660837610676367,0.241758241,-0.46226647263392806,9.425721044446565,-4.8815404225334165,0.26962282093426654,64.11762051790346,"12977"
"Cam Gallagher","KCR","AA",23,346,0.106936416,0.150289017,0.711538461,0.259136212,0.347826086,0.358803986,0.706630072,0.099667774,2.252163129403405,0.299595141,-0.379740676828078,41.00933876977284,2.75941470609028,0.3250959619533184,105.35580896197038,"12981"
"Mitch Walding","PHI","AA",23,85,0.129411764,0.270588235,0.478260869,0.214285714,0.337349397,0.371428571,0.708777968,0.157142857,4.7208858952717865,0.272727272,0.215355918626301,10.163350001101204,0.3132880182311015,0.33182739708797043,97.39010221467663,"13006"
"Teoscar Hernandez","HOU","AA",23,322,0.099378881,0.170807453,0.581818181,0.304659498,0.383647798,0.437275985,0.820923783,0.132616487,5.8740793775328966,0.359090909,1.5478230667140451,49.64871379149254,14.051963651302415,0.37202491231684415,141.74690343938155,"13066"
"Jose Briceno","LAA","AA",23,240,0.045833333,0.175,0.261904761,0.224669603,0.259414225,0.334801762,0.594215987,0.110132159,4.623243914896516,0.262295081,-0.3753763623753912,17.98738491094325,-8.544354323981066,0.26775575407379343,74.36784368549519,"13151"
"Nicky Delmonico","CHW","AA",23,159,0.081761006,0.207547169,0.393939393,0.338028169,0.397435897,0.676056338,1.073492235,0.338028169,5.210524604012887,0.383838383,0.0877723041921854,36.11408713832336,18.748785052446895,0.4801703481337963,205.46179168140776,"13157"
"Jordan Weems","BOS","AA",23,79,0.139240506,0.303797468,0.458333333,0.119402985,0.240506329,0.134328358,0.374834687,0.014925373,0.8336466087500001,0.181818181,0.012017673114314675,1.1801266878338532,-7.974636802127771,0.19779929028281681,11.081168936777246,"13190"
"Jacob Wilson","STL","AA",25,101,0.118811881,0.247524752,0.48,0.226190476,0.31632653,0.476190476,0.792517006,0.25,1.51785714,0.236363636,-0.0017292566699325107,13.65003651487616,2.484596253512175,0.3469716181460115,119.35283103783118,"13254"
"Zach Vincej","CIN","AA",25,438,0.057077625,0.194063926,0.294117647,0.280701754,0.329493087,0.378446115,0.707939202,0.097744361,4.366091008197569,0.346031746,-1.25825368007645,50.59831252918829,2.7618199907361434,0.32873709438033916,102.69155691322564,"13269"
"Spencer Kieboom","WSN","AA",25,359,0.119777158,0.169916434,0.704918032,0.229773462,0.324022346,0.313915857,0.637938203,0.084142395,0.7793250275000001,0.267206477,0.06676485063508153,34.28931522398239,-7.312711268374863,0.30101323860317636,82.76559836730772,"13300"
"Ildemaro Vargas","ARI","AA",24,351,0.068376068,0.068376068,1,0.275541795,0.324712643,0.371517027,0.69622967,0.095975232,5.5823745796433215,0.287162162,1.316313340794295,39.126193830498636,0.7914703579034229,0.32324124584967534,99.53976543899002,"13324"
"Bubba Starling","KCR","AA",23,255,0.058823529,0.317647058,0.185185185,0.184549356,0.250980392,0.321888412,0.572868804,0.137339056,7.0685739755961405,0.256756756,1.6106237617423176,18.064001870652124,-10.125971066454962,0.26234997417412553,62.43659052750529,"13356"
"Wynton Bernard","DET","AA",25,263,0.102661596,0.148288973,0.692307692,0.308370044,0.381322957,0.458149779,0.839472736,0.149779735,7.340383585421632,0.347826086,1.8409065548330545,41.26388490552927,10.786634299707655,0.3796433875996779,130.28829341950038,"13408"
"Andrew Toles","LAD","AA",24,190,0.063157894,0.157894736,0.4,0.314285714,0.363157894,0.514285714,0.877443608,0.2,7.801241733448909,0.354609929,1.4386235701313126,31.69150144833795,10.687207887356202,0.38861619139972486,149.8338117746526,"13414"
"Tony Renda","CIN","AA",25,282,0.04964539,0.070921985,0.7,0.325670498,0.368794326,0.46743295,0.836227276,0.141762452,7.03901876376947,0.34439834,2.384979204274714,43.84942371807891,13.050586056335739,0.3829722894844434,138.52116108067096,"13443"
"Christian Lopes","TOR","AA",23,450,0.073333333,0.157777777,0.464788732,0.294554455,0.357142857,0.400990099,0.758132956,0.106435644,4.8708223269528705,0.348348348,0.2584453612798825,59.138418322905416,6.991031354769584,0.34700669308326076,108.53643924786267,"13472"
"Dwight Smith Jr.","TOR","AA",23,527,0.085388994,0.172675521,0.494505494,0.265392781,0.332068311,0.433121019,0.76518933,0.167728238,5.074824163321217,0.296495956,-0.3569744338747114,68.01680581672157,6.946421522926937,0.3439905825903207,106.53153116473489,"13473"
"Oscar Hernandez","ARI","AA",22,150,0.033333333,0.18,0.185185185,0.194444444,0.226666666,0.381944444,0.60861111,0.1875,3.907499833983852,0.19090909,0.5345338513143361,11.844099530744,-4.538260927630024,0.27913201649983727,70.39971671782,"13490"
"Roman Quinn","PHI","AA",23,322,0.093167701,0.211180124,0.44117647,0.286713286,0.361370716,0.44055944,0.801930156,0.153846154,9.15953331897662,0.356807511,3.0100670002866536,46.51323457313452,9.19888212037954,0.3637006643033845,118.5773137659299,"13546"
"Humberto Arteaga","KCR","AA",22,218,0.027522935,0.201834862,0.136363636,0.207729468,0.227906976,0.256038647,0.483945623,0.048309179,4.264543991402888,0.26060606,-0.5750469831327791,8.273904390239208,-15.82575874815038,0.2190776544947957,32.837659883225456,"13595"
"Carson Kelly","STL","AA",21,236,0.059322033,0.194915254,0.304347826,0.287037037,0.337606837,0.402777777,0.740384614,0.11574074,1.8785291185895285,0.339393939,-0.39127021584135946,29.88370702424309,3.794163443234178,0.3357566579794272,111.68162619813191,"13620"
"Jeimer Candelario","CHC","AA",22,244,0.13114754,0.18852459,0.695652173,0.219047619,0.323770491,0.366666666,0.690437157,0.147619047,2.7138030837500002,0.260869565,-0.1776938564144075,27.616063855816215,0.967424176861135,0.3255612925916422,100.90026099462011,"13621"
"Terrance Gore","KCR","AA",25,302,0.086092715,0.19205298,0.448275862,0.233201581,0.314487632,0.249011857,0.563499489,0.015810276,7.236771983451492,0.302564102,6.863823713072634,22.707483105061304,-10.678288765551795,0.26807537886267857,66.35285518682434,"13658"
"Jack Lopez","KCR","AA",23,290,0.048275862,0.206896551,0.233333333,0.187265917,0.232394366,0.288389513,0.520783879,0.101123596,5.182708868982299,0.217821782,0.25237642126739956,15.255622720314246,-16.803562188552636,0.23835731602050889,46.02524419979642,"13663"
"Tyrone Taylor","MIL","AA",22,519,0.073217726,0.140655105,0.520547945,0.232258064,0.302734375,0.32688172,0.629616095,0.094623656,3.89668251802307,0.258485639,-0.5269195167347789,48.58839204997867,-8.094575135995449,0.29902065312489867,86.48410534598146,"13675"
"Christopher Bostick","WSN","AA",23,297,0.084175084,0.195286195,0.431034482,0.290076335,0.355932203,0.461832061,0.817764264,0.171755726,5.7922134241885725,0.346534653,-1.596609553322196,43.42675388427235,9.009478485302699,0.36596411486803476,125.94058719296943,"13718"
"David Dahl","COL","AA",22,332,0.117469879,0.256024096,0.458823529,0.277777777,0.366666666,0.5,0.866666666,0.222222223,6.579916553584618,0.35078534,1.2248191111721098,54.02067269325673,15.547489418987617,0.38709344472566276,144.74402677871626,"13744"
"Adalberto Mondesi","KCR","AA",20,131,0.099236641,0.229007633,0.433333333,0.258620689,0.33076923,0.448275862,0.779045092,0.189655173,8.3421052625,0.304878048,3.011611929272476,17.604467346912454,3.1225596811829317,0.34596679885258047,119.63178164952706,"13769"
"Eric Stamets","CLE","AA",24,280,0.075,0.239285714,0.313432835,0.258196721,0.334532374,0.418032786,0.75256516,0.159836065,7.226402924823461,0.325714285,1.2391474400646985,35.517279171355796,3.070016168960165,0.3411510374477441,111.43056085001761,"13795"
"Ian Parmley","TOR","AA",26,322,0.086956521,0.232919254,0.373333333,0.294326241,0.35576923,0.379432624,0.735201854,0.085106383,7.266582637275578,0.391304347,-0.17900683160405606,39.957562544089875,2.643210091334901,0.33762118697930604,102.2975839088059,"13821"
"Anthony Bemboom","LAA","AA",26,90,0.077777777,0.188888888,0.411764705,0.146341463,0.222222222,0.182926829,0.405149051,0.036585366,2.611374886940263,0.184615384,-0.7729883472202346,1.5175619696082043,-8.431840243488415,0.19132396076502425,22.08732426964247,"13854"
"Alex D. Mejia","STL","AA",25,187,0.069518716,0.139037433,0.5,0.217647058,0.274193548,0.276470588,0.550664136,0.05882353,2.3812856882839153,0.248275862,-0.18937626507977257,12.226622553780853,-8.446024266764343,0.255170432149723,56.559411191085,"13877"
"Sherman Johnson","LAA","AA",25,80,0.175,0.1625,1.076923076,0.369230769,0.481012658,0.676923076,1.157935734,0.307692307,6.668401275614938,0.416666666,0.011858921236125752,20.26835450302221,11.424441424714104,0.5025120053110244,234.94472170299326,"13906"
"Eric Haase","CLE","AA",23,246,0.069105691,0.304878048,0.226666666,0.207964601,0.265306122,0.438053097,0.703359219,0.230088496,3.128417195076396,0.25,-0.7871347211766988,25.749615039739908,-2.7576231695076787,0.3127466535081669,92.54923037819806,"14111"
"Ramon Torres","KCR","AA",23,185,0.097297297,0.097297297,1,0.268292682,0.338797814,0.329268292,0.668066106,0.06097561,5.331828229829667,0.294520547,0.25212938460026635,19.66904431536187,-0.7825046782256233,0.30903612948506254,94.37063712673539,"14113"
"Tim Lopes","SEA","AA",22,581,0.092943201,0.151462994,0.613636363,0.284313725,0.357638888,0.35490196,0.712540848,0.070588235,6.455748530670775,0.338028169,2.3422304675914347,70.2498765961912,6.795533754089149,0.3360512087949448,106.75542076392955,"14137"
"Jose Rondon","SDP","AA",22,409,0.036674816,0.161369193,0.227272727,0.279255319,0.309823677,0.385638297,0.695461974,0.106382978,5.539318486925054,0.324675324,1.0489179198484635,44.25298052509092,-0.9615250877592664,0.31150839214373116,101.78566590788766,"14140"
"Alfredo Gonzalez","HOU","AA",23,314,0.076433121,0.197452229,0.387096774,0.224199288,0.294871794,0.270462633,0.565334427,0.046263345,3.799721037178772,0.285067873,0.2477280164603144,23.038951477339047,-11.47076443738721,0.26936880212563735,68.26778403430782,"14267"
"Mitch Haniger","ARI","AA",25,236,0.127118644,0.156779661,0.81081081,0.294416243,0.406779661,0.461928934,0.868708595,0.167512691,3.889714403621398,0.339743589,-0.5867994059808552,40.30659970856374,14.531685920721939,0.40372612087403315,152.71079594885938,"14274"
"Wilmer Difo","WSN","AA",24,451,0.075388026,0.130820399,0.576271186,0.258536585,0.318485523,0.353658536,0.672144059,0.095121951,6.585591847154563,0.288184438,1.2106707514030859,46.15214103024346,-6.111129020043788,0.30974877730244255,88.57239894362287,"14320"
"Raimel Tapia","COL","AA",22,457,0.054704595,0.107221006,0.510204081,0.323113207,0.362637362,0.450471698,0.81310906,0.127358491,6.411279752303268,0.348648648,-2.2007431944366544,66.51521623945338,13.556647696257649,0.3651052177873405,130.12772740059967,"14350"
"Lewis Brinson","TEX","AA",22,326,0.052147239,0.196319018,0.265625,0.236842105,0.28,0.430921052,0.710921052,0.194078947,7.8541757842563955,0.264069264,0.6517176627821755,36.251658590720744,0.2127127966152158,0.31546041965484617,95.46464997991991,"14352"
"Joey Meneses","ATL","AA",24,240,0.0625,0.166666666,0.375,0.234234234,0.288702928,0.328828828,0.617531756,0.094594594,2.86401098375,0.277777777,-0.16834154818207026,20.50473100554769,-5.707045727850747,0.28791820702432586,79.99274542145726,"14366"
"Harold Ramirez","PIT","AA",21,419,0.052505966,0.157517899,0.333333333,0.31070496,0.35971223,0.407310704,0.767022934,0.096605744,5.683652973515773,0.367924528,-2.579738386441022,55.88390952800541,7.328898106563377,0.34953638532464737,114.07147121781928,"14387"
"Ronald Guzman","TEX","AA",21,416,0.079326923,0.197115384,0.402439024,0.288,0.347826086,0.477333333,0.825159419,0.189333333,4.362018975851692,0.330960854,0.005518313446373213,61.989817526195225,16.00146951899308,0.36521597456758037,129.4982130045792,"14388"
"Joe Hudson","CIN","AA",25,242,0.128099173,0.243801652,0.525423728,0.20289855,0.315352697,0.289855072,0.605207769,0.086956522,1.1903923462500001,0.273972602,-0.19328103680163622,21.954472435270688,-4.475735770906066,0.2950882775654931,80.46201049296067,"14412"
"Henry Urrutia","BAL","AA",29,316,0.060126582,0.129746835,0.463414634,0.31632653,0.354430379,0.425170068,0.779600447,0.108843538,3.1794468443826944,0.350597609,0.26075601705815643,42.937848257377006,6.318794297530511,0.3527205169578142,110.95971032998153,"14441"
"Jake Cave","NYY","AA",23,116,0.086206896,0.24137931,0.357142857,0.288461538,0.353448275,0.509615384,0.863063659,0.221153846,5.3912507024657,0.364864864,-1.0069842102238908,18.42431797834628,4.981880448782377,0.38212004098398933,139.8094228895655,"14477"
"Luis Marte","TEX","AA",22,278,0.017985611,0.208633093,0.086206896,0.264150943,0.283636363,0.38490566,0.668542023,0.120754717,4.594838350761948,0.31862745,-0.3480353154518525,27.381793631939978,-3.35080431518069,0.29874160571531816,84.02872470672291,"14515"
"Gabriel Guerrero","ARI","AA",22,342,0.058479532,0.222222222,0.263157894,0.24137931,0.28362573,0.404388714,0.688014444,0.163009404,6.088471125581151,0.289915966,-0.15874247532337904,35.905744891540174,-1.4460369535526016,0.3144450640817832,93.72871026856943,"14528"
"Jesmuel Valentin","PHI","AA",22,388,0.097938144,0.144329896,0.678571428,0.275659824,0.346354166,0.398826979,0.745181145,0.123167155,5.531253092442437,0.313380281,-0.34932259004563093,48.19646734822452,3.233831473476297,0.3377824480308912,101.34862090914969,"14548"
"Franchy Cordero","SDP","AA",21,264,0.064393939,0.253787878,0.253731343,0.306122448,0.356060606,0.47755102,0.833611626,0.171428572,6.662298082931853,0.40116279,0.07938808298786171,39.618294330155365,10.433381171738622,0.36660460371237535,139.47232003384747,"14567"
"Tzu-Wei Lin","BOS","AA",22,411,0.08272506,0.133819951,0.618181818,0.223118279,0.287469287,0.293010752,0.580480039,0.069892473,5.623949841566905,0.256329113,-0.7770038950257003,29.75190468507287,-17.87604207915786,0.2713917364945283,60.00049421095921,"14678"
"Harold Castro","DET","AA",22,416,0.026442307,0.151442307,0.174603174,0.247448979,0.27027027,0.323979591,0.594249861,0.076530612,3.741996404698331,0.284403669,-1.5843480405164883,29.798887342996554,-18.408474831991235,0.27042188940235673,57.68516263244491,"14691"
"Dawel Lugo","ARI","AA",21,177,0.02259887,0.084745762,0.266666666,0.306358381,0.322033898,0.450867052,0.77290095,0.144508671,4.331413351151772,0.318181818,-0.3152628829702735,23.665283469569047,4.334098128687697,0.3534047765246892,119.4668139598601,"14713"
"Brett Phillips","MIL","AA",22,517,0.12959381,0.29787234,0.435064935,0.229024943,0.33203125,0.396825396,0.728856646,0.167800453,5.70249695444086,0.311355311,-0.7018155213445425,63.892469577502084,7.427933864306285,0.3396753396473679,113.34196623973558,"14735"
"Phillip Ervin","CIN","AA",23,505,0.128712871,0.174257425,0.738636363,0.238663484,0.362376237,0.398568019,0.760944256,0.159904535,6.871337606859288,0.271028037,2.9046661690808833,69.70497832337621,14.551031446850336,0.35927627936448203,122.86677537566322,"14738"
"Luke Voit","STL","AA",25,546,0.095238095,0.152014652,0.626506024,0.296680497,0.371794871,0.477178423,0.848973294,0.180497926,3.4394805914206605,0.322916666,-0.5846814131509745,87.333713679547,26.974006920094194,0.37960853729773003,141.6769845284084,"14811"
"Kyle Farmer","LAD","AA",25,297,0.084175084,0.148148148,0.568181818,0.255639097,0.323232323,0.394736842,0.717969165,0.139097745,4.272557940988553,0.286363636,0.39415347150497837,35.0395539206996,2.206526617480761,0.3243777669640101,105.89374376672511,"14813"
"JaCoby Jones","DET","AA",24,89,0.11235955,0.258426966,0.434782608,0.311688311,0.393258426,0.597402597,0.990661023,0.285714286,5.679409693319519,0.392156862,0.009103239397518337,17.663628302385455,7.350033990909701,0.4328942031003116,165.6858661146229,"14818"
"Mike Yastrzemski","BAL","AA",25,147,0.1292517,0.136054421,0.95,0.267716535,0.360544217,0.448818897,0.809363114,0.181102362,5.4123271456690425,0.274509803,0.8273736006813124,21.359302433376982,4.324489357119276,0.3647899182691966,118.9826392990446,"14854"
"Pat Valaika","COL","AA",23,474,0.059071729,0.20042194,0.294736842,0.269141531,0.313978494,0.450116009,0.764094503,0.180974478,4.9657937182824,0.314984709,-1.991512210923247,60.039423612629164,5.110842672859426,0.3409179337563053,114.04964227200747,"14885"
"Daniel Palka","MIN","AA",24,345,0.110144927,0.289855072,0.38,0.27,0.347826086,0.546666666,0.894492752,0.276666666,5.362075577744084,0.324324324,-0.3960694563575089,58.35973814565658,20.68030909139632,0.4015118175658627,146.90774669000942,"14897"
"Jaycob Brugman","OAK","AA",24,176,0.09090909,0.1875,0.484848484,0.261146496,0.335227272,0.439490445,0.774717717,0.178343949,5.793078597568431,0.3,-0.7611294259841088,23.875987268003826,4.419378495725993,0.34764288704503665,115.54879973920566,"14936"
"Johan Camargo","ATL","AA",22,491,0.048879837,0.167006109,0.292682926,0.266816143,0.303797468,0.378923766,0.682721234,0.112107623,3.8615023174126644,0.316804407,-0.9053442347794771,51.60312021393663,-2.0218063531410073,0.3145949166535325,97.61628203213351,"14950"
"Victor Caratini","CHC","AA",22,480,0.1125,0.166666666,0.675,0.291262135,0.375,0.405339805,0.780339805,0.11407767,3.351407348973925,0.341317365,-0.4394762320443988,67.49664635616107,15.073092889364188,0.3627881328098958,125.4935706870531,"14968"
"Johnny Field","TBR","AA",24,206,0.04368932,0.203883495,0.214285714,0.271794871,0.300970873,0.451282051,0.752252924,0.17948718,7.424300850060847,0.31081081,1.6972891460172832,25.793237851535512,3.294796155368518,0.34188253844825967,112.00170891650116,"15048"
"Adam Engel","CHW","AA",24,357,0.109243697,0.196078431,0.557142857,0.25490196,0.352272727,0.411764705,0.764037432,0.156862745,8.898449759312133,0.318965517,2.4511034009046853,48.45287831664498,9.462860425714798,0.3561457402326844,123.52694108135587,"15082"
"Ryan McMahon","COL","AA",21,535,0.102803738,0.300934579,0.341614906,0.24248927,0.325187969,0.39914163,0.724329599,0.15665236,5.121664370548096,0.337792642,-0.15205705165863037,62.7595000843568,0.7620511333508653,0.32893068922890556,106.08132562589354,"15112"
