Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Jose Devers","MIA","AA",22,255,0.251336898,1.093333333,0.164893617,0.436170212,0.39893617,0.173333333,0.026666666,0.45789474,0.18421053,0.35789474,0.11713666,298,624,922,"20540"
"CJ Alexander","KCR","AA",25,490,0.291411042,0.695652173,0.201754385,0.32748538,0.470760233,0.248447204,0.155279503,0.45689655,0.24137931,0.30172414,0.1318328,621,1245,1866,"20557"
"Logan Porter","KCR","AA",26,327,0.379888268,0.946666666,0.219251336,0.379679144,0.401069518,0.213333333,0.133333333,0.42105263,0.24210526,0.33684211,0.08982925,581,766,1347,"20626"
"Leo Rivas","CIN","AA",24,197,0.237037037,0.839285714,0.258992805,0.338129496,0.402877697,0.089285714,0.089285714,0.44680851,0.23404255,0.31914894,0.09448819,266,496,762,"21009"
"Trey Cabbage","LAA","AA",25,136,0.47368421,1.555555555,0.313432835,0.417910447,0.268656716,0.166666666,0.555555555,0.48529412,0.23529412,0.27941176,0.18671454,231,326,557,"21078"
"Hayden Senger","NYM","AA",25,297,0.35582822,0.632911392,0.213414634,0.304878048,0.481707317,0.240506329,0.063291139,0.33333333,0.30952381,0.35714286,0.16606498,377,731,1108,"21489"
"Brandon Lockridge","NYY","AA",25,464,0.290780141,1.086206896,0.165517241,0.434482758,0.4,0.198275862,0.120689655,0.45454545,0.27946128,0.26599327,0.16656822,578,1115,1693,"21496"
"Connor Kaiser","SDP","AA",25,207,0.258928571,1.733333333,0.293103448,0.448275862,0.258620689,0.166666666,0.233333333,0.51639344,0.18852459,0.29508197,0.13553114,325,494,819,"21535"
"Coco Montes","COL","AA",25,60,0.333333333,0.933333333,0.194444444,0.388888888,0.416666666,0.2,0,0.41666667,0.25,0.33333333,0.08502024,101,146,247,"21547"
"Cesar Salazar","HOU","AA",26,351,0.288702928,0.612612612,0.29527559,0.267716535,0.437007874,0.153153153,0.144144144,0.52941176,0.25882353,0.21176471,0.0984375,469,811,1280,"21587"
"Griffin Conine","MIA","AA",24,496,0.308056872,1.146067415,0.173160173,0.441558441,0.385281385,0.08988764,0.269662921,0.42194093,0.30801688,0.27004219,0.18068068,808,1190,1998,"21626"
"Luis De Los Santos","TOR","AA",24,449,0.320132013,1.844444444,0.174193548,0.53548387,0.29032258,0.177777777,0.111111111,0.42811502,0.20447284,0.36741214,0.13956311,560,1088,1648,"21682"
"Miguel Amaya","CHC","AA",23,116,0.343283582,1,0.117647058,0.44117647,0.44117647,0.233333333,0.133333333,0.36231884,0.33333333,0.30434783,0.12227074,165,293,458,"21693"
"Enmanuel Valdez","HOU","AA",23,205,0.4375,0.954545454,0.289256198,0.347107438,0.363636363,0.204545454,0.25,0.49180328,0.2295082,0.27868852,0.10414201,348,497,845,"21716"
"Jair Camargo","MIN","AA",22,196,0.3,0.926829268,0.281818181,0.345454545,0.372727272,0.268292682,0.292682926,0.35714286,0.28571429,0.35714286,0.19060052,254,512,766,"21730"
"Sebastian Rivero","KCR","AA",23,178,0.25,0.736842105,0.161016949,0.355932203,0.483050847,0.280701754,0.087719298,0.52459016,0.21311475,0.26229508,0.13991163,248,431,679,"21735"
"Esteury Ruiz","SDP","AA",23,232,0.39849624,0.69090909,0.330935251,0.273381294,0.395683453,0.218181818,0.163636363,0.52777778,0.25694444,0.21527778,0.10684274,351,482,833,"21780"
"Andres Chaparro","NYY","AA",23,271,0.299401197,0.804597701,0.151351351,0.378378378,0.47027027,0.298850574,0.218390804,0.52406417,0.20320856,0.27272727,0.11392405,387,640,1027,"21797"
"Carlos Cortes","NYM","AA",25,374,0.306666666,0.614754098,0.165254237,0.31779661,0.516949152,0.163934426,0.090163934,0.38818565,0.28270042,0.32911392,0.10661529,590,967,1557,"21842"
"Bo Naylor","CLE","AA",22,220,0.333333333,0.821428571,0.19047619,0.365079365,0.444444444,0.178571428,0.107142857,0.42063492,0.3015873,0.27777778,0.07181719,423,496,919,"21865"
"Jerar Encarnacion","MIA","AA",24,136,0.448717948,1.2,0.223529411,0.423529411,0.352941176,0.133333333,0.266666666,0.30232558,0.25581395,0.44186047,0.16453382,178,369,547,"21871"
"Christopher Morel","CHC","AA",23,122,0.366197183,0.93548387,0.210526315,0.381578947,0.407894736,0.129032258,0.225806451,0.48717949,0.30769231,0.20512821,0.14798206,172,274,446,"21897"
"Dane Myers","DET","AA",26,442,0.314606741,1.227722772,0.21875,0.430555555,0.350694444,0.178217821,0.247524752,0.42857143,0.2755102,0.29591837,0.12205189,567,1129,1696,"22054"
"Jeremiah Jackson","LAA","AA",22,351,0.23853211,0.948979591,0.162280701,0.407894736,0.429824561,0.224489795,0.142857142,0.5193133,0.20600858,0.27467811,0.14785142,521,852,1373,"22239"
"Jack Suwinski","PIT","AA",23,57,0.44117647,0.866666666,0.222222222,0.361111111,0.416666666,0.266666666,0.2,0.48648649,0.27027027,0.24324324,0.11934156,99,144,243,"22244"
"Joe Perez","HOU","AA",22,284,0.342541436,1.745098039,0.23076923,0.489010989,0.28021978,0.176470588,0.117647058,0.41176471,0.24064171,0.34759358,0.09931507,430,738,1168,"22254"
"Livan Soto","LAA","AA",22,543,0.344632768,1.139534883,0.218130311,0.416430594,0.365439093,0.224806201,0.046511627,0.44657534,0.23561644,0.31780822,0.09090909,812,1256,2068,"22471"
"Johnathan Rodriguez","CLE","AA",22,113,0.283333333,0.851851851,0.23076923,0.353846153,0.415384615,0.185185185,0.185185185,0.4,0.26153846,0.33846154,0.1803653,140,298,438,"22530"
"George Valera","CLE","AA",21,387,0.331797235,1.156626506,0.207964601,0.424778761,0.367256637,0.228915662,0.180722891,0.48051948,0.24675325,0.27272727,0.1237911,648,903,1551,"22541"
"Michael Siani","CIN","AA",22,531,0.288515406,1.192857142,0.156593406,0.458791208,0.384615384,0.307142857,0.085714285,0.51219512,0.20325203,0.28455285,0.07747834,801,1277,2078,"22557"
"Tirso Ornelas","SDP","AA",22,492,0.341880341,2,0.258426966,0.494382022,0.247191011,0.227272727,0.079545454,0.4178273,0.26462396,0.31754875,0.07692308,745,1231,1976,"22566"
"Jordan Diaz","OAK","AA",21,407,0.347540983,2.075949367,0.231012658,0.518987341,0.25,0.11392405,0.189873417,0.37735849,0.28301887,0.33962264,0.11263538,481,904,1385,"22650"
"Maikel Garcia","KCR","AA",22,369,0.344827586,1.506329113,0.232558139,0.46124031,0.30620155,0.126582278,0.050632911,0.33085502,0.2527881,0.41635688,0.05319914,553,838,1391,"22715"
"Steward Berroa","TOR","AA",23,60,0.243243243,1.466666666,0,0.594594594,0.405405405,0.333333333,0.066666666,0.41025641,0.23076923,0.35897436,0.13761468,71,147,218,"22766"
"Alexander Canario","CHC","AA",22,350,0.269035532,0.989247311,0.151376146,0.422018348,0.426605504,0.247311827,0.258064516,0.55405405,0.23873874,0.20720721,0.12659123,545,869,1414,"22842"
"Wenceel Perez","DET","AA",22,171,0.328,0.872340425,0.307086614,0.322834645,0.37007874,0.14893617,0.106382978,0.53076923,0.21538462,0.25384615,0.07692308,241,396,637,"22857"
"Tucupita Marcano","PIT","AA",22,122,0.378378378,1.034482758,0.213333333,0.4,0.386666666,0.172413793,0.068965517,0.41558442,0.27272727,0.31168831,0.0831643,209,284,493,"22871"
"Lenyn Sosa","CHW","AA",22,289,0.339712918,1.024096385,0.229357798,0.389908256,0.380733944,0.13253012,0.168674698,0.41176471,0.27149321,0.31674208,0.08640777,376,654,1030,"22896"
"Israel Pineda","WSN","AA",22,103,0.275362318,1.142857142,0.2,0.426666666,0.373333333,0.071428571,0.25,0.42105263,0.31578947,0.26315789,0.11352657,153,261,414,"22906"
"Yainer Diaz","HOU","AA",23,267,0.345177664,2.12,0.231527093,0.522167487,0.246305418,0.1,0.18,0.44444444,0.22222222,0.33333333,0.12525667,343,631,974,"23003"
"Jacob Amaya","LAD","AA",23,216,0.267123287,0.919354838,0.222222222,0.372549019,0.405228758,0.193548387,0.14516129,0.44805195,0.19480519,0.35714286,0.07217695,366,493,859,"23296"
"Nelson Velazquez","CHC","AA",23,94,0.368421052,0.346153846,0.255319148,0.191489361,0.553191489,0.269230769,0.346153846,0.63829787,0.21276596,0.14893617,0.17380353,164,233,397,"23359"
"Hunter Feduccia","LAD","AA",25,170,0.26,1,0.25,0.375,0.375,0.153846153,0.205128205,0.46666667,0.25714286,0.27619048,0.0988024,285,383,668,"23372"
"Eric Wagaman","NYY","AA",24,58,0.341463414,1.066666666,0.279069767,0.372093023,0.348837209,0.2,0.266666666,0.35555556,0.37777778,0.26666667,0.105,64,136,200,"23395"
"Jose Caballero","SEA","AA",25,134,0.273972602,0.694444444,0.175675675,0.337837837,0.486486486,0.388888888,0.055555555,0.47297297,0.21621622,0.31081081,0.0625,275,317,592,"23401"
"Luis Vazquez","CHC","AA",22,358,0.285123966,1.284090909,0.172839506,0.465020576,0.362139917,0.284090909,0.09090909,0.40873016,0.24603175,0.3452381,0.09933775,451,908,1359,"23442"
"Chandler Seagle","SDP","AA",26,275,0.286585365,1.953488372,0.225609756,0.512195121,0.262195121,0.186046511,0.069767441,0.4619883,0.25730994,0.28070175,0.12049336,390,664,1054,"23552"
"Chris Roller","CLE","AA",25,301,0.274193548,0.893333333,0.236559139,0.360215053,0.403225806,0.253333333,0.053333333,0.49222798,0.23316062,0.2746114,0.11922754,447,744,1191,"23557"
"Davis Schneider","TOR","AA",23,190,0.356521739,0.524590163,0.218487394,0.268907563,0.512605042,0.147540983,0.098360655,0.46280992,0.25619835,0.28099174,0.11649215,285,479,764,"23565"
"Brayan Rocchio","CLE","AA",21,432,0.301754385,1.105263157,0.186440677,0.427118644,0.386440677,0.175438596,0.114035087,0.46488294,0.24080268,0.29431438,0.11696265,598,1035,1633,"23690"
"Jose Tena","CLE","AA",21,550,0.332432432,2.06060606,0.194148936,0.542553191,0.263297872,0.101010101,0.131313131,0.40104167,0.22395833,0.375,0.13636364,694,1418,2112,"23691"
"Everson Pereira","NYY","AA",21,123,0.38028169,1.48,0.173333333,0.493333333,0.333333333,0.12,0.2,0.53947368,0.18421053,0.27631579,0.15138593,165,304,469,"23695"
"Ronny Mauricio","NYM","AA",21,541,0.292817679,1.136054421,0.175853018,0.438320209,0.385826771,0.231292517,0.176870748,0.45897436,0.25897436,0.28205128,0.14885892,638,1290,1928,"23698"
"Ezequiel Duran","TEX","AA",23,200,0.359154929,0.671875,0.262068965,0.296551724,0.44137931,0.296875,0.109375,0.40268456,0.25503356,0.34228188,0.13762811,242,441,683,"23733"
"Wilyer Abreu","BOS","AA",23,579,0.325259515,0.666666666,0.262295081,0.295081967,0.44262295,0.162962962,0.14074074,0.42394822,0.29773463,0.27831715,0.10839574,1070,1467,2537,"23772"
"Jordyn Adams","LAA","AA",22,236,0.350364963,1.326086956,0.230215827,0.43884892,0.330935251,0.130434782,0.086956521,0.42553191,0.29078014,0.28368794,0.14898178,344,589,933,"23788"
"Blaze Alexander","ARI","AA",23,363,0.382775119,1.714285714,0.233183856,0.484304932,0.28251121,0.095238095,0.269841269,0.41921397,0.28384279,0.29694323,0.16968818,519,860,1379,"23789"
"Will Banfield","MIA","AA",22,126,0.307692307,1.055555555,0.177777777,0.422222222,0.4,0.111111111,0.083333333,0.41489362,0.15957447,0.42553191,0.12839506,120,285,405,"23790"
"Parker Meadows","DET","AA",22,489,0.308868501,0.821917808,0.210682492,0.356083086,0.433234421,0.205479452,0.109589041,0.3819242,0.31195335,0.30612245,0.09655881,767,1180,1947,"23800"
"Jorge Barrosa","ARI","AA",21,510,0.313953488,1.113636363,0.186588921,0.428571428,0.38483965,0.151515151,0.09090909,0.45856354,0.22928177,0.3121547,0.06341694,826,1287,2113,"23968"
"Osleivis Basabe","TBR","AA",21,259,0.368932038,1.965517241,0.156862745,0.558823529,0.284313725,0.224137931,0,0.31884058,0.2173913,0.46376812,0.05801688,347,601,948,"23985"
"Curtis Mead","TBR","AA",21,246,0.341772151,1.045454545,0.171779141,0.423312883,0.404907975,0.166666666,0.151515151,0.41176471,0.25294118,0.33529412,0.11181435,359,589,948,"23986"
"Ezequiel Tovar","COL","AA",20,295,0.377659574,1.012987012,0.217171717,0.393939393,0.388888888,0.194805194,0.168831168,0.38613861,0.26237624,0.35148515,0.15194682,371,682,1053,"24064"
"Jhonkensy Noel","CLE","AA",20,278,0.271084337,1.046875,0.242774566,0.387283236,0.369942196,0.140625,0.203125,0.51123596,0.25842697,0.23033708,0.13653484,393,669,1062,"24257"
"Ceddanne Rafaela","BOS","AA",21,313,0.310185185,0.896907216,0.167420814,0.393665158,0.438914027,0.175257731,0.12371134,0.43859649,0.21929825,0.34210526,0.13996479,355,781,1136,"24262"
"Liover Peguero","PIT","AA",21,521,0.315934065,1.046979865,0.164383561,0.42739726,0.408219178,0.308724832,0.067114093,0.44591029,0.2585752,0.29551451,0.13209549,634,1251,1885,"24273"
"Johan Rojas","PHI","AA",21,264,0.304812834,1.439393939,0.148148148,0.502645502,0.349206349,0.348484848,0.06060606,0.43229167,0.26041667,0.30729167,0.08489526,308,599,907,"24336"
"Jose Rodriguez","CHW","AA",21,484,0.307692307,1.649122807,0.168044077,0.517906336,0.314049586,0.324561403,0.096491228,0.3844086,0.19623656,0.41935484,0.10238908,635,1123,1758,"24388"
"J.P. Martinez","TEX","AA",26,301,0.349112426,1.193548387,0.218390804,0.425287356,0.356321839,0.29032258,0.14516129,0.47752809,0.26966292,0.25280899,0.12520458,486,736,1222,"24451"
"Tyler Cropley","KCR","AA",26,107,0.185714285,0.589743589,0.138888888,0.319444444,0.541666666,0.256410256,0.051282051,0.52777778,0.23611111,0.23611111,0.11405836,140,237,377,"24485"
"Max Schuemann","OAK","AA",25,367,0.376237623,1.051282051,0.22705314,0.396135265,0.376811594,0.217948717,0.102564102,0.48611111,0.23148148,0.28240741,0.12133606,604,863,1467,"24488"
"DaShawn Keirsey Jr.","MIN","AA",25,468,0.343949044,2.066666666,0.269841269,0.492063492,0.238095238,0.16,0.093333333,0.41486068,0.19195046,0.39318885,0.14060677,592,1122,1714,"24496"
"Jonathan Ornelas","TEX","AA",22,580,0.364795918,1.862745098,0.260759493,0.481012658,0.258227848,0.25490196,0.137254901,0.39608802,0.2591687,0.34474328,0.10999544,817,1374,2191,"24597"
"Addison Barger","TOR","AA",22,198,0.389830508,0.854545454,0.196850393,0.37007874,0.433070866,0.254545454,0.163636363,0.45238095,0.22222222,0.32539683,0.11610487,305,496,801,"24598"
"Michael Helman","MIN","AA",26,166,0.317757009,1.205128205,0.232142857,0.419642857,0.348214285,0.23076923,0.153846153,0.4159292,0.30973451,0.27433628,0.08371385,267,390,657,"24605"
"Willie MacIver","COL","AA",25,396,0.283842794,1.040816326,0.159663865,0.428571428,0.411764705,0.193877551,0.153061224,0.44489796,0.26938776,0.28571429,0.15631131,566,963,1529,"24641"
"Jonah Bride","OAK","AA",26,87,0.316666666,1.428571428,0.203125,0.46875,0.328125,0.19047619,0.19047619,0.453125,0.21875,0.328125,0.03296703,146,218,364,"24703"
"Logan O'Hoppe","PHI","AA",22,447,0.288973384,0.809160305,0.147482014,0.381294964,0.471223021,0.183206106,0.198473282,0.50865052,0.28027682,0.21107266,0.075054,796,1056,1852,"24729"
"Mickey Gasper","NYY","AA",26,270,0.314102564,0.77027027,0.191358024,0.351851851,0.456790123,0.135135135,0.108108108,0.45454545,0.27878788,0.26666667,0.05327511,505,640,1145,"24759"
"Bryan Lavastida","CLE","AA",23,191,0.23015873,1.355555555,0.184615384,0.469230769,0.346153846,0.133333333,0.111111111,0.40458015,0.24427481,0.35114504,0.1438646,267,442,709,"24765"
"James Outman","LAD","AA",25,307,0.386075949,0.857142857,0.303571428,0.321428571,0.375,0.158730158,0.253968253,0.45294118,0.23529412,0.31176471,0.12026359,490,724,1214,"24770"
"Andy Pages","LAD","AA",21,571,0.271341463,0.56,0.213256484,0.282420749,0.504322766,0.262857142,0.148571428,0.45868946,0.22792023,0.31339031,0.11890505,894,1444,2338,"24816"
"Justin Dean","ATL","AA",25,322,0.346590909,1.215384615,0.167630057,0.456647398,0.375722543,0.076923076,0.046153846,0.44067797,0.24293785,0.31638418,0.13557994,517,759,1276,"25005"
"Nate Eaton","KCR","AA",25,159,0.309090909,1.022727272,0.19090909,0.409090909,0.4,0.295454545,0.09090909,0.43965517,0.26724138,0.29310345,0.11295681,211,391,602,"25055"
"Levi Jordan","CHC","AA",26,101,0.347826086,1.185185185,0.202702702,0.432432432,0.364864864,0.111111111,0.222222222,0.44,0.2,0.36,0.0923913,146,222,368,"25138"
"Daniel Schneemann","CLE","AA",25,436,0.255319148,1.319587628,0.193548387,0.458781362,0.34767025,0.237113402,0.06185567,0.4604811,0.17525773,0.36426117,0.10169492,643,1068,1711,"25180"
"Endy Rodriguez","PIT","AA",22,138,0.377777777,0.777777777,0.183673469,0.357142857,0.459183673,0.088888888,0.177777777,0.39795918,0.30612245,0.29591837,0.0907441,202,349,551,"25332"
"Ronny Simon","TBR","AA",22,159,0.275862068,1.063829787,0.204918032,0.409836065,0.385245901,0.319148936,0.14893617,0.47154472,0.24390244,0.28455285,0.12755102,212,376,588,"25346"
"Austin Shenton","TBR","AA",24,228,0.319327731,0.5625,0.186991869,0.292682926,0.520325203,0.046875,0.125,0.4015748,0.26771654,0.33070866,0.16386555,369,583,952,"25425"
"Will Wilson","SFG","AA",23,219,0.271929824,1.117647058,0.129032258,0.459677419,0.411290322,0.156862745,0.235294117,0.43650794,0.32539683,0.23809524,0.15029586,344,501,845,"25434"
"Greg Jones","TBR","AA",24,358,0.369565217,1.92,0.197802197,0.527472527,0.274725274,0.08,0.16,0.48958333,0.21354167,0.296875,0.16164384,522,938,1460,"25448"
"Will Robertson","TOR","AA",24,340,0.271356783,0.943181818,0.177884615,0.399038461,0.423076923,0.261363636,0.136363636,0.52132701,0.27014218,0.20853081,0.14869888,471,874,1345,"25467"
"Cam Eden","TOR","AA",24,306,0.31210191,0.63095238,0.169696969,0.321212121,0.509090909,0.19047619,0.119047619,0.52694611,0.23353293,0.23952096,0.17665615,462,806,1268,"25476"
"Isaac Collins","COL","AA",24,448,0.277580071,1.119266055,0.17204301,0.437275985,0.390681003,0.19266055,0.045871559,0.39041096,0.24657534,0.3630137,0.09529277,715,1027,1742,"25477"
"Brenton Doyle","COL","AA",24,507,0.314189189,1.24137931,0.166666666,0.461538461,0.371794871,0.163793103,0.198275862,0.46394984,0.26959248,0.26645768,0.1854928,590,1216,1806,"25479"
"TJ Hopkins","CIN","AA",25,425,0.326530612,0.879629629,0.197628458,0.375494071,0.42687747,0.129629629,0.157407407,0.44486692,0.27756654,0.27756654,0.13679809,646,1028,1674,"25482"
"Nick Sogard","BOS","AA",24,235,0.300653594,0.984615384,0.178343949,0.407643312,0.414012738,0.184615384,0.061538461,0.43949045,0.25477707,0.30573248,0.07717042,393,540,933,"25483"
"Joey Ortiz","BAL","AA",23,485,0.298245614,1.268907563,0.221902017,0.435158501,0.342939481,0.201680672,0.12605042,0.4273743,0.22067039,0.35195531,0.07466667,667,1208,1875,"25493"
"Cade Marlowe","SEA","AA",25,518,0.369127516,1.112068965,0.214743589,0.413461538,0.371794871,0.137931034,0.172413793,0.46855346,0.27987421,0.25157233,0.14401213,758,1221,1979,"25505"
"Aaron Schunk","COL","AA",24,497,0.311926605,0.950354609,0.181547619,0.398809523,0.419642857,0.19858156,0.09929078,0.41470588,0.25588235,0.32941176,0.13087819,570,1195,1765,"25524"
"Jake Alu","WSN","AA",25,325,0.322727272,1.037037037,0.269911504,0.371681415,0.358407079,0.135802469,0.111111111,0.41991342,0.26406926,0.31601732,0.09341998,454,777,1231,"25569"
"Kyle McCann","OAK","AA",24,430,0.328502415,1.373333333,0.205357142,0.459821428,0.334821428,0.2,0.266666666,0.48898678,0.24229075,0.26872247,0.1752988,707,1050,1757,"25575"
"Bryan Ramos","CHW","AA",20,86,0.241935483,0.696969696,0.125,0.359375,0.515625,0.212121212,0.09090909,0.53846154,0.26153846,0.2,0.14242424,119,211,330,"25621"
"Drew Millas","WSN","AA",24,169,0.298969072,1.846153846,0.252525252,0.484848484,0.262626262,0.346153846,0.115384615,0.47,0.17,0.36,0.12861272,255,437,692,"25643"
"Will Brennan","CLE","AA",24,157,0.319327731,1.139534883,0.226890756,0.411764705,0.361344537,0.232558139,0.093023255,0.39837398,0.25203252,0.3495935,0.07936508,242,388,630,"25660"
"Cam Devanney","MIL","AA",25,459,0.288659793,0.805755395,0.179738562,0.366013071,0.454248366,0.17266187,0.143884892,0.46623794,0.25723473,0.27652733,0.13633704,631,1078,1709,"25688"
"Dustin Harris","TEX","AA",22,382,0.278688524,0.663716814,0.271317829,0.290697674,0.437984496,0.21238938,0.150442477,0.51330798,0.20912548,0.27756654,0.11350294,556,977,1533,"25705"
"Blaine Crim","TEX","AA",25,531,0.304347826,0.986111111,0.260981912,0.366925064,0.372093023,0.243055555,0.166666666,0.42602041,0.22959184,0.34438776,0.1059322,726,1162,1888,"25714"
"Pedro Pages","STL","AA",23,167,0.325,1.178571428,0.282352941,0.388235294,0.329411764,0.178571428,0.214285714,0.49425287,0.2183908,0.28735632,0.13480055,287,440,727,"25782"
"Blake Sabol","PIT","AA",24,412,0.354581673,1.06,0.207692307,0.407692307,0.384615384,0.21,0.14,0.37735849,0.29056604,0.33207547,0.13065977,582,964,1546,"25805"
"Jared Triolo","PIT","AA",24,495,0.333333333,0.843971631,0.228486646,0.353115727,0.418397626,0.092198581,0.063829787,0.37719298,0.27777778,0.34502924,0.07848233,767,1157,1924,"25807"
"Grae Kessinger","HOU","AA",24,500,0.247457627,0.798507462,0.204620462,0.353135313,0.442244224,0.328358208,0.119402985,0.52884615,0.2275641,0.24358974,0.10860861,802,1196,1998,"25813"
"C.J. Stubbs","HOU","AA",25,158,0.265625,0.722222222,0.162162162,0.351351351,0.486486486,0.277777777,0.305555555,0.48,0.21333333,0.30666667,0.15186246,272,426,698,"25814"
"Andre Lipcius","DET","AA",24,372,0.294605809,1,0.204819277,0.397590361,0.397590361,0.171717171,0.09090909,0.41434263,0.26294821,0.32270916,0.07741523,637,926,1563,"25822"
"Logan Davidson","OAK","AA",24,484,0.332142857,1.782051282,0.246527777,0.482638888,0.270833333,0.179487179,0.179487179,0.46938776,0.2755102,0.25510204,0.14753189,668,1135,1803,"25844"
"Michael Toglia","COL","AA",23,420,0.285714285,0.897959183,0.211864406,0.372881355,0.415254237,0.163265306,0.234693877,0.49583333,0.26666667,0.2375,0.1375,692,1068,1760,"25845"
"Matt Gorski","PIT","AA",24,159,0.375,1.027027027,0.184782608,0.413043478,0.402173913,0.189189189,0.162162162,0.48421053,0.26315789,0.25263158,0.16396104,232,384,616,"25855"
"Corbin Carroll","ARI","AA",21,277,0.379310344,1.327272727,0.204968944,0.453416149,0.341614906,0.163636363,0.29090909,0.47530864,0.22839506,0.2962963,0.08711111,484,641,1125,"25878"
"Michael Harris II","ATL","AA",21,196,0.363636363,1.24,0.17037037,0.459259259,0.37037037,0.18,0.1,0.34532374,0.20863309,0.44604317,0.11560694,237,455,692,"25931"
