Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Nick Franklin","MIL","AA",27,71,0.154929577,0.098591549,1.571428571,0.288135593,0.394366197,0.440677966,0.835044163,0.152542373,4.69932355518157,0.294117647,0.3221391187980771,11.289825557327037,3.0553217814919984,0.3764309235981533,136.8777920615482,"10166"
"Joey Terdoslavich","NYM","AA",29,318,0.088050314,0.163522012,0.538461538,0.307692307,0.367924528,0.472027972,0.8399525,0.164335665,3.231861782369539,0.337777777,0.36044522700831294,50.481802848362705,12.623311755442403,0.37526234222887445,134.6267833609692,"10593"
"Andy Wilkins","MIN","AA",29,159,0.132075471,0.251572327,0.525,0.220588235,0.333333333,0.536764705,0.870098038,0.31617647,4.082621304298297,0.214285714,0.08742393460124731,26.175914711684644,7.735265410870971,0.3837109939961494,134.59639742072403,"11251"
"Jon Berti","TOR","AA",28,316,0.091772151,0.14556962,0.630434782,0.314079422,0.398734177,0.498194945,0.896929122,0.184115523,8.031646804301557,0.354260089,0.41568926395848393,57.082960665664835,19.462573290310065,0.4029912875045704,147.13098124639293,"12037"
"Ryan Brett","CHW","AA",26,174,0.028735632,0.247126436,0.116279069,0.26506024,0.293103448,0.385542168,0.678645616,0.120481928,6.149431413761549,0.338842975,0.06916214246302843,18.266326684316304,-1.9140065128005463,0.3063973702233413,90.94302595696523,"12138"
"Juniel Querecuto","ARI","AA",25,185,0.064864864,0.113513513,0.571428571,0.369047619,0.413043478,0.482142857,0.895186335,0.113095238,6.461251579894317,0.416107382,0.5962168979458511,32.7920546455424,11.335953257803217,0.4000758964281816,148.35398062601743,"12140"
"Jake Hager","MIL","AA",25,257,0.108949416,0.171206225,0.636363636,0.292237442,0.37109375,0.520547945,0.891641695,0.228310503,4.897089849948081,0.315789473,0.9847810636274517,44.123345627114276,14.31676153711984,0.3928588014022977,147.60426237938543,"12198"
"Taylor Featherston","CIN","AA",28,145,0.055172413,0.344827586,0.16,0.237037037,0.28275862,0.377777777,0.660536397,0.14074074,5.655321118260215,0.34939759,0.2940460592508316,14.27833098022304,-2.5386133507076702,0.2979626096528152,82.47902876337531,"12590"
"Erick Castillo","CHC","AA",25,151,0.046357615,0.145695364,0.318181818,0.185714285,0.234899328,0.257142857,0.492042185,0.071428572,1.130760365,0.206896551,-0.09602076420560479,7.006061201812698,-10.506756687639283,0.23046849838039218,37.54707592859052,"12990"
"Tyler Goeddel","LAD","AA",25,163,0.073619631,0.202453987,0.363636363,0.212328767,0.283950617,0.321917808,0.605868425,0.109589041,6.939501034569655,0.252252252,0.13872168271336704,13.259030017650858,-6.596825261019931,0.278690387437373,65.1781690995525,"13180"
"Michael Reed","ATL","AA",25,175,0.171428571,0.245714285,0.697674418,0.314285714,0.445714285,0.492857142,0.938571427,0.178571428,4.496635067436662,0.425531914,-0.21371629647910595,34.44561406436843,14.149301940831359,0.4254512170265461,170.4640734567534,"13228"
"Jacob Wilson","WSN","AA",27,71,0.098591549,0.183098591,0.538461538,0.245901639,0.309859154,0.491803278,0.801662432,0.245901639,2.0332499935934525,0.234042553,-0.42220891476608813,9.67200680617047,1.2193248325939234,0.34673818987859806,112.38358578628522,"13254"
"Richie Shaffer","MIL","AA",27,59,0.050847457,0.389830508,0.130434782,0.218181818,0.27118644,0.527272727,0.798459167,0.309090909,2.64285714,0.285714285,-0.02648848667740822,8.199931877334425,1.357175218541929,0.3504697508731131,119.92662210695208,"13271"
"Peter O'Brien","MIA","AA",27,286,0.132867132,0.325174825,0.40860215,0.18852459,0.304195804,0.463114754,0.767310558,0.274590164,0.88504464,0.196969696,-0.1485371594899334,37.13779554010017,3.3141752803383646,0.3393324720985898,111.10555497079035,"13288"
"Wynton Bernard","CHC","AA",27,118,0.084745762,0.169491525,0.5,0.295238095,0.362068965,0.371428571,0.733497536,0.076190476,5.684535923411571,0.34939759,1.8641446204856038,15.529991030116332,1.844477712531341,0.34091492254158545,109.66231227259516,"13408"
"Tony Renda","BOS","AA",27,108,0.083333333,0.12037037,0.692307692,0.37113402,0.435185185,0.577319587,1.012504772,0.206185567,4.8164706856683495,0.407407407,0.3702167777810246,23.529301245629668,10.671700497090695,0.4501317811233026,178.49698438862046,"13443"
"Elier Hernandez","KCR","AA",23,381,0.036745406,0.186351706,0.197183098,0.287323943,0.321899736,0.38028169,0.702181426,0.092957747,4.44723857213312,0.347368421,-1.4933028724044561,42.60390177357824,-3.8076372520264905,0.31648666783184365,88.07711419569704,"13750"
"Tomas Nido","NYM","AA",24,228,0.030701754,0.157894736,0.194444444,0.274418604,0.298245614,0.437209302,0.735454916,0.162790698,2.11211943375,0.303370786,-0.01851500291377306,27.034942246652868,-0.10888155581829465,0.3243833474422756,101.2987213577004,"13755"
"Tyler Heineman","MIL","AA",27,273,0.131868131,0.117216117,1.125,0.254464285,0.360594795,0.357142857,0.717737652,0.102678572,2.9769655709793756,0.274611398,-0.06328029092401266,33.52592055241273,1.863673639694911,0.32950309897368807,106.23659032409624,"13897"
"Seth Mejias-Brean","SEA","AA",27,138,0.079710144,0.20289855,0.392857142,0.238095238,0.304347826,0.341269841,0.645617667,0.103174603,3.607765665277186,0.291666666,-0.2574913288699463,13.192610731770882,-3.6178679704166563,0.2963683885940607,88.11767635603755,"13905"
"Sherman Johnson","LAA","AA",27,79,0.139240506,0.215189873,0.647058823,0.19402985,0.316455696,0.298507462,0.614963158,0.104477612,5.166362937133451,0.26,-0.6729452623985708,7.538293662069032,-1.6240415251277003,0.29400965458230127,77.53522851574769,"13906"
"Alfredo Gonzalez","CHW","AA",25,112,0.053571428,0.232142857,0.23076923,0.298076923,0.342342342,0.413461538,0.75580388,0.115384615,2.9243996456345225,0.381578947,-0.10434937383979559,15.04859734258723,2.0589575835235117,0.34448237354690964,115.81036807962992,"14267"
"Harold Ramirez","TOR","AA",23,505,0.053465346,0.174257425,0.306818181,0.319654427,0.365079365,0.470842332,0.835921697,0.151187905,4.463800977754708,0.371273712,2.3118194839917123,79.1667500758763,19.045561390578325,0.37275221896361543,127.3230122509148,"14387"
"Luis Marte","ATL","AA",24,253,0.027667984,0.18972332,0.145833333,0.271604938,0.294820717,0.362139917,0.656960634,0.090534979,4.299157399060655,0.328125,0.003223408362828195,23.7894716194685,-6.212680205065443,0.29407251336009627,80.008673196907,"14515"
"Gabriel Guerrero","CIN","AA",24,107,0.06542056,0.242990654,0.269230769,0.295918367,0.336448598,0.469387755,0.805836353,0.173469388,6.570204580972094,0.375,0.5205345489084721,15.470089058603824,3.060343931641162,0.3577259834681716,121.50111445009186,"14528"
"Anthony Santander","BAL","AA",23,222,0.045045045,0.144144144,0.3125,0.258373205,0.292792792,0.401913875,0.694706667,0.14354067,6.130719233563111,0.281609195,0.36390484496951103,23.799107079075636,-2.630405570698913,0.3099820302413391,84.37723594290037,"14551"
"Webster Rivas","SDP","AA",27,233,0.055793991,0.201716738,0.276595744,0.276497695,0.318965517,0.373271889,0.692237406,0.096774194,2.674621865155905,0.335329341,-0.2840002895100042,25.505008460728394,-2.8779012320954913,0.31356278755541506,95.85734881252816,"14636"
"Harold Castro","DET","AA",24,116,0.034482758,0.181034482,0.19047619,0.281818181,0.310344827,0.327272727,0.637617554,0.045454546,3.2533457146857545,0.344444444,-0.028941637137904763,10.787593120794948,-3.022422498006167,0.2919895165953143,73.74728189213258,"14691"
"Mike Yastrzemski","BAL","AA",27,117,0.085470085,0.256410256,0.333333333,0.201923076,0.275862068,0.326923076,0.602785144,0.125,4.219262175273718,0.27027027,-0.02389209088869393,8.769787853482145,-5.159279624101741,0.2691408719932824,57.62441466398891,"14854"
"Zach Green","PHI","AA",24,312,0.089743589,0.256410256,0.35,0.292418772,0.371794871,0.566787003,0.938581874,0.274368231,3.558567839880004,0.355555555,0.1688611344434321,58.70725266461236,21.56307272438866,0.4125177498032426,150.28778848754663,"14973"
"Dom Nunez","COL","AA",23,377,0.122015915,0.193633952,0.630136986,0.222222222,0.32,0.342592592,0.662592592,0.12037037,2.851684254917323,0.257142857,-0.9357782378792763,38.91199191567002,-5.970558845433608,0.30493085567028294,81.0785674840004,"15055"
"Jonathan Davis","TOR","AA",26,358,0.097765363,0.148044692,0.660377358,0.301639344,0.387640449,0.44262295,0.830263399,0.140983606,7.671949438078313,0.345238095,2.5068631945177913,57.120874467665836,14.5003090234348,0.3762852889433336,129.63733421894528,"15104"
"Josh VanMeter","CIN","AA",23,121,0.190082644,0.157024793,1.210526315,0.284210526,0.420168067,0.421052631,0.841220698,0.136842105,3.7503632614661804,0.342105263,0.07407777616754174,19.383993996283404,5.350543899437777,0.37796900427859764,134.71865626864727,"15170"
"Jeff McNeil","NYM","AA",26,241,0.091286307,0.095435684,0.956521739,0.327102803,0.402489626,0.626168224,1.02865785,0.299065421,6.602545172256364,0.31638418,0.5734898911323398,52.20943662923118,23.51793866258403,0.44857751205563545,182.65156325324142,"15362"
"Aristides Aquino","CIN","AA",24,445,0.078651685,0.251685393,0.3125,0.240099009,0.306306306,0.448019801,0.754326107,0.207920792,3.3158769382965287,0.282051282,-1.5297053586691618,57.39837420161374,5.787751944619499,0.33751259858791643,108.30292320920142,"15482"
"Abiatal Avelino","NYY","AA",23,211,0.085308056,0.17535545,0.486486486,0.336842105,0.392344497,0.552631578,0.944976075,0.215789473,6.736432228703949,0.375,1.3099019990768284,40.64024367442843,15.520301471264332,0.4181453839443517,165.9516680855993,"15496"
"Jamie Westbrook","ARI","AA",23,443,0.054176072,0.16027088,0.338028169,0.286764705,0.335600907,0.470588235,0.806189142,0.18382353,5.099140247370567,0.314814814,-0.7660251008346677,64.80468107090074,13.426016666746916,0.3599367828738445,122.14542129425297,"15504"
"Joseph Odom","SEA","AA",26,290,0.075862068,0.251724137,0.301369863,0.240601503,0.3,0.360902255,0.660902255,0.120300752,1.2153880025000001,0.312169312,-0.06153865862870589,28.603768199173544,-6.72260008803215,0.30013227031148715,90.59395194411415,"15535"
"Gosuke Katoh","NYY","AA",23,503,0.123260437,0.244532803,0.50406504,0.228637413,0.327345309,0.334872979,0.662218288,0.106235566,4.639830606889463,0.305194805,-0.3488228900823742,52.64955275077797,-7.233532216954464,0.30677516477175026,92.99909531032608,"15697"
"Raudy Read","WSN","AA",24,161,0.068322981,0.186335403,0.366666666,0.285714285,0.335403726,0.435374149,0.770777875,0.149659864,2.89285714,0.336206896,-0.01683182083070278,21.65326247839649,2.485913214370799,0.3445432071360002,110.94577198418006,"15766"
"Yonathan Daza","COL","AA",24,228,0.030701754,0.105263157,0.291666666,0.305936073,0.330396475,0.461187214,0.791583689,0.155251141,4.397916879907218,0.329842931,-1.30094546941109,32.13327062253973,4.989446820068571,0.3527032538657672,112.37166703877601,"15794"
"Erick Mejia","KCR","AA",23,602,0.071428571,0.162790697,0.43877551,0.262962962,0.31802721,0.366666666,0.684693876,0.103703704,7.24449588002719,0.311363636,-0.5693038959871046,64.17790950189526,-9.154758459821386,0.31002129007644913,83.82351158399649,"15817"
"Travis Demeritte","ATL","AA",23,494,0.115384615,0.283400809,0.407142857,0.221962616,0.31643002,0.41588785,0.73231787,0.193925234,5.8314433718113055,0.283636363,0.022437155712395906,61.470024521007694,4.176434869423072,0.33161278456691806,109.1929115665278,"15958"
"Deivy Grullon","PHI","AA",22,353,0.050991501,0.229461756,0.222222222,0.273006134,0.30965909,0.515337423,0.824996513,0.242331289,1.357973415,0.295652173,-0.030297277495265007,51.49243701147019,9.467130861152988,0.3589540100165582,115.2010960671261,"15988"
"Taylor Gushue","WSN","AA",24,386,0.095854922,0.240932642,0.397849462,0.21238938,0.292746113,0.362831858,0.655577971,0.150442478,2.5470191127627064,0.256198347,-0.45082301017828286,37.85647331264958,-8.097544177498968,0.29841978855701307,80.73282928256657,"16098"
"Nick Gordon","MIN","AA",22,181,0.06077348,0.14917127,0.407407407,0.333333333,0.381215469,0.524691358,0.905906827,0.191358025,6.765744669991713,0.365671641,0.4211008087731898,32.20965009903797,11.217464416979638,0.40098256465479815,145.8737512104927,"16337"
"Brian Navarreto","MIN","AA",23,380,0.036842105,0.15,0.245614035,0.246498599,0.285714285,0.333333333,0.619047618,0.086834734,1.8814089252627066,0.282828282,-0.6864577257074416,33.41048690302408,-10.661505136656396,0.28428982600333197,69.68002659340837,"16398"
"Domingo Leyba","ARI","AA",22,358,0.097765363,0.12849162,0.760869565,0.26875,0.343575418,0.38125,0.724825418,0.1125,4.419404018525164,0.3,-0.137830117251724,45.21896607098861,3.6985104125527895,0.33404525215399333,105.23972361005234,"16404"
"Sergio Alcantara","DET","AA",21,494,0.085020242,0.192307692,0.442105263,0.271493212,0.334702258,0.332579185,0.667281443,0.061085973,4.521952021580786,0.341954022,-0.5388170543592423,52.85922753547605,-5.952390703211466,0.30972784720896696,85.36669742905296,"16417"
"Jason Martin","PIT","AA",22,289,0.096885813,0.211072664,0.459016393,0.325490196,0.391608391,0.521568627,0.913177018,0.196078431,6.133560534078335,0.395721925,-1.9621018629986793,52.26563996070844,17.859652772488413,0.40325431630645,151.1316928377873,"16429"
"Forrest Wall","COL","AA",22,337,0.089020771,0.261127596,0.34090909,0.234113712,0.317507418,0.367892976,0.685400394,0.133779264,7.263640740490378,0.307317073,1.069271338172257,37.49569237094959,-2.624784038843309,0.31512394149508605,88.54867487706386,"16496"
"Ryan McBroom","NYY","AA",26,111,0.063063063,0.243243243,0.259259259,0.323529411,0.378378378,0.509803921,0.888182299,0.18627451,3.816884878631564,0.408450704,-1.2607356070075184,19.26496694116444,6.050210616277166,0.3940195072780956,150.14811856995544,"16524"
"Shed Long Jr.","CIN","AA",22,522,0.109195402,0.235632183,0.463414634,0.261061946,0.353281853,0.411504424,0.764786277,0.150442478,6.547275551747772,0.333333333,0.8964130287058651,72.51024182026782,11.969242228917258,0.35037463165574656,116.70109962455777,"16542"
"Connor Joe","LAD","AA",25,248,0.153225806,0.229838709,0.666666666,0.303921568,0.425101214,0.553921568,0.979022782,0.25,2.7894080548176365,0.375,-0.7235033980687149,51.060434042824525,20.850298404110692,0.4331432882590815,166.793463236353,"16572"
"Jason Vosler","CHC","AA",24,282,0.131205673,0.24822695,0.528571428,0.238297872,0.351063829,0.476595744,0.827659573,0.238297872,3.257800056122771,0.280254777,-0.018530012108385563,43.17298491366747,10.46692766316774,0.3687630900314876,127.84558253719601,"16686"
"Jose Trevino","TEX","AA",25,201,0.064676616,0.134328358,0.481481481,0.233695652,0.283582089,0.331521739,0.615103828,0.097826087,2.676265053587964,0.25477707,-0.46885231498163193,16.409619997191076,-8.075207677734253,0.2790576637680851,64.13440758870085,"16725"
"Brian O'Grady","CIN","AA",26,214,0.126168224,0.191588785,0.658536585,0.258426966,0.353773584,0.471910112,0.825683696,0.213483146,6.333715768432617,0.294117647,0.2228072937577963,32.30204237297157,7.4825521190462485,0.3659743742920211,126.88684475541605,"16729"
"Braxton Lee","MIA","AA",24,127,0.125984251,0.149606299,0.842105263,0.218181818,0.314960629,0.3,0.614960629,0.081818182,4.337855424197608,0.252747252,0.08571744663640857,11.866412027370941,-2.8629116279959557,0.29143667268002127,83.47380948847744,"16839"
"John Nogowski","STL","AA",25,347,0.118155619,0.060518731,1.952380952,0.308724832,0.391930835,0.463087248,0.855018083,0.154362416,1.352331063306033,0.296296296,-0.9585330990375951,57.66699087257204,15.39716399098454,0.38390795212314177,132.3330477091083,"16852"
"Aramis Garcia","SFG","AA",25,328,0.060975609,0.231707317,0.263157894,0.232558139,0.286585365,0.395348837,0.681934202,0.162790698,2.5492766714285713,0.2718894,-0.4445110773667693,34.185172489975415,-4.863837190772568,0.3062077909708023,91.85231431460564,"16925"
"Jonah Heim","OAK","AA",23,154,0.064935064,0.142857142,0.454545454,0.182481751,0.238410596,0.233576642,0.471987238,0.051094891,2.2752100774999997,0.205128205,-0.02934920642292127,5.376445955572375,-13.383073755564443,0.22110868329243943,23.678716263530536,"16930"
"Lane Thomas","STL","AA",22,435,0.098850574,0.232183908,0.425742574,0.260416666,0.337182448,0.486979166,0.824161614,0.2265625,5.737684237667269,0.298113207,-1.3271254804567434,65.12770785992238,12.138155429113842,0.36348486111841355,118.89659951948377,"16939"
