Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Nerwilian Cedeno","SDP","AA",23,36,125,140,25,15,8,0,2,14,14,12,1,38,1,1,1,1,4,1,0.2,"sa3010026"
"DJ Gladney","CHW","AA",23,100,375,405,88,61,14,3,10,44,45,21,0,126,3,5,1,12,8,6,0.234666666,"sa3010043"
"Omar Hernandez","KCR","AA",23,41,140,155,34,29,5,0,0,16,7,4,0,27,3,3,3,4,4,2,0.242857142,"sa3010155"
"Ripken Reyes","SDP","AA",28,58,179,223,37,24,7,4,2,22,22,30,0,24,8,1,5,0,3,0,0.20670391,"sa3010159"
"Joshua Mears","SDP","AA",24,47,144,164,24,15,3,1,5,16,13,12,0,55,6,2,0,2,5,4,0.166666666,"sa3010162"
"GJ Hill","COL","AA",24,55,165,192,27,13,7,3,4,16,21,18,0,72,5,2,2,0,10,0,0.163636363,"sa3010335"
"Darius Hill","CHC","AA",27,23,87,95,16,10,4,0,2,7,6,7,0,24,1,0,0,2,0,0,0.183908045,"sa3010395"
"Cooper Johnson","TEX","AA",27,18,60,71,16,8,5,0,3,9,8,10,0,24,1,0,0,1,0,0,0.266666666,"sa3010584"
"Corey Joyce","CHC","AA",26,92,323,389,88,69,16,1,2,48,33,56,0,81,8,0,0,11,15,2,0.27244582,"sa3010596"
"Jake Holton","DET","AA",27,109,405,464,104,54,29,2,19,70,66,54,0,118,4,1,0,8,6,1,0.256790123,"sa3010599"
"Andrick Nava","PHI","AA",23,24,68,79,12,9,3,0,0,4,7,10,0,16,0,1,0,1,0,0,0.176470588,"sa3010693"
"Colin Barber","HOU","AA",24,39,149,163,33,20,7,2,4,15,15,10,0,45,2,2,0,0,1,1,0.22147651,"sa3010696"
"Cade Bunnell","ATL","AA",28,45,140,164,22,14,2,1,5,13,14,23,0,59,1,0,0,2,4,0,0.157142857,"sa3010702"
"Sammy Siani","PIT","AA",24,76,266,305,51,35,9,4,3,33,29,36,2,66,1,1,1,4,16,3,0.191729323,"sa3010704"
"Stephen Paolini","ATL","AA",24,40,123,137,24,17,3,0,4,10,10,13,0,48,1,0,0,0,16,2,0.195121951,"sa3010720"
"William Lugo","NYM","AA",23,113,380,427,78,57,15,0,6,38,38,39,0,113,4,4,0,5,5,1,0.205263157,"sa3010876"
"Hudson Head","PIT","AA",24,33,86,93,10,8,0,1,1,8,4,6,0,32,1,0,0,1,1,1,0.116279069,"sa3010889"
"Kervin Pichardo","PIT","AA",23,92,313,361,63,40,13,2,8,33,41,35,0,97,5,5,3,7,5,3,0.201277955,"sa3011260"
"Jase Bowen","PIT","AA",24,52,175,196,45,28,11,1,5,22,17,17,0,63,2,1,1,7,13,2,0.257142857,"sa3011267"
"Jeremy De La Rosa","WSN","AA",23,19,63,71,12,6,4,1,1,7,5,7,0,18,1,0,0,0,3,0,0.19047619,"sa3011329"
"Darrien Miller","MIL","AA",24,81,240,316,46,28,10,1,7,40,37,57,0,77,17,1,1,3,4,0,0.191666666,"sa3011330"
"Cameron Barstad","CLE","AA",24,70,236,269,49,35,9,0,5,21,36,20,0,82,9,4,0,2,1,0,0.207627118,"sa3011350"
"T.J. Schofield-Sam","OAK","AA",24,16,62,66,13,13,0,0,0,1,3,4,0,13,0,0,0,5,2,0,0.209677419,"sa3011501"
"Ethan Hearn","CHC","AA",24,89,305,333,58,41,8,1,8,30,31,24,0,99,3,1,0,2,5,0,0.190163934,"sa3011502"
"Wuilfredo Antunez","CLE","AA",23,31,123,133,37,20,10,3,4,17,21,6,0,26,1,2,0,2,5,1,0.300813008,"sa3011578"
"Dasan Brown","TOR","AA",23,86,229,276,40,30,6,1,3,34,14,32,0,84,4,1,3,2,31,2,0.174672489,"sa3011717"
"Karson Simas","BOS","AA",24,66,221,242,48,36,8,1,3,30,20,18,0,64,2,0,1,3,12,2,0.21719457,"sa3011739"
"Erick Brito","PHI","AA",23,30,103,112,25,19,5,0,1,10,11,7,0,27,1,0,1,1,5,1,0.242718446,"sa3011753"
"Shane Sasaki","MIA","AA",24,73,233,270,53,38,12,2,1,23,20,30,0,70,0,2,5,4,24,2,0.227467811,"sa3011754"
"Willy Vasquez","TBR","AA",23,44,156,165,40,30,6,2,2,14,15,7,0,32,2,0,0,4,6,3,0.256410256,"sa3011821"
"Trei Cruz","DET","AA",26,69,262,323,72,41,22,2,7,56,35,54,1,66,4,3,0,3,9,4,0.27480916,"sa3014420"
"Hayden Cantrelle","CHC","AA",26,30,92,118,22,14,5,3,0,13,10,24,0,35,1,0,1,0,11,1,0.239130434,"sa3014426"
"Hudson Haskin","BAL","AA",26,25,76,89,16,11,3,1,1,7,14,10,0,22,2,0,1,2,4,1,0.210526315,"sa3014449"
"Anthony Servideo","BAL","AA",26,95,301,350,47,31,12,3,1,26,22,43,0,107,1,0,5,1,9,5,0.156146179,"sa3014472"
"Aaron Sabato","MIN","AA",26,39,141,163,43,23,11,0,9,21,26,20,0,42,2,0,0,4,1,0,0.304964539,"sa3014494"
"David Calabrese","LAA","AA",22,77,239,268,48,38,5,0,5,25,11,22,0,63,3,0,4,1,11,3,0.20083682,"sa3014507"
"Austin Hendrick","CIN","AA",24,93,313,357,77,50,13,0,14,39,52,32,0,116,6,6,0,4,6,3,0.246006389,"sa3014521"
"Jordan Nwogu","CHC","AA",26,99,325,368,91,77,9,2,3,50,40,26,0,92,13,4,0,5,23,7,0.28,"sa3014530"
"Blaze Jordan","BOS","AA",22,44,150,176,48,31,11,0,6,30,37,22,0,19,3,1,0,3,3,0,0.32,"sa3014537"
"Ed Howard","CHC","AA",23,15,48,56,5,4,1,0,0,4,2,7,0,27,0,0,1,1,2,1,0.104166666,"sa3014540"
"Zavier Warren","MIL","AA",26,117,412,478,94,63,14,6,11,48,67,53,0,113,3,9,0,8,11,2,0.228155339,"sa3014549"
"Juan Chacon","BOS","AA",22,51,131,151,30,22,7,1,0,17,11,14,0,41,2,1,1,1,3,3,0.229007633,"sa3014676"
"Kevin Made","WSN","AA",22,89,309,348,67,57,6,0,4,32,38,27,0,54,5,5,2,7,9,2,0.216828478,"sa3014679"
"Roberto Campos","DET","AA",22,101,360,403,86,57,22,3,4,46,39,36,1,101,1,3,0,12,5,1,0.238888888,"sa3014683"
"Arol Vera","LAA","AA",22,30,84,95,14,9,4,0,1,10,4,3,0,27,3,2,3,1,0,0,0.166666666,"sa3014687"
"Jose Salas","MIN","AA",22,48,162,179,34,21,8,0,5,21,22,13,0,49,2,1,1,3,10,1,0.209876543,"sa3014690"
"Alex Ramirez","NYM","AA",22,54,171,191,38,29,7,0,2,23,14,19,0,50,1,0,0,3,22,6,0.222222222,"sa3014695"
"Aeverson Arteaga","SFG","AA",22,134,435,474,82,60,15,1,6,32,39,29,0,124,1,4,3,7,5,1,0.188505747,"sa3014707"
"Sahid Valenzuela","OAK","AA",27,42,145,159,38,32,4,1,1,19,12,9,0,25,5,0,0,2,1,2,0.262068965,"sa3014882"
"Nick Raposo","SEA","AA",27,84,292,338,73,55,13,2,3,33,40,37,0,63,4,3,1,7,4,1,0.25,"sa3015018"
"Victor Labrada","SEA","AA",25,67,241,295,71,52,12,1,6,40,27,42,0,48,5,2,2,0,30,9,0.294605809,"sa3015062"
"Ethan Workinger","ATL","AA",23,120,441,493,99,62,19,2,16,56,70,43,0,90,5,2,0,15,12,5,0.224489795,"sa3015166"
"Wilfred Veras","CHW","AA",22,111,410,464,88,64,11,4,9,40,53,43,0,139,5,6,0,10,16,8,0.214634146,"sa3015178"
"Yeiner Fernandez","LAD","AA",22,100,390,442,98,82,14,0,2,47,37,39,1,49,9,3,0,10,2,2,0.251282051,"sa3015182"
"Adrian Sugastey","SFG","AA",22,92,324,355,75,56,10,1,8,35,37,24,0,39,1,3,3,7,4,3,0.231481481,"sa3015190"
"Jeremy Rivas","STL","AA",22,116,427,487,87,59,17,1,10,57,50,48,1,135,10,1,0,10,21,8,0.203747072,"sa3015193"
"Kala'i Rosario","MIN","AA",22,130,497,579,127,67,30,5,25,92,83,73,0,159,7,2,0,7,32,7,0.255533199,"sa3015199"
"Jose Fernandez","ARI","AA",21,122,471,511,128,80,27,4,17,68,80,32,0,104,3,2,2,5,12,4,0.271762208,"sa3015204"
"Ricardo Olivar","MIN","AA",23,93,352,407,93,67,13,0,13,56,59,49,0,74,3,3,0,10,13,3,0.264204545,"sa3015234"
"Jean Walters","ARI","AA",23,66,194,220,46,29,11,2,4,25,28,18,0,50,1,0,7,5,2,2,0.237113402,"sa3015236"
"Miguel Ugueto","STL","AA",22,50,189,199,48,37,8,1,2,22,22,6,0,25,1,3,0,9,9,5,0.253968253,"sa3015293"
"Jheremy Vargas","MIL","AA",22,88,291,321,64,60,4,0,0,26,31,26,0,65,2,2,0,7,10,6,0.219931271,"sa3015353"
"Ronald Rosario","BOS","AA",22,98,358,402,72,51,10,0,11,32,56,33,0,95,6,3,2,13,5,3,0.201117318,"sa3015525"
"Luis Encarnacion","HOU","AA",22,46,152,168,25,18,4,0,3,13,16,10,0,48,4,2,0,1,2,0,0.164473684,"sa3015548"
"Jared Serna","MIA","AA",23,101,386,437,86,73,8,2,3,51,28,42,1,69,5,3,1,15,15,10,0.222797927,"sa3015579"
"Javier Rivas","PIT","AA",22,31,110,118,23,13,7,0,3,11,14,3,0,26,2,2,1,6,0,0,0.209090909,"sa3015589"
"Oswaldo Linares","SDP","AA",22,15,45,52,9,6,3,0,0,2,5,4,0,13,2,0,1,2,1,1,0.2,"sa3015593"
"Axel Sanchez","SEA","AA",22,34,99,114,24,15,5,0,4,12,16,12,0,30,1,1,1,0,3,3,0.242424242,"sa3015601"
"Onil Perez","SFG","AA",22,18,53,62,10,7,3,0,0,6,8,8,0,3,0,1,0,3,2,0,0.188679245,"sa3015610"
"Lizandro Espinoza","ATL","AA",22,12,42,51,10,4,4,0,2,15,7,7,0,16,1,1,0,1,3,0,0.238095238,"sa3015611"
"Christian Cerda","ARI","AA",22,93,321,383,76,44,14,0,18,44,49,51,0,67,2,5,4,8,1,0,0.236760124,"sa3015623"
"Victor Arias","TOR","AA",21,36,133,150,30,22,4,2,2,20,11,14,0,38,0,3,0,2,6,1,0.225563909,"sa3015636"
"Manuel Palencia","NYY","AA",22,21,74,80,17,13,4,0,0,7,7,3,0,18,0,2,1,5,1,0,0.229729729,"sa3015659"
"Omar Alfonzo","PIT","AA",21,49,170,193,37,24,9,1,3,15,22,19,0,58,2,1,1,2,0,0,0.217647058,"sa3015665"
"Felix Reyes","PHI","AA",24,95,367,395,123,70,34,4,15,62,65,18,0,61,3,7,0,12,13,2,0.335149863,"sa3015688"
"Angel Genao","CLE","AA",21,77,309,341,80,57,17,4,2,39,37,29,0,54,1,2,0,9,6,0,0.258899676,"sa3015706"
"Manuel Pena","ARI","AA",21,106,437,470,126,82,27,3,14,68,52,24,0,105,3,6,0,7,2,2,0.288329519,"sa3015715"
"Gabriel Gonzalez","MIN","AA",21,55,212,246,73,48,19,2,4,39,15,26,0,30,6,1,0,5,5,1,0.344339622,"sa3015723"
"Hendry Mendez","MIN","AA",21,118,408,491,122,91,16,4,11,68,62,67,0,65,6,8,2,7,10,4,0.299019607,"sa3015727"
"Esmerlyn Valdez","PIT","AA",21,51,181,215,47,33,7,1,6,29,29,25,0,53,6,3,0,3,1,2,0.259668508,"sa3015768"
"Leonardo Bernal","STL","AA",21,107,396,455,98,66,19,0,13,58,70,49,0,77,3,4,2,9,13,3,0.247474747,"sa3015773"
"Thayron Liranzo","DET","AA",21,88,339,394,70,43,16,0,11,49,45,47,0,125,4,3,0,8,0,0,0.206489675,"sa3015790"
"Leo Balcazar","CIN","AA",21,51,186,217,49,43,3,0,3,29,20,23,0,24,3,3,2,10,4,5,0.26344086,"sa3015798"
"Gregory Barrios","TBR","AA",21,77,274,297,66,58,7,0,1,36,27,18,0,42,2,1,2,7,28,7,0.240875912,"sa3015800"
"Jadher Areinamo","TBR","AA",21,37,141,159,36,24,8,0,4,18,19,12,0,19,2,3,0,7,6,0,0.255319148,"sa3015802"
"Hector Rodriguez","CIN","AA",21,82,312,345,93,63,15,3,12,58,45,28,0,48,2,3,0,5,6,5,0.298076923,"sa3015828"
"Pedro Ramirez","CHC","AA",21,129,500,563,140,107,21,4,8,70,73,46,1,85,9,8,0,12,28,10,0.28,"sa3015834"
"Bryant Betancourt","COL","AA",21,90,303,344,71,52,9,0,10,37,42,35,0,65,2,4,0,7,3,1,0.234323432,"sa3015846"
"Luis Valdez","BAL","AA",25,57,127,138,23,18,2,3,0,15,6,4,0,48,1,1,5,0,14,2,0.181102362,"sa3016076"
"Allan Castro","BOS","AA",22,92,340,388,91,62,20,2,7,43,37,44,0,79,2,2,0,10,15,3,0.267647058,"sa3016084"
"Diego Velasquez","SFG","AA",21,128,473,566,121,98,20,1,2,60,32,70,1,81,10,3,10,6,19,6,0.255813953,"sa3016144"
"Luis Ravelo","BOS","AA",21,31,99,108,16,12,3,0,1,9,10,8,0,40,0,1,0,3,0,0,0.161616161,"sa3016171"
"Ahbram Liendo","BOS","AA",21,120,406,463,97,79,12,2,4,56,32,48,0,112,4,4,1,4,42,7,0.238916256,"sa3016173"
"Carlos Linarez","STL","AA",23,40,135,149,33,26,3,1,3,19,17,12,0,60,0,1,1,3,0,2,0.244444444,"sa3016346"
"Frederick Bencosme","BAL","AA",22,56,198,227,38,25,7,0,6,21,19,20,0,37,1,3,5,2,3,2,0.191919191,"sa3016779"
"Marcos Castanon","SDP","AA",26,106,390,431,105,69,23,1,12,47,57,33,0,94,5,3,0,22,4,4,0.269230769,"sa3016818"
"Max Ferguson","BOS","AA",25,99,325,392,62,46,8,1,7,45,33,59,1,85,3,1,4,4,31,7,0.19076923,"sa3016819"
"Miguel Bleis","BOS","AA",21,30,110,118,23,16,6,0,1,10,10,6,0,31,2,0,0,0,7,2,0.209090909,"sa3016834"
"Myles Emmerson","LAA","AA",27,83,265,302,55,35,13,1,6,26,21,29,0,76,4,2,2,12,2,2,0.207547169,"sa3016862"
"Abimelec Ortiz","TEX","AA",23,89,340,391,84,49,19,0,16,53,56,44,0,87,6,1,0,5,3,1,0.247058823,"sa3016926"
"Ben Ramirez","SEA","AA",26,38,133,140,26,16,8,1,1,15,14,7,0,43,0,0,0,3,1,0,0.195488721,"sa3016950"
"Tyler Hardman","NYY","AA",26,115,413,453,94,44,25,5,20,57,65,38,0,143,1,1,0,7,12,3,0.227602905,"sa3016955"
"Chris Meyers","DET","AA",26,77,278,317,75,45,17,3,10,45,47,32,0,63,5,2,0,3,1,0,0.269784172,"sa3016956"
"Caleb Roberts","ARI","AA",25,104,379,437,90,56,21,3,10,58,57,45,1,103,8,5,0,5,8,3,0.237467018,"sa3016959"
"Corey Rosier","BOS","AA",25,16,57,65,15,7,6,0,2,8,16,6,0,15,0,2,0,0,2,0,0.263157894,"sa3016961"
"Grant Richardson","MIA","AA",25,45,148,162,30,18,5,0,7,22,24,13,0,67,0,0,1,0,6,2,0.202702702,"sa3016964"
"Justice Bigbie","DET","AA",26,108,399,452,113,85,16,0,12,58,66,47,1,69,2,4,0,13,1,2,0.28320802,"sa3016971"
"Ben Malgeri","DET","AA",25,74,251,285,70,38,20,7,5,45,26,23,1,52,7,4,0,4,4,2,0.278884462,"sa3016975"
"Aaron McKeithan","PIT","AA",25,41,114,139,20,15,2,0,3,11,12,18,0,21,3,2,2,2,0,1,0.175438596,"sa3016977"
"Noah Mendlinger","STL","AA",24,86,297,361,83,69,13,1,0,51,19,46,1,34,14,2,1,8,10,4,0.279461279,"sa3017001"
"Jack Rogers","CIN","AA",26,42,140,163,36,26,7,2,1,13,19,22,0,42,0,1,0,2,1,2,0.257142857,"sa3017017"
"Joshua Baez","STL","AA",22,79,273,331,74,42,15,1,16,46,55,41,0,67,8,7,0,3,34,7,0.271062271,"sa3017022"
"Adam Hackenberg","CHW","AA",25,25,85,93,16,11,3,0,2,7,11,6,0,31,1,1,0,2,1,0,0.188235294,"sa3017041"
"Michael Trautwein","CIN","AA",25,23,64,81,13,9,2,0,2,9,7,13,0,29,3,1,0,1,1,1,0.203125,"sa3017043"
"Alex Binelas","PHI","AA",25,68,226,269,60,41,10,1,8,34,37,39,1,73,1,3,0,5,1,0,0.265486725,"sa3017044"
"Wes Clarke","HOU","AA",25,63,215,283,49,27,9,1,12,39,32,63,0,55,1,4,0,9,1,1,0.227906976,"sa3017045"
"Ethan Murray","MIL","AA",25,64,210,258,54,33,12,1,8,46,30,39,0,58,6,2,1,7,12,0,0.257142857,"sa3017051"
"Kobe Kato","ATL","AA",26,55,161,194,29,17,8,0,4,14,16,30,0,60,2,1,0,0,15,4,0.180124223,"sa3017052"
"Ruben Ibarra","CIN","AA",26,104,336,400,78,40,17,0,21,49,69,47,0,103,14,3,0,3,0,0,0.232142857,"sa3017053"
"Drake Osborn","ARI","AA",26,17,63,70,9,7,0,0,2,9,5,4,0,23,3,0,0,1,0,0,0.142857142,"sa3017077"
"Cal Conley","ATL","AA",25,125,463,507,90,76,10,3,1,46,29,34,0,103,3,2,5,18,21,5,0.194384449,"sa3017080"
"Wyatt Young","NYM","AA",25,99,271,333,66,56,8,1,1,43,24,54,0,66,0,4,4,4,10,3,0.243542435,"sa3017081"
"Tyler Miller","BOS","AA",25,82,279,311,56,33,11,4,8,31,34,24,0,75,2,5,1,7,2,1,0.200716845,"sa3017109"
"Peyton Wilson","KCR","AA",25,19,74,91,29,15,8,4,2,19,19,13,0,17,4,0,0,1,8,2,0.391891891,"sa3017110"
"Shawn Goosenberg","CHW","AA",25,22,69,74,13,8,4,1,0,6,2,2,0,24,2,1,0,1,3,0,0.188405797,"sa3017116"
"Sam Praytor","MIA","AA",26,43,129,152,27,20,4,1,2,8,12,18,0,30,3,0,2,4,7,2,0.209302325,"sa3017151"
"Donta' Williams","WSN","AA",26,16,48,55,6,3,2,0,1,5,4,4,0,12,2,1,0,1,1,0,0.125,"sa3017152"
"Cody Morissette","MIA","AA",25,67,228,269,53,39,9,0,5,34,29,32,1,58,0,7,2,5,14,4,0.23245614,"sa3017158"
"Nic Kent","COL","AA",25,104,336,384,74,58,10,2,4,38,44,33,0,80,9,3,2,5,6,1,0.220238095,"sa3017160"
"John Rhodes","LAD","AA",24,108,368,430,72,53,11,1,7,45,40,54,0,111,6,2,0,11,9,3,0.195652173,"sa3017162"
"Wyatt Hendrie","PIT","AA",26,40,106,140,19,14,2,0,3,18,13,24,0,30,5,2,3,5,3,1,0.179245283,"sa3017163"
"Zach Kokoska","COL","AA",26,77,246,280,46,23,10,1,12,40,35,27,0,101,5,2,0,3,12,3,0.186991869,"sa3017165"
"Cameron Cauley","TEX","AA",22,113,435,490,110,62,26,7,15,74,51,47,0,121,2,5,1,5,28,7,0.252873563,"sa3017167"
"Benny Montgomery","COL","AA",22,86,319,355,64,52,8,0,4,34,36,31,0,129,2,2,1,5,6,5,0.200626959,"sa3017169"
"Ian Moller","TEX","AA",22,77,251,289,52,38,10,0,4,27,29,35,1,87,1,1,1,2,7,2,0.207171314,"sa3017171"
"Garrett Spain","MIL","AA",24,120,430,486,89,52,17,4,16,58,67,39,0,131,9,8,0,6,6,7,0.206976744,"sa3017174"
"Damon Keith","LAD","AA",25,89,319,362,72,46,12,3,11,41,44,33,1,111,2,8,0,4,9,5,0.225705329,"sa3017179"
"Reed Trimble","BAL","AA",25,53,187,217,48,26,8,4,10,34,30,22,2,47,6,1,1,0,13,0,0.256684491,"sa3017180"
"Rowdey Jordan","NYM","AA",26,42,157,172,37,23,9,0,5,20,19,11,0,55,2,1,1,4,3,1,0.235668789,"sa3017214"
"Adam Zebrowski","ATL","AA",24,87,321,349,74,54,11,0,9,29,42,23,0,109,4,1,0,3,3,1,0.230529595,"sa3017221"
"Drew Swift","OAK","AA",26,80,249,291,51,41,8,2,0,34,21,33,0,71,2,2,5,7,15,2,0.204819277,"sa3017281"
"Vaun Brown","SFG","AA",27,32,85,99,21,18,3,0,0,9,3,11,0,24,2,0,1,3,13,3,0.247058823,"sa3017282"
"Shane McGuire","OAK","AA",26,57,200,241,53,41,8,0,4,26,26,36,0,47,4,0,1,6,2,1,0.265,"sa3017284"
"Damon Dues","SDP","AA",27,22,58,76,15,10,2,2,1,11,7,18,0,14,0,0,0,0,6,0,0.258620689,"sa3017285"
"BJ Murray","CHC","AA",25,125,443,537,107,69,18,0,20,62,89,83,0,103,5,6,0,9,20,8,0.241534988,"sa3017287"
"Mat Nelson","CIN","AA",26,29,80,99,7,5,1,0,1,5,3,16,0,30,2,1,0,3,0,0,0.0875,"sa3017328"
"Braiden Ward","COL","AA",26,53,174,205,45,34,10,0,1,29,16,19,0,38,9,1,2,0,22,5,0.258620689,"sa3017332"
"Josh Crouch","LAA","AA",26,65,202,232,44,23,12,0,9,27,30,24,0,71,5,1,0,6,0,2,0.217821782,"sa3017370"
"JT Schwartz","NYM","AA",25,84,283,335,58,33,19,1,5,33,35,39,0,57,6,6,1,10,0,2,0.204946996,"sa3017371"
"Paul McIntosh","PHI","AA",27,58,206,232,55,34,13,0,8,21,35,23,0,40,2,1,0,4,2,0,0.266990291,"sa3017372"
"Joe Mack","MIA","AA",22,13,44,56,14,7,4,0,3,12,5,10,0,12,2,0,0,0,1,0,0.318181818,"sa3017374"
"Jose Torres","COL","AA",25,65,242,272,59,36,13,0,10,32,42,22,0,89,3,4,1,5,8,1,0.243801652,"sa3017396"
"Brenden Dixon","PIT","AA",24,67,182,215,32,23,5,1,3,23,12,27,0,63,2,2,1,3,9,2,0.175824175,"sa3017397"
"Mike Jarvis","PIT","AA",27,65,183,204,37,29,5,1,2,25,25,12,0,50,3,3,3,1,17,4,0.202185792,"sa3017401"
"Jay Allen II","CIN","AA",22,118,423,482,96,66,19,3,8,54,60,43,1,118,9,5,2,5,21,10,0.226950354,"sa3017403"
"Austin Callahan","CIN","AA",24,93,246,275,49,38,9,0,2,27,21,22,1,81,1,4,2,3,6,4,0.199186991,"sa3017407"
"Casey Opitz","CHC","AA",26,60,183,213,37,28,5,0,4,21,25,23,0,63,3,3,1,1,2,0,0.202185792,"sa3017509"
"Tucker Mitchell","TEX","AA",24,53,165,170,36,31,4,0,1,7,15,2,0,49,3,0,0,3,3,0,0.218181818,"sa3017511"
"Noah Miller","LAD","AA",22,27,103,111,30,25,3,1,1,12,11,6,0,24,1,0,0,4,0,0,0.291262135,"sa3017512"
"Kahlil Watson","CLE","AA",22,59,219,253,54,28,13,5,8,30,36,26,0,72,5,2,1,5,7,5,0.246575342,"sa3017513"
"Branden Boissiere","WSN","AA",25,51,189,214,55,35,14,2,4,26,27,21,0,49,3,1,0,3,0,0,0.291005291,"sa3017558"
"Kyler Fedko","MIN","AA",25,88,312,379,79,44,15,0,20,62,58,58,0,79,5,4,0,7,26,6,0.253205128,"sa3017561"
"Creed Willems","BAL","AA",22,105,379,434,96,58,21,1,16,41,59,38,2,83,12,3,2,6,1,2,0.253298153,"sa3017562"
"Noah Cardenas","MIN","AA",25,30,101,127,26,16,7,0,3,21,17,22,0,25,4,0,0,3,0,1,0.257425742,"sa3017624"
"Edwin Arroyo","CIN","AA",21,120,464,521,132,102,23,4,3,63,44,40,0,88,7,8,2,5,12,7,0.284482758,"sa3017626"
"Anthony Vilar","SDP","AA",26,100,325,382,68,48,11,3,6,38,32,49,0,101,3,3,1,3,12,4,0.209230769,"sa3017660"
"Logan Cerny","HOU","AA",25,48,143,158,24,19,3,0,2,13,6,12,0,48,3,0,0,5,7,2,0.167832167,"sa3017661"
"Kenny Piper","TBR","AA",26,17,51,61,9,6,2,0,1,6,6,8,0,15,1,1,0,1,1,0,0.176470588,"sa3017664"
"Aaron Zavala","TEX","AA",25,108,395,471,97,61,17,5,14,71,55,66,1,139,6,4,0,1,8,4,0.24556962,"sa3017665"
"Jake Fox","CLE","AA",22,90,274,330,54,35,10,6,3,41,34,52,0,73,0,4,0,2,12,2,0.197080291,"sa3017734"
"Jake Rucker","MIN","AA",25,85,284,322,67,49,9,2,7,36,36,31,0,43,4,3,0,6,8,4,0.235915492,"sa3017757"
"Gavin Conticello","ARI","AA",22,121,444,517,122,79,27,4,12,67,67,59,1,110,10,4,0,8,4,5,0.274774774,"sa3017770"
"Ryan Spikes","TBR","AA",22,18,53,58,10,7,0,2,1,4,6,4,0,16,1,0,0,1,4,1,0.188679245,"sa3017792"
"Cooper Kinney","TBR","AA",22,117,458,501,111,74,21,3,13,54,62,36,0,125,3,4,0,9,0,1,0.242358078,"sa3017793"
"Colby Smelley","CHW","AA",25,23,76,85,19,16,2,0,1,5,4,7,0,16,1,0,1,3,0,0,0.25,"sa3017797"
"Parker Chavers","CHC","AA",26,71,208,248,48,33,12,2,1,32,21,36,0,48,2,2,0,4,13,4,0.23076923,"sa3017939"
"Brady Allen","DET","AA",25,26,76,90,13,3,9,0,1,10,8,12,0,23,2,0,0,0,1,0,0.171052631,"sa3018098"
"Jason Matthews","CHW","AA",28,68,211,254,38,29,7,0,2,30,16,35,0,59,4,1,3,5,7,3,0.180094786,"sa3018152"
"Kyle Hayes","KCR","AA",27,36,109,138,18,13,4,0,1,15,6,19,0,45,8,0,2,2,1,0,0.165137614,"sa3018212"
"Wyatt Hoffman","SDP","AA",26,73,177,207,28,23,5,0,0,18,7,19,0,73,4,1,6,4,8,2,0.15819209,"sa3018219"
"Dyan Jorge","COL","AA",22,120,398,445,79,64,13,0,2,40,30,38,0,90,4,2,3,14,18,9,0.198492462,"sa3018387"
"Jace Avina","NYY","AA",22,46,170,194,38,24,11,0,3,18,14,19,0,50,4,1,0,2,2,2,0.223529411,"sa3018398"
"Lazaro Montes","SEA","AA",20,64,240,282,51,28,7,2,14,33,39,35,0,86,4,3,0,2,4,2,0.2125,"sa3018409"
"Nelson Rada","LAA","AA",19,93,328,388,91,76,13,1,1,48,22,45,0,82,10,1,4,2,34,12,0.277439024,"sa3018421"
"Michael Arroyo","SEA","AA",20,56,208,250,53,40,10,1,2,37,15,30,0,39,11,1,0,3,9,3,0.254807692,"sa3018429"
"Luis Baez","HOU","AA",21,66,248,272,61,45,12,2,2,28,27,22,0,73,1,1,0,6,7,0,0.245967741,"sa3018482"
"Luis Lara","MIL","AA",20,136,513,612,132,95,32,3,2,79,40,86,0,99,8,5,0,7,44,7,0.257309941,"sa3018514"
"Eduardo Guerrero","LAD","AA",20,14,45,53,9,9,0,0,0,5,3,7,0,13,0,0,1,1,0,1,0.2,"sa3018536"
"Aron Estrada","BAL","AA",20,27,100,110,30,21,3,1,5,11,13,9,0,17,0,1,0,2,4,0,0.3,"sa3018552"
"Alfredo Velasquez","BAL","AA",20,24,81,84,21,20,1,0,0,10,4,3,0,12,0,0,0,1,1,0,0.259259259,"sa3018556"
"Marvin Alcantara","BOS","AA",20,87,319,357,72,54,15,1,2,31,32,31,0,58,0,7,0,2,4,2,0.225705329,"sa3018558"
"Jefferson Rojas","CHC","AA",20,39,146,172,24,18,6,0,0,17,15,20,0,34,4,2,0,5,5,0,0.164383561,"sa3018571"
"Josue Briceno","DET","AA",20,45,168,198,39,26,6,2,5,20,19,25,1,47,2,2,0,1,0,1,0.232142857,"sa3018584"
"Chris Suero","NYM","AA",21,41,136,174,30,22,5,0,3,25,17,29,0,53,6,3,0,3,10,1,0.220588235,"sa3018614"
"Griffin Lockwood-Powell","LAD","AA",27,81,279,334,63,46,11,1,5,35,26,53,1,67,1,1,0,8,0,0,0.225806451,"sa3019303"
"William Bergolla Jr.","CHW","AA",20,125,486,551,139,118,19,2,0,70,36,37,0,26,5,2,21,11,40,11,0.28600823,"sa3019777"
"Hogan Windish","SEA","AA",26,83,279,318,52,34,14,1,3,29,28,31,1,98,7,1,0,10,6,1,0.186379928,"sa3019805"
