Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Webster Rivas","SDP","AA",28,119,0.321428571,0.848484848,0.26506024,0.337349397,0.397590361,0.181818181,0.03030303,0.48235294,0.24705882,0.27058824,0.1038961,167,295,462,"14636"
"Frank Schwindel","DET","AA",27,188,0.274647887,1.173076923,0.19858156,0.432624113,0.368794326,0.211538461,0.096153846,0.44594595,0.28378378,0.27027027,0.11299435,251,457,708,"15351"
"Justin Williams","STL","AA",23,61,0.256410256,3,0.263157894,0.552631578,0.184210526,0,0.142857142,0.325,0.175,0.5,0.12301587,90,162,252,"15490"
"Jamie Westbrook","ARI","AA",24,388,0.295880149,0.908333333,0.151851851,0.403703703,0.444444444,0.216666666,0.108333333,0.45,0.22857143,0.32142857,0.12592593,491,994,1485,"15504"
"Joseph Odom","SEA","AA",27,310,0.305263157,1.769230769,0.25,0.479166666,0.270833333,0.307692307,0.076923076,0.44615385,0.24615385,0.30769231,0.12785016,440,788,1228,"15535"
"Gosuke Katoh","NYY","AA",24,108,0.328571428,1.636363636,0.134328358,0.537313432,0.328358208,0.227272727,0,0.47142857,0.22857143,0.3,0.1097852,169,250,419,"15697"
"Jose Godoy","STL","AA",24,188,0.28125,1.357142857,0.255639097,0.428571428,0.315789473,0.309523809,0.119047619,0.47407407,0.25185185,0.27407407,0.08857143,256,444,700,"15808"
"Luis Torrens","SDP","AA",23,397,0.330882352,1.973333333,0.209219858,0.524822695,0.265957446,0.173333333,0.2,0.42508711,0.23344948,0.34146341,0.09259259,583,929,1512,"15905"
"Ivan Castillo","SDP","AA",24,466,0.342318059,1.305785123,0.257978723,0.420212765,0.32180851,0.280991735,0.066115702,0.41469816,0.27821522,0.30708661,0.07142857,552,1156,1708,"15971"
"Brian Navarreto","MIN","AA",24,180,0.176,0.579710144,0.1484375,0.3125,0.5390625,0.36231884,0.086956521,0.52941176,0.15441176,0.31617647,0.12913907,204,400,604,"16398"
"Sergio Alcantara","DET","AA",22,378,0.308300395,1.117021276,0.213438735,0.415019762,0.371541501,0.276595744,0.021276595,0.453125,0.21875,0.328125,0.07797538,568,894,1462,"16417"
"Johneshwy Fargas","SFG","AA",24,466,0.311111111,1.070866141,0.162420382,0.433121019,0.404458598,0.244094488,0.039370078,0.40184049,0.28527607,0.31288344,0.10579065,616,1180,1796,"16446"
"Forrest Wall","TOR","AA",23,469,0.346801346,0.785185185,0.18581081,0.358108108,0.456081081,0.162962962,0.066666666,0.42156863,0.2254902,0.35294118,0.09353234,788,1222,2010,"16496"
"Isiah Kiner-Falefa","TEX","AA",24,71,0.3,0.576923076,0.196078431,0.294117647,0.509803921,0.307692307,0.076923076,0.48076923,0.23076923,0.28846154,0.0503876,108,150,258,"16512"
"Kevin Padlo","TBR","AA",22,277,0.298611111,0.712121212,0.256578947,0.309210526,0.434210526,0.287878787,0.181818181,0.58974359,0.23717949,0.17307692,0.11061552,465,656,1121,"16593"
"Brian O'Keefe","STL","AA",25,346,0.254545454,0.81632653,0.222707423,0.349344978,0.427947598,0.244897959,0.132653061,0.46982759,0.27586207,0.25431034,0.11094453,540,794,1334,"16680"
"Braxton Lee","NYM","AA",25,305,0.369791666,1.534482758,0.234375,0.463541666,0.302083333,0.086206896,0.034482758,0.31658291,0.28643216,0.39698492,0.10254307,463,756,1219,"16839"
"Jonah Heim","OAK","AA",24,208,0.306666666,1.116666666,0.164473684,0.440789473,0.394736842,0.216666666,0.083333333,0.41935484,0.27741935,0.30322581,0.09383033,299,479,778,"16930"
"Derek Hill","DET","AA",23,526,0.32051282,0.931297709,0.196825396,0.387301587,0.415873015,0.106870229,0.106870229,0.40425532,0.30699088,0.2887538,0.14213963,705,1286,1991,"16947"
"Gavin Cecchini","NYM","AA",25,156,0.284403669,0.851063829,0.209090909,0.363636363,0.427272727,0.212765957,0.063829787,0.47321429,0.24107143,0.28571429,0.09247649,215,423,638,"17005"
"Magneuris Sierra","MIA","AA",23,197,0.337837837,1.704545454,0.19047619,0.510204081,0.299319727,0.295454545,0.022727272,0.44666667,0.24666667,0.30666667,0.07475317,236,473,709,"17023"
"Meibrys Viloria","KCR","AA",22,248,0.358490566,2.076923076,0.25,0.50625,0.24375,0.282051282,0.025641025,0.43478261,0.25465839,0.31055901,0.09145729,399,596,995,"17109"
"Luis Liberato","SEA","AA",23,211,0.307692307,1.794871794,0.243055555,0.486111111,0.270833333,0.23076923,0.051282051,0.59183673,0.19727891,0.21088435,0.10687961,300,514,814,"17307"
"Yermin Mercedes","CHW","AA",26,167,0.352941176,0.773584905,0.235772357,0.333333333,0.430894308,0.245283018,0.113207547,0.390625,0.203125,0.40625,0.10946746,250,426,676,"17423"
"Jose Siri","CIN","AA",23,405,0.349137931,1.193181818,0.195833333,0.4375,0.366666666,0.113636363,0.125,0.4244898,0.26122449,0.31428571,0.16321406,559,1034,1593,"17452"
"Narciso Crook","CIN","AA",23,76,0.396226415,2.083333333,0.288461538,0.48076923,0.23076923,0.166666666,0,0.56603774,0.32075472,0.11320755,0.09578544,99,162,261,"17473"
"Vimael Machin","CHC","AA",25,498,0.322404371,1.04137931,0.195652173,0.410326086,0.394021739,0.110344827,0.04137931,0.36461126,0.28150134,0.3538874,0.0556975,778,1179,1957,"17684"
"Josh Lester","DET","AA",24,442,0.252669039,0.525,0.170068027,0.285714285,0.544217687,0.18125,0.10625,0.4916388,0.27090301,0.23745819,0.1216992,636,1106,1742,"17737"
"Chris Shaw","SFG","AA",25,182,0.322314049,0.716981132,0.272,0.304,0.424,0.245283018,0.132075471,0.40625,0.2890625,0.3046875,0.1255887,241,396,637,"17738"
"Luis Alexander Basabe","CHW","AA",22,291,0.355029585,1.454545454,0.205882352,0.470588235,0.323529411,0.072727272,0.054545454,0.46285714,0.29142857,0.24571429,0.12563238,464,722,1186,"17839"
"Tyler Nevin","COL","AA",22,540,0.283378746,1.086092715,0.168865435,0.432717678,0.398416886,0.125827814,0.086092715,0.46335079,0.2460733,0.29057592,0.10273973,824,1220,2044,"17893"
"Marcus Wilson","ARI","AA",22,278,0.321167883,0.493333333,0.205673758,0.262411347,0.531914893,0.146666666,0.133333333,0.32653061,0.3537415,0.31972789,0.13297872,454,674,1128,"17910"
"Cedric Mullins","BAL","AA",24,226,0.293413173,0.957746478,0.152439024,0.414634146,0.432926829,0.197183098,0.070422535,0.48837209,0.22674419,0.28488372,0.07531866,343,520,863,"17929"
"Andrew Stevenson","WSN","AA",25,88,0.33898305,1.526315789,0.2,0.483333333,0.316666666,0.157894736,0.052631578,0.45,0.21666667,0.33333333,0.15151515,103,227,330,"17932"
"Tyler Stephenson","CIN","AA",22,363,0.33067729,0.865384615,0.227091633,0.358565737,0.414342629,0.076923076,0.057692307,0.42023346,0.24902724,0.3307393,0.07926829,514,798,1312,"17988"
"Hoy Park","NYY","AA",23,487,0.339506172,2.1125,0.233846153,0.52,0.246153846,0.05,0.0375,0.41741742,0.20720721,0.37537538,0.07142857,809,1179,1988,"18027"
"Sam Haggerty","NYM","AA",25,292,0.369047619,1.163934426,0.214285714,0.422619047,0.363095238,0.13114754,0.032786885,0.47647059,0.27058824,0.25294118,0.11181602,530,731,1261,"18054"
"Ka'ai Tom","CLE","AA",25,343,0.334951456,0.873563218,0.259090909,0.345454545,0.395454545,0.24137931,0.16091954,0.41628959,0.27149321,0.31221719,0.10130246,546,836,1382,"18136"
"Patrick Mazeika","NYM","AA",25,462,0.270700636,0.883561643,0.148606811,0.399380804,0.452012383,0.191780821,0.109589041,0.49249249,0.2042042,0.3033033,0.10438075,664,1185,1849,"18142"
"Kevin Kaczmarski","NYM","AA",27,160,0.319587628,1.424242424,0.183673469,0.479591836,0.336734693,0.212121212,0.06060606,0.39393939,0.26262626,0.34343434,0.11167513,220,371,591,"18146"
"Brett Sullivan","TBR","AA",25,403,0.294871794,1.007874015,0.203125,0.4,0.396875,0.236220472,0.078740157,0.51234568,0.25,0.23765432,0.0584919,523,896,1419,"18217"
"Lewin Diaz","MIN","AA",22,267,0.261111111,0.652631578,0.190721649,0.319587628,0.489690721,0.126315789,0.147368421,0.39690722,0.30412371,0.29896907,0.12102564,338,637,975,"18365"
"Jermaine Palacios","TBR","AA",22,140,0.229166666,1.566666666,0.197916666,0.489583333,0.3125,0.133333333,0.066666666,0.46464646,0.25252525,0.28282828,0.10215054,215,343,558,"18371"
"Travis Blankenhorn","MIN","AA",22,410,0.322580645,1.346534653,0.188356164,0.465753424,0.34589041,0.148514851,0.178217821,0.48821549,0.25252525,0.25925926,0.1625183,454,912,1366,"18395"
"Juan Yepez","STL","AA",21,59,0.263157894,0.94117647,0.153846153,0.41025641,0.435897435,0.411764705,0.117647058,0.53846154,0.23076923,0.23076923,0.13888889,62,154,216,"18400"
"P.J. Higgins","CHC","AA",26,299,0.319444444,1,0.190697674,0.404651162,0.404651162,0.091954022,0.057471264,0.38461538,0.32579186,0.28959276,0.07592752,407,752,1159,"18433"
"Chris Gittens","NYY","AA",25,478,0.370833333,1.554216867,0.175097276,0.501945525,0.322957198,0.120481927,0.277108433,0.41287879,0.25757576,0.32954545,0.12401186,852,1172,2024,"18482"
"Ali Sanchez","NYM","AA",22,294,0.341013824,2.109090909,0.204651162,0.539534883,0.255813953,0.181818181,0.018181818,0.41284404,0.23853211,0.34862385,0.09532888,358,691,1049,"18551"
"Trent Grisham","MIL","AA",22,283,0.268571428,0.790697674,0.167567567,0.367567567,0.464864864,0.162790697,0.15116279,0.47340426,0.30319149,0.22340426,0.07528787,502,627,1129,"18564"
"Luis Arraez","MIN","AA",22,164,0.375939849,2.028571428,0.184615384,0.546153846,0.269230769,0.114285714,0,0.43609023,0.18045113,0.38345865,0.03840246,268,383,651,"18568"
"Brendon Davis","TEX","AA",21,401,0.285106382,0.979591836,0.17094017,0.41025641,0.418803418,0.25510204,0.030612244,0.46638655,0.24789916,0.28571429,0.12469287,608,1020,1628,"18587"
"Jose Azocar","DET","AA",23,538,0.363143631,1.616071428,0.210242587,0.487870619,0.301886792,0.053571428,0.089285714,0.33421053,0.21315789,0.45263158,0.15678185,555,1384,1939,"18821"
"Jahmai Jones","LAA","AA",21,544,0.288,1.06,0.173796791,0.425133689,0.401069518,0.153333333,0.033333333,0.4488189,0.2519685,0.2992126,0.12104188,736,1222,1958,"18872"
"Lucius Fox","TBR","AA",21,431,0.29347826,1.753424657,0.255555555,0.474074074,0.27037037,0.232876712,0.04109589,0.40860215,0.23297491,0.35842294,0.08935129,665,969,1634,"18899"
"Leody Taveras","TEX","AA",20,293,0.326829268,1.074074074,0.180487804,0.424390243,0.395121951,0.185185185,0.037037037,0.37320574,0.30143541,0.32535885,0.10589319,383,703,1086,"18900"
"Yusniel Diaz","BAL","AA",22,322,0.303317535,1,0.172093023,0.413953488,0.413953488,0.191011235,0.123595505,0.49327354,0.25112108,0.25560538,0.11529027,465,758,1223,"18905"
"Taylor Kohlwey","SDP","AA",24,239,0.358620689,1.153846153,0.238095238,0.408163265,0.353741496,0.211538461,0.076923076,0.42666667,0.23333333,0.34,0.06846473,361,603,964,"19212"
"Chris Okey","CIN","AA",24,171,0.296703296,0.930232558,0.153061224,0.408163265,0.43877551,0.139534883,0.162790697,0.53535354,0.24242424,0.22222222,0.14576803,242,396,638,"19245"
"Jake Fraley","SEA","AA",24,259,0.369696969,0.767123287,0.262857142,0.32,0.417142857,0.260273972,0.150684931,0.46892655,0.23163842,0.29943503,0.09584665,351,588,939,"19260"
"Stone Garrett","MIA","AA",23,439,0.317343173,0.705426356,0.211469534,0.326164874,0.462365591,0.217054263,0.108527131,0.42857143,0.26480836,0.30662021,0.19374617,499,1132,1631,"19273"
"Randy Arozarena","STL","AA",24,116,0.38028169,3,0.267605633,0.549295774,0.183098591,0.153846153,0.23076923,0.51351351,0.32432432,0.16216216,0.09772727,166,274,440,"19290"
"Armando Alvarez","NYY","AA",24,230,0.29239766,0.738095238,0.16091954,0.356321839,0.48275862,0.226190476,0.059523809,0.42045455,0.22727273,0.35227273,0.05889145,306,560,866,"19292"
"Alex Call","CLE","AA",24,325,0.276381909,0.885057471,0.18,0.385,0.435,0.264367816,0.057471264,0.48543689,0.24271845,0.27184466,0.14672686,459,870,1329,"19296"
"Donovan Walton","SEA","AA",25,558,0.3325,1.823008849,0.208436724,0.511166253,0.280397022,0.238938053,0.097345132,0.40821256,0.26328502,0.32850242,0.10264901,828,1286,2114,"19314"
"DJ Peters","LAD","AA",23,288,0.331081081,0.842857142,0.173076923,0.378205128,0.448717948,0.228571428,0.157142857,0.47798742,0.19496855,0.32704403,0.1701209,438,720,1158,"19348"
"Weston Wilson","MIL","AA",24,510,0.264150943,1.369747899,0.145454545,0.493939393,0.36060606,0.277310924,0.159663865,0.55621302,0.21301775,0.23076923,0.09169054,811,1283,2094,"19358"
"Austin Hays","BAL","AA",23,61,0.285714285,0.894736842,0.162790697,0.395348837,0.441860465,0.052631578,0.157894736,0.48888889,0.26666667,0.24444444,0.11926606,74,144,218,"19363"
"Trenton Brooks","CLE","AA",23,264,0.292307692,0.54368932,0.205,0.28,0.515,0.310679611,0.08737864,0.50490196,0.22058824,0.2745098,0.0844354,363,620,983,"19384"
"Zach McKinstry","LAD","AA",24,384,0.322957198,1.15625,0.221804511,0.417293233,0.360902255,0.145833333,0.125,0.40520446,0.28624535,0.30855019,0.09462219,544,925,1469,"19392"
"Brian Serven","COL","AA",24,276,0.229885057,0.691489361,0.126373626,0.357142857,0.516483516,0.319148936,0.09574468,0.50537634,0.22580645,0.2688172,0.14828545,387,692,1079,"19422"
"Yonny Hernandez","TEX","AA",21,206,0.324137931,2.382352941,0.190140845,0.570422535,0.239436619,0.205882352,0,0.33561644,0.19863014,0.46575342,0.02896871,342,521,863,"19432"
"Jake Rogers","DET","AA",24,112,0.355932203,0.606060606,0.158730158,0.317460317,0.523809523,0.242424242,0.151515151,0.546875,0.171875,0.28125,0.10123967,206,278,484,"19452"
"Andruw Monasterio","CLE","AA",22,279,0.271794871,0.891566265,0.182291666,0.385416666,0.432291666,0.240963855,0.012048192,0.44444444,0.23737374,0.31818182,0.09834559,387,701,1088,"19455"
"Cooper Hummel","MIL","AA",24,419,0.300884955,1.065217391,0.201680672,0.411764705,0.386554621,0.239130434,0.184782608,0.45081967,0.25819672,0.29098361,0.09375,656,944,1600,"19458"
"Kyle Lewis","SEA","AA",23,517,0.367003367,1.222222222,0.26910299,0.401993355,0.328903654,0.101010101,0.111111111,0.41883117,0.27597403,0.30519481,0.14772727,830,1370,2200,"19508"
"Andrew Young","ARI","AA",25,263,0.304878048,1.028571428,0.159763313,0.426035502,0.414201183,0.271428571,0.114285714,0.48554913,0.25433526,0.26011561,0.1227702,355,598,953,"19521"
"TJ Friedl","CIN","AA",23,269,0.277456647,0.917808219,0.186046511,0.389534883,0.424418604,0.246575342,0.06849315,0.51666667,0.27222222,0.21111111,0.10020243,396,592,988,"19522"
"Jaylin Davis","MIN","AA",24,251,0.345323741,1.695652173,0.132867132,0.545454545,0.321678321,0.217391304,0.217391304,0.37583893,0.26845638,0.3557047,0.15522388,414,591,1005,"19552"
"Zack Short","CHC","AA",24,74,0.340425531,0.863636363,0.108695652,0.413043478,0.478260869,0.09090909,0,0.46808511,0.29787234,0.23404255,0.10126582,122,194,316,"19562"
"Nate Mondou","OAK","AA",24,503,0.301492537,0.804195804,0.234421364,0.34124629,0.424332344,0.195804195,0.034965034,0.39067055,0.25072886,0.35860058,0.06130456,773,1266,2039,"19563"
"Nick Heath","KCR","AA",25,375,0.373205741,2.096153846,0.236966824,0.516587677,0.246445497,0.115384615,0.115384615,0.31818182,0.30909091,0.37272727,0.12890625,569,967,1536,"19577"
"Chas McCormick","HOU","AA",24,223,0.310344827,0.907407407,0.294520547,0.335616438,0.369863013,0.148148148,0.074074074,0.40939597,0.28187919,0.30872483,0.06189968,388,549,937,"19599"
"Bryan De La Cruz","HOU","AA",22,300,0.342857142,1,0.257142857,0.371428571,0.371428571,0.294871794,0.051282051,0.45794393,0.25700935,0.28504673,0.08674304,429,793,1222,"19600"
"Keibert Ruiz","LAD","AA",20,310,0.260869565,1.302325581,0.223529411,0.439215686,0.337254901,0.15116279,0.046511627,0.45136187,0.23735409,0.31128405,0.0508167,410,692,1102,"19610"
"Luis Barrera","OAK","AA",23,240,0.393063583,1.891304347,0.226744186,0.505813953,0.26744186,0.239130434,0.086956521,0.42696629,0.2247191,0.34831461,0.09400705,288,563,851,"19615"
"Jack Kruger","LAA","AA",24,380,0.288808664,1.40625,0.163043478,0.489130434,0.347826086,0.177083333,0.03125,0.40569395,0.24911032,0.34519573,0.08977901,537,911,1448,"19634"
"Daniel Johnson","CLE","AA",23,167,0.275510204,0.647058823,0.214953271,0.308411214,0.476635514,0.196078431,0.196078431,0.42201835,0.26605505,0.31192661,0.13831479,235,394,629,"19643"
"Ben DeLuzio","ARI","AA",24,287,0.326203208,1.328358208,0.147540983,0.486338797,0.366120218,0.253731343,0.029850746,0.48677249,0.24338624,0.26984127,0.11049211,416,661,1077,"19644"
"Zach Reks","LAD","AA",25,133,0.329113924,1.24137931,0.261363636,0.409090909,0.329545454,0.137931034,0.310344827,0.40909091,0.30681818,0.28409091,0.11627907,201,315,516,"19667"
"Edward Olivares","SDP","AA",23,551,0.316622691,1.207692307,0.254545454,0.407792207,0.337662337,0.269230769,0.138461538,0.41854637,0.29323308,0.28822055,0.09170507,771,1399,2170,"19698"
"Ronnie Dawson","HOU","AA",24,459,0.280851063,1.125,0.239837398,0.402439024,0.357723577,0.125,0.193181818,0.44488189,0.25590551,0.2992126,0.14231602,710,1138,1848,"19710"
"Darick Hall","PHI","AA",23,535,0.28618421,1.007518796,0.170807453,0.416149068,0.413043478,0.195488721,0.150375939,0.45538462,0.24307692,0.30153846,0.14195736,807,1257,2064,"19717"
"Joe Dunand","MIA","AA",23,525,0.307471264,1.064748201,0.177650429,0.424068767,0.398280802,0.17266187,0.035971223,0.40793201,0.24645892,0.34560907,0.1505811,693,1286,1979,"19727"
"Josh Rojas","HOU","AA",25,195,0.348148148,1.117647058,0.244755244,0.398601398,0.356643356,0.196078431,0.156862745,0.41258741,0.18881119,0.3986014,0.0698577,308,465,773,"19734"
"Rylan Bannon","BAL","AA",23,444,0.294498381,1.267857142,0.185897435,0.455128205,0.358974358,0.267857142,0.071428571,0.45283019,0.26415094,0.28301887,0.09629187,654,1018,1672,"19768"
"Dairon Blanco","KCR","AA",26,469,0.369718309,1.807228915,0.185314685,0.524475524,0.29020979,0.108433734,0.084337349,0.41296928,0.28327645,0.30375427,0.14895947,656,1170,1826,"19779"
"Zach Remillard","CHW","AA",25,109,0.344827586,0.956521739,0.237288135,0.372881355,0.389830508,0.260869565,0.086956521,0.46666667,0.28333333,0.25,0.14485981,150,278,428,"19788"
"Jhonny Pereda","CHC","AA",23,398,0.280276816,1.833333333,0.170731707,0.536585365,0.292682926,0.178571428,0.023809523,0.37800687,0.18556701,0.43642612,0.06254158,580,923,1503,"19802"
"Jason Delay","PIT","AA",24,252,0.282208588,0.666666666,0.136904761,0.345238095,0.517857142,0.252873563,0.091954022,0.52046784,0.1754386,0.30409357,0.13276231,322,612,934,"19806"
"Charles Leblanc","TEX","AA",23,529,0.332409972,1.307017543,0.275482093,0.410468319,0.314049586,0.245614035,0.061403508,0.41032609,0.24728261,0.3423913,0.07470703,743,1305,2048,"19813"
"Joshua Palacios","TOR","AA",23,341,0.323943661,1.068181818,0.168949771,0.429223744,0.401826484,0.193181818,0.079545454,0.45454545,0.25909091,0.28636364,0.13683432,532,820,1352,"19818"
"Chuckie Robinson","HOU","AA",24,409,0.293650793,1,0.222222222,0.388888888,0.388888888,0.25510204,0.071428571,0.44015444,0.25482625,0.30501931,0.15180266,548,1033,1581,"19824"
"Cody Thomas","LAD","AA",24,532,0.284345047,0.898550724,0.210843373,0.373493975,0.41566265,0.210144927,0.166666666,0.41071429,0.25595238,0.33333333,0.11729804,779,1412,2191,"19828"
"Caleb Hamilton","MIN","AA",24,341,0.29047619,1.225,0.168224299,0.457943925,0.373831775,0.275,0.075,0.48611111,0.21296296,0.30092593,0.13722517,505,814,1319,"19842"
"Abraham Toro","HOU","AA",22,435,0.346153846,0.939130434,0.251677852,0.362416107,0.38590604,0.173913043,0.139130434,0.4620462,0.23432343,0.30363036,0.1019796,608,1059,1667,"19844"
"Rene Pinto","TBR","AA",22,287,0.29787234,1.071428571,0.22459893,0.401069518,0.37433155,0.285714285,0.071428571,0.41450777,0.28497409,0.30051813,0.10507246,411,693,1104,"19859"
"Riley Adams","TOR","AA",23,332,0.362068965,0.729411764,0.183333333,0.344444444,0.472222222,0.211764705,0.129411764,0.45989305,0.21925134,0.32085561,0.13052782,522,880,1402,"19864"
"Greg Deichmann","OAK","AA",24,340,0.289473684,0.906666666,0.281407035,0.341708542,0.376884422,0.186666666,0.146666666,0.41791045,0.24378109,0.33830846,0.12042254,522,898,1420,"19872"
"Drew Ellis","ARI","AA",23,451,0.287356321,0.477419354,0.164233576,0.270072992,0.56569343,0.212903225,0.09032258,0.48727273,0.26909091,0.24363636,0.09371782,794,1148,1942,"19873"
"Tristan Gray","TBR","AA",23,495,0.244444444,0.664516129,0.213414634,0.31402439,0.472560975,0.225806451,0.109677419,0.46846847,0.27327327,0.25825826,0.10971787,761,1153,1914,"19877"
"Adam Haseley","PHI","AA",23,190,0.29032258,1.386363636,0.1796875,0.4765625,0.34375,0.068181818,0.181818181,0.46969697,0.24242424,0.28787879,0.10455764,282,464,746,"19878"
"Emmanuel Rivera","KCR","AA",23,534,0.289473684,1.546875,0.218225419,0.474820143,0.306954436,0.1875,0.0546875,0.44366197,0.27464789,0.28169014,0.09075908,614,1204,1818,"19890"
"Pavin Smith","ARI","AA",23,507,0.310160427,1.2,0.187335092,0.443271767,0.369393139,0.25,0.085714285,0.39793282,0.22739018,0.374677,0.06216216,740,1110,1850,"19892"
"Connor Wong","LAD","AA",23,163,0.467391304,1.322580645,0.287128712,0.405940594,0.306930693,0.161290322,0.29032258,0.48514851,0.25742574,0.25742574,0.1471519,214,418,632,"19896"
"Gavin Sheets","CHW","AA",23,527,0.305084745,1.076923076,0.18852459,0.420765027,0.390710382,0.237762237,0.111888111,0.42162162,0.24324324,0.33513514,0.08953817,820,1302,2122,"19901"
"Jesus Sanchez","TBR","AA",21,316,0.32718894,1.63076923,0.229729729,0.477477477,0.292792792,0.23076923,0.123076923,0.34361233,0.24229075,0.41409692,0.11354079,441,748,1189,"19913"
"Daulton Varsho","ARI","AA",22,452,0.31661442,0.82051282,0.139393939,0.387878787,0.472727272,0.294871794,0.115384615,0.40356083,0.27299703,0.32344214,0.08009423,649,1049,1698,"19918"
"Blake Perkins","KCR","AA",22,122,0.278481012,1.033333333,0.2375,0.3875,0.375,0.233333333,0.066666666,0.43902439,0.23170732,0.32926829,0.10736842,170,305,475,"19921"
"Ryan McKenna","BAL","AA",22,567,0.287292817,1.034482758,0.180555555,0.416666666,0.402777777,0.165517241,0.062068965,0.42592593,0.32010582,0.25396825,0.12529551,830,1285,2115,"19928"
"Luke Williams","PHI","AA",22,504,0.291925465,0.524096385,0.214285714,0.270186335,0.51552795,0.28313253,0.06626506,0.46449704,0.26627219,0.26923077,0.11285425,752,1224,1976,"19931"
