Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Payton Henry","MIL","AA",24,30,111,125,35,28,5,1,1,11,10,12,1,32,2,0,0,3,0,0,0.315315315,"22164"
"Cal Mitchell","PIT","AA",22,108,382,419,107,75,19,1,12,43,61,24,1,71,7,5,0,6,6,7,0.280104712,"22169"
"Mark Vientos","NYM","AA",21,72,274,306,77,39,16,0,22,43,59,26,2,87,3,3,0,8,0,1,0.281021897,"22184"
"Brice Turang","MIL","AA",21,73,288,320,76,54,14,3,5,40,39,28,1,48,1,2,1,3,11,7,0.263888888,"22186"
"MJ Melendez","KCR","AA",22,79,298,347,85,39,18,0,28,58,65,43,0,76,1,5,0,3,2,4,0.285234899,"22197"
"Sam Huff","TEX","AA",23,46,173,191,41,26,5,0,10,24,23,16,0,77,2,0,0,5,0,0,0.236994219,"22209"
"Jack Suwinski","SDP","AA",22,111,367,449,96,56,17,4,19,68,58,70,1,125,5,5,2,2,11,8,0.261580381,"22244"
"Joe Perez","HOU","AA",21,69,281,307,75,48,19,0,8,34,27,24,0,80,0,2,0,7,2,1,0.266903914,"22254"
"Bubba Thompson","TEX","AA",23,104,429,470,118,70,23,9,16,73,52,29,0,121,4,2,6,5,25,8,0.275058275,"22261"
"Nolan Gorman","STL","AA",21,43,177,195,51,34,6,0,11,26,27,18,0,52,0,0,0,2,4,0,0.288135593,"22263"
"Xavier Edwards","TBR","AA",21,79,291,337,88,72,13,3,0,40,27,36,0,42,1,4,5,3,19,11,0.302405498,"22266"
"Samad Taylor","TOR","AA",22,87,320,374,94,60,17,1,16,69,52,42,2,110,8,4,0,2,30,8,0.29375,"22274"
"Nick Allen","OAK","AA",22,50,204,229,65,48,9,2,6,31,31,18,0,46,2,3,2,4,8,6,0.31862745,"22277"
"Cal Stevenson","TBR","AA",24,92,295,365,75,50,15,1,9,51,41,56,0,78,1,7,6,3,17,5,0.254237288,"22411"
"Buddy Kennedy","ARI","AA",22,66,237,279,66,41,6,2,17,46,40,39,1,73,2,1,0,5,7,2,0.278481012,"22505"
"Triston Casas","BOS","AA",21,77,275,329,78,51,12,2,13,57,52,49,0,63,3,2,0,6,6,3,0.283636363,"22514"
"Heliot Ramos","SFG","AA",21,62,236,266,56,31,14,1,10,36,26,27,0,73,3,0,0,6,7,2,0.237288135,"22515"
"Tyler Freeman","CLE","AA",22,41,164,180,53,35,14,2,2,26,19,8,0,21,6,2,0,1,4,2,0.323170731,"22532"
"George Valera","CLE","AA",20,23,86,100,23,17,3,0,3,6,22,11,0,30,0,3,0,1,1,0,0.26744186,"22541"
"Gabriel Moreno","TOR","AA",21,32,126,145,47,29,9,1,8,29,45,14,0,22,3,2,0,3,1,2,0.373015873,"22664"
"Geraldo Perdomo","ARI","AA",21,82,286,344,66,47,8,5,6,51,32,47,0,81,7,2,2,5,8,5,0.23076923,"22799"
"Oswald Peraza","NYY","AA",21,79,326,353,96,66,16,2,12,51,40,23,0,82,4,0,0,6,20,8,0.294478527,"22823"
"Lenyn Sosa","CHW","AA",21,33,117,121,25,19,5,0,1,10,7,2,0,28,2,0,0,3,0,1,0.213675213,"22896"
"David Banuelos","MIN","AA",24,15,54,59,10,8,2,0,0,7,4,3,0,19,1,1,0,1,0,0,0.185185185,"23250"
"Canaan Smith-Njigba","PIT","AA",22,66,219,266,60,43,11,0,6,35,40,45,1,66,1,1,0,5,13,1,0.273972602,"23264"
"Jacob Amaya","LAD","AA",22,113,417,476,90,62,15,1,12,60,47,52,0,103,2,5,0,12,5,0,0.215827338,"23296"
"Ryan Noda","LAD","AA",25,113,384,475,96,51,15,1,29,73,78,74,2,127,12,5,0,4,3,1,0.25,"23312"
"Nelson Velazquez","CHC","AA",22,34,124,137,36,17,10,1,8,19,27,10,0,35,3,0,0,0,5,0,0.29032258,"23359"
"Hunter Feduccia","LAD","AA",24,86,284,327,72,52,9,1,10,44,45,39,0,62,1,3,0,10,0,0,0.253521126,"23372"
"Jose Barrero","CIN","AA",23,40,160,180,48,32,9,1,6,31,28,16,0,40,2,2,0,7,8,1,0.3,"23378"
"Chandler Seagle","SDP","AA",25,53,158,181,30,20,9,0,1,24,14,7,0,45,8,2,6,2,0,1,0.189873417,"23552"
"Chris Roller","CLE","AA",24,70,246,279,50,35,12,2,1,25,27,23,2,72,5,4,1,2,14,4,0.203252032,"23557"
"Ryan Dorow","TEX","AA",25,24,90,99,30,16,9,0,5,13,15,9,0,20,0,0,0,1,0,0,0.333333333,"23559"
"Brayan Rocchio","CLE","AA",20,44,184,203,54,31,13,4,6,34,30,13,0,41,6,0,0,2,7,4,0.29347826,"23690"
"Julio Rodriguez","SEA","AA",20,46,174,206,63,45,11,0,7,35,26,29,1,37,3,0,0,2,16,4,0.362068965,"23697"
"Alek Thomas","ARI","AA",21,72,286,329,81,45,18,8,10,54,41,37,0,65,5,1,0,3,8,5,0.283216783,"23792"
"Jordan Groshans","TOR","AA",21,75,278,316,81,51,23,0,7,46,40,34,0,61,1,3,0,5,0,0,0.291366906,"23794"
"Ji Hwan Bae","PIT","AA",21,83,320,365,89,65,12,5,7,63,31,38,0,83,4,3,0,3,20,8,0.278125,"23818"
"Terrin Vavra","BAL","AA",24,40,149,184,37,21,10,1,5,28,20,29,0,42,5,0,1,1,6,1,0.248322147,"24400"
"J.P. Martinez","TEX","AA",25,81,285,341,69,47,13,4,5,45,28,42,0,112,8,0,6,3,20,0,0.242105263,"24451"
"Tyler Cropley","KCR","AA",25,26,67,80,13,9,2,0,2,8,6,8,0,15,5,0,0,0,0,0,0.19402985,"24485"
"Max Schuemann","OAK","AA",24,57,219,251,70,54,13,1,2,38,21,23,0,46,7,2,0,9,17,3,0.319634703,"24488"
"Richie Palacios","CLE","AA",24,66,244,283,73,40,24,3,6,53,36,33,0,42,4,2,0,5,10,3,0.299180327,"24589"
"Steven Kwan","CLE","AA",23,51,193,221,65,43,12,3,7,42,31,22,0,23,3,1,2,2,4,2,0.336787564,"24610"
"Ryan Fitzgerald","BOS","AA",27,95,321,365,87,41,30,3,13,46,49,33,0,68,8,3,0,2,4,4,0.271028037,"24622"
"Willie MacIver","COL","AA",24,54,192,212,32,23,4,0,5,21,13,16,0,64,3,1,0,4,10,2,0.166666666,"24641"
"Cody Wilson","WSN","AA",24,17,52,58,6,4,1,1,0,2,1,6,0,14,0,0,0,2,0,2,0.115384615,"24671"
"Brendan Donovan","STL","AA",24,50,185,219,59,44,10,1,4,35,28,25,1,39,6,3,0,1,8,5,0.318918918,"24679"
"Jonah Bride","OAK","AA",25,78,264,334,70,48,11,2,9,45,49,57,0,57,9,4,0,7,2,0,0.265151515,"24703"
"Logan O'Hoppe","PHI","AA",21,13,54,57,16,12,1,0,3,6,7,1,0,9,2,0,0,0,0,0,0.296296296,"24729"
"Bryan Lavastida","CLE","AA",22,29,103,119,30,19,7,1,3,16,17,12,0,28,2,1,1,2,2,3,0.291262135,"24765"
"James Outman","LAD","AA",24,39,166,187,48,29,9,1,9,40,24,18,0,51,3,0,0,1,2,2,0.289156626,"24770"
"David Villar","SFG","AA",24,106,385,446,106,57,29,0,20,70,58,46,0,112,15,0,0,4,5,1,0.275324675,"24782"
"David Fry","MIL","AA",25,75,262,299,65,37,15,2,11,39,41,31,0,71,6,0,0,8,1,1,0.248091603,"24934"
"Justin Dean","ATL","AA",24,99,363,423,86,60,14,4,8,60,34,42,0,128,18,0,0,3,29,6,0.2369146,"25005"
"Vinny Capra","TOR","AA",24,73,248,282,81,50,17,4,10,39,58,25,0,74,5,2,1,2,4,1,0.326612903,"25040"
"David Hensley","HOU","AA",25,105,396,445,116,79,25,3,9,54,51,46,2,104,2,1,0,12,11,3,0.292929292,"25111"
"Levi Jordan","CHC","AA",25,32,120,134,32,22,5,0,5,12,20,8,0,32,4,2,0,0,0,0,0.266666666,"25138"
"Daniel Schneemann","CLE","AA",24,25,82,92,22,16,3,0,3,7,17,9,0,20,1,0,0,0,3,1,0.268292682,"25180"
"Michael Stefanic","LAA","AA",25,21,87,96,30,24,5,0,1,11,9,7,1,15,2,0,0,2,0,2,0.344827586,"25353"
"Austin Shenton","SEA","AA",23,23,91,99,27,16,8,0,3,11,17,6,0,25,1,1,0,1,0,0,0.296703296,"25425"
"Will Wilson","SFG","AA",22,51,196,221,37,24,8,0,5,20,22,22,0,81,3,0,0,5,1,0,0.18877551,"25434"
"Greg Jones","TBR","AA",23,16,54,60,10,7,1,1,1,8,2,4,0,21,2,0,0,0,7,0,0.185185185,"25448"
"Peyton Burdick","MIA","AA",24,106,373,460,86,44,17,2,23,71,52,76,2,135,11,0,0,10,9,5,0.230563002,"25459"
"TJ Hopkins","CIN","AA",24,74,257,292,69,43,14,7,5,42,33,26,0,71,4,3,2,4,3,0,0.26848249,"25482"
"Nick Sogard","BOS","AA",23,18,57,63,15,14,0,1,0,8,2,5,1,11,1,0,0,1,1,1,0.263157894,"25483"
"Joey Ortiz","BAL","AA",22,16,60,67,14,8,2,0,4,11,9,6,0,14,1,0,0,1,1,0,0.233333333,"25493"
"Korey Lee","HOU","AA",22,50,185,203,47,29,9,1,8,25,27,17,2,35,1,0,0,6,3,1,0.254054054,"25543"
"Jake Alu","WSN","AA",24,56,197,213,52,34,12,1,5,26,23,13,0,43,2,1,0,3,5,3,0.26395939,"25569"
"Kyle McCann","OAK","AA",23,93,320,375,53,34,11,0,8,40,39,47,1,139,6,2,0,11,1,0,0.165625,"25575"
"Will Brennan","CLE","AA",23,40,150,177,42,34,6,0,2,28,20,18,0,29,5,3,1,0,2,2,0.28,"25660"
"Cam Devanney","MIL","AA",24,87,291,334,51,36,10,0,5,23,30,31,0,94,8,4,0,10,1,2,0.175257731,"25688"
"Blaine Crim","TEX","AA",24,35,139,148,40,25,6,0,9,24,19,7,0,35,2,0,0,3,0,0,0.287769784,"25714"
"Bobby Witt Jr.","KCR","AA",21,61,244,279,72,41,11,4,16,44,51,25,0,67,6,4,0,1,14,8,0.295081967,"25764"
"CJ Abrams","SDP","AA",20,42,162,183,48,32,14,0,2,26,23,15,0,36,3,2,1,3,13,2,0.296296296,"25768"
"Grae Kessinger","HOU","AA",23,86,297,331,62,44,9,0,9,46,26,27,0,81,6,1,0,2,12,5,0.208754208,"25813"
"C.J. Stubbs","HOU","AA",24,24,84,97,16,13,3,0,0,10,10,10,0,27,3,0,0,1,2,2,0.19047619,"25814"
"Shea Langeliers","ATL","AA",23,92,329,370,85,50,13,0,22,56,52,36,3,97,4,1,0,5,1,0,0.258358662,"25816"
"Braden Shewmake","ATL","AA",23,83,324,344,74,45,14,3,12,40,40,17,0,75,2,0,0,6,4,2,0.228395061,"25817"
"Andre Lipcius","DET","AA",23,94,341,385,80,51,18,2,9,51,46,39,0,82,1,4,0,10,4,1,0.234604105,"25822"
"Logan Davidson","OAK","AA",23,119,448,515,95,65,22,1,7,53,48,62,0,155,1,3,1,8,4,3,0.212053571,"25844"
"Michael Toglia","COL","AA",22,41,143,169,31,15,10,1,5,16,18,23,1,51,2,1,0,3,3,0,0.216783216,"25845"
"Ryan Kreidler","DET","AA",23,88,347,388,89,59,15,0,15,67,36,32,0,119,5,4,0,8,10,4,0.256484149,"25867"
"Kerry Carpenter","DET","AA",23,112,416,461,109,69,24,1,15,57,74,29,3,94,9,7,0,7,5,6,0.26201923,"25961"
"Riley Greene","DET","AA",20,84,326,373,97,60,16,5,16,59,54,41,1,102,4,2,0,3,12,1,0.297546012,"25976"
"Brett Baty","NYM","AA",21,40,151,176,41,28,8,0,5,16,22,22,0,45,1,2,0,8,2,0,0.271523178,"26123"
"Dominic Fletcher","ARI","AA",23,102,402,440,106,68,18,5,15,60,56,25,0,109,7,6,0,3,3,3,0.263681592,"26149"
"Kyle Stowers","BAL","AA",23,66,237,276,67,35,15,0,17,38,42,34,0,84,3,2,0,6,4,1,0.282700421,"26151"
"Jake Mangum","NYM","AA",25,75,303,330,89,57,21,4,7,56,41,16,0,58,8,3,0,4,14,6,0.293729372,"26202"
"Adley Rutschman","BAL","AA",23,80,295,358,80,46,16,0,18,61,55,55,2,57,5,2,0,5,1,2,0.27118644,"26288"
"Bryson Stott","PHI","AA",23,80,312,351,94,60,22,2,10,49,36,35,1,78,0,4,0,4,6,2,0.301282051,"26294"
"Oliver Dunn","NYY","AA",23,35,99,118,18,10,4,0,4,18,17,17,0,40,0,1,1,1,5,1,0.181818181,"26295"
"Josh Jung","TEX","AA",23,43,169,186,52,33,8,1,10,25,40,13,0,42,3,1,0,2,2,2,0.307692307,"26299"
"Michael Busch","LAD","AA",23,107,409,495,109,61,27,1,20,84,67,70,0,129,12,4,0,7,2,3,0.266503667,"26319"
"Spencer Steer","MIN","AA",23,65,249,280,60,33,11,2,14,45,42,20,1,73,5,6,0,5,4,0,0.240963855,"26323"
"JJ Bleday","MIA","AA",23,110,397,468,84,47,22,3,12,52,54,64,0,101,3,4,0,3,5,3,0.211586901,"26368"
