Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Kyle Waldrop","SEA","AA",25,464,0.357142857,0.93076923,0.234756097,0.368902439,0.396341463,0.33076923,0.076923076,0.49698795,0.22289157,0.28012048,0.10152905,583,1052,1635,"11402"
"Henry Ramos","LAD","AA",25,101,0.450704225,1.95,0.202702702,0.527027027,0.27027027,0.1,0.25,0.47368421,0.19736842,0.32894737,0.10306407,136,223,359,"11481"
"Steven Moya","DET","AA",25,246,0.293333333,1,0.2625,0.36875,0.36875,0.27118644,0.186440677,0.34782609,0.26708075,0.38509317,0.14989059,325,589,914,"11854"
"Nick Martini","STL","AA",27,110,0.296296296,1.153846153,0.29113924,0.379746835,0.329113924,0.192307692,0.076923076,0.39759036,0.20481928,0.39759036,0.04449649,167,260,427,"12005"
"Yefri Perez","MIA","AA",26,293,0.219895287,1.728813559,0.129729729,0.551351351,0.318918918,0.186440677,0,0.35532995,0.24873096,0.39593909,0.08120438,430,666,1096,"12090"
"Beau Taylor","OAK","AA",27,78,0.38,1.25,0.117647058,0.490196078,0.392156862,0.05,0.1,0.42307692,0.19230769,0.38461538,0.11746032,120,195,315,"12384"
"Jason Krizan","DET","AA",28,66,0.352941176,0.583333333,0.296296296,0.259259259,0.444444444,0.083333333,0.166666666,0.30909091,0.4,0.29090909,0.05306122,100,145,245,"12394"
"Raffy Lopez","TOR","AA",29,50,0.304347826,0.5,0.222222222,0.259259259,0.518518518,0.214285714,0.285714285,0.37037037,0.37037037,0.25925926,0.14932127,93,128,221,"12606"
"Dillon Thomas","COL","AA",24,302,0.337349397,1.245901639,0.198830409,0.444444444,0.356725146,0.06557377,0.098360655,0.38372093,0.30813953,0.30813953,0.19250426,416,758,1174,"12719"
"Michael Perez","ARI","AA",24,302,0.343434343,0.960526315,0.258706467,0.363184079,0.378109452,0.118421052,0.065789473,0.47804878,0.24390244,0.27804878,0.08333333,481,755,1236,"12977"
"Erick Castillo","CHC","AA",24,230,0.302469135,2,0.171779141,0.552147239,0.276073619,0.155555555,0.022222222,0.41212121,0.20606061,0.38181818,0.1003672,283,534,817,"12990"
"Mitch Walding","PHI","AA",24,401,0.288557213,0.605263157,0.183035714,0.308035714,0.508928571,0.236842105,0.219298245,0.47787611,0.25663717,0.26548673,0.14036223,598,948,1546,"13006"
"Jose Briceno","LAA","AA",24,378,0.217712177,0.763358778,0.166064981,0.36101083,0.472924187,0.328244274,0.06870229,0.43617021,0.29078014,0.27304965,0.11743516,487,901,1388,"13151"
"Tyler Goeddel","CIN","AA",24,256,0.284848484,1.557692307,0.208333333,0.482142857,0.309523809,0.25,0.096153846,0.57058824,0.2,0.22941176,0.08780992,407,561,968,"13180"
"Michael Reed","MIL","AA",24,205,0.27184466,1.088888888,0.121495327,0.457943925,0.420560747,0.155555555,0.155555555,0.43636364,0.23636364,0.32727273,0.09623894,382,522,904,"13228"
"Jacob Wilson","STL","AA",26,503,0.276073619,0.602339181,0.189349112,0.304733727,0.505917159,0.239766081,0.099415204,0.45348837,0.31104651,0.23546512,0.09144834,798,1225,2023,"13254"
"Peter O'Brien","TEX","AA",26,187,0.346666666,0.533333333,0.168674698,0.289156626,0.542168674,0.2,0.2,0.44047619,0.27380952,0.28571429,0.18528252,275,486,761,"13288"
"Spencer Kieboom","WSN","AA",26,70,0.2,0.56,0.170212765,0.29787234,0.531914893,0.12,0.08,0.44680851,0.27659574,0.27659574,0.08778626,110,152,262,"13300"
"Oscar Hernandez","ARI","AA",23,255,0.226190476,0.6625,0.217647058,0.311764705,0.470588235,0.3125,0.1,0.61235955,0.20786517,0.17977528,0.10071211,335,648,983,"13490"
"Humberto Arteaga","KCR","AA",23,490,0.296675191,1.338345864,0.192207792,0.462337662,0.345454545,0.270676691,0.007518796,0.38888889,0.23484848,0.37626263,0.07456404,544,1119,1663,"13595"
"Terrance Gore","KCR","AA",26,62,0.326086956,2.181818181,0.222222222,0.533333333,0.244444444,0.545454545,0,0.27659574,0.34042553,0.38297872,0.09012876,74,159,233,"13658"
"Jack Lopez","KCR","AA",24,398,0.356617647,1.682926829,0.2,0.501818181,0.298181818,0.243902439,0.060975609,0.40714286,0.27857143,0.31428571,0.09744299,464,983,1447,"13663"
"Tyrone Taylor","MIL","AA",23,95,0.298507462,0.9,0.149253731,0.402985074,0.447761194,0.366666666,0.033333333,0.47826087,0.1884058,0.33333333,0.08905852,151,242,393,"13675"
"Elier Hernandez","KCR","AA",22,70,0.416666666,1.769230769,0.234042553,0.489361702,0.276595744,0.307692307,0.076923076,0.52,0.22,0.26,0.14624506,80,173,253,"13750"
"Tomas Nido","NYM","AA",23,404,0.254966887,1.44,0.194719471,0.475247524,0.330033003,0.2,0.08,0.38511327,0.22977346,0.38511327,0.11373391,447,951,1398,"13755"
"Eric Stamets","CLE","AA",25,50,0.444444444,0.538461538,0.285714285,0.25,0.464285714,0.307692307,0.076923076,0.44827586,0.20689655,0.34482759,0.12272727,77,143,220,"13795"
"Alex D. Mejia","STL","AA",26,251,0.282722513,1.25,0.281914893,0.39893617,0.319148936,0.2,0.05,0.42346939,0.25,0.32653061,0.06880734,304,568,872,"13877"
"Seth Mejias-Brean","SEA","AA",26,323,0.339366515,1.709677419,0.232876712,0.484018264,0.283105022,0.225806451,0.048387096,0.41777778,0.28,0.30222222,0.08421851,495,823,1318,"13905"
"Sherman Johnson","LAA","AA",26,126,0.357142857,1.310344827,0.211764705,0.447058823,0.34117647,0.206896551,0.068965517,0.4137931,0.26436782,0.32183908,0.05882353,224,303,527,"13906"
"Eric Haase","CLE","AA",24,381,0.3125,0.618181818,0.168224299,0.317757009,0.514018691,0.145454545,0.236363636,0.48623853,0.28899083,0.22477064,0.17002519,609,979,1588,"14111"
"Tim Lopes","TOR","AA",23,526,0.314136125,1.652542372,0.180628272,0.510471204,0.308900523,0.169491525,0.059322033,0.46786632,0.24678663,0.28534704,0.0770005,751,1236,1987,"14137"
"Jose Rondon","SDP","AA",23,234,0.349112426,1.189655172,0.24852071,0.408284023,0.343195266,0.172413793,0.068965517,0.36781609,0.2816092,0.35057471,0.1022864,288,543,831,"14140"
"Andrew Velazquez","TBR","AA",22,414,0.312252964,1.525641025,0.239382239,0.459459459,0.301158301,0.166666666,0.115384615,0.37918216,0.32713755,0.2936803,0.15491101,511,1006,1517,"14196"
"Alfredo Gonzalez","CHW","AA",24,249,0.238372093,1.769230769,0.172413793,0.528735632,0.298850574,0.211538461,0.076923076,0.49431818,0.1875,0.31818182,0.09593326,338,621,959,"14267"
"Anthony Alford","TOR","AA",22,289,0.360406091,1.402985074,0.195,0.47,0.335,0.119402985,0.074626865,0.33658537,0.28780488,0.37560976,0.11227154,449,700,1149,"14329"
"Joey Meneses","ATL","AA",25,401,0.354243542,2.261538461,0.226277372,0.53649635,0.237226277,0.153846153,0.138461538,0.36298932,0.22775801,0.40925267,0.11749175,555,960,1515,"14366"
"Harold Ramirez","TOR","AA",22,490,0.296296296,2.21875,0.182539682,0.563492063,0.253968253,0.21875,0.0625,0.38082902,0.21243523,0.40673575,0.10132412,570,1167,1737,"14387"
"Joe Hudson","CIN","AA",26,250,0.216867469,0.813333333,0.170731707,0.371951219,0.457317073,0.28,0.013333333,0.45294118,0.25882353,0.28823529,0.09353234,383,622,1005,"14412"
"Henry Urrutia","BOS","AA",30,236,0.358490566,2.297297297,0.227848101,0.537974683,0.234177215,0.054054054,0.081081081,0.44444444,0.2345679,0.32098765,0.11111111,344,574,918,"14441"
"Scott Heineman","TEX","AA",24,529,0.364705882,1.621359223,0.217391304,0.484057971,0.298550724,0.233009708,0.08737864,0.38176638,0.24786325,0.37037037,0.11594203,770,1300,2070,"14453"
"Jake Cave","NYY","AA",24,140,0.318681318,1.807692307,0.239583333,0.489583333,0.270833333,0.038461538,0.192307692,0.34020619,0.34020619,0.31958763,0.11786372,195,348,543,"14477"
"Luis Marte","TEX","AA",23,178,0.23076923,1,0.138888888,0.430555555,0.430555555,0.338709677,0.096774193,0.48666667,0.23333333,0.28,0.13207547,149,434,583,"14515"
"Gabriel Guerrero","CIN","AA",23,543,0.328282828,1.403100775,0.213197969,0.459390862,0.327411167,0.294573643,0.054263565,0.382134,0.25310174,0.36476427,0.15463918,698,1339,2037,"14528"
"Anthony Santander","BAL","AA",22,59,0.378378378,0.571428571,0.214285714,0.285714285,0.5,0.238095238,0.238095238,0.52380952,0.26190476,0.21428571,0.07659574,90,145,235,"14551"
"Wyatt Mathisen","PIT","AA",23,430,0.325503355,1.188679245,0.226666666,0.42,0.353333333,0.226415094,0.047169811,0.45424837,0.22875817,0.31699346,0.07142857,690,1018,1708,"14555"
"Carlos Tocci","PHI","AA",21,474,0.356164383,1.45614035,0.215686274,0.464985994,0.319327731,0.201754385,0.017543859,0.40161725,0.23989218,0.35849057,0.08738426,601,1127,1728,"14558"
"Franmil Reyes","SDP","AA",21,566,0.297752808,1.372093023,0.177419354,0.475806451,0.346774193,0.178294573,0.193798449,0.45169713,0.24020888,0.30809399,0.1375733,825,1392,2217,"14566"
"David Bote","CHC","AA",24,536,0.317548746,1.515873015,0.133879781,0.521857923,0.344262295,0.166666666,0.111111111,0.40641711,0.23262032,0.36096257,0.09072881,768,1249,2017,"14593"
"Webster Rivas","SDP","AA",26,149,0.376237623,2.038461538,0.21,0.53,0.26,0.192307692,0.038461538,0.43137255,0.25490196,0.31372549,0.11091854,183,394,577,"14636"
"Tzu-Wei Lin","BOS","AA",23,184,0.333333333,0.775862068,0.219696969,0.34090909,0.439393939,0.189655172,0.086206896,0.45588235,0.27205882,0.27205882,0.05505952,270,402,672,"14678"
"Harold Castro","DET","AA",23,449,0.326027397,1.88172043,0.257617728,0.484764542,0.257617728,0.064516129,0.010752688,0.37297297,0.29189189,0.33513514,0.07733813,535,1133,1668,"14691"
"Dawel Lugo","DET","AA",22,557,0.298165137,1.385620915,0.177927927,0.477477477,0.344594594,0.137254901,0.08496732,0.43111111,0.27333333,0.29555556,0.08036677,597,1257,1854,"14713"
"Yu Chang","CLE","AA",21,508,0.2543554,0.804511278,0.213114754,0.350819672,0.436065573,0.180451127,0.180451127,0.47923323,0.25559105,0.26517572,0.11111111,846,1233,2079,"14773"
"Kyle Farmer","LAD","AA",26,141,0.357798165,1.352941176,0.266055045,0.422018348,0.311926605,0.264705882,0.088235294,0.5,0.27678571,0.22321429,0.06595365,212,349,561,"14813"
"Mike Yastrzemski","BAL","AA",26,94,0.419354838,0.814814814,0.268656716,0.328358208,0.402985074,0.074074074,0.222222222,0.41176471,0.30882353,0.27941176,0.0825,154,246,400,"14854"
"Zach Green","PHI","AA",23,51,0.36,0.818181818,0.23076923,0.346153846,0.423076923,0.181818181,0.09090909,0.42307692,0.26923077,0.30769231,0.2020202,65,133,198,"14973"
"Dom Nunez","COL","AA",22,364,0.237864077,0.648148148,0.172093023,0.325581395,0.502325581,0.268518518,0.101851851,0.47247706,0.25229358,0.27522936,0.10356653,598,860,1458,"15055"
"Jonathan Davis","TOR","AA",25,546,0.304216867,1.160305343,0.157738095,0.452380952,0.389880952,0.221374045,0.076335877,0.45428571,0.26571429,0.28,0.08144192,916,1331,2247,"15104"
"Ryan McMahon","COL","AA",22,205,0.381294964,1.3125,0.234482758,0.434482758,0.331034482,0.0625,0.125,0.43448276,0.19310345,0.37241379,0.11868687,306,486,792,"15112"
"Tim Locastro","LAD","AA",24,420,0.316993464,1.110169491,0.188925081,0.426710097,0.38436482,0.237288135,0.06779661,0.47452229,0.21974522,0.30573248,0.07232084,526,995,1521,"15124"
"Ian Miller","SEA","AA",25,384,0.392727272,1.890410958,0.221402214,0.509225092,0.269372693,0.136986301,0.05479452,0.38078292,0.25266904,0.36654804,0.0975965,473,900,1373,"15156"
"Josh VanMeter","CIN","AA",22,538,0.307692307,1.148148148,0.228723404,0.412234042,0.359042553,0.185185185,0.037037037,0.44270833,0.25260417,0.3046875,0.0776883,832,1279,2111,"15170"
"Austin Wynns","BAL","AA",26,434,0.31438127,1.316831683,0.237785016,0.433224755,0.328990228,0.148514851,0.0990099,0.46925566,0.28478964,0.24595469,0.06886574,683,1045,1728,"15271"
"Frank Schwindel","KCR","AA",25,147,0.358974358,1.666666666,0.2,0.5,0.3,0.333333333,0.166666666,0.58536585,0.24390244,0.17073171,0.11538462,184,336,520,"15351"
"Jack Mayfield","HOU","AA",26,291,0.316831683,0.964705882,0.215962441,0.384976525,0.399061032,0.247058823,0.164705882,0.49308756,0.24423963,0.26267281,0.10157618,396,746,1142,"15402"
"Engelb Vielma","MIN","AA",23,141,0.311926605,1.228571428,0.25,0.413461538,0.336538461,0.2,0,0.47747748,0.1981982,0.32432432,0.0712831,175,316,491,"15481"
"Aristides Aquino","CIN","AA",23,504,0.274247491,0.808510638,0.187898089,0.363057324,0.449044585,0.340425531,0.120567375,0.46835443,0.27848101,0.25316456,0.19221291,730,1299,2029,"15482"
"Victor Reyes","ARI","AA",22,516,0.341708542,1.653225806,0.173366834,0.515075376,0.311557788,0.120967741,0.032258064,0.37376238,0.24752475,0.37871287,0.08776596,590,1290,1880,"15487"
"Justin Williams","TBR","AA",21,409,0.334494773,2.28169014,0.220735785,0.54180602,0.237458193,0.126760563,0.197183098,0.44224422,0.24092409,0.31683168,0.10445682,563,873,1436,"15490"
"Abiatal Avelino","NYY","AA",22,249,0.301020408,2.568181818,0.190721649,0.582474226,0.226804123,0.25,0.068181818,0.49,0.22,0.29,0.09497207,329,566,895,"15496"
"Jamie Westbrook","ARI","AA",22,409,0.277945619,0.944055944,0.170149253,0.402985074,0.426865671,0.223776223,0.055944055,0.48235294,0.17352941,0.34411765,0.07900512,449,918,1367,"15504"
"Joseph Odom","ATL","AA",25,62,0.4,1.727272727,0.23076923,0.487179487,0.282051282,0.363636363,0.09090909,0.52380952,0.26190476,0.21428571,0.16216216,64,158,222,"15535"
"Mike Ford","NYY","AA",24,417,0.291044776,1.626506024,0.212996389,0.48736462,0.299638989,0.192771084,0.156626506,0.50177936,0.21708185,0.28113879,0.06038201,728,895,1623,"15585"
"Jacob Hannemann","CHC","AA",26,141,0.272727272,0.828571428,0.157894736,0.381578947,0.460526315,0.314285714,0.028571428,0.4556962,0.24050633,0.30379747,0.14231499,177,350,527,"15644"
"Billy McKinney","NYY","AA",22,276,0.276595744,0.62,0.164948453,0.319587628,0.515463917,0.2,0.06,0.43589744,0.28205128,0.28205128,0.08225966,398,611,1009,"15654"
"Reese McGuire","TOR","AA",22,136,0.282608695,1.545454545,0.125,0.53125,0.34375,0.151515151,0.181818181,0.42574257,0.32673267,0.24752475,0.04276986,197,294,491,"15674"
"Raudy Read","WSN","AA",23,442,0.29022082,0.941605839,0.193939393,0.39090909,0.415151515,0.255474452,0.124087591,0.53592814,0.25449102,0.20958084,0.12403101,543,1005,1548,"15766"
"Jose Marmolejos","WSN","AA",24,454,0.323717948,1.597938144,0.219814241,0.47987616,0.300309597,0.134020618,0.144329896,0.43251534,0.27607362,0.29141104,0.0760165,676,1021,1697,"15767"
"Erick Mejia","LAD","AA",22,403,0.350364963,1.262626262,0.194244604,0.449640287,0.356115107,0.232323232,0.07070707,0.45422535,0.27112676,0.27464789,0.08233732,577,929,1506,"15817"
"Johnny Davis","MIL","AA",27,553,0.335078534,2.56321839,0.184210526,0.586842105,0.228947368,0.264367816,0.057471264,0.40712468,0.27735369,0.31552163,0.10412574,683,1353,2036,"15830"
"Miguel Andujar","NYY","AA",22,272,0.338028169,1.555555555,0.25116279,0.455813953,0.293023255,0.253968253,0.111111111,0.54298643,0.26696833,0.19004525,0.08429926,325,624,949,"15878"
"Austin Nola","MIA","AA",27,197,0.283687943,1.568181818,0.192857142,0.492857142,0.314285714,0.113636363,0.045454545,0.40972222,0.22222222,0.36805556,0.05812417,292,465,757,"15941"
"Travis Demeritte","ATL","AA",22,511,0.292604501,0.885496183,0.215873015,0.368253968,0.415873015,0.259541984,0.114503816,0.37804878,0.27743902,0.3445122,0.10465652,822,1347,2169,"15958"
"Ivan Castillo","CLE","AA",22,87,0.232142857,1.647058823,0.181818181,0.509090909,0.309090909,0.411764705,0.058823529,0.45,0.18333333,0.36666667,0.08176101,110,208,318,"15971"
"Deivy Grullon","PHI","AA",21,89,0.245901639,1.7,0.15625,0.53125,0.3125,0.15,0.2,0.58461538,0.21538462,0.2,0.11949686,120,198,318,"15988"
"Stevie Wilkerson","BAL","AA",25,273,0.351063829,1.564516129,0.163157894,0.510526315,0.326315789,0.161290322,0.096774193,0.38265306,0.26020408,0.35714286,0.10526316,360,685,1045,"16041"
"Mark Payton","NYY","AA",25,59,0.243902439,1.117647058,0.121951219,0.463414634,0.414634146,0.058823529,0,0.3902439,0.31707317,0.29268293,0.11059908,71,146,217,"16042"
"Mike Gerber","DET","AA",24,394,0.349019607,1.071428571,0.233962264,0.396226415,0.36981132,0.163265306,0.132653061,0.42007435,0.26022305,0.3197026,0.10771192,620,949,1569,"16115"
"Kevin Cron","ARI","AA",24,588,0.331506849,0.602040816,0.192802056,0.303341902,0.503856041,0.234693877,0.12755102,0.43846154,0.3,0.26153846,0.14331066,818,1387,2205,"16211"
"J.D. Davis","HOU","AA",24,388,0.316872427,1.235294117,0.2578125,0.41015625,0.33203125,0.176470588,0.247058823,0.46415094,0.22641509,0.30943396,0.14085494,519,908,1427,"16219"
"Alex Blandino","CIN","AA",24,236,0.314685314,0.967213114,0.194630872,0.395973154,0.409395973,0.245901639,0.098360655,0.46666667,0.22,0.31333333,0.0465368,408,516,924,"16271"
"Michael Hermosillo","LAA","AA",22,340,0.31553398,1.352941176,0.22330097,0.446601941,0.330097087,0.205882352,0.058823529,0.4744186,0.25116279,0.2744186,0.096823,535,787,1322,"16285"
"Nick Ciuffo","TBR","AA",22,417,0.307692307,1.221052631,0.227106227,0.424908424,0.347985347,0.105263157,0.07368421,0.40714286,0.25,0.34285714,0.08402292,568,1003,1571,"16291"
"Yairo Munoz","OAK","AA",22,207,0.355263157,1.37037037,0.184713375,0.471337579,0.343949044,0.259259259,0.111111111,0.47798742,0.24528302,0.27672956,0.11390728,247,508,755,"16313"
"Nick Gordon","MIN","AA",21,578,0.346560846,1.428571428,0.276595744,0.425531914,0.29787234,0.125,0.080357142,0.44702842,0.25322997,0.2997416,0.11843318,764,1406,2170,"16337"
"Pablo Reyes","PIT","AA",23,483,0.306122448,1.086614173,0.227405247,0.402332361,0.37026239,0.259842519,0.078740157,0.41061453,0.29888268,0.29050279,0.07251082,717,1131,1848,"16357"
"Oscar Mercado","STL","AA",22,523,0.348314606,1.074626865,0.227777777,0.4,0.372222222,0.328358208,0.097014925,0.46486486,0.27027027,0.26486486,0.09874608,676,1238,1914,"16375"
"Brian Navarreto","MIN","AA",22,117,0.228915662,1.25,0.152941176,0.470588235,0.376470588,0.28125,0.0625,0.42528736,0.32183908,0.25287356,0.09198113,161,263,424,"16398"
"Francisco Mejia","CLE","AA",21,383,0.311188811,1.242718446,0.214285714,0.435374149,0.350340136,0.203883495,0.13592233,0.40531561,0.25913621,0.33554817,0.08944282,425,939,1364,"16403"
"Domingo Leyba","ARI","AA",21,64,0.28,1.555555555,0.115384615,0.538461538,0.346153846,0.222222222,0.111111111,0.46153846,0.25,0.28846154,0.06936416,62,111,173,"16404"
"Richard Urena","TOR","AA",21,551,0.29368932,1.191358024,0.136253041,0.469586374,0.394160583,0.141975308,0.030864197,0.42042755,0.23515439,0.34441805,0.11566772,592,1310,1902,"16411"
"Jordan Luplow","PIT","AA",23,288,0.293814432,1.061728395,0.189320388,0.417475728,0.393203883,0.222222222,0.197530864,0.55450237,0.18483412,0.26066351,0.09767442,416,659,1075,"16424"
"Thairo Estrada","NYY","AA",21,542,0.327231121,1.957983193,0.183294663,0.540603248,0.276102088,0.092436974,0.050420168,0.44369369,0.23873874,0.31756757,0.06370757,701,1214,1915,"16426"
"Jason Martin","HOU","AA",21,320,0.342995169,1.025974025,0.28110599,0.364055299,0.354838709,0.324675324,0.142857142,0.51818182,0.24090909,0.24090909,0.10126582,460,804,1264,"16429"
"Ryan O'Hearn","KCR","AA",23,76,0.309523809,1.642857142,0.195652173,0.5,0.304347826,0,0.285714285,0.54347826,0.17391304,0.2826087,0.09294872,130,182,312,"16442"
"Jacob Nottingham","MIL","AA",22,385,0.255411255,0.710526315,0.163090128,0.347639484,0.489270386,0.219298245,0.078947368,0.41322314,0.26859504,0.31818182,0.12198304,566,967,1533,"16448"
"Luis Guillorme","NYM","AA",22,558,0.31615925,2.346534653,0.197149643,0.562945368,0.239904988,0.128712871,0.00990099,0.28074246,0.24361949,0.47563805,0.04938831,889,1318,2207,"16451"
"Isiah Kiner-Falefa","TEX","AA",22,570,0.325,1.692913385,0.204651162,0.5,0.295348837,0.173228346,0.039370078,0.42281879,0.2393736,0.33780761,0.04622266,764,1248,2012,"16512"
"Ryan McBroom","NYY","AA",25,548,0.286501377,1.033333333,0.180107526,0.416666666,0.403225806,0.226666666,0.106666666,0.39473684,0.25263158,0.35263158,0.10872675,757,1340,2097,"16524"
"Mauricio Dubon","MIL","AA",22,304,0.31858407,1.493150684,0.198237885,0.480176211,0.321585903,0.205479452,0.02739726,0.41201717,0.25751073,0.3304721,0.0724365,363,700,1063,"16530"
"Danny Jansen","TOR","AA",22,210,0.310559006,1.083333333,0.213836477,0.408805031,0.37735849,0.233333333,0.033333333,0.50920245,0.23312883,0.25766871,0.03316953,335,479,814,"16535"
"Shed Long Jr.","CIN","AA",21,160,0.271028037,1.263157894,0.196261682,0.44859813,0.355140186,0.263157894,0.078947368,0.29090909,0.25454545,0.45454545,0.11378205,252,372,624,"16542"
"Connor Joe","ATL","AA",24,343,0.256410256,1.303797468,0.225531914,0.438297872,0.336170212,0.265822784,0.063291139,0.45643154,0.18257261,0.36099585,0.07351838,538,795,1333,"16572"
"Luis Urias","SDP","AA",20,526,0.340425531,2.083333333,0.208556149,0.534759358,0.256684491,0.197916666,0.03125,0.33420366,0.2924282,0.37336815,0.06426485,831,1223,2054,"16622"
"Greg Allen","CLE","AA",24,303,0.318840579,1.382352941,0.217391304,0.45410628,0.328502415,0.117647058,0.029411764,0.37914692,0.27488152,0.34597156,0.07904085,405,721,1126,"16623"
"Jason Vosler","CHC","AA",23,531,0.277602523,0.540106951,0.145400593,0.299703264,0.554896142,0.203208556,0.112299465,0.4408284,0.26923077,0.28994083,0.10272336,800,1293,2093,"16686"
"Jose Trevino","TEX","AA",24,423,0.255681818,1.444444444,0.185185185,0.481481481,0.333333333,0.35042735,0.059829059,0.42777778,0.22222222,0.35,0.07956204,448,922,1370,"16725"
"Brian O'Grady","CIN","AA",25,210,0.198113207,0.610169491,0.128440366,0.330275229,0.541284403,0.322033898,0.118644067,0.56521739,0.15652174,0.27826087,0.11963883,356,530,886,"16729"
"Braxton Lee","MIA","AA",23,561,0.386058981,2.020408163,0.2,0.535135135,0.264864864,0.132653061,0.030612244,0.25520833,0.27604167,0.46875,0.07979705,836,1332,2168,"16839"
"John Nogowski","STL","AA",24,238,0.324175824,1.058823529,0.239130434,0.391304347,0.369565217,0.176470588,0.029411764,0.44021739,0.31521739,0.24456522,0.04968288,405,541,946,"16852"
"Joshua Fuentes","COL","AA",24,450,0.362459546,0.769230769,0.211838006,0.342679127,0.445482866,0.181818181,0.104895104,0.48328267,0.24924012,0.2674772,0.1194605,494,1063,1557,"16885"
"Aramis Garcia","SFG","AA",24,89,0.379310344,1.38095238,0.137931034,0.5,0.362068965,0.047619047,0,0.56896552,0.20689655,0.22413793,0.13089005,130,252,382,"16925"
"Chadwick Tromp","CIN","AA",22,129,0.234693877,1.361111111,0.105263157,0.515789473,0.378947368,0.305555555,0,0.50505051,0.22222222,0.27272727,0.10526316,157,280,437,"16953"
"Eddy Alvarez","CHW","AA",27,398,0.28515625,1.247191011,0.212598425,0.437007874,0.3503937,0.15730337,0.04494382,0.4280303,0.25757576,0.31439394,0.08062575,661,1001,1662,"16959"
"Gleyber Torres","NYY","AA",20,139,0.294736842,0.761904761,0.229166666,0.333333333,0.4375,0.095238095,0.119047619,0.47,0.21,0.32,0.0951526,222,335,557,"16997"
"Magneuris Sierra","STL","AA",21,353,0.323420074,2.147058823,0.198501872,0.546816479,0.254681647,0.397058823,0.014705882,0.31617647,0.26838235,0.41544118,0.11459192,394,819,1213,"17023"
"Grayson Greiner","DET","AA",24,371,0.266393442,1.146067415,0.239043824,0.406374501,0.354581673,0.224719101,0.15730337,0.52713178,0.22093023,0.25193798,0.10641509,524,801,1325,"17062"
"Miguel Gomez","SFG","AA",24,322,0.324528301,1.09,0.231617647,0.400735294,0.367647058,0.23,0.08,0.42909091,0.28363636,0.28727273,0.09813084,340,730,1070,"17075"
"Ramon Laureano","HOU","AA",22,513,0.273255813,1.241935483,0.198847262,0.443804034,0.357348703,0.330645161,0.088709677,0.51685393,0.20224719,0.28089888,0.11111111,685,1241,1926,"17128"
"Jorge Mateo","NYY","AA",22,287,0.363636363,0.809523809,0.204188481,0.356020942,0.439790575,0.154761904,0.095238095,0.41919192,0.27272727,0.30808081,0.11775701,362,708,1070,"17273"
