Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Dustin Peterson","PIT","AA",29,180,0.094444444,0.283333333,0.333333333,0.220125786,0.3,0.352201257,0.652201257,0.132075471,2.5962994474747476,0.285714285,-0.8182616559788585,18.884059260893657,-2.2599687470905017,0.3024537179205153,87.28378727236368,"15189"
"Matt Beaty","ARI","AA",31,179,0.07821229,0.100558659,0.777777777,0.297468354,0.379888268,0.424050632,0.8039389,0.126582278,1.30357142125,0.311111111,-0.5691046547144651,28.409358584898477,6.7728694468913115,0.3743405102351524,114.73993507062745,"17710"
"Josh Lester","KCR","AA",29,454,0.088105726,0.198237885,0.444444444,0.263027295,0.328918322,0.459057071,0.787975393,0.196029776,3.6981944502291224,0.291390728,-0.6597121097147465,65.20326936116925,10.32636394968739,0.35495396613022084,117.37519705581683,"17737"
"David Fletcher","ATL","AA",30,156,0.07051282,0.147435897,0.478260869,0.218309859,0.275641025,0.246478873,0.522119898,0.028169014,6.958243189889538,0.256198347,1.085031010210514,10.047291533359088,-7.136336578718623,0.25137802003285825,67.36326869782242,"17992"
"Brendon Davis","LAD","AA",26,468,0.132478632,0.232905982,0.568807339,0.224226804,0.346153846,0.353092783,0.699246629,0.128865979,6.857924202264618,0.283636363,3.5244206730276346,58.47802647905433,1.9088816936501183,0.33097572959720195,106.04402162640167,"18587"
"Alex De Goti","TEX","AA",29,150,0.113333333,0.22,0.515151515,0.1953125,0.308724832,0.2421875,0.550912332,0.046875,6.471680546699439,0.263157894,-0.48833253514021635,12.127280215494219,-6.003855933673795,0.27432080603285924,65.22416098564045,"19477"
"Zach Reks","SDP","AA",30,242,0.157024793,0.293388429,0.535211267,0.126903553,0.278008298,0.208121827,0.486130125,0.081218274,1.7871981231650473,0.176,-1.1924975737929344,14.552545409270515,-14.699020911387215,0.24771235237518946,58.34961084662429,"19667"
"Caleb Hamilton","LAA","AA",29,134,0.126865671,0.350746268,0.361702127,0.123893805,0.2481203,0.230088495,0.478208795,0.10619469,4.207029905099052,0.158730158,0.21620159316807985,7.608504871962269,-7.151791070463458,0.24089559666196206,54.00556310607947,"19842"
"Jared Oliva","SEA","AA",28,248,0.096774193,0.181451612,0.533333333,0.294392523,0.37804878,0.462616822,0.840665602,0.168224299,9.801319163943138,0.341463414,5.399563088081777,41.21992687081801,11.243115104193553,0.3839719947276077,149.6329545376954,"19968"
"J.C. Escarra","NYY","AA",29,292,0.09589041,0.130136986,0.736842105,0.233463035,0.321917808,0.373540856,0.695458664,0.140077821,4.657325790419915,0.259259259,-1.2594681652262807,35.070012171952406,0.7697000701114355,0.3222546738712755,106.19414626168617,"20084"
"Seth Beer","PIT","AA",27,228,0.078947368,0.210526315,0.375,0.281407035,0.365638766,0.396984924,0.76262369,0.115577889,3.8450575427602596,0.351351351,-0.44940212927758694,32.99200117027165,6.209565693491713,0.3543178919653535,121.17278134358045,"20493"
"Dermis Garcia","WSN","AA",26,424,0.103773584,0.299528301,0.346456692,0.18230563,0.274231678,0.332439678,0.606671356,0.150134048,2.9826242208993694,0.23076923,-0.8260628506541252,37.93910403814033,-11.86682860288903,0.2823385289777512,79.5501645009009,"20926"
"Tyler Payne","LAA","AA",31,290,0.048275862,0.18275862,0.264150943,0.233333333,0.280276816,0.318518518,0.598795334,0.085185185,3.6154273068972804,0.275700934,-0.2734722476452589,25.250667184988224,-6.69325686951522,0.2825339690211735,81.52344606257797,"21139"
"Sebastian Rivero","ATL","AA",25,162,0.043209876,0.234567901,0.184210526,0.168918918,0.220125786,0.243243243,0.463369029,0.074324325,0.72753455875,0.218181818,-0.34409513138234615,6.928569068894536,-10.915967816724628,0.22163622821651915,47.70757372833579,"21735"
"Jeremiah Jackson","NYM","AA",24,482,0.047717842,0.255186721,0.186991869,0.205298013,0.244813278,0.373068432,0.61788171,0.167770419,4.366341470047176,0.234920634,0.6384829580783844,41.831363813392656,-14.787644519098269,0.2788297325001713,77.71042603514229,"22239"
"Joe Perez","PIT","AA",24,259,0.084942084,0.301158301,0.282051282,0.230434782,0.297297297,0.373913043,0.67121034,0.143478261,4.34883576323906,0.311258278,-0.13807604648172855,27.902804439538443,-2.521102527505432,0.30613122897718864,89.6867398439923,"22254"
"Bubba Thompson","CIN","AA",26,221,0.036199095,0.285067873,0.126984126,0.232227488,0.263636363,0.289099526,0.552735889,0.056872038,6.557978568655725,0.326530612,0.4091454828158021,15.634491491182715,-8.708981667594044,0.2600910135290839,57.05912386823554,"22261"
"Gustavo Campero","LAA","AA",26,373,0.10455764,0.160857908,0.65,0.278846153,0.393530997,0.493589743,0.88712074,0.21474359,7.789575908354896,0.306722689,1.645069731399417,67.33688800273121,26.250392580904368,0.4109989037384858,166.42309120404258,"22707"
"Israel Pineda","WSN","AA",24,262,0.053435114,0.259541984,0.205882352,0.162601626,0.20610687,0.19105691,0.39716378,0.028455284,2.7845389190707657,0.217877094,-0.054581486620008945,4.833596371070916,-25.9427110627727,0.18975516744242368,19.054513158771936,"22906"
"Canaan Smith-Njigba","CHW","AA",25,62,0.080645161,0.241935483,0.333333333,0.181818181,0.258064516,0.272727272,0.530791788,0.090909091,3.0996134556264145,0.225,0.027952437289059162,4.162308921471162,-2.66708173845716,0.2551283269159256,61.517862327435715,"23264"
"Eric Wagaman","LAA","AA",26,388,0.097938144,0.177835051,0.550724637,0.260115606,0.335051546,0.459537572,0.794589118,0.199421966,5.2988411860514475,0.286792452,-0.561108616180718,57.47913077974566,14.740363424065192,0.3664816058788103,137.00258980994505,"23395"
